osmid,oneway,name,highway,maxspeed,reversed,length,lanes,ref,geometry,bridge
404334282,False,,residential,,False,444.00800000000004,,,"LINESTRING (-43.3214439 -21.8697548, -43.3214897 -21.869974, -43.3215078 -21.8701314, -43.3214843 -21.8709516, -43.321487 -21.8711246, -43.3215232 -21.8712242, -43.3215903 -21.8713051, -43.3218786 -21.8715135, -43.3219671 -21.8715465, -43.3221012 -21.871544, -43.3222286 -21.8714992, -43.3223286 -21.8714239, -43.3223674 -21.8713648, -43.3223869 -21.8712733, -43.3223534 -21.8711066, -43.3220646 -21.8698543)",
404334281,False,,residential,,True,141.486,,,"LINESTRING (-43.3214439 -21.8697548, -43.320089 -21.8695599)",
404334282,False,,residential,,True,172.521,,,"LINESTRING (-43.3218652 -21.8683156, -43.3219001 -21.8686031, -43.3219484 -21.8691731, -43.3219859 -21.8694955, -43.3220646 -21.8698543)",
341004348,False,Rua Solano Braga,residential,30,False,97.448,,,"LINESTRING (-43.3188432 -21.867855, -43.3194135 -21.8685535)",
341004348,False,Rua Solano Braga,residential,30,True,62.778,,,"LINESTRING (-43.3188432 -21.867855, -43.3184481 -21.8674257)",
404334284,False,Rua Catarina Scheifer,residential,,False,104.149,,,"LINESTRING (-43.3188432 -21.867855, -43.31984 -21.8677083)",
404334284,False,Rua Catarina Scheifer,residential,,True,104.149,,,"LINESTRING (-43.31984 -21.8677083, -43.3188432 -21.867855)",
341004346,False,Rua Alberto José Travinick,residential,30,False,45.747,,,"LINESTRING (-43.3192577 -21.866884, -43.3196017 -21.8666245)",
341004346,False,Rua Alberto José Travinick,residential,30,True,102.996,,,"LINESTRING (-43.3192577 -21.866884, -43.3184481 -21.8674257)",
404334285,False,Rua Agenor Baptista Garcia Novaes,residential,,False,63.139,,,"LINESTRING (-43.3192577 -21.866884, -43.3196286 -21.8673356)",
404334285,False,Rua Agenor Baptista Garcia Novaes,residential,,True,63.139,,,"LINESTRING (-43.3196286 -21.8673356, -43.3192577 -21.866884)",
404334293,False,Rua Noêmia Pereira de Andrade,residential,30,False,203.297,,,"LINESTRING (-43.3168307 -21.8694843, -43.3173269 -21.8700518, -43.3176293 -21.8704165, -43.3176474 -21.8704874, -43.3176354 -21.870577, -43.3175723 -21.8707015, -43.3174972 -21.8708657, -43.3174919 -21.8710238)",
404334294,False,Rua Antônio Dias Pimont,residential,30,False,59.455,,,"LINESTRING (-43.3174919 -21.8710238, -43.3180127 -21.8707951)",
"[691836202, 404334293]",False,"['Rua Noêmia Pereira de Andrade', 'Rua Presidente Antônio Carlos']",residential,30,False,219.901,,,"LINESTRING (-43.3174919 -21.8710238, -43.3175831 -21.8712341, -43.3178338 -21.8717009, -43.3178385 -21.8717606, -43.3178227 -21.8718205, -43.3170525 -21.8726669)",
404334293,False,Rua Noêmia Pereira de Andrade,residential,30,True,203.297,,,"LINESTRING (-43.3174919 -21.8710238, -43.3174972 -21.8708657, -43.3175723 -21.8707015, -43.3176354 -21.870577, -43.3176474 -21.8704874, -43.3176293 -21.8704165, -43.3173269 -21.8700518, -43.3168307 -21.8694843)",
341005279,False,Rua Doutor José Mariano,residential,30,False,109.437,,,"LINESTRING (-43.3186361 -21.8704956, -43.3191705 -21.8713457)",
404334294,False,Rua Antônio Dias Pimont,residential,30,True,72.439,,,"LINESTRING (-43.3186361 -21.8704956, -43.3180127 -21.8707951)",
341005279,False,Rua Doutor José Mariano,residential,30,True,279.09000000000003,,,"LINESTRING (-43.3186361 -21.8704956, -43.3181678 -21.8698489, -43.3175308 -21.8690387, -43.3170891 -21.8684373)",
404334294,False,Rua Antônio Dias Pimont,residential,30,False,72.439,,,"LINESTRING (-43.3180127 -21.8707951, -43.3186361 -21.8704956)",
404334294,False,Rua Antônio Dias Pimont,residential,30,True,59.455,,,"LINESTRING (-43.3180127 -21.8707951, -43.3174919 -21.8710238)",
691836203,False,Rua Antônio José do Couto,residential,30,False,309.431,,,"LINESTRING (-43.3180127 -21.8707951, -43.3183756 -21.8713686, -43.3184722 -21.8715179, -43.3185071 -21.8717071, -43.3184843 -21.8719834, -43.3184501 -21.872147, -43.3183435 -21.8722945, -43.3175214 -21.8731284)",
404334297,False,Rua Mauro Roquete Pinto,residential,30,False,77.477,,,"LINESTRING (-43.3175214 -21.8731284, -43.3180175 -21.8736514)",
404334297,False,Rua Mauro Roquete Pinto,residential,30,True,70.531,,,"LINESTRING (-43.3175214 -21.8731284, -43.3170525 -21.8726669)",
691836203,False,Rua Antônio José do Couto,residential,30,True,309.43100000000004,,,"LINESTRING (-43.3175214 -21.8731284, -43.3183435 -21.8722945, -43.3184501 -21.872147, -43.3184843 -21.8719834, -43.3185071 -21.8717071, -43.3184722 -21.8715179, -43.3183756 -21.8713686, -43.3180127 -21.8707951)",
404334297,False,Rua Mauro Roquete Pinto,residential,30,False,70.531,,,"LINESTRING (-43.3170525 -21.8726669, -43.3175214 -21.8731284)",
"[691836202, 404334293]",False,"['Rua Noêmia Pereira de Andrade', 'Rua Presidente Antônio Carlos']",residential,30,True,219.901,,,"LINESTRING (-43.3170525 -21.8726669, -43.3178227 -21.8718205, -43.3178385 -21.8717606, -43.3178338 -21.8717009, -43.3175831 -21.8712341, -43.3174919 -21.8710238)",
404334297,False,Rua Mauro Roquete Pinto,residential,30,True,77.477,,,"LINESTRING (-43.3180175 -21.8736514, -43.3175214 -21.8731284)",
341312874,False,Rua Tiradentes,residential,30,False,93.648,,,"LINESTRING (-43.3205012 -21.8736171, -43.3201858 -21.8728274)",
"[341312865, 447839587]",False,"['Rua do Rosario', 'Rua Joaquim Murtinho']",residential,30,True,32.951,,,"LINESTRING (-43.3205012 -21.8736171, -43.3205844 -21.8735737, -43.3207873 -21.8734859)",
493196189,False,,residential,,False,55.032,,,"LINESTRING (-43.3194584 -21.8709291, -43.3191705 -21.8713457)",
341005279,False,Rua Doutor José Mariano,residential,30,True,109.437,,,"LINESTRING (-43.3191705 -21.8713457, -43.3186361 -21.8704956)",
493196189,False,,residential,,True,55.032,,,"LINESTRING (-43.3191705 -21.8713457, -43.3194584 -21.8709291)",
341005279,False,Rua Doutor José Mariano,residential,30,False,105.562,,,"LINESTRING (-43.3191705 -21.8713457, -43.3194298 -21.8717631, -43.3197085 -21.8721526)",
447837330,False,Avenida Cardoso Saraiva,primary,40,True,33.8,2,LMG-874,"LINESTRING (-43.3187994 -21.8692104, -43.3190207 -21.8694345)",
447837330,False,Avenida Cardoso Saraiva,primary,40,False,177.15500000000003,2,LMG-874,"LINESTRING (-43.3187994 -21.8692104, -43.3186251 -21.8690163, -43.3185084 -21.8688981, -43.3181678 -21.8685508, -43.3176702 -21.8680107)",
447837330,False,Avenida Cardoso Saraiva,primary,40,False,33.8,2,LMG-874,"LINESTRING (-43.3190207 -21.8694345, -43.3187994 -21.8692104)",
"[493196190, 493196191]",True,Praça Manoel de Castro,residential,,False,123.16999999999999,,,"LINESTRING (-43.3190207 -21.8694345, -43.3187605 -21.8696261, -43.3186828 -21.8696653, -43.3186194 -21.8696616, -43.3185808 -21.8696436, -43.3184876 -21.8695477, -43.3184695 -21.8695098, -43.3184662 -21.8694675, -43.318487 -21.869432, -43.3187994 -21.8692104)",
447837330,False,Avenida Cardoso Saraiva,primary,40,True,292.565,2,LMG-874,"LINESTRING (-43.3190207 -21.8694345, -43.3191548 -21.8695564, -43.3193104 -21.8697319, -43.3196524 -21.870129, -43.3199242 -21.8705218, -43.320151 -21.870986, -43.3203846 -21.8714505, -43.3204899 -21.8716611)",
659156807,False,,residential,,False,91.212,,,"LINESTRING (-43.3204061 -21.8687263, -43.32028 -21.8691744, -43.3202089 -21.8692665, -43.3201151 -21.8693349, -43.3199883 -21.8693972)",
341004348,False,Rua Solano Braga,residential,30,False,20.863,,,"LINESTRING (-43.3199883 -21.8693972, -43.320089 -21.8695599)",
341004348,False,Rua Solano Braga,residential,30,True,110.99600000000001,,,"LINESTRING (-43.3199883 -21.8693972, -43.3195702 -21.8687778, -43.3194135 -21.8685535)",
659156807,False,,residential,,True,91.21199999999999,,,"LINESTRING (-43.3199883 -21.8693972, -43.3201151 -21.8693349, -43.3202089 -21.8692665, -43.32028 -21.8691744, -43.3204061 -21.8687263)",
659156808,False,,residential,,False,88.385,,,"LINESTRING (-43.3202387 -21.8683406, -43.3194135 -21.8685535)",
341004348,False,Rua Solano Braga,residential,30,True,97.448,,,"LINESTRING (-43.3194135 -21.8685535, -43.3188432 -21.867855)",
659156808,False,,residential,,True,88.385,,,"LINESTRING (-43.3194135 -21.8685535, -43.3202387 -21.8683406)",
341004348,False,Rua Solano Braga,residential,30,False,110.99600000000001,,,"LINESTRING (-43.3194135 -21.8685535, -43.3195702 -21.8687778, -43.3199883 -21.8693972)",
"[659156809, 341004346]",False,"['Rua Amelia da Motta Pires', 'Rua Alberto José Travinick']",residential,30,"[False, True]",38.719,,,"LINESTRING (-43.3196477 -21.866294, -43.3196417 -21.8665943, -43.3196017 -21.8666245)",
659156810,False,Alameda João Pires de Almeida,residential,,False,100.478,,,"LINESTRING (-43.3202044 -21.8673342, -43.3196017 -21.8666245)",
341004346,False,Rua Alberto José Travinick,residential,30,True,45.747,,,"LINESTRING (-43.3196017 -21.8666245, -43.3192577 -21.866884)",
659156810,False,Alameda João Pires de Almeida,residential,,True,100.478,,,"LINESTRING (-43.3196017 -21.8666245, -43.3202044 -21.8673342)",
"[659156809, 341004346]",False,"['Rua Amelia da Motta Pires', 'Rua Alberto José Travinick']",residential,30,"[False, True]",38.719,,,"LINESTRING (-43.3196017 -21.8666245, -43.3196417 -21.8665943, -43.3196477 -21.866294)",
447837330,False,Avenida Cardoso Saraiva,primary,40,True,253.954,2,LMG-874,"LINESTRING (-43.3164096 -21.8650124, -43.3165585 -21.8652277, -43.3166966 -21.8654281, -43.3168012 -21.8657815, -43.3169018 -21.8660454, -43.3169594 -21.8662657, -43.3170305 -21.8664636, -43.3171083 -21.8666789, -43.3171579 -21.8668096, -43.3172384 -21.8670772, -43.3172585 -21.8671394)",
447839180,False,Rua Evaristo G Simas,residential,30,False,14.349,,,"LINESTRING (-43.3197085 -21.8721526, -43.31982 -21.8720755)",
341005279,False,Rua Doutor José Mariano,residential,30,True,105.562,,,"LINESTRING (-43.3197085 -21.8721526, -43.3194298 -21.8717631, -43.3191705 -21.8713457)",
447839180,False,Rua Evaristo G Simas,residential,30,True,335.938,,,"LINESTRING (-43.3197085 -21.8721526, -43.3185285 -21.8729691, -43.3184387 -21.8730836, -43.3183984 -21.873203, -43.3183971 -21.8733051, -43.3184601 -21.8734109, -43.3185406 -21.8734619, -43.3186761 -21.8734644, -43.3196079 -21.8730728)",
