osmid,lanes,ref,name,highway,area,junction,oneway,reversed,length,geometry
594657977,1,BR-376;MS-276,Praça Governador Garcia Neto,trunk,no,roundabout,True,False,12.943000000000001,"LINESTRING (-54.165404 -22.2775685, -54.1653786 -22.2775376, -54.1653594 -22.2775031, -54.1653469 -22.2774661)"
278369583,2,BR-376;MS-276,Avenida Deodato Leonardo da Silva,trunk,,,True,False,75.23,"LINESTRING (-54.1657868 -22.2772975, -54.1664435 -22.2770001)"
594657986,1,BR-376;MS-276,Praça Governador Garcia Neto,trunk,no,roundabout,True,False,12.704,"LINESTRING (-54.1657868 -22.2772975, -54.1658132 -22.2773491, -54.1658245 -22.2774053)"
181674104,2,BR-376;MS-276,Avenida Deodato Leonardo da Silva,trunk,,,True,False,42.855000000000004,"LINESTRING (-54.1668776 -22.2769599, -54.1668181 -22.2769748, -54.1664884 -22.2770962)"
181677645,,,Rua José Crispiniano da Rocha,residential,,,False,False,75.833,"LINESTRING (-54.167474 -22.2769471, -54.1677898 -22.2775633)"
181677645,,,Rua José Crispiniano da Rocha,residential,,,False,True,12.247,"LINESTRING (-54.167474 -22.2769471, -54.1674299 -22.2768448)"
181674445,2,BR-376,Avenida São Paulo,trunk,,,True,False,61.489,"LINESTRING (-54.167474 -22.2769471, -54.1673064 -22.2769382, -54.1671076 -22.2769433, -54.1669511 -22.2769512, -54.1668776 -22.2769599)"
181674449,2,BR-376,Avenida Souza Naves,trunk,,,True,False,64.061,"LINESTRING (-54.16889 -22.2775127, -54.1691127 -22.2780507)"
181674110,,MS-276,Avenida Deodato Leonardo da Silva,primary,,,True,False,49.836,"LINESTRING (-54.1669241 -22.2768608, -54.1673652 -22.2766757)"
880043396,,,,residential,,,False,True,103.414,"LINESTRING (-54.1669241 -22.2768608, -54.1665709 -22.2759901)"
181674448,2,BR-376,Avenida São Paulo,trunk,,,True,False,23.843,"LINESTRING (-54.1669241 -22.2768608, -54.1670203 -22.2768556, -54.1671555 -22.2768495)"
278369584,,,Avenida Genario da Costa Matos,secondary,,,True,False,31.27,"LINESTRING (-54.1688551 -22.2776668, -54.1687298 -22.2774106)"
181674445,2,BR-376,Avenida São Paulo,trunk,,,True,False,58.169,"LINESTRING (-54.1688551 -22.2776668, -54.1686611 -22.2775075, -54.1685222 -22.2773788, -54.1684321 -22.2773214)"
181674112,,,Rua Maria José Cação Berloffa,residential,,,False,False,12.811,"LINESTRING (-54.1685485 -22.2772805, -54.1684321 -22.2773214)"
181674112,,,Rua Maria José Cação Berloffa,residential,,,False,True,11.644,"LINESTRING (-54.1685485 -22.2772805, -54.1686559 -22.2772475)"
181674448,2,BR-376,Avenida São Paulo,trunk,,,True,False,23.607,"LINESTRING (-54.1685485 -22.2772805, -54.1687298 -22.2774106)"
320508687,,,Rua Guerino Marches,residential,,,False,False,9.825,"LINESTRING (-54.1717346 -22.2720082, -54.1717471 -22.2720958)"
181674112,,,Rua Maria José Cação Berloffa,residential,,,False,False,14.458,"LINESTRING (-54.1723252 -22.2758685, -54.1721944 -22.275916)"
181674112,,,Rua Maria José Cação Berloffa,residential,,,False,True,48.293,"LINESTRING (-54.1723252 -22.2758685, -54.1727635 -22.2757132)"
181674965,,,Rua Sebastião Gomes,residential,,,False,True,98.109,"LINESTRING (-54.1723252 -22.2758685, -54.172008 -22.2751246, -54.171976 -22.2750475)"
181674966,,,Rua Pedro Augusto Oliveira,residential,,,False,False,98.093,"LINESTRING (-54.1720868 -22.2729087, -54.1712218 -22.2732795)"
320508687,,,Rua Guerino Marches,residential,,,False,False,67.543,"LINESTRING (-54.1720868 -22.2729087, -54.1723071 -22.2734809)"
320508687,,,Rua Guerino Marches,residential,,,False,True,96.92,"LINESTRING (-54.1720868 -22.2729087, -54.1719197 -22.2724947, -54.1717471 -22.2720958)"
181674112,,,Rua Maria José Cação Berloffa,residential,,,False,False,85.495,"LINESTRING (-54.1721944 -22.275916, -54.1714302 -22.2762178)"
181674112,,,Rua Maria José Cação Berloffa,residential,,,False,True,14.458,"LINESTRING (-54.1721944 -22.275916, -54.1723252 -22.2758685)"
181674970,,,Rua Sebastião Gomes,residential,,,False,True,100.671,"LINESTRING (-54.1721944 -22.275916, -54.1725391 -22.2767633)"
320508687,,,Rua Guerino Marches,residential,,,False,True,9.825,"LINESTRING (-54.1717471 -22.2720958, -54.1717346 -22.2720082)"
334708300,,,Avenida Osmir de Andrade,tertiary,,,True,False,97.437,"LINESTRING (-54.1717471 -22.2720958, -54.1708702 -22.2724265)"
320508687,,,Rua Guerino Marches,residential,,,False,False,96.92,"LINESTRING (-54.1717471 -22.2720958, -54.1719197 -22.2724947, -54.1720868 -22.2729087)"
181675866,,,Rua José Barreto,residential,,,False,False,42.522,"LINESTRING (-54.1719633 -22.2799183, -54.1721365 -22.2802655)"
181675866,,,Rua José Barreto,residential,,,False,True,104.359,"LINESTRING (-54.1719633 -22.2799183, -54.171568 -22.279054)"
1226802745,,,Rua Crispiniano Alves de Souza,residential,,,False,False,94.566,"LINESTRING (-54.1719633 -22.2799183, -54.1711005 -22.2802113)"
1226802745,,,Rua Crispiniano Alves de Souza,residential,,,False,True,101.029,"LINESTRING (-54.1719633 -22.2799183, -54.1724449 -22.2797349, -54.1728752 -22.2795816)"
181675867,,,Rua Pedro Marinho de Azevedo,residential,,,False,True,100.453,"LINESTRING (-54.1711005 -22.2802113, -54.1707118 -22.2793826)"
1226802745,,,Rua Crispiniano Alves de Souza,residential,,,False,False,97.959,"LINESTRING (-54.1711005 -22.2802113, -54.1702245 -22.2805563)"
1226802745,,,Rua Crispiniano Alves de Souza,residential,,,False,True,94.566,"LINESTRING (-54.1711005 -22.2802113, -54.1719633 -22.2799183)"
181677647,,,Rua Sebastião Gomes,residential,,,False,True,3.037,"LINESTRING (-54.1715644 -22.2741318, -54.1715541 -22.2741062)"
320508685,,,Rua Fanoel do Ouro,residential,,,False,False,98.497,"LINESTRING (-54.1715644 -22.2741318, -54.1706711 -22.2744501)"
320508685,,,Rua Fanoel do Ouro,residential,,,False,True,97.521,"LINESTRING (-54.1715644 -22.2741318, -54.1723954 -22.2737101)"
181675867,,,Rua Pedro Marinho de Azevedo,residential,,,False,False,102.972,"LINESTRING (-54.1674207 -22.2718054, -54.1677905 -22.2726659)"
320498090,,,Rua João Nicolau dos Santos,residential,,,False,True,94.589,"LINESTRING (-54.1674207 -22.2718054, -54.1665745 -22.2721377)"
181675112,,,Rua Padre Amadeu Amadori,residential,,,False,False,101.624,"LINESTRING (-54.1696183 -22.2719933, -54.1687002 -22.2723301)"
320509171,,,Rua Antônio Bezerra Soares,residential,,,False,False,85.107,"LINESTRING (-54.1696183 -22.2719933, -54.169912 -22.2727088)"
181675116,,,Rua João Lopes Siqueira,residential,,,False,True,99.482,"LINESTRING (-54.1642667 -22.2719867, -54.1633771 -22.272337)"
181677649,,,Rua Jonas Ferreira de Araujo,residential,,,False,True,104.513,"LINESTRING (-54.1642667 -22.2719867, -54.1646743 -22.2728476)"
278369585,,,Avenida Genario da Costa Matos,secondary,,,True,False,99.991,"LINESTRING (-54.1665745 -22.2721377, -54.1669278 -22.2729754)"
320498090,,,Rua João Nicolau dos Santos,residential,,,False,False,94.589,"LINESTRING (-54.1665745 -22.2721377, -54.1674207 -22.2718054)"
320498090,,,Rua João Nicolau dos Santos,residential,,,False,True,14.763,"LINESTRING (-54.1665745 -22.2721377, -54.1664463 -22.2721973)"
320498090,,,Rua João Nicolau dos Santos,residential,,,False,False,14.763,"LINESTRING (-54.1664463 -22.2721973, -54.1665745 -22.2721377)"
320498090,,,Rua João Nicolau dos Santos,residential,,,False,True,95.747,"LINESTRING (-54.1664463 -22.2721973, -54.1655795 -22.2725104)"
181675112,,,Rua Padre Amadeu Amadori,residential,,,False,False,100.78,"LINESTRING (-54.1687002 -22.2723301, -54.1677905 -22.2726659)"
181675112,,,Rua Padre Amadeu Amadori,residential,,,False,True,101.624,"LINESTRING (-54.1687002 -22.2723301, -54.1696183 -22.2719933)"
181675866,,,Rua José Barreto,residential,,,False,False,82.722,"LINESTRING (-54.1687002 -22.2723301, -54.1689953 -22.2730221)"
181674964,,,Avenida Francisco Alves da Silva,tertiary,,,True,False,101.729,"LINESTRING (-54.1633771 -22.272337, -54.1637563 -22.2731819)"
181675116,,,Rua João Lopes Siqueira,residential,,,False,False,99.482,"LINESTRING (-54.1633771 -22.272337, -54.1642667 -22.2719867)"
181674967,,,Avenida Osmir de Andrade,tertiary,,,True,False,99.415,"LINESTRING (-54.1708316 -22.2723261, -54.1717346 -22.2720082)"
181677647,,,Rua Sebastião Gomes,residential,,,False,False,11.849,"LINESTRING (-54.1708316 -22.2723261, -54.1708702 -22.2724265)"
181677647,,,Rua Sebastião Gomes,residential,,,False,False,101.515,"LINESTRING (-54.1708702 -22.2724265, -54.1712218 -22.2732795)"
181677647,,,Rua Sebastião Gomes,residential,,,False,True,11.849,"LINESTRING (-54.1708702 -22.2724265, -54.1708316 -22.2723261)"
334708300,,,Avenida Osmir de Andrade,tertiary,,,True,False,102.531,"LINESTRING (-54.1708702 -22.2724265, -54.1699483 -22.2727764)"
181677645,,,Rua José Crispiniano da Rocha,residential,,,False,False,100.311,"LINESTRING (-54.1655795 -22.2725104, -54.1659399 -22.2733486)"
320498090,,,Rua João Nicolau dos Santos,residential,,,False,False,95.747,"LINESTRING (-54.1655795 -22.2725104, -54.1664463 -22.2721973)"
320498090,,,Rua João Nicolau dos Santos,residential,,,False,True,100.408,"LINESTRING (-54.1655795 -22.2725104, -54.1646743 -22.2728476)"
181675112,,,Rua Padre Amadeu Amadori,residential,,,False,False,95.208,"LINESTRING (-54.1677905 -22.2726659, -54.1669278 -22.2729754)"
181675112,,,Rua Padre Amadeu Amadori,residential,,,False,True,100.78,"LINESTRING (-54.1677905 -22.2726659, -54.1687002 -22.2723301)"
181675867,,,Rua Pedro Marinho de Azevedo,residential,,,False,False,85.134,"LINESTRING (-54.1677905 -22.2726659, -54.1681075 -22.2733731)"
181675867,,,Rua Pedro Marinho de Azevedo,residential,,,False,True,102.972,"LINESTRING (-54.1677905 -22.2726659, -54.1674207 -22.2718054)"
181674967,,,Avenida Osmir de Andrade,tertiary,,,True,False,103.754,"LINESTRING (-54.169912 -22.2727088, -54.1708316 -22.2723261)"
320509171,,,Rua Antônio Bezerra Soares,residential,,,False,False,8.394,"LINESTRING (-54.169912 -22.2727088, -54.1699483 -22.2727764)"
320509171,,,Rua Antônio Bezerra Soares,residential,,,False,True,85.107,"LINESTRING (-54.169912 -22.2727088, -54.1696183 -22.2719933)"
320509171,,,Rua Antônio Bezerra Soares,residential,,,False,False,102.382,"LINESTRING (-54.1699483 -22.2727764, -54.1703305 -22.2736265)"
320509171,,,Rua Antônio Bezerra Soares,residential,,,False,True,8.394,"LINESTRING (-54.1699483 -22.2727764, -54.169912 -22.2727088)"
334708300,,,Avenida Osmir de Andrade,tertiary,,,True,False,101.262,"LINESTRING (-54.1699483 -22.2727764, -54.1690342 -22.2731137)"
181677649,,,Rua Jonas Ferreira de Araujo,residential,,,False,False,104.513,"LINESTRING (-54.1646743 -22.2728476, -54.1642667 -22.2719867)"
181677649,,,Rua Jonas Ferreira de Araujo,residential,,,False,True,100.106,"LINESTRING (-54.1646743 -22.2728476, -54.165004 -22.2736946)"
320498090,,,Rua João Nicolau dos Santos,residential,,,False,False,100.408,"LINESTRING (-54.1646743 -22.2728476, -54.1655795 -22.2725104)"
320498090,,,Rua João Nicolau dos Santos,residential,,,False,True,101.512,"LINESTRING (-54.1646743 -22.2728476, -54.1637563 -22.2731819)"
181675112,,,Rua Padre Amadeu Amadori,residential,,,False,False,11.141,"LINESTRING (-54.1669278 -22.2729754, -54.1668247 -22.273006)"
181675112,,,Rua Padre Amadeu Amadori,residential,,,False,True,95.208,"LINESTRING (-54.1669278 -22.2729754, -54.1677905 -22.2726659)"
278369585,,,Avenida Genario da Costa Matos,secondary,,,True,False,84.278,"LINESTRING (-54.1669278 -22.2729754, -54.1671955 -22.2736917)"
181675112,,,Rua Padre Amadeu Amadori,residential,,,False,False,98.693,"LINESTRING (-54.1668247 -22.273006, -54.1659399 -22.2733486)"
181675112,,,Rua Padre Amadeu Amadori,residential,,,False,True,11.141,"LINESTRING (-54.1668247 -22.273006, -54.1669278 -22.2729754)"
278369584,,,Avenida Genario da Costa Matos,secondary,,,True,False,98.34800000000001,"LINESTRING (-54.1668247 -22.273006, -54.1664802 -22.2723398, -54.1664463 -22.2721973)"
181674967,,,Avenida Osmir de Andrade,tertiary,,,True,False,100.555,"LINESTRING (-54.1689953 -22.2730221, -54.169912 -22.2727088)"
181675866,,,Rua José Barreto,residential,,,False,False,10.944,"LINESTRING (-54.1689953 -22.2730221, -54.1690342 -22.2731137)"
181675866,,,Rua José Barreto,residential,,,False,True,82.722,"LINESTRING (-54.1689953 -22.2730221, -54.1687002 -22.2723301)"
181675866,,,Rua José Barreto,residential,,,False,False,100.775,"LINESTRING (-54.1690342 -22.2731137, -54.1694024 -22.2739535)"
181675866,,,Rua José Barreto,residential,,,False,True,10.944,"LINESTRING (-54.1690342 -22.2731137, -54.1689953 -22.2730221)"
334708300,,,Avenida Osmir de Andrade,tertiary,,,True,False,100.344,"LINESTRING (-54.1690342 -22.2731137, -54.1681301 -22.2734519)"
181674964,,,Avenida Francisco Alves da Silva,tertiary,,,True,False,100.529,"LINESTRING (-54.1637563 -22.2731819, -54.1641118 -22.274024)"
320498090,,,Rua João Nicolau dos Santos,residential,,,False,False,101.512,"LINESTRING (-54.1637563 -22.2731819, -54.1646743 -22.2728476)"
320498090,,,Rua João Nicolau dos Santos,residential,,,False,True,12.659,"LINESTRING (-54.1637563 -22.2731819, -54.1636446 -22.2732296)"
320498090,,,Rua João Nicolau dos Santos,residential,,,False,False,12.659,"LINESTRING (-54.1636446 -22.2732296, -54.1637563 -22.2731819)"
181674966,,,Rua Pedro Augusto Oliveira,residential,,,False,False,99.499,"LINESTRING (-54.1712218 -22.2732795, -54.1703305 -22.2736265)"
181674966,,,Rua Pedro Augusto Oliveira,residential,,,False,True,98.093,"LINESTRING (-54.1712218 -22.2732795, -54.1720868 -22.2729087)"
181677647,,,Rua Sebastião Gomes,residential,,,False,False,98.078,"LINESTRING (-54.1712218 -22.2732795, -54.1715541 -22.2741062)"
181677647,,,Rua Sebastião Gomes,residential,,,False,True,101.515,"LINESTRING (-54.1712218 -22.2732795, -54.1708702 -22.2724265)"
181675112,,,Rua Padre Amadeu Amadori,residential,,,False,False,103.703,"LINESTRING (-54.1659399 -22.2733486, -54.165004 -22.2736946)"
181675112,,,Rua Padre Amadeu Amadori,residential,,,False,True,98.693,"LINESTRING (-54.1659399 -22.2733486, -54.1668247 -22.273006)"
181677645,,,Rua José Crispiniano da Rocha,residential,,,False,False,86.604,"LINESTRING (-54.1659399 -22.2733486, -54.1662611 -22.2740685)"
181677645,,,Rua José Crispiniano da Rocha,residential,,,False,True,100.311,"LINESTRING (-54.1659399 -22.2733486, -54.1655795 -22.2725104)"
181674967,,,Avenida Osmir de Andrade,tertiary,,,True,False,99.341,"LINESTRING (-54.1681075 -22.2733731, -54.1689953 -22.2730221)"
181675867,,,Rua Pedro Marinho de Azevedo,residential,,,False,False,9.066,"LINESTRING (-54.1681075 -22.2733731, -54.1681301 -22.2734519)"
181675867,,,Rua Pedro Marinho de Azevedo,residential,,,False,True,85.134,"LINESTRING (-54.1681075 -22.2733731, -54.1677905 -22.2726659)"
181675867,,,Rua Pedro Marinho de Azevedo,residential,,,False,False,101.377,"LINESTRING (-54.1681301 -22.2734519, -54.168532 -22.2742843)"
181675867,,,Rua Pedro Marinho de Azevedo,residential,,,False,True,9.066,"LINESTRING (-54.1681301 -22.2734519, -54.1681075 -22.2733731)"
334708300,,,Avenida Osmir de Andrade,tertiary,,,True,False,99.17,"LINESTRING (-54.1681301 -22.2734519, -54.1672366 -22.2737862)"
181674966,,,Rua Pedro Augusto Oliveira,residential,,,False,False,102.188,"LINESTRING (-54.1703305 -22.2736265, -54.1694024 -22.2739535)"
181674966,,,Rua Pedro Augusto Oliveira,residential,,,False,True,99.499,"LINESTRING (-54.1703305 -22.2736265, -54.1712218 -22.2732795)"
320509171,,,Rua Antônio Bezerra Soares,residential,,,False,False,98.057,"LINESTRING (-54.1703305 -22.2736265, -54.1706711 -22.2744501)"
320509171,,,Rua Antônio Bezerra Soares,residential,,,False,True,102.382,"LINESTRING (-54.1703305 -22.2736265, -54.1699483 -22.2727764)"
181675112,,,Rua Padre Amadeu Amadori,residential,,,False,False,98.843,"LINESTRING (-54.165004 -22.2736946, -54.1641118 -22.274024)"
181675112,,,Rua Padre Amadeu Amadori,residential,,,False,True,103.703,"LINESTRING (-54.165004 -22.2736946, -54.1659399 -22.2733486)"
181677649,,,Rua Jonas Ferreira de Araujo,residential,,,False,False,100.106,"LINESTRING (-54.165004 -22.2736946, -54.1646743 -22.2728476)"
181677649,,,Rua Jonas Ferreira de Araujo,residential,,,False,True,85.857,"LINESTRING (-54.165004 -22.2736946, -54.1653505 -22.274397)"
181674967,,,Avenida Osmir de Andrade,tertiary,,,True,False,100.308,"LINESTRING (-54.1671955 -22.2736917, -54.1681075 -22.2733731)"
278369585,,,Avenida Genario da Costa Matos,secondary,,,True,False,11.327,"LINESTRING (-54.1671955 -22.2736917, -54.1672366 -22.2737862)"
181674967,,,Avenida Osmir de Andrade,tertiary,,,True,False,13.517,"LINESTRING (-54.1670736 -22.273737, -54.1671955 -22.2736917)"
278369584,,,Avenida Genario da Costa Matos,secondary,,,True,False,85.223,"LINESTRING (-54.1670736 -22.273737, -54.1668247 -22.273006)"
278369585,,,Avenida Genario da Costa Matos,secondary,,,True,False,103.429,"LINESTRING (-54.1672366 -22.2737862, -54.1676683 -22.2746262)"
334708300,,,Avenida Osmir de Andrade,tertiary,,,True,False,12.716,"LINESTRING (-54.1672366 -22.2737862, -54.167122 -22.273829)"
278369584,,,Avenida Genario da Costa Matos,secondary,,,True,False,11.378,"LINESTRING (-54.167122 -22.273829, -54.1670736 -22.273737)"
334708300,,,Avenida Osmir de Andrade,tertiary,,,True,False,93.856,"LINESTRING (-54.167122 -22.273829, -54.1662807 -22.2741551)"
181674966,,,Rua Pedro Augusto Oliveira,residential,,,False,False,96.822,"LINESTRING (-54.1694024 -22.2739535, -54.168532 -22.2742843)"
181674966,,,Rua Pedro Augusto Oliveira,residential,,,False,True,102.188,"LINESTRING (-54.1694024 -22.2739535, -54.1703305 -22.2736265)"
181675866,,,Rua José Barreto,residential,,,False,False,99.59,"LINESTRING (-54.1694024 -22.2739535, -54.1697763 -22.2747796)"
181675866,,,Rua José Barreto,residential,,,False,True,100.775,"LINESTRING (-54.1694024 -22.2739535, -54.1690342 -22.2731137)"
181674964,,,Avenida Francisco Alves da Silva,tertiary,,,True,False,86.406,"LINESTRING (-54.1641118 -22.274024, -54.1644282 -22.2747438)"
181675112,,,Rua Padre Amadeu Amadori,residential,,,False,False,9.517,"LINESTRING (-54.1641118 -22.274024, -54.1640283 -22.2740608)"
181675112,,,Rua Padre Amadeu Amadori,residential,,,False,True,98.843,"LINESTRING (-54.1641118 -22.274024, -54.165004 -22.2736946)"
181674967,,,Avenida Osmir de Andrade,tertiary,,,True,False,91.37,"LINESTRING (-54.1662611 -22.2740685, -54.1670736 -22.273737)"
181677645,,,Rua José Crispiniano da Rocha,residential,,,False,False,9.838,"LINESTRING (-54.1662611 -22.2740685, -54.1662807 -22.2741551)"
181677645,,,Rua José Crispiniano da Rocha,residential,,,False,True,86.604,"LINESTRING (-54.1662611 -22.2740685, -54.1659399 -22.2733486)"
181674968,,,Avenida Francisco Alves da Silva,tertiary,,,True,False,100.505,"LINESTRING (-54.1640283 -22.2740608, -54.1636446 -22.2732296)"
181675112,,,Rua Padre Amadeu Amadori,residential,,,False,True,9.517,"LINESTRING (-54.1640283 -22.2740608, -54.1641118 -22.274024)"
181677645,,,Rua José Crispiniano da Rocha,residential,,,False,False,98.7,"LINESTRING (-54.1662807 -22.2741551, -54.166644 -22.2749766)"
181677645,,,Rua José Crispiniano da Rocha,residential,,,False,True,9.838,"LINESTRING (-54.1662807 -22.2741551, -54.1662611 -22.2740685)"
334708300,,,Avenida Osmir de Andrade,tertiary,,,True,False,99.818,"LINESTRING (-54.1662807 -22.2741551, -54.165378 -22.2744838)"
181674966,,,Rua Pedro Augusto Oliveira,residential,,,False,False,96.663,"LINESTRING (-54.168532 -22.2742843, -54.1676683 -22.2746262)"
181674966,,,Rua Pedro Augusto Oliveira,residential,,,False,True,96.822,"LINESTRING (-54.168532 -22.2742843, -54.1694024 -22.2739535)"
181675867,,,Rua Pedro Marinho de Azevedo,residential,,,False,False,99.251,"LINESTRING (-54.168532 -22.2742843, -54.1688813 -22.2751163)"
181675867,,,Rua Pedro Marinho de Azevedo,residential,,,False,True,101.377,"LINESTRING (-54.168532 -22.2742843, -54.1681301 -22.2734519)"
181674967,,,Avenida Osmir de Andrade,tertiary,,,True,False,100.567,"LINESTRING (-54.1653505 -22.274397, -54.1662611 -22.2740685)"
181677649,,,Rua Jonas Ferreira de Araujo,residential,,,False,False,85.857,"LINESTRING (-54.1653505 -22.274397, -54.165004 -22.2736946)"
181677649,,,Rua Jonas Ferreira de Araujo,residential,,,False,True,10.058,"LINESTRING (-54.1653505 -22.274397, -54.165378 -22.2744838)"
320508685,,,Rua Fanoel do Ouro,residential,,,False,False,99.095,"LINESTRING (-54.1706711 -22.2744501, -54.1697763 -22.2747796)"
320508685,,,Rua Fanoel do Ouro,residential,,,False,True,98.497,"LINESTRING (-54.1706711 -22.2744501, -54.1715644 -22.2741318)"
320509171,,,Rua Antônio Bezerra Soares,residential,,,False,False,102.633,"LINESTRING (-54.1706711 -22.2744501, -54.1710423 -22.2753068)"
320509171,,,Rua Antônio Bezerra Soares,residential,,,False,True,98.057,"LINESTRING (-54.1706711 -22.2744501, -54.1703305 -22.2736265)"
181677649,,,Rua Jonas Ferreira de Araujo,residential,,,False,False,10.058,"LINESTRING (-54.165378 -22.2744838, -54.1653505 -22.274397)"
181677649,,,Rua Jonas Ferreira de Araujo,residential,,,False,True,102.09,"LINESTRING (-54.165378 -22.2744838, -54.1657493 -22.2753352)"
334708300,,,Avenida Osmir de Andrade,tertiary,,,True,False,100.809,"LINESTRING (-54.165378 -22.2744838, -54.1644709 -22.2748263)"
181674966,,,Rua Pedro Augusto Oliveira,residential,,,False,False,13.906,"LINESTRING (-54.1676683 -22.2746262, -54.1675473 -22.2746819)"
181674966,,,Rua Pedro Augusto Oliveira,residential,,,False,True,96.663,"LINESTRING (-54.1676683 -22.2746262, -54.168532 -22.2742843)"
278369585,,,Avenida Genario da Costa Matos,secondary,,,True,False,99.495,"LINESTRING (-54.1676683 -22.2746262, -54.1680183 -22.2754603)"
181674966,,,Rua Pedro Augusto Oliveira,residential,,,False,False,98.554,"LINESTRING (-54.1675473 -22.2746819, -54.166644 -22.2749766)"
181674966,,,Rua Pedro Augusto Oliveira,residential,,,False,True,13.906,"LINESTRING (-54.1675473 -22.2746819, -54.1676683 -22.2746262)"
278369584,,,Avenida Genario da Costa Matos,secondary,,,True,False,104.463,"LINESTRING (-54.1675473 -22.2746819, -54.1671909 -22.2739816, -54.167122 -22.273829)"
181674964,,,Avenida Francisco Alves da Silva,tertiary,,,True,False,10.172,"LINESTRING (-54.1644282 -22.2747438, -54.1644709 -22.2748263)"
181674967,,,Avenida Osmir de Andrade,tertiary,,,True,False,102.438,"LINESTRING (-54.1644282 -22.2747438, -54.1653505 -22.274397)"
181674967,,,Avenida Osmir de Andrade,tertiary,,,True,False,10.684,"LINESTRING (-54.1643334 -22.274783, -54.1644282 -22.2747438)"
181674968,,,Avenida Francisco Alves da Silva,tertiary,,,True,False,86.224,"LINESTRING (-54.1643334 -22.274783, -54.1640283 -22.2740608)"
181675866,,,Rua José Barreto,residential,,,False,False,102.467,"LINESTRING (-54.1697763 -22.2747796, -54.1701393 -22.2756377)"
181675866,,,Rua José Barreto,residential,,,False,True,99.59,"LINESTRING (-54.1697763 -22.2747796, -54.1694024 -22.2739535)"
320508685,,,Rua Fanoel do Ouro,residential,,,False,False,99.412,"LINESTRING (-54.1697763 -22.2747796, -54.1688813 -22.2751163)"
320508685,,,Rua Fanoel do Ouro,residential,,,False,True,99.095,"LINESTRING (-54.1697763 -22.2747796, -54.1706711 -22.2744501)"
181674964,,,Avenida Francisco Alves da Silva,tertiary,,,True,False,101.895,"LINESTRING (-54.1644709 -22.2748263, -54.1648781 -22.2756616)"
334708300,,,Avenida Osmir de Andrade,tertiary,,,True,False,11.362,"LINESTRING (-54.1644709 -22.2748263, -54.1643672 -22.2748614)"
181674968,,,Avenida Francisco Alves da Silva,tertiary,,,True,False,9.386,"LINESTRING (-54.1643672 -22.2748614, -54.1643334 -22.274783)"
334708300,,,Avenida Osmir de Andrade,tertiary,,,True,False,97.513,"LINESTRING (-54.1643672 -22.2748614, -54.1634922 -22.2751982)"
181674966,,,Rua Pedro Augusto Oliveira,residential,,,False,False,100.326,"LINESTRING (-54.166644 -22.2749766, -54.1657493 -22.2753352)"
181674966,,,Rua Pedro Augusto Oliveira,residential,,,False,True,98.554,"LINESTRING (-54.166644 -22.2749766, -54.1675473 -22.2746819)"
181677645,,,Rua José Crispiniano da Rocha,residential,,,False,False,101.203,"LINESTRING (-54.166644 -22.2749766, -54.1670158 -22.2758192)"
