osmid,oneway,name,highway,reversed,length,lanes,geometry,maxspeed,tunnel,ref
663064701,True,Rua Doutor Ricardo Vilella,tertiary,False,101.04,,"LINESTRING (-46.1910446 -23.5209182, -46.1916501 -23.5209771, -46.1920306 -23.5210093)",,,
663064703,True,Rua Doutor Corrêa,residential,False,66.228,,"LINESTRING (-46.1896681 -23.5207876, -46.1897394 -23.5201956)",40,,
663064700,True,Rua Doutor Corrêa,residential,False,70.941,,"LINESTRING (-46.1896681 -23.5207876, -46.1896577 -23.5209185, -46.1896035 -23.5214228)",40,,
663064701,True,Rua Doutor Ricardo Vilella,tertiary,False,141.101,,"LINESTRING (-46.1896681 -23.5207876, -46.190359 -23.5208603, -46.1910446 -23.5209182)",,,
160247362,True,Rua Doutor Ricardo Vilella,tertiary,False,70.508,,"LINESTRING (-46.188272 -23.5206506, -46.1889595 -23.5207191)",,,
496746641,True,Rua Doutor Antônio Cândido Vieira,residential,False,66.059,,"LINESTRING (-46.188272 -23.5206506, -46.1883357 -23.5200594)",,,
31824265,True,Rua José Alves do Anjos,residential,False,86.781,,"LINESTRING (-46.1964598 -23.5189374, -46.1962626 -23.5196966)",,,
912251006,True,Rua Salvador Cabral,secondary,False,89.503,2,"LINESTRING (-46.1964598 -23.5189374, -46.1972847 -23.5192127)",30,,
31824265,True,Rua José Alves do Anjos,residential,False,97.125,,"LINESTRING (-46.1962626 -23.5196966, -46.196047 -23.5205474)",,,
648634427,True,Rua Engenheiro Gualberto,secondary,False,79.962,,"LINESTRING (-46.1962626 -23.5196966, -46.1955281 -23.5194445)",,,
"[160247374, 648635126]",True,"['Rua Doutor Deodato Wertheimer', 'Rua Américo Rodrigues da San Biagio - FEB']",residential,False,168.97,1,"LINESTRING (-46.196047 -23.5205474, -46.195346 -23.5202294, -46.1955281 -23.5194445)",,,
31824998,True,Rua Navajas,residential,False,157.757,,"LINESTRING (-46.194721 -23.5204112, -46.193236 -23.5200127)",,,
31825002,False,Rua Presidente Rodrigues Alves,residential,True,49.744,,"LINESTRING (-46.193236 -23.5200127, -46.193274 -23.5195667)",,,
669031372,True,Rua Navajas,residential,False,67.008,,"LINESTRING (-46.193236 -23.5200127, -46.1925898 -23.5199028)",,,
669031372,True,Rua Navajas,residential,False,45.199,,"LINESTRING (-46.1925898 -23.5199028, -46.1921525 -23.5198361)",,,
"[31825003, 444833238, 444833239]",True,"['Rua Padre João', 'Rua João Baptista de Toledo', 'Rua Alberto Garcia']",residential,False,178.51,,"LINESTRING (-46.1921525 -23.5198361, -46.1922021 -23.5192502, -46.1922057 -23.519232, -46.1922121 -23.5192225, -46.1922248 -23.5192114, -46.1922488 -23.5192066, -46.1925906 -23.519291, -46.1926107 -23.5193052, -46.1926268 -23.5193427, -46.1926275 -23.5193802, -46.1926221 -23.5194263, -46.1925898 -23.5199028)",,,
669031372,True,Rua Navajas,residential,False,61.555,,"LINESTRING (-46.1921525 -23.5198361, -46.1920942 -23.5198263, -46.1915585 -23.5197371)",,,
669031372,True,Rua Navajas,residential,False,148.216,,"LINESTRING (-46.1912154 -23.5196818, -46.1897841 -23.5194487)",,,
784947051,True,Rua Capitão Manoel Caetano,residential,False,76.711,,"LINESTRING (-46.1912154 -23.5196818, -46.1911174 -23.5203658)",,,
649230562,True,Rua Navajas,residential,False,51.807,,"LINESTRING (-46.1897841 -23.5194487, -46.1897119 -23.5194417, -46.1892827 -23.5193739)",,,
496746641,True,Rua Doutor Antônio Cândido Vieira,residential,False,89.353,,"LINESTRING (-46.1883357 -23.5200594, -46.188429 -23.5192604)",,,
669031374,True,Rua Major Pinheiro Franco,residential,False,89.204,,"LINESTRING (-46.1883357 -23.5200594, -46.1892057 -23.5201443)",,,
31824280,True,Rua Major Pinheiro Franco,residential,False,141.765,,"LINESTRING (-46.1897394 -23.5201956, -46.1911174 -23.5203658)",,,
669031375,True,Rua Doutor Corrêa,residential,False,83.177,,"LINESTRING (-46.1897394 -23.5201956, -46.1897841 -23.5194487)",40,,
784947051,True,Rua Capitão Manoel Caetano,residential,False,61.871,,"LINESTRING (-46.1911174 -23.5203658, -46.1910446 -23.5209182)",,,
31824280,True,Rua Major Pinheiro Franco,residential,False,98.97,,"LINESTRING (-46.1911174 -23.5203658, -46.1919599 -23.5204519, -46.1920823 -23.520463)",,,
31825003,True,Rua Padre João,residential,False,70.075,,"LINESTRING (-46.1920823 -23.520463, -46.1921525 -23.5198361)",,,
31824280,True,Rua Major Pinheiro Franco,residential,False,113.669,,"LINESTRING (-46.1920823 -23.520463, -46.1921368 -23.5204692, -46.1931907 -23.520573)",,,
649230563,True,Rua Presidente Rodrigues Alves,residential,False,62.474,,"LINESTRING (-46.1931907 -23.520573, -46.193236 -23.5200127)",,,
679435809,True,Rua Presidente Rodrigues Alves,residential,False,61.818,,"LINESTRING (-46.1931907 -23.520573, -46.1931428 -23.5211272)",,,
31825000,True,Rua Coronel Moreira da Glória,residential,False,69.327,,"LINESTRING (-46.1943876 -23.5218805, -46.1945367 -23.5212722)",,,
610075822,True,Rua Barão de Jaceguai,residential,False,91.451,2,"LINESTRING (-46.1943876 -23.5218805, -46.1934934 -23.5218159)",,,
31825000,True,Rua Coronel Moreira da Glória,residential,False,63.007,,"LINESTRING (-46.1942724 -23.5224372, -46.1943876 -23.5218805)",,,
663064698,True,Rua Coronel Souza Franco,residential,False,157.20499999999998,,"LINESTRING (-46.1942724 -23.5224372, -46.1948672 -23.5224893, -46.1958092 -23.5225509)",,,
31825000,True,Rua Coronel Moreira da Glória,residential,False,52.131,,"LINESTRING (-46.1941731 -23.5228971, -46.1942724 -23.5224372)",,,
374782755,True,Rua Professor Flaviano de Melo,residential,False,56.242,,"LINESTRING (-46.1941731 -23.5228971, -46.1936236 -23.5228526)",30,,
31825002,False,Rua Presidente Rodrigues Alves,residential,False,49.744,,"LINESTRING (-46.193274 -23.5195667, -46.193236 -23.5200127)",,,
610075822,True,Rua Barão de Jaceguai,residential,False,114.875,2,"LINESTRING (-46.1930826 -23.5217804, -46.1919626 -23.5216678)",,,
679435809,True,Rua Presidente Rodrigues Alves,residential,False,62.548,,"LINESTRING (-46.1930826 -23.5217804, -46.1930839 -23.521906, -46.193057 -23.5223422)",,,
663064698,True,Rua Coronel Souza Franco,residential,False,62.965,,"LINESTRING (-46.193057 -23.5223422, -46.1936719 -23.5223948)",,,
663064699,True,Rua Presidente Rodrigues Alves,residential,False,53.137,,"LINESTRING (-46.193057 -23.5223422, -46.1930148 -23.5228185)",,,
374782757,True,Rua Professor Flaviano de Melo,residential,False,123.107,,"LINESTRING (-46.1930148 -23.5228185, -46.1918106 -23.5227371)",,,
31825003,True,Rua Padre João,residential,False,73.549,,"LINESTRING (-46.1919626 -23.5216678, -46.1920306 -23.5210093)",,,
610075822,True,Rua Barão de Jaceguai,residential,False,101.789,2,"LINESTRING (-46.1919626 -23.5216678, -46.1909706 -23.5215646)",,,
31825003,True,Rua Padre João,residential,False,65.105,,"LINESTRING (-46.1918959 -23.5222501, -46.1919626 -23.5216678)",,,
663158913,True,Rua Coronel Souza Franco,residential,False,118.822,,"LINESTRING (-46.1918959 -23.5222501, -46.193057 -23.5223422)",,,
374782760,True,Rua Professor Flaviano de Melo,residential,False,98.821,,"LINESTRING (-46.1918106 -23.5227371, -46.1908442 -23.5226689)",,,
31825003,True,Rua Padre João,residential,False,54.855999999999995,,"LINESTRING (-46.1918106 -23.5227371, -46.1918811 -23.5223588, -46.1918959 -23.5222501)",,,
663064705,True,Rua Major Arouche de Toledo,residential,False,54.852,,"LINESTRING (-46.1916911 -23.5239481, -46.1917418 -23.523457)",,,
663064706,False,Rua Major Arouche de Toledo,residential,True,60.04,,"LINESTRING (-46.1916911 -23.5239481, -46.1916237 -23.5244845)",,,
663064704,True,Rua Senador Dantas,residential,False,204.871,,"LINESTRING (-46.1916911 -23.5239481, -46.190307 -23.5238431, -46.189689 -23.5237909)",,,
649278871,True,Rua Coronel Cardoso de Siqueira,secondary,False,18.816,2,"LINESTRING (-46.1916237 -23.5244845, -46.1914397 -23.5244714)",,,
663064706,False,Rua Major Arouche de Toledo,residential,False,60.04,,"LINESTRING (-46.1916237 -23.5244845, -46.1916911 -23.5239481)",,,
197609187,True,Rua Maestro Júlio Enerston de Oliveira,residential,False,115.69800000000001,,"LINESTRING (-46.1916237 -23.5244845, -46.1920998 -23.5245073, -46.1921567 -23.5245245, -46.1922158 -23.5245608, -46.192262 -23.5246161, -46.1923458 -23.5248006, -46.1923975 -23.5248418, -46.1924558 -23.5248774, -46.1925442 -23.5249081)",,,
197609221,False,Rua Major Arouche de Toledo,residential,False,62.562,,"LINESTRING (-46.1916322 -23.5250201, -46.1916031 -23.5255821)",,,
374782759,True,Rua Major Arouche de Toledo,secondary,False,37.906,,"LINESTRING (-46.1916322 -23.5250201, -46.1916322 -23.5246792)",,,
197609221,False,Rua Major Arouche de Toledo,residential,False,95.478,,"LINESTRING (-46.1916031 -23.5255821, -46.1915505 -23.5264394)",,,
197609221,False,Rua Major Arouche de Toledo,residential,True,62.562,,"LINESTRING (-46.1916031 -23.5255821, -46.1916322 -23.5250201)",,,
31826377,False,Rua Boa Vista,residential,False,43.949,,"LINESTRING (-46.1916031 -23.5255821, -46.1915365 -23.5255716, -46.1914721 -23.5255593, -46.1911783 -23.5255152)",,,
31826377,False,Rua Boa Vista,residential,True,105.246,,"LINESTRING (-46.1916031 -23.5255821, -46.1916652 -23.5255912, -46.1917256 -23.5256035, -46.1917806 -23.5256257, -46.1925384 -23.5259735)",,,
31826381,False,Rua Nossa Senhora dos Remédios,residential,True,51.462,,"LINESTRING (-46.1915505 -23.5264394, -46.1910621 -23.5263225)",,,
31858298,False,Rua Major Arouche de Toledo,residential,False,85.894,,"LINESTRING (-46.1915505 -23.5264394, -46.1915248 -23.5272115)",,,
197609221,False,Rua Major Arouche de Toledo,residential,True,95.478,,"LINESTRING (-46.1915505 -23.5264394, -46.1916031 -23.5255821)",,,
31825006,False,Rua Doutor Carlos da Silva Tupiniquim,residential,False,72.881,,"LINESTRING (-46.1916651 -23.519089, -46.1915585 -23.5197371)",,,
31825006,False,Rua Doutor Carlos da Silva Tupiniquim,residential,True,72.881,,"LINESTRING (-46.1915585 -23.5197371, -46.1916651 -23.519089)",,,
669031372,True,Rua Navajas,residential,False,35.518,,"LINESTRING (-46.1915585 -23.5197371, -46.1912154 -23.5196818)",,,
784947051,True,Rua Capitão Manoel Caetano,residential,False,68.824,,"LINESTRING (-46.1909706 -23.5215646, -46.1908898 -23.5221791)",,,
610075822,True,Rua Barão de Jaceguai,residential,False,140.273,2,"LINESTRING (-46.1909706 -23.5215646, -46.1905518 -23.5215212, -46.1896035 -23.5214228)",,,
663158913,True,Rua Coronel Souza Franco,residential,False,102.881,,"LINESTRING (-46.1908898 -23.5221791, -46.1918959 -23.5222501)",,,
784947051,True,Rua Capitão Manoel Caetano,residential,False,54.661,,"LINESTRING (-46.1908898 -23.5221791, -46.1908442 -23.5226689)",,,
374782760,True,Rua Professor Flaviano de Melo,residential,False,132.263,,"LINESTRING (-46.1908442 -23.5226689, -46.189553 -23.522554)",,,
784947051,True,Rua Capitão Manoel Caetano,residential,False,32.899,,"LINESTRING (-46.1908442 -23.5226689, -46.190811 -23.5229632)",,,
784947051,True,Rua Capitão Manoel Caetano,residential,False,39.874,,"LINESTRING (-46.190811 -23.5229632, -46.1907765 -23.5233204)",,,
"[31825000, 31826369, 608124813]",True,"['Rua Doutor Paulo Frontin', 'Rua Coronel Moreira da Glória']",residential,False,385.336,,"LINESTRING (-46.190811 -23.5229632, -46.1917759 -23.5230709, -46.192987 -23.5231999, -46.1940792 -23.5233345, -46.1941731 -23.5228971)",,,
235503272,True,Rua José Bonifácio,residential,False,99.582,2,"LINESTRING (-46.1907765 -23.5233204, -46.1917418 -23.523457)",40,,
784947051,True,Rua Capitão Manoel Caetano,residential,False,78.163,,"LINESTRING (-46.1913061 -23.5189838, -46.1912154 -23.5196818)",,,
610075822,True,Rua Barão de Jaceguai,residential,False,9.69,2,"LINESTRING (-46.1896035 -23.5214228, -46.1895099 -23.5214077)",,,
663064700,True,Rua Doutor Corrêa,residential,False,72.45400000000001,,"LINESTRING (-46.1896035 -23.5214228, -46.1896036 -23.5214745, -46.1895691 -23.5219845, -46.1895671 -23.5220734)",40,,
663158913,True,Rua Coronel Souza Franco,residential,False,46.701,,"LINESTRING (-46.1895671 -23.5220734, -46.1900235 -23.5221091)",,,
31825023,True,Rua Doutor Corrêa,residential,False,53.807,,"LINESTRING (-46.1895671 -23.5220734, -46.1895335 -23.5224243, -46.1895342 -23.5224698, -46.1895416 -23.5225177, -46.189553 -23.522554)",40,,
31825023,True,Rua Doutor Corrêa,residential,False,27.951999999999998,,"LINESTRING (-46.189553 -23.522554, -46.189608 -23.5226911, -46.1896361 -23.5227932)",40,,
235503272,True,Rua José Bonifácio,residential,False,102.559,2,"LINESTRING (-46.1897754 -23.523232, -46.1903777 -23.5232762, -46.1907765 -23.5233204)",40,,
31825024,True,Rua Doutor Corrêa,residential,False,45.564,,"LINESTRING (-46.189689 -23.5237909, -46.1896583 -23.5233821)",,,
663064704,True,Rua Senador Dantas,residential,False,85.876,,"LINESTRING (-46.189689 -23.5237909, -46.1888489 -23.5237351)",,,
1181184920,True,Rua Coronel Cardoso de Siqueira,secondary,False,104.132,2,"LINESTRING (-46.1897664 -23.5243543, -46.1887548 -23.5244835)",,,
31825024,True,Rua Doutor Corrêa,residential,False,63.143,,"LINESTRING (-46.1897664 -23.5243543, -46.1896967 -23.5238411, -46.189689 -23.5237909)",,,
608116091,False,Rua Primeiro de Setembro,residential,True,78.864,,"LINESTRING (-46.1897757 -23.5246336, -46.189065 -23.5249136)",,,
1181184919,True,Rua Doutor Corrêa,residential,False,32.167,,"LINESTRING (-46.1897757 -23.5246336, -46.1897998 -23.5245854, -46.1898091 -23.5245504, -46.1898045 -23.5245079, -46.1897664 -23.5243543)",,,
1181184917,True,Rua Otto Unger,residential,False,55.626,,"LINESTRING (-46.189481 -23.5228503, -46.1889361 -23.5228251)",,,
31825014,True,Rua Doutor Corrêa,residential,False,35.869,,"LINESTRING (-46.189481 -23.5228503, -46.1894611 -23.5227741, -46.1894631 -23.5226081, -46.1894623 -23.5225299)",,,
31825014,True,Rua Doutor Corrêa,residential,False,51.911,,"LINESTRING (-46.1894623 -23.5225299, -46.189505 -23.5220647)",,,
170830969,True,,residential,False,49.699,,"LINESTRING (-46.1894623 -23.5225299, -46.1889766 -23.522492)",,,
496746641,True,Rua Doutor Antônio Cândido Vieira,residential,False,70.573,,"LINESTRING (-46.1882017 -23.521282, -46.188272 -23.5206506)",,,
380203585,True,Rua Doutor Antônio Cândido Vieira,residential,False,73.786,2,"LINESTRING (-46.1881236 -23.5219417, -46.1882017 -23.521282)",,,
663068278,True,Rua Coronel Souza Franco,residential,False,92.169,,"LINESTRING (-46.1881236 -23.5219417, -46.1890233 -23.5220226)",,,
380203585,True,Rua Doutor Antônio Cândido Vieira,residential,False,90.562,2,"LINESTRING (-46.1880269 -23.5227513, -46.1881236 -23.5219417)",,,
506582531,True,Rua Doutor Antônio Cândido Vieira,residential,False,102.66300000000001,2,"LINESTRING (-46.1879165 -23.523669, -46.1880203 -23.5228063, -46.1880269 -23.5227513)",,,
31826363,False,Rua Coronel Cardoso de Siqueira,secondary,True,99.867,2,"LINESTRING (-46.1877962 -23.5246682, -46.1887548 -23.5244835)",,,
506582531,True,Rua Doutor Antônio Cândido Vieira,residential,False,111.781,2,"LINESTRING (-46.1877962 -23.5246682, -46.1878081 -23.5245695, -46.1879165 -23.523669)",,,
31825019,True,Rua Dona Conceição Malloze,residential,False,86.024,,"LINESTRING (-46.1892827 -23.5193739, -46.1892057 -23.5201443)",,,
649230562,True,Rua Navajas,residential,False,87.951,,"LINESTRING (-46.1892827 -23.5193739, -46.188429 -23.5192604)",,,
669031374,True,Rua Major Pinheiro Franco,residential,False,54.713,,"LINESTRING (-46.1892057 -23.5201443, -46.1897394 -23.5201956)",,,
31826352,True,Rua Princesa Isabel de Bragança,residential,False,74.625,,"LINESTRING (-46.1968774 -23.5214691, -46.1967926 -23.5221357)",,,
1152004296,False,Rua Braz Cubas,living_street,False,27.37,,"LINESTRING (-46.1958641 -23.5220528, -46.1958911 -23.5218079)",,,
930531584,True,Rua Barão de Jaceguaí,secondary,False,91.69,2,"LINESTRING (-46.1958641 -23.5220528, -46.1958213 -23.5220486, -46.1951012 -23.5219601, -46.1950673 -23.5219583, -46.1949717 -23.5219531)",,,
374782754,True,Rua Braz Cubas,secondary,False,55.668,,"LINESTRING (-46.1958092 -23.5225509, -46.1958641 -23.5220528)",,,
663064698,True,Rua Coronel Souza Franco,residential,False,95.81,,"LINESTRING (-46.1958092 -23.5225509, -46.1967439 -23.5226399)",,,
374782754,True,Rua Braz Cubas,secondary,False,46.351,,"LINESTRING (-46.1957677 -23.522966, -46.1958092 -23.5225509)",,,
374782755,True,Rua Professor Flaviano de Melo,residential,False,162.762,,"LINESTRING (-46.1957677 -23.522966, -46.1947785 -23.5229281, -46.1941731 -23.5228971)",30,,
31826677,True,Avenida Voluntário Fernando Pinheiro Franco,primary,False,90.819,,"LINESTRING (-46.1956513 -23.5241988, -46.1965284 -23.5243414)",50,,
930531585,True,Rua Braz Cubas,secondary,False,137.594,,"LINESTRING (-46.1956513 -23.5241988, -46.1957677 -23.522966)",,,
31826351,True,Rua Braz Cubas,residential,False,158.937,,"LINESTRING (-46.1954695 -23.5256184, -46.1956513 -23.5241988)",,,
31826352,True,Rua Princesa Isabel de Bragança,residential,False,56.284,,"LINESTRING (-46.1967926 -23.5221357, -46.1967439 -23.5226399)",,,
31826354,True,Rua Barão de Jaceguaí,residential,False,95.113,2,"LINESTRING (-46.1967926 -23.5221357, -46.1958641 -23.5220528)",,,
31826352,True,Rua Princesa Isabel de Bragança,residential,False,44.044,,"LINESTRING (-46.1967439 -23.5226399, -46.1967076 -23.5230346)",,,
31826352,True,Rua Princesa Isabel de Bragança,residential,False,86.922,,"LINESTRING (-46.1967076 -23.5230346, -46.1966012 -23.5238102)",,,
31826679,True,Rua Professor Flaviano de Melo,residential,False,96.13,,"LINESTRING (-46.1967076 -23.5230346, -46.1962078 -23.5229981, -46.1957677 -23.522966)",,,
31826677,True,Avenida Voluntário Fernando Pinheiro Franco,primary,False,49.774,,"LINESTRING (-46.1965284 -23.5243414, -46.1970035 -23.5244444)",50,,
31826352,True,Rua Princesa Isabel de Bragança,residential,False,70.858,,"LINESTRING (-46.1965284 -23.5243414, -46.196489 -23.5247527, -46.1964767 -23.5248809, -46.1964676 -23.5249762)",,,
374781077,True,Rua Major Sílvio Miranda,residential,False,30.874,,"LINESTRING (-46.1964676 -23.5249762, -46.196755 -23.5250637)",,,
31826352,True,Rua Princesa Isabel de Bragança,residential,False,117.265,,"LINESTRING (-46.1964676 -23.5249762, -46.1964625 -23.5250274, -46.1964498 -23.5251535, -46.1964224 -23.5254253, -46.1963759 -23.5258876, -46.1963559 -23.5260257)",,,
374781078,True,Rua Tenente Manoel Alves dos Anjos,residential,False,32.919,,"LINESTRING (-46.1963559 -23.5260257, -46.1962411 -23.5263024)",,,
31826679,True,Rua Professor Flaviano de Melo,residential,False,83.924,,"LINESTRING (-46.197511 -23.5231971, -46.1969827 -23.5230803, -46.1968513 -23.5230545, -46.1967076 -23.5230346)",,,
31826353,True,Rua Tenente Manoel Alves dos Anjos,residential,False,60.705,,"LINESTRING (-46.1970035 -23.5244444, -46.1972116 -23.5239329)",,,
31826353,True,Rua Tenente Manoel Alves dos Anjos,residential,False,73.376,,"LINESTRING (-46.196755 -23.5250637, -46.1970035 -23.5244444)",,,
374781078,True,Rua Tenente Manoel Alves dos Anjos,residential,False,114.446,,"LINESTRING (-46.196755 -23.5250637, -46.1967087 -23.5251771, -46.1964191 -23.5258733, -46.1964119 -23.5258907, -46.1963559 -23.5260257)",,,
374781078,True,Rua Tenente Manoel Alves dos Anjos,residential,False,74.306,,"LINESTRING (-46.1962411 -23.5263024, -46.195982 -23.526927)",,,
31853392,True,Rua Rosário Éboli,residential,False,99.073,,"LINESTRING (-46.1962411 -23.5263024, -46.1967735 -23.5264883, -46.1968131 -23.5265116, -46.1968452 -23.526551, -46.1969304 -23.5267176, -46.1969853 -23.526795)",,,
31826375,True,Rua São João,residential,False,38.653,,"LINESTRING (-46.1889361 -23.5228251, -46.1889071 -23.5231717)",,,
1181184917,True,Rua Otto Unger,residential,False,93.06,,"LINESTRING (-46.1889361 -23.5228251, -46.1880269 -23.5227513)",,,
444833240,True,Rua São João,residential,False,83.77,,"LINESTRING (-46.1888489 -23.5237351, -46.1887548 -23.5244835)",40,,
663064704,True,Rua Senador Dantas,residential,False,95.346,,"LINESTRING (-46.1888489 -23.5237351, -46.1879165 -23.523669)",,,
197609204,True,Rua Senador Dantas,residential,False,85.8,,"LINESTRING (-46.1925302 -23.524007, -46.1916911 -23.5239481)",,,
31826668,True,Rua Maestro Antônio Marmorá,residential,False,108.262,,"LINESTRING (-46.1936298 -23.5241354, -46.1935648 -23.5251072)",,,
197609204,True,Rua Senador Dantas,residential,False,113.01400000000001,,"LINESTRING (-46.1936298 -23.5241354, -46.1930095 -23.524064, -46.1925302 -23.524007)",,,
31826370,True,Travessia Manoel de Souza Mello Freire,residential,False,51.143,,"LINESTRING (-46.1936719 -23.5223948, -46.1936236 -23.5228526)",,,
663064698,True,Rua Coronel Souza Franco,residential,False,61.405,,"LINESTRING (-46.1936719 -23.5223948, -46.1942724 -23.5224372)",,,
374782755,True,Rua Professor Flaviano de Melo,residential,False,62.186,,"LINESTRING (-46.1936236 -23.5228526, -46.1930148 -23.5228185)",30,,
160247362,True,Rua Doutor Ricardo Vilella,tertiary,False,55.781,,"LINESTRING (-46.1889595 -23.5207191, -46.1895028 -23.5207782)",,,
31826371,True,Rua Alfredo Cardoso,residential,False,70.727,,"LINESTRING (-46.1888784 -23.5213508, -46.1889595 -23.5207191)",,,
610075822,True,Rua Barão de Jaceguai,residential,False,69.417,2,"LINESTRING (-46.1888784 -23.5213508, -46.1882017 -23.521282)",,,
31826363,False,Rua Coronel Cardoso de Siqueira,secondary,False,99.867,2,"LINESTRING (-46.1887548 -23.5244835, -46.1877962 -23.5246682)",,,
444833240,True,Rua São João,residential,False,50.133,,"LINESTRING (-46.1887548 -23.5244835, -46.1887025 -23.5249318)",40,,
663064707,True,Rua Coronel Cardoso de Siqueira,secondary,False,32.076,2,"LINESTRING (-46.1900799 -23.5243785, -46.1897664 -23.5243543)",,,
197609212,True,Rua Primeiro de Setembro,residential,False,42.337,,"LINESTRING (-46.1900799 -23.5243785, -46.1899892 -23.524432, -46.1899168 -23.5244941, -46.1898386 -23.5245811, -46.1898051 -23.5246131, -46.1897757 -23.5246336)",,,
31826666,True,Rua Capitão Paulino Freire,residential,False,9.362,,"LINESTRING (-46.1927588 -23.5249513, -46.1927305 -23.5248712)",,,
197609187,True,Rua Maestro Júlio Enerston de Oliveira,residential,False,14.108,,"LINESTRING (-46.1927588 -23.5249513, -46.1928955 -23.524971)",,,
