osmid,oneway,ref,highway,reversed,length,geometry,name,lanes,bridge
495686815,False,MA-008,tertiary,False,64.574,"LINESTRING (-46.0109604 -4.8831902, -46.0108474 -4.883631, -46.010824 -4.8837546)",,,
288958737,False,,residential,False,198.06799999999998,"LINESTRING (-46.0096489 -4.883839, -46.0099074 -4.8832027, -46.0099409 -4.8831593, -46.0099838 -4.8831299, -46.0100448 -4.8831125, -46.0103372 -4.8830891, -46.0104391 -4.8830851, -46.0105209 -4.8830905, -46.0106349 -4.8831092, -46.0109604 -4.8831902)",Rua São Francisco,,
288958737,False,,residential,True,245.833,"LINESTRING (-46.0096489 -4.883839, -46.0088531 -4.885282, -46.0085924 -4.885783)",Rua São Francisco,,
288958738,False,,residential,False,112.622,"LINESTRING (-46.0096489 -4.883839, -46.0101226 -4.8840044, -46.010615 -4.8841533)",Rua Santa Rita,,
288958738,False,,residential,False,29.781,"LINESTRING (-46.010615 -4.8841533, -46.0108545 -4.8842749)",Rua Santa Rita,,
288958738,False,,residential,True,112.622,"LINESTRING (-46.010615 -4.8841533, -46.0101226 -4.8840044, -46.0096489 -4.883839)",Rua Santa Rita,,
693327110,True,,tertiary_link,False,38.348,"LINESTRING (-46.010615 -4.8841533, -46.0106993 -4.8840218, -46.0107972 -4.8838601)",,,
288958738,False,,residential,True,29.781,"LINESTRING (-46.0108545 -4.8842749, -46.010615 -4.8841533)",Rua Santa Rita,,
288980930,False,MA-008,secondary,False,8.541,"LINESTRING (-46.0108545 -4.8842749, -46.0109303 -4.8842889)",Rua Santa Rita,,
683929343,True,MA-008,tertiary,False,46.61,"LINESTRING (-46.0108545 -4.8842749, -46.0108287 -4.8841538, -46.0107972 -4.8838601)",,,
693327108,True,MA-006,primary,False,31.859,"LINESTRING (-46.0118019 -4.8842066, -46.0117603 -4.8844901)",,,
693327114,False,MA-006,secondary,True,51.955,"LINESTRING (-46.0118019 -4.8842066, -46.0122671 -4.8841477)",Rua Santa Rita,,
780528327,False,MA-006,secondary,True,27.916,"LINESTRING (-46.0118019 -4.8842066, -46.0115509 -4.8842286)",Rua Santa Rita,,
288958740,False,,residential,False,25.427,"LINESTRING (-46.0117184 -4.8856975, -46.011489 -4.8857043)",Rua São Raimundo,,
693327133,False,MA-006,primary,False,162.796,"LINESTRING (-46.0117184 -4.8856975, -46.0118101 -4.8871587)",Avenida Francisco Guarim,,
693327133,False,MA-006,primary,True,130.344,"LINESTRING (-46.0117184 -4.8856975, -46.0116836 -4.8851295, -46.011683 -4.88503, -46.011687 -4.8849532, -46.0117024 -4.8848423, -46.0117239 -4.8846939, -46.0117546 -4.8845319)",Avenida Francisco Guarim,,
288958740,False,,residential,False,120.846,"LINESTRING (-46.011489 -4.8857043, -46.0104873 -4.8852742)",Rua São Raimundo,,
288958740,False,,residential,True,25.427,"LINESTRING (-46.011489 -4.8857043, -46.0117184 -4.8856975)",Rua São Raimundo,,
288972380,False,,residential,True,178.267,"LINESTRING (-46.011489 -4.8857043, -46.0113698 -4.8860582, -46.0113215 -4.8861985, -46.0113122 -4.8862727, -46.0113061 -4.8863422, -46.0113128 -4.8864157, -46.0114124 -4.8872732)",Rua da Cerâmica,,
288958739,False,,secondary,True,111.929,"LINESTRING (-46.0104873 -4.8852742, -46.010877 -4.8843455)",Avenida Ulisses Guimarães,,
288958740,False,,residential,True,120.846,"LINESTRING (-46.0104873 -4.8852742, -46.011489 -4.8857043)",Rua São Raimundo,,
288958739,False,,secondary,False,123.885,"LINESTRING (-46.0104873 -4.8852742, -46.0100938 -4.8861437, -46.0100716 -4.8861952, -46.0100555 -4.8862359, -46.0100455 -4.8862956)",Avenida Ulisses Guimarães,,
288956368,False,,residential,True,95.81099999999999,"LINESTRING (-46.0112599 -4.882115, -46.0113832 -4.8819667, -46.0115549 -4.8817542, -46.0116659 -4.8815838, -46.0117142 -4.881506, -46.011759 -4.8814147)",Rua Rio Branco,,
288958138,False,,residential,False,64.006,"LINESTRING (-46.0112599 -4.882115, -46.0112243 -4.8822329, -46.0111539 -4.8824437, -46.0110764 -4.8826607)",Avenida Paulo Ramos,,
288972380,False,,residential,True,55.109,"LINESTRING (-46.0114124 -4.8872732, -46.0114771 -4.8877646)",Rua da Cerâmica,,
288972381,False,,residential,True,45.864,"LINESTRING (-46.0114124 -4.8872732, -46.0118101 -4.8871587)",Rua do Comércio,,
288972380,False,,residential,False,178.267,"LINESTRING (-46.0114124 -4.8872732, -46.0113128 -4.8864157, -46.0113061 -4.8863422, -46.0113122 -4.8862727, -46.0113215 -4.8861985, -46.0113698 -4.8860582, -46.011489 -4.8857043)",Rua da Cerâmica,,
288972381,False,,residential,False,122.00399999999999,"LINESTRING (-46.0114124 -4.8872732, -46.0107642 -4.8874572, -46.0103496 -4.8875599)",Rua do Comércio,,
288972381,False,,residential,False,45.864,"LINESTRING (-46.0118101 -4.8871587, -46.0114124 -4.8872732)",Rua do Comércio,,
693327133,False,MA-006,primary,False,96.746,"LINESTRING (-46.0118101 -4.8871587, -46.0118671 -4.8880269)",Avenida Francisco Guarim,,
693327133,False,MA-006,primary,True,162.796,"LINESTRING (-46.0118101 -4.8871587, -46.0117184 -4.8856975)",Avenida Francisco Guarim,,
288958739,False,,secondary,False,11.495,"LINESTRING (-46.0103496 -4.8875599, -46.0103759 -4.8876599)",Avenida Ulisses Guimarães,,
288958739,False,,secondary,True,40.882,"LINESTRING (-46.0103496 -4.8875599, -46.0102444 -4.8872075)",Avenida Ulisses Guimarães,,
288972381,False,,residential,True,122.00399999999999,"LINESTRING (-46.0103496 -4.8875599, -46.0107642 -4.8874572, -46.0114124 -4.8872732)",Rua do Comércio,,
288972382,False,,residential,False,134.682,"LINESTRING (-46.0118986 -4.8885991, -46.0107383 -4.8889604)",Rua São José,,
693327133,False,MA-006,primary,False,61.744,"LINESTRING (-46.0118986 -4.8885991, -46.0119572 -4.8891513)",Avenida Francisco Guarim,,
693327133,False,MA-006,primary,True,63.721,"LINESTRING (-46.0118986 -4.8885991, -46.0118671 -4.8880269)",Avenida Francisco Guarim,,
288972382,False,,residential,False,75.025,"LINESTRING (-46.0099294 -4.889194, -46.0092835 -4.8893967)",Rua São José,,
288972382,False,,residential,True,93.307,"LINESTRING (-46.0099294 -4.889194, -46.0107383 -4.8889604)",Rua São José,,
288972384,False,,residential,True,119.43100000000001,"LINESTRING (-46.0099294 -4.889194, -46.0098349 -4.8887093, -46.0098168 -4.8885857, -46.0098115 -4.8885115, -46.0098128 -4.8881305)",Rua São Pedro,,
288958739,False,,secondary,False,150.08,"LINESTRING (-46.0103759 -4.8876599, -46.0107383 -4.8889604)",Avenida Ulisses Guimarães,,
288958739,False,,secondary,True,11.495,"LINESTRING (-46.0103759 -4.8876599, -46.0103496 -4.8875599)",Avenida Ulisses Guimarães,,
"[288972384, 288972383]",False,,residential,False,94.80799999999999,"LINESTRING (-46.0103759 -4.8876599, -46.0099362 -4.8878, -46.0098792 -4.8878234, -46.0098557 -4.8878364, -46.0098416 -4.8878474, -46.0098347 -4.8878576, -46.0098296 -4.8878722, -46.0098276 -4.8878919, -46.0098128 -4.8881305)","['Rua São Pedro', 'Rua da Igreja Matriz']",,
288958739,False,,secondary,False,96.04299999999999,"LINESTRING (-46.0100455 -4.8862956, -46.0100569 -4.8864063, -46.0100763 -4.8865419, -46.0101032 -4.8866936, -46.0101313 -4.8868179, -46.0102222 -4.8871394)",Avenida Ulisses Guimarães,,
288958739,False,,secondary,True,123.88499999999999,"LINESTRING (-46.0100455 -4.8862956, -46.0100555 -4.8862359, -46.0100716 -4.8861952, -46.0100938 -4.8861437, -46.0104873 -4.8852742)",Avenida Ulisses Guimarães,,
288972545,False,,residential,False,93.712,"LINESTRING (-46.0100455 -4.8862956, -46.0097122 -4.8862005, -46.0095962 -4.8861718, -46.009503 -4.8861544, -46.0092235 -4.8860999)",Rua Treze de Maio,,
288972546,False,,residential,True,27.462,"LINESTRING (-46.0092235 -4.8860999, -46.0090522 -4.8862784)",Rua Sete de Setembro,,
288972545,False,,residential,True,93.712,"LINESTRING (-46.0092235 -4.8860999, -46.009503 -4.8861544, -46.0095962 -4.8861718, -46.0097122 -4.8862005, -46.0100455 -4.8862956)",Rua Treze de Maio,,
288972546,False,,residential,False,111.27799999999999,"LINESTRING (-46.0092235 -4.8860999, -46.0094675 -4.8858326, -46.0097069 -4.8855966, -46.0097457 -4.8855565, -46.00979 -4.8854977, -46.0098725 -4.8853436)",Rua Sete de Setembro,,
288972546,False,,residential,True,111.27799999999999,"LINESTRING (-46.0098725 -4.8853436, -46.00979 -4.8854977, -46.0097457 -4.8855565, -46.0097069 -4.8855966, -46.0094675 -4.8858326, -46.0092235 -4.8860999)",Rua Sete de Setembro,,
288972547,False,,residential,False,107.369,"LINESTRING (-46.0075769 -4.8857163, -46.0078736 -4.8857763, -46.0080855 -4.8858137, -46.0085302 -4.8858895)",Rua Nova,,
288958737,False,,residential,False,13.701,"LINESTRING (-46.0085302 -4.8858895, -46.0085924 -4.885783)",Rua São Francisco,,
288958737,False,,residential,True,58.061,"LINESTRING (-46.0085302 -4.8858895, -46.0083333 -4.8863734)",Rua São Francisco,,
288972547,False,,residential,True,107.369,"LINESTRING (-46.0085302 -4.8858895, -46.0080855 -4.8858137, -46.0078736 -4.8857763, -46.0075769 -4.8857163)",Rua Nova,,
288958737,False,,residential,True,13.701,"LINESTRING (-46.0085924 -4.885783, -46.0085302 -4.8858895)",Rua São Francisco,,
288958737,False,,residential,False,245.833,"LINESTRING (-46.0085924 -4.885783, -46.0088531 -4.885282, -46.0096489 -4.883839)",Rua São Francisco,,
288972548,False,,residential,False,76.661,"LINESTRING (-46.0085924 -4.885783, -46.0089156 -4.8860395, -46.0089518 -4.8860809, -46.008986 -4.886125, -46.0090021 -4.8861558, -46.0090522 -4.8862784)",Rua Nova,,
288972546,False,,residential,False,27.462,"LINESTRING (-46.0090522 -4.8862784, -46.0092235 -4.8860999)",Rua Sete de Setembro,,
288972548,False,,residential,False,7.777,"LINESTRING (-46.0090522 -4.8862784, -46.0090839 -4.8863408)",Rua Nova,,
288972548,False,,residential,True,76.661,"LINESTRING (-46.0090522 -4.8862784, -46.0090021 -4.8861558, -46.008986 -4.886125, -46.0089518 -4.8860809, -46.0089156 -4.8860395, -46.0085924 -4.885783)",Rua Nova,,
288972548,False,,residential,True,8.425,"LINESTRING (-46.0096623 -4.8874387, -46.0096266 -4.8873718)",Rua Nova,,
288980928,True,,secondary,False,274.596,"LINESTRING (-46.0096623 -4.8874387, -46.0089565 -4.8877198, -46.0088304 -4.8877773, -46.0087265 -4.8878287, -46.0086206 -4.8878889, -46.0085468 -4.887933, -46.0083819 -4.8880746, -46.008186 -4.8883044, -46.0077516 -4.8888957)",Rua Barão de Grajaú,,
288972548,False,,residential,False,129.453,"LINESTRING (-46.0090839 -4.8863408, -46.0096266 -4.8873718)",Rua Nova,,
288972548,False,,residential,True,7.777,"LINESTRING (-46.0090839 -4.8863408, -46.0090522 -4.8862784)",Rua Nova,,
"[693327092, 288972550]",False,,residential,"[False, True]",475.472,"LINESTRING (-46.0090839 -4.8863408, -46.0088915 -4.8864604, -46.0088244 -4.8865139, -46.0087795 -4.886558, -46.0086172 -4.886721, -46.0085153 -4.8868506, -46.0084187 -4.8869809, -46.0081934 -4.8873363, -46.0079967 -4.8876422, -46.0079586 -4.887693, -46.0077834 -4.887856, -46.007648 -4.8879789, -46.007554 -4.8880572, -46.007496 -4.8880883, -46.0074411 -4.88811, -46.0072674 -4.8881648, -46.0072158 -4.8881875, -46.0071601 -4.8882289, -46.0069493 -4.8884166, -46.0065456 -4.8888288, -46.0060926 -4.8893183)",Rua Sete de Setembro,,
288958739,False,,secondary,False,40.882,"LINESTRING (-46.0102444 -4.8872075, -46.0103496 -4.8875599)",Avenida Ulisses Guimarães,,
288958739,False,,secondary,True,7.962,"LINESTRING (-46.0102444 -4.8872075, -46.0102222 -4.8871394)",Avenida Ulisses Guimarães,,
288980928,True,,secondary,False,69.434,"LINESTRING (-46.0102444 -4.8872075, -46.0101441 -4.8872435, -46.0096623 -4.8874387)",Rua Barão de Grajaú,,
288982427,False,,residential,True,9.32,"LINESTRING (-46.0076902 -4.8888384, -46.0077516 -4.8888957)",Travessa da Assembleia,,
693327095,True,,secondary,False,276.666,"LINESTRING (-46.0076902 -4.8888384, -46.0081282 -4.8882725, -46.0083313 -4.88804, -46.0085036 -4.887885, -46.0086326 -4.8878027, -46.0087118 -4.8877599, -46.0089247 -4.8876499, -46.0096266 -4.8873718)",Rua Barão de Grajaú,,
693327095,True,,secondary,False,8.89,"LINESTRING (-46.0076697 -4.8889157, -46.0076902 -4.8888384)",Rua Barão de Grajaú,,
288958739,False,,secondary,False,152.093,"LINESTRING (-46.0107383 -4.8889604, -46.0110719 -4.8902872)",Avenida Ulisses Guimarães,,
288958739,False,,secondary,True,150.08,"LINESTRING (-46.0107383 -4.8889604, -46.0103759 -4.8876599)",Avenida Ulisses Guimarães,,
288972382,False,,residential,False,93.307,"LINESTRING (-46.0107383 -4.8889604, -46.0099294 -4.889194)",Rua São José,,
288972382,False,,residential,True,134.682,"LINESTRING (-46.0107383 -4.8889604, -46.0118986 -4.8885991)",Rua São José,,
288958739,False,,secondary,True,152.093,"LINESTRING (-46.0110719 -4.8902872, -46.0107383 -4.8889604)",Avenida Ulisses Guimarães,,
288982426,False,,residential,True,8.135,"LINESTRING (-46.008917 -4.8898815, -46.0088599 -4.8899275)",Rua da Torre,,
"[288982426, 693327078]",False,,residential,False,70.82900000000001,"LINESTRING (-46.008917 -4.8898815, -46.0090383 -4.8897509, -46.0090705 -4.8897215, -46.0091107 -4.8896961, -46.0091496 -4.889666, -46.0091731 -4.8896407, -46.0091892 -4.8896046, -46.0091959 -4.8895712, -46.0092046 -4.8895137, -46.0092174 -4.8893614)","['Rua da Torre', 'Rua Dezessete de Janeiro']",,
288982426,False,,residential,False,54.685,"LINESTRING (-46.0085126 -4.8902763, -46.0086413 -4.8901615, -46.0088599 -4.8899275)",Rua da Torre,,
693327078,False,,residential,False,28.771,"LINESTRING (-46.0093146 -4.8885072, -46.0094568 -4.8882907)",Rua Dezessete de Janeiro,,
693327094,False,,residential,True,14.836,"LINESTRING (-46.0093146 -4.8885072, -46.0092234 -4.8884095)",Rua Dezessete de Janeiro,,
693327078,False,,residential,True,95.74600000000001,"LINESTRING (-46.0093146 -4.8885072, -46.0092314 -4.889039, -46.009218 -4.8892421, -46.0092174 -4.8893614)",Rua Dezessete de Janeiro,,
288982428,False,,residential,False,43.278,"LINESTRING (-46.0094568 -4.8882907, -46.0098128 -4.8881305)",Rua da Assembleia,,
693327078,False,,residential,True,28.771,"LINESTRING (-46.0094568 -4.8882907, -46.0093146 -4.8885072)",Rua Dezessete de Janeiro,,
288982428,False,,residential,True,29.36,"LINESTRING (-46.0094568 -4.8882907, -46.00934 -4.8883283, -46.0092234 -4.8884095)",Rua da Assembleia,,
288982426,False,,residential,False,8.135,"LINESTRING (-46.0088599 -4.8899275, -46.008917 -4.8898815)",Rua da Torre,,
288982427,False,,residential,False,111.329,"LINESTRING (-46.0088599 -4.8899275, -46.0081476 -4.8892213)",Travessa da Assembleia,,
288982426,False,,residential,True,54.685,"LINESTRING (-46.0088599 -4.8899275, -46.0086413 -4.8901615, -46.0085126 -4.8902763)",Rua da Torre,,
288982427,False,,residential,False,56.883,"LINESTRING (-46.0081476 -4.8892213, -46.0077516 -4.8888957)",Travessa da Assembleia,,
288982427,False,,residential,True,111.329,"LINESTRING (-46.0081476 -4.8892213, -46.0088599 -4.8899275)",Travessa da Assembleia,,
288982428,False,,residential,False,152.563,"LINESTRING (-46.0081476 -4.8892213, -46.0083671 -4.8889499, -46.0085025 -4.8887968, -46.0085327 -4.8887654, -46.0085723 -4.8887414, -46.0086353 -4.88872, -46.0087124 -4.8886866, -46.0087922 -4.8886418, -46.0092234 -4.8884095)",Rua da Assembleia,,
693327094,False,,residential,False,14.836,"LINESTRING (-46.0092234 -4.8884095, -46.0093146 -4.8885072)",Rua Dezessete de Janeiro,,
288982428,False,,residential,False,29.36,"LINESTRING (-46.0092234 -4.8884095, -46.00934 -4.8883283, -46.0094568 -4.8882907)",Rua da Assembleia,,
288982428,False,,residential,True,152.563,"LINESTRING (-46.0092234 -4.8884095, -46.0087922 -4.8886418, -46.0087124 -4.8886866, -46.0086353 -4.88872, -46.0085723 -4.8887414, -46.0085327 -4.8887654, -46.0085025 -4.8887968, -46.0083671 -4.8889499, -46.0081476 -4.8892213)",Rua da Assembleia,,
288982428,False,,residential,True,43.278,"LINESTRING (-46.0098128 -4.8881305, -46.0094568 -4.8882907)",Rua da Assembleia,,
288972384,False,,residential,False,119.43100000000001,"LINESTRING (-46.0098128 -4.8881305, -46.0098115 -4.8885115, -46.0098168 -4.8885857, -46.0098349 -4.8887093, -46.0099294 -4.889194)",Rua São Pedro,,
"[288972384, 288972383]",False,,residential,True,94.80799999999999,"LINESTRING (-46.0098128 -4.8881305, -46.0098276 -4.8878919, -46.0098296 -4.8878722, -46.0098347 -4.8878576, -46.0098416 -4.8878474, -46.0098557 -4.8878364, -46.0098792 -4.8878234, -46.0099362 -4.8878, -46.0103759 -4.8876599)","['Rua da Igreja Matriz', 'Rua São Pedro']",,
288982429,False,,residential,True,29.01,"LINESTRING (-46.0059304 -4.8892569, -46.0057792 -4.8894699)",Rua Beira-Rio,,
288982430,False,,residential,True,19.223,"LINESTRING (-46.0059304 -4.8892569, -46.0060926 -4.8893183)",Rua Pedro Manoel Araújo da Silva,,
288982430,False,,residential,False,19.223,"LINESTRING (-46.0060926 -4.8893183, -46.0059304 -4.8892569)",Rua Pedro Manoel Araújo da Silva,,
693327092,False,,residential,True,43.81,"LINESTRING (-46.0060926 -4.8893183, -46.0059277 -4.8896764)",Rua Sete de Setembro,,
"[693327092, 288972550]",False,,residential,"[False, True]",475.4720000000001,"LINESTRING (-46.0060926 -4.8893183, -46.0065456 -4.8888288, -46.0069493 -4.8884166, -46.0071601 -4.8882289, -46.0072158 -4.8881875, -46.0072674 -4.8881648, -46.0074411 -4.88811, -46.007496 -4.8880883, -46.007554 -4.8880572, -46.007648 -4.8879789, -46.0077834 -4.887856, -46.0079586 -4.887693, -46.0079967 -4.8876422, -46.0081934 -4.8873363, -46.0084187 -4.8869809, -46.0085153 -4.8868506, -46.0086172 -4.886721, -46.0087795 -4.886558, -46.0088244 -4.8865139, -46.0088915 -4.8864604, -46.0090839 -4.8863408)",Rua Sete de Setembro,,
288982429,False,,residential,False,29.01,"LINESTRING (-46.0057792 -4.8894699, -46.0059304 -4.8892569)",Rua Beira-Rio,,
693327133,False,MA-006,primary,False,63.721,"LINESTRING (-46.0118671 -4.8880269, -46.0118986 -4.8885991)",Avenida Francisco Guarim,,
693327133,False,MA-006,primary,True,96.746,"LINESTRING (-46.0118671 -4.8880269, -46.0118101 -4.8871587)",Avenida Francisco Guarim,,
"[288982434, 288982435]",False,,residential,False,157.927,"LINESTRING (-46.0118671 -4.8880269, -46.012084 -4.8879851, -46.0120996 -4.8879871, -46.0121118 -4.8879907, -46.0121215 -4.8879984, -46.0121329 -4.8880178, -46.0122945 -4.8891433)",Rua do Mercado,,
288982436,False,,residential,False,51.816,"LINESTRING (-46.0136539 -4.889704, -46.0131927 -4.8897814)",Rua Bom Jesus,,
288982436,False,,residential,True,51.816,"LINESTRING (-46.0131927 -4.8897814, -46.0136539 -4.889704)",Rua Bom Jesus,,
"[288982435, 288982436]",False,,residential,"[False, True]",160.78199999999998,"LINESTRING (-46.0131927 -4.8897814, -46.0127726 -4.8898117, -46.0124715 -4.8898084, -46.0124427 -4.8898073, -46.0124196 -4.8897995, -46.0124062 -4.889789, -46.0123985 -4.8897729, -46.0123897 -4.8897462, -46.0122945 -4.8891433)","['Rua Bom Jesus', 'Rua do Mercado']",,
"[693327122, 288982437]",False,,residential,False,167.655,"LINESTRING (-46.0131927 -4.8897814, -46.0130673 -4.8890915, -46.0130636 -4.8890784, -46.0130579 -4.8890621, -46.0130481 -4.8890518, -46.0130355 -4.8890444, -46.0130197 -4.8890387, -46.0130033 -4.8890387, -46.0122945 -4.8891433)","['Rua Caipira', 'Rua Beira-Rio']",,
693327122,False,,residential,False,37.38,"LINESTRING (-46.0122945 -4.8891433, -46.0119572 -4.8891513)",Rua Caipira,,
"[288982435, 288982436]",False,,residential,"[False, True]",160.78199999999998,"LINESTRING (-46.0122945 -4.8891433, -46.0123897 -4.8897462, -46.0123985 -4.8897729, -46.0124062 -4.889789, -46.0124196 -4.8897995, -46.0124427 -4.8898073, -46.0124715 -4.8898084, -46.0127726 -4.8898117, -46.0131927 -4.8897814)","['Rua Bom Jesus', 'Rua do Mercado']",,
"[693327122, 288982437]",False,,residential,True,167.655,"LINESTRING (-46.0122945 -4.8891433, -46.0130033 -4.8890387, -46.0130197 -4.8890387, -46.0130355 -4.8890444, -46.0130481 -4.8890518, -46.0130579 -4.8890621, -46.0130636 -4.8890784, -46.0130673 -4.8890915, -46.0131927 -4.8897814)","['Rua Caipira', 'Rua Beira-Rio']",,
"[288982434, 288982435]",False,,residential,True,157.927,"LINESTRING (-46.0122945 -4.8891433, -46.0121329 -4.8880178, -46.0121215 -4.8879984, -46.0121118 -4.8879907, -46.0120996 -4.8879871, -46.012084 -4.8879851, -46.0118671 -4.8880269)",Rua do Mercado,,
635729681,False,MA-006,secondary,False,30.273,"LINESTRING (-46.0132051 -4.8840137, -46.012935 -4.8840549)",,2,
635729681,False,MA-006,secondary,True,30.273,"LINESTRING (-46.012935 -4.8840549, -46.0132051 -4.8840137)",,2,
"[435328849, 635729681, 693327114]",False,MA-006,secondary,False,74.714,"LINESTRING (-46.012935 -4.8840549, -46.0127107 -4.8840878, -46.0124753 -4.8841199, -46.0122671 -4.8841477)",Rua Santa Rita,2,yes
288972382,False,,residential,True,75.025,"LINESTRING (-46.0092835 -4.8893967, -46.0099294 -4.889194)",Rua São José,,
693327130,False,,residential,True,8.309,"LINESTRING (-46.0092835 -4.8893967, -46.0092174 -4.8893614)",Travessa São João,,
693327092,False,,residential,False,43.81,"LINESTRING (-46.0059277 -4.8896764, -46.0060926 -4.8893183)",Rua Sete de Setembro,,
693327093,False,,residential,False,57.639,"LINESTRING (-46.0088646 -4.8896273, -46.0089471 -4.8894142, -46.0089713 -4.8893828, -46.0089974 -4.8893667, -46.0090283 -4.8893607, -46.0092174 -4.8893614)",,,
288972548,False,,residential,False,8.425,"LINESTRING (-46.0096266 -4.8873718, -46.0096623 -4.8874387)",Rua Nova,,
288972548,False,,residential,True,129.453,"LINESTRING (-46.0096266 -4.8873718, -46.0090839 -4.8863408)",Rua Nova,,
693327095,True,,secondary,False,70.868,"LINESTRING (-46.0096266 -4.8873718, -46.0100958 -4.8871873, -46.0102222 -4.8871394)",Rua Barão de Grajaú,,
288980928,True,,secondary,False,9.342,"LINESTRING (-46.0077516 -4.8888957, -46.0076697 -4.8889157)",Rua Barão de Grajaú,,
288982427,False,,residential,False,9.32,"LINESTRING (-46.0077516 -4.8888957, -46.0076902 -4.8888384)",Travessa da Assembleia,,
288982427,False,,residential,True,56.883,"LINESTRING (-46.0077516 -4.8888957, -46.0081476 -4.8892213)",Travessa da Assembleia,,
683929343,True,MA-008,tertiary,False,12.101,"LINESTRING (-46.0107972 -4.8838601, -46.010824 -4.8837546)",,,
693327114,False,MA-006,secondary,False,51.955,"LINESTRING (-46.0122671 -4.8841477, -46.0118019 -4.8842066)",Rua Santa Rita,,
693327112,False,,residential,True,98.302,"LINESTRING (-46.0122671 -4.8841477, -46.0122866 -4.8844113, -46.0122879 -4.8844568, -46.0122745 -4.8844976, -46.0122382 -4.8845244, -46.0121879 -4.8845323, -46.011974 -4.8845573, -46.011865 -4.8845546, -46.0117546 -4.8845319)",Rua Ponte,,
"[435328849, 693327114, 635729681]",False,MA-006,secondary,True,74.714,"LINESTRING (-46.0122671 -4.8841477, -46.0124753 -4.8841199, -46.0127107 -4.8840878, -46.012935 -4.8840549)",Rua Santa Rita,2,yes
288980930,False,MA-008,secondary,True,26.844,"LINESTRING (-46.0115509 -4.8842286, -46.0113108 -4.884261)",Rua Santa Rita,,
780528327,False,MA-006,secondary,False,27.916,"LINESTRING (-46.0115509 -4.8842286, -46.0118019 -4.8842066)",Rua Santa Rita,,
693327133,False,MA-006,primary,False,4.691,"LINESTRING (-46.0117603 -4.8844901, -46.0117546 -4.8845319)",Avenida Francisco Guarim,,
693327113,True,MA-006,primary,False,37.57,"LINESTRING (-46.0117603 -4.8844901, -46.0117118 -4.8844013, -46.0116354 -4.8843024, -46.0115951 -4.8842663, -46.0115509 -4.8842286)",,,
