osmid,oneway,name,highway,reversed,length,ref,geometry,junction,maxspeed
238857261,True,Rua Nossa Senhora de Fátima,residential,False,37.998,,"LINESTRING (-47.6019959 -21.2062963, -47.6016554 -21.2061698)",,
254045674,True,Avenida Habibi Jábali,primary,False,11.898,,"LINESTRING (-47.6019959 -21.2062963, -47.6020889 -21.2062336)",,
238915201,False,Rua Santiago Urenha,residential,False,65.386,,"LINESTRING (-47.6013775 -21.2027593, -47.6016423 -21.2022256)",,
238915201,False,Rua Santiago Urenha,residential,True,168.4,,"LINESTRING (-47.6013775 -21.2027593, -47.600947 -21.2042196)",,
238915203,False,Rua Ângelo Cavalheiro,residential,False,61.27,,"LINESTRING (-47.6013775 -21.2027593, -47.6007865 -21.2027545)",,
238915203,False,Rua Ângelo Cavalheiro,residential,True,61.873,,"LINESTRING (-47.6013775 -21.2027593, -47.6019397 -21.2029461)",,
858115678,True,Rodovia Ângelo Cavalheiro,primary,False,68.409,SP-271,"LINESTRING (-47.6079198 -21.2081357, -47.6085683 -21.2082496)",,
858115679,False,Rodovia Ângelo Cavalheiro,primary,False,156.872,SP-271,"LINESTRING (-47.6079198 -21.2081357, -47.6075259 -21.2080857, -47.6072285 -21.2080276, -47.6069006 -21.207922, -47.6064701 -21.2077582)",,
215164897,False,Rua Benedito A. Mattos,residential,True,65.141,,"LINESTRING (-47.6054383 -21.2022918, -47.6057874 -21.2027789)",,
215164898,False,Rua José Benedito de Mattos,residential,False,83.997,,"LINESTRING (-47.6054383 -21.2022918, -47.6047422 -21.2026784)",,
215164891,False,Rua José Custódio Alves,residential,False,168.954,,"LINESTRING (-47.6090075 -21.2023325, -47.6076074 -21.2031102)",,
215164911,False,Rua Joaquim Venâncio,residential,True,61.756,,"LINESTRING (-47.6090075 -21.2023325, -47.6093027 -21.2028149)",,
215164903,False,,residential,True,27.702,,"LINESTRING (-47.6073001 -21.2025975, -47.6074371 -21.2028114)",,
215164914,False,Rua José Correa Filho,residential,True,141.22,,"LINESTRING (-47.6073001 -21.2025975, -47.6061325 -21.2032517)",,
215164898,False,Rua José Benedito de Mattos,residential,True,83.997,,"LINESTRING (-47.6047422 -21.2026784, -47.6054383 -21.2022918)",,
"[215164898, 238915235]",False,"['Rua José Benedito de Mattos', 'Rua Valdemar C. Rodarte']",residential,"[False, True]",149.996,,"LINESTRING (-47.6047422 -21.2026784, -47.6040716 -21.2030564, -47.6040582 -21.2030777, -47.6040568 -21.2030946, -47.6040608 -21.2031133, -47.6043847 -21.2035821)",,
215164897,False,Rua Benedito A. Mattos,residential,False,65.141,,"LINESTRING (-47.6057874 -21.2027789, -47.6054383 -21.2022918)",,
215164897,False,Rua Benedito A. Mattos,residential,True,63.591,,"LINESTRING (-47.6057874 -21.2027789, -47.6061325 -21.2032517)",,
215164910,False,Rua Doutor Tancredo de Almeida Neves,residential,False,170.652,,"LINESTRING (-47.6057874 -21.2027789, -47.6043847 -21.2035821)",,
215164911,False,Rua Joaquim Venâncio,residential,False,61.756,,"LINESTRING (-47.6093027 -21.2028149, -47.6090075 -21.2023325)",,
215164911,False,Rua Joaquim Venâncio,residential,True,66.643,,"LINESTRING (-47.6093027 -21.2028149, -47.6096317 -21.2033298)",,
215164917,False,Rua Lourenço Vitorino,residential,False,183.884,,"LINESTRING (-47.6093027 -21.2028149, -47.6077853 -21.2036713)",,
215164903,False,,residential,False,27.702,,"LINESTRING (-47.6074371 -21.2028114, -47.6073001 -21.2025975)",,
215164903,False,,residential,True,13.252,,"LINESTRING (-47.6074371 -21.2028114, -47.6075001 -21.2029151)",,
215164918,True,Avenida Habibi Jábali,primary,False,71.199,,"LINESTRING (-47.6074371 -21.2028114, -47.6080243 -21.2024793)",,
215164903,False,,residential,False,13.252,,"LINESTRING (-47.6075001 -21.2029151, -47.6074371 -21.2028114)",,
215164903,False,,residential,True,24.38,,"LINESTRING (-47.6075001 -21.2029151, -47.6076074 -21.2031102)",,
215164920,True,Avenida Habibi Jábali,primary,False,259.892,,"LINESTRING (-47.6075001 -21.2029151, -47.6063696 -21.2035178, -47.6055287 -21.2040092, -47.6054574 -21.2041054, -47.6054316 -21.2041827)",,
215164891,False,Rua José Custódio Alves,residential,False,14.476,,"LINESTRING (-47.6076074 -21.2031102, -47.607488 -21.2031777)",,
215164891,False,Rua José Custódio Alves,residential,True,168.954,,"LINESTRING (-47.6076074 -21.2031102, -47.6090075 -21.2023325)",,
215164903,False,,residential,False,24.38,,"LINESTRING (-47.6076074 -21.2031102, -47.6075001 -21.2029151)",,
215164891,False,Rua José Custódio Alves,residential,False,146.178,,"LINESTRING (-47.607488 -21.2031777, -47.6062757 -21.2038491)",,
215164891,False,Rua José Custódio Alves,residential,True,14.476,,"LINESTRING (-47.607488 -21.2031777, -47.6076074 -21.2031102)",,
215164906,False,Rua Antônio dos Santos,residential,True,62.947,,"LINESTRING (-47.607488 -21.2031777, -47.6077853 -21.2036713)",,
215164897,False,Rua Benedito A. Mattos,residential,False,63.591,,"LINESTRING (-47.6061325 -21.2032517, -47.6057874 -21.2027789)",,
215164914,False,Rua José Correa Filho,residential,False,141.22,,"LINESTRING (-47.6061325 -21.2032517, -47.6073001 -21.2025975)",,
215164914,False,Rua José Correa Filho,residential,True,126.275,,"LINESTRING (-47.6061325 -21.2032517, -47.605095 -21.2038467)",,
215164911,False,Rua Joaquim Venâncio,residential,False,66.643,,"LINESTRING (-47.6096317 -21.2033298, -47.6093027 -21.2028149)",,
215164911,False,Rua Joaquim Venâncio,residential,True,63.008,,"LINESTRING (-47.6096317 -21.2033298, -47.6099406 -21.2038178)",,
215164910,False,Rua Doutor Tancredo de Almeida Neves,residential,False,133.246,,"LINESTRING (-47.6043847 -21.2035821, -47.6032833 -21.2041998)",,
215164910,False,Rua Doutor Tancredo de Almeida Neves,residential,True,170.652,,"LINESTRING (-47.6043847 -21.2035821, -47.6057874 -21.2027789)",,
238915235,False,Rua Valdemar C. Rodarte,residential,True,33.978,,"LINESTRING (-47.6043847 -21.2035821, -47.6045532 -21.2038442)",,
"[215164898, 238915235]",False,"['Rua José Benedito de Mattos', 'Rua Valdemar C. Rodarte']",residential,"[False, True]",149.99599999999998,,"LINESTRING (-47.6043847 -21.2035821, -47.6040608 -21.2031133, -47.6040568 -21.2030946, -47.6040582 -21.2030777, -47.6040716 -21.2030564, -47.6047422 -21.2026784)",,
215164906,False,Rua Antônio dos Santos,residential,False,62.947,,"LINESTRING (-47.6077853 -21.2036713, -47.607488 -21.2031777)",,
215164917,False,Rua Lourenço Vitorino,residential,False,145.272,,"LINESTRING (-47.6077853 -21.2036713, -47.6065977 -21.2043648)",,
215164917,False,Rua Lourenço Vitorino,residential,True,183.884,,"LINESTRING (-47.6077853 -21.2036713, -47.6093027 -21.2028149)",,
215164906,False,Rua Antônio dos Santos,residential,True,65.956,,"LINESTRING (-47.6077853 -21.2036713, -47.6080698 -21.204099, -47.6081206 -21.2041754)",,
215164895,True,,primary,False,13.823,,"LINESTRING (-47.605095 -21.2038467, -47.6052097 -21.2039101)",roundabout,
215164914,False,Rua José Correa Filho,residential,False,126.275,,"LINESTRING (-47.605095 -21.2038467, -47.6061325 -21.2032517)",,
215164911,False,Rua Joaquim Venâncio,residential,False,63.008,,"LINESTRING (-47.6099406 -21.2038178, -47.6096317 -21.2033298)",,
238915235,False,Rua Valdemar C. Rodarte,residential,False,33.978,,"LINESTRING (-47.6045532 -21.2038442, -47.6043847 -21.2035821)",,
215164895,True,,primary,False,57.805,,"LINESTRING (-47.6045532 -21.2038442, -47.6046857 -21.2038039, -47.6048244 -21.2037906, -47.6049629 -21.2038051, -47.605095 -21.2038467)",roundabout,
215164891,False,Rua José Custódio Alves,residential,False,98.748,,"LINESTRING (-47.6062757 -21.2038491, -47.6054691 -21.2043215)",,
215164891,False,Rua José Custódio Alves,residential,True,146.178,,"LINESTRING (-47.6062757 -21.2038491, -47.607488 -21.2031777)",,
253549944,False,Rua João Scodonho,residential,True,66.352,,"LINESTRING (-47.6062757 -21.2038491, -47.6065977 -21.2043648)",,
215164895,True,,primary,False,38.44,,"LINESTRING (-47.6052097 -21.2039101, -47.6053416 -21.2040316, -47.6054316 -21.2041827)",roundabout,
