osmid,oneway,ref,highway,access,reversed,length,geometry,name
288077674,False,,residential,,False,113.142,"LINESTRING (-53.7271477 -23.5067507, -53.7263753 -23.5060202)",Avenida Augusto José de Souza
288077674,False,,residential,,True,36.283,"LINESTRING (-53.7271477 -23.5067507, -53.7274206 -23.5069601)",Avenida Augusto José de Souza
288077674,False,,residential,,True,113.142,"LINESTRING (-53.7263753 -23.5060202, -53.7271477 -23.5067507)",Avenida Augusto José de Souza
397341549,False,,residential,,False,113.533,"LINESTRING (-53.7263753 -23.5060202, -53.7255974 -23.5067507)",Rua Arapongas
397341549,False,,residential,,True,127.157,"LINESTRING (-53.7263753 -23.5060202, -53.7272537 -23.5052085)",Rua Arapongas
288077674,False,,residential,,False,196.227,"LINESTRING (-53.7263753 -23.5060202, -53.7255156 -23.5052441, -53.7249966 -23.5047891)",Avenida Augusto José de Souza
288077674,False,,residential,,True,196.227,"LINESTRING (-53.7249966 -23.5047891, -53.7255156 -23.5052441, -53.7263753 -23.5060202)",Avenida Augusto José de Souza
437987641,False,,unclassified,,False,131.159,"LINESTRING (-53.7249966 -23.5047891, -53.7251106 -23.5046698, -53.7258965 -23.5039467)",Rua Tibagi
437987641,False,,unclassified,,True,108.29400000000001,"LINESTRING (-53.7249966 -23.5047891, -53.7246466 -23.5050744, -53.7245085 -23.5051971, -53.7242201 -23.5054532)",Rua Tibagi
288077673,False,,residential,,False,40.837,"LINESTRING (-53.727532 -23.5053345, -53.727259 -23.5050658)",Rua Josué Balthazar
875339457,True,PR-485,primary,yes,False,86.364,"LINESTRING (-53.727532 -23.5053345, -53.7274729 -23.5061093)",
288077675,False,,residential,,False,170.47199999999998,"LINESTRING (-53.727532 -23.5053345, -53.7284969 -23.5062206, -53.7287141 -23.5064186)",Rua Josué Balthazar Rodrigues
288077676,False,,residential,,False,110.628,"LINESTRING (-53.7314849 -23.5089791, -53.7307271 -23.5096911)",Rua XV de Novembro
288077676,False,,residential,,True,110.451,"LINESTRING (-53.7314849 -23.5089791, -53.7322332 -23.5082609)",Rua XV de Novembro
"[908525817, 288077675]",False,,residential,,False,308.134,"LINESTRING (-53.7314849 -23.5089791, -53.732307 -23.5097674, -53.7328635 -23.5102482, -53.7321192 -23.5109504)","['Rua Josué Balthazar Rodrigues', 'Rua Paranaguá']"
288077675,False,,residential,,True,200.297,"LINESTRING (-53.7314849 -23.5089791, -53.7310195 -23.5085548, -53.7301169 -23.5076866)",Rua Josué Balthazar Rodrigues
288077676,False,,residential,,False,29.003,"LINESTRING (-53.7307271 -23.5096911, -53.7305287 -23.509878)",Rua XV de Novembro
288077676,False,,residential,,True,110.628,"LINESTRING (-53.7307271 -23.5096911, -53.7314849 -23.5089791)",Rua XV de Novembro
288077680,True,,tertiary,,False,199.427,"LINESTRING (-53.7307271 -23.5096911, -53.7312917 -23.5102212, -53.7319475 -23.5108078, -53.7321192 -23.5109504)",Avenida Augusto José de Souza
288077676,False,,residential,,False,109.769,"LINESTRING (-53.7305287 -23.509878, -53.7297727 -23.5105808)",Rua XV de Novembro
288077676,False,,residential,,True,29.003,"LINESTRING (-53.7305287 -23.509878, -53.7307271 -23.5096911)",Rua XV de Novembro
288077679,True,,tertiary,,False,202.024,"LINESTRING (-53.7305287 -23.509878, -53.7297589 -23.5091512, -53.7291285 -23.5085929)",Avenida Augusto José de Souza
288077676,False,,residential,,True,108.694,"LINESTRING (-53.7282729 -23.5119711, -53.7290387 -23.5112911)",Rua XV de Novembro
926181062,False,,residential,,False,98.406,"LINESTRING (-53.7282729 -23.5119711, -53.7278478 -23.5115764, -53.7277056 -23.5114608, -53.7275771 -23.5113586)",Rua Maringá
875339457,True,PR-485,primary,yes,False,23.436,"LINESTRING (-53.7273838 -23.5075943, -53.7273685 -23.5078046)",
288077686,False,,residential,,False,56.023,"LINESTRING (-53.731918 -23.5111213, -53.7315439 -23.5114903)",Rua Paranaguá
288077686,False,,residential,,True,27.964,"LINESTRING (-53.731918 -23.5111213, -53.7321192 -23.5109504)",Rua Paranaguá
288077679,True,,tertiary,,False,197.961,"LINESTRING (-53.731918 -23.5111213, -53.7313937 -23.5106565, -53.7308854 -23.5101855, -53.7305287 -23.509878)",Avenida Augusto José de Souza
288077693,False,,tertiary,,False,196.916,"LINESTRING (-53.731918 -23.5111213, -53.7322667 -23.5114435, -53.7328233 -23.5119453, -53.7333155 -23.5123425)",
288077682,False,,residential,,False,109.558,"LINESTRING (-53.7291285 -23.5085929, -53.7283628 -23.5092841)",Rua Deolino Balan
288077682,False,,residential,,True,30.176,"LINESTRING (-53.7291285 -23.5085929, -53.7293351 -23.5083986)",Rua Deolino Balan
288077679,True,,tertiary,,False,118.79500000000002,"LINESTRING (-53.7291285 -23.5085929, -53.7286752 -23.5081625, -53.7283108 -23.507832)",Avenida Augusto José de Souza
288077677,True,,tertiary,,False,84.473,"LINESTRING (-53.7281599 -23.5076952, -53.728112 -23.5077096, -53.7280218 -23.5077355, -53.7278605 -23.5077634, -53.7277405 -23.507753, -53.727601 -23.5077087, -53.7274904 -23.5076589, -53.72742 -23.5076201, -53.7273838 -23.5075943)",
288077680,True,,tertiary,,False,20.324,"LINESTRING (-53.7283608 -23.5074996, -53.7284967 -23.5076333)",Avenida Augusto José de Souza
288077677,True,,tertiary,,False,30.035999999999998,"LINESTRING (-53.7283608 -23.5074996, -53.7283474 -23.5075148, -53.728259 -23.5076187, -53.7281599 -23.5076952)",
288077686,False,,residential,,False,27.964,"LINESTRING (-53.7321192 -23.5109504, -53.731918 -23.5111213)",Rua Paranaguá
"[908525817, 288077675]",False,,residential,,True,308.134,"LINESTRING (-53.7321192 -23.5109504, -53.7328635 -23.5102482, -53.732307 -23.5097674, -53.7314849 -23.5089791)","['Rua Josué Balthazar Rodrigues', 'Rua Paranaguá']"
288077682,False,,residential,,False,110.389,"LINESTRING (-53.7323901 -23.5055713, -53.7315854 -23.5062354)",Rua Deolino Balan
288077666,False,,residential,,False,205.096,"LINESTRING (-53.7323901 -23.5055713, -53.7318268 -23.505067, -53.7309283 -23.5043046)",Rua Hermenegildo Vieira da Costa
"[288077666, 288077676]",False,,residential,,"[False, True]",307.632,"LINESTRING (-53.7323901 -23.5055713, -53.7331519 -23.5063387, -53.7337366 -23.5068847, -53.7329909 -23.5075636)","['Rua XV de Novembro', 'Rua Hermenegildo Vieira da Costa']"
288077682,False,,residential,,False,110.701,"LINESTRING (-53.7315854 -23.5062354, -53.7308478 -23.5069659)",Rua Deolino Balan
288077682,False,,residential,,True,110.389,"LINESTRING (-53.7315854 -23.5062354, -53.7323901 -23.5055713)",Rua Deolino Balan
288077668,False,,residential,,False,194.243,"LINESTRING (-53.7315854 -23.5062354, -53.7309873 -23.5057164, -53.7303919 -23.5051667, -53.7302148 -23.5050228)",Rua Guarapuava
288077668,False,,residential,,True,205.801,"LINESTRING (-53.7315854 -23.5062354, -53.7324116 -23.5070052, -53.7329909 -23.5075636)",Rua Guarapuava
288077682,False,,residential,,False,109.437,"LINESTRING (-53.7308478 -23.5069659, -53.7301169 -23.5076866)",Rua Deolino Balan
288077682,False,,residential,,True,110.701,"LINESTRING (-53.7308478 -23.5069659, -53.7315854 -23.5062354)",Rua Deolino Balan
288077669,False,,residential,,False,197.649,"LINESTRING (-53.7308478 -23.5069659, -53.7299654 -23.5061616, -53.7294692 -23.5057164)",Rua Curitiba
288077669,False,,residential,,True,201.737,"LINESTRING (-53.7308478 -23.5069659, -53.7317128 -23.5077579, -53.7322332 -23.5082609)",Rua Curitiba
288077682,False,,residential,,False,112.352,"LINESTRING (-53.7301169 -23.5076866, -53.7293351 -23.5083986)",Rua Deolino Balan
288077682,False,,residential,,True,109.437,"LINESTRING (-53.7301169 -23.5076866, -53.7308478 -23.5069659)",Rua Deolino Balan
288077675,False,,residential,,False,200.297,"LINESTRING (-53.7301169 -23.5076866, -53.7310195 -23.5085548, -53.7314849 -23.5089791)",Rua Josué Balthazar Rodrigues
288077675,False,,residential,,True,200.878,"LINESTRING (-53.7301169 -23.5076866, -53.7294383 -23.507095, -53.7287141 -23.5064186)",Rua Josué Balthazar Rodrigues
288077682,False,,residential,,False,30.176,"LINESTRING (-53.7293351 -23.5083986, -53.7291285 -23.5085929)",Rua Deolino Balan
288077682,False,,residential,,True,112.352,"LINESTRING (-53.7293351 -23.5083986, -53.7301169 -23.5076866)",Rua Deolino Balan
288077680,True,,tertiary,,False,201.99900000000002,"LINESTRING (-53.7293351 -23.5083986, -53.729791 -23.5088278, -53.7302229 -23.5092324, -53.7307271 -23.5096911)",Avenida Augusto José de Souza
288077682,False,,residential,,True,109.483,"LINESTRING (-53.7276198 -23.5099949, -53.7283628 -23.5092841)",Rua Deolino Balan
288077683,False,,residential,,False,54.006,"LINESTRING (-53.7276198 -23.5099949, -53.727247 -23.5096499)",Rua Professora Rita Helena Garcia Melo
288077683,False,,residential,,True,204.219,"LINESTRING (-53.7276198 -23.5099949, -53.7290387 -23.5112911)",Rua Professora Rita Helena Garcia Melo
288077676,False,,residential,,False,108.694,"LINESTRING (-53.7290387 -23.5112911, -53.7282729 -23.5119711)",Rua XV de Novembro
288077676,False,,residential,,True,108.809,"LINESTRING (-53.7290387 -23.5112911, -53.7297727 -23.5105808)",Rua XV de Novembro
288077683,False,,residential,,False,204.219,"LINESTRING (-53.7290387 -23.5112911, -53.7276198 -23.5099949)",Rua Professora Rita Helena Garcia Melo
288077683,False,,residential,,True,196.861,"LINESTRING (-53.7290387 -23.5112911, -53.7296636 -23.5118604, -53.7304053 -23.5125417)",Rua Professora Rita Helena Garcia Melo
288077683,False,,residential,,True,54.006,"LINESTRING (-53.727247 -23.5096499, -53.7276198 -23.5099949)",Rua Professora Rita Helena Garcia Melo
875339457,True,PR-485,primary,yes,False,106.482,"LINESTRING (-53.727247 -23.5096499, -53.7271864 -23.5106059)",
353575353,False,,residential,,True,40.068000000000005,"LINESTRING (-53.727247 -23.5096499, -53.7272262 -23.5095983, -53.7271967 -23.5095663, -53.7270418 -23.5094925, -53.7270116 -23.5094734, -53.7269653 -23.5094181)",
288077676,False,,residential,,False,108.809,"LINESTRING (-53.7297727 -23.5105808, -53.7290387 -23.5112911)",Rua XV de Novembro
288077676,False,,residential,,True,109.769,"LINESTRING (-53.7297727 -23.5105808, -53.7305287 -23.509878)",Rua XV de Novembro
288077685,False,,residential,,False,203.609,"LINESTRING (-53.7297727 -23.5105808, -53.7283628 -23.5092841)",Rua José Gonçalves de Oliveira
288077685,False,,residential,,True,199.59699999999998,"LINESTRING (-53.7297727 -23.5105808, -53.730581 -23.5113304, -53.7311496 -23.5118567)",Rua José Gonçalves de Oliveira
288077682,False,,residential,,False,109.483,"LINESTRING (-53.7283628 -23.5092841, -53.7276198 -23.5099949)",Rua Deolino Balan
288077682,False,,residential,,True,109.558,"LINESTRING (-53.7283628 -23.5092841, -53.7291285 -23.5085929)",Rua Deolino Balan
288077685,False,,residential,,False,149.981,"LINESTRING (-53.7283628 -23.5092841, -53.7273308 -23.508323)",Rua José Gonçalves de Oliveira
288077685,False,,residential,,True,203.609,"LINESTRING (-53.7283628 -23.5092841, -53.7297727 -23.5105808)",Rua José Gonçalves de Oliveira
288077685,False,,residential,,False,37.731,"LINESTRING (-53.7273308 -23.508323, -53.7270619 -23.5080899)",Rua José Gonçalves de Oliveira
288077685,False,,residential,,True,149.981,"LINESTRING (-53.7273308 -23.508323, -53.7283628 -23.5092841)",Rua José Gonçalves de Oliveira
875339457,True,PR-485,primary,yes,False,147.792,"LINESTRING (-53.7273308 -23.508323, -53.727247 -23.5096499)",
288077685,False,,residential,,True,65.853,"LINESTRING (-53.7311496 -23.5118567, -53.7316069 -23.5122749)",Rua José Gonçalves de Oliveira
288077686,False,,residential,,False,107.523,"LINESTRING (-53.7311496 -23.5118567, -53.7304053 -23.5125417)",Rua Paranaguá
288077686,False,,residential,,True,57.239,"LINESTRING (-53.7311496 -23.5118567, -53.7315439 -23.5114903)",Rua Paranaguá
288077685,False,,residential,,False,199.59699999999998,"LINESTRING (-53.7311496 -23.5118567, -53.730581 -23.5113304, -53.7297727 -23.5105808)",Rua José Gonçalves de Oliveira
288077686,False,,residential,,True,107.523,"LINESTRING (-53.7304053 -23.5125417, -53.7311496 -23.5118567)",Rua Paranaguá
288077683,False,,residential,,False,196.861,"LINESTRING (-53.7304053 -23.5125417, -53.7296636 -23.5118604, -53.7290387 -23.5112911)",Rua Professora Rita Helena Garcia Melo
288077688,False,,residential,,False,108.032,"LINESTRING (-53.7309283 -23.5043046, -53.7302148 -23.5050228)",Rua 26 de Julho
"[288077666, 288077667]",False,,residential,,False,300.088,"LINESTRING (-53.7309283 -23.5043046, -53.7305662 -23.5039405, -53.729724 -23.5031534, -53.7295694 -23.5030637, -53.7288469 -23.5037241)","['Rua Arapongas', 'Rua Hermenegildo Vieira da Costa']"
288077666,False,,residential,,True,205.096,"LINESTRING (-53.7309283 -23.5043046, -53.7318268 -23.505067, -53.7323901 -23.5055713)",Rua Hermenegildo Vieira da Costa
288077688,False,,residential,,False,108.298,"LINESTRING (-53.7302148 -23.5050228, -53.7294692 -23.5057164)",Rua 26 de Julho
288077688,False,,residential,,True,108.032,"LINESTRING (-53.7302148 -23.5050228, -53.7309283 -23.5043046)",Rua 26 de Julho
288077668,False,,residential,,False,200.801,"LINESTRING (-53.7302148 -23.5050228, -53.7295416 -23.5044054, -53.7288469 -23.5037241)",Rua Guarapuava
288077668,False,,residential,,True,194.243,"LINESTRING (-53.7302148 -23.5050228, -53.7303919 -23.5051667, -53.7309873 -23.5057164, -53.7315854 -23.5062354)",Rua Guarapuava
288077669,False,,residential,,False,198.134,"LINESTRING (-53.7294692 -23.5057164, -53.7280945 -23.5044571)",Rua Curitiba
288077688,False,,residential,,True,108.298,"LINESTRING (-53.7294692 -23.5057164, -53.7302148 -23.5050228)",Rua 26 de Julho
288077669,False,,residential,,True,197.649,"LINESTRING (-53.7294692 -23.5057164, -53.7299654 -23.5061616, -53.7308478 -23.5069659)",Rua Curitiba
288077688,False,,residential,,False,109.68,"LINESTRING (-53.7294692 -23.5057164, -53.7289904 -23.5061481, -53.7287141 -23.5064186)",Rua 26 de Julho
288077688,False,,residential,,False,62.612,"LINESTRING (-53.7287141 -23.5064186, -53.7282857 -23.506822)",Rua 26 de Julho
288077675,False,,residential,,False,200.878,"LINESTRING (-53.7287141 -23.5064186, -53.7294383 -23.507095, -53.7301169 -23.5076866)",Rua Josué Balthazar Rodrigues
288077675,False,,residential,,True,170.47199999999998,"LINESTRING (-53.7287141 -23.5064186, -53.7284969 -23.5062206, -53.727532 -23.5053345)",Rua Josué Balthazar Rodrigues
288077688,False,,residential,,True,109.68,"LINESTRING (-53.7287141 -23.5064186, -53.7289904 -23.5061481, -53.7294692 -23.5057164)",Rua 26 de Julho
288077688,False,,residential,,True,62.612,"LINESTRING (-53.7282857 -23.506822, -53.7287141 -23.5064186)",Rua 26 de Julho
288077677,True,,tertiary,,False,80.822,"LINESTRING (-53.7282857 -23.506822, -53.7283675 -23.5069444, -53.7284271 -23.5070606, -53.7284446 -23.5071454, -53.7284473 -23.507269, -53.7284137 -23.5073939, -53.7283608 -23.5074996)",
288077671,True,,primary,,False,13.969,"LINESTRING (-53.7270619 -23.5080899, -53.7270681 -23.5079644)",
288077685,False,,residential,,True,37.731,"LINESTRING (-53.7270619 -23.5080899, -53.7273308 -23.508323)",Rua José Gonçalves de Oliveira
288077689,False,,residential,,False,13.793,"LINESTRING (-53.7270619 -23.5080899, -53.7269761 -23.507994)",Rua Mandaguari
288077689,False,,residential,,False,201.343,"LINESTRING (-53.7255974 -23.5067507, -53.7242201 -23.5054532)",Rua Mandaguari
288077689,False,,residential,,True,197.17,"LINESTRING (-53.7255974 -23.5067507, -53.7269761 -23.507994)",Rua Mandaguari
397341549,False,,residential,,False,107.94,"LINESTRING (-53.7255974 -23.5067507, -53.7248665 -23.5074529)",Rua Arapongas
397341549,False,,residential,,True,113.533,"LINESTRING (-53.7255974 -23.5067507, -53.7263753 -23.5060202)",Rua Arapongas
288077671,True,,primary,,False,148.019,"LINESTRING (-53.7269653 -23.5094181, -53.7270217 -23.5086974, -53.7270619 -23.5080899)",
288077690,False,,residential,,False,105.02000000000001,"LINESTRING (-53.7269653 -23.5094181, -53.7266428 -23.5090861, -53.7262465 -23.5087429)",
353575353,False,,residential,,False,40.068,"LINESTRING (-53.7269653 -23.5094181, -53.7270116 -23.5094734, -53.7270418 -23.5094925, -53.7271967 -23.5095663, -53.7272262 -23.5095983, -53.727247 -23.5096499)",
288077689,False,,residential,,False,197.17,"LINESTRING (-53.7269761 -23.507994, -53.7255974 -23.5067507)",Rua Mandaguari
288077689,False,,residential,,True,13.793,"LINESTRING (-53.7269761 -23.507994, -53.7270619 -23.5080899)",Rua Mandaguari
288077691,False,,residential,,False,111.665,"LINESTRING (-53.7269761 -23.507994, -53.7262465 -23.5087429)",Rua Pedro Alves de Silveira
288077691,False,,residential,,False,110.302,"LINESTRING (-53.7262465 -23.5087429, -53.7254994 -23.5094603)",Rua Pedro Alves de Silveira
288077691,False,,residential,,True,111.665,"LINESTRING (-53.7262465 -23.5087429, -53.7269761 -23.507994)",Rua Pedro Alves de Silveira
288077690,False,,residential,,False,200.964,"LINESTRING (-53.7262465 -23.5087429, -53.7259246 -23.5084417, -53.7250999 -23.5076866, -53.7248665 -23.5074529)",
288077690,False,,residential,,True,105.02000000000001,"LINESTRING (-53.7262465 -23.5087429, -53.7266428 -23.5090861, -53.7269653 -23.5094181)",
288077691,False,,residential,,True,74.972,"LINESTRING (-53.7249564 -23.5099149, -53.7254994 -23.5094603)",Rua Pedro Alves de Silveira
288077692,False,,residential,,False,284.199,"LINESTRING (-53.7249564 -23.5099149, -53.7252232 -23.5101879, -53.725812 -23.5107377, -53.7261634 -23.5111004, -53.7263216 -23.511248, -53.7264624 -23.5112923, -53.726614 -23.5113021, -53.7267669 -23.5112911, -53.7269144 -23.5112726, -53.727103 -23.5112579)",
288077667,False,,residential,,True,77.39,"LINESTRING (-53.7275407 -23.504933, -53.7280945 -23.5044571)",Rua Arapongas
875339457,True,PR-485,primary,yes,False,44.654,"LINESTRING (-53.7275407 -23.504933, -53.727532 -23.5053345)",
288077674,False,,residential,,False,36.283,"LINESTRING (-53.7274206 -23.5069601, -53.7271477 -23.5067507)",Avenida Augusto José de Souza
875339457,True,PR-485,primary,yes,False,70.62,"LINESTRING (-53.7274206 -23.5069601, -53.7273838 -23.5075943)",
353575344,False,,tertiary,,False,34.525,"LINESTRING (-53.7271799 -23.5062649, -53.7274729 -23.5061093)",
288077671,True,,primary,,False,117.71000000000001,"LINESTRING (-53.7271799 -23.5062649, -53.7272336 -23.5054544, -53.7272537 -23.5052085)",
353575344,False,,tertiary,,True,34.525,"LINESTRING (-53.7274729 -23.5061093, -53.7271799 -23.5062649)",
"[353575345, 288077677]",True,,tertiary,,False,114.87599999999998,"LINESTRING (-53.7274729 -23.5061093, -53.7280892 -23.5066824, -53.7281536 -23.5067316, -53.7281774 -23.5067491, -53.7281955 -23.5067624, -53.7282069 -23.506771, -53.7282196 -23.5067808, -53.728232 -23.5067894, -53.7282488 -23.5068008, -53.7282857 -23.506822)",
875339457,True,PR-485,primary,yes,False,94.758,"LINESTRING (-53.7274729 -23.5061093, -53.7274253 -23.5068411, -53.7274206 -23.5069601)",
288077671,True,,primary,,False,46.119,"LINESTRING (-53.727259 -23.5050658, -53.7273221 -23.5046551)",
288077673,False,,residential,,False,184.792,"LINESTRING (-53.727259 -23.5050658, -53.7259649 -23.5039024)",Rua Josué Balthazar
288077673,False,,residential,,True,40.837,"LINESTRING (-53.727259 -23.5050658, -53.727532 -23.5053345)",Rua Josué Balthazar
288077671,True,,primary,,False,15.877,"LINESTRING (-53.7272537 -23.5052085, -53.727259 -23.5050658)",
397341549,False,,residential,,False,127.157,"LINESTRING (-53.7272537 -23.5052085, -53.7263753 -23.5060202)",Rua Arapongas
397341550,False,,residential,,False,18.29,"LINESTRING (-53.7270071 -23.5106106, -53.7271864 -23.5106059)",
288077670,False,,residential,,False,205.267,"LINESTRING (-53.7270071 -23.5106106, -53.7269689 -23.5106175, -53.7269311 -23.5106194, -53.7268788 -23.5106181, -53.7268218 -23.5106034, -53.7267359 -23.510572, -53.7266052 -23.5104724, -53.7265073 -23.5103814, -53.726111 -23.5100149, -53.7254994 -23.5094603)",Rua Maringá
288077671,True,,primary,,False,133.03699999999998,"LINESTRING (-53.7270071 -23.5106106, -53.7270042 -23.5105395, -53.726955 -23.5101841, -53.7269385 -23.5099026, -53.726956 -23.5095866, -53.7269653 -23.5094181)",
288077689,False,,residential,,True,201.343,"LINESTRING (-53.7242201 -23.5054532, -53.7255974 -23.5067507)",Rua Mandaguari
437987641,False,,unclassified,,False,108.294,"LINESTRING (-53.7242201 -23.5054532, -53.7245085 -23.5051971, -53.7246466 -23.5050744, -53.7249966 -23.5047891)",Rua Tibagi
437987641,False,,unclassified,,True,160.356,"LINESTRING (-53.7242201 -23.5054532, -53.7241544 -23.5055578, -53.7241544 -23.5056807, -53.724173 -23.5062153, -53.724196 -23.5068786)",Rua Tibagi
437987641,False,,unclassified,,True,81.297,"LINESTRING (-53.724196 -23.5068786, -53.7241896 -23.5076097)",Rua Tibagi
288077690,False,,residential,,True,93.55699999999999,"LINESTRING (-53.724196 -23.5068786, -53.7245648 -23.5071897, -53.7248665 -23.5074529)",
437987641,False,,unclassified,,False,160.356,"LINESTRING (-53.724196 -23.5068786, -53.724173 -23.5062153, -53.7241544 -23.5056807, -53.7241544 -23.5055578, -53.7242201 -23.5054532)",Rua Tibagi
288077686,False,,residential,,False,57.239,"LINESTRING (-53.7315439 -23.5114903, -53.7311496 -23.5118567)",Rua Paranaguá
288077686,False,,residential,,True,56.023,"LINESTRING (-53.7315439 -23.5114903, -53.731918 -23.5111213)",Rua Paranaguá
288077685,False,,residential,,False,65.853,"LINESTRING (-53.7316069 -23.5122749, -53.7311496 -23.5118567)",Rua José Gonçalves de Oliveira
437998196,False,,residential,,False,55.068,"LINESTRING (-53.7316069 -23.5122749, -53.7312259 -23.5126259)",Rua Beijamin José dos Santos
