osmid,name,highway,oneway,reversed,length,geometry,ref,junction,lanes,bridge
240462071,Rua Toshimito Sobue,residential,False,False,96.443,"LINESTRING (-48.158851 -21.1854096, -48.1590468 -21.1862575)",,,,
240462102,Rua Princesa Isabel,residential,False,False,93.376,"LINESTRING (-48.158851 -21.1854096, -48.1579685 -21.1855772)",,,,
360737846,Avenida Américo Dezorzi,tertiary,True,False,50.751,"LINESTRING (-48.1542617 -21.1855134, -48.1543569 -21.1859611)",,,,
240462490,Rua Juvenil R Marinho,residential,False,False,50.125,"LINESTRING (-48.1524941 -21.1855591, -48.1520261 -21.1856722)",,,,
240462129,Rua Francisco Ozaki,residential,False,True,63.089,"LINESTRING (-48.1524941 -21.1855591, -48.1525029 -21.1856085, -48.1526162 -21.1861149)",,,,
240462063,Rua Sussumo Okano,residential,False,False,96.913,"LINESTRING (-48.1579685 -21.1855772, -48.1581482 -21.1864325)",,,,
240462102,Rua Princesa Isabel,residential,False,True,93.376,"LINESTRING (-48.1579685 -21.1855772, -48.158851 -21.1854096)",,,,
240462102,Rua Princesa Isabel,residential,False,False,95.18299999999999,"LINESTRING (-48.1579685 -21.1855772, -48.1575186 -21.1856653, -48.1570713 -21.1857585)",,,,
240462534,Rua Vanderlei Bondonato,residential,False,False,28.618,"LINESTRING (-48.1509867 -21.1856147, -48.1510458 -21.1858661)",,,,
240462490,Rua Juvenil R Marinho,residential,False,False,52.332,"LINESTRING (-48.1520261 -21.1856722, -48.1515326 -21.185771)",,,,
240462490,Rua Juvenil R Marinho,residential,False,True,50.125,"LINESTRING (-48.1520261 -21.1856722, -48.1524941 -21.1855591)",,,,
240462060,Rua Motoki Koto,residential,False,False,95.789,"LINESTRING (-48.1570713 -21.1857585, -48.1572685 -21.1866001)",,,,
240462102,Rua Princesa Isabel,residential,False,False,92.547,"LINESTRING (-48.1570713 -21.1857585, -48.1561956 -21.1859198)",,,,
240462102,Rua Princesa Isabel,residential,False,True,95.18299999999999,"LINESTRING (-48.1570713 -21.1857585, -48.1575186 -21.1856653, -48.1579685 -21.1855772)",,,,
240462490,Rua Juvenil R Marinho,residential,False,True,52.332,"LINESTRING (-48.1515326 -21.185771, -48.1520261 -21.1856722)",,,,
240462490,Rua Juvenil R Marinho,residential,False,False,51.593,"LINESTRING (-48.1515326 -21.185771, -48.1511758 -21.1858473, -48.1510458 -21.1858661)",,,,
240462107,Rua Doutor Sérgio Rosseti,residential,False,False,36.559,"LINESTRING (-48.15523 -21.1857848, -48.1553105 -21.1861049)",,,,
240462276,Travessa Osvaldo Cardinalli,residential,False,False,92.621,"LINESTRING (-48.15523 -21.1857848, -48.1543569 -21.1859611)",,,,
240462607,Rua Antônio M. Sobrinho,residential,False,False,167.233,"LINESTRING (-48.1541933 -21.1857998, -48.1533672 -21.1859573, -48.1526162 -21.1861149)",,,,
240462102,Rua Princesa Isabel,residential,False,False,94.047,"LINESTRING (-48.1561956 -21.1859198, -48.1553105 -21.1861049)",,,,
240462102,Rua Princesa Isabel,residential,False,True,92.547,"LINESTRING (-48.1561956 -21.1859198, -48.1570713 -21.1857585)",,,,
240462646,Rua Rafael Brunini,residential,False,False,96.263,"LINESTRING (-48.1561956 -21.1859198, -48.1563766 -21.1867689)",,,,
240462276,Travessa Osvaldo Cardinalli,residential,False,True,92.621,"LINESTRING (-48.1543569 -21.1859611, -48.15523 -21.1857848)",,,,
360737846,Avenida Américo Dezorzi,tertiary,True,False,47.161,"LINESTRING (-48.1543569 -21.1859611, -48.1544562 -21.186375)",,,,
