osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,lanes,maxspeed
318207082,Rua Padre Cícero,residential,False,False,85.054,,"LINESTRING (-40.457968 -7.2856759, -40.4587222 -7.2855165)",,,
448846457,Rua São Pedro,residential,False,True,50.134,,"LINESTRING (-40.457968 -7.2856759, -40.4575242 -7.2857733)",,,
485983023,Rua Santa Isabel,residential,False,False,96.868,,"LINESTRING (-40.457968 -7.2856759, -40.4578356 -7.2848147)",,,
485983023,Rua Santa Isabel,residential,False,True,110.436,,"LINESTRING (-40.457968 -7.2856759, -40.4581653 -7.2866496)",,,
448846446,,secondary,True,False,20.649,CE-187,"LINESTRING (-40.4535719 -7.2867777, -40.4535116 -7.2866019)",,,
"[297777857, 318211538]","['Rua São Luís', 'Travessa São Pedro']",residential,False,"[False, True]",236.93399999999997,,"LINESTRING (-40.4535719 -7.2867777, -40.4538541 -7.2873372, -40.4542097 -7.287859, -40.454522 -7.2883171, -40.4546018 -7.288334, -40.4547664 -7.2881562)",,,
485983023,Rua Santa Isabel,residential,False,False,11.835,,"LINESTRING (-40.4585192 -7.2874727, -40.4584649 -7.2873809)",,,
1094357685,Rua São José,residential,False,True,105.945,,"LINESTRING (-40.4585192 -7.2874727, -40.4592182 -7.2881262)",,,
1018486377,Rua Santo Inacio,residential,False,False,80.839,,"LINESTRING (-40.4585192 -7.2874727, -40.4582036 -7.2876359, -40.4578371 -7.2877236)",,,
318207055,Rua Carvalho,residential,False,False,51.043,,"LINESTRING (-40.4581653 -7.2866496, -40.4577113 -7.2867386)",,,
318207055,Rua Carvalho,residential,False,True,45.915,,"LINESTRING (-40.4581653 -7.2866496, -40.4585749 -7.2865759)",,,
485983023,Rua Santa Isabel,residential,False,False,110.436,,"LINESTRING (-40.4581653 -7.2866496, -40.457968 -7.2856759)",,,
485983023,Rua Santa Isabel,residential,False,True,88.53899999999999,,"LINESTRING (-40.4581653 -7.2866496, -40.4582807 -7.2870693, -40.4584649 -7.2873809)",,,
485982314,Rua Liberalino,residential,False,False,51.193,,"LINESTRING (-40.4577186 -7.2841794, -40.4572591 -7.2842443)",,,
485983023,Rua Santa Isabel,residential,False,True,71.811,,"LINESTRING (-40.4577186 -7.2841794, -40.4578356 -7.2848147)",,,
1018487519,Rua Bela Vista,residential,False,True,16.547,,"LINESTRING (-40.4577186 -7.2841794, -40.4578398 -7.2840917)",,,
318210330,Travessa Vinte e Dois de Fevereiro,residential,False,True,63.182,,"LINESTRING (-40.4577186 -7.2841794, -40.4579815 -7.2841507, -40.4582869 -7.2841085)",,,
297777844,Rua São José,residential,False,True,42.19,,"LINESTRING (-40.4596997 -7.2885721, -40.4599823 -7.2888278)",,,
318211550,Rua Nova,residential,False,False,135.214,,"LINESTRING (-40.4596997 -7.2885721, -40.4585565 -7.2890112)",,,
485981745,Rua Padre Cicero,residential,False,True,121.897,,"LINESTRING (-40.4596997 -7.2885721, -40.4605251 -7.2878431)",,,
1094357685,Rua São José,residential,False,False,72.655,,"LINESTRING (-40.4596997 -7.2885721, -40.4592182 -7.2881262)",,,
318207053,Rua São Francisco,residential,False,True,21.645,,"LINESTRING (-40.4532377 -7.2855626, -40.4534316 -7.2855326)",,,
448846458,Travessa São Pedro,residential,False,False,80.339,,"LINESTRING (-40.4532377 -7.2855626, -40.4534157 -7.2862632)",,,
448846458,Travessa São Pedro,residential,False,False,39.119,,"LINESTRING (-40.4534157 -7.2862632, -40.4535116 -7.2866019)",,,
448846458,Travessa São Pedro,residential,False,True,80.339,,"LINESTRING (-40.4534157 -7.2862632, -40.4532377 -7.2855626)",,,
297777895,Avenida São Pedro,secondary,True,False,109.239,CE-187,"LINESTRING (-40.4535116 -7.2866019, -40.4544758 -7.2863774)",,,
448846458,Travessa São Pedro,residential,False,True,39.119,,"LINESTRING (-40.4535116 -7.2866019, -40.4534157 -7.2862632)",,,
318210332,Rua Antônio Leite Alencar,residential,False,False,109.302,,"LINESTRING (-40.4575242 -7.2857733, -40.4577113 -7.2867386)",,,
448846445,Avenida São Pedro,secondary,False,True,36.488,CE-187,"LINESTRING (-40.4575242 -7.2857733, -40.4572036 -7.2858542)",,,
448846457,Rua São Pedro,residential,False,False,50.134,,"LINESTRING (-40.4575242 -7.2857733, -40.457968 -7.2856759)",,,
297958522,Rua Pedro Máximo,residential,False,False,32.216,,"LINESTRING (-40.4571718 -7.2837095, -40.4571365 -7.2834219)",,,
448846449,Avenida Fortaleza,secondary,True,False,60.242,CE-187,"LINESTRING (-40.4571718 -7.2837095, -40.4572591 -7.2842443)",,,
519772248,Avenida José Dionísio Filho,secondary_link,False,False,13.152,,"LINESTRING (-40.4571718 -7.2837095, -40.4570526 -7.2837063)",,,
297958522,Rua Pedro Máximo,residential,False,True,20.737,,"LINESTRING (-40.4566642 -7.2816034, -40.4566815 -7.2817891)",,,
549795000,Rua Bela Vista,residential,False,False,12.448,,"LINESTRING (-40.4605033 -7.2813715, -40.4604268 -7.2814538)",,,
448846449,Avenida Fortaleza,secondary,True,False,73.482,CE-187,"LINESTRING (-40.4572591 -7.2842443, -40.4573689 -7.2848961)",,,
448846456,,residential,False,True,13.877,,"LINESTRING (-40.4572591 -7.2842443, -40.4571346 -7.2842623)",,,
485982314,Rua Liberalino,residential,False,True,51.193,,"LINESTRING (-40.4572591 -7.2842443, -40.4577186 -7.2841794)",,,
297958522,Rua Pedro Máximo,residential,False,False,33.797,,"LINESTRING (-40.4571365 -7.2834219, -40.4570772 -7.2831237)",,,
297958522,Rua Pedro Máximo,residential,False,True,32.216,,"LINESTRING (-40.4571365 -7.2834219, -40.4571718 -7.2837095)",,,
485982315,Rua Santa Isabel,residential,False,True,127.309,,"LINESTRING (-40.4571365 -7.2834219, -40.4574725 -7.2833708, -40.4578398 -7.2840917)",,,
448846450,Rua São Francisco,residential,False,False,52.266,,"LINESTRING (-40.4578356 -7.2848147, -40.4573689 -7.2848961)",,,
