osmid,name,highway,oneway,reversed,length,geometry,lanes,junction,maxspeed
195395993,Avenida Três,residential,False,False,23.417,"LINESTRING (-52.5536786 -17.5625736, -52.553464 -17.5625237)",,,
195395993,Avenida Três,residential,False,True,73.418,"LINESTRING (-52.5536786 -17.5625736, -52.5543492 -17.5627385)",,,
222719222,,residential,True,False,116.821,"LINESTRING (-52.5536786 -17.5625736, -52.5529748 -17.563382)",,,
341552838,Avenida Três,residential,False,True,70.009,"LINESTRING (-52.5510165 -17.5618371, -52.5516455 -17.5620289)",,,
469138019,Avenida Oitava,residential,False,False,121.214,"LINESTRING (-52.5510165 -17.5618371, -52.5506806 -17.5628791)",,,
469138020,Oitava Avenida,residential,False,False,66.055,"LINESTRING (-52.5510165 -17.5618371, -52.5512083 -17.5612719)",,,
929591220,Avenida Três,residential,True,False,112.004,"LINESTRING (-52.5510165 -17.5618371, -52.5499932 -17.5615865)",,,
712557954,Avenida 7,residential,False,True,115.841,"LINESTRING (-52.5561328 -17.5609803, -52.5571892 -17.5612466)",,,
718124972,Rua 02,residential,False,False,119.045,"LINESTRING (-52.5561328 -17.5609803, -52.5558034 -17.5620038)",,,
222406386,Rua Quartoze A,residential,False,False,119.664,"LINESTRING (-52.5527881 -17.5612208, -52.5524542 -17.5622488)",,,
222406832,Avenida 5,residential,False,False,88.796,"LINESTRING (-52.5527881 -17.5612208, -52.5519781 -17.5610175)",,,
222406832,Avenida 5,residential,False,True,92.7,"LINESTRING (-52.5527881 -17.5612208, -52.553633 -17.5614356)",,,
222406389,Rua 04,residential,False,False,115.628,"LINESTRING (-52.5571892 -17.5612466, -52.5568987 -17.5622489)",,,
712557954,Avenida 7,residential,False,False,115.841,"LINESTRING (-52.5571892 -17.5612466, -52.5561328 -17.5609803)",,,
712557954,Avenida 7,residential,False,True,105.424,"LINESTRING (-52.5571892 -17.5612466, -52.5581465 -17.5615033)",,,
222406832,Avenida 5,residential,False,False,92.7,"LINESTRING (-52.553633 -17.5614356, -52.5527881 -17.5612208)",,,
222406832,Avenida 5,residential,False,True,67.438,"LINESTRING (-52.553633 -17.5614356, -52.5542459 -17.561598)",,,
341550907,Segunda Avenida,residential,False,False,115.836,"LINESTRING (-52.5581465 -17.5615033, -52.5577168 -17.5624611)",,,
712557954,Avenida 7,residential,False,False,105.424,"LINESTRING (-52.5581465 -17.5615033, -52.5571892 -17.5612466)",,,
222406832,Avenida 5,residential,False,False,67.438,"LINESTRING (-52.5542459 -17.561598, -52.553633 -17.5614356)",,,
222406832,Avenida 5,residential,False,True,18.209,"LINESTRING (-52.5542459 -17.561598, -52.5544129 -17.5616363)",,,
222406832,Avenida 5,residential,False,False,5.824,"LINESTRING (-52.5547807 -17.5617332, -52.5547287 -17.5617163)",,,
222406832,Avenida 5,residential,False,True,112.517,"LINESTRING (-52.5547807 -17.5617332, -52.5558034 -17.5620038)",,,
341582567,Sexta Avenida,secondary,True,False,120.801,"LINESTRING (-52.5547807 -17.5617332, -52.5547649 -17.5617795, -52.5544397 -17.5627698)",,,
222406832,Avenida 5,residential,False,False,112.517,"LINESTRING (-52.5558034 -17.5620038, -52.5547807 -17.5617332)",,,
222406832,Avenida 5,residential,False,True,119.271,"LINESTRING (-52.5558034 -17.5620038, -52.5568987 -17.5622489)",,,
718124972,Rua 02,residential,False,False,120.146,"LINESTRING (-52.5558034 -17.5620038, -52.5554408 -17.5630275)",,,
718124972,Rua 02,residential,False,True,119.045,"LINESTRING (-52.5558034 -17.5620038, -52.5561328 -17.5609803)",,,
222406389,Rua 04,residential,False,False,124.525,"LINESTRING (-52.5568987 -17.5622489, -52.5565541 -17.5633195)",,,
222406389,Rua 04,residential,False,True,115.628,"LINESTRING (-52.5568987 -17.5622489, -52.5571892 -17.5612466)",,,
222406832,Avenida 5,residential,False,False,119.271,"LINESTRING (-52.5568987 -17.5622489, -52.5558034 -17.5620038)",,,
222406832,Avenida 5,residential,False,True,89.881,"LINESTRING (-52.5568987 -17.5622489, -52.5577168 -17.5624611)",,,
222406386,Rua Quartoze A,residential,False,False,116.438,"LINESTRING (-52.5524542 -17.5622488, -52.5521457 -17.5632538)",,,
222406386,Rua Quartoze A,residential,False,True,119.664,"LINESTRING (-52.5524542 -17.5622488, -52.5527881 -17.5612208)",,,
341552838,Avenida Três,residential,False,False,89.151,"LINESTRING (-52.5524542 -17.5622488, -52.5516455 -17.5620289)",,,
341552838,Avenida Três,residential,False,True,91.961,"LINESTRING (-52.5524542 -17.5622488, -52.5532904 -17.5624688)",,,
