osmid,oneway,name,highway,reversed,length,ref,maxspeed,geometry
103537312,True,Rua Coronel Teixeira,residential,False,74.72,,,"LINESTRING (-41.0465694 -21.6364639, -41.047264 -21.6362777)"
1221534578,False,Avenida Rotary,primary,False,8.046,BR-356,40,"LINESTRING (-41.0465694 -21.6364639, -41.0465201 -21.6364079)"
1221534578,False,Avenida Rotary,primary,True,10.093,BR-356,40,"LINESTRING (-41.0465694 -21.6364639, -41.0466244 -21.6365389)"
388703023,True,Rua São João,residential,False,37.961,,,"LINESTRING (-41.0459885 -21.635955, -41.0458519 -21.6356381)"
"[1221534578, 1221534580, 1221534581]",False,Avenida Rotary,primary,False,55.673,BR-356,"['40', '30']","LINESTRING (-41.0459885 -21.635955, -41.0458402 -21.635854, -41.0456014 -21.6357058, -41.0455948 -21.6357017, -41.0455863 -21.6356972, -41.0455428 -21.6356744)"
1221534578,False,Avenida Rotary,primary,True,74.63900000000001,BR-356,40,"LINESTRING (-41.0459885 -21.635955, -41.0461704 -21.6360902, -41.0464092 -21.6362978, -41.0465201 -21.6364079)"
103530350,True,Rua São Benedito,residential,False,90.72,,,"LINESTRING (-41.047264 -21.6362777, -41.0475259 -21.6370564)"
103537307,False,Rua Coronel Teixeira,residential,False,47.361,,,"LINESTRING (-41.047264 -21.6362777, -41.0477015 -21.6361511)"
103537290,True,Rua Benedito Gomes da Silva,secondary,False,67.842,,,"LINESTRING (-41.0499396 -21.6341399, -41.049961 -21.6341865, -41.050002 -21.6342805, -41.0500859 -21.6345033, -41.0502125 -21.6346915)"
"[103530345, 696446771]",True,"['Rua Benedito Gomes da Silva', 'Rua Barão de Barcelos']",tertiary,False,123.548,,,"LINESTRING (-41.0499396 -21.6341399, -41.0496551 -21.6336422, -41.0490821 -21.6335155)"
103530349,True,Rua Joaquim Tomaz de Aquino Filho,secondary,False,62.025999999999996,,,"LINESTRING (-41.0465547 -21.634076, -41.0466211 -21.634057, -41.0467444 -21.6340457, -41.047151 -21.6340548)"
103530350,True,Rua São Benedito,residential,False,61.296,,,"LINESTRING (-41.0465547 -21.634076, -41.0465698 -21.6341356, -41.0467211 -21.634605)"
251996875,False,Rua Joaquim de Brito Machado,tertiary,False,63.55,,,"LINESTRING (-41.0459801 -21.632786, -41.0453839 -21.6326464)"
279430347,False,Rua Joaquim de Brito Machado,tertiary,True,8.884,,,"LINESTRING (-41.0459801 -21.632786, -41.0460641 -21.6328029)"
103530347,True,Rua São Benedito,residential,False,42.205999999999996,,,"LINESTRING (-41.0459801 -21.632786, -41.046014 -21.6328663, -41.0461347 -21.6331373)"
1221534578,False,Avenida Rotary,primary,False,97.354,BR-356,40,"LINESTRING (-41.0471169 -21.6372852, -41.0466244 -21.6365389)"
"[1221534578, 1221534579, 296917053]",False,Avenida Rotary,primary,True,85.22999999999999,BR-356,"['40', '30']","LINESTRING (-41.0471169 -21.6372852, -41.0474789 -21.6378574, -41.0474904 -21.6378756, -41.0474999 -21.637891, -41.047534 -21.6379464)"
296917053,False,Avenida Rotary,primary,True,19.921,BR-356,40,"LINESTRING (-41.0479738 -21.6386235, -41.0480579 -21.6387847)"
296917053,False,Avenida Rotary,primary,False,62.300000000000004,BR-356,40,"LINESTRING (-41.0479738 -21.6386235, -41.047789 -21.6383377, -41.0476638 -21.638143)"
103537288,False,Rua São João,residential,False,54.435,,,"LINESTRING (-41.0453249 -21.6344359, -41.0451271 -21.6339822)"
696799916,True,Rua Quintino Bocaiúva,secondary,False,40.115,,,"LINESTRING (-41.0453249 -21.6344359, -41.0456977 -21.6343356)"
103537299,True,Rua Coronel Cintra,residential,False,27.203,,,"LINESTRING (-41.0477821 -21.6370004, -41.0475259 -21.6370564)"
103530349,True,Rua Joaquim Tomaz de Aquino Filho,secondary,False,28.466,,,"LINESTRING (-41.0475413 -21.6340645, -41.0478163 -21.6340783)"
