osmid,oneway,name,highway,reversed,length,maxspeed,geometry,lanes,ref
43530694,False,Rua Odilardo Silva,residential,False,87.017,,"LINESTRING (-51.0580423 0.0381017, -51.0581043 0.0373216)",,
43530694,False,Rua Odilardo Silva,residential,True,107.07,,"LINESTRING (-51.0580423 0.0381017, -51.0579851 0.0390629)",,
43530696,False,Avenida Presidente Getúlio Vargas,residential,False,199.446,60,"LINESTRING (-51.0580423 0.0381017, -51.0562545 0.0379569)",,
43530696,False,Avenida Presidente Getúlio Vargas,residential,True,217.274,60,"LINESTRING (-51.0580423 0.0381017, -51.0599918 0.0382341)",,
43530694,False,Rua Odilardo Silva,residential,False,93.481,,"LINESTRING (-51.0576838 0.0431925, -51.0577604 0.0423553)",,
43530694,False,Rua Odilardo Silva,residential,True,87.816,,"LINESTRING (-51.0576838 0.0431925, -51.0576451 0.0439813)",,
1163783866,False,Avenida Ernestino Borges,tertiary,False,216.722,,"LINESTRING (-51.0576838 0.0431925, -51.0596278 0.0433324)",,
1163783866,False,Avenida Ernestino Borges,tertiary,True,198.354,,"LINESTRING (-51.0576838 0.0431925, -51.0559052 0.0430559)",,
43530694,False,Rua Odilardo Silva,residential,False,89.52,,"LINESTRING (-51.0577604 0.0423553, -51.0578152 0.0415521)",,
43530694,False,Rua Odilardo Silva,residential,True,93.481,,"LINESTRING (-51.0577604 0.0423553, -51.0576838 0.0431925)",,
91033314,True,Avenida Raimundo Álvares da Costa,residential,False,201.149,,"LINESTRING (-51.0577604 0.0423553, -51.0559562 0.0422239)",,
43530694,False,Rua Odilardo Silva,residential,False,90.133,,"LINESTRING (-51.0578737 0.0406663, -51.0579318 0.0398578)",,
43530694,False,Rua Odilardo Silva,residential,True,98.712,,"LINESTRING (-51.0578737 0.0406663, -51.0578391 0.0412137, -51.0578152 0.0415521)",,
1163783869,False,Avenida FAB,secondary,False,201.227,60,"LINESTRING (-51.0578737 0.0406663, -51.0572755 0.0406207, -51.0570307 0.0406037, -51.056717 0.0405819, -51.0563609 0.0405617, -51.0561976 0.040548, -51.0560687 0.0405372)",2,
1163783869,False,Avenida FAB,secondary,True,216.40699999999998,60,"LINESTRING (-51.0578737 0.0406663, -51.0583001 0.0406891, -51.0587896 0.0407253, -51.0598152 0.0408004)",2,
43530696,False,Avenida Presidente Getúlio Vargas,residential,False,216.17,60,"LINESTRING (-51.0549895 0.0378763, -51.0530491 0.037757)",,
43530696,False,Avenida Presidente Getúlio Vargas,residential,True,140.947,60,"LINESTRING (-51.0549895 0.0378763, -51.0562545 0.0379569)",,
1037883661,True,Rua General Rondon,tertiary,False,105.567,60,"LINESTRING (-51.0549895 0.0378763, -51.0549463 0.0388247)",,
