osmid,ref,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,junction
370337426,PE-180,primary,True,False,41.516999999999996,"LINESTRING (-36.3311048 -8.658332, -36.3311393 -8.6583243, -36.3311759 -8.6583196, -36.3312163 -8.6583231, -36.3312581 -8.6583312, -36.3312954 -8.6583493, -36.3313289 -8.6583745, -36.331354 -8.6584004, -36.3313771 -8.6584355, -36.3313916 -8.6584619, -36.3314025 -8.6584891)",2,,60,circular
370337431,PE-180,primary,True,False,53.68,"LINESTRING (-36.3311048 -8.658332, -36.3312344 -8.6582868, -36.3312799 -8.6582638, -36.3313162 -8.6582377, -36.3313613 -8.6582048, -36.3314034 -8.6581643, -36.3314993 -8.6580633)",2,,,
370337437,BR-423,primary,False,False,29.114,"LINESTRING (-36.3306574 -8.6584689, -36.3309158 -8.6585263)",2,,60,
1217361904,BR-423,primary,False,True,3.485,"LINESTRING (-36.3306574 -8.6584689, -36.3306261 -8.6584639)",2,Rodovia Mestre Domiguinhos,60,
370337430,,primary_link,True,False,43.564,"LINESTRING (-36.3306574 -8.6584689, -36.3307535 -8.6584646, -36.3308236 -8.6584541, -36.330896 -8.6584298, -36.331034 -8.6583651)",2,,,
380584788,,residential,False,True,67.964,"LINESTRING (-36.326907 -8.6578775, -36.3275101 -8.658012)",,Avenida Juscelino Kubitschek,,
613028013,,residential,False,True,46.072,"LINESTRING (-36.326907 -8.6578775, -36.3271118 -8.658239)",,Rua Prefeito José Nonato,,
380584799,,tertiary,False,False,33.881,"LINESTRING (-36.3287798 -8.6580283, -36.32851 -8.6581756)",,Avenida Governador Paulo Guerra,,
1217361904,BR-423,primary,False,True,31.429,"LINESTRING (-36.3287798 -8.6580283, -36.3284994 -8.6579731)",2,Rodovia Mestre Domiguinhos,60,
1217361904,BR-423,primary,False,False,186.602,"LINESTRING (-36.3287798 -8.6580283, -36.3291374 -8.6581057, -36.3298526 -8.6582772, -36.3304313 -8.658416)",2,Rodovia Mestre Domiguinhos,60,
380584788,,residential,False,False,106.999,"LINESTRING (-36.3284648 -8.6581995, -36.3275101 -8.658012)",,Avenida Juscelino Kubitschek,,
380584799,,tertiary,False,False,132.015,"LINESTRING (-36.3284648 -8.6581995, -36.3274306 -8.658803)",,Avenida Governador Paulo Guerra,,
380584799,,tertiary,False,True,5.635,"LINESTRING (-36.3284648 -8.6581995, -36.32851 -8.6581756)",,Avenida Governador Paulo Guerra,,
380584766,,tertiary,False,True,25.048,"LINESTRING (-36.3304313 -8.658416, -36.3302536 -8.658557)",,Avenida Dezenove de Maio,,
1217361904,BR-423,primary,False,False,22.066,"LINESTRING (-36.3304313 -8.658416, -36.3306261 -8.6584639)",2,Rodovia Mestre Domiguinhos,60,
1217361904,BR-423,primary,False,True,186.60199999999998,"LINESTRING (-36.3304313 -8.658416, -36.3298526 -8.6582772, -36.3291374 -8.6581057, -36.3287798 -8.6580283)",2,Rodovia Mestre Domiguinhos,60,
380584799,,tertiary,False,False,40.292,"LINESTRING (-36.3274306 -8.658803, -36.3271097 -8.6589781)",,Avenida Governador Paulo Guerra,,
380584799,,tertiary,False,True,132.015,"LINESTRING (-36.3274306 -8.658803, -36.3284648 -8.6581995)",,Avenida Governador Paulo Guerra,,
613028013,,residential,False,False,71.841,"LINESTRING (-36.3274306 -8.658803, -36.3271118 -8.658239)",,Rua Prefeito José Nonato,,
613028013,,residential,False,True,79.645,"LINESTRING (-36.3274306 -8.658803, -36.3277904 -8.6594247)",,Rua Prefeito José Nonato,,
380584766,,tertiary,False,True,41.97,"LINESTRING (-36.3280097 -8.6598101, -36.3276849 -8.6600085)",,Avenida Dezenove de Maio,,
613028013,,residential,False,False,39.256,"LINESTRING (-36.3280097 -8.6598101, -36.3278332 -8.6595032)",,Rua Prefeito José Nonato,,
613028013,,residential,False,True,42.894,"LINESTRING (-36.3280097 -8.6598101, -36.3282051 -8.660144)",,Rua Prefeito José Nonato,,
380584766,,tertiary,False,False,201.81599999999997,"LINESTRING (-36.3280097 -8.6598101, -36.328508 -8.6595224, -36.3289049 -8.6593068, -36.3291899 -8.6591781, -36.3293851 -8.6590982, -36.3296509 -8.6590069)",,Avenida Dezenove de Maio,,
380584781,,residential,False,False,208.161,"LINESTRING (-36.3282051 -8.660144, -36.3265352 -8.6610267)",,Rua Fernandes Vieira,,
613028013,,residential,False,False,42.894,"LINESTRING (-36.3282051 -8.660144, -36.3280097 -8.6598101)",,Rua Prefeito José Nonato,,
613028013,,residential,False,True,61.346,"LINESTRING (-36.3282051 -8.660144, -36.3284564 -8.6606366)",,Rua Prefeito José Nonato,,
380584786,,residential,False,False,29.529,"LINESTRING (-36.3261306 -8.6602215, -36.3262479 -8.6604604)",,Rua Cinco de Agosto,,
380584798,,residential,False,False,16.165,"LINESTRING (-36.3261306 -8.6602215, -36.3262592 -8.660151)",,Rua Emilio Lins,,
380584798,,residential,False,True,56.19,"LINESTRING (-36.3261306 -8.6602215, -36.3256816 -8.660463)",,Rua Emilio Lins,,
380584766,,tertiary,False,False,163.462,"LINESTRING (-36.3264024 -8.6607525, -36.3276849 -8.6600085)",,Avenida Dezenove de Maio,,
380584766,,tertiary,False,True,66.652,"LINESTRING (-36.3264024 -8.6607525, -36.3258773 -8.6610522)",,Avenida Dezenove de Maio,,
380584786,,residential,False,False,33.804,"LINESTRING (-36.3264024 -8.6607525, -36.3265352 -8.6610267)",,Rua Cinco de Agosto,,
380584786,,residential,False,True,36.652,"LINESTRING (-36.3264024 -8.6607525, -36.3262479 -8.6604604)",,Rua Cinco de Agosto,,
380584781,,residential,False,False,112.331,"LINESTRING (-36.3265352 -8.6610267, -36.3256232 -8.6614824)",,Rua Fernandes Vieira,,
380584781,,residential,False,True,208.161,"LINESTRING (-36.3265352 -8.6610267, -36.3282051 -8.660144)",,Rua Fernandes Vieira,,
380584786,,residential,False,True,33.804,"LINESTRING (-36.3265352 -8.6610267, -36.3264024 -8.6607525)",,Rua Cinco de Agosto,,
380584786,,residential,False,False,67.06200000000001,"LINESTRING (-36.3265352 -8.6610267, -36.3266645 -8.6613002, -36.3268063 -8.6615668)",,Rua Cinco de Agosto,,
380584766,,tertiary,False,False,47.01,"LINESTRING (-36.3255098 -8.6612684, -36.3258773 -8.6610522)",,Avenida Dezenove de Maio,,
380584775,,tertiary,True,False,26.863,"LINESTRING (-36.3255098 -8.6612684, -36.3256232 -8.6614824)",,,,
380584781,,residential,False,True,112.331,"LINESTRING (-36.3256232 -8.6614824, -36.3265352 -8.6610267)",,Rua Fernandes Vieira,,
380584786,,residential,False,True,19.813,"LINESTRING (-36.3270471 -8.6619882, -36.3269389 -8.6618457)",,Rua Cinco de Agosto,,
380591772,,residential,True,False,32.013,"LINESTRING (-36.3270471 -8.6619882, -36.3267999 -8.6621404)",,,,
486685558,,residential,False,True,120.234,"LINESTRING (-36.3270471 -8.6619882, -36.3275864 -8.6616337, -36.3279601 -8.6613928)",,Terceira Travessa Felipe Camarão,,
380584786,,residential,False,False,19.813,"LINESTRING (-36.3269389 -8.6618457, -36.3270471 -8.6619882)",,Rua Cinco de Agosto,,
380584786,,residential,False,True,34.267,"LINESTRING (-36.3269389 -8.6618457, -36.3268063 -8.6615668)",,Rua Cinco de Agosto,,
486685568,,residential,False,False,111.18900000000001,"LINESTRING (-36.3269389 -8.6618457, -36.3274491 -8.6614785, -36.3277619 -8.6612645)",,Segunda Travessa Felipe Camarão,,
380591776,,residential,True,False,36.157,"LINESTRING (-36.3267999 -8.6621404, -36.3269389 -8.6618457)",,,,
380591804,,residential,False,False,23.21,"LINESTRING (-36.3267999 -8.6621404, -36.3267029 -8.6623258)",,Rua Vereador Joaquim Bezerra,,
396633643,,residential,False,False,44.066,"LINESTRING (-36.3248449 -8.6590092, -36.3250425 -8.659354)",,Rua Jose Duarte Ribeiro,,
396633639,,residential,False,False,50.539,"LINESTRING (-36.3271118 -8.658239, -36.3275101 -8.658012)",,Rua João Leite Monteiro,,
396633639,,residential,False,True,31.365,"LINESTRING (-36.3271118 -8.658239, -36.3268629 -8.6583769)",,Rua João Leite Monteiro,,
613028013,,residential,False,False,46.072,"LINESTRING (-36.3271118 -8.658239, -36.326907 -8.6578775)",,Rua Prefeito José Nonato,,
613028013,,residential,False,True,71.841,"LINESTRING (-36.3271118 -8.658239, -36.3274306 -8.658803)",,Rua Prefeito José Nonato,,
396633639,,residential,False,False,31.365,"LINESTRING (-36.3268629 -8.6583769, -36.3271118 -8.658239)",,Rua João Leite Monteiro,,
396633639,,residential,False,True,82.191,"LINESTRING (-36.3268629 -8.6583769, -36.3262095 -8.6587362)",,Rua João Leite Monteiro,,
396633640,,residential,False,False,103.236,"LINESTRING (-36.3268629 -8.6583769, -36.3259316 -8.6582573)",,Rua São Sebastião,,
396633644,,residential,False,False,20.844,"LINESTRING (-36.3253399 -8.6585152, -36.3252468 -8.6583519)",,Rua Adalgisa Cosme,,
396633644,,residential,False,True,67.005,"LINESTRING (-36.3253399 -8.6585152, -36.3256353 -8.6590423)",,Rua Adalgisa Cosme,,
396633639,,residential,False,False,73.809,"LINESTRING (-36.3250425 -8.659354, -36.3256353 -8.6590423)",,Rua João Leite Monteiro,,
396633643,,residential,False,False,72.057,"LINESTRING (-36.3250425 -8.659354, -36.325372 -8.6599142)",,Rua Jose Duarte Ribeiro,,
396633643,,residential,False,True,44.066,"LINESTRING (-36.3250425 -8.659354, -36.3248449 -8.6590092)",,Rua Jose Duarte Ribeiro,,
380584799,,tertiary,False,True,71.884,"LINESTRING (-36.325372 -8.6599142, -36.3259465 -8.6596054)",,Avenida Governador Paulo Guerra,,
396633643,,residential,False,False,69.873,"LINESTRING (-36.325372 -8.6599142, -36.3256816 -8.660463)",,Rua Jose Duarte Ribeiro,,
396633643,,residential,False,True,72.057,"LINESTRING (-36.325372 -8.6599142, -36.3250425 -8.659354)",,Rua Jose Duarte Ribeiro,,
380584798,,residential,False,False,56.19,"LINESTRING (-36.3256816 -8.660463, -36.3261306 -8.6602215)",,Rua Emilio Lins,,
380584798,,residential,False,True,78.509,"LINESTRING (-36.3256816 -8.660463, -36.3250639 -8.6608174)",,Rua Emilio Lins,,
396633643,,residential,False,True,69.873,"LINESTRING (-36.3256816 -8.660463, -36.325372 -8.6599142)",,Rua Jose Duarte Ribeiro,,
380584798,,residential,False,True,16.165,"LINESTRING (-36.3262592 -8.660151, -36.3261306 -8.6602215)",,Rua Emilio Lins,,
396633644,,residential,False,False,69.73,"LINESTRING (-36.3262592 -8.660151, -36.3259465 -8.6596054)",,Rua Adalgisa Cosme,,
380584798,,residential,False,False,66.047,"LINESTRING (-36.3262592 -8.660151, -36.3266395 -8.6599265, -36.3265535 -8.6597956)",,Rua Emilio Lins,,
380584799,,tertiary,False,False,71.884,"LINESTRING (-36.3259465 -8.6596054, -36.325372 -8.6599142)",,Avenida Governador Paulo Guerra,,
380584799,,tertiary,False,True,72.506,"LINESTRING (-36.3259465 -8.6596054, -36.3265254 -8.6592929)",,Avenida Governador Paulo Guerra,,
396633644,,residential,False,False,71.35,"LINESTRING (-36.3259465 -8.6596054, -36.3256353 -8.6590423)",,Rua Adalgisa Cosme,,
396633644,,residential,False,True,69.73,"LINESTRING (-36.3259465 -8.6596054, -36.3262592 -8.660151)",,Rua Adalgisa Cosme,,
396633639,,residential,False,False,71.713,"LINESTRING (-36.3256353 -8.6590423, -36.3262095 -8.6587362)",,Rua João Leite Monteiro,,
396633639,,residential,False,True,73.809,"LINESTRING (-36.3256353 -8.6590423, -36.3250425 -8.659354)",,Rua João Leite Monteiro,,
396633644,,residential,False,False,67.005,"LINESTRING (-36.3256353 -8.6590423, -36.3253399 -8.6585152)",,Rua Adalgisa Cosme,,
396633644,,residential,False,True,71.35,"LINESTRING (-36.3256353 -8.6590423, -36.3259465 -8.6596054)",,Rua Adalgisa Cosme,,
396633640,,residential,False,True,103.236,"LINESTRING (-36.3259316 -8.6582573, -36.3268629 -8.6583769)",,Rua São Sebastião,,
396633645,,residential,False,False,61.392,"LINESTRING (-36.3259316 -8.6582573, -36.3262095 -8.6587362)",,Rua Vereador José Jordão Sobrinho,,
396633639,,residential,False,False,82.191,"LINESTRING (-36.3262095 -8.6587362, -36.3268629 -8.6583769)",,Rua João Leite Monteiro,,
396633639,,residential,False,True,71.713,"LINESTRING (-36.3262095 -8.6587362, -36.3256353 -8.6590423)",,Rua João Leite Monteiro,,
396633645,,residential,False,False,70.977,"LINESTRING (-36.3262095 -8.6587362, -36.3265254 -8.6592929)",,Rua Vereador José Jordão Sobrinho,,
396633645,,residential,False,True,61.392,"LINESTRING (-36.3262095 -8.6587362, -36.3259316 -8.6582573)",,Rua Vereador José Jordão Sobrinho,,
380584799,,tertiary,False,False,72.506,"LINESTRING (-36.3265254 -8.6592929, -36.3259465 -8.6596054)",,Avenida Governador Paulo Guerra,,
380584799,,tertiary,False,True,73.15,"LINESTRING (-36.3265254 -8.6592929, -36.3271097 -8.6589781)",,Avenida Governador Paulo Guerra,,
396633645,,residential,False,True,70.977,"LINESTRING (-36.3265254 -8.6592929, -36.3262095 -8.6587362)",,Rua Vereador José Jordão Sobrinho,,
380584786,,residential,False,False,36.652,"LINESTRING (-36.3262479 -8.6604604, -36.3264024 -8.6607525)",,Rua Cinco de Agosto,,
380584786,,residential,False,True,29.529,"LINESTRING (-36.3262479 -8.6604604, -36.3261306 -8.6602215)",,Rua Cinco de Agosto,,
396633646,,residential,False,False,162.603,"LINESTRING (-36.3262479 -8.6604604, -36.3275076 -8.6596939)",,Rua Professor Guarana,,
396633646,,residential,False,True,66.342,"LINESTRING (-36.3262479 -8.6604604, -36.3257239 -8.6607564)",,Rua Professor Guarana,,
396633646,,residential,False,True,41.602,"LINESTRING (-36.3278332 -8.6595032, -36.3275076 -8.6596939)",,Rua Professor Guarana,,
613028013,,residential,False,False,9.916,"LINESTRING (-36.3278332 -8.6595032, -36.3277904 -8.6594247)",,Rua Prefeito José Nonato,,
613028013,,residential,False,True,39.256,"LINESTRING (-36.3278332 -8.6595032, -36.3280097 -8.6598101)",,Rua Prefeito José Nonato,,
380584799,,tertiary,False,False,73.15,"LINESTRING (-36.3271097 -8.6589781, -36.3265254 -8.6592929)",,Avenida Governador Paulo Guerra,,
380584799,,tertiary,False,True,40.292,"LINESTRING (-36.3271097 -8.6589781, -36.3274306 -8.658803)",,Avenida Governador Paulo Guerra,,
396633647,,residential,False,False,90.82,"LINESTRING (-36.3271097 -8.6589781, -36.3275076 -8.6596939)",,Rua Emesto Vilaca,,
396633646,,residential,False,False,41.602,"LINESTRING (-36.3275076 -8.6596939, -36.3278332 -8.6595032)",,Rua Professor Guarana,,
396633646,,residential,False,True,162.603,"LINESTRING (-36.3275076 -8.6596939, -36.3262479 -8.6604604)",,Rua Professor Guarana,,
396633647,,residential,False,False,40.045,"LINESTRING (-36.3275076 -8.6596939, -36.3276849 -8.6600085)",,Rua Emesto Vilaca,,
396633647,,residential,False,True,90.82,"LINESTRING (-36.3275076 -8.6596939, -36.3271097 -8.6589781)",,Rua Emesto Vilaca,,
380584766,,tertiary,False,False,41.97,"LINESTRING (-36.3276849 -8.6600085, -36.3280097 -8.6598101)",,Avenida Dezenove de Maio,,
380584766,,tertiary,False,True,163.462,"LINESTRING (-36.3276849 -8.6600085, -36.3264024 -8.6607525)",,Avenida Dezenove de Maio,,
396633647,,residential,False,True,40.045,"LINESTRING (-36.3276849 -8.6600085, -36.3275076 -8.6596939)",,Rua Emesto Vilaca,,
380584792,,residential,False,False,46.797,"LINESTRING (-36.328652 -8.6610104, -36.3284564 -8.6606366)",,Rua Prefeito Jose Monato,,
380584792,,residential,False,True,9.137,"LINESTRING (-36.328652 -8.6610104, -36.3286875 -8.6610847)",,Rua Prefeito Jose Monato,,
486685558,,residential,False,False,87.137,"LINESTRING (-36.328652 -8.6610104, -36.3279601 -8.6613928)",,Terceira Travessa Felipe Camarão,,
486685558,,residential,False,True,87.137,"LINESTRING (-36.3279601 -8.6613928, -36.328652 -8.6610104)",,Terceira Travessa Felipe Camarão,,
486685559,,residential,False,False,48.249,"LINESTRING (-36.3279601 -8.6613928, -36.3282644 -8.6617055)",,,,
486685558,,residential,False,False,120.234,"LINESTRING (-36.3279601 -8.6613928, -36.3275864 -8.6616337, -36.3270471 -8.6619882)",,Terceira Travessa Felipe Camarão,,
486685559,,residential,False,True,48.249,"LINESTRING (-36.3282644 -8.6617055, -36.3279601 -8.6613928)",,,,
486685560,,residential,False,False,52.265,"LINESTRING (-36.3282644 -8.6617055, -36.3279885 -8.6620883)",,,,
486685560,,residential,False,True,83.237,"LINESTRING (-36.3282644 -8.6617055, -36.3286875 -8.6610847)",,,,
380584792,,residential,False,False,9.137,"LINESTRING (-36.3286875 -8.6610847, -36.328652 -8.6610104)",,Rua Prefeito Jose Monato,,
380584792,,residential,False,True,54.927,"LINESTRING (-36.3286875 -8.6610847, -36.3289492 -8.6615055)",,Rua Prefeito Jose Monato,,
486685560,,residential,False,False,83.237,"LINESTRING (-36.3286875 -8.6610847, -36.3282644 -8.6617055)",,,,
486685560,,residential,False,True,52.265,"LINESTRING (-36.3279885 -8.6620883, -36.3282644 -8.6617055)",,,,
486685561,,residential,False,True,53.404,"LINESTRING (-36.3279885 -8.6620883, -36.328387 -8.662363)",,,,
486685561,,residential,False,False,53.189,"LINESTRING (-36.3279885 -8.6620883, -36.3276627 -8.6618677, -36.3276 -8.6619301)",,,,
486685561,,residential,False,True,53.189,"LINESTRING (-36.3276 -8.6619301, -36.3276627 -8.6618677, -36.3279885 -8.6620883)",,,,
380591804,,residential,False,True,23.21,"LINESTRING (-36.3267029 -8.6623258, -36.3267999 -8.6621404)",,Rua Vereador Joaquim Bezerra,,
486685565,,residential,False,False,15.554,"LINESTRING (-36.3267029 -8.6623258, -36.3265736 -8.662269)",,Travessa Joaquim Bezerra,,
486685568,,residential,False,True,111.18900000000001,"LINESTRING (-36.3277619 -8.6612645, -36.3274491 -8.6614785, -36.3269389 -8.6618457)",,Segunda Travessa Felipe Camarão,,
380584786,,residential,False,False,34.267,"LINESTRING (-36.3268063 -8.6615668, -36.3269389 -8.6618457)",,Rua Cinco de Agosto,,
380584786,,residential,False,True,67.06200000000001,"LINESTRING (-36.3268063 -8.6615668, -36.3266645 -8.6613002, -36.3265352 -8.6610267)",,Rua Cinco de Agosto,,
486685570,,residential,False,False,143.081,"LINESTRING (-36.3268063 -8.6615668, -36.3275864 -8.6610166, -36.3278659 -8.6608195)",,Rua Felipe Camarão,,
380584792,,residential,False,True,46.797,"LINESTRING (-36.3284564 -8.6606366, -36.328652 -8.6610104)",,Rua Prefeito Jose Monato,,
486685570,,residential,False,True,32.719,"LINESTRING (-36.3284564 -8.6606366, -36.3281602 -8.6606655)",,Rua Felipe Camarão,,
613028013,,residential,False,False,61.346,"LINESTRING (-36.3284564 -8.6606366, -36.3282051 -8.660144)",,Rua Prefeito José Nonato,,
613028014,,residential,False,False,151.425,"LINESTRING (-36.3284564 -8.6606366, -36.3289965 -8.6604829, -36.3293149 -8.6603991, -36.3297826 -8.6602686)",,Travessa Segunda Felipe Camarão,,
486685570,,residential,False,False,32.719,"LINESTRING (-36.3281602 -8.6606655, -36.3284564 -8.6606366)",,Rua Felipe Camarão,,
486685571,,residential,False,False,42.53,"LINESTRING (-36.3281602 -8.6606655, -36.3277737 -8.6606827)",,Travessa Felipe Camarão,,
486685570,,residential,False,True,36.605000000000004,"LINESTRING (-36.3281602 -8.6606655, -36.3280381 -8.6607278, -36.3278659 -8.6608195)",,Rua Felipe Camarão,,
486685571,,residential,False,True,13.875,"LINESTRING (-36.3276491 -8.6607012, -36.3276751 -8.6606946, -36.3277082 -8.6606892, -36.3277737 -8.6606827)",,Travessa Felipe Camarão,,
486685572,,residential,False,False,18.279,"LINESTRING (-36.3278659 -8.6608195, -36.3277737 -8.6606827)",,,,
486685570,,residential,False,False,36.605000000000004,"LINESTRING (-36.3278659 -8.6608195, -36.3280381 -8.6607278, -36.3281602 -8.6606655)",,Rua Felipe Camarão,,
486685570,,residential,False,True,143.081,"LINESTRING (-36.3278659 -8.6608195, -36.3275864 -8.6610166, -36.3268063 -8.6615668)",,Rua Felipe Camarão,,
486685571,,residential,False,True,42.53,"LINESTRING (-36.3277737 -8.6606827, -36.3281602 -8.6606655)",,Travessa Felipe Camarão,,
486685572,,residential,False,True,18.279,"LINESTRING (-36.3277737 -8.6606827, -36.3278659 -8.6608195)",,,,
486685571,,residential,False,False,13.875,"LINESTRING (-36.3277737 -8.6606827, -36.3277082 -8.6606892, -36.3276751 -8.6606946, -36.3276491 -8.6607012)",,Travessa Felipe Camarão,,
193760656,PE-180,primary,False,False,146.043,"LINESTRING (-36.3300762 -8.6601417, -36.3293212 -8.6612224)",,,,
193760656,PE-180,primary,False,True,20.749,"LINESTRING (-36.3300762 -8.6601417, -36.3301779 -8.6599845)",,,,
486697389,,residential,False,True,23.846,"LINESTRING (-36.3300762 -8.6601417, -36.3302916 -8.6601671)",,,,
613028014,,residential,False,True,35.224,"LINESTRING (-36.3300762 -8.6601417, -36.3297826 -8.6602686)",,Travessa Segunda Felipe Camarão,,
486685577,,residential,False,True,123.178,"LINESTRING (-36.3296509 -8.6590069, -36.3301779 -8.6599845)",,Rua do Milenium,,
380584766,,tertiary,False,False,84.087,"LINESTRING (-36.3296509 -8.6590069, -36.3297676 -8.6589695, -36.3298255 -8.658932, -36.3298917 -8.6588803, -36.3299362 -8.6588424, -36.3299786 -8.6587953, -36.3301146 -8.6586654, -36.3302536 -8.658557)",,Avenida Dezenove de Maio,,
380584766,,tertiary,False,True,201.816,"LINESTRING (-36.3296509 -8.6590069, -36.3293851 -8.6590982, -36.3291899 -8.6591781, -36.3289049 -8.6593068, -36.328508 -8.6595224, -36.3280097 -8.6598101)",,Avenida Dezenove de Maio,,
486685579,,residential,False,False,152.675,"LINESTRING (-36.3277904 -8.6594247, -36.3290032 -8.6587556)",,Travessa Prefeito José Nonato,,
613028013,,residential,False,False,79.645,"LINESTRING (-36.3277904 -8.6594247, -36.3274306 -8.658803)",,Rua Prefeito José Nonato,,
613028013,,residential,False,True,9.916,"LINESTRING (-36.3277904 -8.6594247, -36.3278332 -8.6595032)",,Rua Prefeito José Nonato,,
486685579,,residential,False,True,152.675,"LINESTRING (-36.3290032 -8.6587556, -36.3277904 -8.6594247)",,Travessa Prefeito José Nonato,,
380584798,,residential,False,True,66.047,"LINESTRING (-36.3265535 -8.6597956, -36.3266395 -8.6599265, -36.3262592 -8.660151)",,Rua Emilio Lins,,
380584766,,tertiary,False,False,66.652,"LINESTRING (-36.3258773 -8.6610522, -36.3264024 -8.6607525)",,Avenida Dezenove de Maio,,
380584766,,tertiary,False,True,47.01,"LINESTRING (-36.3258773 -8.6610522, -36.3255098 -8.6612684)",,Avenida Dezenove de Maio,,
486685580,,residential,False,False,36.962,"LINESTRING (-36.3258773 -8.6610522, -36.3257239 -8.6607564)",,,,
396633646,,residential,False,False,66.342,"LINESTRING (-36.3257239 -8.6607564, -36.3262479 -8.6604604)",,Rua Professor Guarana,,
486685580,,residential,False,True,36.962,"LINESTRING (-36.3257239 -8.6607564, -36.3258773 -8.6610522)",,,,
380584798,,residential,False,False,78.509,"LINESTRING (-36.3250639 -8.6608174, -36.3256816 -8.660463)",,Rua Emilio Lins,,
380584788,,residential,False,False,67.964,"LINESTRING (-36.3275101 -8.658012, -36.326907 -8.6578775)",,Avenida Juscelino Kubitschek,,
380584788,,residential,False,True,106.999,"LINESTRING (-36.3275101 -8.658012, -36.3284648 -8.6581995)",,Avenida Juscelino Kubitschek,,
396633639,,residential,False,True,50.539,"LINESTRING (-36.3275101 -8.658012, -36.3271118 -8.658239)",,Rua João Leite Monteiro,,
396633644,,residential,False,True,20.844,"LINESTRING (-36.3252468 -8.6583519, -36.3253399 -8.6585152)",,Rua Adalgisa Cosme,,
193760656,PE-180,primary,False,True,57.08,"LINESTRING (-36.3290282 -8.6616462, -36.3293212 -8.6612224)",,,,
380584792,,residential,False,False,17.894,"LINESTRING (-36.3290282 -8.6616462, -36.3289492 -8.6615055)",,Rua Prefeito Jose Monato,,
