osmid,oneway,ref,highway,reversed,length,geometry,name
700235310,True,PB-196,secondary,False,43.772,"LINESTRING (-36.4933127 -7.7278415, -36.4929315 -7.7277307)",
826438156,False,,secondary,True,9.445,"LINESTRING (-36.4933127 -7.7278415, -36.4933335 -7.7277591)",
226047950,False,PB-196,secondary,False,55.313,"LINESTRING (-36.4933127 -7.7278415, -36.4932494 -7.7280594, -36.4931703 -7.7283185)",
700235310,True,PB-196,secondary,False,15.577,"LINESTRING (-36.4954223 -7.728773, -36.4953017 -7.7286999)",
700235311,False,PB-196,secondary,True,55.562,"LINESTRING (-36.4954223 -7.728773, -36.4958144 -7.7290872)",
700235311,False,PB-196,secondary,False,4.094,"LINESTRING (-36.4965866 -7.7297553, -36.4965586 -7.7297311)",
226047950,False,PB-196,secondary,True,102.101,"LINESTRING (-36.4926687 -7.7310442, -36.4927143 -7.7301271)",
826387217,False,,residential,True,73.749,"LINESTRING (-36.4926687 -7.7310442, -36.4920236 -7.7308674)",
818601852,False,PB-204,secondary,True,11.248,"LINESTRING (-36.4911548 -7.7272203, -36.4911896 -7.7271252)",
892950189,True,PB-196,unclassified,False,51.615,"LINESTRING (-36.4911548 -7.7272203, -36.4907054 -7.7270893)",
400776672,False,,tertiary,False,80.125,"LINESTRING (-36.4949727 -7.7290813, -36.4943204 -7.7287628)",
400776672,False,,tertiary,True,88.45400000000001,"LINESTRING (-36.4949727 -7.7290813, -36.4950559 -7.7291212, -36.4957063 -7.7294042)",
826374437,False,,residential,False,93.537,"LINESTRING (-36.4949727 -7.7290813, -36.4947863 -7.7293763, -36.4947749 -7.7293876, -36.4947581 -7.7293923, -36.4946421 -7.7294109, -36.494625 -7.7294152, -36.4946096 -7.7294255, -36.4945965 -7.7294464, -36.4944875 -7.7297079)",
226047950,False,PB-196,secondary,False,99.647,"LINESTRING (-36.4931703 -7.7283185, -36.492902 -7.7291743)",
400776672,False,,tertiary,True,79.316,"LINESTRING (-36.4931703 -7.7283185, -36.493849 -7.7285562)",
400778426,False,,residential,False,62.749,"LINESTRING (-36.4931703 -7.7283185, -36.4926218 -7.7281667)",Rua Bartolomeu da Costa Lima
226047950,False,PB-196,secondary,True,55.313,"LINESTRING (-36.4931703 -7.7283185, -36.4932494 -7.7280594, -36.4933127 -7.7278415)",
400778430,False,,residential,True,10.027,"LINESTRING (-36.4944495 -7.7282487, -36.4944841 -7.7281653)",
700235310,True,PB-196,secondary,False,47.065,"LINESTRING (-36.4944495 -7.7282487, -36.4940497 -7.7280997)",
400778421,False,,residential,True,25.464,"LINESTRING (-36.4954944 -7.7298029, -36.4952838 -7.7297086)",Rua Vereador José Clemente de Queiroz 2
400778556,False,,residential,False,50.106,"LINESTRING (-36.4954944 -7.7298029, -36.4957063 -7.7294042)",Bartolomeu da Costa Lima
400778556,False,,residential,True,34.105,"LINESTRING (-36.4954944 -7.7298029, -36.4953549 -7.7300767)",Bartolomeu da Costa Lima
400778423,False,,residential,False,58.133,"LINESTRING (-36.4953549 -7.7300767, -36.494883 -7.7298429)",Rua Vereador José Clemente de Queiroz
400778556,False,,residential,False,34.105,"LINESTRING (-36.4953549 -7.7300767, -36.4954944 -7.7298029)",Bartolomeu da Costa Lima
400778423,False,,residential,True,191.61,"LINESTRING (-36.4953549 -7.7300767, -36.4959793 -7.7304475, -36.496861 -7.7309378)",Rua Vereador José Clemente de Queiroz
"[488495772, 400778556]",False,,residential,"[False, True]",91.85300000000001,"LINESTRING (-36.4953549 -7.7300767, -36.4952537 -7.730264, -36.4952369 -7.730281, -36.4952111 -7.7302923, -36.4951796 -7.7302953, -36.4951447 -7.73029, -36.4946763 -7.7301165)",Bartolomeu da Costa Lima
400778423,False,,residential,False,13.515,"LINESTRING (-36.494883 -7.7298429, -36.4947693 -7.7297973)",Rua Vereador José Clemente de Queiroz
400778423,False,,residential,True,58.133,"LINESTRING (-36.494883 -7.7298429, -36.4953549 -7.7300767)",Rua Vereador José Clemente de Queiroz
488495771,False,,residential,False,48.658,"LINESTRING (-36.494883 -7.7298429, -36.4950623 -7.729443)",
226047950,False,PB-196,secondary,True,99.647,"LINESTRING (-36.492902 -7.7291743, -36.4931703 -7.7283185)",
400778423,False,,residential,True,72.471,"LINESTRING (-36.492902 -7.7291743, -36.4935259 -7.7293806)",Rua Vereador José Clemente de Queiroz
226047950,False,PB-196,secondary,False,108.334,"LINESTRING (-36.492902 -7.7291743, -36.4927518 -7.7297391, -36.4927277 -7.7298959, -36.4927143 -7.7301271)",
400776672,False,,tertiary,True,80.125,"LINESTRING (-36.4943204 -7.7287628, -36.4949727 -7.7290813)",
400778424,False,,residential,False,93.142,"LINESTRING (-36.4943204 -7.7287628, -36.4940125 -7.7295429)",Rua João Ribeiro de Brito
400776672,False,,tertiary,False,56.79600000000001,"LINESTRING (-36.4943204 -7.7287628, -36.4940836 -7.7286574, -36.493849 -7.7285562)",
400776672,False,,tertiary,False,79.316,"LINESTRING (-36.493849 -7.7285562, -36.4931703 -7.7283185)",
400778425,False,,residential,False,98.34,"LINESTRING (-36.493849 -7.7285562, -36.4935259 -7.7293806)",Rua Higino de Farias Castro
400776672,False,,tertiary,True,56.79600000000001,"LINESTRING (-36.493849 -7.7285562, -36.4940836 -7.7286574, -36.4943204 -7.7287628)",
400778425,False,,residential,True,41.727,"LINESTRING (-36.4933888 -7.7297304, -36.4935259 -7.7293806)",Rua Higino de Farias Castro
400778427,False,,residential,False,54.882,"LINESTRING (-36.4907054 -7.7270893, -36.4905611 -7.7275617)",Travessa da Igreja
488495800,True,PB-196,unclassified,False,52.843,"LINESTRING (-36.4907054 -7.7270893, -36.4902392 -7.7269778)",
700235308,False,,residential,True,11.593,"LINESTRING (-36.4907054 -7.7270893, -36.490739 -7.7269905)",
400778427,False,,residential,True,54.882,"LINESTRING (-36.4905611 -7.7275617, -36.4907054 -7.7270893)",Travessa da Igreja
400778426,False,,residential,False,224.395,"LINESTRING (-36.4905611 -7.7275617, -36.4897907 -7.7273192, -36.4893454 -7.7271637, -36.4887875 -7.7269231, -36.4886528 -7.7268633)",Rua Bartolomeu da Costa Lima
400778426,False,,residential,True,200.21800000000002,"LINESTRING (-36.4905611 -7.7275617, -36.491046 -7.7277364, -36.4913357 -7.7278289, -36.4920309 -7.7280142, -36.4922985 -7.7280846)",Rua Bartolomeu da Costa Lima
400778429,False,,residential,False,26.495,"LINESTRING (-36.4914107 -7.7265125, -36.4916387 -7.7265882)",
818601852,False,PB-204,secondary,False,16.867,"LINESTRING (-36.4914107 -7.7265125, -36.4913608 -7.7266559)",
400778429,False,,residential,True,65.508,"LINESTRING (-36.4914107 -7.7265125, -36.4910916 -7.7263942, -36.4908542 -7.7263052)",
818601852,False,PB-204,secondary,True,229.318,"LINESTRING (-36.4914107 -7.7265125, -36.491628 -7.7258427, -36.4916964 -7.7256646, -36.491966 -7.7250028, -36.4921242 -7.7245762)",
400778429,False,,residential,True,44.592,"LINESTRING (-36.4938596 -7.7273817, -36.4934807 -7.7272408)",
488495836,False,,residential,False,7.674,"LINESTRING (-36.4938596 -7.7273817, -36.4938328 -7.7274454)",
400778429,False,,residential,False,29.148,"LINESTRING (-36.4938596 -7.7273817, -36.4940018 -7.7274434, -36.4940467 -7.7274673, -36.4940943 -7.7275007)",
400778429,False,,residential,True,63.243,"LINESTRING (-36.4946388 -7.7276806, -36.4940943 -7.7275007)",
400778430,False,,residential,False,56.528,"LINESTRING (-36.4946388 -7.7276806, -36.4944841 -7.7281653)",
