osmid,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,lanes
680719914,Rua dos Terreiros,residential,False,True,34.096000000000004,"LINESTRING (-36.4428701 -8.5168588, -36.4427152 -8.5170193, -36.4426559 -8.5170805)",,,
1063636406,Rua Vinte e Quatro de Outubro,residential,False,True,164.221,"LINESTRING (-36.4428701 -8.5168588, -36.443081 -8.5171512, -36.4431208 -8.5172036, -36.443154 -8.5172683, -36.443185 -8.5173288, -36.4432644 -8.5175565, -36.4433831 -8.5178728, -36.4435187 -8.5181782)",,,
823690842,,residential,False,False,28.843,"LINESTRING (-36.4455238 -8.5169685, -36.4452619 -8.5169826)",,,
205149023,Rua Eladio de P Machado,tertiary,False,False,78.226,"LINESTRING (-36.4455238 -8.5169685, -36.4455067 -8.5168164, -36.4454471 -8.5162691)",40,,
"[411835274, 680719916, 205149023]","['Rua Eladio de P Machado', 'Rua Liberato Siqueira']",tertiary,False,True,164.41199999999998,"LINESTRING (-36.4455238 -8.5169685, -36.4455302 -8.5171473, -36.4455235 -8.5173091, -36.4454733 -8.5176746, -36.4454409 -8.5179271, -36.4454291 -8.5180208, -36.4453641 -8.5184358)",40,yes,
205149055,Rua Bento Correia Crespo,residential,False,True,27.386,"LINESTRING (-36.44369 -8.518457, -36.4434432 -8.5184899)",,,
680719915,Rua Cleto Campelo,residential,False,False,36.276,"LINESTRING (-36.44369 -8.518457, -36.4435187 -8.5181782)",,,
680719915,Rua Cleto Campelo,residential,False,True,89.331,"LINESTRING (-36.44369 -8.518457, -36.4437217 -8.5185121, -36.4437445 -8.5185419, -36.4437975 -8.5186023, -36.4438391 -8.5186394, -36.4443682 -8.5188584)",,,
205149055,Rua Bento Correia Crespo,residential,False,False,27.324,"LINESTRING (-36.443196 -8.5185147, -36.4434432 -8.5184899)",,,
205149055,Rua Bento Correia Crespo,residential,False,True,20.969,"LINESTRING (-36.443196 -8.5185147, -36.4430654 -8.5186521)",,,
629568039,Rua Texeira de Freitas,residential,False,True,42.415,"LINESTRING (-36.443196 -8.5185147, -36.4428104 -8.5185233)",,,
205149055,Rua Bento Correia Crespo,residential,False,False,20.969,"LINESTRING (-36.4430654 -8.5186521, -36.443196 -8.5185147)",,,
205149055,Rua Bento Correia Crespo,residential,False,True,10.515,"LINESTRING (-36.4430654 -8.5186521, -36.443001 -8.518722)",,,
411845357,Rua Julieta Meira da Fonseca,residential,True,False,101.612,"LINESTRING (-36.4430654 -8.5186521, -36.4436151 -8.5191842, -36.4436392 -8.519211, -36.4437043 -8.519309)",,,
205149055,Rua Bento Correia Crespo,residential,False,False,10.515,"LINESTRING (-36.443001 -8.518722, -36.4430654 -8.5186521)",,,
483290946,Rua Julieta Meira da Fonseca,residential,False,False,30.455,"LINESTRING (-36.443001 -8.518722, -36.4428104 -8.5185233)",,,
205149055,Rua Bento Correia Crespo,residential,False,True,41.837999999999994,"LINESTRING (-36.443001 -8.518722, -36.4429466 -8.518825, -36.4428968 -8.5189567, -36.4428624 -8.5190712)",,,
205149052,Rua Joaquim Soares,residential,False,False,93.297,"LINESTRING (-36.4453116 -8.5187714, -36.446142 -8.5189433)",,,
