osmid,oneway,name,highway,reversed,length,geometry,bridge,ref,junction
229946689,True,Avenida Júlio Prestes,secondary,False,34.178,"LINESTRING (-45.2344647 -22.8472697, -45.2343015 -22.8472847, -45.2342605 -22.8472902, -45.2342172 -22.8472976, -45.2341363 -22.8473186)",,,
"[1224676960, 208680618, 1224676959]",False,Avenida Júlio Prestes,secondary,True,222.608,"LINESTRING (-45.2344647 -22.8472697, -45.2345017 -22.8472743, -45.2351928 -22.8473599, -45.2357322 -22.8474316, -45.2365292 -22.8475409, -45.2366153 -22.8475523)",viaduct,,
208680661,False,Rua Totó Barbosa,secondary,True,35.757,"LINESTRING (-45.2373843 -22.8472826, -45.2370982 -22.8474667)",,,
208680661,False,Rua Totó Barbosa,secondary,False,35.757,"LINESTRING (-45.2370982 -22.8474667, -45.2373843 -22.8472826)",,,
642259755,True,Rua Totó Barbosa,secondary,False,18.954,"LINESTRING (-45.2370982 -22.8474667, -45.2370228 -22.8475158, -45.2369837 -22.8475423, -45.2369499 -22.8475684)",,,
965368062,True,Praça Santo Afonso,secondary,False,12.564,"LINESTRING (-45.2366859 -22.8475337, -45.2367038 -22.8475069, -45.2367282 -22.8474849, -45.2367577 -22.8474691, -45.2367768 -22.847463)",,,
208680615,True,Avenida Júlio Prestes,secondary,False,7.524,"LINESTRING (-45.2366153 -22.8475523, -45.2366859 -22.8475337)",,,
"[1224676960, 208680618, 1224676959]",False,Avenida Júlio Prestes,secondary,False,222.60799999999998,"LINESTRING (-45.2366153 -22.8475523, -45.2365292 -22.8475409, -45.2357322 -22.8474316, -45.2351928 -22.8473599, -45.2345017 -22.8472743, -45.2344647 -22.8472697)",viaduct,,
846079909,True,Praça Santo Afonso,secondary,False,11.595,"LINESTRING (-45.2369499 -22.8475684, -45.2369507 -22.8475996, -45.2369432 -22.84763, -45.2369352 -22.8476468, -45.2369212 -22.8476665)",,,
846079909,True,Praça Santo Afonso,secondary,False,14.053,"LINESTRING (-45.2368227 -22.8477146, -45.2367869 -22.8477128, -45.2367704 -22.847709, -45.2367572 -22.8477045, -45.2367223 -22.8476845, -45.2367022 -22.8476651)",,,
208680665,False,Rua Capitão Emídio Moreira,residential,False,64.789,"LINESTRING (-45.2369305 -22.8477844, -45.2372455 -22.8482896)",,,
208680638,True,Rua Capitão Emídio Moreira,residential,False,13.5,"LINESTRING (-45.2369305 -22.8477844, -45.2368602 -22.847739, -45.2368227 -22.8477146)",,,
208680654,False,Rua Joaquina Prado,residential,False,49.916,"LINESTRING (-45.2382823 -22.8486883, -45.2380338 -22.8483022)",,,
258715642,False,Avenida João Ferreira Barbosa,residential,True,66.861,"LINESTRING (-45.2382823 -22.8486883, -45.2388858 -22.8484597)",,,
208680650,False,Praça Geraldo Bento,residential,False,14.198,"LINESTRING (-45.2387195 -22.8506766, -45.238674 -22.8506795, -45.2386488 -22.8506862, -45.2385849 -22.8507039)",,,
866546716,True,Avenida Júlio Prestes,secondary,False,23.383,"LINESTRING (-45.2341363 -22.8473186, -45.2339168 -22.8473761)",,,
868529070,True,Avenida Júlio Prestes,secondary,False,87.37799999999999,"LINESTRING (-45.2341363 -22.8473186, -45.2342024 -22.847337, -45.2348086 -22.8474162, -45.2348485 -22.8474189, -45.2349025 -22.8474216, -45.2349428 -22.8474191, -45.2349794 -22.8474147)",,SP-062;BR-488,
965368049,True,Avenida Júlio Prestes,secondary,False,14.345,"LINESTRING (-45.2339168 -22.8473761, -45.2338648 -22.8473598, -45.2338031 -22.8473348, -45.2337871 -22.8473279)",,SP-062;BR-488,
229947720,True,Avenida Júlio Prestes,secondary,False,26.22,"LINESTRING (-45.2339168 -22.8471801, -45.2341693 -22.8472183)",,,
868529071,True,Avenida Júlio Prestes,secondary,False,27.309999999999995,"LINESTRING (-45.2339168 -22.8471801, -45.2340033 -22.8472388, -45.2340502 -22.8472728, -45.2341363 -22.8473186)",,SP-062;BR-488,
229947719,True,,secondary,False,8.108,"LINESTRING (-45.2350971 -22.8474134, -45.2351175 -22.8474288, -45.2351332 -22.8474484, -45.2351433 -22.8474708)",,SP-062;BR-488,roundabout
866877123,False,,residential,True,11.317,"LINESTRING (-45.2378462 -22.8503655, -45.2377497 -22.850415)",,,
243113045,True,Avenida Itaguaçu,secondary,False,124.89800000000001,"LINESTRING (-45.2378462 -22.8503655, -45.2380964 -22.8506509, -45.2382305 -22.8508061, -45.2383984 -22.8509954, -45.2385248 -22.8511491, -45.2386053 -22.8512442)",,SP-062;BR-488,
371741871,False,,residential,False,81.781,"LINESTRING (-45.2378462 -22.8503655, -45.2379039 -22.8503625, -45.2379354 -22.8503661, -45.237979 -22.8503804, -45.2380145 -22.8504069, -45.2383102 -22.8507332, -45.238376 -22.8507832, -45.2384417 -22.8508055)",,,
229947719,True,,secondary,False,13.074,"LINESTRING (-45.2350657 -22.8475936, -45.2350339 -22.8475965, -45.2350027 -22.8475907, -45.2349746 -22.8475767, -45.2349522 -22.8475558)",,SP-062;BR-488,roundabout
229947719,True,,secondary,False,17.715,"LINESTRING (-45.2349522 -22.8475558, -45.2349366 -22.8475273, -45.2349316 -22.8474958, -45.2349376 -22.8474645, -45.2349541 -22.8474365, -45.2349794 -22.8474147)",,SP-062;BR-488,roundabout
965368071,True,Avenida Júlio Prestes,secondary,False,108.20000000000002,"LINESTRING (-45.2349522 -22.8475558, -45.2348902 -22.8475339, -45.2348516 -22.8475229, -45.2347523 -22.8475007, -45.2344562 -22.8474596, -45.2341538 -22.8474176, -45.2340723 -22.8474062, -45.2339855 -22.8473943, -45.2339168 -22.8473761)",,SP-062;BR-488,
965368052,True,Avenida Júlio Prestes,secondary,False,5.711,"LINESTRING (-45.2338622 -22.8471698, -45.2339168 -22.8471801)",,SP-062;BR-488,
371741869,False,Rua Major Manoel Martins de Castilho,residential,True,7.479,"LINESTRING (-45.2386053 -22.8512442, -45.2386643 -22.8512046)",,,
866877124,False,,residential,True,10.783,"LINESTRING (-45.2386053 -22.8512442, -45.2385242 -22.851306)",,,
866877124,False,,residential,False,10.783,"LINESTRING (-45.2385242 -22.851306, -45.2386053 -22.8512442)",,,
1125008091,True,Avenida Itaguaçu,secondary,False,126.973,"LINESTRING (-45.2385242 -22.851306, -45.2384162 -22.851167, -45.2382955 -22.851031, -45.2377497 -22.850415)",,SP-062;BR-488,
229947719,True,,secondary,False,17.537,"LINESTRING (-45.2351433 -22.8474708, -45.2351471 -22.8475022, -45.23514 -22.847533, -45.2351228 -22.8475603, -45.2350971 -22.8475812, -45.2350657 -22.8475936)",,SP-062;BR-488,roundabout
243113045,True,Avenida Itaguaçu,secondary,False,424.91100000000006,"LINESTRING (-45.2351433 -22.8474708, -45.2351767 -22.8475016, -45.2352189 -22.8475388, -45.2352646 -22.8475786, -45.2353156 -22.8476225, -45.2353853 -22.84768, -45.2354537 -22.8477418, -45.2355617 -22.8478505, -45.237527 -22.8500158, -45.2378462 -22.8503655)",,SP-062;BR-488,
229947717,True,,secondary_link,False,21.985,"LINESTRING (-45.2337871 -22.8473279, -45.2337771 -22.8472926, -45.233776 -22.8472659, -45.2337814 -22.8472436, -45.2337894 -22.8472189, -45.2338028 -22.8471991, -45.2338243 -22.8471843, -45.2338622 -22.8471698)",,SP-062;BR-488,
229947719,True,,secondary,False,3.178,"LINESTRING (-45.2349794 -22.8474147, -45.2350074 -22.8474024)",,SP-062;BR-488,roundabout
229947719,True,,secondary,False,9.536999999999999,"LINESTRING (-45.2350074 -22.8474024, -45.235038 -22.8473979, -45.2350688 -22.8474017, -45.2350971 -22.8474134)",,SP-062;BR-488,roundabout
1119192061,True,Rua Aristides de Andrade,secondary,False,11.027999999999999,"LINESTRING (-45.2350074 -22.8474024, -45.2350369 -22.8473651, -45.2350551 -22.8473148)",,,
258715595,False,Rua Paula Santos,residential,False,44.136,"LINESTRING (-45.238468 -22.8470562, -45.2381317 -22.8473042)",,,
258715466,False,Rua Cosme e Damião,residential,True,83.844,"LINESTRING (-45.2381317 -22.8473042, -45.2386431 -22.8478928)",,,
258715595,False,Rua Paula Santos,residential,False,65.034,"LINESTRING (-45.2381317 -22.8473042, -45.2376443 -22.8476788)",,,
258715595,False,Rua Paula Santos,residential,True,44.136,"LINESTRING (-45.2381317 -22.8473042, -45.238468 -22.8470562)",,,
258715466,False,Rua Cosme e Damião,residential,False,83.844,"LINESTRING (-45.2386431 -22.8478928, -45.2381317 -22.8473042)",,,
258715539,False,Rua Miguel Prado,residential,False,77.269,"LINESTRING (-45.2386431 -22.8478928, -45.2380338 -22.8483022)",,,
642259750,False,Rua Wilson Pereira Lima,residential,True,52.956,"LINESTRING (-45.2386431 -22.8478928, -45.2389219 -22.8474918)",,,
208680654,False,Rua Joaquina Prado,residential,True,30.379,"LINESTRING (-45.2376443 -22.8476788, -45.2377893 -22.8479171)",,,
258715595,False,Rua Paula Santos,residential,True,65.034,"LINESTRING (-45.2376443 -22.8476788, -45.2381317 -22.8473042)",,,
1191279096,True,Rua Joaquina Prado,residential,False,51.485,"LINESTRING (-45.2376443 -22.8476788, -45.2373843 -22.8472826)",,,
208680654,False,Rua Joaquina Prado,residential,False,49.612,"LINESTRING (-45.2380338 -22.8483022, -45.2377893 -22.8479171)",,,
208680654,False,Rua Joaquina Prado,residential,True,49.916,"LINESTRING (-45.2380338 -22.8483022, -45.2382823 -22.8486883)",,,
258715539,False,Rua Miguel Prado,residential,False,69.955,"LINESTRING (-45.2380338 -22.8483022, -45.237479 -22.8486688)",,,
258715539,False,Rua Miguel Prado,residential,True,77.269,"LINESTRING (-45.2380338 -22.8483022, -45.2386431 -22.8478928)",,,
258715642,False,Avenida João Ferreira Barbosa,residential,False,66.861,"LINESTRING (-45.2388858 -22.8484597, -45.2382823 -22.8486883)",,,
208680665,False,Rua Capitão Emídio Moreira,residential,True,48.481,"LINESTRING (-45.237479 -22.8486688, -45.2372455 -22.8482896)",,,
258715539,False,Rua Miguel Prado,residential,True,69.955,"LINESTRING (-45.237479 -22.8486688, -45.2380338 -22.8483022)",,,
208680665,False,Rua Capitão Emídio Moreira,residential,False,259.949,"LINESTRING (-45.237479 -22.8486688, -45.2375604 -22.8488261, -45.2376226 -22.8489633, -45.2376789 -22.8491121, -45.2377559 -22.84944, -45.2379612 -22.8500555, -45.238031 -22.8502049, -45.2381089 -22.8502976, -45.2382233 -22.8503954, -45.2385849 -22.8507039)",,,
1119192062,True,Rua Aristides de Andrade,secondary,False,11.779,"LINESTRING (-45.2350551 -22.8473148, -45.2350803 -22.8473762, -45.2350971 -22.8474134)",,,
866877122,True,Rua Benedito Macedo,residential,False,59.703,"LINESTRING (-45.2362104 -22.8474299, -45.2365363 -22.8474783, -45.2365537 -22.8474792, -45.2365693 -22.8474793, -45.2365842 -22.8474771, -45.2365956 -22.8474741, -45.2366302 -22.8474623, -45.2366717 -22.8474473, -45.2366888 -22.847443, -45.2367076 -22.8474411, -45.236723 -22.8474414, -45.2367393 -22.847445, -45.2367585 -22.8474537, -45.2367768 -22.847463)",,,
371741869,False,Rua Major Manoel Martins de Castilho,residential,False,7.479,"LINESTRING (-45.2386643 -22.8512046, -45.2386053 -22.8512442)",,,
371741870,False,,residential,True,50.687,"LINESTRING (-45.2386643 -22.8512046, -45.2385396 -22.8510527, -45.2384913 -22.8509439, -45.2384779 -22.8508673, -45.2384417 -22.8508055)",,,
371741870,False,,residential,False,50.687,"LINESTRING (-45.2384417 -22.8508055, -45.2384779 -22.8508673, -45.2384913 -22.8509439, -45.2385396 -22.8510527, -45.2386643 -22.8512046)",,,
"[208680650, 371741871]",False,Praça Geraldo Bento,residential,"[False, True]",18.627000000000002,"LINESTRING (-45.2384417 -22.8508055, -45.2384597 -22.8507844, -45.2385849 -22.8507039)",,,
371741871,False,,residential,True,81.78099999999999,"LINESTRING (-45.2384417 -22.8508055, -45.238376 -22.8507832, -45.2383102 -22.8507332, -45.2380145 -22.8504069, -45.237979 -22.8503804, -45.2379354 -22.8503661, -45.2379039 -22.8503625, -45.2378462 -22.8503655)",,,
229946687,True,Avenida Júlio Prestes,secondary,False,75.695,"LINESTRING (-45.2331316 -22.8470695, -45.2333467 -22.8470963, -45.23354 -22.847125, -45.2338622 -22.8471698)",,SP-062;BR-488,
965368051,True,Avenida Júlio Prestes,secondary,False,30.805,"LINESTRING (-45.2341693 -22.8472183, -45.2344647 -22.8472697)",,,
1119192057,True,Rua Benedito Macedo,residential,False,79.079,"LINESTRING (-45.2354486 -22.8473167, -45.235612 -22.8473366, -45.2362104 -22.8474299)",,,
965368062,True,Praça Santo Afonso,secondary,False,4.146,"LINESTRING (-45.2367768 -22.847463, -45.2367975 -22.8474595, -45.2368169 -22.8474588)",,,
"[208680650, 371741871]",False,Praça Geraldo Bento,residential,"[False, True]",18.627000000000002,"LINESTRING (-45.2385849 -22.8507039, -45.2384597 -22.8507844, -45.2384417 -22.8508055)",,,
208680650,False,Praça Geraldo Bento,residential,True,14.198,"LINESTRING (-45.2385849 -22.8507039, -45.2386488 -22.8506862, -45.238674 -22.8506795, -45.2387195 -22.8506766)",,,
208680665,False,Rua Capitão Emídio Moreira,residential,True,259.949,"LINESTRING (-45.2385849 -22.8507039, -45.2382233 -22.8503954, -45.2381089 -22.8502976, -45.238031 -22.8502049, -45.2379612 -22.8500555, -45.2377559 -22.84944, -45.2376789 -22.8491121, -45.2376226 -22.8489633, -45.2375604 -22.8488261, -45.237479 -22.8486688)",,,
642259753,True,Praça Santo Afonso,secondary,False,9.845,"LINESTRING (-45.2369054 -22.8474917, -45.2369279 -22.8475156, -45.2369433 -22.8475439, -45.2369499 -22.8475684)",,,
642259754,True,Rua Totó Barbosa,secondary,False,19.994,"LINESTRING (-45.2369054 -22.8474917, -45.2369679 -22.8474879, -45.2370104 -22.8474839, -45.2370982 -22.8474667)",,,
1119192058,True,Avenida Júlio Prestes,secondary,False,6.852,"LINESTRING (-45.2366734 -22.8475828, -45.2366153 -22.8475523)",,,
1119192060,True,Praça Santo Afonso,secondary,False,5.635,"LINESTRING (-45.2366734 -22.8475828, -45.236677 -22.8475577, -45.2366859 -22.8475337)",,,
208680621,True,Rua Capitão Emídio Moreira,residential,False,13.144,"LINESTRING (-45.2369212 -22.8476665, -45.2369305 -22.8477844)",,,
846079909,True,Praça Santo Afonso,secondary,False,11.733,"LINESTRING (-45.2369212 -22.8476665, -45.2369034 -22.8476837, -45.2368795 -22.847699, -45.2368513 -22.8477098, -45.2368227 -22.8477146)",,,
208680654,False,Rua Joaquina Prado,residential,False,30.379,"LINESTRING (-45.2377893 -22.8479171, -45.2376443 -22.8476788)",,,
208680654,False,Rua Joaquina Prado,residential,True,49.612,"LINESTRING (-45.2377893 -22.8479171, -45.2380338 -22.8483022)",,,
208680665,False,Rua Capitão Emídio Moreira,residential,False,48.481,"LINESTRING (-45.2372455 -22.8482896, -45.237479 -22.8486688)",,,
208680665,False,Rua Capitão Emídio Moreira,residential,True,64.789,"LINESTRING (-45.2372455 -22.8482896, -45.2369305 -22.8477844)",,,
831722579,True,Travessa Emília Nunes,residential,False,69.431,"LINESTRING (-45.2372455 -22.8482896, -45.2377893 -22.8479171)",,,
866877123,False,,residential,False,11.317,"LINESTRING (-45.2377497 -22.850415, -45.2378462 -22.8503655)",,,
1125008091,True,Avenida Itaguaçu,secondary,False,418.556,"LINESTRING (-45.2377497 -22.850415, -45.2376249 -22.8502802, -45.2355777 -22.8480081, -45.2354416 -22.8478641, -45.2353746 -22.8477937, -45.2353115 -22.8477424, -45.2352083 -22.8476712, -45.2351423 -22.8476308, -45.2350657 -22.8475936)",,SP-062;BR-488,
642259750,False,Rua Wilson Pereira Lima,residential,False,52.956,"LINESTRING (-45.2389219 -22.8474918, -45.2386431 -22.8478928)",,,
549364454,True,Avenida Júlio Prestes,residential,False,138.64700000000002,"LINESTRING (-45.2367022 -22.8476651, -45.2366852 -22.8476701, -45.2366718 -22.8476718, -45.2366551 -22.8476714, -45.2366393 -22.8476686, -45.2366242 -22.847664, -45.2366117 -22.8476582, -45.236594 -22.8476459, -45.2365797 -22.8476352, -45.2365668 -22.8476259, -45.2365556 -22.8476185, -45.236546 -22.8476132, -45.2365339 -22.8476083, -45.2365047 -22.8476023, -45.2358285 -22.8475168, -45.2357662 -22.8475091, -45.2357288 -22.8475026, -45.2356989 -22.8474959, -45.235675 -22.8474872, -45.235653 -22.8474785, -45.2356295 -22.8474661, -45.2355791 -22.8474266, -45.2354486 -22.8473167)",,,
846079909,True,Praça Santo Afonso,secondary,False,9.786000000000001,"LINESTRING (-45.2367022 -22.8476651, -45.2366873 -22.8476429, -45.2366763 -22.8476132, -45.2366734 -22.8475828)",,,
965368062,True,Praça Santo Afonso,secondary,False,9.952000000000002,"LINESTRING (-45.2368169 -22.8474588, -45.2368362 -22.8474607, -45.2368705 -22.8474709, -45.2368732 -22.8474717, -45.2369054 -22.8474917)",,,
