osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,bridge,maxspeed
836056815,Travessa Sebastião de Souza Gomes,residential,False,True,11.412,"LINESTRING (-45.7988608 -22.4162341, -45.7987582 -22.4162733)",,,,
355227114,Travessa Damasceno,residential,False,False,83.887,"LINESTRING (-45.7988608 -22.4162341, -45.7992753 -22.4161145, -45.7996449 -22.4160258)",,,,
"[836068185, 355206203]",Avenida Barão do Rio Branco,residential,True,False,43.839,"LINESTRING (-45.7988608 -22.4162341, -45.7988742 -22.4162668, -45.7988963 -22.4163162, -45.7990106 -22.4166032)",,,,
1201176235,,trunk,True,False,21.375,"LINESTRING (-45.7988608 -22.4162341, -45.7988514 -22.4162757, -45.7988212 -22.4164228)",2,MG-173,,
355227088,Rua Doutor Carolino,residential,False,False,68.522,"LINESTRING (-45.7973332 -22.4123327, -45.797957 -22.4121155)",,,,
487046922,Rua São José,tertiary,False,True,79.96,"LINESTRING (-45.7973332 -22.4123327, -45.7970615 -22.4116589)",2,,,
45183496,Avenida Barão do Rio Branco,trunk,True,False,24.042,"LINESTRING (-45.7973332 -22.4123327, -45.7973571 -22.4123949, -45.7974116 -22.4125364)",2,MG-173,,
45183496,Avenida Barão do Rio Branco,trunk,True,False,78.067,"LINESTRING (-45.798036 -22.4140999, -45.7982776 -22.4147655)",2,MG-173,,
355227108,Travessa Capitão Francisco Inácio,residential,False,False,65.497,"LINESTRING (-45.798036 -22.4140999, -45.7986387 -22.4139088)",,,,
355227108,Travessa Capitão Francisco Inácio,residential,False,True,11.812,"LINESTRING (-45.798036 -22.4140999, -45.7979305 -22.414142)",,,,
355227100,Rua Duque de Caxias,trunk,True,False,134.475,"LINESTRING (-45.796386 -22.4147149, -45.7959035 -22.4135908)",,MG-173,,
355227108,Travessa Capitão Francisco Inácio,residential,False,False,74.645,"LINESTRING (-45.796386 -22.4147149, -45.7970495 -22.4144421)",,,,
355227094,Rua Sagrados Corações,residential,False,False,79.618,"LINESTRING (-45.7970397 -22.4124348, -45.7967665 -22.4117648)",,,,
1190669835,Avenida Coronel Domingos C. Rosa,trunk,True,False,32.236,"LINESTRING (-45.7970397 -22.4124348, -45.7973332 -22.4123327)",2,MG-173,,
242547282,Avenida Coronel Domingos C. Rosa,trunk,False,True,78.482,"LINESTRING (-45.7970397 -22.4124348, -45.7969732 -22.412459, -45.7963252 -22.4126835)",2,MG-173,,
355227108,Travessa Capitão Francisco Inácio,residential,False,False,11.812,"LINESTRING (-45.7979305 -22.414142, -45.798036 -22.4140999)",,,,
355227108,Travessa Capitão Francisco Inácio,residential,False,True,96.514,"LINESTRING (-45.7979305 -22.414142, -45.7970495 -22.4144421)",,,,
242547725,Avenida Barão do Rio Branco,trunk,True,False,115.431,"LINESTRING (-45.7979305 -22.414142, -45.7976641 -22.4134796, -45.7976306 -22.4134548, -45.797431 -22.4133, -45.7973879 -22.4132684)",2,MG-173,,
242547725,Avenida Barão do Rio Branco,trunk,True,False,17.85,"LINESTRING (-45.7988212 -22.4164228, -45.7987703 -22.4162966, -45.7987582 -22.4162733)",2,MG-173,,
242547726,Rua Seis de Agosto,trunk,True,False,21.653,"LINESTRING (-45.7988212 -22.4164228, -45.7987967 -22.4165195, -45.7987686 -22.4166113)",2,MG-173,,
242547282,Avenida Coronel Domingos C. Rosa,trunk,False,False,123.00900000000001,"LINESTRING (-45.7935798 -22.4136386, -45.7943361 -22.4133757, -45.7946999 -22.4132493)",2,MG-173,,
355206202,Rua José Joaquim Campos,residential,False,True,72.069,"LINESTRING (-45.7935798 -22.4136386, -45.7934203 -22.4132239, -45.7933386 -22.4130301)",,,,
355227084,Avenida Barão do Rio Branco,residential,True,False,24.774,"LINESTRING (-45.7989181 -22.4166268, -45.7988212 -22.4164228)",,,,
836056813,,residential,False,True,9.864,"LINESTRING (-45.7989181 -22.4166268, -45.7990106 -22.4166032)",,,,
355227084,Avenida Barão do Rio Branco,residential,True,False,43.648,"LINESTRING (-45.7990596 -22.4169969, -45.7989181 -22.4166268)",,,,
836056812,,residential,False,True,9.777,"LINESTRING (-45.7990596 -22.4169969, -45.7991498 -22.416969)",,,,
355227088,Rua Doutor Carolino,residential,False,True,68.522,"LINESTRING (-45.797957 -22.4121155, -45.7973332 -22.4123327)",,,,
355227090,Rua Bueno de Paiva,residential,False,False,101.91,"LINESTRING (-45.797957 -22.4121155, -45.7982874 -22.4129796)",,,,
355227090,Rua Bueno de Paiva,residential,False,True,76.381,"LINESTRING (-45.797957 -22.4121155, -45.7976811 -22.4114777)",,,,
355227090,Rua Bueno de Paiva,residential,False,False,74.435,"LINESTRING (-45.796899 -22.4094614, -45.7971532 -22.4100882)",,,,
"[487046921, 487046922, 497290039]",Rua São José,tertiary,False,False,192.575,"LINESTRING (-45.796899 -22.4094614, -45.7968398 -22.4095099, -45.7965882 -22.4097872, -45.7964828 -22.4099973, -45.7964976 -22.4101734, -45.7965508 -22.4103344, -45.7968038 -22.4110156)",2,,yes,
355582171,Rua Santa Efigênia,residential,False,False,7.549,"LINESTRING (-45.800383 -22.4164589, -45.8004473 -22.4164917)",,,,
355582171,Rua Santa Efigênia,residential,False,True,30.009,"LINESTRING (-45.800383 -22.4164589, -45.800122 -22.416338)",,,,
497290050,Rua Santa Barbara,residential,False,True,26.431,"LINESTRING (-45.800383 -22.4164589, -45.800238 -22.4162626)",,,,
355227092,Rua Padre Letícia,residential,False,False,68.509,"LINESTRING (-45.7974377 -22.4108254, -45.7968038 -22.4110156)",,,,
355227090,Rua Bueno de Paiva,residential,False,False,76.73,"LINESTRING (-45.7974377 -22.4108254, -45.7975786 -22.4111936, -45.7976811 -22.4114777)",,,,
355227090,Rua Bueno de Paiva,residential,False,True,87.043,"LINESTRING (-45.7974377 -22.4108254, -45.7971749 -22.4101359, -45.7971532 -22.4100882)",,,,
355833944,Rua Benedito Mendes Pereira,residential,False,True,71.688,"LINESTRING (-45.7974377 -22.4108254, -45.7975222 -22.4107428, -45.7977667 -22.4102623)",,,,
355227094,Rua Sagrados Corações,residential,False,True,103.484,"LINESTRING (-45.7961459 -22.4102421, -45.7965079 -22.4111105)",,,,
836056815,Travessa Sebastião de Souza Gomes,residential,False,False,91.399,"LINESTRING (-45.7979421 -22.4165996, -45.7987582 -22.4162733)",,,,
1190447648,Rua Alves Correa,residential,False,True,102.394,"LINESTRING (-45.7979421 -22.4165996, -45.797923 -22.4166336, -45.7979109 -22.4166702, -45.7978959 -22.4170166, -45.7978572 -22.4175129)",,,,
355227092,Rua Padre Letícia,residential,False,False,79.863,"LINESTRING (-45.7957738 -22.4113456, -45.7950433 -22.4115901)",,,,
355227092,Rua Padre Letícia,residential,False,True,79.863,"LINESTRING (-45.7957738 -22.4113456, -45.7965079 -22.4111105)",,,,
1190447647,Rua Alves Correa,residential,False,True,80.386,"LINESTRING (-45.7957738 -22.4113456, -45.7960521 -22.4120212)",,,,
355227096,Rua Alves Correa,residential,True,False,16.999,"LINESTRING (-45.7966016 -22.4133522, -45.796653 -22.4134975)",,,,
355227098,Rua Maestro Orlando Alves Corrêa,residential,False,False,76.509,"LINESTRING (-45.7966016 -22.4133522, -45.7959035 -22.4135908)",,,,
355227086,Rua Barão de Camanducaia,residential,False,False,121.788,"LINESTRING (-45.7944298 -22.4126035, -45.7933386 -22.4130301)",,,,
355227086,Rua Barão de Camanducaia,residential,False,True,100.238,"LINESTRING (-45.7944298 -22.4126035, -45.7953388 -22.4122772)",,,,
355575803,Travessa Frei Caetano,residential,False,True,76.991,"LINESTRING (-45.7944298 -22.4126035, -45.7946999 -22.4132493)",,,,
355227092,Rua Padre Letícia,residential,False,True,79.863,"LINESTRING (-45.7950433 -22.4115901, -45.7957738 -22.4113456)",,,,
1190447645,Rua Duque de Caxias,residential,False,False,82.219,"LINESTRING (-45.7950433 -22.4115901, -45.7953388 -22.4122772)",,,,
