osmid,highway,junction,oneway,reversed,length,geometry,name,maxspeed,lanes
211037576,secondary,roundabout,True,False,5.447,"LINESTRING (-49.4830137 -28.9359577, -49.483032 -28.935961, -49.4830488 -28.935968, -49.4830634 -28.9359782)",,,
281739729,tertiary_link,,False,False,13.307,"LINESTRING (-49.4855848 -28.9386366, -49.4854776 -28.9387109)",,,
211037577,secondary,,True,False,254.632,"LINESTRING (-49.4809233 -28.9374906, -49.4810232 -28.9374172, -49.4819124 -28.9367637, -49.4821894 -28.9365615, -49.4827354 -28.936163, -49.4828195 -28.9361003, -49.4829272 -28.9360181)",Avenida Getúlio Vargas,60,
211037579,secondary,roundabout,True,False,10.764,"LINESTRING (-49.4809233 -28.9374906, -49.4809489 -28.9374997, -49.4809704 -28.937515, -49.4809858 -28.9375351, -49.4809939 -28.9375582)",,,
183061133,tertiary,,False,False,90.70100000000001,"LINESTRING (-49.4877085 -28.9354266, -49.4873893 -28.9348784, -49.4873417 -28.9348127, -49.4872474 -28.934722)",Rua Rui Barbosa,,
183350639,tertiary,,False,True,120.86699999999999,"LINESTRING (-49.4877085 -28.9354266, -49.4871549 -28.9358246, -49.4867487 -28.9361165)",Rua Doutor Virgulino de Queiroz,,
183350640,tertiary,,False,False,191.688,"LINESTRING (-49.4866048 -28.9317402, -49.4856006 -28.9324727, -49.4851681 -28.9327882, -49.4850917 -28.9328439)",Rua Caetano Lummertz,,
440878175,tertiary,,False,True,197.405,"LINESTRING (-49.4866048 -28.9317402, -49.4866073 -28.9319252, -49.4866504 -28.9331144, -49.4866522 -28.9331866, -49.4866516 -28.9332565, -49.4866442 -28.9333119, -49.4866012 -28.9333928, -49.4865137 -28.9334764)",Rua Coronel Apolinário Pereira,,
211186884,secondary,,True,False,200.815,"LINESTRING (-49.4829162 -28.9320304, -49.4842196 -28.9334305)",Avenida Sete de Setembro,50,
211186880,secondary,roundabout,True,False,8.841000000000001,"LINESTRING (-49.4829162 -28.9320304, -49.4829027 -28.9320496, -49.4828875 -28.9320632, -49.4828685 -28.9320723, -49.4828473 -28.9320763)",,,
211037580,tertiary,,True,False,130.34,"LINESTRING (-49.4829356 -28.935995, -49.4820915 -28.9350849)",Avenida Quinze de Novembro,60,
211037576,secondary,roundabout,True,False,9.148,"LINESTRING (-49.4829356 -28.935995, -49.4829495 -28.9359783, -49.4829682 -28.9359659, -49.4829903 -28.9359589, -49.4830137 -28.9359577)",,,
183200214,tertiary,,False,True,109.356,"LINESTRING (-49.4846557 -28.9376306, -49.4855188 -28.9370008)",Rua Doutor Virgulino de Queiroz,,
211172598,tertiary,,True,False,7.542,"LINESTRING (-49.4846557 -28.9376306, -49.4847029 -28.9376844)",Avenida Quinze de Novembro,60,
211172247,tertiary,,False,False,64.507,"LINESTRING (-49.4845308 -28.9377214, -49.4840129 -28.9380835)",Rua Doutor Virgulino de Queiroz,,
281739732,tertiary,,True,False,6.888,"LINESTRING (-49.4845308 -28.9377214, -49.4844884 -28.9376718)",Avenida Quinze de Novembro,60,
211185479,secondary,,True,False,131.536,"LINESTRING (-49.4842722 -28.9334862, -49.4851276 -28.9344021)",Avenida Sete de Setembro,50,
211185483,secondary,roundabout,True,False,9.065,"LINESTRING (-49.4842722 -28.9334862, -49.484268 -28.9335021, -49.4842585 -28.9335161, -49.4842445 -28.9335269, -49.4842274 -28.9335334, -49.4842089 -28.933535)",,,
947118231,residential,,False,True,8.316,"LINESTRING (-49.4820077 -28.9311728, -49.4820737 -28.9311253)",Rua Regimento Barriga Verde,,
211168697,secondary,,True,False,130.95499999999998,"LINESTRING (-49.4860192 -28.9354778, -49.4857773 -28.9352176, -49.4856891 -28.9351231, -49.4851682 -28.9345655)",Avenida Sete de Setembro,50,
211168699,secondary,roundabout,True,False,8.844,"LINESTRING (-49.4860192 -28.9354778, -49.4860405 -28.9354589, -49.4860672 -28.9354464, -49.4860969 -28.9354413)",,,
211315194,tertiary,roundabout,True,False,5.217,"LINESTRING (-49.4820452 -28.9350659, -49.4820356 -28.9350521, -49.4820327 -28.9350422, -49.4820322 -28.9350319, -49.4820341 -28.9350218)",,,
211185481,secondary,,True,False,200.79,"LINESTRING (-49.4841531 -28.9334744, -49.4828473 -28.9320763)",Avenida Sete de Setembro,50,
211185483,secondary,roundabout,True,False,8.923,"LINESTRING (-49.4841531 -28.9334744, -49.4841587 -28.9334591, -49.4841694 -28.933446, -49.484184 -28.9334364, -49.4842013 -28.933431, -49.4842196 -28.9334305)",,,
582703831,secondary,,True,False,58.727,"LINESTRING (-49.4820737 -28.9311253, -49.4824548 -28.9315348)",Avenida Sete de Setembro,50,
947118231,residential,,False,False,8.316,"LINESTRING (-49.4820737 -28.9311253, -49.4820077 -28.9311728)",Rua Regimento Barriga Verde,,
947118231,residential,,False,True,99.314,"LINESTRING (-49.4820737 -28.9311253, -49.4828622 -28.9305583)",Rua Regimento Barriga Verde,,
211187817,tertiary,,True,False,204.88,"LINESTRING (-49.4807647 -28.9335628, -49.4821021 -28.9349858)",Avenida Quinze de Novembro,60,
211187815,tertiary,roundabout,True,False,8.857,"LINESTRING (-49.4807647 -28.9335628, -49.4807632 -28.9335827, -49.4807541 -28.9336009, -49.4807385 -28.9336154, -49.4807182 -28.9336244)",,,
252232141,secondary,roundabout,True,False,3.1029999999999998,"LINESTRING (-49.4836971 -28.9314673, -49.4836812 -28.9314659, -49.483666 -28.9314618)",,,
211185484,tertiary,,False,False,87.939,"LINESTRING (-49.4828271 -28.9344957, -49.4821329 -28.935002)",Rua Caetano Lummertz,,
183353706,residential,,False,False,207.098,"LINESTRING (-49.4828271 -28.9344957, -49.4822611 -28.9339003, -49.4821562 -28.9337882, -49.481979 -28.9335934, -49.4814735 -28.9330586)",Rua Três de Abril,,
211185484,tertiary,,False,True,169.85,"LINESTRING (-49.4828271 -28.9344957, -49.483107 -28.9342915, -49.4832442 -28.9341914, -49.4841679 -28.9335178)",Rua Caetano Lummertz,,
947118231,residential,,False,False,99.314,"LINESTRING (-49.4828622 -28.9305583, -49.4820737 -28.9311253)",Rua Regimento Barriga Verde,,
947118231,residential,,False,True,8.103,"LINESTRING (-49.4828622 -28.9305583, -49.4829265 -28.930512)",Rua Regimento Barriga Verde,,
183353706,residential,,False,False,7.938,"LINESTRING (-49.4814735 -28.9330586, -49.4814195 -28.9330051)",Rua Três de Abril,,
211186882,tertiary,,True,False,88.888,"LINESTRING (-49.4814735 -28.9330586, -49.4807647 -28.9335628)",Avenida Engenheiro Mesquita,,
183353706,residential,,False,True,207.098,"LINESTRING (-49.4814735 -28.9330586, -49.481979 -28.9335934, -49.4821562 -28.9337882, -49.4822611 -28.9339003, -49.4828271 -28.9344957)",Rua Três de Abril,,
183350638,secondary,,True,False,74.976,"LINESTRING (-49.484932 -28.9305574, -49.4843337 -28.9309822)",Avenida Engenheiro Mesquita,,
183353700,residential,,False,True,9.82,"LINESTRING (-49.484932 -28.9305574, -49.4848679 -28.9304892)",Rua Prefeito Afonso Ghizzo,,
"[183353700, 490771423]",residential,,False,False,192.59,"LINESTRING (-49.484932 -28.9305574, -49.485693 -28.9313659, -49.4850934 -28.9318054)","['Rua Dona Caridade', 'Rua Prefeito Afonso Ghizzo']",,
234813515,tertiary,,True,False,137.22299999999998,"LINESTRING (-49.4858979 -28.933862, -49.4858316 -28.9337895, -49.4850771 -28.9329652, -49.4850164 -28.9328988)",Avenida Padre Antônio Luiz Dias,,
1037859419,tertiary,circular,True,False,11.338,"LINESTRING (-49.4858979 -28.933862, -49.4859006 -28.9338452, -49.4859088 -28.9338298, -49.4859218 -28.9338172, -49.4859385 -28.9338085, -49.4859574 -28.9338045, -49.4859768 -28.9338056)",,,
183353676,residential,,False,False,117.664,"LINESTRING (-49.4850934 -28.9318054, -49.4843337 -28.9309822)",Rua Governador Irineu Bornhausen,,
