osmid,oneway,highway,reversed,length,name,geometry,lanes,junction,ref
739683932,True,residential,False,37.956,,"LINESTRING (-49.1027565 -5.3458823, -49.1027465 -5.3462235)",,,
116250511,True,secondary,False,22.636,Rua Ve Oito,"LINESTRING (-49.102554 -5.3459104, -49.1027565 -5.3458823)",,,
475656805,False,residential,False,57.46,,"LINESTRING (-49.1009662 -5.3424066, -49.1014463 -5.3426029)",,,
162117338,False,residential,False,68.465,Rua V Duzentos e Vinte e Dois,"LINESTRING (-49.1009662 -5.3424066, -49.1008146 -5.3423518, -49.1006577 -5.3423251, -49.10036 -5.3423131)",,,
116254480,True,secondary,False,38.957,Rua Ve Oito,"LINESTRING (-49.1010466 -5.3475834, -49.1012424 -5.3478745)",,,
742063014,True,residential,False,43.256,Folha 32 Quadra 9,"LINESTRING (-49.1023646 -5.3486, -49.1023622 -5.348211)",,,
162117083,False,residential,False,194.692,Rua V Trezentos e Vinte e Dois,"LINESTRING (-49.1033949 -5.3484821, -49.105137 -5.3482431)",,,
939548752,False,residential,False,186.514,Folha 32 Quadra 10,"LINESTRING (-49.1033949 -5.3484821, -49.1034244 -5.3501592)",,,
116254475,False,residential,True,121.76400000000001,Folha 32 Quadra 9,"LINESTRING (-49.1033949 -5.3484821, -49.1033761 -5.3483526, -49.103348 -5.3482845, -49.1033117 -5.3482337, -49.1032675 -5.348203, -49.1032085 -5.3481803, -49.1031133 -5.348167, -49.1027217 -5.348195, -49.1024964 -5.3482124)",,,
742063013,False,residential,True,7.587,Folha 32 Quadra 9,"LINESTRING (-49.1024468 -5.3477242, -49.1023783 -5.3477223)",,,
742063016,True,residential,False,54.569,Folha 32 Quadra 9,"LINESTRING (-49.1024468 -5.3477242, -49.1024789 -5.3480014, -49.1024964 -5.3482124)",,,
739683933,True,residential,False,34.339,,"LINESTRING (-49.1025379 -5.3462188, -49.102554 -5.3459104)",,,
116250508,True,secondary,False,142.937,Rua Ve Oito,"LINESTRING (-49.1025379 -5.3462188, -49.1019312 -5.3462228, -49.1016756 -5.3462215, -49.1015804 -5.3462322, -49.1015013 -5.3462535, -49.1013953 -5.3463136, -49.1012894 -5.346387)",,,
742063012,True,residential,False,13.019,Folha 32 Quadra 5,"LINESTRING (-49.1024373 -5.3476075, -49.1024468 -5.3477242)",,,
939548149,False,residential,False,8.707,Folha 32 Quadra 9,"LINESTRING (-49.1024373 -5.3476075, -49.1024709 -5.3475367)",,,
145377140,False,residential,False,242.189,Rua V Trezentos e Vinte e Dois,"LINESTRING (-49.1024373 -5.3476075, -49.1032501 -5.3476542, -49.1033627 -5.3476769, -49.1035357 -5.3476836, -49.1036886 -5.3476769, -49.1038495 -5.3476369, -49.1040386 -5.3475741, -49.1044329 -5.3473978, -49.1045649 -5.3473699)",,,
116250508,True,secondary,False,31.996,Rua Ve Oito,"LINESTRING (-49.1030355 -5.3462228, -49.1027465 -5.3462235)",,,
