osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction,lanes,ref
1039920742,Rua Avelina Basto,tertiary,False,True,119.72,"LINESTRING (-48.7654126 -27.2658278, -48.7654194 -27.265952, -48.7654713 -27.2669032)",,,,
1039920743,,primary,True,False,6.502,"LINESTRING (-48.7654126 -27.2658278, -48.7653797 -27.2658276, -48.7653491 -27.2658169)",40,roundabout,,
312699893,Rua Manoel Francisco Correia,residential,False,False,72.055,"LINESTRING (-48.7668245 -27.2656371, -48.7667477 -27.2649927)",,,2,
848230803,Rodovia Walter Vicente Gomes,primary,False,False,74.8,"LINESTRING (-48.7668245 -27.2656371, -48.7674537 -27.2655865, -48.7675782 -27.2655765)",30,,2,SC-410
848230803,Rodovia Walter Vicente Gomes,primary,False,True,90.817,"LINESTRING (-48.7668245 -27.2656371, -48.7667469 -27.2656433, -48.7659094 -27.2657106)",30,,2,SC-410
312699868,Avenida Prefeito Silvestre Nunes,tertiary,False,True,20.679,"LINESTRING (-48.7664055 -27.2617017, -48.7662009 -27.2617405)",50,,,
312699893,Rua Manoel Francisco Correia,residential,False,True,34.93,"LINESTRING (-48.7664055 -27.2617017, -48.766438 -27.2620145)",,,2,
312699868,Avenida Prefeito Silvestre Nunes,tertiary,False,False,20.679,"LINESTRING (-48.7662009 -27.2617405, -48.7664055 -27.2617017)",50,,,
312699868,Avenida Prefeito Silvestre Nunes,tertiary,False,True,86.174,"LINESTRING (-48.7662009 -27.2617405, -48.7655334 -27.2618299, -48.7654577 -27.261847, -48.7654051 -27.2618604, -48.7653442 -27.2618778)",50,,,
312699866,Rua Manoel Aragão,tertiary,False,True,31.094,"LINESTRING (-48.7653442 -27.2618778, -48.7653142 -27.2619258, -48.7652174 -27.2621334)",,,,
312699868,Avenida Prefeito Silvestre Nunes,tertiary,False,False,86.174,"LINESTRING (-48.7653442 -27.2618778, -48.7654051 -27.2618604, -48.7654577 -27.261847, -48.7655334 -27.2618299, -48.7662009 -27.2617405)",50,,,
312699888,Rua Guilherme Ubaldo Leal,residential,False,False,121.371,"LINESTRING (-48.766438 -27.2620145, -48.7652174 -27.2621334)",,,,
312699888,Rua Guilherme Ubaldo Leal,residential,False,True,56.054,"LINESTRING (-48.766438 -27.2620145, -48.7670023 -27.2619645)",,,,
312699893,Rua Manoel Francisco Correia,residential,False,False,34.93,"LINESTRING (-48.766438 -27.2620145, -48.7664055 -27.2617017)",,,2,
312699893,Rua Manoel Francisco Correia,residential,False,True,78.995,"LINESTRING (-48.766438 -27.2620145, -48.7665116 -27.2627219)",,,2,
312699866,Rua Manoel Aragão,tertiary,False,True,50.723,"LINESTRING (-48.7652174 -27.2621334, -48.7650056 -27.2625489)",,,,
312699888,Rua Guilherme Ubaldo Leal,residential,False,True,121.371,"LINESTRING (-48.7652174 -27.2621334, -48.766438 -27.2620145)",,,,
