osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,lanes,maxspeed,junction
81994625,Avenida Coronel Bertoldo,tertiary,True,False,123.38899999999998,,"LINESTRING (-46.2271097 -23.3198353, -46.2270269 -23.3198317, -46.2268936 -23.3198496, -46.226789 -23.319862, -46.226715 -23.3198817, -46.2266522 -23.3199119, -46.2261003 -23.3202748, -46.2260561 -23.3203101)",,,,
81994615,Avenida Manoel Ferraz de Campos Salles,primary,True,False,86.987,SP-056,"LINESTRING (-46.2259049 -23.3179291, -46.2256073 -23.3171961)",,,,
1181168908,Avenida República,primary,True,False,111.516,SP-056,"LINESTRING (-46.2274177 -23.3184749, -46.2280234 -23.3193094)",,,,
"[81994618, 837174662]",Rua Santa Cruz,residential,False,True,42.625,,"LINESTRING (-46.2274177 -23.3184749, -46.2276508 -23.3183313, -46.2277644 -23.3182614)",yes,,,
216244242,Rua Monteiro Lobato,residential,False,False,99.544,,"LINESTRING (-46.2251516 -23.3208898, -46.2244913 -23.3202312)",,,,
216244242,Rua Monteiro Lobato,residential,False,True,9.581,,"LINESTRING (-46.2251516 -23.3208898, -46.2252075 -23.320959)",,,,
216244246,Avenida Coronel Bertoldo,tertiary,True,False,112.426,,"LINESTRING (-46.2251516 -23.3208898, -46.2259983 -23.3202435)",,,,
216244234,Rua Vinte e Um de Abril,residential,False,False,102.039,,"LINESTRING (-46.2244811 -23.321539, -46.223736 -23.3209275)",,,,
496367283,,residential,False,False,9.865,,"LINESTRING (-46.2244811 -23.321539, -46.224548 -23.321603)",,,,
216244246,Avenida Coronel Bertoldo,tertiary,True,False,99.594,,"LINESTRING (-46.2244811 -23.321539, -46.2246715 -23.3213279, -46.2248561 -23.3211637, -46.2251516 -23.3208898)",,,,
82152421,Rua Hermes da Fonseca,residential,False,False,97.041,,"LINESTRING (-46.2239989 -23.3221358, -46.2232091 -23.3216504)",,,,
216244246,Avenida Coronel Bertoldo,tertiary,True,False,82.634,,"LINESTRING (-46.2239989 -23.3221358, -46.2242606 -23.321808, -46.2244811 -23.321539)",,,,
82152420,Rua Professora Laurentina L. C. Silva,residential,False,True,91.299,,"LINESTRING (-46.2235469 -23.3227189, -46.2227652 -23.3223203)",,,,
216244246,Avenida Coronel Bertoldo,tertiary,True,False,79.587,,"LINESTRING (-46.2235469 -23.3227189, -46.2239989 -23.3221358)",,,,
1181184939,Rua Prefeito José Basílio Alvarenga,residential,False,True,92.622,,"LINESTRING (-46.2276815 -23.3160826, -46.2281304 -23.3153588)",,,,
233626026,Rua Brasília,residential,False,False,60.21,,"LINESTRING (-46.2276815 -23.3160826, -46.2279558 -23.3162905, -46.2280521 -23.3163508, -46.2281531 -23.3164058)",,,,
1181184939,Rua Prefeito José Basílio Alvarenga,residential,False,False,158.03800000000004,,"LINESTRING (-46.2276815 -23.3160826, -46.2275465 -23.3162684, -46.2274821 -23.3164198, -46.2274714 -23.3164814, -46.2274727 -23.3165639, -46.2275277 -23.3170122, -46.2275492 -23.3171797, -46.2275438 -23.3172425, -46.2275244 -23.3172874, -46.2274881 -23.3173336, -46.227424 -23.3174174)",,,,
432939640,Avenida Prefeito João Pires Filho,residential,False,True,102.775,,"LINESTRING (-46.227424 -23.3174174, -46.2274412 -23.3176885, -46.2274539 -23.3177807, -46.2274754 -23.3178312, -46.2275223 -23.3179075, -46.2277644 -23.3182614)",,2,50,
"[828779432, 473075780, 1181168901]",Rua Prudente de Moraes,residential,False,"[False, True]",66.239,,"LINESTRING (-46.227424 -23.3174174, -46.2273449 -23.3174352, -46.2272708 -23.3174616, -46.2268176 -23.3176272)",yes,,,
1181184939,Rua Prefeito José Basílio Alvarenga,residential,False,True,158.038,,"LINESTRING (-46.227424 -23.3174174, -46.2274881 -23.3173336, -46.2275244 -23.3172874, -46.2275438 -23.3172425, -46.2275492 -23.3171797, -46.2275277 -23.3170122, -46.2274727 -23.3165639, -46.2274714 -23.3164814, -46.2274821 -23.3164198, -46.2275465 -23.3162684, -46.2276815 -23.3160826)",,,,
473075768,Rua Conego Bicudo,residential,True,False,89.001,,"LINESTRING (-46.2303943 -23.3218673, -46.2307304 -23.3226058)",,,,
505421724,Rua Monte Serrat,residential,False,False,40.551,,"LINESTRING (-46.2303943 -23.3218673, -46.2300625 -23.3220677)",,,,
505421724,Rua Monte Serrat,residential,False,True,70.243,,"LINESTRING (-46.2303943 -23.3218673, -46.2309712 -23.3215232)",,,,
82152416,Rua Sussumo Kawashita,residential,False,False,73.47,,"LINESTRING (-46.2242562 -23.3167717, -46.2238499 -23.3162264)",,,,
216244244,Rua Rozendo Mathias Nazareth,residential,False,True,14.584,,"LINESTRING (-46.2242562 -23.3167717, -46.22415 -23.3168594)",,,,
216244244,Rua Rozendo Mathias Nazareth,residential,False,False,125.811,,"LINESTRING (-46.2242562 -23.3167717, -46.22429 -23.3167438, -46.2247878 -23.3164155, -46.2248287 -23.3163927, -46.2248663 -23.316389, -46.2248998 -23.3164025, -46.2249269 -23.3164281, -46.2251757 -23.3167304)",,,,
82151881,Avenida Brasil,residential,False,False,50.82,,"LINESTRING (-46.2238499 -23.3162264, -46.2234297 -23.3164713)",,,,
82151881,Avenida Brasil,residential,False,True,67.073,,"LINESTRING (-46.2238499 -23.3162264, -46.2244045 -23.3159032)",,,,
82152416,Rua Sussumo Kawashita,residential,False,True,73.47,,"LINESTRING (-46.2238499 -23.3162264, -46.2242562 -23.3167717)",,,,
82152421,Rua Hermes da Fonseca,residential,False,True,74.727,,"LINESTRING (-46.2226032 -23.3212735, -46.2232091 -23.3216504)",,,,
216244242,Rua Monteiro Lobato,residential,False,False,9.132,,"LINESTRING (-46.2239475 -23.3196634, -46.2238869 -23.319603)",,,,
216244242,Rua Monteiro Lobato,residential,False,True,84.081,,"LINESTRING (-46.2239475 -23.3196634, -46.2244913 -23.3202312)",,,,
82152417,Avenida Guilherme Alfieri,residential,True,False,225.72199999999998,,"LINESTRING (-46.2239475 -23.3196634, -46.2236197 -23.3200394, -46.2233274 -23.3203817, -46.223021 -23.3207234, -46.2226032 -23.3212735)",,,,
82152417,Avenida Guilherme Alfieri,residential,True,False,111.176,,"LINESTRING (-46.2247498 -23.3189875, -46.2239475 -23.3196634)",,,,
82152429,Rua Fernanda Maggi,residential,False,False,14.062,,"LINESTRING (-46.2247498 -23.3189875, -46.2246566 -23.3188944)",,,,
82152429,Rua Fernanda Maggi,residential,False,True,82.901,,"LINESTRING (-46.2247498 -23.3189875, -46.2252985 -23.319537)",,,,
81994615,Avenida Manoel Ferraz de Campos Salles,primary,True,False,88.25,SP-056,"LINESTRING (-46.2262273 -23.3187207, -46.2259235 -23.3179777)",,,,
82152418,Rua Mário Mendes de Camargo,residential,False,False,131.278,,"LINESTRING (-46.2262273 -23.3187207, -46.2252985 -23.319537)",,,,
82152418,Rua Mário Mendes de Camargo,residential,False,False,112.926,,"LINESTRING (-46.2252985 -23.319537, -46.2244913 -23.3202312)",,,,
82152418,Rua Mário Mendes de Camargo,residential,False,True,131.278,,"LINESTRING (-46.2252985 -23.319537, -46.2262273 -23.3187207)",,,,
82152429,Rua Fernanda Maggi,residential,False,False,82.901,,"LINESTRING (-46.2252985 -23.319537, -46.2247498 -23.3189875)",,,,
82152429,Rua Fernanda Maggi,residential,False,True,106.197,,"LINESTRING (-46.2252985 -23.319537, -46.2259983 -23.3202435)",,,,
82152418,Rua Mário Mendes de Camargo,residential,False,True,112.926,,"LINESTRING (-46.2244913 -23.3202312, -46.2252985 -23.319537)",,,,
216244242,Rua Monteiro Lobato,residential,False,False,84.081,,"LINESTRING (-46.2244913 -23.3202312, -46.2239475 -23.3196634)",,,,
216244242,Rua Monteiro Lobato,residential,False,True,99.544,,"LINESTRING (-46.2244913 -23.3202312, -46.2251516 -23.3208898)",,,,
82152418,Rua Mário Mendes de Camargo,residential,False,False,109.447,,"LINESTRING (-46.2244913 -23.3202312, -46.2241092 -23.3205541, -46.2239161 -23.320729, -46.223736 -23.3209275)",,,,
82152418,Rua Mário Mendes de Camargo,residential,False,False,96.727,,"LINESTRING (-46.223736 -23.3209275, -46.2232091 -23.3216504)",,,,
216244234,Rua Vinte e Um de Abril,residential,False,True,102.039,,"LINESTRING (-46.223736 -23.3209275, -46.2244811 -23.321539)",,,,
82152418,Rua Mário Mendes de Camargo,residential,False,True,109.447,,"LINESTRING (-46.223736 -23.3209275, -46.2239161 -23.320729, -46.2241092 -23.3205541, -46.2244913 -23.3202312)",,,,
82152418,Rua Mário Mendes de Camargo,residential,False,False,87.196,,"LINESTRING (-46.2232091 -23.3216504, -46.2227652 -23.3223203)",,,,
82152418,Rua Mário Mendes de Camargo,residential,False,True,96.727,,"LINESTRING (-46.2232091 -23.3216504, -46.223736 -23.3209275)",,,,
82152421,Rua Hermes da Fonseca,residential,False,False,74.727,,"LINESTRING (-46.2232091 -23.3216504, -46.2226032 -23.3212735)",,,,
82152421,Rua Hermes da Fonseca,residential,False,True,97.041,,"LINESTRING (-46.2232091 -23.3216504, -46.2239989 -23.3221358)",,,,
82152418,Rua Mário Mendes de Camargo,residential,False,True,87.196,,"LINESTRING (-46.2227652 -23.3223203, -46.2232091 -23.3216504)",,,,
82152420,Rua Professora Laurentina L. C. Silva,residential,False,False,91.299,,"LINESTRING (-46.2227652 -23.3223203, -46.2235469 -23.3227189)",,,,
403229030,Rua João Bairão,residential,False,True,92.662,,"LINESTRING (-46.2227918 -23.3197332, -46.2233748 -23.3190946)",,,,
216244242,Rua Monteiro Lobato,residential,False,False,82.354,,"LINESTRING (-46.2233748 -23.3190946, -46.2228343 -23.3185449)",,,,
216244242,Rua Monteiro Lobato,residential,False,True,77.008,,"LINESTRING (-46.2233748 -23.3190946, -46.2238869 -23.319603)",,,,
403229030,Rua João Bairão,residential,False,False,92.662,,"LINESTRING (-46.2233748 -23.3190946, -46.2227918 -23.3197332)",,,,
403229030,Rua João Bairão,residential,False,True,114.981,,"LINESTRING (-46.2233748 -23.3190946, -46.2241922 -23.3183834)",,,,
82152429,Rua Fernanda Maggi,residential,False,False,56.146,,"LINESTRING (-46.2241922 -23.3183834, -46.2238149 -23.3180161)",,,,
82152429,Rua Fernanda Maggi,residential,False,True,74.009,,"LINESTRING (-46.2241922 -23.3183834, -46.2246566 -23.3188944)",,,,
403229030,Rua João Bairão,residential,False,False,114.981,,"LINESTRING (-46.2241922 -23.3183834, -46.2233748 -23.3190946)",,,,
403229030,Rua João Bairão,residential,False,True,195.73,,"LINESTRING (-46.2241922 -23.3183834, -46.2256073 -23.3171961)",,,,
1181168908,Avenida República,primary,True,False,112.428,SP-056,"LINESTRING (-46.2268176 -23.3176272, -46.2274177 -23.3184749)",,,,
"[829106139, 82152428]",Rua Prudente de Moraes,residential,True,False,99.42,,"LINESTRING (-46.2268176 -23.3176272, -46.2261363 -23.3178789, -46.2260186 -23.3179234, -46.2259724 -23.3179494, -46.2259235 -23.3179777)",,,,
"[828779432, 473075780, 1181168901]",Rua Prudente de Moraes,residential,False,"[False, True]",66.239,,"LINESTRING (-46.2268176 -23.3176272, -46.2272708 -23.3174616, -46.2273449 -23.3174352, -46.227424 -23.3174174)",yes,,,
82151881,Avenida Brasil,residential,False,True,50.82,,"LINESTRING (-46.2234297 -23.3164713, -46.2238499 -23.3162264)",,,,
82152435,Avenida Barão do Rio Branco,residential,False,False,77.276,,"LINESTRING (-46.2234297 -23.3164713, -46.2227357 -23.3161942)",,,,
82152435,Avenida Barão do Rio Branco,residential,False,True,77.276,,"LINESTRING (-46.2227357 -23.3161942, -46.2234297 -23.3164713)",,,,
216862196,Rua Sargento José Cardoso da Silva,residential,False,False,45.481,,"LINESTRING (-46.2227357 -23.3161942, -46.2229453 -23.3158333)",,,,
82152435,Avenida Barão do Rio Branco,residential,False,False,38.828,,"LINESTRING (-46.2227357 -23.3161942, -46.2225689 -23.3161259, -46.2223778 -23.3160797)",,,,
82152435,Avenida Barão do Rio Branco,residential,False,True,38.828,,"LINESTRING (-46.2223778 -23.3160797, -46.2225689 -23.3161259, -46.2227357 -23.3161942)",,,,
82152429,Rua Fernanda Maggi,residential,False,True,33.241,,"LINESTRING (-46.2234997 -23.3177734, -46.2237471 -23.3179677)",,,,
216244244,Rua Rozendo Mathias Nazareth,residential,False,False,125.19899999999998,,"LINESTRING (-46.2234997 -23.3177734, -46.2235431 -23.3175456, -46.2235604 -23.3174717, -46.2235862 -23.3174272, -46.2236249 -23.3173806, -46.2239172 -23.3170936, -46.22415 -23.3168594)",,,,
552913455,Rua Prefeito Arthur José da Costa,residential,False,False,31.736,,"LINESTRING (-46.2234997 -23.3177734, -46.2234177 -23.3177658, -46.2233243 -23.3177822, -46.2232048 -23.3178364)",,,,
81994615,Avenida Manoel Ferraz de Campos Salles,primary,True,False,5.728,SP-056,"LINESTRING (-46.2259235 -23.3179777, -46.2259049 -23.3179291)",,,,
82152417,Avenida Guilherme Alfieri,residential,True,False,164.231,,"LINESTRING (-46.2259235 -23.3179777, -46.2247498 -23.3189875)",,,,
216244228,Rua Vereador Luiz Benedito,residential,False,False,113.169,,"LINESTRING (-46.2228343 -23.3185449, -46.2237471 -23.3179677)",,,,
216244242,Rua Monteiro Lobato,residential,False,True,82.354,,"LINESTRING (-46.2228343 -23.3185449, -46.2233748 -23.3190946)",,,,
82152429,Rua Fernanda Maggi,residential,False,False,74.009,,"LINESTRING (-46.2246566 -23.3188944, -46.2241922 -23.3183834)",,,,
82152429,Rua Fernanda Maggi,residential,False,True,14.062,,"LINESTRING (-46.2246566 -23.3188944, -46.2247498 -23.3189875)",,,,
216244243,Avenida Guilherme Alfieri,residential,True,False,166.64,,"LINESTRING (-46.2246566 -23.3188944, -46.2259049 -23.3179291)",,,,
216244242,Rua Monteiro Lobato,residential,False,False,77.008,,"LINESTRING (-46.2238869 -23.319603, -46.2233748 -23.3190946)",,,,
216244242,Rua Monteiro Lobato,residential,False,True,9.132,,"LINESTRING (-46.2238869 -23.319603, -46.2239475 -23.3196634)",,,,
216244243,Avenida Guilherme Alfieri,residential,True,False,111.29,,"LINESTRING (-46.2238869 -23.319603, -46.2246566 -23.3188944)",,,,
216862202,Rua José Bueno,tertiary,False,True,98.83699999999999,,"LINESTRING (-46.2242723 -23.3149607, -46.2244897 -23.3153041, -46.2245453 -23.3154018, -46.2246097 -23.3154905, -46.224694 -23.3155565, -46.2247838 -23.315602, -46.2248612 -23.3156362)",,,,
216862169,Rua Joana Caraça Machado,residential,False,False,53.625,,"LINESTRING (-46.2238299 -23.3150829, -46.2241092 -23.3154913)",,,,
216862196,Rua Sargento José Cardoso da Silva,residential,False,True,124.359,,"LINESTRING (-46.2238299 -23.3150829, -46.2231478 -23.3155612, -46.2231034 -23.3156076, -46.2230578 -23.3156661, -46.2229453 -23.3158333)",,,,
1181184939,Rua Prefeito José Basílio Alvarenga,residential,False,False,25.585,,"LINESTRING (-46.2282535 -23.3151584, -46.2281304 -23.3153588)",,,,
216862144,Rua Imperatriz Dona Leopoldina,residential,False,True,50.71,,"LINESTRING (-46.2272829 -23.3153524, -46.2268171 -23.3151943)",,,,
216862155,Rua Joana Caraca Machado,residential,False,False,95.855,,"LINESTRING (-46.2241092 -23.3154913, -46.2233384 -23.3159833)",,,,
216862169,Rua Joana Caraça Machado,residential,False,False,54.837,,"LINESTRING (-46.2241092 -23.3154913, -46.2244045 -23.3159032)",,,,
216862169,Rua Joana Caraça Machado,residential,False,True,53.625,,"LINESTRING (-46.2241092 -23.3154913, -46.2238299 -23.3150829)",,,,
216862148,Rua Cabo Joaquim Pedroso,residential,False,True,38.956,,"LINESTRING (-46.2226173 -23.3156544, -46.2229453 -23.3158333)",,,,
82151881,Avenida Brasil,residential,False,False,67.073,,"LINESTRING (-46.2244045 -23.3159032, -46.2238499 -23.3162264)",,,,
82151881,Avenida Brasil,residential,False,True,55.284,,"LINESTRING (-46.2244045 -23.3159032, -46.2248612 -23.3156362)",,,,
216862169,Rua Joana Caraça Machado,residential,False,True,54.837,,"LINESTRING (-46.2244045 -23.3159032, -46.2241092 -23.3154913)",,,,
216862175,Rua José Bonifácio,residential,False,False,20.212,,"LINESTRING (-46.2270664 -23.3159209, -46.2272519 -23.3159843)",,,,
216862175,Rua José Bonifácio,residential,False,True,55.473,,"LINESTRING (-46.2270664 -23.3159209, -46.2265709 -23.3157164)",,,,
216862178,Rua dos Andradas,residential,False,False,92.309,,"LINESTRING (-46.2270664 -23.3159209, -46.22701 -23.3160331, -46.2269323 -23.3161944, -46.2268853 -23.31632, -46.2268595 -23.3164149, -46.2268482 -23.3167143)",,,,
216862175,Rua José Bonifácio,residential,False,True,20.212,,"LINESTRING (-46.2272519 -23.3159843, -46.2270664 -23.3159209)",,,,
216862155,Rua Joana Caraca Machado,residential,False,True,95.855,,"LINESTRING (-46.2233384 -23.3159833, -46.2241092 -23.3154913)",,,,
216862173,Rua Francisco Beraldo,residential,False,True,38.683,,"LINESTRING (-46.2271947 -23.3165737, -46.2268482 -23.3167143)",,,,
216862173,Rua Francisco Beraldo,residential,False,False,38.683,,"LINESTRING (-46.2268482 -23.3167143, -46.2271947 -23.3165737)",,,,
216862173,Rua Francisco Beraldo,residential,False,True,58.263,,"LINESTRING (-46.2268482 -23.3167143, -46.226327 -23.3169275)",,,,
216862178,Rua dos Andradas,residential,False,True,92.309,,"LINESTRING (-46.2268482 -23.3167143, -46.2268595 -23.3164149, -46.2268853 -23.31632, -46.2269323 -23.3161944, -46.22701 -23.3160331, -46.2270664 -23.3159209)",,,,
216244244,Rua Rozendo Mathias Nazareth,residential,False,True,28.445,,"LINESTRING (-46.225353 -23.3169277, -46.2251757 -23.3167304)",,,,
216862164,Rua Prefeito Arthur José da Costa,residential,False,True,23.409,,"LINESTRING (-46.225353 -23.3169277, -46.2255734 -23.3169856)",,,,
216862164,Rua Prefeito Arthur José da Costa,residential,False,False,30.192,,"LINESTRING (-46.225353 -23.3169277, -46.225216 -23.3169071, -46.2251338 -23.3169026, -46.2250642 -23.316927)",,,,
203449786,Avenida República,primary,True,False,17.091,SP-056,"LINESTRING (-46.2262324 -23.3168007, -46.226327 -23.3169275)",,,,
552913455,Rua Prefeito Arthur José da Costa,residential,False,True,31.736,,"LINESTRING (-46.2232048 -23.3178364, -46.2233243 -23.3177822, -46.2234177 -23.3177658, -46.2234997 -23.3177734)",,,,
473075750,Rua do Rosário,residential,True,False,31.64,,"LINESTRING (-46.2296113 -23.3230048, -46.2299064 -23.322918)",,,,
216862199,Rua Diogo Batista Nunes,residential,False,True,113.51599999999999,,"LINESTRING (-46.2296113 -23.3230048, -46.2294607 -23.322794, -46.2290805 -23.3223889, -46.2290261 -23.3223407, -46.2289826 -23.322321, -46.2289225 -23.3223134, -46.2288537 -23.3223253)",,,,
216862203,Rua Quinze de Novembro,residential,False,True,47.089,,"LINESTRING (-46.2296113 -23.3230048, -46.2295927 -23.323163, -46.2295865 -23.3234273)",,,,
432939639,Rua Duque de Caxias,residential,False,True,22.984,,"LINESTRING (-46.2308444 -23.3151205, -46.2308377 -23.3151648, -46.2308381 -23.3152209, -46.230849 -23.3153263)",,,,
233626035,,residential,False,False,47.849,,"LINESTRING (-46.2291389 -23.3151556, -46.2295828 -23.3152934)",,,,
233626022,Rua Adhemar de Barros,residential,False,False,136.175,,"LINESTRING (-46.2291389 -23.3151556, -46.2290758 -23.3159354, -46.2290267 -23.3163758)",,,,
233626031,Rua Avelino Rodrigues de Camargo,residential,False,False,271.243,,"LINESTRING (-46.230849 -23.3153263, -46.2310998 -23.3159571, -46.2311901 -23.3162241, -46.2312325 -23.3164112, -46.2312929 -23.3168373, -46.2313492 -23.3170399, -46.2314659 -23.3172887, -46.2316074 -23.3176537)",,,,
432939639,Rua Duque de Caxias,residential,False,False,22.983999999999998,,"LINESTRING (-46.230849 -23.3153263, -46.2308381 -23.3152209, -46.2308377 -23.3151648, -46.2308444 -23.3151205)",,,,
432939639,Rua Duque de Caxias,residential,False,True,304.43399999999997,,"LINESTRING (-46.230849 -23.3153263, -46.2304429 -23.3159722, -46.2303895 -23.3160983, -46.2303739 -23.3162021, -46.2303918 -23.3163081, -46.2304331 -23.3164128, -46.2304845 -23.3164701, -46.2308191 -23.3166858, -46.2310025 -23.3168373, -46.2310521 -23.3169346, -46.2310736 -23.3170553, -46.2310669 -23.3172031, -46.2310399 -23.3173679, -46.2309717 -23.3174753, -46.2308196 -23.3176018)",,,,
233626035,,residential,False,True,47.849,,"LINESTRING (-46.2295828 -23.3152934, -46.2291389 -23.3151556)",,,,
233626037,Rua Ariovaldo Saúl,residential,False,False,184.32,,"LINESTRING (-46.2295828 -23.3152934, -46.2296733 -23.31534, -46.2298394 -23.3154299, -46.2299399 -23.315535, -46.2299465 -23.315615, -46.2299269 -23.3156907, -46.2298997 -23.315738, -46.229593 -23.3162172, -46.2295394 -23.3163533, -46.2294965 -23.3164826, -46.2294331 -23.316672)",,,,
1181184939,Rua Prefeito José Basílio Alvarenga,residential,False,False,92.622,,"LINESTRING (-46.2281304 -23.3153588, -46.2276815 -23.3160826)",,,,
1181184939,Rua Prefeito José Basílio Alvarenga,residential,False,True,25.585,,"LINESTRING (-46.2281304 -23.3153588, -46.2282535 -23.3151584)",,,,
233626025,Rua Albino dos Santos Ferreira,residential,False,False,135.88400000000001,,"LINESTRING (-46.2281304 -23.3153588, -46.2282398 -23.3154099, -46.2282948 -23.3154333, -46.2283619 -23.315469, -46.22839 -23.3154949, -46.2284061 -23.3155294, -46.2284061 -23.3155638, -46.2283592 -23.3157473, -46.2283042 -23.3159567, -46.2281531 -23.3164058)",,,,
233626026,Rua Brasília,residential,False,False,52.981,,"LINESTRING (-46.2290267 -23.3163758, -46.2294331 -23.316672)",,,,
233626022,Rua Adhemar de Barros,residential,False,True,136.175,,"LINESTRING (-46.2290267 -23.3163758, -46.2290758 -23.3159354, -46.2291389 -23.3151556)",,,,
233626026,Rua Brasília,residential,False,True,94.596,,"LINESTRING (-46.2290267 -23.3163758, -46.2287991 -23.3162702, -46.2287562 -23.3162603, -46.2287141 -23.3162615, -46.2286592 -23.3162763, -46.2285993 -23.3162996, -46.2285381 -23.3163237, -46.2284569 -23.3163515, -46.2281531 -23.3164058)",,,,
233626025,Rua Albino dos Santos Ferreira,residential,False,False,225.51699999999997,,"LINESTRING (-46.2281531 -23.3164058, -46.2281808 -23.3165368, -46.2282439 -23.3166599, -46.228306 -23.3167338, -46.2285217 -23.3168908, -46.228997 -23.3172368, -46.2292384 -23.3173743, -46.2293269 -23.3174021, -46.2294262 -23.3174113, -46.2296318 -23.3173937, -46.2296929 -23.3173952, -46.2297508 -23.3174042, -46.2298729 -23.3174391)",,,,
233626025,Rua Albino dos Santos Ferreira,residential,False,True,135.88400000000001,,"LINESTRING (-46.2281531 -23.3164058, -46.2283042 -23.3159567, -46.2283592 -23.3157473, -46.2284061 -23.3155638, -46.2284061 -23.3155294, -46.22839 -23.3154949, -46.2283619 -23.315469, -46.2282948 -23.3154333, -46.2282398 -23.3154099, -46.2281304 -23.3153588)",,,,
233626026,Rua Brasília,residential,False,False,94.596,,"LINESTRING (-46.2281531 -23.3164058, -46.2284569 -23.3163515, -46.2285381 -23.3163237, -46.2285993 -23.3162996, -46.2286592 -23.3162763, -46.2287141 -23.3162615, -46.2287562 -23.3162603, -46.2287991 -23.3162702, -46.2290267 -23.3163758)",,,,
