osmid,oneway,name,highway,reversed,length,geometry,lanes,bridge,junction
169455514,True,Rua Santa Cruz,residential,False,114.092,"LINESTRING (-49.5051023 -20.8167876, -49.5050381 -20.8157633)",,,
430822971,True,Rua Quintino Bocaiúva,residential,False,114.876,"LINESTRING (-49.5051023 -20.8167876, -49.5062066 -20.8167448)",,,
385637864,False,Rua Rui Barbosa,residential,True,113.57,"LINESTRING (-49.5050381 -20.8157633, -49.5061295 -20.8157138)",,,
"[385637864, 743083807]",False,"['Rua João Gil Freitas da Silva', 'Rua Rui Barbosa']",residential,False,42.568,"LINESTRING (-49.5050381 -20.8157633, -49.504941 -20.8157669, -49.5048396 -20.8157746, -49.5047366 -20.8157789, -49.5046291 -20.8157819)",,,
327634339,True,Rua Benjamin Constant,residential,False,113.706,"LINESTRING (-49.5115622 -20.8154943, -49.5115481 -20.8144718)",,,
385509884,True,Rua Rui Barbosa,residential,False,110.215,"LINESTRING (-49.5115622 -20.8154943, -49.5105029 -20.8155394)",,,
430107156,True,Rua Campos Sales,residential,False,111.994,"LINESTRING (-49.5105461 -20.8165592, -49.5105887 -20.8175656)",,,
430822971,True,Rua Quintino Bocaiúva,residential,False,110.368,"LINESTRING (-49.5105461 -20.8165592, -49.5116073 -20.8165238)",,,
222383193,True,Rua Antônio Prado,residential,False,113.466,"LINESTRING (-49.5072783 -20.8166931, -49.5072401 -20.8156733)",,,
430822971,True,Rua Quintino Bocaiúva,residential,False,51.365,"LINESTRING (-49.5072783 -20.8166931, -49.5077722 -20.8166771)",,,
385637858,True,Rua Oswaldo Cruz,residential,False,45.292,"LINESTRING (-49.5115034 -20.8134525, -49.5110681 -20.8134712)",,,
385637860,False,Rua Oswaldo Cruz,secondary,False,56.671,"LINESTRING (-49.5104164 -20.8134941, -49.5098716 -20.8135144)",2,,
1112636241,True,Rua Campos Sales,residential,False,114.476,"LINESTRING (-49.5104164 -20.8134941, -49.5104599 -20.8145228)",,,
222388085,False,Rua São Judas Tadeu,residential,False,71.389,"LINESTRING (-49.5027227 -20.8138221, -49.5027573 -20.8144633)",,,
894491139,False,Rua Oswaldo Cruz,residential,True,120.985,"LINESTRING (-49.5027227 -20.8138221, -49.5038856 -20.8137747)",2,,
1112636235,False,Rua São Judas Tadeu,residential,True,91.374,"LINESTRING (-49.5027227 -20.8138221, -49.5026784 -20.8130014)",,,
327634339,True,Rua Benjamin Constant,residential,False,113.436,"LINESTRING (-49.5115481 -20.8144718, -49.5115034 -20.8134525)",,,
430107156,True,Rua Campos Sales,residential,False,113.129,"LINESTRING (-49.5104599 -20.8145228, -49.5105029 -20.8155394)",,,
1112636240,True,Rua São José,residential,False,113.247,"LINESTRING (-49.5104599 -20.8145228, -49.5115481 -20.8144718)",,,
222382455,False,Rua São José,residential,False,49.035,"LINESTRING (-49.5067002 -20.814693, -49.5071717 -20.814678)",,,
385509884,True,Rua Rui Barbosa,residential,False,115.658,"LINESTRING (-49.5105029 -20.8155394, -49.509391 -20.8155805)",,,
430107156,True,Rua Campos Sales,residential,False,113.486,"LINESTRING (-49.5105029 -20.8155394, -49.5105461 -20.8165592)",,,
327634339,True,Rua Benjamin Constant,residential,False,114.571,"LINESTRING (-49.5116073 -20.8165238, -49.5115622 -20.8154943)",,,
386782547,True,Rua Padre Ernesto,residential,False,114.461,"LINESTRING (-49.5106319 -20.8185888, -49.5117328 -20.8185619)",,,
222383174,False,Rua Pedro Giacometti,residential,False,75.067,"LINESTRING (-49.5098543 -20.8128395, -49.5098716 -20.8135144)",,,
222383174,False,Rua Pedro Giacometti,residential,True,75.067,"LINESTRING (-49.5098716 -20.8135144, -49.5098543 -20.8128395)",,,
385637860,False,Rua Oswaldo Cruz,secondary,False,55.715,"LINESTRING (-49.5098716 -20.8135144, -49.5093364 -20.8135424)",2,,
385637860,False,Rua Oswaldo Cruz,secondary,True,56.671,"LINESTRING (-49.5098716 -20.8135144, -49.5104164 -20.8134941)",2,,
384531142,True,Rua Antônio Prado,secondary,False,9.53,"LINESTRING (-49.5071463 -20.8136298, -49.5071386 -20.8135444)",2,,
384531143,False,Rua Antônio Prado,residential,False,57.191,"LINESTRING (-49.5071463 -20.8136298, -49.5071585 -20.814144)",,,
894491139,False,Rua Oswaldo Cruz,residential,False,115.184,"LINESTRING (-49.5071463 -20.8136298, -49.50604 -20.8136903)",2,,
"[1202928417, 385637860, 227349229]",False,Rua Oswaldo Cruz,secondary,True,227.84699999999998,"LINESTRING (-49.5071463 -20.8136298, -49.5071949 -20.8136273, -49.5092969 -20.8135425, -49.5093364 -20.8135424)",2,viaduct,
384531140,True,Rua São José,residential,False,112.996,"LINESTRING (-49.5093739 -20.8145695, -49.5104599 -20.8145228)",,,
222383169,True,Rua Capitão Neves,residential,False,114.275,"LINESTRING (-49.5093739 -20.8145695, -49.5093458 -20.8137998, -49.5093364 -20.8135424)",,,
222383171,False,Rua Floriano Peixoto,residential,False,114.856,"LINESTRING (-49.5082958 -20.8146074, -49.5083538 -20.8156389)",,,
222383171,False,Rua Floriano Peixoto,residential,True,74.923,"LINESTRING (-49.5082958 -20.8146074, -49.5082477 -20.8139351)",,,
384531140,True,Rua São José,residential,False,112.135,"LINESTRING (-49.5082958 -20.8146074, -49.5093739 -20.8145695)",,,
222382455,False,Rua São José,residential,True,49.035,"LINESTRING (-49.5071717 -20.814678, -49.5067002 -20.814693)",,,
384531140,True,Rua São José,residential,False,117.1,"LINESTRING (-49.5071717 -20.814678, -49.5082958 -20.8146074)",,,
384531144,False,Rua Antônio Prado,residential,False,17.757,"LINESTRING (-49.5071717 -20.814678, -49.5071547 -20.8145191)",,,
222383169,True,Rua Capitão Neves,residential,False,112.432,"LINESTRING (-49.509391 -20.8155805, -49.5093739 -20.8145695)",,,
385509884,True,Rua Rui Barbosa,residential,False,107.999,"LINESTRING (-49.509391 -20.8155805, -49.5083538 -20.8156389)",,,
222383171,False,Rua Floriano Peixoto,residential,True,114.856,"LINESTRING (-49.5083538 -20.8156389, -49.5082958 -20.8146074)",,,
385637861,True,Rua Rui Barbosa,residential,False,115.818,"LINESTRING (-49.5083538 -20.8156389, -49.5072401 -20.8156733)",,,
385637862,True,Rua Floriano Peixoto,residential,False,112.8,"LINESTRING (-49.5083538 -20.8156389, -49.5083816 -20.816653)",,,
222383193,True,Rua Antônio Prado,residential,False,110.901,"LINESTRING (-49.5072401 -20.8156733, -49.5071717 -20.814678)",,,
385637861,True,Rua Rui Barbosa,residential,False,115.52,"LINESTRING (-49.5072401 -20.8156733, -49.5061295 -20.8157138)",,,
222383191,False,Rua Aristides Baccan,residential,True,51.878,"LINESTRING (-49.5061295 -20.8157138, -49.5061012 -20.815248)",,,
385637863,True,Rua Aristides Baccan,residential,False,114.922,"LINESTRING (-49.5061295 -20.8157138, -49.5062066 -20.8167448)",,,
385637864,False,Rua Rui Barbosa,residential,False,113.57,"LINESTRING (-49.5061295 -20.8157138, -49.5050381 -20.8157633)",,,
222383176,False,Rua Luiz Neves,residential,True,48.89,"LINESTRING (-49.5040234 -20.8163934, -49.5040324 -20.816833)",,,
430822971,True,Rua Quintino Bocaiúva,residential,False,112.384,"LINESTRING (-49.5094656 -20.8165975, -49.5105461 -20.8165592)",,,
222383169,True,Rua Capitão Neves,residential,False,113.409,"LINESTRING (-49.5094656 -20.8165975, -49.5093898 -20.8157329, -49.509391 -20.8155805)",,,
385637862,True,Rua Floriano Peixoto,residential,False,115.314,"LINESTRING (-49.5083816 -20.816653, -49.5084175 -20.8176895)",,,
430822971,True,Rua Quintino Bocaiúva,residential,False,112.836,"LINESTRING (-49.5083816 -20.816653, -49.5094656 -20.8165975)",,,
385637863,True,Rua Aristides Baccan,residential,False,113.356,"LINESTRING (-49.5062066 -20.8167448, -49.5062344 -20.8177639)",,,
430822971,True,Rua Quintino Bocaiúva,residential,False,111.537,"LINESTRING (-49.5062066 -20.8167448, -49.5072783 -20.8166931)",,,
222383176,False,Rua Luiz Neves,residential,False,48.89,"LINESTRING (-49.5040324 -20.816833, -49.5040234 -20.8163934)",,,
430822971,True,Rua Quintino Bocaiúva,residential,False,111.316,"LINESTRING (-49.5040324 -20.816833, -49.5051023 -20.8167876)",,,
430822971,True,Rua Quintino Bocaiúva,residential,False,69.635,"LINESTRING (-49.5033629 -20.8168566, -49.5040324 -20.816833)",,,
222383192,True,Rua São Pedro,residential,False,113.692,"LINESTRING (-49.5105887 -20.8175656, -49.5094965 -20.817622)",,,
430107156,True,Rua Campos Sales,residential,False,113.863,"LINESTRING (-49.5105887 -20.8175656, -49.5106319 -20.8185888)",,,
222383169,True,Rua Capitão Neves,residential,False,113.965,"LINESTRING (-49.5094965 -20.817622, -49.5094656 -20.8165975)",,,
222383192,True,Rua São Pedro,residential,False,112.398,"LINESTRING (-49.5094965 -20.817622, -49.5084175 -20.8176895)",,,
222383192,True,Rua São Pedro,residential,False,113.035,"LINESTRING (-49.5084175 -20.8176895, -49.5073321 -20.8177533)",,,
222383192,True,Rua São Pedro,residential,False,114.096,"LINESTRING (-49.5073321 -20.8177533, -49.5062344 -20.8177639)",,,
222383193,True,Rua Antônio Prado,residential,False,118.022,"LINESTRING (-49.5073321 -20.8177533, -49.5072783 -20.8166931)",,,
222383192,True,Rua São Pedro,residential,False,97.903,"LINESTRING (-49.5062344 -20.8177639, -49.5052945 -20.817822)",,,
169455514,True,Rua Santa Cruz,residential,False,116.374,"LINESTRING (-49.5051531 -20.8178331, -49.5051023 -20.8167876)",,,
544390992,False,Rua São Pedro,residential,False,101.176,"LINESTRING (-49.5051531 -20.8178331, -49.5041804 -20.8178687)",,,
544390992,False,Rua São Pedro,residential,True,14.748,"LINESTRING (-49.5051531 -20.8178331, -49.5052945 -20.817822)",,,
544390992,False,Rua São Pedro,residential,True,101.176,"LINESTRING (-49.5041804 -20.8178687, -49.5051531 -20.8178331)",,,
222386282,False,Avenida Sebastião Almeida Amazonas,residential,False,88.145,"LINESTRING (-49.5097268 -20.8097029, -49.5088934 -20.8098495)",,,
384527953,False,Rua Genaro Domarco,residential,True,114.313,"LINESTRING (-49.5097268 -20.8097029, -49.5098041 -20.8107284)",,,
222386282,False,Avenida Sebastião Almeida Amazonas,residential,True,88.145,"LINESTRING (-49.5088934 -20.8098495, -49.5097268 -20.8097029)",,,
894573470,True,Rua Madi Feres Madi,residential,False,111.416,"LINESTRING (-49.5088934 -20.8098495, -49.5089555 -20.8108498)",,,
1158103164,True,Avenida Sebastião Almeida Amazonas,residential,False,65.936,"LINESTRING (-49.5088934 -20.8098495, -49.508271 -20.8099641)",,,
"[227349242, 974461231]",False,Avenida Modesto José Moreira,secondary,"[False, True]",118.92500000000001,"LINESTRING (-49.508271 -20.8099641, -49.5084745 -20.8102603, -49.5086327 -20.8104905, -49.5088883 -20.8108646)","['4', '3']",,
222386256,False,Rua Caetano Ingrácio,residential,True,123.714,"LINESTRING (-49.5106494 -20.8105738, -49.5107435 -20.8116829)",,,
384527951,False,Avenida Professor Manoel Fausto Soares Tenfuss Campbell,residential,False,93.041,"LINESTRING (-49.5106494 -20.8105738, -49.511544 -20.8106027)",,,
384527951,False,Avenida Professor Manoel Fausto Soares Tenfuss Campbell,residential,True,89.527,"LINESTRING (-49.5106494 -20.8105738, -49.5098041 -20.8107284)",,,
384527951,False,Avenida Professor Manoel Fausto Soares Tenfuss Campbell,residential,True,93.041,"LINESTRING (-49.511544 -20.8106027, -49.5106494 -20.8105738)",,,
384527951,False,Avenida Professor Manoel Fausto Soares Tenfuss Campbell,residential,False,89.527,"LINESTRING (-49.5098041 -20.8107284, -49.5106494 -20.8105738)",,,
384527951,False,Avenida Professor Manoel Fausto Soares Tenfuss Campbell,residential,True,89.231,"LINESTRING (-49.5098041 -20.8107284, -49.5089555 -20.8108498)",,,
384527953,False,Rua Genaro Domarco,residential,False,114.313,"LINESTRING (-49.5098041 -20.8107284, -49.5097268 -20.8097029)",,,
222386905,False,Rua Brás Cabral de Medeiros,residential,True,79.215,"LINESTRING (-49.5088883 -20.8108646, -49.5081291 -20.8109269)",,,
