osmid,oneway,name,highway,junction,reversed,length,geometry
156705414,True,Avenida Espírito Santo,secondary,circular,False,44.065,"LINESTRING (-53.2955572 -24.7949956, -53.2956685 -24.7949105, -53.2957982 -24.7948506, -53.2959395 -24.7948191)"
156705414,True,Avenida Espírito Santo,secondary,circular,False,15.899999999999999,"LINESTRING (-53.2959395 -24.7948191, -53.2960181 -24.7948145, -53.2960967 -24.7948188)"
207352502,True,Avenida São Paulo,secondary,,False,129.387,"LINESTRING (-53.2959395 -24.7948191, -53.2959532 -24.7947455, -53.2959547 -24.7946904, -53.2959645 -24.7936566)"
156705408,False,Rua Margarida,residential,,False,15.035,"LINESTRING (-53.2975723 -24.7992149, -53.2974309 -24.7992574)"
156705408,False,Rua Margarida,residential,,True,76.863,"LINESTRING (-53.2975723 -24.7992149, -53.2980042 -24.7986456)"
156705419,False,Rua Violeta,residential,,False,110.325,"LINESTRING (-53.2964024 -24.798972, -53.2970135 -24.7981494)"
354211190,False,Rua Rosa,residential,,False,123.415,"LINESTRING (-53.2964024 -24.798972, -53.2953571 -24.7983963)"
354211190,False,Rua Rosa,residential,,True,119.781,"LINESTRING (-53.2964024 -24.798972, -53.2973016 -24.7995346, -53.2973751 -24.7995886)"
156705414,True,Avenida Espírito Santo,secondary,circular,False,63.916999999999994,"LINESTRING (-53.295519 -24.7957473, -53.2954611 -24.7956672, -53.2954185 -24.7955795, -53.2953926 -24.7954867, -53.2953839 -24.7953912, -53.2953927 -24.7952957, -53.2954188 -24.7952029)"
156705422,False,Rua Camélia,residential,,False,117.888,"LINESTRING (-53.3011056 -24.7982066, -53.300111 -24.7976509)"
156705431,False,Rua Gardênia,residential,,False,108.45,"LINESTRING (-53.2944106 -24.7944533, -53.2953134 -24.794982)"
156705431,False,Rua Gardênia,residential,,True,53.078,"LINESTRING (-53.2944106 -24.7944533, -53.2939543 -24.7942161)"
354211178,False,Avenida Minas Gerais,secondary,,False,187.30999999999997,"LINESTRING (-53.2944106 -24.7944533, -53.2945476 -24.7942834, -53.2947062 -24.7941298, -53.2948842 -24.7939947, -53.2950788 -24.7938803, -53.2952874 -24.793788, -53.2955066 -24.7937194, -53.2957335 -24.7936754, -53.2959645 -24.7936566)"
354211178,False,Avenida Minas Gerais,secondary,,True,211.00199999999998,"LINESTRING (-53.2944106 -24.7944533, -53.2943089 -24.7946156, -53.294227 -24.794787, -53.2941658 -24.7949653, -53.2941261 -24.7951485, -53.2941083 -24.7953346, -53.2941126 -24.7955213, -53.294139 -24.7957065, -53.2941872 -24.7958881, -53.2942566 -24.7960639, -53.2943585 -24.7962599)"
156705397,True,Avenida Santa Catarina,secondary,,False,119.024,"LINESTRING (-53.2930201 -24.7996016, -53.293651 -24.7986973)"
353984241,False,Rua Acácia,residential,,False,120.031,"LINESTRING (-53.2930201 -24.7996016, -53.2920177 -24.7990209)"
