osmid,oneway,highway,junction,reversed,length,geometry,ref,name,lanes,bridge,maxspeed
834564899,True,tertiary,,False,15.242,"LINESTRING (-41.5130112 -20.2375288, -41.5130342 -20.2374744, -41.5130571 -20.2374443, -41.5130872 -20.2374138)",,,,,
360351902,False,tertiary,,False,14.447,"LINESTRING (-41.5119004 -20.237665, -41.5117705 -20.23762)",,Avenida Sete de Setembro,,,
326844055,False,tertiary,,True,15.304,"LINESTRING (-41.5119004 -20.237665, -41.5119347 -20.2376777, -41.5120366 -20.2377161)",,Avenida Sete de Setembro,,,
242548217,False,residential,,False,35.779,"LINESTRING (-41.5039095 -20.2312243, -41.5042032 -20.2313904)",,Rua Manoel Luiz Trindade,,,
242548720,False,residential,,True,41.564,"LINESTRING (-41.5039095 -20.2312243, -41.5037218 -20.231554)",,Avenida Sevulo Rodrigues Trindade,,,
242548217,False,residential,,False,81.82,"LINESTRING (-41.5042032 -20.2313904, -41.5049046 -20.2317195)",,Rua Manoel Luiz Trindade,,,
242548217,False,residential,,True,35.779,"LINESTRING (-41.5042032 -20.2313904, -41.5039095 -20.2312243)",,Rua Manoel Luiz Trindade,,,
242548726,False,residential,,False,67.516,"LINESTRING (-41.5058783 -20.2314911, -41.5055926 -20.2320359)",,Rua Francisco de Carvalho,,,
242548720,False,residential,,False,41.564,"LINESTRING (-41.5037218 -20.231554, -41.5039095 -20.2312243)",,Avenida Sevulo Rodrigues Trindade,,,
242548720,False,residential,,True,142.674,"LINESTRING (-41.5037218 -20.231554, -41.503707 -20.2316119, -41.503703 -20.2316672, -41.5037285 -20.2317176, -41.5037821 -20.2317566, -41.5038945 -20.2318287, -41.5040495 -20.2319233, -41.5042377 -20.2320302, -41.5047477 -20.2322826)",,Avenida Sevulo Rodrigues Trindade,,,
242548217,False,residential,,False,12.544,"LINESTRING (-41.5049046 -20.2317195, -41.5050119 -20.2317704)",,Rua Manoel Luiz Trindade,,,
242548217,False,residential,,True,81.82,"LINESTRING (-41.5049046 -20.2317195, -41.5042032 -20.2313904)",,Rua Manoel Luiz Trindade,,,
"[1014109881, 834649508, 242548341]",False,"['residential', 'unclassified']",,"[False, True]",177.70700000000002,"LINESTRING (-41.5049046 -20.2317195, -41.5052534 -20.2310768, -41.5052756 -20.2310356, -41.5052962 -20.2309953, -41.5052989 -20.2309424, -41.5052734 -20.2309022, -41.5052332 -20.2308732, -41.5051594 -20.230838, -41.5051199 -20.2308153, -41.5050917 -20.2307996, -41.5050796 -20.2307776, -41.5050843 -20.2307568, -41.5051011 -20.2307417, -41.5051293 -20.2307392, -41.5051688 -20.2307411, -41.5052265 -20.2307461, -41.5052922 -20.2307436, -41.5053874 -20.2307361, -41.5055457 -20.2307184)",,,,yes,
242548217,False,residential,,False,67.397,"LINESTRING (-41.5050119 -20.2317704, -41.5055926 -20.2320359)",,Rua Manoel Luiz Trindade,,,
242548217,False,residential,,True,12.544,"LINESTRING (-41.5050119 -20.2317704, -41.5049046 -20.2317195)",,Rua Manoel Luiz Trindade,,,
242548439,False,residential,,True,63.274,"LINESTRING (-41.5050119 -20.2317704, -41.5047477 -20.2322826)",,,,,
242548217,False,residential,,False,51.249,"LINESTRING (-41.5055926 -20.2320359, -41.5060338 -20.2322385)",,Rua Manoel Luiz Trindade,,,
242548217,False,residential,,True,67.397,"LINESTRING (-41.5055926 -20.2320359, -41.5050119 -20.2317704)",,Rua Manoel Luiz Trindade,,,
242548726,False,residential,,True,67.516,"LINESTRING (-41.5055926 -20.2320359, -41.5058783 -20.2314911)",,Rua Francisco de Carvalho,,,
242548726,False,residential,,False,63.662,"LINESTRING (-41.5055926 -20.2320359, -41.5054317 -20.232314, -41.505307 -20.2325418)",,Rua Francisco de Carvalho,,,
242548439,False,residential,,False,63.274,"LINESTRING (-41.5047477 -20.2322826, -41.5050119 -20.2317704)",,,,,
242548720,False,residential,,True,65.084,"LINESTRING (-41.5047477 -20.2322826, -41.505307 -20.2325418)",,Avenida Sevulo Rodrigues Trindade,,,
242548439,False,residential,,True,67.52199999999999,"LINESTRING (-41.5047477 -20.2322826, -41.5045908 -20.2325783, -41.504446 -20.2328196)",,,,,
242548720,False,residential,,False,142.67400000000004,"LINESTRING (-41.5047477 -20.2322826, -41.5042377 -20.2320302, -41.5040495 -20.2319233, -41.5038945 -20.2318287, -41.5037821 -20.2317566, -41.5037285 -20.2317176, -41.503703 -20.2316672, -41.503707 -20.2316119, -41.5037218 -20.231554)",,Avenida Sevulo Rodrigues Trindade,,,
242548720,False,residential,,False,65.084,"LINESTRING (-41.505307 -20.2325418, -41.5047477 -20.2322826)",,Avenida Sevulo Rodrigues Trindade,,,
242548720,False,residential,,True,53.64,"LINESTRING (-41.505307 -20.2325418, -41.5057616 -20.2327671)",,Avenida Sevulo Rodrigues Trindade,,,
242548726,False,residential,,False,62.378,"LINESTRING (-41.505307 -20.2325418, -41.5050247 -20.2330363)",,Rua Francisco de Carvalho,,,
242548726,False,residential,,True,63.662,"LINESTRING (-41.505307 -20.2325418, -41.5054317 -20.232314, -41.5055926 -20.2320359)",,Rua Francisco de Carvalho,,,
342416094,True,tertiary,,False,2.489,"LINESTRING (-41.504446 -20.2328196, -41.5044662 -20.2328315)",,Avenida Mário Andrezza,,,
242548439,False,residential,,False,67.52199999999999,"LINESTRING (-41.504446 -20.2328196, -41.5045908 -20.2325783, -41.5047477 -20.2322826)",,,,,
242548217,False,residential,,True,99.608,"LINESTRING (-41.5075976 -20.2329841, -41.5067527 -20.232567)",,Rua Manoel Luiz Trindade,,,
242548542,False,residential,,False,64.409,"LINESTRING (-41.5075976 -20.2329841, -41.5073079 -20.2334956)",,Rua Manoel Alcantara de Oliveira,,,
"[342416152, 242548217, 342416113, 342416126]",False,residential,,"[False, True]",41.397999999999996,"LINESTRING (-41.5075976 -20.2329841, -41.5076571 -20.2330091, -41.5076987 -20.2329881, -41.5077478 -20.2329646, -41.5078598 -20.2329206, -41.5079174 -20.2329143, -41.507967 -20.2329187)",,"['Rua Manoel Trindade', 'Rua Manoel Luiz Trindade']",2,yes,
242548726,False,residential,,True,9.931,"LINESTRING (-41.5049797 -20.233115, -41.5050247 -20.2330363)",,Rua Francisco de Carvalho,,,
342416094,True,tertiary,,False,57.939,"LINESTRING (-41.5049797 -20.233115, -41.5054531 -20.2333874)",,Avenida Mário Andrezza,,,
242548542,False,residential,,False,61.157,"LINESTRING (-41.5073079 -20.2334956, -41.5070544 -20.2339915)",,Rua Manoel Alcantara de Oliveira,,,
242548542,False,residential,,True,64.409,"LINESTRING (-41.5073079 -20.2334956, -41.5075976 -20.2329841)",,Rua Manoel Alcantara de Oliveira,,,
242548720,False,residential,,False,98.246,"LINESTRING (-41.5073079 -20.2334956, -41.506463 -20.2331055)",,Avenida Sevulo Rodrigues Trindade,,,
242548720,False,residential,,True,113.734,"LINESTRING (-41.5073079 -20.2334956, -41.5082708 -20.2339751)",,Avenida Sevulo Rodrigues Trindade,,,
242548542,False,residential,,False,41.613,"LINESTRING (-41.5070544 -20.2339915, -41.5068814 -20.2343287)",,Rua Manoel Alcantara de Oliveira,,,
242548542,False,residential,,True,61.157,"LINESTRING (-41.5070544 -20.2339915, -41.5073079 -20.2334956)",,Rua Manoel Alcantara de Oliveira,,,
305213204,False,residential,,True,99.814,"LINESTRING (-41.5070544 -20.2339915, -41.5061961 -20.233595)",,Rua Afonso Cláudio,,,
"[305213219, 305213204]",False,residential,,False,273.548,"LINESTRING (-41.5070544 -20.2339915, -41.5089643 -20.2349016, -41.5091005 -20.2349578, -41.5092345 -20.2350025, -41.5094188 -20.2350409)",,"['Rua Afonso Cláudio', 'Rua Salomão Fadialah']",,,
835707406,True,tertiary,,False,10.601,"LINESTRING (-41.5067938 -20.2342804, -41.5068814 -20.2343287)",,Avenida Mário Andrezza,,,
342416151,True,tertiary,circular,False,31.974999999999998,"LINESTRING (-41.5067938 -20.2342804, -41.5068435 -20.2343364, -41.5068836 -20.2343973, -41.5069085 -20.2344649, -41.5069173 -20.234536)",,,,,
242548542,False,residential,,True,41.613,"LINESTRING (-41.5068814 -20.2343287, -41.5070544 -20.2339915)",,Rua Manoel Alcantara de Oliveira,,,
835707406,True,tertiary,,False,32.649,"LINESTRING (-41.5068814 -20.2343287, -41.5071376 -20.2344973)",,Avenida Mário Andrezza,,,
242606667,False,residential,,True,62.377,"LINESTRING (-41.5094966 -20.2344847, -41.5094188 -20.2350409)",,Rua Dimas Ambrosio Trindade,,,
242548720,False,residential,,False,140.052,"LINESTRING (-41.5094966 -20.2344847, -41.5089467 -20.2342897, -41.5082708 -20.2339751)",,Avenida Sevulo Rodrigues Trindade,,,
"[242606667, 342416101, 342416102]",False,residential,,False,178.459,"LINESTRING (-41.5094966 -20.2344847, -41.5095288 -20.234267, -41.5095516 -20.2340783, -41.5095717 -20.2339059, -41.5095891 -20.2338241, -41.5095757 -20.2337951, -41.5095234 -20.2337637, -41.509459 -20.2337423, -41.5093598 -20.2337058, -41.5087026 -20.2334088)",,Rua Dimas Ambrosio Trindade,2,yes,
342416146,True,tertiary,circular,False,11.207,"LINESTRING (-41.5063537 -20.2344572, -41.506375 -20.234411, -41.5064048 -20.234369)",,,,,
360351913,False,trunk,,True,60.85,"LINESTRING (-41.506878 -20.2346889, -41.5064048 -20.234369)",BR-262,Rodovia Federal Deputado Aloízio Santos,,,
342416145,True,tertiary,circular,False,17.622999999999998,"LINESTRING (-41.506878 -20.2346889, -41.5068376 -20.2347258, -41.5067918 -20.2347565, -41.5067416 -20.2347803)",,,,,
360351927,False,trunk,,False,227.425,"LINESTRING (-41.506878 -20.2346889, -41.5069525 -20.2347401, -41.5071362 -20.2348572, -41.5073079 -20.2349754, -41.5074997 -20.2351051, -41.5076981 -20.2352372, -41.5078618 -20.2353517, -41.5080643 -20.2354977, -41.5082386 -20.2356134, -41.5086451 -20.235886)",BR-262,Rodovia Federal Deputado Aloízio Santos,,,
835707408,True,tertiary,,False,47.321,"LINESTRING (-41.5064596 -20.2347779, -41.5060901 -20.2345311)",,Avenida Sete de Setembro,,,
342416146,True,tertiary,circular,False,39.580000000000005,"LINESTRING (-41.5064596 -20.2347779, -41.5064071 -20.2347253, -41.5063667 -20.2346652, -41.5063436 -20.2345977, -41.5063392 -20.2345268, -41.5063537 -20.2344572)",,,,,
342416106,False,residential,,True,75.207,"LINESTRING (-41.5109557 -20.2349912, -41.5102369 -20.2350421)",,Rua Salomão Fadialah,,,
955857577,False,tertiary,,False,8.171,"LINESTRING (-41.5109557 -20.2349912, -41.5108929 -20.2349473)",,Rua Salomão Fadlalah,,,
955857577,False,tertiary,,True,23.432,"LINESTRING (-41.5109557 -20.2349912, -41.5111354 -20.2351176)",,Rua Salomão Fadlalah,,,
242606493,False,residential,,False,353.68699999999995,"LINESTRING (-41.5097715 -20.2300465, -41.5097728 -20.2304139, -41.509793 -20.2307537, -41.5098064 -20.2309651, -41.5098211 -20.2312092, -41.5098318 -20.2313715, -41.5098386 -20.2314571, -41.5098667 -20.2315238, -41.5099217 -20.2316345, -41.5100236 -20.2317893, -41.5102878 -20.2322033, -41.5104206 -20.2323921, -41.5104944 -20.2325242, -41.5105493 -20.2326286, -41.5105855 -20.2327406, -41.5105949 -20.2328501, -41.5105976 -20.2330414)",,Rua Olinda Alexo,,,
242606551,False,residential,,False,381.38199999999995,"LINESTRING (-41.5097715 -20.2300465, -41.5098788 -20.2300855, -41.5099525 -20.2301358, -41.5100209 -20.2302264, -41.5100719 -20.2303246, -41.5101148 -20.2304265, -41.5103321 -20.230877, -41.5104112 -20.2310116, -41.5104876 -20.2311538, -41.5105332 -20.2312885, -41.5105534 -20.2314068, -41.5105601 -20.2315527, -41.510552 -20.2316849, -41.5105507 -20.2318233, -41.5105721 -20.2319617, -41.5105936 -20.2320913, -41.5106244 -20.2322398, -41.5107022 -20.2324411, -41.5107545 -20.2325896, -41.5107988 -20.2327683, -41.5108538 -20.2329187, -41.510886 -20.2330137, -41.5109054 -20.233098, -41.5109155 -20.2331974)",,Rua Armiro Tomé de Aquino,,,
242606727,False,residential,,True,50.433,"LINESTRING (-41.5117872 -20.2307965, -41.5115605 -20.2308468, -41.5113178 -20.2309047)",,Rua Eucarlinda S. de Souza,,,
242606492,False,residential,,True,58.878,"LINESTRING (-41.5113178 -20.2309047, -41.5114559 -20.2314181)",,Rua Nacid Alcure Sobrinho,,,
242606727,False,residential,,False,50.433,"LINESTRING (-41.5113178 -20.2309047, -41.5115605 -20.2308468, -41.5117872 -20.2307965)",,Rua Eucarlinda S. de Souza,,,
242606727,False,residential,,True,35.506,"LINESTRING (-41.5113178 -20.2309047, -41.5112092 -20.2309248, -41.5110697 -20.2309311, -41.5109812 -20.230916)",,Rua Eucarlinda S. de Souza,,,
242606639,False,tertiary,,True,67.678,"LINESTRING (-41.5109812 -20.230916, -41.5109959 -20.2310431, -41.5110067 -20.2311274, -41.5110201 -20.2312092, -41.5110523 -20.2313376, -41.5110979 -20.2315137)",,Rua João Rodrigues Vieira,,,
242606727,False,residential,,False,35.506,"LINESTRING (-41.5109812 -20.230916, -41.5110697 -20.2309311, -41.5112092 -20.2309248, -41.5113178 -20.2309047)",,Rua Eucarlinda S. de Souza,,,
242606492,False,residential,,False,58.878,"LINESTRING (-41.5114559 -20.2314181, -41.5113178 -20.2309047)",,Rua Nacid Alcure Sobrinho,,,
242606622,False,residential,,False,38.835,"LINESTRING (-41.5114559 -20.2314181, -41.5110979 -20.2315137)",,Rua Carlinda S. Souza,2,,
242606492,False,residential,,True,346.29099999999994,"LINESTRING (-41.5114559 -20.2314181, -41.5115096 -20.2316559, -41.5116262 -20.2321366, -41.5117697 -20.232728, -41.5118717 -20.2332113, -41.511924 -20.2334591, -41.5119615 -20.2336542, -41.511995 -20.2338178, -41.5120085 -20.2339159, -41.5120004 -20.2340065, -41.5119843 -20.2340757, -41.5119508 -20.2341298, -41.5119025 -20.2341978, -41.5117536 -20.234413)",,Rua Nacid Alcure Sobrinho,,,
242606622,False,residential,,True,38.835,"LINESTRING (-41.5110979 -20.2315137, -41.5114559 -20.2314181)",,Rua Carlinda S. Souza,2,,
242606639,False,tertiary,,False,67.678,"LINESTRING (-41.5110979 -20.2315137, -41.5110523 -20.2313376, -41.5110201 -20.2312092, -41.5110067 -20.2311274, -41.5109959 -20.2310431, -41.5109812 -20.230916)",,Rua João Rodrigues Vieira,,,
"[955857575, 242606639]",False,tertiary,,True,399.2439999999999,"LINESTRING (-41.5110979 -20.2315137, -41.5111622 -20.2317805, -41.5112373 -20.2320674, -41.5113017 -20.2323719, -41.5114425 -20.2329797, -41.5114787 -20.2331194, -41.5115069 -20.2332729, -41.511519 -20.2333874, -41.5115055 -20.2335082, -41.5114653 -20.2336303, -41.5113795 -20.2338077, -41.5112802 -20.2340053, -41.5111864 -20.234194, -41.5110804 -20.234418, -41.511016 -20.234569, -41.510957 -20.2347187, -41.5109181 -20.2348509, -41.5108929 -20.2349473)",,"['Rua João Rodrigues Vieira', 'Rua Elias Alcure']",,,
"[342416098, 242606723, 342416100, 342416099]",False,residential,,False,92.91300000000001,"LINESTRING (-41.5068465 -20.2318736, -41.5069384 -20.2319542, -41.5070169 -20.2320158, -41.5070323 -20.2320385, -41.5070323 -20.2320693, -41.5070162 -20.2320976, -41.5069854 -20.2321372, -41.5069438 -20.2321964, -41.5069223 -20.2322316, -41.5067527 -20.232567)",,"['Rua Amancio Teixeira', 'Rua Amâncio Teixeira']",2,yes,
242606510,False,residential,,False,13.163,"LINESTRING (-41.5093075 -20.2318107, -41.5092015 -20.2317465)",,Rua Cirilo Alcântara,,,
242606510,False,residential,,True,35.121,"LINESTRING (-41.5093075 -20.2318107, -41.5093826 -20.2318585, -41.5094738 -20.2319139, -41.5095904 -20.2319818)",,Rua Cirilo Alcântara,,,
242606722,False,residential,,False,50.646,"LINESTRING (-41.5062632 -20.2318371, -41.5060338 -20.2322385)",,Rua Idelfonso Rodrigues de Paula,,,
242606510,False,residential,,False,35.120999999999995,"LINESTRING (-41.5095904 -20.2319818, -41.5094738 -20.2319139, -41.5093826 -20.2318585, -41.5093075 -20.2318107)",,Rua Cirilo Alcântara,,,
242606510,False,residential,,True,143.448,"LINESTRING (-41.5095904 -20.2319818, -41.5096562 -20.2320309, -41.5097179 -20.2320775, -41.5097956 -20.2321555, -41.509911 -20.2323078, -41.5102087 -20.2327268, -41.5103441 -20.2328992, -41.510442 -20.2329847)",,Rua Cirilo Alcântara,,,
242606725,False,residential,,True,175.14,"LINESTRING (-41.5095904 -20.2319818, -41.5095368 -20.2320322, -41.5094952 -20.2320687, -41.5094697 -20.2321052, -41.5094644 -20.2321467, -41.5094979 -20.2321958, -41.5095985 -20.2323203, -41.5096776 -20.232421, -41.5097728 -20.2325733, -41.5098627 -20.2327129, -41.5099324 -20.2328023, -41.5099928 -20.2328904, -41.5100625 -20.2329923, -41.5101269 -20.2330527, -41.5102114 -20.2330804, -41.5104018 -20.2330993)",,Rua Anastácia Maria da Conceição,,,
242548217,False,residential,,False,83.427,"LINESTRING (-41.5060338 -20.2322385, -41.5067527 -20.232567)",,Rua Manoel Luiz Trindade,,,
242548217,False,residential,,True,51.249,"LINESTRING (-41.5060338 -20.2322385, -41.5055926 -20.2320359)",,Rua Manoel Luiz Trindade,,,
242606722,False,residential,,True,50.646,"LINESTRING (-41.5060338 -20.2322385, -41.5062632 -20.2318371)",,Rua Idelfonso Rodrigues de Paula,,,
242606722,False,residential,,False,65.28200000000001,"LINESTRING (-41.5060338 -20.2322385, -41.5058742 -20.2325544, -41.5057616 -20.2327671)",,Rua Idelfonso Rodrigues de Paula,,,
242548217,False,residential,,False,99.608,"LINESTRING (-41.5067527 -20.232567, -41.5075976 -20.2329841)",,Rua Manoel Luiz Trindade,,,
242548217,False,residential,,True,83.427,"LINESTRING (-41.5067527 -20.232567, -41.5060338 -20.2322385)",,Rua Manoel Luiz Trindade,,,
342416100,False,residential,,False,67.07499999999999,"LINESTRING (-41.5067527 -20.232567, -41.5066078 -20.2328388, -41.506463 -20.2331055)",,Rua Amancio Teixeira,,,
"[342416098, 342416099, 342416100, 242606723]",False,residential,,True,92.91300000000001,"LINESTRING (-41.5067527 -20.232567, -41.5069223 -20.2322316, -41.5069438 -20.2321964, -41.5069854 -20.2321372, -41.5070162 -20.2320976, -41.5070323 -20.2320693, -41.5070323 -20.2320385, -41.5070169 -20.2320158, -41.5069384 -20.2319542, -41.5068465 -20.2318736)",,"['Rua Amancio Teixeira', 'Rua Amâncio Teixeira']",2,yes,
242548720,False,residential,,False,53.64,"LINESTRING (-41.5057616 -20.2327671, -41.505307 -20.2325418)",,Avenida Sevulo Rodrigues Trindade,,,
242548720,False,residential,,True,82.287,"LINESTRING (-41.5057616 -20.2327671, -41.506463 -20.2331055)",,Avenida Sevulo Rodrigues Trindade,,,
242606722,False,residential,,False,61.455,"LINESTRING (-41.5057616 -20.2327671, -41.5055095 -20.2332666)",,Rua Idelfonso Rodrigues de Paula,,,
242606722,False,residential,,True,65.28200000000001,"LINESTRING (-41.5057616 -20.2327671, -41.5058742 -20.2325544, -41.5060338 -20.2322385)",,Rua Idelfonso Rodrigues de Paula,,,
242606724,False,residential,,False,13.415,"LINESTRING (-41.510442 -20.2329847, -41.5104018 -20.2330993)",,Rua Cirilo Alcântara,,,
242606510,False,residential,,False,143.44799999999998,"LINESTRING (-41.510442 -20.2329847, -41.5103441 -20.2328992, -41.5102087 -20.2327268, -41.509911 -20.2323078, -41.5097956 -20.2321555, -41.5097179 -20.2320775, -41.5096562 -20.2320309, -41.5095904 -20.2319818)",,Rua Cirilo Alcântara,,,
242606510,False,residential,,True,17.473,"LINESTRING (-41.510442 -20.2329847, -41.5105064 -20.2330149, -41.5105976 -20.2330414)",,Rua Cirilo Alcântara,,,
242606493,False,residential,,True,353.68699999999995,"LINESTRING (-41.5105976 -20.2330414, -41.5105949 -20.2328501, -41.5105855 -20.2327406, -41.5105493 -20.2326286, -41.5104944 -20.2325242, -41.5104206 -20.2323921, -41.5102878 -20.2322033, -41.5100236 -20.2317893, -41.5099217 -20.2316345, -41.5098667 -20.2315238, -41.5098386 -20.2314571, -41.5098318 -20.2313715, -41.5098211 -20.2312092, -41.5098064 -20.2309651, -41.509793 -20.2307537, -41.5097728 -20.2304139, -41.5097715 -20.2300465)",,Rua Olinda Alexo,,,
242606510,False,residential,,False,17.473,"LINESTRING (-41.5105976 -20.2330414, -41.5105064 -20.2330149, -41.510442 -20.2329847)",,Rua Cirilo Alcântara,,,
242606510,False,residential,,True,38.777,"LINESTRING (-41.5105976 -20.2330414, -41.5106499 -20.2330791, -41.5107036 -20.2331232, -41.5107559 -20.233166, -41.5108296 -20.2331924, -41.5109155 -20.2331974)",,Rua Cirilo Alcântara,,,
242606724,False,residential,,False,30.178,"LINESTRING (-41.5104018 -20.2330993, -41.5103482 -20.233366)",,Rua Cirilo Alcântara,,,
242606724,False,residential,,True,13.415,"LINESTRING (-41.5104018 -20.2330993, -41.510442 -20.2329847)",,Rua Cirilo Alcântara,,,
242606725,False,residential,,False,175.14000000000001,"LINESTRING (-41.5104018 -20.2330993, -41.5102114 -20.2330804, -41.5101269 -20.2330527, -41.5100625 -20.2329923, -41.5099928 -20.2328904, -41.5099324 -20.2328023, -41.5098627 -20.2327129, -41.5097728 -20.2325733, -41.5096776 -20.232421, -41.5095985 -20.2323203, -41.5094979 -20.2321958, -41.5094644 -20.2321467, -41.5094697 -20.2321052, -41.5094952 -20.2320687, -41.5095368 -20.2320322, -41.5095904 -20.2319818)",,Rua Anastácia Maria da Conceição,,,
242548720,False,residential,,False,82.287,"LINESTRING (-41.506463 -20.2331055, -41.5057616 -20.2327671)",,Avenida Sevulo Rodrigues Trindade,,,
242548720,False,residential,,True,98.246,"LINESTRING (-41.506463 -20.2331055, -41.5073079 -20.2334956)",,Avenida Sevulo Rodrigues Trindade,,,
342416100,False,residential,,False,61.14,"LINESTRING (-41.506463 -20.2331055, -41.5061961 -20.233595)",,Rua Amancio Teixeira,,,
342416100,False,residential,,True,67.07499999999999,"LINESTRING (-41.506463 -20.2331055, -41.5066078 -20.2328388, -41.5067527 -20.232567)",,Rua Amancio Teixeira,,,
242606722,False,residential,,False,14.665,"LINESTRING (-41.5055095 -20.2332666, -41.5054531 -20.2333874)",,Rua Idelfonso Rodrigues de Paula,,,
242606722,False,residential,,True,61.455,"LINESTRING (-41.5055095 -20.2332666, -41.5057616 -20.2327671)",,Rua Idelfonso Rodrigues de Paula,,,
305213204,False,residential,,False,80.406,"LINESTRING (-41.5055095 -20.2332666, -41.5061961 -20.233595)",,Rua Afonso Cláudio,,,
305213204,False,residential,,True,56.694,"LINESTRING (-41.5055095 -20.2332666, -41.5050247 -20.2330363)",,Rua Afonso Cláudio,,,
242606510,False,residential,,False,38.777,"LINESTRING (-41.5109155 -20.2331974, -41.5108296 -20.2331924, -41.5107559 -20.233166, -41.5107036 -20.2331232, -41.5106499 -20.2330791, -41.5105976 -20.2330414)",,Rua Cirilo Alcântara,,,
242606551,False,residential,,False,128.437,"LINESTRING (-41.5109155 -20.2331974, -41.5109248 -20.2332654, -41.5109155 -20.233327, -41.5108927 -20.2334138, -41.5108363 -20.2335648, -41.5106848 -20.2338757, -41.5106405 -20.2339298, -41.5105842 -20.2339524, -41.5105091 -20.2339524, -41.5103602 -20.2339449, -41.510257 -20.2339398)",,Rua Armiro Tomé de Aquino,,,
