osmid,name,highway,oneway,reversed,length,lanes,junction,geometry
129315229,Rua Floriano Peixoto,secondary,False,False,8.318,,,"LINESTRING (-48.0011003 -21.9589781, -48.0010266 -21.9589477)"
221137018,Rua Floriano Peixoto,secondary,True,False,43.137,,,"LINESTRING (-48.0011003 -21.9589781, -48.0014815 -21.9591378)"
868686093,Rua Bernardino de Campos,residential,False,False,123.056,,,"LINESTRING (-47.9969679 -21.9518668, -47.9964897 -21.9528807)"
868686096,Rua Washington Luiz,residential,False,False,12.133,,,"LINESTRING (-47.9969679 -21.9518668, -47.9968591 -21.9518253)"
868686097,Rua Washington Luiz,residential,True,False,103.508,,,"LINESTRING (-47.9969679 -21.9518668, -47.9978543 -21.9523034)"
868686090,Rua Paulino Carlos,residential,True,False,101.15,,,"LINESTRING (-47.9961261 -21.9557662, -47.9957106 -21.9565902)"
869046693,Rua Visconde de Pelotas,secondary,True,False,103.856,,,"LINESTRING (-47.9961261 -21.9557662, -47.9970356 -21.9561672)"
875994619,Rua Domingos Cardoso,residential,False,True,91.962,,,"LINESTRING (-47.9948017 -21.9540568, -47.9951988 -21.9533163)"
221136968,,secondary,True,False,13.372,1,roundabout,"LINESTRING (-47.9948017 -21.9540568, -47.9948248 -21.9540906, -47.9948266 -21.9541307, -47.9948065 -21.9541662)"
869046693,Rua Visconde de Pelotas,secondary,True,False,100.773,,,"LINESTRING (-47.9943577 -21.9549872, -47.9952403 -21.9553761)"
869079407,Rua Domingos Cardoso,residential,False,False,96.845,,,"LINESTRING (-47.9943577 -21.9549872, -47.9946638 -21.9543578, -47.9947335 -21.9541893)"
129315237,Rua Bernardino de Campos,residential,False,False,101.482,,,"LINESTRING (-47.9952403 -21.9553761, -47.9948269 -21.9562043)"
129315237,Rua Bernardino de Campos,residential,False,True,102.154,,,"LINESTRING (-47.9952403 -21.9553761, -47.9956529 -21.9545409)"
869046693,Rua Visconde de Pelotas,secondary,True,False,101.128,,,"LINESTRING (-47.9952403 -21.9553761, -47.9961261 -21.9557662)"
129315237,Rua Bernardino de Campos,residential,False,True,101.482,,,"LINESTRING (-47.9948269 -21.9562043, -47.9952403 -21.9553761)"
869095216,Rua Bernardino de Campos,residential,True,False,101.367,,,"LINESTRING (-47.9944076 -21.9570288, -47.9948269 -21.9562043)"
632329693,Rua XV de Novembro,residential,True,False,101.074,,,"LINESTRING (-47.9944076 -21.9570288, -47.9946313 -21.9571262, -47.9952939 -21.9574168)"
221137376,Rua Toto Pessente,tertiary,False,True,101.322,,,"LINESTRING (-47.9996316 -21.950966, -48.0005412 -21.9513103)"
919083136,Avenida São João,secondary,False,False,101.177,,,"LINESTRING (-47.9996316 -21.950966, -47.999222 -21.9517928)"
221136965,Rua Tancredo de Almeida Neves,residential,False,True,7.859,,,"LINESTRING (-48.0017008 -21.9510809, -48.001771 -21.9511084)"
221137201,Rua Professor Luis Augusto de Oliveira,residential,False,False,66.539,,,"LINESTRING (-47.9977481 -21.9511096, -47.9983249 -21.9513777)"
221136965,Rua Tancredo de Almeida Neves,residential,False,False,7.859,,,"LINESTRING (-48.001771 -21.9511084, -48.0017008 -21.9510809)"
221136965,Rua Tancredo de Almeida Neves,residential,False,True,62.048,,,"LINESTRING (-48.001771 -21.9511084, -48.0023189 -21.9513389)"
838032988,Rua Conselheiro Moreira de Barros,tertiary,True,False,70.602,,,"LINESTRING (-48.001771 -21.9511084, -48.0014743 -21.9516806)"
221137376,Rua Toto Pessente,tertiary,False,False,101.322,,,"LINESTRING (-48.0005412 -21.9513103, -47.9996316 -21.950966)"
221137376,Rua Toto Pessente,tertiary,False,True,97.272,,,"LINESTRING (-48.0005412 -21.9513103, -48.0014098 -21.9516512)"
221136965,Rua Tancredo de Almeida Neves,residential,False,False,62.048,,,"LINESTRING (-48.0023189 -21.9513389, -48.001771 -21.9511084)"
221137422,Rua Albano Buzo,residential,False,False,66.178,,,"LINESTRING (-48.0023189 -21.9513389, -48.0020567 -21.9518821)"
221136965,Rua Tancredo de Almeida Neves,residential,False,True,101.583,,,"LINESTRING (-48.0023189 -21.9513389, -48.0026935 -21.9514871, -48.0030254 -21.9516028, -48.003246 -21.9516339)"
221136979,Rua Paulino Carlos,residential,False,True,113.802,,,"LINESTRING (-47.9983249 -21.9513777, -47.9978543 -21.9523034)"
221137201,Rua Professor Luis Augusto de Oliveira,residential,False,False,103.395,,,"LINESTRING (-47.9983249 -21.9513777, -47.999222 -21.9517928)"
221137201,Rua Professor Luis Augusto de Oliveira,residential,False,True,66.539,,,"LINESTRING (-47.9983249 -21.9513777, -47.9977481 -21.9511096)"
221137255,Rua Antônio Messias,residential,False,True,94.612,,,"LINESTRING (-48.0003959 -21.9516425, -48.0012361 -21.9519841)"
869095219,Rua Conde do Pinhal,residential,True,False,39.863,,,"LINESTRING (-48.0003959 -21.9516425, -48.0005412 -21.9513103)"
221137007,Rua Abdo Fraige,residential,False,False,65.738,,,"LINESTRING (-48.003246 -21.9516339, -48.0031585 -21.9522195)"
221136965,Rua Tancredo de Almeida Neves,residential,False,False,101.583,,,"LINESTRING (-48.003246 -21.9516339, -48.0030254 -21.9516028, -48.0026935 -21.9514871, -48.0023189 -21.9513389)"
221137376,Rua Toto Pessente,tertiary,False,False,97.272,,,"LINESTRING (-48.0014098 -21.9516512, -48.0005412 -21.9513103)"
221137376,Rua Toto Pessente,tertiary,False,True,7.412,,,"LINESTRING (-48.0014098 -21.9516512, -48.0014743 -21.9516806)"
838032987,Rua Conselheiro Moreira de Barros,tertiary,True,False,70.158,,,"LINESTRING (-48.0014098 -21.9516512, -48.0017008 -21.9510809)"
221136972,Rua Conselheiro Moreira de Barros,tertiary,True,False,41.08,,,"LINESTRING (-48.0014743 -21.9516806, -48.0013043 -21.9520147)"
221137376,Rua Toto Pessente,tertiary,False,False,7.412,,,"LINESTRING (-48.0014743 -21.9516806, -48.0014098 -21.9516512)"
868686096,Rua Washington Luiz,residential,False,True,12.133,,,"LINESTRING (-47.9968591 -21.9518253, -47.9969679 -21.9518668)"
221137201,Rua Professor Luis Augusto de Oliveira,residential,False,True,103.395,,,"LINESTRING (-47.999222 -21.9517928, -47.9983249 -21.9513777)"
919083136,Avenida São João,secondary,False,False,118.814,,,"LINESTRING (-47.999222 -21.9517928, -47.9987421 -21.9527642)"
919083136,Avenida São João,secondary,False,True,101.177,,,"LINESTRING (-47.999222 -21.9517928, -47.9996316 -21.950966)"
221137422,Rua Albano Buzo,residential,False,False,75.024,,,"LINESTRING (-48.0020567 -21.9518821, -48.0017447 -21.9524916)"
221137422,Rua Albano Buzo,residential,False,True,66.178,,,"LINESTRING (-48.0020567 -21.9518821, -48.0023189 -21.9513389)"
221137364,Rua Julio Donatoni,residential,False,True,108.446,,,"LINESTRING (-48.0020567 -21.9518821, -48.0027894 -21.95214, -48.0030465 -21.9522096)"
221136978,Rua Conselheiro Moreira de Barros,tertiary,True,False,41.124,,,"LINESTRING (-48.0012361 -21.9519841, -48.0014098 -21.9516512)"
221137255,Rua Antônio Messias,residential,False,False,94.612,,,"LINESTRING (-48.0012361 -21.9519841, -48.0003959 -21.9516425)"
221137255,Rua Antônio Messias,residential,False,True,7.813,,,"LINESTRING (-48.0012361 -21.9519841, -48.0013043 -21.9520147)"
221136972,Rua Conselheiro Moreira de Barros,tertiary,True,False,64.452,,,"LINESTRING (-48.0013043 -21.9520147, -48.0010351 -21.9525378)"
221137255,Rua Antônio Messias,residential,False,False,7.813,,,"LINESTRING (-48.0013043 -21.9520147, -48.0012361 -21.9519841)"
221137175,Rua Augusto Picinin,residential,False,False,94.31,,,"LINESTRING (-48.0001387 -21.9521682, -48.0009748 -21.9525117)"
869095220,Rua Conde do Pinhal,residential,True,False,64.192,,,"LINESTRING (-48.0001387 -21.9521682, -48.0003959 -21.9516425)"
221137054,Rua Abdo Fraige,residential,False,False,63.1,,,"LINESTRING (-48.0030465 -21.9522096, -48.0028738 -21.952754)"
221137364,Rua Julio Donatoni,residential,False,True,11.603,,,"LINESTRING (-48.0030465 -21.9522096, -48.0031585 -21.9522195)"
221137364,Rua Julio Donatoni,residential,False,False,108.446,,,"LINESTRING (-48.0030465 -21.9522096, -48.0027894 -21.95214, -48.0020567 -21.9518821)"
221137007,Rua Abdo Fraige,residential,False,True,65.738,,,"LINESTRING (-48.0031585 -21.9522195, -48.003246 -21.9516339)"
221137364,Rua Julio Donatoni,residential,False,False,11.603,,,"LINESTRING (-48.0031585 -21.9522195, -48.0030465 -21.9522096)"
221136979,Rua Paulino Carlos,residential,False,False,113.802,,,"LINESTRING (-47.9978543 -21.9523034, -47.9983249 -21.9513777)"
868686097,Rua Washington Luiz,residential,True,False,104.923,,,"LINESTRING (-47.9978543 -21.9523034, -47.9987421 -21.9527642)"
221136979,Rua Paulino Carlos,residential,False,True,118.022,,,"LINESTRING (-47.9978543 -21.9523034, -47.9977445 -21.9525269, -47.9973799 -21.9532693)"
221137399,Rua Frederico Bernardo Doricci,residential,False,True,120.047,,,"LINESTRING (-48.0017447 -21.9524916, -48.0028738 -21.952754)"
221137422,Rua Albano Buzo,residential,False,True,75.024,,,"LINESTRING (-48.0017447 -21.9524916, -48.0020567 -21.9518821)"
221137422,Rua Albano Buzo,residential,False,False,78.58,,,"LINESTRING (-48.0017447 -21.9524916, -48.0014966 -21.9529665, -48.0014162 -21.9531292)"
221136978,Rua Conselheiro Moreira de Barros,tertiary,True,False,64.56,,,"LINESTRING (-48.0009748 -21.9525117, -48.0012361 -21.9519841)"
221137175,Rua Augusto Picinin,residential,False,False,6.863,,,"LINESTRING (-48.0009748 -21.9525117, -48.0010351 -21.9525378)"
221137175,Rua Augusto Picinin,residential,False,True,94.31,,,"LINESTRING (-48.0009748 -21.9525117, -48.0001387 -21.9521682)"
221136972,Rua Conselheiro Moreira de Barros,tertiary,True,False,119.121,,,"LINESTRING (-48.0010351 -21.9525378, -48.000572 -21.9535192)"
221137175,Rua Augusto Picinin,residential,False,True,6.863,,,"LINESTRING (-48.0010351 -21.9525378, -48.0009748 -21.9525117)"
221137054,Rua Abdo Fraige,residential,False,True,63.1,,,"LINESTRING (-48.0028738 -21.952754, -48.0030465 -21.9522096)"
221137399,Rua Frederico Bernardo Doricci,residential,False,False,120.047,,,"LINESTRING (-48.0028738 -21.952754, -48.0017447 -21.9524916)"
869095215,Rua Washington Luiz,residential,True,False,103.3,,,"LINESTRING (-47.9987421 -21.9527642, -47.9996559 -21.9531446)"
919083136,Avenida São João,secondary,False,True,118.814,,,"LINESTRING (-47.9987421 -21.9527642, -47.999222 -21.9517928)"
919083136,Avenida São João,secondary,False,False,111.516,,,"LINESTRING (-47.9987421 -21.9527642, -47.9986834 -21.9528509, -47.9982874 -21.9536731)"
868686093,Rua Bernardino de Campos,residential,False,True,123.056,,,"LINESTRING (-47.9964897 -21.9528807, -47.9969679 -21.9518668)"
"[221137266, 875011867]","['Rua Major José Inácio', 'Rua Domingos Cardoso']",residential,True,False,187.065,,,"LINESTRING (-47.9964897 -21.9528807, -47.9958491 -21.9526019, -47.9957369 -21.9525818, -47.9956724 -21.9526105, -47.9955877 -21.9526483, -47.9955146 -21.9527045, -47.9954777 -21.9527667, -47.9951988 -21.9533163)"
221137375,Rua Fioravante Taglialatela,residential,False,True,135.242,,,"LINESTRING (-48.0014162 -21.9531292, -48.0026297 -21.9535902)"
221137422,Rua Albano Buzo,residential,False,False,74.954,,,"LINESTRING (-48.0014162 -21.9531292, -48.0011118 -21.9537413)"
221137422,Rua Albano Buzo,residential,False,True,78.58,,,"LINESTRING (-48.0014162 -21.9531292, -48.0014966 -21.9529665, -48.0017447 -21.9524916)"
869095215,Rua Washington Luiz,residential,True,False,94.854,,,"LINESTRING (-47.9996559 -21.9531446, -48.0004972 -21.9534893)"
869095220,Rua Conde do Pinhal,residential,True,False,119.444,,,"LINESTRING (-47.9996559 -21.9531446, -48.0001387 -21.9521682)"
868686094,Rua Major José Inácio,residential,True,False,101.469,,,"LINESTRING (-47.9973799 -21.9532693, -47.9964897 -21.9528807)"
869095218,Rua Paulino Carlos,residential,True,False,101.885,,,"LINESTRING (-47.9973799 -21.9532693, -47.9969532 -21.9540957)"
221136979,Rua Paulino Carlos,residential,False,False,118.022,,,"LINESTRING (-47.9973799 -21.9532693, -47.9977445 -21.9525269, -47.9978543 -21.9523034)"
392858141,Avenida Doutor Teixeira de Barros,residential,True,False,100.776,,,"LINESTRING (-47.9951988 -21.9533163, -47.9960792 -21.9537095)"
875994619,Rua Domingos Cardoso,residential,False,False,91.962,,,"LINESTRING (-47.9951988 -21.9533163, -47.9948017 -21.9540568)"
221136977,Rua Washington Luiz,residential,False,True,8.4,,,"LINESTRING (-48.0004972 -21.9534893, -48.000572 -21.9535192)"
221136978,Rua Conselheiro Moreira de Barros,tertiary,True,False,119.343,,,"LINESTRING (-48.0004972 -21.9534893, -48.0009748 -21.9525117)"
221136972,Rua Conselheiro Moreira de Barros,tertiary,True,False,114.493,,,"LINESTRING (-48.000572 -21.9535192, -48.0001017 -21.9544519)"
221136977,Rua Washington Luiz,residential,False,False,8.4,,,"LINESTRING (-48.000572 -21.9535192, -48.0004972 -21.9534893)"
221136977,Rua Washington Luiz,residential,False,True,60.903,,,"LINESTRING (-48.000572 -21.9535192, -48.0011118 -21.9537413)"
221136962,Rua Angelo Perucci,residential,False,False,82.823,,,"LINESTRING (-48.0026297 -21.9535902, -48.0022998 -21.9542693)"
221137375,Rua Fioravante Taglialatela,residential,False,False,135.242,,,"LINESTRING (-48.0026297 -21.9535902, -48.0014162 -21.9531292)"
221137375,Rua Fioravante Taglialatela,residential,False,True,100.625,,,"LINESTRING (-48.0026297 -21.9535902, -48.0035133 -21.953974)"
221137394,Rua Major José Inácio,residential,True,False,103.806,,,"LINESTRING (-47.9982874 -21.9536731, -47.9973799 -21.9532693)"
919083136,Avenida São João,secondary,False,False,101.122,,,"LINESTRING (-47.9982874 -21.9536731, -47.997873 -21.9544973)"
919083136,Avenida São João,secondary,False,True,111.516,,,"LINESTRING (-47.9982874 -21.9536731, -47.9986834 -21.9528509, -47.9987421 -21.9527642)"
392858141,Avenida Doutor Teixeira de Barros,residential,True,False,99.844,,,"LINESTRING (-47.9960792 -21.9537095, -47.9969532 -21.9540957)"
868686092,Rua Bernardino de Campos,residential,True,False,101.417,,,"LINESTRING (-47.9960792 -21.9537095, -47.9964897 -21.9528807)"
221136977,Rua Washington Luiz,residential,False,False,60.903,,,"LINESTRING (-48.0011118 -21.9537413, -48.000572 -21.9535192)"
221136977,Rua Washington Luiz,residential,False,True,135.861,,,"LINESTRING (-48.0011118 -21.9537413, -48.0022998 -21.9542693)"
221137422,Rua Albano Buzo,residential,False,True,74.954,,,"LINESTRING (-48.0011118 -21.9537413, -48.0014162 -21.9531292)"
221137375,Rua Fioravante Taglialatela,residential,False,False,100.625,,,"LINESTRING (-48.0035133 -21.953974, -48.0026297 -21.9535902)"
221137425,Rua João Rossito,residential,False,False,83.296,,,"LINESTRING (-48.0035133 -21.953974, -48.0031773 -21.9546552)"
221136968,,secondary,True,False,4.455,1,roundabout,"LINESTRING (-47.9947635 -21.9540381, -47.9948017 -21.9540568)"
221137394,Rua Major José Inácio,residential,True,False,101.844,,,"LINESTRING (-47.9991865 -21.9540519, -47.9982874 -21.9536731)"
869095217,Rua Conde do Pinhal,residential,True,False,111.901,,,"LINESTRING (-47.9991865 -21.9540519, -47.9996559 -21.9531446)"
392858136,Avenida Doutor Teixeira de Barros,residential,True,False,104.846,,,"LINESTRING (-47.9969532 -21.9540957, -47.997873 -21.9544973)"
869095218,Rua Paulino Carlos,residential,True,False,101.185,,,"LINESTRING (-47.9969532 -21.9540957, -47.996542 -21.9549219)"
221136968,,secondary,True,False,13.385,1,roundabout,"LINESTRING (-47.9946636 -21.9540967, -47.9946838 -21.9540611, -47.9947203 -21.9540397, -47.9947635 -21.9540381)"
221136968,,secondary,True,False,8.222000000000001,1,roundabout,"LINESTRING (-47.9948065 -21.9541662, -47.99477 -21.9541876, -47.9947335 -21.9541893)"
221136968,,secondary,True,False,13.996,1,roundabout,"LINESTRING (-47.9947335 -21.9541893, -47.9946885 -21.9541706, -47.9946654 -21.9541367, -47.9946636 -21.9540967)"
869079407,Rua Domingos Cardoso,residential,False,True,96.845,,,"LINESTRING (-47.9947335 -21.9541893, -47.9946638 -21.9543578, -47.9943577 -21.9549872)"
221136962,Rua Angelo Perucci,residential,False,False,66.632,,,"LINESTRING (-48.0022998 -21.9542693, -48.0020291 -21.9548134)"
221136962,Rua Angelo Perucci,residential,False,True,82.823,,,"LINESTRING (-48.0022998 -21.9542693, -48.0026297 -21.9535902)"
221136977,Rua Washington Luiz,residential,False,False,135.861,,,"LINESTRING (-48.0022998 -21.9542693, -48.0011118 -21.9537413)"
221136977,Rua Washington Luiz,residential,False,True,100.156,,,"LINESTRING (-48.0022998 -21.9542693, -48.0031773 -21.9546552)"
221136978,Rua Conselheiro Moreira de Barros,tertiary,True,False,114.064,,,"LINESTRING (-48.0000312 -21.9544196, -48.0004972 -21.9534893)"
868686095,Rua Major José Inácio,residential,True,False,96.257,,,"LINESTRING (-48.0000312 -21.9544196, -47.9992813 -21.9541, -47.9991865 -21.9540519)"
221136972,Rua Conselheiro Moreira de Barros,tertiary,True,False,89.832,,,"LINESTRING (-48.0001017 -21.9544519, -47.9997385 -21.9551862)"
868686095,Rua Major José Inácio,residential,True,False,8.109,,,"LINESTRING (-48.0001017 -21.9544519, -48.0000312 -21.9544196)"
869079408,Avenida Doutor Teixeira de Barros,residential,True,False,101.604,,,"LINESTRING (-47.997873 -21.9544973, -47.9987693 -21.9548766)"
919083136,Avenida São João,secondary,False,True,101.122,,,"LINESTRING (-47.997873 -21.9544973, -47.9982874 -21.9536731)"
919083136,Avenida São João,secondary,False,False,102.091,,,"LINESTRING (-47.997873 -21.9544973, -47.9978363 -21.9545749, -47.9974688 -21.9553354)"
129315237,Rua Bernardino de Campos,residential,False,False,102.154,,,"LINESTRING (-47.9956529 -21.9545409, -47.9952403 -21.9553761)"
868686092,Rua Bernardino de Campos,residential,True,False,102.369,,,"LINESTRING (-47.9956529 -21.9545409, -47.9960792 -21.9537095)"
869046691,Rua Santa Iria,secondary,True,False,96.724,,,"LINESTRING (-47.9956529 -21.9545409, -47.9948065 -21.9541662)"
221136977,Rua Washington Luiz,residential,False,False,100.156,,,"LINESTRING (-48.0031773 -21.9546552, -48.0022998 -21.9542693)"
221137425,Rua João Rossito,residential,False,False,67.435,,,"LINESTRING (-48.0031773 -21.9546552, -48.0029018 -21.9552052)"
221137425,Rua João Rossito,residential,False,True,83.296,,,"LINESTRING (-48.0031773 -21.9546552, -48.0035133 -21.953974)"
221136962,Rua Angelo Perucci,residential,False,False,74.798,,,"LINESTRING (-48.0020291 -21.9548134, -48.0017248 -21.955424)"
221136962,Rua Angelo Perucci,residential,False,True,66.632,,,"LINESTRING (-48.0020291 -21.9548134, -48.0022998 -21.9542693)"
221173963,Rua Mário Pistelli,residential,False,True,99.992,,,"LINESTRING (-48.0020291 -21.9548134, -48.0029018 -21.9552052)"
869046688,Rua Conde do Pinhal,residential,True,False,101.295,,,"LINESTRING (-47.9987693 -21.9548766, -47.9991865 -21.9540519)"
221137117,Avenida Doutor Teixeira de Barros,residential,True,False,95.50999999999999,,,"LINESTRING (-47.9987693 -21.9548766, -47.9993705 -21.9551353, -47.9996075 -21.9552418)"
221137191,Avenida Doutor Teixeira de Barros,residential,True,False,9.18,,,"LINESTRING (-47.9996554 -21.9551566, -47.9997385 -21.9551862)"
221136978,Rua Conselheiro Moreira de Barros,tertiary,True,False,90.66,,,"LINESTRING (-47.9996554 -21.9551566, -47.9997204 -21.9550205, -48.0000312 -21.9544196)"
221137425,Rua João Rossito,residential,False,False,74.547,,,"LINESTRING (-48.0029018 -21.9552052, -48.0025963 -21.9558128)"
221137425,Rua João Rossito,residential,False,True,67.435,,,"LINESTRING (-48.0029018 -21.9552052, -48.0031773 -21.9546552)"
221173963,Rua Mário Pistelli,residential,False,False,99.992,,,"LINESTRING (-48.0029018 -21.9552052, -48.0020291 -21.9548134)"
221173963,Rua Mário Pistelli,residential,False,True,99.876,,,"LINESTRING (-48.0029018 -21.9552052, -48.0037794 -21.955585)"
221136972,Rua Conselheiro Moreira de Barros,tertiary,True,False,11.355,,,"LINESTRING (-47.9997385 -21.9551862, -47.9996879 -21.9552769)"
221137191,Avenida Doutor Teixeira de Barros,residential,True,False,197.202,,,"LINESTRING (-47.9997385 -21.9551862, -48.0014795 -21.9559196)"
221136978,Rua Conselheiro Moreira de Barros,tertiary,True,False,10.687999999999999,,,"LINESTRING (-47.9996075 -21.9552418, -47.9996251 -21.9552081, -47.9996554 -21.9551566)"
221137283,Avenida Doutor Teixeira de Barros,residential,True,False,9.164,,,"LINESTRING (-47.9996879 -21.9552769, -47.9996075 -21.9552418)"
221136972,Rua Conselheiro Moreira de Barros,tertiary,True,False,101.819,,,"LINESTRING (-47.9996879 -21.9552769, -47.9993186 -21.9560226, -47.999279 -21.9561103)"
869126903,Rua Santa Iria,secondary,True,False,106.066,,,"LINESTRING (-47.9974688 -21.9553354, -47.996542 -21.9549219)"
919085073,Avenida São João,secondary,False,False,102.717,,,"LINESTRING (-47.9974688 -21.9553354, -47.9970356 -21.9561672)"
