osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,junction,maxspeed,access
869983016,Rua Manoel Alves Mendes,tertiary,True,False,40.064,"LINESTRING (-46.9327946 -23.5459162, -46.9325624 -23.5462069)",,,,,
173993789,Rua Leopoldina Camargo,residential,True,False,228.68499999999997,"LINESTRING (-46.9327946 -23.5459162, -46.9331699 -23.546135, -46.9333923 -23.5462647, -46.9339963 -23.5465839, -46.9347268 -23.5469601)",,,,,
869983019,Rua Manoel Alves Mendes,tertiary,True,False,73.629,"LINESTRING (-46.9325624 -23.5462069, -46.9320987 -23.5467146)",,,,,
"[173993784, 956151259]",Rua Escolastica Chaluppe,residential,True,False,141.44,"LINESTRING (-46.9325624 -23.5462069, -46.9320846 -23.5458247, -46.931892 -23.5456706, -46.9318141 -23.5456082, -46.9316828 -23.5455179, -46.9316424 -23.5454663, -46.9316402 -23.5454357, -46.9316673 -23.5453952, -46.9317009 -23.5453331)",,,,,
94828654,Rua Doutor José Pedro de Castro,residential,False,False,124.163,"LINESTRING (-46.9305808 -23.5463724, -46.9315007 -23.5471043)",,,,,
94828654,Rua Doutor José Pedro de Castro,residential,False,True,83.001,"LINESTRING (-46.9305808 -23.5463724, -46.9299701 -23.5458787)",,,,,
173993798,Rua Professor Irineu Chaluppe,tertiary,False,False,75.553,"LINESTRING (-46.9305808 -23.5463724, -46.9310683 -23.5458606)",,,,,
173993798,Rua Professor Irineu Chaluppe,tertiary,False,True,73.032,"LINESTRING (-46.9305808 -23.5463724, -46.9301222 -23.546877)",,,,,
173993782,Rua Sebastião Mathias,residential,False,False,77.216,"LINESTRING (-46.9296104 -23.5464716, -46.9292222 -23.5470679)",,,,,
173993782,Rua Sebastião Mathias,residential,False,True,75.438,"LINESTRING (-46.9296104 -23.5464716, -46.9299701 -23.5458787)",,,,,
364207797,Avenida Ana Araújo de Castro,residential,False,False,68.948,"LINESTRING (-46.9296104 -23.5464716, -46.9301222 -23.546877)",,,,,
869983020,Rua Manoel Alves Mendes,residential,False,False,73.237,"LINESTRING (-46.9320987 -23.5467146, -46.9316586 -23.5472352)",,,,,
869985354,Avenida Luiz Manfrinato,tertiary,True,False,141.672,"LINESTRING (-46.9320987 -23.5467146, -46.9316358 -23.5463225, -46.9311682 -23.5459572, -46.9310683 -23.5458606)",,,,,
870286993,Avenida Luiz Manfrinato,residential,False,False,135.44400000000002,"LINESTRING (-46.9320987 -23.5467146, -46.9323222 -23.546891, -46.9325672 -23.5470894, -46.9330947 -23.5475208)",,,,,
173993798,Rua Professor Irineu Chaluppe,tertiary,False,False,73.032,"LINESTRING (-46.9301222 -23.546877, -46.9305808 -23.5463724)",,,,,
173993798,Rua Professor Irineu Chaluppe,tertiary,False,True,75.327,"LINESTRING (-46.9301222 -23.546877, -46.9296572 -23.5474035)",,,,,
364207797,Avenida Ana Araújo de Castro,residential,False,False,98.761,"LINESTRING (-46.9301222 -23.546877, -46.9308552 -23.5474578)",,,,,
364207797,Avenida Ana Araújo de Castro,residential,False,True,68.948,"LINESTRING (-46.9301222 -23.546877, -46.9296104 -23.5464716)",,,,,
94828665,Rua Joaquim Nunes,tertiary,False,False,62.503,"LINESTRING (-46.9347268 -23.5469601, -46.9348355 -23.5464069)",,,,,
94828665,Rua Joaquim Nunes,tertiary,False,True,64.854,"LINESTRING (-46.9347268 -23.5469601, -46.9347079 -23.5470778, -46.9347028 -23.5471213, -46.9346536 -23.5475394)",,,,,
173993782,Rua Sebastião Mathias,residential,False,True,77.216,"LINESTRING (-46.9292222 -23.5470679, -46.9296104 -23.5464716)",,,,,
956192829,Avenida Nove de Julho,residential,False,False,57.955,"LINESTRING (-46.9292222 -23.5470679, -46.9296572 -23.5474035)",,,,,
94828654,Rua Doutor José Pedro de Castro,residential,False,False,21.701,"LINESTRING (-46.9315007 -23.5471043, -46.9316586 -23.5472352)",,,,,
94828654,Rua Doutor José Pedro de Castro,residential,False,True,124.163,"LINESTRING (-46.9315007 -23.5471043, -46.9305808 -23.5463724)",,,,,
173993775,Ladeira Nascif Chaluppe,residential,False,True,76.646,"LINESTRING (-46.9315007 -23.5471043, -46.9308552 -23.5474578)",,,,,
94828654,Rua Doutor José Pedro de Castro,residential,False,True,21.701,"LINESTRING (-46.9316586 -23.5472352, -46.9315007 -23.5471043)",,,,,
466722873,Rua Doutor José Pedro de Castro,residential,False,False,131.523,"LINESTRING (-46.9316586 -23.5472352, -46.9326368 -23.5480065)",,,,,
869983020,Rua Manoel Alves Mendes,residential,False,True,73.237,"LINESTRING (-46.9316586 -23.5472352, -46.9320987 -23.5467146)",,,,,
173993798,Rua Professor Irineu Chaluppe,tertiary,False,False,75.327,"LINESTRING (-46.9296572 -23.5474035, -46.9301222 -23.546877)",,,,,
173993798,Rua Professor Irineu Chaluppe,tertiary,False,True,73.937,"LINESTRING (-46.9296572 -23.5474035, -46.9292004 -23.54792)",,,,,
956192829,Avenida Nove de Julho,residential,False,False,138.259,"LINESTRING (-46.9296572 -23.5474035, -46.9306957 -23.5482033)",,,,,
956192829,Avenida Nove de Julho,residential,False,True,57.955,"LINESTRING (-46.9296572 -23.5474035, -46.9292222 -23.5470679)",,,,,
173993775,Ladeira Nascif Chaluppe,residential,False,False,76.646,"LINESTRING (-46.9308552 -23.5474578, -46.9315007 -23.5471043)",,,,,
364207797,Avenida Ana Araújo de Castro,residential,False,False,43.853,"LINESTRING (-46.9308552 -23.5474578, -46.9311781 -23.5477184)",,,,,
364207797,Avenida Ana Araújo de Castro,residential,False,True,98.761,"LINESTRING (-46.9308552 -23.5474578, -46.9301222 -23.546877)",,,,,
869985353,Rua Sete de Setembro,residential,True,False,71.383,"LINESTRING (-46.9330947 -23.5475208, -46.9326368 -23.5480065)",,,,,
870286994,Avenida Luiz Manfrinato,residential,False,True,128.984,"LINESTRING (-46.9330947 -23.5475208, -46.9340427 -23.5482891)",,,,,
870286993,Avenida Luiz Manfrinato,residential,False,True,135.444,"LINESTRING (-46.9330947 -23.5475208, -46.9325672 -23.5470894, -46.9323222 -23.546891, -46.9320987 -23.5467146)",,,,,
94828665,Rua Joaquim Nunes,tertiary,False,True,34.805,"LINESTRING (-46.9346536 -23.5475394, -46.9346249 -23.5478513)",,,,,
94828665,Rua Joaquim Nunes,tertiary,False,False,64.854,"LINESTRING (-46.9346536 -23.5475394, -46.9347028 -23.5471213, -46.9347079 -23.5470778, -46.9347268 -23.5469601)",,,,,
173993784,Rua Escolastica Chaluppe,residential,True,False,262.697,"LINESTRING (-46.9346536 -23.5475394, -46.9339277 -23.5472618, -46.9337413 -23.5471634, -46.9336273 -23.5470897, -46.9334878 -23.5469802, -46.9331096 -23.5466741, -46.9329995 -23.5465771, -46.9325624 -23.5462069)",,,,,
173993790,Rua Santo Antônio,residential,False,False,72.974,"LINESTRING (-46.9311781 -23.5477184, -46.9306957 -23.5482033)",,,,,
364207797,Avenida Ana Araújo de Castro,residential,False,False,134.088,"LINESTRING (-46.9311781 -23.5477184, -46.9321688 -23.5485117)",,,,,
364207797,Avenida Ana Araújo de Castro,residential,False,True,43.853,"LINESTRING (-46.9311781 -23.5477184, -46.9308552 -23.5474578)",,,,,
173993798,Rua Professor Irineu Chaluppe,tertiary,False,False,73.937,"LINESTRING (-46.9292004 -23.54792, -46.9296572 -23.5474035)",,,,,
173993785,Rua Olga de Castro,residential,False,False,126.935,"LINESTRING (-46.9292004 -23.54792, -46.9297193 -23.5482957, -46.9302008 -23.5485987)",,,,,
173993788,Rua Sete de Setembro,residential,False,False,73.699,"LINESTRING (-46.9326368 -23.5480065, -46.9321688 -23.5485117)",,,,,
466722873,Rua Doutor José Pedro de Castro,residential,False,False,132.436,"LINESTRING (-46.9326368 -23.5480065, -46.9336052 -23.5488005)",,,,,
466722873,Rua Doutor José Pedro de Castro,residential,False,True,131.523,"LINESTRING (-46.9326368 -23.5480065, -46.9316586 -23.5472352)",,,,,
173993790,Rua Santo Antônio,residential,False,True,72.974,"LINESTRING (-46.9306957 -23.5482033, -46.9311781 -23.5477184)",,,,,
956192829,Avenida Nove de Julho,residential,False,True,138.259,"LINESTRING (-46.9306957 -23.5482033, -46.9296572 -23.5474035)",,,,,
1159060848,Avenida Nove de Julho,residential,False,False,134.898,"LINESTRING (-46.9306957 -23.5482033, -46.9307288 -23.5482306, -46.93168 -23.5490142)",,,,,
173993788,Rua Sete de Setembro,residential,False,False,74.864,"LINESTRING (-46.9321688 -23.5485117, -46.93168 -23.5490142)",,,,,
173993788,Rua Sete de Setembro,residential,False,True,73.699,"LINESTRING (-46.9321688 -23.5485117, -46.9326368 -23.5480065)",,,,,
364207797,Avenida Ana Araújo de Castro,residential,False,False,132.937,"LINESTRING (-46.9321688 -23.5485117, -46.9331528 -23.5492963)",,,,,
364207797,Avenida Ana Araújo de Castro,residential,False,True,134.088,"LINESTRING (-46.9321688 -23.5485117, -46.9311781 -23.5477184)",,,,,
173993785,Rua Olga de Castro,residential,False,True,126.935,"LINESTRING (-46.9302008 -23.5485987, -46.9297193 -23.5482957, -46.9292004 -23.54792)",,,,,
173993788,Rua Sete de Setembro,residential,False,True,74.864,"LINESTRING (-46.93168 -23.5490142, -46.9321688 -23.5485117)",,,,,
174003660,Avenida Nove de Julho,residential,False,False,73.453,"LINESTRING (-46.93168 -23.5490142, -46.9322272 -23.549444)",,,,,
1159060847,Rua Benedito Dias Siqueira,residential,False,False,123.566,"LINESTRING (-46.93168 -23.5490142, -46.9310229 -23.5497477, -46.9309034 -23.5498672)",,,,,
1159060848,Avenida Nove de Julho,residential,False,True,134.898,"LINESTRING (-46.93168 -23.5490142, -46.9307288 -23.5482306, -46.9306957 -23.5482033)",,,,,
94828660,Rua Ezequiel Dias Siqueira,residential,False,True,71.875,"LINESTRING (-46.9331528 -23.5492963, -46.9336052 -23.5488005)",,,,,
364207797,Avenida Ana Araújo de Castro,residential,False,True,132.937,"LINESTRING (-46.9331528 -23.5492963, -46.9321688 -23.5485117)",,,,,
94828660,Rua Ezequiel Dias Siqueira,residential,False,False,74.33500000000001,"LINESTRING (-46.9331528 -23.5492963, -46.9330269 -23.5494219, -46.9326903 -23.5498127)",,,,,
466722880,Rua Santo Antônio,residential,False,False,54.258,"LINESTRING (-46.9296925 -23.5494674, -46.9292048 -23.5496629)",,,,,
956192828,Rua Santo Antônio,residential,False,True,24.703,"LINESTRING (-46.9296925 -23.5494674, -46.9297998 -23.5492682)",,,,,
466722879,Travessa do Simão,residential,False,False,78.058,"LINESTRING (-46.9296925 -23.5494674, -46.929731 -23.5496234, -46.9298614 -23.5501521)",,,,,
174003660,Avenida Nove de Julho,residential,False,True,20.506,"LINESTRING (-46.932839 -23.5499369, -46.9326903 -23.5498127)",,,,,
174003660,Avenida Nove de Julho,residential,False,False,140.11200000000002,"LINESTRING (-46.932839 -23.5499369, -46.9329116 -23.5499953, -46.9333553 -23.5503521, -46.9333897 -23.5503773, -46.9338816 -23.5507579)",,,,,
174003672,Rua Pedro Pinto,residential,False,True,36.903999999999996,"LINESTRING (-46.932839 -23.5499369, -46.9327742 -23.5500099, -46.9326206 -23.5502015)",,,,,
174003664,Avenida Brasil,residential,False,False,74.822,"LINESTRING (-46.9343968 -23.5502786, -46.9338816 -23.5507579)",,,,,
174003664,Avenida Brasil,residential,False,True,67.815,"LINESTRING (-46.9343968 -23.5502786, -46.9348488 -23.5498311)",,,,,
545750774,Avenida Ana Araújo de Castro,tertiary,False,True,68.802,"LINESTRING (-46.9343968 -23.5502786, -46.9348893 -23.5507017)",,,,,
"[174006282, 545750774]","['Rua Lazára Siqueira', 'Avenida Ana Araújo de Castro']",tertiary,False,"[False, True]",176.839,"LINESTRING (-46.9343968 -23.5502786, -46.9337341 -23.5497236, -46.933664 -23.5496631, -46.9336392 -23.5496112, -46.9336285 -23.5495655, -46.933648 -23.5495094, -46.933712 -23.5494457, -46.9340276 -23.5491271)",,,,,
174003681,Avenida Vereador Claudionor Bruno,residential,False,False,44.923,"LINESTRING (-46.9293958 -23.5508014, -46.929443 -23.5507865, -46.9295027 -23.5507718, -46.9296791 -23.5507419, -46.9298283 -23.5507321)",,,,40,
174003682,Rua Emilio Vaz,residential,False,True,37.737,"LINESTRING (-46.9293958 -23.5508014, -46.9294316 -23.5508289, -46.9294846 -23.5508646, -46.9295517 -23.5509088, -46.9296187 -23.5509482, -46.9297019 -23.5509912)",,,,,
174003664,Avenida Brasil,residential,False,False,37.018,"LINESTRING (-46.9338816 -23.5507579, -46.9336035 -23.550972)",,,,,
174003664,Avenida Brasil,residential,False,True,74.822,"LINESTRING (-46.9338816 -23.5507579, -46.9343968 -23.5502786)",,,,,
174003660,Avenida Nove de Julho,residential,False,True,140.11200000000002,"LINESTRING (-46.9338816 -23.5507579, -46.9333897 -23.5503773, -46.9333553 -23.5503521, -46.9329116 -23.5499953, -46.932839 -23.5499369)",,,,,
174007142,Rua Lauindo Medeiros,residential,False,False,274.394,"LINESTRING (-46.9338816 -23.5507579, -46.9339955 -23.5508102, -46.9340779 -23.5508744, -46.934153 -23.5509341, -46.9341832 -23.550985, -46.9341785 -23.5510434, -46.9341463 -23.5510852, -46.9340917 -23.5511288, -46.9337091 -23.5514307, -46.9333738 -23.5516741, -46.9330415 -23.5519263, -46.9329299 -23.5520097, -46.9328642 -23.5520663, -46.9328119 -23.5521191, -46.932769 -23.5521647, -46.9327475 -23.5522162, -46.9327488 -23.5522716, -46.9327582 -23.5523073, -46.9328531 -23.5524681)",,,,,
174003681,Avenida Vereador Claudionor Bruno,residential,False,True,96.608,"LINESTRING (-46.9308299 -23.550841, -46.9298867 -23.5507559)",,,,40,
174006272,Rua Antônio di Santo,residential,False,True,96.981,"LINESTRING (-46.9308299 -23.550841, -46.9316112 -23.5513387)",,,,,
174006275,Avenida Vereador Claudionor Bruno,residential,False,True,136.48,"LINESTRING (-46.9308299 -23.550841, -46.9321226 -23.5505213)",,,,,
545750778,Rua João Pinto,residential,False,False,73.287,"LINESTRING (-46.9297019 -23.5509912, -46.9292671 -23.5515161)",,,,,
545750778,Rua João Pinto,residential,False,True,32.24,"LINESTRING (-46.9297019 -23.5509912, -46.9298867 -23.5507559)",,,,,
174003682,Rua Emilio Vaz,residential,False,False,37.737,"LINESTRING (-46.9297019 -23.5509912, -46.9296187 -23.5509482, -46.9295517 -23.5509088, -46.9294846 -23.5508646, -46.9294316 -23.5508289, -46.9293958 -23.5508014)",,,,,
174003682,Rua Emilio Vaz,residential,False,True,175.68300000000002,"LINESTRING (-46.9297019 -23.5509912, -46.9298869 -23.5511025, -46.9311527 -23.5518441)",,,,,
174003672,Rua Pedro Pinto,residential,False,False,86.664,"LINESTRING (-46.9316112 -23.5513387, -46.9321512 -23.5507367)",,,,,
174003672,Rua Pedro Pinto,residential,False,True,73.092,"LINESTRING (-46.9316112 -23.5513387, -46.9311527 -23.5518441)",,,,,
174006272,Rua Antônio di Santo,residential,False,False,96.981,"LINESTRING (-46.9316112 -23.5513387, -46.9308299 -23.550841)",,,,,
174007148,Rua Antônio di Santo,residential,False,True,103.261,"LINESTRING (-46.9316112 -23.5513387, -46.9324517 -23.5518571)",,,,,
545750778,Rua João Pinto,residential,False,True,73.287,"LINESTRING (-46.9292671 -23.5515161, -46.9297019 -23.5509912)",,,,,
174003678,Rua Osório da Silva Ferrari,residential,False,True,223.12,"LINESTRING (-46.9292671 -23.5515161, -46.929522 -23.551659, -46.9303402 -23.5521364, -46.9311108 -23.5525975)",,,,,
174003672,Rua Pedro Pinto,residential,False,False,73.092,"LINESTRING (-46.9311527 -23.5518441, -46.9316112 -23.5513387)",,,,,
174003682,Rua Emilio Vaz,residential,False,False,175.68300000000002,"LINESTRING (-46.9311527 -23.5518441, -46.9298869 -23.5511025, -46.9297019 -23.5509912)",,,,,
174003682,Rua Emilio Vaz,residential,False,True,91.20700000000001,"LINESTRING (-46.9311527 -23.5518441, -46.9314044 -23.5520345, -46.9315883 -23.5521607, -46.9317625 -23.5522336, -46.9318986 -23.5522851)",,,,,
174003664,Avenida Brasil,residential,False,True,73.78,"LINESTRING (-46.9318986 -23.5522851, -46.9324517 -23.5518571)",,,,,
174003682,Rua Emilio Vaz,residential,False,False,91.207,"LINESTRING (-46.9318986 -23.5522851, -46.9317625 -23.5522336, -46.9315883 -23.5521607, -46.9314044 -23.5520345, -46.9311527 -23.5518441)",,,,,
370207100,Rua Érico Verissimo,residential,False,False,90.291,"LINESTRING (-46.9318986 -23.5522851, -46.931827 -23.5523333, -46.9317095 -23.5523725, -46.9315219 -23.5523797, -46.9314042 -23.5524013, -46.9313104 -23.5524509, -46.9312026 -23.5525264, -46.9311108 -23.5525975)",,,,,
174003657,Rua José Avelino da Costa,residential,False,True,72.253,"LINESTRING (-46.9293978 -23.5524205, -46.9299705 -23.5528034)",,,,,
174003678,Rua Osório da Silva Ferrari,residential,False,False,223.11999999999998,"LINESTRING (-46.9311108 -23.5525975, -46.9303402 -23.5521364, -46.929522 -23.551659, -46.9292671 -23.5515161)",,,,,
370207100,Rua Érico Verissimo,residential,False,False,89.26499999999999,"LINESTRING (-46.9311108 -23.5525975, -46.9309085 -23.5528222, -46.9307787 -23.5529169, -46.930623 -23.5529984, -46.9304279 -23.5530761)",,,,,
370207100,Rua Érico Verissimo,residential,False,True,90.291,"LINESTRING (-46.9311108 -23.5525975, -46.9312026 -23.5525264, -46.9313104 -23.5524509, -46.9314042 -23.5524013, -46.9315219 -23.5523797, -46.9317095 -23.5523725, -46.931827 -23.5523333, -46.9318986 -23.5522851)",,,,,
174003657,Rua José Avelino da Costa,residential,False,False,72.253,"LINESTRING (-46.9299705 -23.5528034, -46.9293978 -23.5524205)",,,,,
174003657,Rua José Avelino da Costa,residential,False,True,55.617,"LINESTRING (-46.9299705 -23.5528034, -46.9304279 -23.5530761)",,,,,
174003657,Rua José Avelino da Costa,residential,False,False,55.617,"LINESTRING (-46.9304279 -23.5530761, -46.9299705 -23.5528034)",,,,,
370207100,Rua Érico Verissimo,residential,False,True,89.265,"LINESTRING (-46.9304279 -23.5530761, -46.930623 -23.5529984, -46.9307787 -23.5529169, -46.9309085 -23.5528222, -46.9311108 -23.5525975)",,,,,
94828665,Rua Joaquim Nunes,tertiary,False,False,34.805,"LINESTRING (-46.9346249 -23.5478513, -46.9346536 -23.5475394)",,,,,
94828665,Rua Joaquim Nunes,tertiary,False,True,62.282,"LINESTRING (-46.9346249 -23.5478513, -46.9345501 -23.5484072)",,,,,
174006276,Rua Doutor Pedro Luiz Garcia,residential,True,False,85.983,"LINESTRING (-46.9346249 -23.5478513, -46.935078 -23.5482296, -46.9352485 -23.548372)",,,,,
174003664,Avenida Brasil,residential,False,False,97.136,"LINESTRING (-46.9364522 -23.5482013, -46.9358105 -23.5488471)",,,,,
956149750,Avenida Rubens Caramez,primary,False,True,11.187,"LINESTRING (-46.9364522 -23.5482013, -46.9365131 -23.548285)",,,,,
174006276,Rua Doutor Pedro Luiz Garcia,residential,True,False,77.928,"LINESTRING (-46.9352485 -23.548372, -46.9358105 -23.5488471)",,,,,
174006274,Ladeira Hugo Michelotti,residential,False,True,75.05199999999999,"LINESTRING (-46.9352485 -23.548372, -46.9355574 -23.5482378, -46.9359162 -23.5480876)",,,,,
174006282,Rua Lazára Siqueira,tertiary,False,True,12.804,"LINESTRING (-46.9344064 -23.5485766, -46.9345018 -23.5485017)",,,,,
832680518,,residential,True,False,8.402,"LINESTRING (-46.9344064 -23.5485766, -46.934392 -23.5485022)",,,,,
