osmid,oneway,name,highway,reversed,length,maxspeed,junction,geometry,lanes
180999976,False,Rua Júlio Barata,residential,False,46.524,,,"LINESTRING (-51.8567826 -21.3596582, -51.8563734 -21.3598309)",
180999976,False,Rua Júlio Barata,residential,True,132.057,,,"LINESTRING (-51.8567826 -21.3596582, -51.8579351 -21.3591499)",
180895271,True,Avenida Prestes Maia,tertiary,False,79.477,,,"LINESTRING (-51.8563734 -21.3598309, -51.8560662 -21.3591759)",
180999976,False,Rua Júlio Barata,residential,False,128.163,,,"LINESTRING (-51.8563734 -21.3598309, -51.8552528 -21.3603201)",
180999976,False,Rua Júlio Barata,residential,True,46.524,,,"LINESTRING (-51.8563734 -21.3598309, -51.8567826 -21.3596582)",
181000169,False,Rua Francisco Sposito Auriena,residential,False,87.515,,,"LINESTRING (-51.853598 -21.3601588, -51.8539631 -21.3608686)",
181000169,False,Rua Francisco Sposito Auriena,residential,True,89.773,,,"LINESTRING (-51.853598 -21.3601588, -51.8532291 -21.3594282)",
706522420,False,Rua Aurora Francisco de Camargo,residential,False,148.834,,,"LINESTRING (-51.853598 -21.3601588, -51.854909 -21.3596103)",
180999976,False,Rua Júlio Barata,residential,False,146.824,,,"LINESTRING (-51.8552528 -21.3603201, -51.8539631 -21.3608686)",
180999976,False,Rua Júlio Barata,residential,True,128.163,,,"LINESTRING (-51.8552528 -21.3603201, -51.8563734 -21.3598309)",
181000170,False,Rua Oscar Torquato da Silva,residential,False,86.585,,,"LINESTRING (-51.8552528 -21.3603201, -51.854909 -21.3596103)",
181000170,False,Rua Oscar Torquato da Silva,residential,True,86.733,,,"LINESTRING (-51.8552528 -21.3603201, -51.8555895 -21.3610343)",
180999976,False,Rua Júlio Barata,residential,False,149.331,,,"LINESTRING (-51.8539631 -21.3608686, -51.8526453 -21.3614139)",
180999976,False,Rua Júlio Barata,residential,True,146.824,,,"LINESTRING (-51.8539631 -21.3608686, -51.8552528 -21.3603201)",
181000169,False,Rua Francisco Sposito Auriena,residential,False,89.986,,,"LINESTRING (-51.8539631 -21.3608686, -51.8543206 -21.3616062)",
181000169,False,Rua Francisco Sposito Auriena,residential,True,87.515,,,"LINESTRING (-51.8539631 -21.3608686, -51.853598 -21.3601588)",
180892557,True,Avenida Antônio Domingues Bordin,secondary,False,90.529,,,"LINESTRING (-51.8526453 -21.3614139, -51.8530126 -21.3621527)",
180999976,False,Rua Júlio Barata,residential,False,16.302,,,"LINESTRING (-51.8526453 -21.3614139, -51.8525022 -21.361475)",
180999976,False,Rua Júlio Barata,residential,True,149.331,,,"LINESTRING (-51.8526453 -21.3614139, -51.8539631 -21.3608686)",
180999976,False,Rua Júlio Barata,residential,True,16.302,,,"LINESTRING (-51.8525022 -21.361475, -51.8526453 -21.3614139)",
180895265,True,Avenida João Leme,secondary,False,104.017,,,"LINESTRING (-51.8559379 -21.3617589, -51.8568462 -21.3613595)",
181000170,False,Rua Oscar Torquato da Silva,residential,False,88.281,,,"LINESTRING (-51.8559379 -21.3617589, -51.8555895 -21.3610343)",
181000170,False,Rua Oscar Torquato da Silva,residential,True,15.924,,,"LINESTRING (-51.8559379 -21.3617589, -51.8560024 -21.3618889)",
180895268,True,Avenida João Leme,secondary,False,146.959,,,"LINESTRING (-51.8560024 -21.3618889, -51.854708 -21.3624307)",
181000170,False,Rua Oscar Torquato da Silva,residential,False,15.924,,,"LINESTRING (-51.8560024 -21.3618889, -51.8559379 -21.3617589)",
181000170,False,Rua Oscar Torquato da Silva,residential,True,86.362,,,"LINESTRING (-51.8560024 -21.3618889, -51.8563373 -21.3626002)",
180895265,True,Avenida João Leme,secondary,False,146.606,,,"LINESTRING (-51.8546469 -21.3623, -51.8559379 -21.3617589)",
181000169,False,Rua Francisco Sposito Auriena,residential,False,15.851,,,"LINESTRING (-51.8546469 -21.3623, -51.854708 -21.3624307)",
181000169,False,Rua Francisco Sposito Auriena,residential,True,84.223,,,"LINESTRING (-51.8546469 -21.3623, -51.8543206 -21.3616062)",
180895268,True,Avenida João Leme,secondary,False,131.943,,,"LINESTRING (-51.854708 -21.3624307, -51.853549 -21.3629236)",
181000169,False,Rua Francisco Sposito Auriena,residential,False,88.804,,,"LINESTRING (-51.854708 -21.3624307, -51.8550594 -21.3631592)",
181000169,False,Rua Francisco Sposito Auriena,residential,True,15.851,,,"LINESTRING (-51.854708 -21.3624307, -51.8546469 -21.3623)",
142614995,False,Rua Manoel Fernandes da Cunha,residential,False,90.765,40,,"LINESTRING (-51.8579351 -21.3591499, -51.8582911 -21.3598958)",
142614995,False,Rua Manoel Fernandes da Cunha,residential,True,77.327,40,,"LINESTRING (-51.8579351 -21.3591499, -51.8576224 -21.3585184)",
180999976,False,Rua Júlio Barata,residential,False,132.057,,,"LINESTRING (-51.8579351 -21.3591499, -51.8567826 -21.3596582)",
180999976,False,Rua Júlio Barata,residential,True,145.662,,,"LINESTRING (-51.8579351 -21.3591499, -51.8592182 -21.3586132)",
180895268,True,Avenida João Leme,secondary,False,44.959,,,"LINESTRING (-51.8577337 -21.3611415, -51.8577386 -21.3612173, -51.8577245 -21.3612736, -51.8576842 -21.361321, -51.8576303 -21.3613575, -51.857487 -21.3614216)",
142614995,False,Rua Manoel Fernandes da Cunha,residential,False,87.143,40,,"LINESTRING (-51.8586922 -21.3607199, -51.8590324 -21.3614367)",
142614995,False,Rua Manoel Fernandes da Cunha,residential,True,14.189,40,,"LINESTRING (-51.8586922 -21.3607199, -51.8586326 -21.360605)",
180895268,True,Avenida João Leme,secondary,False,109.773,,,"LINESTRING (-51.8586922 -21.3607199, -51.8577337 -21.3611415)",
180894120,True,Avenida Rodion Podolsck,secondary,False,87.887,60,,"LINESTRING (-51.861216 -21.3595056, -51.8608671 -21.3587851)",2
180895265,True,Avenida João Leme,secondary,False,13.732,,,"LINESTRING (-51.861216 -21.3595056, -51.8613371 -21.3594553)",
180894120,True,Avenida Rodion Podolsck,secondary,False,14.796,60,,"LINESTRING (-51.8612784 -21.3596253, -51.861216 -21.3595056)",2
180895268,True,Avenida João Leme,secondary,False,147.457,,,"LINESTRING (-51.8612784 -21.3596253, -51.8599843 -21.3601785)",
370366914,True,Avenida Rodion Podolsck,secondary,False,14.688,,,"LINESTRING (-51.8613371 -21.3594553, -51.8613935 -21.3595765)",
914581531,True,Avenida João Leme,tertiary,False,71.573,,,"LINESTRING (-51.8613371 -21.3594553, -51.8619682 -21.3591929)",
180895265,True,Avenida João Leme,secondary,False,109.663,,,"LINESTRING (-51.8576723 -21.3610207, -51.8586326 -21.360605)",
196786687,True,,secondary,False,14.861,,,"LINESTRING (-51.8576723 -21.3610207, -51.8577337 -21.3611415)",
181000170,False,Rua Oscar Torquato da Silva,residential,False,87.73,,,"LINESTRING (-51.8570215 -21.3640355, -51.8566787 -21.363314)",
181000170,False,Rua Oscar Torquato da Silva,residential,True,88.044,,,"LINESTRING (-51.8570215 -21.3640355, -51.8573715 -21.3647571)",
196794171,False,Rua Oswaldo Camargo,residential,False,144.029,,,"LINESTRING (-51.8570215 -21.3640355, -51.8557598 -21.3645806)",
196794171,False,Rua Oswaldo Camargo,residential,True,147.869,,,"LINESTRING (-51.8570215 -21.3640355, -51.8583158 -21.3634738)",
196794166,False,Rua Alfredo Polette,residential,False,147.107,,,"LINESTRING (-51.8586551 -21.3641903, -51.8573715 -21.3647571)",
196794166,False,Rua Alfredo Polette,residential,True,16.172,,,"LINESTRING (-51.8586551 -21.3641903, -51.8587985 -21.3641327)",
855794859,True,Avenida Prestes Maia,tertiary,False,87.075,,,"LINESTRING (-51.8586551 -21.3641903, -51.8583158 -21.3634738)",
142614995,False,Rua Manoel Fernandes da Cunha,residential,False,86.844,40,,"LINESTRING (-51.8597257 -21.3628823, -51.8600732 -21.3635931)",
142614995,False,Rua Manoel Fernandes da Cunha,residential,True,89.072,40,,"LINESTRING (-51.8597257 -21.3628823, -51.8593805 -21.3621486)",
196794171,False,Rua Oswaldo Camargo,residential,False,143.274,,,"LINESTRING (-51.8597257 -21.3628823, -51.8584635 -21.36341)",
196794171,False,Rua Oswaldo Camargo,residential,True,147.856,,,"LINESTRING (-51.8597257 -21.3628823, -51.8610211 -21.3623231)",
196794170,True,Avenida Prestes Maia,tertiary,False,85.843,,,"LINESTRING (-51.8594219 -21.3657389, -51.8590714 -21.3650393)",
196794886,False,Rua Antonio Paschoalete,residential,True,14.354,,,"LINESTRING (-51.8594219 -21.3657389, -51.8595472 -21.3656837)",
196794163,False,Rua Lino Bassoli,residential,False,18.025,,,"LINESTRING (-51.8577687 -21.3619788, -51.8576081 -21.3620413)",
196794163,False,Rua Lino Bassoli,residential,True,144.079,,,"LINESTRING (-51.8577687 -21.3619788, -51.8590324 -21.3614367)",
855794858,True,Avenida Prestes Maia,tertiary,False,87.264,,,"LINESTRING (-51.8577687 -21.3619788, -51.8581144 -21.3626945)",
196794171,False,Rua Oswaldo Camargo,residential,False,14.532,,,"LINESTRING (-51.8544709 -21.365128, -51.8543438 -21.3651834)",
196794171,False,Rua Oswaldo Camargo,residential,True,146.694,,,"LINESTRING (-51.8544709 -21.365128, -51.8557598 -21.3645806)",
196794164,False,Rua Geraldo Pereira,residential,False,146.819,,,"LINESTRING (-51.8579654 -21.3627595, -51.8566787 -21.363314)",
196794164,False,Rua Geraldo Pereira,residential,True,17.039,,,"LINESTRING (-51.8579654 -21.3627595, -51.8581144 -21.3626945)",
855794859,True,Avenida Prestes Maia,tertiary,False,88.015,,,"LINESTRING (-51.8579654 -21.3627595, -51.8576081 -21.3620413)",
855794857,True,Avenida Prestes Maia,tertiary,False,3.416,,,"LINESTRING (-51.8592121 -21.3649555, -51.859205 -21.3649855)",
708272332,True,Avenida Doutor Milton Noronha Gustavo,residential,False,50.844,,,"LINESTRING (-51.8590475 -21.3650267, -51.8586008 -21.3652165)",
855794860,True,Avenida Prestes Maia,tertiary,False,11.997,,,"LINESTRING (-51.8590475 -21.3650267, -51.8590271 -21.3650076, -51.8590133 -21.3649839, -51.8590071 -21.3649575, -51.859009 -21.3649306)",
196794173,True,Avenida Doutor Milton Noronha Gustavo,residential,False,145.789,60,,"LINESTRING (-51.8591576 -21.3648659, -51.8604338 -21.3643123)",2
855794857,True,Avenida Prestes Maia,tertiary,False,12.049999999999999,,,"LINESTRING (-51.8591576 -21.3648659, -51.8591811 -21.3648818, -51.8591989 -21.3649033, -51.8592095 -21.3649285, -51.8592121 -21.3649555)",
196794164,False,Rua Geraldo Pereira,residential,False,14.392,,,"LINESTRING (-51.8541239 -21.3644135, -51.8539973 -21.3644669)",
196794164,False,Rua Geraldo Pereira,residential,True,145.951,,,"LINESTRING (-51.8541239 -21.3644135, -51.8554074 -21.3638712)",
196795414,True,Avenida Antônio Domingues Bordin,tertiary,False,87.197,,,"LINESTRING (-51.8541239 -21.3644135, -51.8544709 -21.365128)",
196794171,False,Rua Oswaldo Camargo,residential,False,16.86,,,"LINESTRING (-51.8584635 -21.36341, -51.8583158 -21.3634738)",
196794171,False,Rua Oswaldo Camargo,residential,True,143.274,,,"LINESTRING (-51.8584635 -21.36341, -51.8597257 -21.3628823)",
855794858,True,Avenida Prestes Maia,tertiary,False,87.529,,,"LINESTRING (-51.8584635 -21.36341, -51.8587985 -21.3641327)",
181000170,False,Rua Oscar Torquato da Silva,residential,False,88.044,,,"LINESTRING (-51.8573715 -21.3647571, -51.8570215 -21.3640355)",
181000170,False,Rua Oscar Torquato da Silva,residential,True,85.363,,,"LINESTRING (-51.8573715 -21.3647571, -51.8576975 -21.3654622)",
196794166,False,Rua Alfredo Polette,residential,False,144.769,,,"LINESTRING (-51.8573715 -21.3647571, -51.8561001 -21.3652985)",
196794166,False,Rua Alfredo Polette,residential,True,147.107,,,"LINESTRING (-51.8573715 -21.3647571, -51.8586551 -21.3641903)",
142614995,False,Rua Manoel Fernandes da Cunha,residential,False,87.622,40,,"LINESTRING (-51.8604894 -21.3644253, -51.8608371 -21.3651437)",
142614995,False,Rua Manoel Fernandes da Cunha,residential,True,13.821,40,,"LINESTRING (-51.8604894 -21.3644253, -51.8604338 -21.3643123)",
855794862,True,Avenida Doutor Milton Noronha Gustavo,residential,False,144.813,,,"LINESTRING (-51.8604894 -21.3644253, -51.8592121 -21.3649555)",
181000170,False,Rua Oscar Torquato da Silva,residential,False,12.234,,,"LINESTRING (-51.8577431 -21.3655637, -51.8576975 -21.3654622)",
196794166,False,Rua Alfredo Polette,residential,False,16.172,,,"LINESTRING (-51.8587985 -21.3641327, -51.8586551 -21.3641903)",
196794166,False,Rua Alfredo Polette,residential,True,144.998,,,"LINESTRING (-51.8587985 -21.3641327, -51.8600732 -21.3635931)",
855794858,True,Avenida Prestes Maia,tertiary,False,87.12,,,"LINESTRING (-51.8587985 -21.3641327, -51.8591229 -21.3648556)",
142614995,False,Rua Manoel Fernandes da Cunha,residential,False,86.981,40,,"LINESTRING (-51.8590324 -21.3614367, -51.8593805 -21.3621486)",
142614995,False,Rua Manoel Fernandes da Cunha,residential,True,87.143,40,,"LINESTRING (-51.8590324 -21.3614367, -51.8586922 -21.3607199)",
196794163,False,Rua Lino Bassoli,residential,False,144.079,,,"LINESTRING (-51.8590324 -21.3614367, -51.8577687 -21.3619788)",
196794163,False,Rua Lino Bassoli,residential,True,147.238,,,"LINESTRING (-51.8590324 -21.3614367, -51.8603282 -21.3608917)",
181000170,False,Rua Oscar Torquato da Silva,residential,False,85.363,,,"LINESTRING (-51.8576975 -21.3654622, -51.8573715 -21.3647571)",
181000170,False,Rua Oscar Torquato da Silva,residential,True,12.234,,,"LINESTRING (-51.8576975 -21.3654622, -51.8577431 -21.3655637)",
855794864,True,Avenida Doutor Milton Noronha Gustavo,residential,False,148.117,60,,"LINESTRING (-51.8576975 -21.3654622, -51.859009 -21.3649306)",2
142614995,False,Rua Manoel Fernandes da Cunha,residential,False,13.821,40,,"LINESTRING (-51.8604338 -21.3643123, -51.8604894 -21.3644253)",
142614995,False,Rua Manoel Fernandes da Cunha,residential,True,88.26,40,,"LINESTRING (-51.8604338 -21.3643123, -51.8600732 -21.3635931)",
196794173,True,Avenida Doutor Milton Noronha Gustavo,residential,False,146.623,60,,"LINESTRING (-51.8604338 -21.3643123, -51.8617232 -21.3637675)",2
180895268,True,Avenida João Leme,secondary,False,45.98499999999999,,,"LINESTRING (-51.8573272 -21.3614884, -51.8571615 -21.3615575, -51.8570848 -21.3615756, -51.8570317 -21.3615698, -51.8569855 -21.3615496, -51.8569188 -21.3615104)",
180895267,True,Avenida Antônio Domingues Bordin,tertiary,False,161.151,,,"LINESTRING (-51.8539973 -21.3644669, -51.8533601 -21.3631447)",
196794164,False,Rua Geraldo Pereira,residential,False,147.061,,,"LINESTRING (-51.8539973 -21.3644669, -51.8527114 -21.3650282)",
196794164,False,Rua Geraldo Pereira,residential,True,14.392,,,"LINESTRING (-51.8539973 -21.3644669, -51.8541239 -21.3644135)",
196794163,False,Rua Lino Bassoli,residential,False,145.535,,,"LINESTRING (-51.8576081 -21.3620413, -51.8563373 -21.3626002)",
196794163,False,Rua Lino Bassoli,residential,True,18.025,,,"LINESTRING (-51.8576081 -21.3620413, -51.8577687 -21.3619788)",
855794859,True,Avenida Prestes Maia,tertiary,False,68.014,,,"LINESTRING (-51.8576081 -21.3620413, -51.8573272 -21.3614884)",
181000170,False,Rua Oscar Torquato da Silva,residential,False,86.889,,,"LINESTRING (-51.8566787 -21.363314, -51.8563373 -21.3626002)",
181000170,False,Rua Oscar Torquato da Silva,residential,True,87.73,,,"LINESTRING (-51.8566787 -21.363314, -51.8570215 -21.3640355)",
196794164,False,Rua Geraldo Pereira,residential,False,145.5,,,"LINESTRING (-51.8566787 -21.363314, -51.8554074 -21.3638712)",
196794164,False,Rua Geraldo Pereira,residential,True,146.819,,,"LINESTRING (-51.8566787 -21.363314, -51.8579654 -21.3627595)",
181000077,False,Rua Anália Gonçalves da Costa,residential,True,84.82,,,"LINESTRING (-51.8530381 -21.3657277, -51.8527114 -21.3650282)",
196794171,False,Rua Oswaldo Camargo,residential,True,148.137,,,"LINESTRING (-51.8530381 -21.3657277, -51.8543438 -21.3651834)",
180894120,True,Avenida Rodion Podolsck,secondary,False,91.006,60,,"LINESTRING (-51.8616408 -21.3603709, -51.8612784 -21.3596253)",2
196794163,False,Rua Lino Bassoli,residential,False,147.75,,,"LINESTRING (-51.8616408 -21.3603709, -51.8603282 -21.3608917)",
196794164,False,Rua Geraldo Pereira,residential,False,17.039,,,"LINESTRING (-51.8581144 -21.3626945, -51.8579654 -21.3627595)",
196794164,False,Rua Geraldo Pereira,residential,True,144.481,,,"LINESTRING (-51.8581144 -21.3626945, -51.8593805 -21.3621486)",
855794858,True,Avenida Prestes Maia,tertiary,False,87.388,,,"LINESTRING (-51.8581144 -21.3626945, -51.8584635 -21.36341)",
181000169,False,Rua Francisco Sposito Auriena,residential,True,87.259,,,"LINESTRING (-51.8561001 -21.3652985, -51.8557598 -21.3645806)",
196794166,False,Rua Alfredo Polette,residential,True,144.769,,,"LINESTRING (-51.8561001 -21.3652985, -51.8573715 -21.3647571)",
855794860,True,Avenida Prestes Maia,tertiary,False,2.415,,,"LINESTRING (-51.859009 -21.3649306, -51.8590164 -21.36491)",
181000077,False,Rua Anália Gonçalves da Costa,residential,False,84.82,,,"LINESTRING (-51.8527114 -21.3650282, -51.8530381 -21.3657277)",
196794164,False,Rua Geraldo Pereira,residential,True,147.061,,,"LINESTRING (-51.8527114 -21.3650282, -51.8539973 -21.3644669)",
180895267,True,Avenida Antônio Domingues Bordin,tertiary,False,87.378,,,"LINESTRING (-51.8543438 -21.3651834, -51.8539973 -21.3644669)",
196794171,False,Rua Oswaldo Camargo,residential,False,148.137,,,"LINESTRING (-51.8543438 -21.3651834, -51.8530381 -21.3657277)",
196794171,False,Rua Oswaldo Camargo,residential,True,14.532,,,"LINESTRING (-51.8543438 -21.3651834, -51.8544709 -21.365128)",
181000169,False,Rua Francisco Sposito Auriena,residential,False,87.259,,,"LINESTRING (-51.8557598 -21.3645806, -51.8561001 -21.3652985)",
181000169,False,Rua Francisco Sposito Auriena,residential,True,86.914,,,"LINESTRING (-51.8557598 -21.3645806, -51.8554074 -21.3638712)",
196794171,False,Rua Oswaldo Camargo,residential,False,146.694,,,"LINESTRING (-51.8557598 -21.3645806, -51.8544709 -21.365128)",
196794171,False,Rua Oswaldo Camargo,residential,True,144.029,,,"LINESTRING (-51.8557598 -21.3645806, -51.8570215 -21.3640355)",
142614995,False,Rua Manoel Fernandes da Cunha,residential,False,89.072,40,,"LINESTRING (-51.8593805 -21.3621486, -51.8597257 -21.3628823)",
142614995,False,Rua Manoel Fernandes da Cunha,residential,True,86.981,40,,"LINESTRING (-51.8593805 -21.3621486, -51.8590324 -21.3614367)",
