osmid,name,highway,oneway,reversed,length,geometry,bridge,junction
171414403,Rua Santos Dumont,residential,False,True,17.072,"LINESTRING (-51.4765748 -22.0737821, -51.4765639 -22.0736289)",,
171414403,Rua Santos Dumont,residential,False,False,20.48,"LINESTRING (-51.4765748 -22.0737821, -51.4765797 -22.0738255, -51.4765953 -22.0739653)",,
171244780,,secondary,False,False,13.21,"LINESTRING (-51.4676873 -22.0764898, -51.4677716 -22.0765793)",,
"[171414400, 171414323, 613083414]","['Rua Indiana', 'Rua Santo Anastácio', 'Viaduto José Peixoto Maciel']",residential,False,False,132.244,"LINESTRING (-51.4676873 -22.0764898, -51.4676922 -22.0761662, -51.4677267 -22.0759584, -51.4677396 -22.0758914, -51.467815 -22.0756223, -51.467923 -22.0753296)",yes,
171244780,,secondary,False,True,13.21,"LINESTRING (-51.4677716 -22.0765793, -51.4676873 -22.0764898)",,
171244790,,secondary,True,False,66.983,"LINESTRING (-51.4677716 -22.0765793, -51.467819 -22.0765393, -51.4678756 -22.0765115, -51.4679379 -22.0764976, -51.468002 -22.0764985, -51.4680433 -22.076509, -51.4680639 -22.0765142, -51.4681373 -22.0765572, -51.468191 -22.0766204, -51.4682188 -22.0766967, -51.4682177 -22.0767606)",,roundabout
610623097,Avenida das Américas,secondary,False,False,4.364,"LINESTRING (-51.4711913 -22.0779281, -51.4712335 -22.0779314)",,
610623097,Avenida das Américas,secondary,False,True,126.90800000000002,"LINESTRING (-51.4711913 -22.0779281, -51.4711203 -22.0779206, -51.4710632 -22.0779149, -51.4705207 -22.0778613, -51.4700508 -22.0778148, -51.4699667 -22.0778065)",,
615596728,Rua Monsenhor Nakamura,secondary,False,True,5.579,"LINESTRING (-51.4741287 -22.0782581, -51.4741021 -22.0782144)",,
171414264,Rua Antônio Bortoluzzi,residential,False,True,99.549,"LINESTRING (-51.4741287 -22.0782581, -51.4742029 -22.0782616, -51.4742529 -22.0782569, -51.4743104 -22.0782279, -51.4743547 -22.078191, -51.4748468 -22.0777084)",,
615596728,Rua Monsenhor Nakamura,secondary,False,False,105.261,"LINESTRING (-51.4741287 -22.0782581, -51.4742188 -22.0784196, -51.4742432 -22.0784581, -51.4745983 -22.0790987)",,
171414402,Rua Santo Antônio,residential,False,False,54.057,"LINESTRING (-51.4764134 -22.0719572, -51.4760592 -22.0723158)",,
