osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,access
320533041,Rua Antônio Santiago Louzada,residential,30,False,False,135.431,"LINESTRING (-41.4112169 -20.4619151, -41.4111823 -20.4619403, -41.4111413 -20.4619731, -41.4104694 -20.4624939, -41.4102099 -20.4626852)",,,,
338135169,Avenida Hélia Martins de Assis,secondary,,False,True,58.004999999999995,"LINESTRING (-41.4112169 -20.4619151, -41.4112881 -20.4620645, -41.4113806 -20.4622006, -41.4114699 -20.4623089, -41.411512 -20.4623539)",2,ES-181,,
338641534,Rua Lino Ribeiro de Assis,secondary,,False,False,54.738,"LINESTRING (-41.4112169 -20.4619151, -41.4111946 -20.4618205, -41.4111865 -20.4617126, -41.4111846 -20.4616567, -41.411205 -20.4614262)",,ES-181,,
320533075,,residential,,False,True,40.357,"LINESTRING (-41.411512 -20.4623539, -41.411837 -20.4621564)",2,,,
820478640,Rua Lino Ribeiro de Assis,secondary,,False,True,68.353,"LINESTRING (-41.411512 -20.4623539, -41.411952 -20.4628099)",,ES-181,,
338135169,Avenida Hélia Martins de Assis,secondary,,False,False,58.004999999999995,"LINESTRING (-41.411512 -20.4623539, -41.4114699 -20.4623089, -41.4113806 -20.4622006, -41.4112881 -20.4620645, -41.4112169 -20.4619151)",2,ES-181,,
338135170,Rua das Acácias,residential,30,True,False,131.535,"LINESTRING (-41.411512 -20.4623539, -41.411488 -20.4623718, -41.4105387 -20.4631074)",,,,
"[466424396, 218097525]",Praça Divino Espírito Santo,secondary,30,True,False,21.814,"LINESTRING (-41.4135339 -20.4639771, -41.4135254 -20.4639857, -41.4134568 -20.4640574, -41.4134376 -20.4640763, -41.4133897 -20.4641192)","['2', '3']",ES-181;ES-379,,
286683146,Rua Willian Nicolau,residential,30,False,False,85.18,"LINESTRING (-41.4166375 -20.4628037, -41.417366 -20.4624559)",,,,
338064228,Rua João Ivo Aguilar,secondary,40,False,False,137.498,"LINESTRING (-41.4166375 -20.4628037, -41.415994 -20.4628897, -41.4154331 -20.4629647, -41.4153322 -20.4629851)",,ES-379,,
553641351,Rua José Martins,secondary,40,False,True,181.76,"LINESTRING (-41.4166375 -20.4628037, -41.4171402 -20.4627429, -41.4180315 -20.462609, -41.4181719 -20.4625976, -41.4183659 -20.4626059)",,ES-379,,
337909220,Praça Antonio Guizzardi,secondary,40,True,False,20.781,"LINESTRING (-41.4153322 -20.4629851, -41.4152093 -20.4631323)",,,,
