osmid,name,highway,oneway,reversed,length,geometry,lanes,junction
261882556,Rua Cirilo Targino da Silva,residential,False,False,110.435,"LINESTRING (-37.1195574 -7.8877596, -37.1196576 -7.8877718, -37.1205559 -7.8878493)",,
261882830,Travessa Cirilo Targino da Silva,residential,False,True,68.777,"LINESTRING (-37.1195574 -7.8877596, -37.1195445 -7.887986, -37.1195199 -7.888377)",,
261882546,Rua Cais,residential,False,False,32.097,"LINESTRING (-37.1216861 -7.8877531, -37.1214116 -7.8876562)",,
261882961,,unclassified,False,True,26.893,"LINESTRING (-37.1216861 -7.8877531, -37.1218387 -7.8875643)",,
261882546,Rua Cais,residential,False,True,40.915,"LINESTRING (-37.1216861 -7.8877531, -37.1218107 -7.8878046, -37.1220306 -7.8878907)",,
261882556,Rua Cirilo Targino da Silva,residential,False,True,110.435,"LINESTRING (-37.1205559 -7.8878493, -37.1196576 -7.8877718, -37.1195574 -7.8877596)",,
261882617,Rua José N dos Santos,residential,False,True,71.885,"LINESTRING (-37.1205559 -7.8878493, -37.1205309 -7.8881014, -37.1204944 -7.8884929)",,
261882755,,residential,False,False,35.753,"LINESTRING (-37.1222048 -7.887967, -37.1221764 -7.8882873)",,
261882546,Rua Cais,residential,False,False,20.981,"LINESTRING (-37.1222048 -7.887967, -37.1220533 -7.8878996, -37.1220306 -7.8878907)",,
261882546,Rua Cais,residential,False,True,106.136,"LINESTRING (-37.1222048 -7.887967, -37.1224327 -7.8880534, -37.1225922 -7.8881136, -37.1227699 -7.888186, -37.1229415 -7.8882564, -37.1230991 -7.8883222)",,
261882546,Rua Cais,residential,False,False,197.708,"LINESTRING (-37.1270785 -7.8880958, -37.1252936 -7.8882843)",,
261882977,Travessa José Gomes,residential,False,False,43.085,"LINESTRING (-37.1270785 -7.8880958, -37.1271364 -7.888479)",,
261882667,Rua Maria Ferreira Leite,residential,False,True,36.331,"LINESTRING (-37.120958 -7.8882102, -37.1212675 -7.8882259, -37.1212874 -7.8882272)",,
261882842,Travessa José N dos Santos,residential,False,False,36.44,"LINESTRING (-37.120958 -7.8882102, -37.1209465 -7.8884392, -37.1209241 -7.8885351)",,
261882667,Rua Maria Ferreira Leite,residential,False,False,98.145,"LINESTRING (-37.1221764 -7.8882873, -37.1212874 -7.8882272)",,
261882667,Rua Maria Ferreira Leite,residential,False,True,101.703,"LINESTRING (-37.1221764 -7.8882873, -37.1230991 -7.8883222)",,
261882755,,residential,False,False,41.86,"LINESTRING (-37.1221764 -7.8882873, -37.1221102 -7.888658)",,
261882755,,residential,False,True,35.753,"LINESTRING (-37.1221764 -7.8882873, -37.1222048 -7.887967)",,
261882546,Rua Cais,residential,False,True,4.871,"LINESTRING (-37.1230991 -7.8883222, -37.1231422 -7.888332)",,
261882667,Rua Maria Ferreira Leite,residential,False,False,101.703,"LINESTRING (-37.1230991 -7.8883222, -37.1221764 -7.8882873)",,
261882546,Rua Cais,residential,False,False,106.136,"LINESTRING (-37.1230991 -7.8883222, -37.1229415 -7.8882564, -37.1227699 -7.888186, -37.1225922 -7.8881136, -37.1224327 -7.8880534, -37.1222048 -7.887967)",,
261882546,Rua Cais,residential,False,False,96.906,"LINESTRING (-37.1252936 -7.8882843, -37.1244201 -7.8883886)",,
261882546,Rua Cais,residential,False,True,197.708,"LINESTRING (-37.1252936 -7.8882843, -37.1270785 -7.8880958)",,
1017583975,Rua Cais,residential,False,False,41.93,"LINESTRING (-37.1252936 -7.8882843, -37.1253422 -7.8886583)",,
261882608,Rua José Augusto Gomes,residential,False,False,6.3,"LINESTRING (-37.1195199 -7.888377, -37.1195765 -7.8883852)",,
261882830,Travessa Cirilo Targino da Silva,residential,False,False,68.777,"LINESTRING (-37.1195199 -7.888377, -37.1195445 -7.887986, -37.1195574 -7.8877596)",,
261882608,Rua José Augusto Gomes,residential,False,True,6.3,"LINESTRING (-37.1195765 -7.8883852, -37.1195199 -7.888377)",,
261882608,Rua José Augusto Gomes,residential,False,False,101.80799999999999,"LINESTRING (-37.1195765 -7.8883852, -37.1196141 -7.8883892, -37.1196876 -7.8883969, -37.1204944 -7.8884929)",,
261882846,Travessa Mestre Luiz,residential,False,False,34.912,"LINESTRING (-37.1195765 -7.8883852, -37.1195647 -7.8885396, -37.1195561 -7.8886985)",,
763488788,Rua Cais,residential,False,True,40.937,"LINESTRING (-37.1236771 -7.8884404, -37.1236664 -7.8888084)",,
261882546,Rua Cais,residential,False,False,60.205,"LINESTRING (-37.1236771 -7.8884404, -37.1235658 -7.8884285, -37.1231422 -7.888332)",,
261882546,Rua Cais,residential,False,True,82.18900000000001,"LINESTRING (-37.1236771 -7.8884404, -37.123822 -7.8884471, -37.1239816 -7.8884364, -37.1241519 -7.8884205, -37.1244201 -7.8883886)",,
261882608,Rua José Augusto Gomes,residential,False,False,47.56,"LINESTRING (-37.1204944 -7.8884929, -37.1209241 -7.8885351)",,
261882617,Rua José N dos Santos,residential,False,True,37.55,"LINESTRING (-37.1204944 -7.8884929, -37.1204634 -7.8888292)",,
261882608,Rua José Augusto Gomes,residential,False,True,101.808,"LINESTRING (-37.1204944 -7.8884929, -37.1196876 -7.8883969, -37.1196141 -7.8883892, -37.1195765 -7.8883852)",,
261882617,Rua José N dos Santos,residential,False,False,71.885,"LINESTRING (-37.1204944 -7.8884929, -37.1205309 -7.8881014, -37.1205559 -7.8878493)",,
261882956,Travessa José Torres,residential,False,False,11.233,"LINESTRING (-37.1271364 -7.888479, -37.1271522 -7.8885788)",,
261882977,Travessa José Gomes,residential,False,True,43.085,"LINESTRING (-37.1271364 -7.888479, -37.1270785 -7.8880958)",,
1017583974,Rua Vespasiano Guerra,residential,False,True,198.621,"LINESTRING (-37.1271364 -7.888479, -37.1253422 -7.8886583)",,
261882608,Rua José Augusto Gomes,residential,False,True,47.56,"LINESTRING (-37.1209241 -7.8885351, -37.1204944 -7.8884929)",,
261882802,Rua Vespaziano Guerra,residential,False,True,131.353,"LINESTRING (-37.1209241 -7.8885351, -37.1221102 -7.888658)",,
261882842,Travessa José N dos Santos,residential,False,False,48.476,"LINESTRING (-37.1209241 -7.8885351, -37.1208441 -7.8887473, -37.1208092 -7.8888501, -37.1207752 -7.8889453)",,
261882842,Travessa José N dos Santos,residential,False,True,36.44,"LINESTRING (-37.1209241 -7.8885351, -37.1209465 -7.8884392, -37.120958 -7.8882102)",,
261882755,,residential,False,True,41.86,"LINESTRING (-37.1221102 -7.888658, -37.1221764 -7.8882873)",,
261882801,Rua Vespasiano Guerra,residential,False,False,9.994,"LINESTRING (-37.1221102 -7.888658, -37.1222007 -7.8886645)",,
261882802,Rua Vespaziano Guerra,residential,False,False,131.353,"LINESTRING (-37.1221102 -7.888658, -37.1209241 -7.8885351)",,
261882801,Rua Vespasiano Guerra,residential,False,True,9.994,"LINESTRING (-37.1222007 -7.8886645, -37.1221102 -7.888658)",,
261882801,Rua Vespasiano Guerra,residential,False,False,162.233,"LINESTRING (-37.1222007 -7.8886645, -37.122287 -7.8886721, -37.1230321 -7.8887513, -37.1236664 -7.8888084)",,
261882853,Travessa Tenente Severino Espinhara,residential,False,True,85.256,"LINESTRING (-37.1222007 -7.8886645, -37.1221273 -7.8890361, -37.1220483 -7.8894162)",,
261882801,Rua Vespasiano Guerra,residential,False,True,95.638,"LINESTRING (-37.1253422 -7.8886583, -37.1244784 -7.8887458)",,
261882843,Travessa José da Silva,residential,False,False,51.569,"LINESTRING (-37.1253422 -7.8886583, -37.1254219 -7.8891153)",,
1017583974,Rua Vespasiano Guerra,residential,False,False,198.621,"LINESTRING (-37.1253422 -7.8886583, -37.1271364 -7.888479)",,
1017583975,Rua Cais,residential,False,True,41.93,"LINESTRING (-37.1253422 -7.8886583, -37.1252936 -7.8882843)",,
261882561,Rua Coronel Francisco Torres,residential,False,False,15.116,"LINESTRING (-37.1195561 -7.8886985, -37.1196926 -7.8887126)",,
261882846,Travessa Mestre Luiz,residential,False,False,60.717,"LINESTRING (-37.1195561 -7.8886985, -37.1193924 -7.8890872, -37.1193414 -7.8892014)",,
261882846,Travessa Mestre Luiz,residential,False,True,34.912,"LINESTRING (-37.1195561 -7.8886985, -37.1195647 -7.8885396, -37.1195765 -7.8883852)",,
261882561,Rua Coronel Francisco Torres,residential,False,False,119.424,"LINESTRING (-37.1196926 -7.8887126, -37.1206562 -7.889205)",,
261882561,Rua Coronel Francisco Torres,residential,False,True,15.116,"LINESTRING (-37.1196926 -7.8887126, -37.1195561 -7.8886985)",,
261882796,Rua Vereador Bento de Souza,residential,False,False,86.899,"LINESTRING (-37.1196926 -7.8887126, -37.1198744 -7.8886981, -37.1199368 -7.8887001, -37.1200119 -7.8887074, -37.1201118 -7.8887234, -37.120256 -7.8887646, -37.1204634 -7.8888292)",,
261882801,Rua Vespasiano Guerra,residential,False,False,95.638,"LINESTRING (-37.1244784 -7.8887458, -37.1253422 -7.8886583)",,
261882801,Rua Vespasiano Guerra,residential,False,True,89.706,"LINESTRING (-37.1244784 -7.8887458, -37.1236664 -7.8888084)",,
261882819,Travessa Alfredo da Silva,residential,False,False,40.235,"LINESTRING (-37.1244784 -7.8887458, -37.1244201 -7.8883886)",,
261882819,Travessa Alfredo da Silva,residential,False,True,55.79,"LINESTRING (-37.1244784 -7.8887458, -37.1245918 -7.8892348)",,
261882801,Rua Vespasiano Guerra,residential,False,False,89.706,"LINESTRING (-37.1236664 -7.8888084, -37.1244784 -7.8887458)",,
763488788,Rua Cais,residential,False,False,40.937,"LINESTRING (-37.1236664 -7.8888084, -37.1236771 -7.8884404)",,
261882801,Rua Vespasiano Guerra,residential,False,True,162.233,"LINESTRING (-37.1236664 -7.8888084, -37.1230321 -7.8887513, -37.122287 -7.8886721, -37.1222007 -7.8886645)",,
261882968,Rua Manoel Teotonio Torres,residential,False,True,62.126000000000005,"LINESTRING (-37.1236664 -7.8888084, -37.1237013 -7.8891591, -37.1237281 -7.8893637)",,
261882617,Rua José N dos Santos,residential,False,False,37.55,"LINESTRING (-37.1204634 -7.8888292, -37.1204944 -7.8884929)",,
261882796,Rua Vereador Bento de Souza,residential,False,False,36.689,"LINESTRING (-37.1204634 -7.8888292, -37.1207752 -7.8889453)",,
261882796,Rua Vereador Bento de Souza,residential,False,True,86.899,"LINESTRING (-37.1204634 -7.8888292, -37.120256 -7.8887646, -37.1201118 -7.8887234, -37.1200119 -7.8887074, -37.1199368 -7.8887001, -37.1198744 -7.8886981, -37.1196926 -7.8887126)",,
261882609,Rua José Borba Filho,tertiary,False,False,46.876999999999995,"LINESTRING (-37.1275268 -7.8888742, -37.1274503 -7.8888941, -37.1272842 -7.8889118, -37.1272087 -7.8889347, -37.1271232 -7.888987)",,
261882956,Travessa José Torres,residential,False,False,13.753,"LINESTRING (-37.1271634 -7.8888699, -37.1271232 -7.888987)",,
261882713,Rua Sebastião Aquino Bezerra,residential,False,False,193.74599999999998,"LINESTRING (-37.1271634 -7.8888699, -37.1262816 -7.8889917, -37.1254219 -7.8891153)",,
261882956,Travessa José Torres,residential,False,True,32.476,"LINESTRING (-37.1271634 -7.8888699, -37.1271697 -7.8887768, -37.1271522 -7.8885788)",,
261882796,Rua Vereador Bento de Souza,residential,False,True,36.689,"LINESTRING (-37.1207752 -7.8889453, -37.1204634 -7.8888292)",,
261882842,Travessa José N dos Santos,residential,False,False,31.713,"LINESTRING (-37.1207752 -7.8889453, -37.1206562 -7.889205)",,
261882796,Rua Vereador Bento de Souza,residential,False,False,149.68900000000002,"LINESTRING (-37.1207752 -7.8889453, -37.1208332 -7.8889636, -37.1220483 -7.8894162)",,
261882842,Travessa José N dos Santos,residential,False,True,48.476,"LINESTRING (-37.1207752 -7.8889453, -37.1208092 -7.8888501, -37.1208441 -7.8887473, -37.1209241 -7.8885351)",,
261882713,Rua Sebastião Aquino Bezerra,residential,False,False,92.39,"LINESTRING (-37.1254219 -7.8891153, -37.1245918 -7.8892348)",,
261882843,Travessa José da Silva,residential,False,True,51.569,"LINESTRING (-37.1254219 -7.8891153, -37.1253422 -7.8886583)",,
261882713,Rua Sebastião Aquino Bezerra,residential,False,True,193.74599999999998,"LINESTRING (-37.1254219 -7.8891153, -37.1262816 -7.8889917, -37.1271634 -7.8888699)",,
261882843,Travessa José da Silva,residential,False,False,56.274,"LINESTRING (-37.1254219 -7.8891153, -37.1254756 -7.8893906, -37.1255188 -7.8896122)",,
261882691,Rua Prefeito Inácio José Feitosa,secondary,True,False,46.847,"LINESTRING (-37.1193414 -7.8892014, -37.1197248 -7.8893838)",,
261882846,Travessa Mestre Luiz,residential,False,False,12.122,"LINESTRING (-37.1193414 -7.8892014, -37.1192932 -7.8892994)",,
261882846,Travessa Mestre Luiz,residential,False,True,60.717,"LINESTRING (-37.1193414 -7.8892014, -37.1193924 -7.8890872, -37.1195561 -7.8886985)",,
