osmid,oneway,name,highway,reversed,length,maxspeed,bridge,geometry,lanes,ref
399108167,True,Rodovia Padre Manoel da Nóbrega,motorway,False,78.038,80,,"LINESTRING (-46.6258432 -24.0951613, -46.6251915 -24.094789)",2,SP-055;BR-101
399152675,True,,motorway_link,False,62.069,,,"LINESTRING (-46.6258432 -24.0951613, -46.6257338 -24.095131, -46.6256571 -24.0951008, -46.6255016 -24.095069, -46.6253848 -24.095084, -46.6252564 -24.0951258)",1,
48507129,False,Rua Brasilia Teixeira Seckler,tertiary,True,26.829,,,"LINESTRING (-46.6252564 -24.0951258, -46.6250343 -24.0952566)",,
399152616,True,,motorway_link,False,40.959999999999994,,,"LINESTRING (-46.6252564 -24.0951258, -46.6252867 -24.0950543, -46.6253035 -24.0949982, -46.6252831 -24.0949457, -46.6252639 -24.0949053, -46.625234 -24.0948545, -46.6251915 -24.094789)",1,
48705035,False,Rua Lavínia Caldas Arens,residential,False,79.743,,,"LINESTRING (-46.6236952 -24.0958222, -46.6229992 -24.0954896)",,
48705035,False,Rua Lavínia Caldas Arens,residential,True,132.628,,,"LINESTRING (-46.6218616 -24.0949029, -46.6229992 -24.0954896)",,
48703687,True,Avenida Marina,tertiary,False,51.876,,,"LINESTRING (-46.6242324 -24.0953557, -46.6246776 -24.0955848)",,
457951460,False,Avenida São Paulo,secondary,False,54.233,,,"LINESTRING (-46.6235447 -24.0964518, -46.6240193 -24.0966758)",,
457951460,False,Avenida São Paulo,secondary,True,99.285,,,"LINESTRING (-46.6235447 -24.0964518, -46.6226852 -24.0960256)",,
48705041,True,Travessa José Jacob Seckler,residential,False,140.45600000000002,,,"LINESTRING (-46.6235447 -24.0964518, -46.6239264 -24.0958424, -46.6242324 -24.0953557)",,
399108158,True,Rodovia Padre Manoel da Nóbrega,motorway,False,251.335,80,,"LINESTRING (-46.6258413 -24.0950491, -46.6279634 -24.0962137)",2,SP-055;BR-101
191006619,True,Rua Capitão Balduíno,residential,False,87.557,,,"LINESTRING (-46.6188677 -24.0949573, -46.6192567 -24.0942545)",,
457951462,False,Rua Padre José de Anchieta,residential,False,41.078,,,"LINESTRING (-46.6188677 -24.0949573, -46.619229 -24.0951237)",,
457951462,False,Rua Padre José de Anchieta,residential,True,41.078,,,"LINESTRING (-46.619229 -24.0951237, -46.6188677 -24.0949573)",,
420354309,False,Avenida São Paulo,secondary,False,30.49,,,"LINESTRING (-46.6192567 -24.0942545, -46.6195228 -24.0943817)",,
420354309,False,Avenida São Paulo,secondary,True,51.854,,,"LINESTRING (-46.6192567 -24.0942545, -46.6188109 -24.0940268)",,
858895768,False,Rua José Menossian,residential,False,66.876,,,"LINESTRING (-46.6198335 -24.0931987, -46.6195353 -24.093735)",,
48703648,True,Avenida Marina,tertiary,False,54.416,,,"LINESTRING (-46.6198335 -24.0931987, -46.6202299 -24.0933906, -46.6203093 -24.0934239)",,
48703648,True,Avenida Marina,tertiary,False,48.969,,,"LINESTRING (-46.619405 -24.0929964, -46.6198335 -24.0931987)",,
191006621,False,Rua João Walter,residential,False,66.613,,,"LINESTRING (-46.619405 -24.0929964, -46.6190956 -24.0935247)",,
191006621,False,Rua João Walter,residential,False,62.867,,,"LINESTRING (-46.6190956 -24.0935247, -46.6188109 -24.0940268)",,
191006621,False,Rua João Walter,residential,True,66.613,,,"LINESTRING (-46.6190956 -24.0935247, -46.619405 -24.0929964)",,
457951461,False,Rua Hermenegildo Barbosa,residential,True,50.388,,,"LINESTRING (-46.6190956 -24.0935247, -46.6195353 -24.093735)",,
858895771,True,Rua Hermenegildo Barbosa,residential,False,53.895,,,"LINESTRING (-46.6190956 -24.0935247, -46.6186327 -24.0932873)",,
"[889233801, 889233802, 147380716, 399108158]",True,Rodovia Padre Manoel da Nóbrega,motorway,False,262.765,"['60', '80']",yes,"LINESTRING (-46.6214168 -24.0925737, -46.6218542 -24.092812, -46.6224625 -24.0931672, -46.6228664 -24.0933854, -46.6236253 -24.093806)",2,SP-055;BR-101
399108346,True,Rua Poço das Antas,unclassified,False,38.564,,,"LINESTRING (-46.6212944 -24.092265, -46.6212789 -24.0923235, -46.621285 -24.0923785, -46.6213147 -24.09245, -46.6214168 -24.0925737)",,
162252637,True,Rua José Menossian,residential,False,64.317,,,"LINESTRING (-46.6195353 -24.093735, -46.6192567 -24.0942545)",,
457951461,False,Rua Hermenegildo Barbosa,residential,False,50.388,,,"LINESTRING (-46.6195353 -24.093735, -46.6190956 -24.0935247)",,
858895768,False,Rua José Menossian,residential,True,66.876,,,"LINESTRING (-46.6195353 -24.093735, -46.6198335 -24.0931987)",,
457951461,False,Rua Hermenegildo Barbosa,residential,True,112.21000000000001,,,"LINESTRING (-46.6195353 -24.093735, -46.6199318 -24.0939303, -46.620504 -24.0942211)",,
457951461,False,Rua Hermenegildo Barbosa,residential,False,11.809,,,"LINESTRING (-46.6206023 -24.0942779, -46.620504 -24.0942211)",,
457951461,False,Rua Hermenegildo Barbosa,residential,True,14.159,,,"LINESTRING (-46.6206023 -24.0942779, -46.6207251 -24.0943383)",,
420354308,False,Avenida Getúlio Vargas,secondary,False,63.282,,,"LINESTRING (-46.6186327 -24.0932873, -46.6189378 -24.092791)",,
191006621,False,Rua João Walter,residential,True,62.867,,,"LINESTRING (-46.6188109 -24.0940268, -46.6190956 -24.0935247)",,
420354309,False,Avenida São Paulo,secondary,False,51.854,,,"LINESTRING (-46.6188109 -24.0940268, -46.6192567 -24.0942545)",,
420354309,False,Avenida São Paulo,secondary,True,25.663,,,"LINESTRING (-46.6188109 -24.0940268, -46.6185819 -24.093929)",,
48703049,True,Avenida Governador Mario Covas Júnior,tertiary,False,49.044,40,,"LINESTRING (-46.6259674 -24.0989836, -46.6263737 -24.0992223)",,
191010265,False,Rua Reynaldo Reis Junior,residential,True,130.779,,,"LINESTRING (-46.6259674 -24.0989836, -46.6265699 -24.097944)",,
48507129,False,Rua Brasilia Teixeira Seckler,tertiary,False,26.829,,,"LINESTRING (-46.6250343 -24.0952566, -46.6252564 -24.0951258)",,
191010263,False,Passarela Corintiana,residential,False,169.895,,,"LINESTRING (-46.6250343 -24.0952566, -46.6235916 -24.094482)",,
48507129,False,Rua Brasilia Teixeira Seckler,tertiary,True,53.867,,,"LINESTRING (-46.6250343 -24.0952566, -46.6249146 -24.0952999, -46.6248371 -24.0953386, -46.6247943 -24.0953951, -46.6246776 -24.0955848)",,
191010265,False,Rua Reynaldo Reis Junior,residential,False,63.518,,,"LINESTRING (-46.6269213 -24.0973609, -46.6266187 -24.0978609)",,
48703687,True,Avenida Marina,tertiary,False,95.722,,,"LINESTRING (-46.6253211 -24.0959055, -46.626147 -24.096321)",,
191010267,False,Rua Anna Seckler de Lima,residential,False,22.912,,,"LINESTRING (-46.6253211 -24.0959055, -46.6254621 -24.0957446)",,
191010267,False,Rua Anna Seckler de Lima,residential,True,136.48000000000002,,,"LINESTRING (-46.6253211 -24.0959055, -46.6251449 -24.0959529, -46.6250544 -24.0960221, -46.6249866 -24.096134, -46.624523 -24.0968411)",,
191010266,False,Rua Prudente de Moraes,residential,True,10.451,,,"LINESTRING (-46.62553 -24.0974263, -46.6255809 -24.0973446)",,
191010266,False,Rua Prudente de Moraes,residential,False,114.559,,,"LINESTRING (-46.62553 -24.0974263, -46.6253543 -24.0977241, -46.625298 -24.0978171, -46.6252403 -24.097931, -46.6251799 -24.0980277, -46.6250807 -24.0981905, -46.6249989 -24.098335)",,
492202283,True,Avenida São Paulo,secondary,False,83.035,,,"LINESTRING (-46.62553 -24.0974263, -46.6253198 -24.0973131, -46.6250948 -24.0972013, -46.6248108 -24.0970711)",,
191010267,False,Rua Anna Seckler de Lima,residential,True,22.912,,,"LINESTRING (-46.6254621 -24.0957446, -46.6253211 -24.0959055)",,
48703687,True,Avenida Marina,tertiary,False,174.776,,,"LINESTRING (-46.626147 -24.096321, -46.6276543 -24.0970808)",,
191010266,False,Rua Prudente de Moraes,residential,False,127.502,,,"LINESTRING (-46.626147 -24.096321, -46.6255809 -24.0973446)",,
191010266,False,Rua Prudente de Moraes,residential,True,26.797,,,"LINESTRING (-46.626147 -24.096321, -46.6262928 -24.0961201)",,
48703049,True,Avenida Governador Mario Covas Júnior,tertiary,False,121.925,40,,"LINESTRING (-46.6249989 -24.098335, -46.6259674 -24.0989836)",,
191010266,False,Rua Prudente de Moraes,residential,True,114.559,,,"LINESTRING (-46.6249989 -24.098335, -46.6250807 -24.0981905, -46.6251799 -24.0980277, -46.6252403 -24.097931, -46.625298 -24.0978171, -46.6253543 -24.0977241, -46.62553 -24.0974263)",,
191010263,False,Passarela Corintiana,residential,True,169.895,,,"LINESTRING (-46.6235916 -24.094482, -46.6250343 -24.0952566)",,
"[48507130, 191171100]",False,"['Avenida Monteiro Lobato', 'Avenida Olindo Tamagnini']",residential,False,221.91999999999996,,,"LINESTRING (-46.6235916 -24.094482, -46.6236531 -24.0943355, -46.623635 -24.0942334, -46.6235947 -24.0941566, -46.6234903 -24.0940594, -46.6229294 -24.0937016, -46.622843 -24.0936762, -46.6227594 -24.0936123, -46.6227287 -24.0935589, -46.6227329 -24.0935024, -46.6227576 -24.0934524, -46.6228231 -24.0933248, -46.6228457 -24.0932951, -46.6228879 -24.0932712, -46.6229667 -24.0932721, -46.6232058 -24.0933742)",,
48507130,False,Avenida Olindo Tamagnini,residential,True,54.128,,,"LINESTRING (-46.6235916 -24.094482, -46.6235434 -24.0945839, -46.6233423 -24.0949118)",,
191010265,False,Rua Reynaldo Reis Junior,residential,False,130.779,,,"LINESTRING (-46.6265699 -24.097944, -46.6259674 -24.0989836)",,
191010265,False,Rua Reynaldo Reis Junior,residential,True,10.484,,,"LINESTRING (-46.6265699 -24.097944, -46.6266187 -24.0978609)",,
492202283,True,Avenida São Paulo,secondary,False,120.232,,,"LINESTRING (-46.6265699 -24.097944, -46.6255561 -24.0974389, -46.62553 -24.0974263)",,
191171096,False,Avenida Monteiro Lobato,residential,False,49.562,,,"LINESTRING (-46.6262222 -24.0949654, -46.6258141 -24.0947207)",,
191171096,False,Avenida Monteiro Lobato,residential,True,28.855,,,"LINESTRING (-46.6262222 -24.0949654, -46.6264696 -24.0950932)",,
191171106,False,Rua Ana Seckler Tavares de Lima,residential,False,75.015,,,"LINESTRING (-46.6262222 -24.0949654, -46.6268079 -24.094554)",,
191171094,False,Rua Silvano Ribeiro Diroz,residential,False,27.491,,,"LINESTRING (-46.6270382 -24.0946841, -46.6268079 -24.094554)",,
191171094,False,Rua Silvano Ribeiro Diroz,residential,True,45.908,,,"LINESTRING (-46.6270382 -24.0946841, -46.6274347 -24.0948827)",,
191171124,False,Rua Duque de Caxias,residential,False,73.488,,,"LINESTRING (-46.6270382 -24.0946841, -46.6264696 -24.0950932)",,
191171124,False,Rua Duque de Caxias,residential,True,93.267,,,"LINESTRING (-46.6270382 -24.0946841, -46.627769 -24.0941757)",,
191171088,False,Rua Lions,residential,False,26.093,,,"LINESTRING (-46.6279141 -24.0943694, -46.627769 -24.0941757)",,
191171088,False,Rua Lions,residential,True,48.368,,,"LINESTRING (-46.6279141 -24.0943694, -46.6282747 -24.0946048, -46.6283017 -24.0946224)",,
191171094,False,Rua Silvano Ribeiro Diroz,residential,True,41.483,,,"LINESTRING (-46.6264595 -24.094359, -46.6268079 -24.094554)",,
191171129,False,Rua Sebastião Lopes,residential,True,196.882,,,"LINESTRING (-46.6264595 -24.094359, -46.6280415 -24.0933346)",,
191171094,False,Rua Silvano Ribeiro Diroz,residential,False,90.385,,,"LINESTRING (-46.6264595 -24.094359, -46.6257453 -24.0939899, -46.6256846 -24.0939586)",,
191171129,False,Rua Sebastião Lopes,residential,False,76.888,,,"LINESTRING (-46.6264595 -24.094359, -46.6260806 -24.0945791, -46.6258141 -24.0947207)",,
399108158,True,Rodovia Padre Manoel da Nóbrega,motorway,False,117.182,80,,"LINESTRING (-46.6243357 -24.094176, -46.625304 -24.0947498)",2,SP-055;BR-101
191171087,False,Rua Vereador Leopoldo Gracioso,residential,False,110.168,,,"LINESTRING (-46.6255407 -24.091558, -46.6247298 -24.0922165)",,
191171088,False,Rua Lions,residential,False,48.368,,,"LINESTRING (-46.6283017 -24.0946224, -46.6282747 -24.0946048, -46.6279141 -24.0943694)",,
191171087,False,Rua Vereador Leopoldo Gracioso,residential,False,78.117,,,"LINESTRING (-46.6238782 -24.0928386, -46.6232912 -24.0932929)",,
"[191171091, 191171115, 191171107]",False,"['Rua Giaco Mozorzi', 'Rua dos Macacos']",residential,"[False, True]",227.01899999999998,,,"LINESTRING (-46.6238782 -24.0928386, -46.6235058 -24.0924093, -46.6234635 -24.0923755, -46.6234175 -24.0923391, -46.6233575 -24.0923588, -46.622894 -24.0926618, -46.6228588 -24.0926841, -46.6228336 -24.092723, -46.6228276 -24.0927887, -46.6232912 -24.0932929)",,
191171087,False,Rua Vereador Leopoldo Gracioso,residential,True,110.715,,,"LINESTRING (-46.6238782 -24.0928386, -46.6247298 -24.0922165)",,
191171107,False,Rua Giaco Mozorzi,residential,False,99.59,,,"LINESTRING (-46.6238782 -24.0928386, -46.6245171 -24.0935183)",,
191171124,False,Rua Duque de Caxias,residential,False,69.207,,,"LINESTRING (-46.6282929 -24.0937774, -46.627769 -24.0941757)",,
191171112,False,Rua Mariana Martinelli Tamagini,residential,False,108.823,,,"LINESTRING (-46.6267775 -24.0929161, -46.6259234 -24.0935076)",,
858474490,False,,residential,True,22.041,,,"LINESTRING (-46.6267775 -24.0929161, -46.6269092 -24.0930737)",,
191171098,False,Rua Manoel Pereira de Oliveira,residential,True,86.192,,,"LINESTRING (-46.6267775 -24.0929161, -46.6262746 -24.0923375, -46.6262497 -24.0923089)",,
"[191171112, 191171125]",False,Rua Mariana Martinelli Tamagini,residential,"[False, True]",198.18699999999998,,,"LINESTRING (-46.6267775 -24.0929161, -46.6270602 -24.0926275, -46.6272003 -24.0924549, -46.6273512 -24.0921788, -46.6274351 -24.0919697, -46.6274766 -24.0919476, -46.6275136 -24.0919497, -46.6275736 -24.0919735, -46.6276571 -24.092005, -46.6279294 -24.0923549)",,
191171107,False,Rua Giaco Mozorzi,residential,False,76.867,,,"LINESTRING (-46.6245898 -24.0935715, -46.6250468 -24.0941227)",,
191171107,False,Rua Giaco Mozorzi,residential,True,9.458,,,"LINESTRING (-46.6245898 -24.0935715, -46.6245171 -24.0935183)",,
858474492,True,Avenida Olindo Tamagnini,residential,False,4.854,,,"LINESTRING (-46.6245898 -24.0935715, -46.6245426 -24.0935785)",,
191171108,False,Rua Silvano Ribeiro Diroz,residential,False,130.816,,,"LINESTRING (-46.6279294 -24.0923549, -46.6269092 -24.0930737)",,
191171108,False,Rua Silvano Ribeiro Diroz,residential,True,83.055,,,"LINESTRING (-46.6279294 -24.0923549, -46.6282092 -24.0921679, -46.6282152 -24.0921092, -46.6281816 -24.0920517, -46.6281378 -24.0920037, -46.6279789 -24.0918078)",,
"[191171112, 191171125]",False,Rua Mariana Martinelli Tamagini,residential,"[False, True]",198.187,,,"LINESTRING (-46.6279294 -24.0923549, -46.6276571 -24.092005, -46.6275736 -24.0919735, -46.6275136 -24.0919497, -46.6274766 -24.0919476, -46.6274351 -24.0919697, -46.6273512 -24.0921788, -46.6272003 -24.0924549, -46.6270602 -24.0926275, -46.6267775 -24.0929161)",,
191171129,False,Rua Sebastião Lopes,residential,False,196.882,,,"LINESTRING (-46.6280415 -24.0933346, -46.6264595 -24.094359)",,
"[557088711, 191171095]",False,"['Rua Monte Alegre', 'Rua das Palmeiras']",residential,False,119.39800000000001,,,"LINESTRING (-46.6280415 -24.0933346, -46.6279061 -24.0931235, -46.6278972 -24.0931059, -46.627948 -24.0930555, -46.6284169 -24.0927296, -46.6284477 -24.0926708, -46.6284286 -24.0926369, -46.628406 -24.0926079, -46.6283614 -24.092558)",,
191171113,False,Rua Eugênio O. Tamagini,residential,False,36.012,,,"LINESTRING (-46.6244997 -24.09197, -46.6247298 -24.0922165)",,
191171096,False,Avenida Monteiro Lobato,residential,False,28.855,,,"LINESTRING (-46.6264696 -24.0950932, -46.6262222 -24.0949654)",,
191171124,False,Rua Duque de Caxias,residential,True,73.488,,,"LINESTRING (-46.6264696 -24.0950932, -46.6270382 -24.0946841)",,
191171100,False,Avenida Monteiro Lobato,residential,False,113.032,,,"LINESTRING (-46.6242407 -24.0937769, -46.6243136 -24.0938899, -46.6244229 -24.0940133, -46.624508 -24.0941035, -46.6246846 -24.0941825, -46.6248744 -24.0942434, -46.625128 -24.0943219)",,
191171100,False,Avenida Monteiro Lobato,residential,True,114.35399999999998,,,"LINESTRING (-46.6242407 -24.0937769, -46.6241182 -24.0937104, -46.6239588 -24.0936468, -46.6235663 -24.0935076, -46.6232058 -24.0933742)",,
399108308,True,,motorway_link,False,49.328,,,"LINESTRING (-46.6242407 -24.0937769, -46.6241914 -24.0939012, -46.62421 -24.0939983, -46.6242424 -24.0940647, -46.6243357 -24.094176)",,
858474496,False,Avenida Olindo Tamagnini,residential,True,37.805,,,"LINESTRING (-46.6242407 -24.0937769, -46.6244002 -24.0936822, -46.6245426 -24.0935785)",,
191171121,True,,motorway_link,False,64.898,,,"LINESTRING (-46.6236253 -24.093806, -46.6238777 -24.0938562, -46.6239682 -24.0938609, -46.6240489 -24.0938529, -46.6241165 -24.0938292, -46.6242407 -24.0937769)",,
399108158,True,Rodovia Padre Manoel da Nóbrega,motorway,False,83.094,80,,"LINESTRING (-46.6236253 -24.093806, -46.6239522 -24.0939585, -46.6243357 -24.094176)",2,SP-055;BR-101
191171108,False,Rua Silvano Ribeiro Diroz,residential,False,83.055,,,"LINESTRING (-46.6279789 -24.0918078, -46.6281378 -24.0920037, -46.6281816 -24.0920517, -46.6282152 -24.0921092, -46.6282092 -24.0921679, -46.6279294 -24.0923549)",,
191171087,False,Rua Vereador Leopoldo Gracioso,residential,False,110.715,,,"LINESTRING (-46.6247298 -24.0922165, -46.6238782 -24.0928386)",,
191171087,False,Rua Vereador Leopoldo Gracioso,residential,True,110.168,,,"LINESTRING (-46.6247298 -24.0922165, -46.6255407 -24.091558)",,
191171113,False,Rua Eugênio O. Tamagini,residential,False,94.752,,,"LINESTRING (-46.6247298 -24.0922165, -46.6253375 -24.0928633)",,
191171113,False,Rua Eugênio O. Tamagini,residential,True,36.012,,,"LINESTRING (-46.6247298 -24.0922165, -46.6244997 -24.09197)",,
191171088,False,Rua Lions,residential,True,26.093,,,"LINESTRING (-46.627769 -24.0941757, -46.6279141 -24.0943694)",,
191171124,False,Rua Duque de Caxias,residential,False,93.267,,,"LINESTRING (-46.627769 -24.0941757, -46.6270382 -24.0946841)",,
191171124,False,Rua Duque de Caxias,residential,True,69.207,,,"LINESTRING (-46.627769 -24.0941757, -46.6282929 -24.0937774)",,
191171108,False,Rua Silvano Ribeiro Diroz,residential,False,57.031,,,"LINESTRING (-46.6256846 -24.0939586, -46.62522 -24.094247)",,
191171108,False,Rua Silvano Ribeiro Diroz,residential,True,51.981,,,"LINESTRING (-46.6256846 -24.0939586, -46.6260678 -24.0936485)",,
191171094,False,Rua Silvano Ribeiro Diroz,residential,True,90.385,,,"LINESTRING (-46.6256846 -24.0939586, -46.6257453 -24.0939899, -46.6264595 -24.094359)",,
191171108,False,Rua Silvano Ribeiro Diroz,residential,True,12.513,,,"LINESTRING (-46.625128 -24.0943219, -46.62522 -24.094247)",,
191171100,False,Avenida Monteiro Lobato,residential,False,82.566,,,"LINESTRING (-46.625128 -24.0943219, -46.6253716 -24.0944603, -46.6258141 -24.0947207)",,
191171100,False,Avenida Monteiro Lobato,residential,True,113.03200000000001,,,"LINESTRING (-46.625128 -24.0943219, -46.6248744 -24.0942434, -46.6246846 -24.0941825, -46.624508 -24.0941035, -46.6244229 -24.0940133, -46.6243136 -24.0938899, -46.6242407 -24.0937769)",,
191171094,False,Rua Silvano Ribeiro Diroz,residential,False,45.908,,,"LINESTRING (-46.6274347 -24.0948827, -46.6270382 -24.0946841)",,
191171107,False,Rua Giaco Mozorzi,residential,False,22.364,,,"LINESTRING (-46.6250468 -24.0941227, -46.62522 -24.094247)",,
191171107,False,Rua Giaco Mozorzi,residential,True,76.867,,,"LINESTRING (-46.6250468 -24.0941227, -46.6245898 -24.0935715)",,
191171112,False,Rua Mariana Martinelli Tamagini,residential,True,112.25299999999999,,,"LINESTRING (-46.6250468 -24.0941227, -46.6253272 -24.093914, -46.6259234 -24.0935076)",,
191171096,False,Avenida Monteiro Lobato,residential,True,49.562,,,"LINESTRING (-46.6258141 -24.0947207, -46.6262222 -24.0949654)",,
191171100,False,Avenida Monteiro Lobato,residential,True,82.566,,,"LINESTRING (-46.6258141 -24.0947207, -46.6253716 -24.0944603, -46.625128 -24.0943219)",,
191171129,False,Rua Sebastião Lopes,residential,True,76.888,,,"LINESTRING (-46.6258141 -24.0947207, -46.6260806 -24.0945791, -46.6264595 -24.094359)",,
399152689,True,,motorway_link,False,39.341,,,"LINESTRING (-46.6258141 -24.0947207, -46.625802 -24.0947452, -46.6257841 -24.0947862, -46.6257679 -24.0948279, -46.6257616 -24.0948696, -46.6257666 -24.0949123, -46.6257814 -24.0949536, -46.6258413 -24.0950491)",1,
191171094,False,Rua Silvano Ribeiro Diroz,residential,False,41.483,,,"LINESTRING (-46.6268079 -24.094554, -46.6264595 -24.094359)",,
191171094,False,Rua Silvano Ribeiro Diroz,residential,True,27.491,,,"LINESTRING (-46.6268079 -24.094554, -46.6270382 -24.0946841)",,
191171106,False,Rua Ana Seckler Tavares de Lima,residential,True,75.015,,,"LINESTRING (-46.6268079 -24.094554, -46.6262222 -24.0949654)",,
