osmid,oneway,name,highway,reversed,length,maxspeed,geometry,bridge
403082221,True,Rua Coronel José Julio,tertiary,False,120.462,,"LINESTRING (-47.082772 -21.7752999, -47.0836231 -21.774559)",
841731532,False,Rua Duque de Caxias,residential,True,90.11,,"LINESTRING (-47.082772 -21.7752999, -47.0822607 -21.7746432)",
403082221,True,Rua Coronel José Julio,tertiary,False,100.238,,"LINESTRING (-47.0805856 -21.7771667, -47.0813029 -21.7765593)",
1073208378,True,Rua José Gerônimo de Vasconcelos,residential,False,59.489,,"LINESTRING (-47.0805856 -21.7771667, -47.0809738 -21.777562)",
257037781,True,,residential,False,33.785,,"LINESTRING (-47.0889924 -21.7699861, -47.0891982 -21.7702223)",
407544870,False,Rua São Bento,residential,True,26.987,,"LINESTRING (-47.0889924 -21.7699861, -47.0887922 -21.7701421)",
513778127,True,Praça Barão de Mogi Guaçu,tertiary,False,85.39,,"LINESTRING (-47.0851559 -21.7732469, -47.0857622 -21.7727247)",
407544870,False,Rua São Bento,residential,False,26.987,,"LINESTRING (-47.0887922 -21.7701421, -47.0889924 -21.7699861)",
407544809,True,Praça Doutor Antonio Barreto,residential,False,132.241,,"LINESTRING (-47.0868735 -21.7717338, -47.0878357 -21.770949)",
407544854,True,Rua Padre Santana,tertiary,False,79.318,,"LINESTRING (-47.0868735 -21.7717338, -47.0863294 -21.7712303)",
257038088,False,Rua Lacerda Franco,residential,False,96.383,,"LINESTRING (-47.0814742 -21.778079, -47.0821557 -21.7774867)",
1073208378,True,Rua José Gerônimo de Vasconcelos,residential,False,92.028,,"LINESTRING (-47.0814742 -21.778079, -47.082073 -21.778692)",
1073208378,True,Rua José Gerônimo de Vasconcelos,residential,False,77.296,,"LINESTRING (-47.0809738 -21.777562, -47.0814742 -21.778079)",
175000650,False,Rua Justino de Castro,residential,True,160.767,,"LINESTRING (-47.0856384 -21.778282, -47.0867834 -21.7773023)",
257037726,False,Rua Duque de Caxias,tertiary,False,71.922,,"LINESTRING (-47.0856384 -21.778282, -47.0861087 -21.7787591)",
257037726,False,Rua Duque de Caxias,tertiary,True,104.831,,"LINESTRING (-47.0856384 -21.778282, -47.0849502 -21.7775889)",
407544819,True,Rua Capitão Sebastião Antônio de Carvalho,residential,False,159.089,,"LINESTRING (-47.0857622 -21.7727247, -47.0868735 -21.7717338)",
513778115,True,Praça Barão de Mogi Guaçu,tertiary,False,47.211,,"LINESTRING (-47.0857622 -21.7727247, -47.0860941 -21.7730167)",
257038045,False,Rua Luiz Piza,secondary,True,95.256,,"LINESTRING (-47.082073 -21.778692, -47.0827467 -21.7781068)",
257037726,False,Rua Duque de Caxias,tertiary,True,71.922,,"LINESTRING (-47.0861087 -21.7787591, -47.0856384 -21.778282)",
257037682,False,Rua São João,residential,True,68.577,,"LINESTRING (-47.0870559 -21.7699935, -47.0875115 -21.7704422)",
257037836,True,Rua Fernando Musa,residential,False,43.257,,"LINESTRING (-47.0827608 -21.7699869, -47.0830572 -21.7702618)",
403125090,False,Rua Mestre Araujo,residential,False,84.218,,"LINESTRING (-47.0899995 -21.7700813, -47.0891982 -21.7702223)",
513780013,False,Rua Florinda de Souza,residential,True,25.932,,"LINESTRING (-47.0899995 -21.7700813, -47.0900316 -21.7703126)",
407544817,False,Rua Antônio Marques,tertiary,False,23.788,,"LINESTRING (-47.0851096 -21.7701494, -47.0849442 -21.7700005)",
515410017,True,Alameda Ganymedes José Santos Oliveira,tertiary,False,160.851,40,"LINESTRING (-47.0851096 -21.7701494, -47.0838891 -21.7710482)",
1161282020,False,Rua Antônio Marques,tertiary,True,111.944,,"LINESTRING (-47.0851096 -21.7701494, -47.0858943 -21.770844)",
403125090,False,Rua Mestre Araujo,residential,True,84.218,,"LINESTRING (-47.0891982 -21.7702223, -47.0899995 -21.7700813)",
407544826,False,Rua Doutor Menezes,residential,False,27.54,,"LINESTRING (-47.0891982 -21.7702223, -47.0890111 -21.7703988)",
257037836,True,Rua Fernando Musa,residential,False,51.6,,"LINESTRING (-47.0830572 -21.7702618, -47.0834126 -21.770588)",
257038085,False,Rua Barão da Casa Branca,residential,False,92.228,,"LINESTRING (-47.0900316 -21.7703126, -47.0893869 -21.7708866)",
513780013,False,Rua Florinda de Souza,residential,False,25.932,,"LINESTRING (-47.0900316 -21.7703126, -47.0899995 -21.7700813)",
257037681,False,Rua Lafaiete de Toledo,residential,True,66.694,,"LINESTRING (-47.0890111 -21.7703988, -47.0893869 -21.7708866)",
407544826,False,Rua Doutor Menezes,residential,True,27.54,,"LINESTRING (-47.0890111 -21.7703988, -47.0891982 -21.7702223)",
1026406366,True,Praça Barão do Rio Pardo,residential,False,116.938,,"LINESTRING (-47.0890111 -21.7703988, -47.0886611 -21.7706987, -47.0885059 -21.7708305, -47.0881805 -21.7711136)",
1026406367,True,Praça Barão do Rio Pardo,residential,False,36.452,,"LINESTRING (-47.0890111 -21.7703988, -47.0889046 -21.7702865, -47.0887922 -21.7701421)",
257037682,False,Rua São João,residential,False,68.577,,"LINESTRING (-47.0875115 -21.7704422, -47.0870559 -21.7699935)",
257038078,True,Rua Capitão Horta,residential,False,150.267,,"LINESTRING (-47.0875115 -21.7704422, -47.0863294 -21.7712303)",
1160108768,True,Rua São João,residential,False,63.571,,"LINESTRING (-47.0875115 -21.7704422, -47.0879434 -21.7708496)",
257037833,True,Rua Sete de Setembro,residential,False,152.749,,"LINESTRING (-47.0858943 -21.770844, -47.0870559 -21.7699935)",
1161282020,False,Rua Antônio Marques,tertiary,False,111.944,,"LINESTRING (-47.0858943 -21.770844, -47.0851096 -21.7701494)",
407544805,True,Praça Barão do Rio Pardo,residential,False,117.797,,"LINESTRING (-47.0879434 -21.7708496, -47.0882513 -21.7705834, -47.0884241 -21.7704481, -47.0887922 -21.7701421)",
257037681,False,Rua Lafaiete de Toledo,residential,False,66.694,,"LINESTRING (-47.0893869 -21.7708866, -47.0890111 -21.7703988)",
257037681,False,Rua Lafaiete de Toledo,residential,True,98.75,,"LINESTRING (-47.0893869 -21.7708866, -47.089956 -21.7716003)",
257038085,False,Rua Barão da Casa Branca,residential,False,110.694,,"LINESTRING (-47.0893869 -21.7708866, -47.0886227 -21.7715847)",
257038085,False,Rua Barão da Casa Branca,residential,True,92.228,,"LINESTRING (-47.0893869 -21.7708866, -47.0900316 -21.7703126)",
257037836,True,Rua Fernando Musa,residential,False,112.654,,"LINESTRING (-47.0838891 -21.7710482, -47.084691 -21.7717351)",
515410017,True,Alameda Ganymedes José Santos Oliveira,tertiary,False,147.786,40,"LINESTRING (-47.0838891 -21.7710482, -47.082728 -21.7718252)",
910569522,True,Rua Narcísio Marques,residential,False,69.493,,"LINESTRING (-47.0881805 -21.7711136, -47.0886227 -21.7715847)",
1026406366,True,Praça Barão do Rio Pardo,residential,False,14.498,,"LINESTRING (-47.0881805 -21.7711136, -47.0880769 -21.7712016)",
257038078,True,Rua Capitão Horta,residential,False,161.544,,"LINESTRING (-47.0863294 -21.7712303, -47.0850534 -21.7720708)",
407544854,True,Rua Padre Santana,tertiary,False,62.16,,"LINESTRING (-47.0863294 -21.7712303, -47.0858943 -21.770844)",
257038085,False,Rua Barão da Casa Branca,residential,False,137.353,,"LINESTRING (-47.0886227 -21.7715847, -47.087679 -21.7724552)",
257038085,False,Rua Barão da Casa Branca,residential,True,110.694,,"LINESTRING (-47.0886227 -21.7715847, -47.0893869 -21.7708866)",
910569522,True,Rua Narcísio Marques,residential,False,98.309,,"LINESTRING (-47.0886227 -21.7715847, -47.0892222 -21.7722715)",
257037681,False,Rua Lafaiete de Toledo,residential,False,98.75,,"LINESTRING (-47.089956 -21.7716003, -47.0893869 -21.7708866)",
