osmid,oneway,name,highway,reversed,length,geometry,maxspeed,bridge
225624562,True,Avenida Princesa Isabel,secondary,False,90.993,"LINESTRING (-45.3667552 -23.8165775, -45.3665467 -23.8160309, -45.3664541 -23.815807)",,
225624586,False,Rua do Pindá,residential,False,85.185,"LINESTRING (-45.3679622 -23.8160364, -45.3684463 -23.8166615)",,
267236605,True,Rua Dois Coqueiros,residential,False,57.69,"LINESTRING (-45.3679622 -23.8160364, -45.3674921 -23.8163266)",,
225624562,True,Avenida Princesa Isabel,secondary,False,35.486,"LINESTRING (-45.3659257 -23.8148242, -45.365921 -23.814715, -45.3659257 -23.8145052)",,
"[267077416, 830736609, 267275915]",True,"['Rua Benedito Guerra do Amaral', 'Rua Ariovaldo Simões Barbosa']",residential,False,208.696,"LINESTRING (-45.3659257 -23.8148242, -45.3658728 -23.8148653, -45.3655227 -23.8150849, -45.3654282 -23.8151463, -45.365172 -23.8153168, -45.3643017 -23.8159045, -45.3642668 -23.8159278)",,
225624562,True,Avenida Princesa Isabel,secondary,False,41.248999999999995,"LINESTRING (-45.3662731 -23.8135973, -45.3662751 -23.8135224, -45.3662697 -23.8134494, -45.3662281 -23.8132298)",,
225624562,True,Avenida Princesa Isabel,secondary,False,25.354,"LINESTRING (-45.3662281 -23.8132298, -45.3661685 -23.8130084)",,
267077419,True,Rua Olímpio Leite da Silva,residential,False,152.79899999999998,"LINESTRING (-45.3662281 -23.8132298, -45.3661758 -23.813258, -45.3649481 -23.8139488)",,
267077421,False,Rua Sérgio Rodrigues,residential,False,92.146,"LINESTRING (-45.3662007 -23.8124317, -45.3661249 -23.8124605, -45.3653391 -23.8126865)",,
42760517,False,Avenida Coronel José Vicente de Faria Lima,residential,False,104.755,"LINESTRING (-45.3664541 -23.815807, -45.3664172 -23.8158462, -45.3660033 -23.8163172, -45.3659217 -23.8164259, -45.3658453 -23.8165633)",30,
225624562,True,Avenida Princesa Isabel,secondary,False,122.179,"LINESTRING (-45.3664541 -23.815807, -45.36634 -23.815574, -45.3662297 -23.8153897, -45.3660901 -23.8151565, -45.3659646 -23.8149469, -45.3659438 -23.8149027, -45.3659324 -23.8148641, -45.3659257 -23.8148242)",,
42760517,False,Avenida Coronel José Vicente de Faria Lima,residential,False,56.284,"LINESTRING (-45.3644572 -23.8187448, -45.363906 -23.8187889)",30,
230778056,False,Rua Joaquim Sampaio de Oliveira,residential,False,70.977,"LINESTRING (-45.3644572 -23.8187448, -45.3648421 -23.8192772)",,
42760517,False,Avenida Coronel José Vicente de Faria Lima,residential,True,152.808,"LINESTRING (-45.3644572 -23.8187448, -45.3645659 -23.8187116, -45.3646477 -23.8186589, -45.3647308 -23.8185939, -45.3648059 -23.8184994, -45.3648649 -23.8183951, -45.3652954 -23.8176491)",30,
167260885,True,,residential,False,11.873,"LINESTRING (-45.3700309 -23.8206102, -45.3700078 -23.8206926, -45.3700018 -23.8207136)",,
225624568,True,Rua Irene R. Barbosa,residential,False,175.02799999999996,"LINESTRING (-45.3677228 -23.8127513, -45.3676834 -23.8127769, -45.3665346 -23.8134629, -45.3664447 -23.8135157, -45.3663737 -23.8135531, -45.366316 -23.8135783, -45.3662731 -23.8135973)",,
225624569,True,Avenida São João,secondary,False,80.656,"LINESTRING (-45.3677228 -23.8127513, -45.3679203 -23.8130127, -45.3679977 -23.8131151, -45.3681761 -23.8133464)",,
526762744,False,Rua Doutora Irene R Barbosa,residential,False,38.227000000000004,"LINESTRING (-45.3677228 -23.8127513, -45.3677604 -23.8127298, -45.3678879 -23.8126484, -45.3680351 -23.8125602)",,
225624569,True,Avenida São João,secondary,False,115.039,"LINESTRING (-45.3688218 -23.8141991, -45.3694582 -23.8150543)",,
267236605,True,Rua Dois Coqueiros,residential,False,49.022,"LINESTRING (-45.3688158 -23.8154984, -45.3684182 -23.8157475)",,
225624588,False,Rua do Mangue,residential,False,55.07,"LINESTRING (-45.3688158 -23.8154984, -45.3687917 -23.815464, -45.368506 -23.8150923)",,
225624588,False,Rua do Mangue,residential,True,84.654,"LINESTRING (-45.3688158 -23.8154984, -45.3689043 -23.8156094, -45.3689546 -23.8156481, -45.3690197 -23.81568, -45.3690673 -23.8157149, -45.3693591 -23.8160652)",,
267236606,False,Rua do Guajamu,secondary,True,84.476,"LINESTRING (-45.3699545 -23.8156634, -45.3694582 -23.8150543)",,
