osmid,name,highway,oneway,reversed,length,geometry,lanes,access,ref,maxspeed
221562951,Praça dos Ex-Combatentes,residential,False,False,54.22,"LINESTRING (-39.0658414 -16.4466707, -39.0658834 -16.446932, -39.0659246 -16.4471517)",,,,
88727518,Rua Benedito Cláudio de Oliveira,tertiary,False,True,59.573,"LINESTRING (-39.064215 -16.4470349, -39.0645712 -16.4474476)",,,,
93726034,Rua Frei Calixto,residential,False,False,74.007,"LINESTRING (-39.064215 -16.4470349, -39.063684 -16.4474634)",,,,
93726034,Rua Frei Calixto,residential,False,True,50.375,"LINESTRING (-39.064215 -16.4470349, -39.0645716 -16.4467378)",,,,
93726040,Rua Alfredo Dutra,tertiary,False,False,148.412,"LINESTRING (-39.064215 -16.4470349, -39.0634346 -16.4461631, -39.063324 -16.4460107)",,,,
88762727,Rua do Cajueiro,tertiary,False,False,29.213,"LINESTRING (-39.063324 -16.4460107, -39.0630551 -16.4460608)",,,,
88762727,Rua do Cajueiro,tertiary,False,True,43.646,"LINESTRING (-39.063324 -16.4460107, -39.0637243 -16.445929)",,,,
93726040,Rua Alfredo Dutra,tertiary,False,True,148.412,"LINESTRING (-39.063324 -16.4460107, -39.0634346 -16.4461631, -39.064215 -16.4470349)",,,,
88727518,Rua Benedito Cláudio de Oliveira,tertiary,False,False,59.573,"LINESTRING (-39.0645712 -16.4474476, -39.064215 -16.4470349)",,,,
88727527,Rua Lagoa das Marrecas,residential,False,True,133.60199999999998,"LINESTRING (-39.0645712 -16.4474476, -39.0647703 -16.4472692, -39.0648166 -16.4472538, -39.0648609 -16.4472512, -39.0649004 -16.4472577, -39.0649501 -16.4472757, -39.0656059 -16.4477045)",,,,
93726036,Rua Manoel Fernandes Almeida,tertiary,False,False,24.781,"LINESTRING (-39.0656059 -16.4477045, -39.0654795 -16.4478915)",,,,
93726036,Rua Manoel Fernandes Almeida,tertiary,False,True,69.607,"LINESTRING (-39.0656059 -16.4477045, -39.0659801 -16.4471916)",,,,
88727527,Rua Lagoa das Marrecas,residential,False,False,133.602,"LINESTRING (-39.0656059 -16.4477045, -39.0649501 -16.4472757, -39.0649004 -16.4472577, -39.0648609 -16.4472512, -39.0648166 -16.4472538, -39.0647703 -16.4472692, -39.0645712 -16.4474476)",,,,
88727523,Travessa Manuel Cancela,residential,False,True,8.759,"LINESTRING (-39.0639767 -16.4479197, -39.0640423 -16.4478723)",,,,
88762725,Rua Pero Vaz de Caminha,tertiary,True,False,58.774,"LINESTRING (-39.0639767 -16.4479197, -39.0636338 -16.4475059)",,,,
88727523,Travessa Manuel Cancela,residential,False,False,8.759,"LINESTRING (-39.0640423 -16.4478723, -39.0639767 -16.4479197)",,,,
88725963,Rua da Vala,tertiary,False,True,7.397,"LINESTRING (-39.0659246 -16.4471517, -39.0659801 -16.4471916)",,,,
221562952,Praça dos Ex-Combatentes,tertiary,False,False,39.675,"LINESTRING (-39.0659246 -16.4471517, -39.0656123 -16.4469578)",,,,
221562951,Praça dos Ex-Combatentes,residential,False,True,54.22,"LINESTRING (-39.0659246 -16.4471517, -39.0658834 -16.446932, -39.0658414 -16.4466707)",,,,
88725966,Praça dos Ex-Combatentes,residential,False,False,40.201,"LINESTRING (-39.0656123 -16.4469578, -39.0658414 -16.4466707)",,,,
221562952,Praça dos Ex-Combatentes,tertiary,False,True,39.675,"LINESTRING (-39.0656123 -16.4469578, -39.0659246 -16.4471517)",,,,
88762727,Rua do Cajueiro,tertiary,False,False,236.289,"LINESTRING (-39.0656123 -16.4469578, -39.0651472 -16.4466596, -39.0646061 -16.446284, -39.0643325 -16.4460981, -39.0642312 -16.4460274, -39.0641326 -16.4459779, -39.064073 -16.4459521, -39.0640274 -16.4459412, -39.0639496 -16.4459341, -39.0638302 -16.4459245, -39.0637243 -16.445929)",,,,
88773143,Rua da Gameleira,residential,False,False,70.099,"LINESTRING (-39.065567 -16.4453476, -39.0650111 -16.445684)",,,,
88725958,Rua Cova da Moça,residential,False,False,114.572,"LINESTRING (-39.065567 -16.4453476, -39.0655455 -16.4452087, -39.0653807 -16.4443329)",,,,
88725958,Rua Cova da Moça,residential,False,True,135.283,"LINESTRING (-39.065567 -16.4453476, -39.0657742 -16.4463187, -39.0658143 -16.4465408)",,,,
88773143,Rua da Gameleira,residential,False,True,70.099,"LINESTRING (-39.0650111 -16.445684, -39.065567 -16.4453476)",,,,
87589056,Rua José Rodrigues,residential,False,True,128.212,"LINESTRING (-39.0650111 -16.445684, -39.0655079 -16.4462454, -39.0656555 -16.4463907, -39.0657467 -16.4464756, -39.0658143 -16.4465408)",,yes,,
1246787213,Rua José Rodrigues,residential,True,False,125.49000000000001,"LINESTRING (-39.0650111 -16.445684, -39.0645289 -16.445165, -39.0643479 -16.4449399, -39.0642681 -16.4448119)",,yes,,
88762727,Rua do Cajueiro,tertiary,False,True,29.213,"LINESTRING (-39.0630551 -16.4460608, -39.063324 -16.4460107)",,,,
88762727,Rua do Cajueiro,tertiary,False,False,55.663000000000004,"LINESTRING (-39.0630551 -16.4460608, -39.0628485 -16.4461039, -39.0626434 -16.4461361, -39.0625421 -16.4461522)",,,,
88773141,Rua Cidade Faffi,residential,False,False,145.761,"LINESTRING (-39.0630551 -16.4460608, -39.0630182 -16.445974, -39.0629572 -16.4457515, -39.0629283 -16.4456512, -39.0628941 -16.4453907, -39.062878 -16.4451013, -39.0628552 -16.4447714)",,,,
88762727,Rua do Cajueiro,tertiary,False,False,43.646,"LINESTRING (-39.0637243 -16.445929, -39.063324 -16.4460107)",,,,
88762727,Rua do Cajueiro,tertiary,False,True,236.289,"LINESTRING (-39.0637243 -16.445929, -39.0638302 -16.4459245, -39.0639496 -16.4459341, -39.0640274 -16.4459412, -39.064073 -16.4459521, -39.0641326 -16.4459779, -39.0642312 -16.4460274, -39.0643325 -16.4460981, -39.0646061 -16.446284, -39.0651472 -16.4466596, -39.0656123 -16.4469578)",,,,
130416358,Rua dos Periquitos,residential,True,False,125.07499999999999,"LINESTRING (-39.0637243 -16.445929, -39.0636864 -16.4458422, -39.0635452 -16.4454447, -39.0634963 -16.4453155, -39.0634473 -16.4451663, -39.0633803 -16.4449469, -39.0633635 -16.4448601)",,,BR367,40
238269705,Avenida dos Navegantes,secondary,False,True,76.862,"LINESTRING (-39.0628552 -16.4447714, -39.0621487 -16.4446348)",4,,,
88773141,Rua Cidade Faffi,residential,False,True,145.761,"LINESTRING (-39.0628552 -16.4447714, -39.062878 -16.4451013, -39.0628941 -16.4453907, -39.0629283 -16.4456512, -39.0629572 -16.4457515, -39.0630182 -16.445974, -39.0630551 -16.4460608)",,,,
238269705,Avenida dos Navegantes,secondary,False,False,55.104,"LINESTRING (-39.0628552 -16.4447714, -39.063204 -16.4448356, -39.0633635 -16.4448601)",4,,,
91330077,Rua dos Papagaios,residential,False,True,83.474,"LINESTRING (-39.0643888 -16.4432999, -39.0636492 -16.4435456)",,,,
87589051,Rua das Araras,residential,False,False,93.58500000000001,"LINESTRING (-39.0643888 -16.4432999, -39.064354 -16.4434817, -39.0642453 -16.4438826, -39.0641896 -16.4441192)",,,,
87589051,Rua das Araras,residential,False,True,69.84700000000001,"LINESTRING (-39.0643888 -16.4432999, -39.0644002 -16.4432176, -39.0643995 -16.4431333, -39.0643808 -16.4430414, -39.0643573 -16.4429693, -39.064246 -16.4426979)",,,,
93724176,Rua dos Manacas,residential,False,True,70.573,"LINESTRING (-39.0648682 -16.4424818, -39.064246 -16.4426979)",,,,
728717238,Rua Cova da Moça,residential,False,False,13.275,"LINESTRING (-39.0648682 -16.4424818, -39.0649514 -16.4425706)",,,,
728717238,Rua Cova da Moça,residential,False,True,101.858,"LINESTRING (-39.0648682 -16.4424818, -39.0646121 -16.4422542, -39.0644726 -16.4421603, -39.0643385 -16.4420857, -39.0641749 -16.4420188, -39.064077 -16.4419892)",,,,
91330074,Rua Quintino Bocaiuva,residential,False,False,74.936,"LINESTRING (-39.0682049 -16.4449797, -39.0682089 -16.4443058)",,,,
91330074,Rua Quintino Bocaiuva,residential,False,True,83.704,"LINESTRING (-39.0682049 -16.4449797, -39.068221 -16.4452113, -39.0682572 -16.4454814, -39.0683162 -16.4457232)",,,,
88725958,Rua Cova da Moça,residential,False,True,77.491,"LINESTRING (-39.0652303 -16.4436511, -39.0653807 -16.4443329)",,,,
91330050,Rua das Maritacas,residential,False,True,122.587,"LINESTRING (-39.0652303 -16.4436511, -39.0641896 -16.4441192)",,,,
88725958,Rua Cova da Moça,residential,False,False,123.781,"LINESTRING (-39.0652303 -16.4436511, -39.0650506 -16.4429629, -39.0650104 -16.4427893, -39.0649514 -16.4425706)",,,,
87589051,Rua das Araras,residential,False,False,82.531,"LINESTRING (-39.0641896 -16.4441192, -39.0640394 -16.4448473)",,,,
91330050,Rua das Maritacas,residential,False,False,122.587,"LINESTRING (-39.0641896 -16.4441192, -39.0652303 -16.4436511)",,,,
87589051,Rua das Araras,residential,False,True,93.585,"LINESTRING (-39.0641896 -16.4441192, -39.0642453 -16.4438826, -39.064354 -16.4434817, -39.0643888 -16.4432999)",,,,
91330046,,residential,False,True,62.324,"LINESTRING (-39.0675867 -16.4423777, -39.0673815 -16.4418529)",,,,
166960962,Alameda das castanheiras,residential,False,True,93.409,"LINESTRING (-39.0675867 -16.4423777, -39.0679722 -16.443132)",,,,
91330053,,residential,False,False,77.44000000000001,"LINESTRING (-39.0675867 -16.4423777, -39.067077 -16.442606, -39.0670428 -16.4426195, -39.067012 -16.4426561, -39.0670113 -16.4426896, -39.0670234 -16.4427288)",,,,
88725963,Rua da Vala,tertiary,False,False,7.397,"LINESTRING (-39.0659801 -16.4471916, -39.0659246 -16.4471517)",,,,
91330059,Rua Bernardo Spector,tertiary,False,True,33.921,"LINESTRING (-39.0659801 -16.4471916, -39.0662563 -16.4470403)",,,,
93726036,Rua Manoel Fernandes Almeida,tertiary,False,False,69.607,"LINESTRING (-39.0659801 -16.4471916, -39.0656059 -16.4477045)",,,,
88725963,Rua da Vala,tertiary,False,True,135.265,"LINESTRING (-39.0659801 -16.4471916, -39.0664132 -16.4475394, -39.0668365 -16.4478543, -39.0669691 -16.4479529)",,,,
91330053,,residential,False,True,48.031,"LINESTRING (-39.0673768 -16.4434105, -39.0671615 -16.4430311)",,,,
238269705,Avenida dos Navegantes,secondary,False,False,47.014,"LINESTRING (-39.0673768 -16.4434105, -39.0677744 -16.4432279)",4,,,
238269705,Avenida dos Navegantes,secondary,False,True,122.016,"LINESTRING (-39.0673768 -16.4434105, -39.066951 -16.443615, -39.0663515 -16.4438974)",4,,,
778454749,Alameda dos Cajueiros,residential,False,False,41.199,"LINESTRING (-39.0665808 -16.4419616, -39.0667981 -16.4419075, -39.0668749 -16.4418844, -39.0669382 -16.4418702, -39.0669543 -16.4418677)",,,,
91330069,Rua João Higino Figueredo,residential,False,False,20.651,"LINESTRING (-39.0656056 -16.4435604, -39.0656649 -16.4437372)",,,,
91330044,Rua dos Papagaios,residential,False,False,36.647,"LINESTRING (-39.0636492 -16.4435456, -39.0633179 -16.4434581)",,,,
91330077,Rua dos Papagaios,residential,False,False,83.474,"LINESTRING (-39.0636492 -16.4435456, -39.0643888 -16.4432999)",,,,
238269706,Rua das Jandaias,residential,False,True,66.788,"LINESTRING (-39.0636492 -16.4435456, -39.0635204 -16.4441334)",,,,
91330053,,residential,False,False,48.031,"LINESTRING (-39.0671615 -16.4430311, -39.0673768 -16.4434105)",,,,
91330053,,residential,False,True,36.712,"LINESTRING (-39.0671615 -16.4430311, -39.0670757 -16.4428349, -39.0670449 -16.4427758, -39.0670234 -16.4427288)",,,,
91330071,Rua Oscar da R. Teixera,residential,False,False,177.92000000000002,"LINESTRING (-39.0671615 -16.4430311, -39.0664762 -16.4433745, -39.0656649 -16.4437372)",,,,
91330046,,residential,False,False,62.324,"LINESTRING (-39.0673815 -16.4418529, -39.0675867 -16.4423777)",,,,
91330063,Alameda dos Cajueiros,residential,False,False,46.431000000000004,"LINESTRING (-39.0673815 -16.4418529, -39.0671977 -16.4418953, -39.0670703 -16.4418927, -39.0669543 -16.4418677)",,,,
91330063,Alameda dos Cajueiros,residential,False,True,170.037,"LINESTRING (-39.0673815 -16.4418529, -39.0676209 -16.4418008, -39.0677033 -16.4417673, -39.0677241 -16.4417242, -39.0677248 -16.4416368, -39.067706 -16.4414927, -39.0676953 -16.4414647, -39.0676738 -16.4414438, -39.0676286 -16.4414419, -39.0676068 -16.4414503, -39.067301 -16.4415712, -39.0671193 -16.4416522, -39.0670214 -16.4416992, -39.0669885 -16.4417268, -39.0669791 -16.4417448, -39.0669738 -16.4418078, -39.0669651 -16.4418432, -39.0669543 -16.4418677)",,,,
91330069,Rua João Higino Figueredo,residential,False,False,47.354,"LINESTRING (-39.0656649 -16.4437372, -39.0657493 -16.4441553)",,,,
91330069,Rua João Higino Figueredo,residential,False,True,20.651,"LINESTRING (-39.0656649 -16.4437372, -39.0656056 -16.4435604)",,,,
91330071,Rua Oscar da R. Teixera,residential,False,True,177.92000000000002,"LINESTRING (-39.0656649 -16.4437372, -39.0664762 -16.4433745, -39.0671615 -16.4430311)",,,,
91330044,Rua dos Papagaios,residential,False,True,36.647,"LINESTRING (-39.0633179 -16.4434581, -39.0636492 -16.4435456)",,,,
"[93724188, 91330044, 93724189]","['Rua das Acácias', 'Rua dos Papagaios', 'Rua Tuturim']",residential,False,False,155.428,"LINESTRING (-39.0633179 -16.4434581, -39.063151 -16.4434266, -39.0631174 -16.4434182, -39.0630866 -16.4434253, -39.0630658 -16.4434478, -39.0630557 -16.4434826, -39.062994 -16.4438388, -39.0629672 -16.443972, -39.0629632 -16.4440035, -39.0629689 -16.4440401, -39.0629894 -16.4440533, -39.0630423 -16.4440639, -39.0635204 -16.4441334)",,,,
93724176,Rua dos Manacas,residential,False,False,153.64,"LINESTRING (-39.0633179 -16.4434581, -39.0632898 -16.4431713, -39.0632911 -16.4431095, -39.0633288 -16.4430467, -39.0633903 -16.4429783, -39.0634789 -16.4429308, -39.064246 -16.4426979)",,,,
91330069,Rua João Higino Figueredo,residential,False,True,47.354,"LINESTRING (-39.0657493 -16.4441553, -39.0656649 -16.4437372)",,,,
238269705,Avenida dos Navegantes,secondary,False,False,70.334,"LINESTRING (-39.0657493 -16.4441553, -39.0663515 -16.4438974)",4,,,
238269705,Avenida dos Navegantes,secondary,False,True,43.992,"LINESTRING (-39.0657493 -16.4441553, -39.0653807 -16.4443329)",4,,,
91330069,Rua João Higino Figueredo,residential,False,False,325.347,"LINESTRING (-39.0657493 -16.4441553, -39.0659639 -16.445282, -39.0659948 -16.4454801, -39.0660488 -16.4458277, -39.0662563 -16.4470403)",,,,
238269706,Rua das Jandaias,residential,False,False,66.788,"LINESTRING (-39.0635204 -16.4441334, -39.0636492 -16.4435456)",,,,
"[91330044, 93724188, 93724189]","['Rua das Acácias', 'Rua dos Papagaios', 'Rua Tuturim']",residential,False,True,155.428,"LINESTRING (-39.0635204 -16.4441334, -39.0630423 -16.4440639, -39.0629894 -16.4440533, -39.0629689 -16.4440401, -39.0629632 -16.4440035, -39.0629672 -16.443972, -39.062994 -16.4438388, -39.0630557 -16.4434826, -39.0630658 -16.4434478, -39.0630866 -16.4434253, -39.0631174 -16.4434182, -39.063151 -16.4434266, -39.0633179 -16.4434581)",,,,
238269706,Rua das Jandaias,residential,False,True,82.606,"LINESTRING (-39.0635204 -16.4441334, -39.0633796 -16.4447199, -39.0633635 -16.4448601)",,,,
776103097,Rua Quintino Bocaiuva,tertiary,False,False,90.435,"LINESTRING (-39.0687226 -16.4464319, -39.0685838 -16.4462505, -39.0684765 -16.4460866, -39.0684054 -16.4459406, -39.0683162 -16.4457232)",,,,
238269705,Avenida dos Navegantes,secondary,False,False,76.862,"LINESTRING (-39.0621487 -16.4446348, -39.0628552 -16.4447714)",4,,,
780383093,Avenida dos Navegantes,secondary,True,False,11.642,"LINESTRING (-39.0621487 -16.4446348, -39.0621029 -16.4446035, -39.0620514 -16.4445918)",2,,,
91330059,Rua Bernardo Spector,tertiary,False,False,33.921,"LINESTRING (-39.0662563 -16.4470403, -39.0659801 -16.4471916)",,,,
91330059,Rua Bernardo Spector,tertiary,False,True,264.916,"LINESTRING (-39.0662563 -16.4470403, -39.0664392 -16.4469735, -39.0666512 -16.446822, -39.0669228 -16.4466184, -39.06725 -16.4463869, -39.067407 -16.4462705, -39.0676484 -16.4461065, -39.0678851 -16.4459631, -39.0681332 -16.4458267, -39.0683162 -16.4457232)",,,,
91330069,Rua João Higino Figueredo,residential,False,True,325.347,"LINESTRING (-39.0662563 -16.4470403, -39.0660488 -16.4458277, -39.0659948 -16.4454801, -39.0659639 -16.445282, -39.0657493 -16.4441553)",,,,
93726034,Rua Frei Calixto,residential,False,False,50.375,"LINESTRING (-39.0645716 -16.4467378, -39.064215 -16.4470349)",,,,
91330059,Rua Bernardo Spector,tertiary,False,False,264.916,"LINESTRING (-39.0683162 -16.4457232, -39.0681332 -16.4458267, -39.0678851 -16.4459631, -39.0676484 -16.4461065, -39.067407 -16.4462705, -39.06725 -16.4463869, -39.0669228 -16.4466184, -39.0666512 -16.446822, -39.0664392 -16.4469735, -39.0662563 -16.4470403)",,,,
91330074,Rua Quintino Bocaiuva,residential,False,False,83.704,"LINESTRING (-39.0683162 -16.4457232, -39.0682572 -16.4454814, -39.068221 -16.4452113, -39.0682049 -16.4449797)",,,,
776103097,Rua Quintino Bocaiuva,tertiary,False,True,90.435,"LINESTRING (-39.0683162 -16.4457232, -39.0684054 -16.4459406, -39.0684765 -16.4460866, -39.0685838 -16.4462505, -39.0687226 -16.4464319)",,,,
88762724,Rua Pero Vaz de Caminha,tertiary,True,False,59.392,"LINESTRING (-39.063684 -16.4474634, -39.0640423 -16.4478723)",,,,
93726034,Rua Frei Calixto,residential,False,False,7.141,"LINESTRING (-39.063684 -16.4474634, -39.0636338 -16.4475059)",,,,
93726034,Rua Frei Calixto,residential,False,True,74.007,"LINESTRING (-39.063684 -16.4474634, -39.064215 -16.4470349)",,,,
238269705,Avenida dos Navegantes,secondary,False,True,70.334,"LINESTRING (-39.0663515 -16.4438974, -39.0657493 -16.4441553)",4,,,
238269705,Avenida dos Navegantes,secondary,False,False,122.016,"LINESTRING (-39.0663515 -16.4438974, -39.066951 -16.443615, -39.0673768 -16.4434105)",4,,,
238269705,Avenida dos Navegantes,secondary,False,False,23.637,"LINESTRING (-39.0677744 -16.4432279, -39.0679722 -16.443132)",4,,,
238269705,Avenida dos Navegantes,secondary,False,True,47.014,"LINESTRING (-39.0677744 -16.4432279, -39.0673768 -16.4434105)",4,,,
"[93726041, 93726035, 93726037]",Rua José R. M. Pereira,residential,True,False,261.94399999999996,"LINESTRING (-39.0677744 -16.4432279, -39.0678904 -16.4434703, -39.0679172 -16.443525, -39.0679353 -16.4435996, -39.06793 -16.4436511, -39.067871 -16.4436884, -39.0678133 -16.4437154, -39.0666586 -16.4442537, -39.0666083 -16.444273, -39.0665547 -16.4442826, -39.0665232 -16.4442575, -39.066503 -16.444217, -39.0664829 -16.4441726, -39.0663515 -16.4438974)",,,,
91330074,Rua Quintino Bocaiuva,residential,False,True,74.936,"LINESTRING (-39.0682089 -16.4443058, -39.0682049 -16.4449797)",,,,
"[94497259, 91330045]",Rua Manuel R. Menezes,residential,False,False,193.562,"LINESTRING (-39.0661812 -16.4429873, -39.0661711 -16.4425494, -39.0661725 -16.4424806, -39.0661627 -16.4424429, -39.0661523 -16.4424214, -39.066094 -16.442397, -39.0660283 -16.442397, -39.0649514 -16.4425706)",,,,
88762727,Rua do Cajueiro,tertiary,False,False,5.313,"LINESTRING (-39.062467 -16.4461573, -39.0624174 -16.4461618)",,,,
88762727,Rua do Cajueiro,tertiary,False,True,8.029,"LINESTRING (-39.062467 -16.4461573, -39.0625421 -16.4461522)",,,,
238269705,Avenida dos Navegantes,secondary,False,False,130.111,"LINESTRING (-39.0642681 -16.4448119, -39.0649004 -16.4445572, -39.0653807 -16.4443329)",4,,,
238269705,Avenida dos Navegantes,secondary,False,True,24.714,"LINESTRING (-39.0642681 -16.4448119, -39.0641709 -16.4448299, -39.0640394 -16.4448473)",4,,,
93726036,Rua Manoel Fernandes Almeida,tertiary,False,True,24.781,"LINESTRING (-39.0654795 -16.4478915, -39.0656059 -16.4477045)",,,,
161996995,Avenida Adno Musser,primary,True,False,80.77000000000001,"LINESTRING (-39.0631128 -16.4417348, -39.0631878 -16.4417782, -39.0632664 -16.4418182, -39.0633615 -16.441849, -39.0634413 -16.4418593, -39.0635567 -16.441858, -39.0638407 -16.4418422)",,,BR-367,40
790251861,,primary,True,False,40.288000000000004,"LINESTRING (-39.0631128 -16.4417348, -39.0631333 -16.4417612, -39.06315 -16.44179, -39.0631625 -16.4418207, -39.0631706 -16.4418527, -39.0631742 -16.4418855, -39.0631732 -16.4419184, -39.0631677 -16.4419509, -39.0631577 -16.4419824, -39.0631434 -16.4420124, -39.0631251 -16.4420403, -39.0631031 -16.4420655)",,,BR-367,
386637755,,primary,True,False,20.342,"LINESTRING (-39.0628623 -16.4421095, -39.0626723 -16.4420934)",,,BR-367,
1213199363,,primary,True,False,80.83400000000002,"LINESTRING (-39.0628623 -16.4421095, -39.0628036 -16.4420664, -39.062756 -16.4420156, -39.0627319 -16.4419333, -39.0627332 -16.4418882, -39.0627533 -16.4418233, -39.062809 -16.441766, -39.0628593 -16.4417326, -39.0629183 -16.4417094, -39.06299 -16.4417037, -39.0630447 -16.4417123, -39.0630772 -16.4417223, -39.0631128 -16.4417348)",,,BR-367,
166960962,Alameda das castanheiras,residential,False,False,93.409,"LINESTRING (-39.0679722 -16.443132, -39.0675867 -16.4423777)",,,,
238269705,Avenida dos Navegantes,secondary,False,True,23.637,"LINESTRING (-39.0679722 -16.443132, -39.0677744 -16.4432279)",4,,,
130416264,Avenida Adno Musser,primary,True,False,82.904,"LINESTRING (-39.0638407 -16.4418422, -39.0634142 -16.4419369, -39.0633475 -16.4419558, -39.0633068 -16.4419701, -39.0631031 -16.4420655)",,,BR-367,40
130416266,Avenida Adno Musser,primary,False,False,441.7039999999999,"LINESTRING (-39.0638407 -16.4418422, -39.0642875 -16.4417512, -39.0646765 -16.4416831, -39.0652491 -16.4415719, -39.0657071 -16.4414863, -39.0660001 -16.4414207, -39.0661711 -16.4413731, -39.0663917 -16.4412837, -39.0665735 -16.4411911, -39.0667739 -16.4410593, -39.0669711 -16.440883, -39.0670616 -16.4407853, -39.0671763 -16.4406309, -39.0672876 -16.440456, -39.0673975 -16.4402361)",,,BR-367,80
1213255390,Rua Cova da Moça,primary_link,True,False,15.623,"LINESTRING (-39.0626445 -16.4425468, -39.0625508 -16.4426548)",,,,
728717238,Rua Cova da Moça,residential,False,False,171.422,"LINESTRING (-39.0626445 -16.4425468, -39.0627104 -16.442563, -39.0627671 -16.4425483, -39.0628103 -16.4425159, -39.0631858 -16.4422143, -39.0633816 -16.4421348, -39.0634902 -16.4420943, -39.0636294 -16.4420487, -39.0638396 -16.4419853, -39.0639925 -16.4419738, -39.064077 -16.4419892)",,,,
298953546,Avenida do Descobrimento,secondary,True,False,285.512,"LINESTRING (-39.0614572 -16.4444775, -39.0616013 -16.4436716, -39.0617099 -16.4429719, -39.0618328 -16.4421911, -39.0618722 -16.441941)",,,,50
130416284,Avenida do Descobrimento,secondary,True,False,59.664,"LINESTRING (-39.0613666 -16.4450608, -39.0614109 -16.4447803, -39.0614498 -16.4445302)",,,,50
130416327,Rua 3,secondary,True,False,59.995,"LINESTRING (-39.0619191 -16.4451624, -39.0613666 -16.4450608)",,,,40
238269703,Avenida Vinte e Dois de Abril,secondary,True,False,97.93299999999999,"LINESTRING (-39.0619191 -16.4451624, -39.0618212 -16.4455927, -39.0617234 -16.4460229)",,,,40
130416284,Avenida do Descobrimento,secondary,True,False,136.127,"LINESTRING (-39.0611891 -16.446273, -39.0612164 -16.446037, -39.0613666 -16.4450608)",,,,50
238269703,Avenida Vinte e Dois de Abril,secondary,True,False,38.14,"LINESTRING (-39.0615852 -16.4464165, -39.0614806 -16.4467445)",,,,40
130416328,Rua 4,secondary_link,True,False,73.183,"LINESTRING (-39.0615852 -16.4464165, -39.0615316 -16.4464969, -39.0615037 -16.4465319, -39.0614625 -16.446557, -39.061425 -16.446567, -39.061379 -16.4465704, -39.0613388 -16.4465634, -39.0613043 -16.4465506, -39.0612711 -16.4465284, -39.0612365 -16.4464975, -39.0612214 -16.446475, -39.0612084 -16.4464271, -39.0611891 -16.446273)",,,,
93724177,Avenida 22 de Abril,secondary_link,False,False,12.933,"LINESTRING (-39.0613874 -16.4470255, -39.0613316 -16.4470264, -39.0612662 -16.447029)",,,,
86463992,Avenida dos Navegantes,secondary,True,False,63.963,"LINESTRING (-39.0614498 -16.4445302, -39.0620385 -16.4446402)",,,,
