osmid,lanes,ref,highway,oneway,reversed,length,name,geometry,bridge
194073680,2,SE-116,primary,False,False,103.558,,"LINESTRING (-37.807336 -10.7361175, -37.8071704 -10.7352005)",
194073680,2,SE-116,primary,False,True,38.692,,"LINESTRING (-37.807336 -10.7361175, -37.8074325 -10.7364523)",
540707514,,,residential,False,False,47.808,Rua Francisco Carlos,"LINESTRING (-37.807336 -10.7361175, -37.8077678 -10.7360477)",
279208501,,,residential,False,False,13.125,,"LINESTRING (-37.8056895 -10.7380547, -37.805732 -10.7381651)",
993938532,,,residential,False,False,126.251,,"LINESTRING (-37.8056895 -10.7380547, -37.805192 -10.7370299)",
680372044,2,SE-270,primary,True,False,111.432,Avenida Construtor João Antônio de Santana,"LINESTRING (-37.8056895 -10.7380547, -37.8066039 -10.7376851, -37.8066326 -10.737673)",
276885465,,,residential,False,True,12.429,Rua Joaquim Neves,"LINESTRING (-37.8066326 -10.737673, -37.8066789 -10.7377751)",
680372044,2,SE-270,primary,True,False,79.243,Avenida Construtor João Antônio de Santana,"LINESTRING (-37.8066326 -10.737673, -37.8073054 -10.7374067)",
276885465,,,residential,False,False,145.904,Rua Joaquim Neves,"LINESTRING (-37.8066326 -10.737673, -37.8063329 -10.7369713, -37.8062604 -10.7368014, -37.8061632 -10.7365998, -37.8060948 -10.7364726)",
276880765,,,residential,False,False,70.992,Travessa Coronel Loiola,"LINESTRING (-37.810385 -10.7362381, -37.8105858 -10.7368453)",
821404861,,,residential,False,True,9.713,,"LINESTRING (-37.810385 -10.7362381, -37.8103555 -10.7361557)",
279208450,2,SE-270,primary,True,False,47.005,Avenida Coronel Loiola,"LINESTRING (-37.810385 -10.7362381, -37.8103186 -10.7362809, -37.8099967 -10.736418)",
276880755,,,residential,False,False,52.732,Rua Mestre Bia,"LINESTRING (-37.809349 -10.7366815, -37.8095073 -10.7371295)",
279208450,2,SE-270,primary,True,False,43.042,Avenida Coronel Loiola,"LINESTRING (-37.809349 -10.7366815, -37.8091763 -10.7367507, -37.8089842 -10.7368277)",
276880700,,,residential,False,True,63.497,Travessa Usina Velha,"LINESTRING (-37.8111364 -10.7366624, -37.8105858 -10.7368453)",
579997812,,,residential,False,False,82.001,Rua Manoel Salustino Neto,"LINESTRING (-37.8111364 -10.7366624, -37.8108839 -10.7364113, -37.8108396 -10.7363527, -37.8108068 -10.7363046, -37.8106774 -10.7360852)",
579997812,,,residential,False,True,47.768,Rua Manoel Salustino Neto,"LINESTRING (-37.8111364 -10.7366624, -37.8113995 -10.7368284, -37.8114177 -10.7368455, -37.8114291 -10.736863, -37.8114565 -10.736935)",
276880686,,,residential,False,False,24.9,,"LINESTRING (-37.8097564 -10.7368288, -37.8098304 -10.7370406)",
276880700,,,residential,False,False,63.497,Travessa Usina Velha,"LINESTRING (-37.8105858 -10.7368453, -37.8111364 -10.7366624)",
276880765,,,residential,False,True,70.992,Travessa Coronel Loiola,"LINESTRING (-37.8105858 -10.7368453, -37.810385 -10.7362381)",
276880765,,,residential,False,False,39.834999999999994,Travessa Coronel Loiola,"LINESTRING (-37.8105858 -10.7368453, -37.8106492 -10.7370993, -37.8106492 -10.7371216, -37.8106475 -10.7371341, -37.8106391 -10.7371502, -37.810611 -10.7371841)",
276880742,,,residential,False,False,96.433,Rua Antônio Manoel de Carvalho,"LINESTRING (-37.8114565 -10.736935, -37.810611 -10.7371841)",
276880742,,,residential,False,True,12.21,Rua Antônio Manoel de Carvalho,"LINESTRING (-37.8114565 -10.736935, -37.8115677 -10.736924)",
579997812,,,residential,False,True,39.467,Rua Manoel Salustino Neto,"LINESTRING (-37.8114565 -10.736935, -37.8115705 -10.7372718)",
579997812,,,residential,False,False,47.768,Rua Manoel Salustino Neto,"LINESTRING (-37.8114565 -10.736935, -37.8114291 -10.736863, -37.8114177 -10.7368455, -37.8113995 -10.7368284, -37.8111364 -10.7366624)",
276880659,,,residential,False,False,36.656,Rua Benjamim Constant,"LINESTRING (-37.8098304 -10.7370406, -37.8095073 -10.7371295)",
276880686,,,residential,False,True,24.9,,"LINESTRING (-37.8098304 -10.7370406, -37.8097564 -10.7368288)",
580201659,,,residential,False,True,36.172,Rua João Siqueira Mendes,"LINESTRING (-37.8098304 -10.7370406, -37.8099399 -10.7373476)",
276880683,,,residential,False,False,19.696,,"LINESTRING (-37.8130142 -10.7372349, -37.8130672 -10.7374042)",
276880730,,,residential,False,True,31.601,Rua Manoel Aguiar,"LINESTRING (-37.8130142 -10.7372349, -37.8129257 -10.7373205, -37.8128888 -10.7373745, -37.8128741 -10.7374226, -37.8128707 -10.7374694)",
276880659,,,residential,False,False,46.063,Rua Benjamim Constant,"LINESTRING (-37.8095073 -10.7371295, -37.8091039 -10.73725)",
276880659,,,residential,False,True,36.656,Rua Benjamim Constant,"LINESTRING (-37.8095073 -10.7371295, -37.8098304 -10.7370406)",
276880755,,,residential,False,False,109.249,Rua Mestre Bia,"LINESTRING (-37.8095073 -10.7371295, -37.8097795 -10.7380749)",
276880755,,,residential,False,True,52.732,Rua Mestre Bia,"LINESTRING (-37.8095073 -10.7371295, -37.809349 -10.7366815)",
276880659,,,residential,False,True,46.063,Rua Benjamim Constant,"LINESTRING (-37.8091039 -10.73725, -37.8095073 -10.7371295)",
279208539,,,primary,True,False,56.009,Rua Nelson Pinto de Mendonça,"LINESTRING (-37.8091039 -10.73725, -37.8092609 -10.7377295)",
580201663,,,residential,False,False,45.532,Rua Sinésio Jacó dos Santos,"LINESTRING (-37.8091039 -10.73725, -37.8088347 -10.7373027, -37.8087856 -10.7373191, -37.8087025 -10.7373541)",
