osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,ref,bridge,junction
950963117,True,1,Rua Pedro Francisco de Melo,secondary,False,24.214,"LINESTRING (-44.1997024 -19.963842, -44.1995781 -19.9639156, -44.1995306 -19.9639816)",,,,
961954690,True,2,Avenida Edmeia Mattos Lazzarotti,primary,False,34.586,"LINESTRING (-44.1997024 -19.963842, -44.1995148 -19.9638354, -44.1993717 -19.9638304)",60,,,
30600172,False,2,Rua Coronel José Félix da Mata,secondary,True,64.732,"LINESTRING (-44.1986901 -19.96591, -44.1991437 -19.9655136)",,,,
224729195,True,2,Avenida Amazonas,primary,False,96.536,"LINESTRING (-44.1986901 -19.96591, -44.1993054 -19.9664233, -44.1993825 -19.9664846)",40,MG-050,,
606755101,True,2,Rua Coronel José Félix da Mata,secondary,False,79.891,"LINESTRING (-44.1986901 -19.96591, -44.1986213 -19.965982, -44.1983608 -19.9664557, -44.1983176 -19.9665343)",,,,
30599947,True,2,Rua Rio de Janeiro,primary,False,106.537,"LINESTRING (-44.2030899 -19.9708757, -44.2023358 -19.970231)",,MG-050,,
78414901,True,2,Rua Pará de Minas,secondary,False,12.987,"LINESTRING (-44.2021672 -19.9672835, -44.2022132 -19.967392)",,,,
224381897,True,2,Rua Doutor Gravatá,secondary,False,32.370000000000005,"LINESTRING (-44.2021672 -19.9672835, -44.2022803 -19.9672706, -44.2024648 -19.967209)",,,,
224729195,True,2,Avenida Amazonas,primary,False,13.607,"LINESTRING (-44.2005429 -19.9674866, -44.2006318 -19.967576)",40,MG-050,,
253879367,True,2,Avenida Governador Valadares,secondary,False,141.705,"LINESTRING (-44.2005429 -19.9674866, -44.2008632 -19.9674378, -44.2016262 -19.9673355, -44.2018834 -19.9672956)",40,,,
30603294,True,,Rua Romualda Augusta de Melo,residential,False,74.026,"LINESTRING (-44.1971793 -19.9669506, -44.1973675 -19.9663088)",40,,,
253879363,True,2,Rua Inconfidência,primary,False,99.916,"LINESTRING (-44.1971793 -19.9669506, -44.1962513 -19.9667346)",,MG-050,,
250374683,True,,Rua Romualda Augusta de Melo,residential,False,216.394,"LINESTRING (-44.1971793 -19.9669506, -44.1971644 -19.9670096, -44.1957547 -19.968351)",,,,
253879367,True,2,Avenida Governador Valadares,secondary,False,105.966,"LINESTRING (-44.1996146 -19.9678699, -44.2005429 -19.9674866)",40,,,
497205448,True,2,Rua Rio de Janeiro,primary,False,118.59,"LINESTRING (-44.1996146 -19.9678699, -44.1990354 -19.9675032, -44.1986542 -19.9673036)",,MG-050,,
718227051,False,,Avenida Nossa Senhora do Carmo,residential,True,50.472,"LINESTRING (-44.1986542 -19.9673036, -44.1990815 -19.9670921)",,,,
253879363,True,2,Rua Inconfidência,primary,False,64.32300000000001,"LINESTRING (-44.1986542 -19.9673036, -44.198515 -19.9672459, -44.1980688 -19.9671286)",,MG-050,,
497205450,False,,Praça Geni Nair,living_street,False,79.217,"LINESTRING (-44.1937795 -19.9696711, -44.1943167 -19.9701737)",,,,
254910122,False,,Avenida Nossa Senhora do Carmo,residential,True,45.715,"LINESTRING (-44.1937795 -19.9696711, -44.1938539 -19.9695881, -44.193934 -19.9695181, -44.1941233 -19.9694272)",,,,
30603490,True,,Rua José Rodrigues Betim,residential,False,69.897,"LINESTRING (-44.1959118 -19.9719748, -44.1960341 -19.9713568)",,,,
497205451,False,,Rua Antônio Rafael,residential,False,62.513,"LINESTRING (-44.194169 -19.9712924, -44.1936644 -19.9709905)",,,,
497205451,False,,Rua Antônio Rafael,residential,True,30.453,"LINESTRING (-44.194169 -19.9712924, -44.1944253 -19.9714227)",,,,
236304303,True,2,Avenida Governador Valadares,secondary,False,231.05,"LINESTRING (-44.194169 -19.9712924, -44.1942514 -19.9711874, -44.1945375 -19.9708936, -44.1957798 -19.9698755)",40,,,
497205451,False,,Rua Antônio Rafael,residential,True,62.513,"LINESTRING (-44.1936644 -19.9709905, -44.194169 -19.9712924)",,,,
30603282,True,,Rua Felipe dos Santos,residential,False,74.17999999999999,"LINESTRING (-44.1963713 -19.9704482, -44.1961276 -19.9703023, -44.1958756 -19.9699855)",40,,,
250374680,True,,Rua Felipe dos Santos,residential,False,125.906,"LINESTRING (-44.1957798 -19.9698755, -44.1950468 -19.9689769)",40,,,
236304303,True,2,Avenida Governador Valadares,secondary,False,281.75800000000004,"LINESTRING (-44.1957798 -19.9698755, -44.1966268 -19.9692276, -44.1967596 -19.969126, -44.1969156 -19.9690429, -44.1980615 -19.9685656)",40,,,
250374684,False,,Rua Felipe dos Santos,residential,False,159.545,"LINESTRING (-44.1950468 -19.9689769, -44.1941492 -19.9678163)",40,,,
254910122,False,,Avenida Nossa Senhora do Carmo,residential,False,108.73,"LINESTRING (-44.1950468 -19.9689769, -44.1941233 -19.9694272)",,,,
254910122,False,,Avenida Nossa Senhora do Carmo,residential,True,102.975,"LINESTRING (-44.1950468 -19.9689769, -44.1959295 -19.9685654)",,,,
250374684,False,,Rua Felipe dos Santos,residential,True,159.545,"LINESTRING (-44.1941492 -19.9678163, -44.1950468 -19.9689769)",40,,,
250374684,False,,Rua Felipe dos Santos,residential,False,148.75300000000001,"LINESTRING (-44.1941492 -19.9678163, -44.1941021 -19.9677108, -44.1937575 -19.9665311)",40,,,
253879363,True,2,Rua Inconfidência,primary,False,86.532,"LINESTRING (-44.1980688 -19.9671286, -44.1972592 -19.9669656)",,MG-050,,
30603291,True,,Rua Nicolau Alves de Melo,residential,False,123.923,"LINESTRING (-44.1997329 -19.9667691, -44.2003806 -19.9658356)",,,,
224729195,True,2,Avenida Amazonas,primary,False,18.284,"LINESTRING (-44.1997329 -19.9667691, -44.199865 -19.9668769)",40,MG-050,,
687817185,True,,Avenida Nossa Senhora do Carmo,residential,False,15.26,"LINESTRING (-44.1997329 -19.9667691, -44.1997242 -19.9668043, -44.1997182 -19.9668246, -44.1997072 -19.9668485, -44.1996963 -19.9668689, -44.1996774 -19.9668945)",,,,
236304325,True,,Rua Belo Horizonte,residential,False,172.101,"LINESTRING (-44.200827 -19.9652382, -44.2010719 -19.9653802, -44.2011767 -19.9654583, -44.2012489 -19.965544, -44.2013723 -19.9658314, -44.2016578 -19.9665128)",,,,
30603292,False,,Rua São Pedro,residential,False,101.133,"LINESTRING (-44.2003806 -19.9658356, -44.199529 -19.9654037)",,,,
30603291,True,,Rua Nicolau Alves de Melo,residential,False,81.186,"LINESTRING (-44.2003806 -19.9658356, -44.2004371 -19.9657528, -44.200827 -19.9652382)",,,,
30603292,False,,Rua São Pedro,residential,True,101.133,"LINESTRING (-44.199529 -19.9654037, -44.2003806 -19.9658356)",,,,
30603292,False,,Rua São Pedro,residential,False,44.083,"LINESTRING (-44.199529 -19.9654037, -44.1993821 -19.9653926, -44.1992373 -19.965443, -44.1991437 -19.9655136)",,,,
236304295,False,,,residential,True,36.588,"LINESTRING (-44.199529 -19.9654037, -44.1994597 -19.9652929, -44.1994384 -19.9652012, -44.1994518 -19.9650953)",,,,
30603293,False,,Rua Bias Fortes,residential,False,48.34,"LINESTRING (-44.1954421 -19.965095, -44.195474 -19.9655287)",,,,
224729195,True,2,Avenida Amazonas,primary,False,49.653,"LINESTRING (-44.1954421 -19.965095, -44.1959022 -19.9652063)",40,MG-050,,
224729195,True,2,Avenida Amazonas,primary,False,124.945,"LINESTRING (-44.1975402 -19.9656026, -44.1986901 -19.96591)",40,MG-050,,
30603295,True,,Rua Pedro Neves,residential,False,102.413,"LINESTRING (-44.1983176 -19.9665343, -44.1973675 -19.9663088)",,,,
606755101,True,2,Rua Coronel José Félix da Mata,secondary,False,71.015,"LINESTRING (-44.1983176 -19.9665343, -44.1980688 -19.9671286)",,,,
30603294,True,,Rua Romualda Augusta de Melo,residential,False,80.574,"LINESTRING (-44.1973675 -19.9663088, -44.1975402 -19.9656026)",40,,,
30603295,True,,Rua Pedro Neves,residential,False,162.9,"LINESTRING (-44.1973675 -19.9663088, -44.1958531 -19.9659621)",,,,
30603293,False,,Rua Bias Fortes,residential,True,48.34,"LINESTRING (-44.195474 -19.9655287, -44.1954421 -19.965095)",,,,
30603296,False,,Rua São Vicente,residential,False,145.615,"LINESTRING (-44.195474 -19.9655287, -44.1940811 -19.9655593)",,,,
30603296,False,,Rua São Vicente,residential,True,145.615,"LINESTRING (-44.1940811 -19.9655593, -44.195474 -19.9655287)",,,,
30603298,True,,Rua João Pinheiro,residential,False,55.443,"LINESTRING (-44.1940811 -19.9655593, -44.1939644 -19.9660457)",,,,
30603298,True,,Rua João Pinheiro,residential,False,88.729,"LINESTRING (-44.1941922 -19.9647682, -44.1940811 -19.9655593)",,,,
224729195,True,2,Avenida Amazonas,primary,False,135.59,"LINESTRING (-44.1941922 -19.9647682, -44.1954421 -19.965095)",40,MG-050,,
30603298,True,,Rua João Pinheiro,residential,False,18.294,"LINESTRING (-44.1939644 -19.9660457, -44.1939333 -19.9662076)",,,,
253879363,True,2,Rua Inconfidência,primary,False,39.202,"LINESTRING (-44.1939644 -19.9660457, -44.1935935 -19.9659931)",,MG-050,,
30603299,False,,Rua Maria do Carmo Lara,residential,False,30.035,"LINESTRING (-44.1959295 -19.9685654, -44.1957547 -19.968351)",,,,
254910122,False,,Avenida Nossa Senhora do Carmo,residential,False,102.975,"LINESTRING (-44.1959295 -19.9685654, -44.1950468 -19.9689769)",,,,
254910122,False,,Avenida Nossa Senhora do Carmo,residential,True,201.723,"LINESTRING (-44.1959295 -19.9685654, -44.196201 -19.9684381, -44.1976567 -19.9677556)",,,,
253879363,True,2,Rua Inconfidência,primary,False,227.806,"LINESTRING (-44.1962513 -19.9667346, -44.1952543 -19.9664419, -44.1946239 -19.9662351, -44.1942431 -19.9661174, -44.1941788 -19.9661009)",,MG-050,,
30603299,False,,Rua Maria do Carmo Lara,residential,True,30.035,"LINESTRING (-44.1957547 -19.968351, -44.1959295 -19.9685654)",,,,
"[497205449, 250374685]",True,,"['Rua Maria do Carmo Lara', 'Rua Antônio Monteiro Lara']",residential,False,236.409,"LINESTRING (-44.1957547 -19.968351, -44.1952686 -19.9677862, -44.1962513 -19.9667346)",,,,
921353588,True,,Rua Santa Cruz,residential,False,96.655,"LINESTRING (-44.1990059 -19.971708, -44.1985078 -19.9724404)",30,,,
"[707023944, 254913985]",False,,"['Rua Maria Consuelo', 'Avenida Marechal Rondon']",residential,True,209.83800000000002,"LINESTRING (-44.1990059 -19.971708, -44.2002993 -19.9726425, -44.2006204 -19.9724578)","['20', '40']",,,
30603478,True,,Rua Amin Fares,residential,False,46.551,"LINESTRING (-44.2025629 -19.9681145, -44.2021825 -19.9683323)",,,,
882623505,True,,Rua Santa Cruz,residential,False,18.902,"LINESTRING (-44.2018249 -19.9685956, -44.2016921 -19.968711)",30,,,
30599947,True,2,Rua Rio de Janeiro,primary,False,86.399,"LINESTRING (-44.2011425 -19.9692615, -44.2005447 -19.9687248)",,MG-050,,
253845570,True,,Rua Santa Cruz,residential,False,92.376,"LINESTRING (-44.2011425 -19.9692615, -44.2009267 -19.9696404, -44.2007253 -19.9699939)",30,,,
30603493,True,,Rua Servidor Alfredo de Oliveira Braga,residential,False,11.836,"LINESTRING (-44.1967792 -19.9721328, -44.196844 -19.9722201)",,,,
718034011,True,1,Avenida Juscelino Kubitscheck,tertiary,False,118.612,"LINESTRING (-44.1967792 -19.9721328, -44.1974705 -19.9712868)",60,,,
718034011,True,1,Avenida Juscelino Kubitscheck,tertiary,False,33.5,"LINESTRING (-44.1974705 -19.9712868, -44.1977143 -19.9710912)",60,,,
254913311,True,,Praça da Caçamba,residential,False,21.948,"LINESTRING (-44.1974705 -19.9712868, -44.1974231 -19.971191, -44.1974186 -19.9711473, -44.1974336 -19.9711016)",20,,,
30599947,True,2,Rua Rio de Janeiro,primary,False,110.036,"LINESTRING (-44.2004611 -19.96866, -44.2003913 -19.968596, -44.1997225 -19.9679548)",,MG-050,,
882199615,True,1,Avenida Juscelino Kubitscheck,tertiary,False,80.231,"LINESTRING (-44.2004611 -19.96866, -44.2008566 -19.9682798, -44.2009978 -19.9681441)",60,,,
30603476,False,,Avenida Marechal Rondon,residential,False,64.349,"LINESTRING (-44.2022796 -19.9715196, -44.2017408 -19.9717997)",40,,,
30603476,False,,Avenida Marechal Rondon,residential,True,91.029,"LINESTRING (-44.2022796 -19.9715196, -44.2030452 -19.9711292)",40,,,
30603482,False,,Rua Tereza Machado Lage,residential,False,234.877,"LINESTRING (-44.2022796 -19.9715196, -44.2007253 -19.9699939)",,,,
30603482,False,,Rua Tereza Machado Lage,residential,True,234.877,"LINESTRING (-44.2007253 -19.9699939, -44.2022796 -19.9715196)",,,,
253845570,True,,Rua Santa Cruz,residential,False,42.423,"LINESTRING (-44.2007253 -19.9699939, -44.2005802 -19.9701972, -44.20048 -19.9702963)",30,,,
30603476,False,,Avenida Marechal Rondon,residential,True,20.821,"LINESTRING (-44.2015665 -19.9718904, -44.2017408 -19.9717997)",40,,,
30603483,False,,Rua Camilo Ana,residential,False,205.591,"LINESTRING (-44.2015665 -19.9718904, -44.2002067 -19.9705543)",,,,
707023944,False,,Avenida Marechal Rondon,residential,False,117.289,"LINESTRING (-44.2015665 -19.9718904, -44.2012227 -19.9720966, -44.2006204 -19.9724578)",40,,,
30603483,False,,Rua Camilo Ana,residential,True,205.591,"LINESTRING (-44.2002067 -19.9705543, -44.2015665 -19.9718904)",,,,
253845570,True,,Rua Santa Cruz,residential,False,88.102,"LINESTRING (-44.2002067 -19.9705543, -44.1995419 -19.9710415)",30,,,
253845570,True,,Rua Santa Cruz,residential,False,40.482,"LINESTRING (-44.20048 -19.9702963, -44.2002067 -19.9705543)",30,,,
