osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,bridge
1107163483,Rua Urbano Lopes,tertiary,False,False,40.14,"LINESTRING (-49.2349607 -25.4414825, -49.2351457 -25.4411625)",,,,
24880249,Rua Urbano Lopes,tertiary,True,False,32.697,"LINESTRING (-49.2349607 -25.4414825, -49.2349916 -25.4415619, -49.2350212 -25.4416224, -49.2350558 -25.4416694, -49.2351233 -25.4417319)",,,,
517108438,Avenida Nossa Senhora da Penha,residential,False,False,52.773,"LINESTRING (-49.2339371 -25.4409149, -49.2341642 -25.4404869)",2,60,,
24553453,Rua João Dranka,tertiary,True,False,40.224000000000004,"LINESTRING (-49.236263 -25.4390203, -49.2362071 -25.4389818, -49.2361558 -25.4389415, -49.2361217 -25.4389064, -49.2360966 -25.4388618, -49.2360811 -25.4388073, -49.2360704 -25.438724)",,,,
24553460,,tertiary_link,True,False,26.455000000000002,"LINESTRING (-49.236263 -25.4390203, -49.2361787 -25.439025, -49.2361222 -25.4390325, -49.2360656 -25.439049, -49.2360113 -25.4390768)",,,,
1222890219,Rua Urbano Lopes,tertiary,False,True,39.676,"LINESTRING (-49.2360704 -25.438724, -49.2360359 -25.4389297, -49.2360113 -25.4390768)",,,,
24880251,Rua Urbano Lopes,tertiary,False,True,39.295,"LINESTRING (-49.2360113 -25.4390768, -49.2359527 -25.4394262)",,,,
1222890219,Rua Urbano Lopes,tertiary,False,False,39.676,"LINESTRING (-49.2360113 -25.4390768, -49.2360359 -25.4389297, -49.2360704 -25.438724)",,,,
24553525,Avenida Prefeito Maurício Fruet,secondary,True,False,58.92,"LINESTRING (-49.2387644 -25.4395589, -49.2386328 -25.439509, -49.2385607 -25.4394897, -49.2384678 -25.4394746, -49.2383902 -25.439468, -49.2383239 -25.4394667, -49.2382668 -25.4394677, -49.2381942 -25.4394752)",,,,
"[163124677, 1239544966]",Rua Engenheiro Ostoja Roguski,secondary,False,True,59.629,"LINESTRING (-49.2387644 -25.4395589, -49.2388855 -25.4396652, -49.2391289 -25.4398788, -49.2391902 -25.4399327)",,,,
1107163507,Rua Engenheiro Ostoja Roguski,secondary,True,False,12.879,"LINESTRING (-49.2382236 -25.4390849, -49.2383156 -25.4391656)",,,,
24553494,,secondary_link,True,False,48.061,"LINESTRING (-49.2382236 -25.4390849, -49.2382644 -25.43917, -49.2382854 -25.4392243, -49.2382957 -25.4392714, -49.2382972 -25.4393139, -49.2382865 -25.4393584, -49.2382667 -25.4394028, -49.2382394 -25.4394368, -49.2381942 -25.4394752)",1,,,
195655599,Avenida Prefeito Maurício Fruet,secondary,True,False,19.517,"LINESTRING (-49.2381942 -25.4394752, -49.238138 -25.4394861, -49.2380659 -25.4395066, -49.2380097 -25.4395287)",3,,,
195655600,Rua João Dranka,tertiary,True,False,47.507000000000005,"LINESTRING (-49.2380097 -25.4395287, -49.2379215 -25.4395219, -49.2378624 -25.4395094, -49.2377932 -25.4394848, -49.2376803 -25.4394409, -49.2376446 -25.4394285, -49.2375627 -25.4393986)",2,,,
164417444,Rua Engenheiro Ostoja Roguski,secondary,True,False,67.435,"LINESTRING (-49.2421268 -25.4425422, -49.2417245 -25.4422391, -49.2416772 -25.4422015, -49.2416157 -25.442149)",,,,
914901304,Rua Engenheiro Ostoja Roguski,secondary,False,True,131.94,"LINESTRING (-49.2421268 -25.4425422, -49.2422221 -25.4426316, -49.2422913 -25.4427009, -49.2423421 -25.442766, -49.2423826 -25.4428266, -49.2424146 -25.4428871, -49.2427288 -25.4435832)",,,,
24603640,,unclassified,True,False,59.72,"LINESTRING (-49.2416157 -25.442149, -49.2415645 -25.4421648, -49.2415192 -25.4421665, -49.2414737 -25.4421542, -49.2414128 -25.4421198, -49.2413185 -25.442031, -49.2412665 -25.4419612, -49.2412561 -25.4419188, -49.2412569 -25.4418731, -49.2412753 -25.4418332)",,,,
164417444,Rua Engenheiro Ostoja Roguski,secondary,True,False,49.009,"LINESTRING (-49.2416157 -25.442149, -49.2414498 -25.4419993, -49.2413643 -25.4419191, -49.2413405 -25.441896, -49.2412753 -25.4418332)",,,,
914901303,Rua Engenheiro Ostoja Roguski,secondary,False,True,162.34,"LINESTRING (-49.2398137 -25.4404801, -49.240973 -25.4414977)",4,,,
24777455,Rua Doutor Corrêa Coelho,residential,False,True,213.51,"LINESTRING (-49.2398137 -25.4404801, -49.2398495 -25.4404533, -49.2398766 -25.4404331, -49.2400236 -25.4403232, -49.2403032 -25.4401143, -49.2404482 -25.4400059, -49.2404988 -25.4399681, -49.2405651 -25.4399203, -49.2406257 -25.4398867, -49.2406863 -25.4398617, -49.2407545 -25.4398399, -49.2416558 -25.4395922)",2,,,
914901303,Rua Engenheiro Ostoja Roguski,secondary,False,False,87.319,"LINESTRING (-49.2398137 -25.4404801, -49.2392895 -25.4400198, -49.2391902 -25.4399327)",4,,,
