osmid,bridge,oneway,lanes,highway,reversed,length,name,geometry,ref,maxspeed,access
"[966318961, 17985796]",,True,1,primary_link,False,133.90300000000002,,"LINESTRING (-43.2068763 -22.9105557, -43.2065362 -22.9105168, -43.2063513 -22.9105056, -43.2061738 -22.9104929, -43.2058398 -22.9104683, -43.2055767 -22.9104308)",,,
372724970,,True,2,tertiary,False,122.796,Rua Hélio Beltrão,"LINESTRING (-43.2047492 -22.9137333, -43.2047591 -22.9136992, -43.2050227 -22.9129666, -43.2051133 -22.9127219, -43.2051249 -22.9126847)",,50,
73250011,,True,3,tertiary,False,177.186,Rua Joaquim Palhares,"LINESTRING (-43.2082977 -22.9134887, -43.2084426 -22.9133982, -43.2087331 -22.9132278, -43.2090223 -22.9130496, -43.2093877 -22.9128252, -43.2094214 -22.9128021, -43.2094679 -22.9127547, -43.2094878 -22.9127132, -43.2094927 -22.9126684, -43.2094543 -22.9124746)",,,
134870911,,True,2,tertiary_link,False,31.494,,"LINESTRING (-43.2082977 -22.9134887, -43.2083183 -22.9135408, -43.2083386 -22.9135945, -43.2083386 -22.9136358, -43.2083293 -22.9136871, -43.2083039 -22.9137611)",,,
30105518,,True,1,residential,False,228.14100000000002,Rua Beatriz Larragoiti Lucas,"LINESTRING (-43.2075754 -22.9131818, -43.2078286 -22.9124247, -43.2078897 -22.9122397, -43.2079332 -22.9121117, -43.2080899 -22.9116433, -43.2082311 -22.911221)",,30,
134993920,,True,2,tertiary,False,83.01800000000001,Rua Ulysses Guimarães,"LINESTRING (-43.2075754 -22.9131818, -43.2079969 -22.913303, -43.2081033 -22.9133383, -43.2081711 -22.9133778, -43.2082415 -22.9134278, -43.2082977 -22.9134887)",,,
"[791616384, 134993920]",,True,2,tertiary,False,140.78,Rua Ulysses Guimarães,"LINESTRING (-43.2062714 -22.9127817, -43.2067758 -22.9129432, -43.2072952 -22.9130983, -43.2075754 -22.9131818)",,,
50495815,,True,3,tertiary,False,152.22,Rua Joaquim Palhares,"LINESTRING (-43.2071609 -22.9143669, -43.2073496 -22.9142278, -43.2074395 -22.9141566, -43.2074751 -22.9141232, -43.2077976 -22.9138416, -43.2081181 -22.9135983, -43.2082977 -22.9134887)",,,
167274608,,True,2,secondary,False,24.216,Rua João Paulo I,"LINESTRING (-43.2071609 -22.9143669, -43.2072509 -22.9143446, -43.2072944 -22.9143412, -43.2073393 -22.9143445, -43.2073929 -22.9143538)",,,
40942950,,True,4,secondary,False,111.614,Rua Estácio de Sá,"LINESTRING (-43.2065986 -22.9146483, -43.2058874 -22.9144617, -43.2058078 -22.9144408, -43.2055505 -22.9143734)",,,
73250045,,True,3,secondary,False,109.61599999999999,Rua Haddock Lobo,"LINESTRING (-43.2075116 -22.9151577, -43.207249 -22.9149965, -43.2069978 -22.9148407, -43.2068709 -22.9147656, -43.2067515 -22.9147063, -43.2065986 -22.9146483)",,,
"[50495817, 955055828]",,True,"['1', '3']",tertiary,False,17.875999999999998,Rua Joaquim Palhares,"LINESTRING (-43.2097109 -22.9129558, -43.2096157 -22.9130195, -43.2095712 -22.9130521)",,,
787842425,,True,2,secondary,False,58.748999999999995,Avenida Paulo de Frontin,"LINESTRING (-43.2097109 -22.9129558, -43.2096004 -22.9126635, -43.209515 -22.9124593)",,60,
378641441,,True,2,trunk,False,136.725,,"LINESTRING (-43.2087403 -22.9109333, -43.2085563 -22.9108108, -43.2084719 -22.9107519, -43.2084104 -22.9106879, -43.2083809 -22.9106286, -43.2083695 -22.9105496, -43.2083769 -22.9104736, -43.2083943 -22.9104316, -43.2084426 -22.9103705, -43.2085244 -22.9103161, -43.2088758 -22.9100764)",,,
181765436,,True,3,trunk,False,68.34100000000001,Avenida Francisco Bicalho,"LINESTRING (-43.2088758 -22.9100764, -43.2091014 -22.9098964, -43.2091863 -22.9098127, -43.2092332 -22.9097639, -43.2092641 -22.9097225, -43.2093212 -22.9096262)",,80,
181765436,,True,3,trunk,False,7.518,Avenida Francisco Bicalho,"LINESTRING (-43.2093212 -22.9096262, -43.2093461 -22.9095626)",,80,
"[426492041, 426492045, 253089526]",yes,True,1,trunk_link,False,46.26499999999999,Ponte dos Marinheiros,"LINESTRING (-43.2093212 -22.9096262, -43.2093606 -22.9096175, -43.2094052 -22.9096187, -43.209667 -22.9096566, -43.2097207 -22.9096676, -43.2097623 -22.9096868)",,,
786437805,,True,2,tertiary,False,89.15199999999999,Rua Joaquim Palhares,"LINESTRING (-43.2083039 -22.9137611, -43.2081899 -22.9138364, -43.2077104 -22.9141529, -43.2075986 -22.9142309)",,,
795083595,,True,3,trunk,False,63.542,Avenida Paulo de Frontin,"LINESTRING (-43.2106005 -22.9109573, -43.2103886 -22.9110079, -43.210237 -22.9110659, -43.2101569 -22.9111057, -43.2100458 -22.9111934)",,,
125955144,yes,True,2,motorway_link,False,222.167,,"LINESTRING (-43.2098193 -22.9118037, -43.2098151 -22.9119112, -43.2098342 -22.9120453, -43.2099976 -22.9126416, -43.2100768 -22.9129881, -43.2101063 -22.9132123, -43.2101177 -22.9133617, -43.2101204 -22.9135958, -43.2101177 -22.9136619, -43.2101015 -22.9137711)",,,
67870697,,True,2,secondary,False,167.95000000000005,Avenida Paulo de Frontin,"LINESTRING (-43.2102572 -22.9113697, -43.2101311 -22.9114847, -43.2100546 -22.9115582, -43.2099896 -22.911641, -43.209952 -22.9116996, -43.2099165 -22.9117861, -43.2098964 -22.9118744, -43.209881 -22.9119689, -43.209879 -22.9120264, -43.209887 -22.9120925, -43.2099225 -22.9122228, -43.2100748 -22.9126483, -43.2101011 -22.9127352)",,60,
"[236684662, 125955142]",yes,True,2,motorway_link,False,67.632,,"LINESTRING (-43.2102572 -22.9113697, -43.2101264 -22.9114402, -43.210058 -22.9114878, -43.2099809 -22.9115514, -43.2099118 -22.9116328, -43.2098633 -22.9117177, -43.2098193 -22.9118037)",,,
50521962,,True,5,primary,False,53.328,Rua Mirabeau Souto Uchoa,"LINESTRING (-43.2130499 -22.9110017, -43.2125331 -22.9109434)",,,
67914951,,True,,residential,False,63.411,Rua Joaquim Palhares,"LINESTRING (-43.2130499 -22.9110017, -43.2125246 -22.9113035)",,,
92344861,,False,,residential,False,37.079,Rua Joaquim Palhares,"LINESTRING (-43.2125246 -22.9113035, -43.212214 -22.9114748)",,,
50510371,,True,,residential,False,45.92,Rua Joaquim Palhares,"LINESTRING (-43.2125246 -22.9113035, -43.2126061 -22.9111988, -43.2126343 -22.9111172, -43.2126085 -22.91105, -43.2125331 -22.9109434)",,,
"[1028101797, 954770495]",,True,,residential,False,127.25999999999999,Rua Joaquim Palhares,"LINESTRING (-43.211173 -22.9120996, -43.212109 -22.9115378, -43.212214 -22.9114748)",,,
310553453,,True,,residential,False,54.113,Rua Joaquim Palhares,"LINESTRING (-43.2107253 -22.912358, -43.211173 -22.9120996)",,,
952414328,,False,,residential,True,25.228,Rua Barão de Ubá,"LINESTRING (-43.2110478 -22.9145909, -43.2110786 -22.914816)",,,
236680752,,True,,residential,False,250.488,Rua Barão de Ubá,"LINESTRING (-43.2110478 -22.9145909, -43.2108802 -22.9134802, -43.2108297 -22.9131627, -43.2107253 -22.912358)",,,
50510373,,True,,residential,False,174.683,Rua São Valentim,"LINESTRING (-43.2124961 -22.9130909, -43.211173 -22.9120996)",,,
50510376,,True,,residential,False,122.576,Rua Pereira de Almeida,"LINESTRING (-43.2124961 -22.9130909, -43.2117027 -22.9139162)",,,
67917657,,True,,residential,False,74.676,Rua Barão de Iguatemi,"LINESTRING (-43.2133848 -22.9123004, -43.2139664 -22.9127054)",,,
236678961,,True,2,residential,False,93.879,Rua do Matoso,"LINESTRING (-43.2133848 -22.9123004, -43.2131644 -22.9131199)",,,
134868618,,True,3,secondary,False,15.736,Avenida Paulo de Frontin,"LINESTRING (-43.2102279 -22.9134381, -43.2102258 -22.9135796)",,60,
310553453,,True,,residential,False,76.462,Rua Joaquim Palhares,"LINESTRING (-43.2101011 -22.9127352, -43.2107253 -22.912358)",,,
952055960,,True,1,secondary,False,79.4,Avenida Paulo de Frontin,"LINESTRING (-43.2101011 -22.9127352, -43.2101445 -22.9128843, -43.2102075 -22.9132104, -43.2102279 -22.9134381)",,60,
67914952,,True,,residential,False,107.084,Rua Santa Amélia,"LINESTRING (-43.2102103 -22.9141888, -43.2104181 -22.9143814, -43.210693 -22.9146223, -43.2109748 -22.914845)",,,
952060646,,True,2,secondary,False,119.57300000000001,Avenida Paulo de Frontin,"LINESTRING (-43.2102103 -22.9141888, -43.2102531 -22.9147335, -43.2102731 -22.9152624)",,60,
236678961,,True,2,residential,False,51.786,Rua do Matoso,"LINESTRING (-43.2129676 -22.9138429, -43.2128345 -22.9142922)",,,
236678679,,True,,residential,False,78.59,Travessa Doutor Araújo,"LINESTRING (-43.2136585 -22.9141504, -43.2129676 -22.9138429)",,,
288233202,,True,1,secondary_link,False,11.966,,"LINESTRING (-43.2094543 -22.9124746, -43.2094441 -22.9123674)",,,
955404883,,True,1,tertiary,False,27.565,Avenida Paulo de Frontin,"LINESTRING (-43.2094543 -22.9124746, -43.2093618 -22.9122418)",,,
50510376,,True,,residential,False,84.933,Rua Pereira de Almeida,"LINESTRING (-43.2133084 -22.9122461, -43.2127586 -22.9128179)",,,
798199800,,True,,residential,False,9.884,Rua Barão de Iguatemi,"LINESTRING (-43.2133084 -22.9122461, -43.2133848 -22.9123004)",,,
134868931,,True,2,residential,False,126.614,Rua do Matoso,"LINESTRING (-43.2136743 -22.9111934, -43.2133848 -22.9123004)",,,
954416508,,True,2,tertiary,False,46.608,Praça da Bandeira,"LINESTRING (-43.2136743 -22.9111934, -43.2132611 -22.9110178)",,,
92344861,,False,,residential,True,37.079,Rua Joaquim Palhares,"LINESTRING (-43.212214 -22.9114748, -43.2125246 -22.9113035)",,,
798199800,,True,,residential,False,141.138,Rua Barão de Iguatemi,"LINESTRING (-43.212214 -22.9114748, -43.2133084 -22.9122461)",,,
952414328,,False,,residential,False,13.942,Rua Barão de Ubá,"LINESTRING (-43.2110956 -22.9149404, -43.2110786 -22.914816)",,,
50495921,,True,2,trunk,False,203.00500000000002,Avenida Francisco Bicalho,"LINESTRING (-43.2099121 -22.9096788, -43.2098971 -22.9098677, -43.2099105 -22.9099177, -43.2099429 -22.9099792, -43.2099895 -22.9100303, -43.2100298 -22.9100542, -43.2100845 -22.9100776, -43.2104087 -22.9102055, -43.2105448 -22.9102593, -43.2106447 -22.9103223, -43.2107245 -22.910389, -43.2107855 -22.9104687, -43.2108211 -22.910549, -43.2108338 -22.9106404, -43.2108224 -22.9107219, -43.2107788 -22.9108084, -43.2107225 -22.9108732, -43.2106977 -22.9108973, -43.2106005 -22.9109573)",,,
532100436,,True,1,trunk_link,False,47.745999999999995,Avenida Francisco Bicalho,"LINESTRING (-43.2099121 -22.9096788, -43.2097878 -22.9098504, -43.2096567 -22.910038)",,60,
125955143,,True,2,secondary,False,193.793,Avenida Paulo de Frontin,"LINESTRING (-43.2100458 -22.9111934, -43.2099239 -22.9112705, -43.209848 -22.9113584, -43.2097967 -22.9114541, -43.2097565 -22.9115487, -43.2097141 -22.9117319, -43.20971 -22.9118366, -43.2097347 -22.9120292, -43.2099524 -22.912695, -43.2099839 -22.9127955)",,,
"[236684664, 125955149]",yes,True,2,motorway_link,False,72.613,,"LINESTRING (-43.2100458 -22.9111934, -43.2099868 -22.9113052, -43.2098797 -22.9114974, -43.2098298 -22.9116696, -43.2098193 -22.9118037)",,,
"[153656592, 954418419]",,True,"['1', '2']",trunk_link,False,82.90100000000001,,"LINESTRING (-43.2081211 -22.9103372, -43.2081724 -22.9103091, -43.2082475 -22.9102715, -43.2085552 -22.9101952, -43.2088758 -22.9100764)",,,
227161871,,True,3,primary,False,40.522,Avenida Francisco Bicalho,"LINESTRING (-43.2097623 -22.9096868, -43.2097084 -22.9098673, -43.2096567 -22.910038)",,,
913284043,,True,2,secondary,False,53.18,Avenida Paulo de Frontin,"LINESTRING (-43.2098881 -22.9135466, -43.2097555 -22.9130842)",,60,
304650021,,True,1,motorway_link,False,258.588,Viaduto dos Aviadores,"LINESTRING (-43.2098881 -22.9135466, -43.2098369 -22.9132935, -43.2097986 -22.9131237, -43.2097723 -22.9129411, -43.2096042 -22.9123128, -43.2095645 -22.9121837, -43.2095456 -22.9120874, -43.2095445 -22.9119713, -43.2095548 -22.911799, -43.2095458 -22.911544, -43.2095631 -22.9113893, -43.2095879 -22.9112593)",,,
"[955495556, 955495557, 269002551]",yes,True,1,secondary_link,False,39.157000000000004,,"LINESTRING (-43.2098881 -22.9135466, -43.209939 -22.9135149, -43.2099534 -22.9135066, -43.2099643 -22.9135023, -43.2099889 -22.9134927, -43.2100181 -22.913488, -43.2100546 -22.9134883, -43.2100748 -22.9134927, -43.2100909 -22.9135, -43.210121 -22.9135137, -43.2102258 -22.9135796)",,,
950102855,yes,False,1,secondary_link,False,23.403,,"LINESTRING (-43.2102731 -22.9152624, -43.210047 -22.915232)",,,
955403265,,True,1,secondary_link,False,12.536,,"LINESTRING (-43.209515 -22.9124593, -43.2094441 -22.9123674)",,,
1074227966,,True,2,secondary,False,27.839,Avenida Paulo de Frontin,"LINESTRING (-43.209515 -22.9124593, -43.2094358 -22.9122198)",,60,
"[134870912, 638634855]",,True,2,tertiary,False,88.511,Rua Joaquim Palhares,"LINESTRING (-43.2073929 -22.9143538, -43.2070157 -22.9145445, -43.2069556 -22.9145688, -43.2068608 -22.9145989, -43.2067756 -22.9146205, -43.2066844 -22.9146372, -43.2065986 -22.9146483)",,,
638634856,,True,2,secondary,False,22.269,Rua João Paulo I,"LINESTRING (-43.2073929 -22.9143538, -43.2074422 -22.914372, -43.2075002 -22.9144051, -43.2075797 -22.9144548)",,,
"[955462808, 50495804]",,True,"['1', '2']",secondary,False,165.15699999999998,Avenida Paulo de Frontin,"LINESTRING (-43.2094358 -22.9122198, -43.2092583 -22.9117, -43.20914 -22.9113538, -43.2090937 -22.9112444, -43.2090367 -22.9111475, -43.2089973 -22.9110978, -43.2087403 -22.9109333)",,60,
638634858,,True,2,tertiary,False,25.112,Rua Joaquim Palhares,"LINESTRING (-43.2075986 -22.9142309, -43.2073929 -22.9143538)",,,
287979512,,True,1,secondary_link,False,25.778999999999996,,"LINESTRING (-43.2075986 -22.9142309, -43.2075784 -22.9142777, -43.2075655 -22.9143267, -43.2075601 -22.9143769, -43.2075657 -22.9144217, -43.2075797 -22.9144548)",,,
170294120,,True,4,primary,False,23.9,Rua Francisco Eugênio,"LINESTRING (-43.2103356 -22.9068164, -43.2102699 -22.9068195, -43.2102129 -22.9068331, -43.2101606 -22.9068535, -43.2101158 -22.9068776)",,,
170294120,,True,4,primary,False,3.004,Rua Francisco Eugênio,"LINESTRING (-43.2103649 -22.9068175, -43.2103356 -22.9068164)",,,
"[791616384, 1008977148]",,True,2,tertiary,False,101.757,Rua Ulysses Guimarães,"LINESTRING (-43.2053232 -22.9125085, -43.2062081 -22.9127643, -43.2062714 -22.9127817)",,,
"[370553813, 653364671]",,True,"['2', '3']",tertiary,False,123.21,"['Rua Nelson Carneiro', 'Rua Pinto de Azevedo']","LINESTRING (-43.2055767 -22.9104308, -43.2055056 -22.9104119, -43.2052753 -22.9103394, -43.2049069 -22.9102285, -43.2048551 -22.9102204, -43.2048063 -22.910222, -43.2047679 -22.91024, -43.2047396 -22.9102716, -43.2046996 -22.9103377, -43.2046355 -22.9105382)",,,
236678943,,False,,residential,True,15.377,Rua Doze de Dezembro,"LINESTRING (-43.2138995 -22.9128292, -43.2139664 -22.9127054)",,,
236678943,,False,,residential,False,15.377,Rua Doze de Dezembro,"LINESTRING (-43.2139664 -22.9127054, -43.2138995 -22.9128292)",,,
236679021,,False,,residential,False,53.433,Travessa Angustura,"LINESTRING (-43.2131644 -22.9131199, -43.2127586 -22.9128179)",,,
236678961,,True,2,residential,False,82.883,Rua do Matoso,"LINESTRING (-43.2131644 -22.9131199, -43.2131287 -22.9132512, -43.2129856 -22.9137768, -43.2129676 -22.9138429)",,,
50510376,,True,,residential,False,40.55,Rua Pereira de Almeida,"LINESTRING (-43.2127586 -22.9128179, -43.2124961 -22.9130909)",,,
236679021,,False,,residential,True,53.433,Travessa Angustura,"LINESTRING (-43.2127586 -22.9128179, -43.2131644 -22.9131199)",,,
236680286,,False,,residential,True,67.684,Travessa Pereira de Oliveira,"LINESTRING (-43.2121803 -22.9143369, -43.2117027 -22.9139162)",,,
50510376,,True,,residential,False,100.636,Rua Pereira de Almeida,"LINESTRING (-43.2117027 -22.9139162, -43.2110478 -22.9145909)",,,
236680286,,False,,residential,False,67.684,Travessa Pereira de Oliveira,"LINESTRING (-43.2117027 -22.9139162, -43.2121803 -22.9143369)",,,
236680385,,False,,living_street,False,13.298,Alameda Santo Antônio,"LINESTRING (-43.2128345 -22.9142922, -43.2127347 -22.9142157)",,,
236680385,,False,,living_street,True,13.298,Alameda Santo Antônio,"LINESTRING (-43.2127347 -22.9142157, -43.2128345 -22.9142922)",,,
794061363,,True,3,secondary,False,14.886,Avenida Francisco Bicalho,"LINESTRING (-43.2094187 -22.9066828, -43.2094279 -22.9065492)",,70,
"[794526572, 227161871]",,True,3,primary,False,269.199,Avenida Francisco Bicalho,"LINESTRING (-43.2099593 -22.9071799, -43.2099286 -22.9076324, -43.2099184 -22.9078491, -43.2098307 -22.9092745, -43.209811 -22.9094252, -43.209792 -22.9095711, -43.209787 -22.9095949)",,80,
50495894,,True,4,primary,False,88.286,Viaduto dos Marinheiros,"LINESTRING (-43.2104613 -22.9100584, -43.2112796 -22.9103079)",,,
"[257963896, 50495890]",,True,1,trunk_link,False,143.71800000000002,,"LINESTRING (-43.2104613 -22.9100584, -43.2106196 -22.9101935, -43.2107172 -22.9102603, -43.2108122 -22.9103317, -43.2108974 -22.9104242, -43.210942 -22.9105098, -43.2109667 -22.9106089, -43.2109505 -22.9107163, -43.2109223 -22.9107905, -43.2108714 -22.9108572, -43.2108003 -22.9109202, -43.2107373 -22.9109498, -43.2106005 -22.9109573)",,,
134868628,,True,4,secondary,False,9.803,Avenida Paulo de Frontin,"LINESTRING (-43.2099889 -22.9141911, -43.2099831 -22.9141031)",,60,
