osmid,name,highway,oneway,reversed,length,geometry,access,ref
229687684,Rua Rio Branco,residential,False,True,59.797,"LINESTRING (-42.7157917 -5.9199662, -42.7162866 -5.9197497)",,
229686843,Rua Leste,residential,False,False,496.66800000000006,"LINESTRING (-42.7157917 -5.9199662, -42.7157879 -5.9214746, -42.7158941 -5.92289, -42.7159078 -5.9236101, -42.715931 -5.9237563, -42.7163527 -5.9242796)",,
229686843,Rua Leste,residential,False,True,496.668,"LINESTRING (-42.7163527 -5.9242796, -42.715931 -5.9237563, -42.7159078 -5.9236101, -42.7158941 -5.92289, -42.7157879 -5.9214746, -42.7157917 -5.9199662)",,
229690727,Rua Santo Antônio,residential,False,True,132.14,"LINESTRING (-42.7163527 -5.9242796, -42.7168142 -5.9244173, -42.7172957 -5.9245805, -42.7174981 -5.9246077)",,
229686987,Rua Toinho Mundoca,residential,False,False,56.411,"LINESTRING (-42.7162866 -5.9197497, -42.7162974 -5.9202569)",,
229687684,Rua Rio Branco,residential,False,False,59.797,"LINESTRING (-42.7162866 -5.9197497, -42.7157917 -5.9199662)",,
229686987,Rua Toinho Mundoca,residential,False,True,56.411,"LINESTRING (-42.7162974 -5.9202569, -42.7162866 -5.9197497)",,
229816155,Rua São Pedro,residential,False,True,136.893,"LINESTRING (-42.7187681 -5.9201643, -42.7200023 -5.9200717)",,
229687767,Rua Benjamin Constant,residential,False,False,143.218,"LINESTRING (-42.7187681 -5.9201643, -42.7185813 -5.920818, -42.7184942 -5.9214202)",,
229687767,Rua Benjamin Constant,residential,False,False,4.263,"LINESTRING (-42.7184942 -5.9214202, -42.7184891 -5.9214582)",,
229687767,Rua Benjamin Constant,residential,False,True,143.218,"LINESTRING (-42.7184942 -5.9214202, -42.7185813 -5.920818, -42.7187681 -5.9201643)",,
229692104,Rua Marechal Rondon,residential,False,True,246.596,"LINESTRING (-42.7184942 -5.9214202, -42.7182535 -5.9214495, -42.7179516 -5.9215031, -42.7179129 -5.9216051, -42.7179168 -5.9219091, -42.71794 -5.9231673)",,
229687767,Rua Benjamin Constant,residential,False,True,35.119,"LINESTRING (-42.7184474 -5.9217713, -42.7184891 -5.9214582)",,
229816155,Rua São Pedro,residential,False,False,114.139,"LINESTRING (-42.7210329 -5.9200187, -42.7200023 -5.9200717)",,
229816155,Rua São Pedro,residential,False,True,109.897,"LINESTRING (-42.7210329 -5.9200187, -42.7220265 -5.9200119)",,
229688403,Rua Floriano Peixoto,residential,True,False,166.188,"LINESTRING (-42.7209621 -5.9215116, -42.7210329 -5.9200187)",yes,
229816153,Rua Alagoas,residential,False,False,100.132,"LINESTRING (-42.7209621 -5.9215116, -42.720057 -5.9215323)",,
229816153,Rua Alagoas,residential,False,True,82.637,"LINESTRING (-42.7209621 -5.9215116, -42.7217078 -5.9214652)",,
229688403,Rua Floriano Peixoto,residential,True,False,175.892,"LINESTRING (-42.7209047 -5.9230924, -42.7209621 -5.9215116)",yes,
229816840,Rua Amazonas,residential,False,False,92.298,"LINESTRING (-42.7209047 -5.9230924, -42.7200739 -5.9231706)",,
"[229816840, 669862549]","['Rua Vinte e Um de Junho', 'Rua Amazonas']",residential,False,True,264.31399999999996,"LINESTRING (-42.7209047 -5.9230924, -42.7212783 -5.9230647, -42.721734 -5.9230114, -42.7217417 -5.9225695, -42.7217532 -5.9220971, -42.7217078 -5.9214652)",,
229688403,Rua Floriano Peixoto,residential,True,False,177.414,"LINESTRING (-42.7208445 -5.9246868, -42.7209047 -5.9230924)",yes,
229690727,Rua Santo Antônio,residential,False,False,88.421,"LINESTRING (-42.7208445 -5.9246868, -42.7200464 -5.9246404)",,
229690727,Rua Santo Antônio,residential,False,True,181.03,"LINESTRING (-42.7208445 -5.9246868, -42.7216176 -5.9246866, -42.7224793 -5.9247448)",,
229688403,Rua Floriano Peixoto,residential,True,False,94.996,"LINESTRING (-42.72085 -5.9255411, -42.7208445 -5.9246868)",yes,
229690728,Rua São João,residential,False,True,89.35,"LINESTRING (-42.72085 -5.9255411, -42.7200461 -5.9256206)",,
229690728,Rua São João,residential,False,False,233.789,"LINESTRING (-42.72085 -5.9255411, -42.7219371 -5.9254218, -42.7229495 -5.9252973)",,
229688403,Rua Floriano Peixoto,residential,True,False,60.446,"LINESTRING (-42.7208992 -5.9260825, -42.72085 -5.9255411)",yes,
229690821,Rua dos Esportes,residential,False,False,91.893,"LINESTRING (-42.7208992 -5.9260825, -42.7200719 -5.9261588)",,
229690821,Rua dos Esportes,residential,False,True,30.367,"LINESTRING (-42.7208992 -5.9260825, -42.7211721 -5.9260525)",,
229688403,Rua Floriano Peixoto,residential,True,False,111.871,"LINESTRING (-42.721019 -5.9270815, -42.7208992 -5.9260825)",yes,
229690820,Rua Treze de Maio,residential,False,False,99.473,"LINESTRING (-42.721019 -5.9270815, -42.7201218 -5.9271439)",,
229690820,Rua Treze de Maio,residential,False,True,27.714,"LINESTRING (-42.721019 -5.9270815, -42.7212674 -5.9270487)",,
229689268,Avenida Inácio José de Andrade,residential,False,False,132.422,"LINESTRING (-42.723348 -5.9245893, -42.7239427 -5.9235557)",,
229689268,Avenida Inácio José de Andrade,residential,False,True,27.005,"LINESTRING (-42.723348 -5.9245893, -42.7232287 -5.9248012)",,
229689268,Avenida Inácio José de Andrade,residential,False,False,63.219,"LINESTRING (-42.7229495 -5.9252973, -42.7232287 -5.9248012)",,
669862552,Rua Francisco José de Carvalho,residential,False,True,63.285,"LINESTRING (-42.7229495 -5.9252973, -42.7228915 -5.9258635)",,
229690728,Rua São João,residential,False,True,233.789,"LINESTRING (-42.7229495 -5.9252973, -42.7219371 -5.9254218, -42.72085 -5.9255411)",,
669862552,Rua Francisco José de Carvalho,residential,False,False,63.285,"LINESTRING (-42.7228915 -5.9258635, -42.7229495 -5.9252973)",,
669862552,Rua Francisco José de Carvalho,residential,False,True,75.246,"LINESTRING (-42.7228915 -5.9258635, -42.7228799 -5.9265401)",,
229690821,Rua dos Esportes,residential,False,False,191.325,"LINESTRING (-42.7228915 -5.9258635, -42.7218341 -5.9259791, -42.7211721 -5.9260525)",,
229690654,Rua Goiás,residential,False,False,115.614,"LINESTRING (-42.7228799 -5.9265401, -42.7218405 -5.9266507)",,
669862552,Rua Francisco José de Carvalho,residential,False,False,75.246,"LINESTRING (-42.7228799 -5.9265401, -42.7228915 -5.9258635)",,
669862552,Rua Francisco José de Carvalho,residential,False,True,185.43400000000003,"LINESTRING (-42.7228799 -5.9265401, -42.7228606 -5.9273135, -42.7228799 -5.9282073)",,
229690984,Avenida Vereador Carlos Jales,residential,False,True,95.734,"LINESTRING (-42.7228799 -5.9282073, -42.7237291 -5.9280406)",,
669862552,Rua Francisco José de Carvalho,residential,False,False,185.43400000000003,"LINESTRING (-42.7228799 -5.9282073, -42.7228606 -5.9273135, -42.7228799 -5.9265401)",,
229690654,Rua Goiás,residential,False,False,67.222,"LINESTRING (-42.7218405 -5.9266507, -42.7212366 -5.926719)",,
229690654,Rua Goiás,residential,False,True,115.614,"LINESTRING (-42.7218405 -5.9266507, -42.7228799 -5.9265401)",,
229693226,Rua Dezoito de Setembro,residential,False,True,40.813,"LINESTRING (-42.7218405 -5.9266507, -42.7218708 -5.9270165)",,
229690654,Rua Goiás,residential,False,True,67.222,"LINESTRING (-42.7212366 -5.926719, -42.7218405 -5.9266507)",,
229690819,,residential,False,False,36.819,"LINESTRING (-42.7212366 -5.926719, -42.7212674 -5.9270487)",,
229690819,,residential,False,True,74.454,"LINESTRING (-42.7212366 -5.926719, -42.7211721 -5.9260525)",,
229690727,Rua Santo Antônio,residential,False,False,48.476,"LINESTRING (-42.7179357 -5.9245832, -42.7174981 -5.9246077)",,
229690727,Rua Santo Antônio,residential,False,True,103.805,"LINESTRING (-42.7179357 -5.9245832, -42.718874 -5.924605)",,
229692104,Rua Marechal Rondon,residential,False,False,157.478,"LINESTRING (-42.7179357 -5.9245832, -42.7179241 -5.9236614, -42.71794 -5.9231673)",,
229692104,Rua Marechal Rondon,residential,False,True,130.612,"LINESTRING (-42.7179357 -5.9245832, -42.7179554 -5.9250719, -42.7180133 -5.925755)",,
