osmid,ref,highway,oneway,reversed,length,geometry,junction,name,access,lanes
759267004,,residential,False,False,53.78,"LINESTRING (-39.6278465 -10.9776392, -39.6280966 -10.9780559)",,Rua Therezinha Sales,,
759267004,,residential,False,True,102.125,"LINESTRING (-39.6278465 -10.9776392, -39.6273288 -10.9768742)",,Rua Therezinha Sales,,
183093255,,residential,False,False,69.581,"LINESTRING (-39.6242805 -10.9777656, -39.6237477 -10.9781091)",,,,
183093255,,residential,False,True,76.176,"LINESTRING (-39.6242805 -10.9777656, -39.624888 -10.9774285)",,,,
183093261,,residential,False,False,92.159,"LINESTRING (-39.6242805 -10.9777656, -39.6247123 -10.9784778)",,,,
183093261,,residential,False,True,96.859,"LINESTRING (-39.6242805 -10.9777656, -39.6239492 -10.9771665, -39.6239258 -10.9770974, -39.6239197 -10.9770421, -39.6239271 -10.9769816)",,,,
183093272,,tertiary,False,True,65.583,"LINESTRING (-39.6286407 -10.9778087, -39.6283054 -10.9773193)",,Avenida São José,,
816783453,,tertiary,False,False,4.9,"LINESTRING (-39.6286407 -10.9778087, -39.6286629 -10.977847)",,,,
759260608,,secondary,False,True,45.589999999999996,"LINESTRING (-39.6286407 -10.9778087, -39.6285787 -10.9778051, -39.628519 -10.9778097, -39.6284879 -10.9778202, -39.6284429 -10.9778469, -39.6283588 -10.9778999, -39.6282683 -10.9779617)",,Rua 13 de Junho,permit,
759260610,,secondary,False,False,18.045,"LINESTRING (-39.6286407 -10.9778087, -39.628737 -10.97778, -39.6287993 -10.977763)",,Rua Nonato Marquês,permit,
505102196,,residential,False,False,23.112,"LINESTRING (-39.6267938 -10.9778726, -39.6269074 -10.978048)",,Praça Milena,,
759274278,,secondary,True,False,53.334999999999994,"LINESTRING (-39.6267938 -10.9778726, -39.6270211 -10.9775499, -39.627076 -10.9774812)",,Avenida Capitão Pedro Rego,permit,
183093250,,residential,False,True,64.048,"LINESTRING (-39.6273785 -10.9779866, -39.6278465 -10.9776392)",,,,
759260604,,secondary,False,True,65.181,"LINESTRING (-39.6273785 -10.9779866, -39.627076 -10.9774812)",,Praça Matriz,,
759260605,,secondary,True,False,24.13,"LINESTRING (-39.6273785 -10.9779866, -39.6271593 -10.9780146)",,Praça Milena,,
759274277,,secondary,True,False,12.623,"LINESTRING (-39.6273785 -10.9779866, -39.6274379 -10.978084)",,Praça Matriz,,
759260608,,secondary,False,False,21.471,"LINESTRING (-39.6280966 -10.9780559, -39.6282683 -10.9779617)",,Rua 13 de Junho,permit,
759260608,,secondary,False,True,63.308,"LINESTRING (-39.6280966 -10.9780559, -39.6275959 -10.9783432)",,Rua 13 de Junho,permit,
759267004,,residential,False,True,53.78,"LINESTRING (-39.6280966 -10.9780559, -39.6278465 -10.9776392)",,Rua Therezinha Sales,,
759274278,,secondary,True,False,29.418,"LINESTRING (-39.6266417 -10.978091, -39.6267938 -10.9778726)",,Avenida Capitão Pedro Rego,permit,
759274276,,secondary,False,True,86.089,"LINESTRING (-39.6266417 -10.978091, -39.6265771 -10.9781513, -39.6264531 -10.9782329, -39.6259904 -10.9785252)",,Avenida Capitão Pedro Rego,permit,
183093255,,residential,False,False,66.604,"LINESTRING (-39.6237477 -10.9781091, -39.6232371 -10.978437)",,,,
183093255,,residential,False,True,69.581,"LINESTRING (-39.6237477 -10.9781091, -39.6242805 -10.9777656)",,,,
407440969,,residential,False,False,60.929,"LINESTRING (-39.6237477 -10.9781091, -39.6234642 -10.9776371)",,,,
407440969,,residential,False,True,53.913,"LINESTRING (-39.6237477 -10.9781091, -39.6240056 -10.9785226)",,,,
759274275,,tertiary,False,False,117.599,"LINESTRING (-39.6254419 -10.9783356, -39.624888 -10.9774285)",,,,
759274275,,tertiary,False,True,49.269,"LINESTRING (-39.6254419 -10.9783356, -39.6256685 -10.9787188)",,,,
183093260,,residential,False,False,118.61699999999999,"LINESTRING (-39.6254419 -10.9783356, -39.6257778 -10.9781184, -39.6258516 -10.9780434, -39.6259059 -10.9779663, -39.6259401 -10.9778952, -39.6260427 -10.977513)",,,,
759260608,,secondary,False,False,63.308,"LINESTRING (-39.6275959 -10.9783432, -39.6280966 -10.9780559)",,Rua 13 de Junho,permit,
759274610,,secondary,False,True,17.615,"LINESTRING (-39.6275959 -10.9783432, -39.6274582 -10.9784258)",,Avenida Coronel Benevides,permit,2
183093237,,residential,False,False,64.077,"LINESTRING (-39.6232371 -10.978437, -39.62293 -10.9779459)",,,,
183093255,,residential,False,False,66.957,"LINESTRING (-39.6232371 -10.978437, -39.6227235 -10.9787662)",,,,
183093255,,residential,False,True,66.604,"LINESTRING (-39.6232371 -10.978437, -39.6237477 -10.9781091)",,,,
183093237,,residential,False,True,52.931,"LINESTRING (-39.6232371 -10.978437, -39.6233994 -10.9786806, -39.6234973 -10.9788386)",,,,
183093265,,tertiary,False,True,74.418,"LINESTRING (-39.6256685 -10.9787188, -39.6260279 -10.9792875)",,,,
759274274,,secondary,False,True,75.67,"LINESTRING (-39.6256685 -10.9787188, -39.6250737 -10.9790683)",,Praça Bandeira,permit,
759274275,,tertiary,False,False,49.269,"LINESTRING (-39.6256685 -10.9787188, -39.6254419 -10.9783356)",,,,
759274276,,secondary,False,False,41.209,"LINESTRING (-39.6256685 -10.9787188, -39.6259904 -10.9785252)",,Avenida Capitão Pedro Rego,permit,
183093255,,residential,False,True,66.957,"LINESTRING (-39.6227235 -10.9787662, -39.6232371 -10.978437)",,,,
407440971,,residential,False,False,52.314,"LINESTRING (-39.6227235 -10.9787662, -39.6229914 -10.9791563)",,,,
407440971,,residential,False,True,65.464,"LINESTRING (-39.6227235 -10.9787662, -39.6223998 -10.9782706)",,,,
183093255,,residential,False,False,40.733000000000004,"LINESTRING (-39.6227235 -10.9787662, -39.6225244 -10.9788675, -39.6223919 -10.9789342)",,,,
186380819,BA-120,primary,False,False,7.73,"LINESTRING (-39.6224013 -10.9790031, -39.6223919 -10.9789342)",,,,
186380820,BA-120,primary,False,True,21.86,"LINESTRING (-39.6224013 -10.9790031, -39.6224224 -10.9791986)",,,,
183093261,,residential,False,True,76.601,"LINESTRING (-39.6250737 -10.9790683, -39.6247123 -10.9784778)",,,,
183093268,,secondary,False,True,90.704,"LINESTRING (-39.6250737 -10.9790683, -39.6243669 -10.9794972)",,Rua Doutor Elzio Ferreira,permit,
759274274,,secondary,False,False,75.67,"LINESTRING (-39.6250737 -10.9790683, -39.6256685 -10.9787188)",,Praça Bandeira,permit,
816835075,,tertiary,False,False,67.136,"LINESTRING (-39.6250737 -10.9790683, -39.6253845 -10.9795893)",,,,
183093265,,tertiary,False,False,74.418,"LINESTRING (-39.6260279 -10.9792875, -39.6256685 -10.9787188)",,,,
183093265,,tertiary,False,True,51.823,"LINESTRING (-39.6260279 -10.9792875, -39.6262734 -10.9796864)",,,,
759274610,,secondary,False,False,39.463,"LINESTRING (-39.6260279 -10.9792875, -39.6263324 -10.9790962)",,Avenida Coronel Benevides,permit,2
759274610,,secondary,False,True,73.468,"LINESTRING (-39.6260279 -10.9792875, -39.6254593 -10.979641)",,Avenida Coronel Benevides,permit,2
816807650,,secondary,True,False,5.447,"LINESTRING (-39.6225627 -10.9796263, -39.6225974 -10.9796615)",circular,,,
759274610,,secondary,False,False,73.468,"LINESTRING (-39.6254593 -10.979641, -39.6260279 -10.9792875)",,Avenida Coronel Benevides,permit,2
759274610,,secondary,False,True,6.639,"LINESTRING (-39.6254593 -10.979641, -39.6254077 -10.9796726)",,Avenida Coronel Benevides,permit,2
183093245,,tertiary,True,False,80.94,"LINESTRING (-39.6254593 -10.979641, -39.6257108 -10.9800564, -39.6258409 -10.9802651)",,,,
183093253,,primary_link,True,False,75.602,"LINESTRING (-39.6222055 -10.979644, -39.622301 -10.9794942, -39.6223459 -10.9793744, -39.6223768 -10.9792164, -39.6224013 -10.9790031)",,,,
816807649,,secondary,True,False,26.641,"LINESTRING (-39.6222055 -10.979644, -39.6222654 -10.9795982, -39.6223397 -10.9795706, -39.6223853 -10.9795652, -39.622428 -10.9795673)",circular,,,
183093231,,secondary,True,False,38.14,"LINESTRING (-39.6225974 -10.9796615, -39.6226306 -10.9797149, -39.6226512 -10.9797835, -39.6226528 -10.9798452, -39.6226329 -10.9799213, -39.622597 -10.9799802)",circular,,,
759274273,,secondary,True,False,83.17099999999999,"LINESTRING (-39.6225974 -10.9796615, -39.6227098 -10.9797069, -39.6229039 -10.9797312, -39.6233484 -10.979718)",,,,
183093268,,secondary,False,False,50.176,"LINESTRING (-39.6235241 -10.9797121, -39.6239788 -10.979646)",,Rua Doutor Elzio Ferreira,permit,
407442637,,residential,False,False,13.023,"LINESTRING (-39.6235241 -10.9797121, -39.6235456 -10.9798273)",,,,2
816807652,,secondary,True,False,105.805,"LINESTRING (-39.6235241 -10.9797121, -39.623018 -10.9798211, -39.622827 -10.9798951, -39.622597 -10.9799802)",,,,
183093223,,residential,False,False,74.835,"LINESTRING (-39.6264209 -10.9799063, -39.6258409 -10.9802651)",,Rua Genesio Moreira,,
183093265,,tertiary,False,False,29.277,"LINESTRING (-39.6264209 -10.9799063, -39.6262734 -10.9796864)",,,,
183093265,,tertiary,False,True,62.145,"LINESTRING (-39.6264209 -10.9799063, -39.626723 -10.98038)",,,,
759274272,,secondary,True,False,5.495,"LINESTRING (-39.622187 -10.979977, -39.6221635 -10.9799333)",circular,,,
183093231,,secondary,True,False,9.35,"LINESTRING (-39.622597 -10.9799802, -39.6225332 -10.9800363)",circular,,,
186380823,,primary_link,True,False,79.86099999999999,"LINESTRING (-39.6225332 -10.9800363, -39.6224349 -10.9801208, -39.6223474 -10.9802292, -39.6222977 -10.9802993, -39.6222259 -10.9804336, -39.6220958 -10.980606)",,,,
816807648,,secondary,True,False,23.326999999999998,"LINESTRING (-39.6225332 -10.9800363, -39.6224538 -10.9800693, -39.6224042 -10.980076, -39.6223272 -10.9800682)",circular,,,
183093223,,residential,False,False,6.601,"LINESTRING (-39.6258409 -10.9802651, -39.6257892 -10.9802959)",,Rua Genesio Moreira,,
183093223,,residential,False,True,74.835,"LINESTRING (-39.6258409 -10.9802651, -39.6264209 -10.9799063)",,Rua Genesio Moreira,,
183093245,,tertiary,True,False,100.247,"LINESTRING (-39.6258409 -10.9802651, -39.6261493 -10.9807509, -39.6263364 -10.981024)",,,,
183093265,,tertiary,False,False,62.145,"LINESTRING (-39.626723 -10.98038, -39.6264209 -10.9799063)",,,,
407442605,,tertiary,False,False,83.12,"LINESTRING (-39.626723 -10.98038, -39.6263364 -10.981024)",,Rua Getulio Vargas,,
407442605,,tertiary,False,True,35.13,"LINESTRING (-39.626723 -10.98038, -39.6268458 -10.9801797, -39.6268896 -10.9801097)",,Rua Getulio Vargas,,
"[407442608, 980185842]",,residential,False,False,183.60500000000002,"LINESTRING (-39.626723 -10.98038, -39.6269151 -10.9807627, -39.6269339 -10.9808108, -39.6269453 -10.9808595, -39.6269466 -10.9809062, -39.6269285 -10.9811373, -39.6269131 -10.9814111, -39.6269208 -10.9814473, -39.6269365 -10.981468, -39.6269546 -10.9814825, -39.6274294 -10.9816152)",,"['Rua Mauricio de Andrade', 'Rua Edvaldo Cayres']",,
407442605,,tertiary,False,False,8.137,"LINESTRING (-39.6263364 -10.981024, -39.6262978 -10.9810866)",,Rua Getulio Vargas,,
407442605,,tertiary,False,True,83.12,"LINESTRING (-39.6263364 -10.981024, -39.626723 -10.98038)",,Rua Getulio Vargas,,
183093221,,tertiary,False,True,44.056,"LINESTRING (-39.6224948 -10.9824683, -39.6223278 -10.982829)",,Loteamento Nova Queimada,permit,
407442642,,secondary,False,True,16.677,"LINESTRING (-39.6224948 -10.9824683, -39.6223775 -10.9823722)",,Rua Bernardo Gomes,,2
759274611,,secondary,False,False,61.898,"LINESTRING (-39.6224948 -10.9824683, -39.6226953 -10.9819476)",,Rua José Bezerra de Oliveira Filho,permit,2
759274612,,secondary,False,False,39.045,"LINESTRING (-39.6224948 -10.9824683, -39.622767 -10.9826961)",,Rua Bernardo Gomes,,2
407438673,,residential,False,True,19.858,"LINESTRING (-39.6220931 -10.9799688, -39.6219248 -10.9800366)",,Praça Santo Antonio,,
816795079,,residential,False,True,8.639,"LINESTRING (-39.6220931 -10.9799688, -39.6221635 -10.9799333)",,,,
407438674,,residential,False,True,313.281,"LINESTRING (-39.6220931 -10.9799688, -39.6220797 -10.9802453, -39.622063 -10.9803342, -39.6220221 -10.9804237, -39.6218075 -10.9807384, -39.6216452 -10.9809582, -39.6205046 -10.9822399)",,,,
407438675,,residential,False,False,60.778,"LINESTRING (-39.6217579 -10.9789044, -39.6212047 -10.9789663)",,Travessa do Estado,,
407438677,,residential,False,False,73.599,"LINESTRING (-39.6217579 -10.9789044, -39.6216761 -10.9782474)",,,,
407438677,,residential,False,True,127.206,"LINESTRING (-39.6217579 -10.9789044, -39.6219248 -10.9800366)",,,,
407438675,,residential,False,False,136.428,"LINESTRING (-39.6212047 -10.9789663, -39.6214199 -10.9801749)",,Travessa do Estado,,
407438675,,residential,False,True,60.778,"LINESTRING (-39.6212047 -10.9789663, -39.6217579 -10.9789044)",,Travessa do Estado,,
407438675,,residential,False,True,136.428,"LINESTRING (-39.6214199 -10.9801749, -39.6212047 -10.9789663)",,Travessa do Estado,,
407438673,,residential,False,False,57.221999999999994,"LINESTRING (-39.6214199 -10.9801749, -39.6217726 -10.9800761, -39.6219248 -10.9800366)",,Praça Santo Antonio,,
407438673,,residential,False,False,19.858,"LINESTRING (-39.6219248 -10.9800366, -39.6220931 -10.9799688)",,Praça Santo Antonio,,
407438677,,residential,False,False,127.206,"LINESTRING (-39.6219248 -10.9800366, -39.6217579 -10.9789044)",,,,
407438673,,residential,False,True,57.221999999999994,"LINESTRING (-39.6219248 -10.9800366, -39.6217726 -10.9800761, -39.6214199 -10.9801749)",,Praça Santo Antonio,,
186380819,BA-120,primary,False,False,18.56,"LINESTRING (-39.6222476 -10.9781666, -39.6222124 -10.9780033)",,,,
407438678,,residential,False,False,63.029,"LINESTRING (-39.6222476 -10.9781666, -39.6216761 -10.9782474)",,,,
186380819,BA-120,primary,False,True,86.838,"LINESTRING (-39.6222476 -10.9781666, -39.6222864 -10.9783416, -39.6223285 -10.9785463, -39.6223634 -10.9787247, -39.6223919 -10.9789342)",,,,
407438677,,residential,False,True,73.599,"LINESTRING (-39.6216761 -10.9782474, -39.6217579 -10.9789044)",,,,
407438678,,residential,False,True,63.029,"LINESTRING (-39.6216761 -10.9782474, -39.6222476 -10.9781666)",,,,
407438677,,residential,False,False,136.77,"LINESTRING (-39.6216761 -10.9782474, -39.6215902 -10.9776372, -39.6215936 -10.9775832, -39.6216097 -10.9775365, -39.6216613 -10.9774456, -39.6218061 -10.9773364, -39.6220174 -10.9772435)",,,,
186380819,BA-120,primary,False,False,106.618,"LINESTRING (-39.6220174 -10.9772435, -39.6219402 -10.9770175, -39.6217009 -10.9763364)",,,,
186380819,BA-120,primary,False,True,87.183,"LINESTRING (-39.6220174 -10.9772435, -39.6220838 -10.9774614, -39.6221361 -10.9776497, -39.6222124 -10.9780033)",,,,
407438677,,residential,False,True,136.76999999999998,"LINESTRING (-39.6220174 -10.9772435, -39.6218061 -10.9773364, -39.6216613 -10.9774456, -39.6216097 -10.9775365, -39.6215936 -10.9775832, -39.6215902 -10.9776372, -39.6216761 -10.9782474)",,,,
183093261,,residential,False,False,10.49,"LINESTRING (-39.6236062 -10.9762598, -39.6236481 -10.9763447)",,,,
183093218,,residential,False,True,7.144,"LINESTRING (-39.6229166 -10.9766814, -39.6229568 -10.9767321)",,,,
183093218,,residential,False,False,61.733999999999995,"LINESTRING (-39.6229166 -10.9766814, -39.6227811 -10.9765036, -39.6225706 -10.9762423)",,,,
407440968,,residential,False,True,83.415,"LINESTRING (-39.6229166 -10.9766814, -39.6228048 -10.9767529, -39.6227442 -10.9767874, -39.6227168 -10.9767906, -39.6226933 -10.9767834, -39.6226645 -10.9767577, -39.6223671 -10.976401)",,,,
407440969,,residential,False,False,114.868,"LINESTRING (-39.6234642 -10.9776371, -39.6229568 -10.9767321)",,,,
407440969,,residential,False,True,60.929,"LINESTRING (-39.6234642 -10.9776371, -39.6237477 -10.9781091)",,,,
407440970,,residential,False,False,67.672,"LINESTRING (-39.6234642 -10.9776371, -39.62293 -10.9779459)",,,,
183093237,,residential,False,False,104.909,"LINESTRING (-39.62293 -10.9779459, -39.6224554 -10.9771255)",,,,
183093237,,residential,False,True,64.077,"LINESTRING (-39.62293 -10.9779459, -39.6232371 -10.978437)",,,,
407440970,,residential,False,False,68.215,"LINESTRING (-39.62293 -10.9779459, -39.6223998 -10.9782706)",,,,
407440970,,residential,False,True,67.672,"LINESTRING (-39.62293 -10.9779459, -39.6234642 -10.9776371)",,,,
407440970,,residential,False,False,36.082,"LINESTRING (-39.6223998 -10.9782706, -39.6222124 -10.9780033)",,,,
407440970,,residential,False,True,68.215,"LINESTRING (-39.6223998 -10.9782706, -39.62293 -10.9779459)",,,,
407440971,,residential,False,False,65.464,"LINESTRING (-39.6223998 -10.9782706, -39.6227235 -10.9787662)",,,,
407440971,,residential,False,True,73.619,"LINESTRING (-39.6233484 -10.979718, -39.6229914 -10.9791563)",,,,
759274273,,secondary,True,False,19.191,"LINESTRING (-39.6233484 -10.979718, -39.6235241 -10.9797121)",,,,
183093261,,residential,False,False,76.601,"LINESTRING (-39.6247123 -10.9784778, -39.6250737 -10.9790683)",,,,
183093261,,residential,False,True,92.159,"LINESTRING (-39.6247123 -10.9784778, -39.6242805 -10.9777656)",,,,
407440972,,residential,False,False,67.7,"LINESTRING (-39.6247123 -10.9784778, -39.6241878 -10.9788027)",,,,
407440969,,residential,False,False,36.954,"LINESTRING (-39.6241878 -10.9788027, -39.6240056 -10.9785226)",,,,
407440972,,residential,False,True,67.7,"LINESTRING (-39.6241878 -10.9788027, -39.6247123 -10.9784778)",,,,
"[407440969, 407440973]",,residential,False,"[False, True]",34.962,"LINESTRING (-39.6241878 -10.9788027, -39.6242342 -10.978879, -39.6242349 -10.9788978, -39.6242312 -10.9789172, -39.6242121 -10.9789393, -39.6240813 -10.9790314)",,,,
183093237,,residential,False,False,51.294,"LINESTRING (-39.6237333 -10.9792375, -39.6234973 -10.9788386)",,,,
183093237,,residential,False,True,52.739,"LINESTRING (-39.6237333 -10.9792375, -39.6239788 -10.979646)",,,,
407440973,,residential,False,True,44.365,"LINESTRING (-39.6237333 -10.9792375, -39.6240813 -10.9790314)",,,,
183093237,,residential,False,False,52.739,"LINESTRING (-39.6239788 -10.979646, -39.6237333 -10.9792375)",,,,
183093268,,secondary,False,True,50.176,"LINESTRING (-39.6239788 -10.979646, -39.6235241 -10.9797121)",,Rua Doutor Elzio Ferreira,permit,
183093268,,secondary,False,False,45.766999999999996,"LINESTRING (-39.6239788 -10.979646, -39.6240197 -10.9796398, -39.6242888 -10.9795447, -39.6243669 -10.9794972)",,Rua Doutor Elzio Ferreira,permit,
183093237,,residential,False,True,51.294,"LINESTRING (-39.6234973 -10.9788386, -39.6237333 -10.9792375)",,,,
407440974,,residential,False,False,65.557,"LINESTRING (-39.6234973 -10.9788386, -39.6229914 -10.9791563)",,,,
407440974,,residential,False,True,65.676,"LINESTRING (-39.6234973 -10.9788386, -39.6240056 -10.9785226)",,,,
183093237,,residential,False,False,52.931,"LINESTRING (-39.6234973 -10.9788386, -39.6233994 -10.9786806, -39.6232371 -10.978437)",,,,
183093272,,tertiary,False,False,44.065,"LINESTRING (-39.6280648 -10.9770011, -39.6283054 -10.9773193)",,Avenida São José,,
183093272,,tertiary,False,True,62.611,"LINESTRING (-39.6280648 -10.9770011, -39.6277265 -10.9765464)",,Avenida São José,,
407440975,,residential,False,False,67.77,"LINESTRING (-39.6280648 -10.9770011, -39.6285756 -10.9766547)",,,,
183093257,,residential,False,True,42.802,"LINESTRING (-39.6285756 -10.9766547, -39.628792 -10.9769757)",,,,
407440975,,residential,False,False,57.437,"LINESTRING (-39.6285756 -10.9766547, -39.6290173 -10.976374)",,,,
407440975,,residential,False,True,67.77,"LINESTRING (-39.6285756 -10.9766547, -39.6280648 -10.9770011)",,,,
407440991,,residential,False,False,104.271,"LINESTRING (-39.6269485 -10.9763115, -39.6264366 -10.9771032)",,,,
759267004,,residential,False,False,75.089,"LINESTRING (-39.6269485 -10.9763115, -39.6273288 -10.9768742)",,Rua Therezinha Sales,,
407440991,,residential,False,True,7.041,"LINESTRING (-39.6264021 -10.9771567, -39.6264366 -10.9771032)",,,,
759267011,,secondary,False,False,36.791,"LINESTRING (-39.6264021 -10.9771567, -39.62672 -10.9772666)",,Avenida Deputado Ângelo Magalhães,,
759267011,,secondary,False,True,31.814,"LINESTRING (-39.6264021 -10.9771567, -39.6261198 -10.9770856)",,Avenida Deputado Ângelo Magalhães,,
759267011,,secondary,False,False,23.45,"LINESTRING (-39.6250898 -10.9768334, -39.6252675 -10.9769519)",,Avenida Deputado Ângelo Magalhães,,
407442586,,residential,True,False,28.524,"LINESTRING (-39.6275756 -10.9785858, -39.6273279 -10.9785041)",,,,
