osmid,name,highway,oneway,reversed,length,ref,lanes,geometry,bridge
233549578,Rua Oswaldo Andrade,residential,False,False,55.461,,,"LINESTRING (-46.5662749 -22.0663784, -46.5665987 -22.06598)",
233549578,Rua Oswaldo Andrade,residential,False,True,46.373,,,"LINESTRING (-46.5662749 -22.0663784, -46.5659967 -22.0667062)",
617455006,Rua Professora Davila,residential,False,False,87.962,,,"LINESTRING (-46.567308 -22.0665045, -46.567845 -22.0658896)",
617455006,Rua Professora Davila,residential,False,True,54.314,,,"LINESTRING (-46.567308 -22.0665045, -46.5669802 -22.066887)",
233549173,Rua Tiradentes,secondary,True,False,173.416,,,"LINESTRING (-46.567308 -22.0665045, -46.5684859 -22.0673462, -46.5686377 -22.0674603)",
673384544,Rua Maria Amélia Conceição,residential,False,False,79.389,,,"LINESTRING (-46.5743849 -22.0665414, -46.5739156 -22.0671076)",
673384545,Rua Vereador Alceu de Oliveira Rangel,residential,False,False,57.85,,,"LINESTRING (-46.5743849 -22.0665414, -46.5739443 -22.066219)",
233549580,Rua Vereador Alceu de Oliveira Rangel,residential,False,True,102.316,,,"LINESTRING (-46.5743849 -22.0665414, -46.5748416 -22.0668428, -46.5750092 -22.0669746, -46.5751594 -22.0671138)",
233549587,Rua Maria Amélia Conceição,residential,False,True,133.087,,,"LINESTRING (-46.5743849 -22.0665414, -46.5748604 -22.0659461, -46.5750079 -22.0657591, -46.5751534 -22.0655795)",
617307074,Rua Padre Benatti,primary,True,False,22.694,BR-146,,"LINESTRING (-46.5707995 -22.0666223, -46.5709326 -22.0664597)",
617455001,Praça Alcino Teixira,residential,False,True,34.342,,,"LINESTRING (-46.5707995 -22.0666223, -46.5706688 -22.0663382)",
233549578,Rua Oswaldo Andrade,residential,False,False,46.373,,,"LINESTRING (-46.5659967 -22.0667062, -46.5662749 -22.0663784)",
859535309,Avenida Doutor Bias Fortes,residential,False,True,91.327,,,"LINESTRING (-46.5659967 -22.0667062, -46.5666882 -22.0672199)",
233549310,Praça Alcino Teixira,residential,False,False,58.001,,,"LINESTRING (-46.5706125 -22.0668572, -46.5706688 -22.0663382)",
617307074,Rua Padre Benatti,primary,True,False,32.459,BR-146,,"LINESTRING (-46.5706125 -22.0668572, -46.5707995 -22.0666223)",
617455006,Rua Professora Davila,residential,False,False,54.314,,,"LINESTRING (-46.5669802 -22.066887, -46.567308 -22.0665045)",
617455008,Rua Capitão Cirilo,secondary,True,False,92.09299999999999,,,"LINESTRING (-46.5669802 -22.066887, -46.5666206 -22.0666241, -46.5662749 -22.0663784)",
233549566,Rua Aurélio Beraldo Ribeiro,residential,False,False,78.334,,,"LINESTRING (-46.5725835 -22.0670148, -46.5719914 -22.066573)",
233549566,Rua Aurélio Beraldo Ribeiro,residential,False,True,56.114,,,"LINESTRING (-46.5725835 -22.0670148, -46.5730026 -22.067337)",
1136540585,Rua Geraldo Calixto,residential,False,False,155.581,,,"LINESTRING (-46.5725835 -22.0670148, -46.5735317 -22.065926)",
233549580,Rua Vereador Alceu de Oliveira Rangel,residential,False,True,51.22,,,"LINESTRING (-46.5751594 -22.0671138, -46.5754585 -22.0674817)",
976569991,Rua Professora Esmeralda Silva Atanasio,residential,False,False,81.26,,,"LINESTRING (-46.5751594 -22.0671138, -46.5746371 -22.0676613)",
233549580,Rua Vereador Alceu de Oliveira Rangel,residential,False,False,102.316,,,"LINESTRING (-46.5751594 -22.0671138, -46.5750092 -22.0669746, -46.5748416 -22.0668428, -46.5743849 -22.0665414)",
233549458,Rua Neuza Maria Gomes,residential,False,True,96.533,,,"LINESTRING (-46.5739156 -22.0671076, -46.5746371 -22.0676613)",
673384544,Rua Maria Amélia Conceição,residential,False,False,78.98,,,"LINESTRING (-46.5739156 -22.0671076, -46.5734369 -22.0676623)",
673384544,Rua Maria Amélia Conceição,residential,False,True,79.389,,,"LINESTRING (-46.5739156 -22.0671076, -46.5743849 -22.0665414)",
859535309,Avenida Doutor Bias Fortes,residential,False,False,91.327,,,"LINESTRING (-46.5666882 -22.0672199, -46.5659967 -22.0667062)",
617454971,Praça Doutor Edmundo Ventureli,residential,True,False,47.705,,,"LINESTRING (-46.5666882 -22.0672199, -46.5668459 -22.067038, -46.5669802 -22.066887)",
859535309,Avenida Doutor Bias Fortes,residential,False,True,175.015,,,"LINESTRING (-46.5666882 -22.0672199, -46.5672557 -22.0676624, -46.5679684 -22.0682539)",
233549346,Rua João Miranda da Silva,residential,False,False,157.707,,,"LINESTRING (-46.5730026 -22.067337, -46.5739443 -22.066219)",
233549346,Rua João Miranda da Silva,residential,False,True,55.665,,,"LINESTRING (-46.5730026 -22.067337, -46.5726702 -22.0677316)",
233549566,Rua Aurélio Beraldo Ribeiro,residential,False,False,56.114,,,"LINESTRING (-46.5730026 -22.067337, -46.5725835 -22.0670148)",
233549566,Rua Aurélio Beraldo Ribeiro,residential,False,True,57.544,,,"LINESTRING (-46.5730026 -22.067337, -46.5734369 -22.0676623)",
233549395,Rua Otávio Teixeira Barbosa,residential,False,True,72.477,,,"LINESTRING (-46.572246 -22.0674121, -46.5716886 -22.0670146)",
233549395,Rua Otávio Teixeira Barbosa,residential,False,False,56.330000000000005,,,"LINESTRING (-46.572246 -22.0674121, -46.5722852 -22.0674416, -46.5726428 -22.067711, -46.5726702 -22.0677316)",
233549575,Rua Geraldo Calixto,residential,True,False,56.225,,,"LINESTRING (-46.572246 -22.0674121, -46.5725584 -22.0670444, -46.5725835 -22.0670148)",
617455007,Rua Henrique Graziani,residential,False,True,55.712,,,"LINESTRING (-46.5686377 -22.0674603, -46.5683029 -22.0678537)",
233549173,Rua Tiradentes,secondary,True,False,119.471,,,"LINESTRING (-46.5686377 -22.0674603, -46.5694834 -22.0680957, -46.5695383 -22.0681369)",
233549180,Rua Padre Mariano Garzo,residential,False,True,70.12,,,"LINESTRING (-46.5754585 -22.0674817, -46.57502 -22.0679639)",
233549580,Rua Vereador Alceu de Oliveira Rangel,residential,False,False,51.22,,,"LINESTRING (-46.5754585 -22.0674817, -46.5751594 -22.0671138)",
233549175,Rua Eduardo Amaral,residential,True,False,100.815,,,"LINESTRING (-46.570059 -22.0675123, -46.5708105 -22.0680928)",
617307074,Rua Padre Benatti,primary,True,False,92.518,BR-146,,"LINESTRING (-46.570059 -22.0675123, -46.5705309 -22.0669528, -46.5706125 -22.0668572)",
233549458,Rua Neuza Maria Gomes,residential,False,False,96.533,,,"LINESTRING (-46.5746371 -22.0676613, -46.5739156 -22.0671076)",
233549458,Rua Neuza Maria Gomes,residential,False,True,51.856,,,"LINESTRING (-46.5746371 -22.0676613, -46.57502 -22.0679639)",
976569991,Rua Professora Esmeralda Silva Atanasio,residential,False,False,80.12,,,"LINESTRING (-46.5746371 -22.0676613, -46.574107 -22.0681884)",
976569991,Rua Professora Esmeralda Silva Atanasio,residential,False,True,81.26,,,"LINESTRING (-46.5746371 -22.0676613, -46.5751594 -22.0671138)",
233549566,Rua Aurélio Beraldo Ribeiro,residential,False,False,57.544,,,"LINESTRING (-46.5734369 -22.0676623, -46.5730026 -22.067337)",
233549566,Rua Aurélio Beraldo Ribeiro,residential,False,True,90.502,,,"LINESTRING (-46.5734369 -22.0676623, -46.574107 -22.0681884)",
673384544,Rua Maria Amélia Conceição,residential,False,True,78.98,,,"LINESTRING (-46.5734369 -22.0676623, -46.5739156 -22.0671076)",
1065745221,Rua Maria Amélia Conceição,residential,True,False,116.858,,,"LINESTRING (-46.5734369 -22.0676623, -46.5727427 -22.0684933)",
233549346,Rua João Miranda da Silva,residential,False,False,55.665,,,"LINESTRING (-46.5726702 -22.0677316, -46.5730026 -22.067337)",
233549346,Rua João Miranda da Silva,residential,False,True,152.188,,,"LINESTRING (-46.5726702 -22.0677316, -46.5723057 -22.0681644, -46.5722563 -22.0682231, -46.5717931 -22.068773, -46.5717615 -22.0688105)",
233549395,Rua Otávio Teixeira Barbosa,residential,False,False,29.415,,,"LINESTRING (-46.5726702 -22.0677316, -46.5726952 -22.0677507, -46.5728906 -22.0678997)",
233549395,Rua Otávio Teixeira Barbosa,residential,False,True,56.330000000000005,,,"LINESTRING (-46.5726702 -22.0677316, -46.5726428 -22.067711, -46.5722852 -22.0674416, -46.572246 -22.0674121)",
617455007,Rua Henrique Graziani,residential,False,False,55.712,,,"LINESTRING (-46.5683029 -22.0678537, -46.5686377 -22.0674603)",
617455009,Rua Capitão Cirilo,secondary,True,False,173.589,,,"LINESTRING (-46.5683029 -22.0678537, -46.5669802 -22.066887)",
859535311,Rua Henrique Graziani,residential,True,False,56.289,,,"LINESTRING (-46.5683029 -22.0678537, -46.5681535 -22.0680347, -46.5679684 -22.0682539)",
233549395,Rua Otávio Teixeira Barbosa,residential,False,True,29.415,,,"LINESTRING (-46.5728906 -22.0678997, -46.5726952 -22.0677507, -46.5726702 -22.0677316)",
233549180,Rua Padre Mariano Garzo,residential,False,False,70.12,,,"LINESTRING (-46.57502 -22.0679639, -46.5754585 -22.0674817)",
233549180,Rua Padre Mariano Garzo,residential,False,True,80.319,,,"LINESTRING (-46.57502 -22.0679639, -46.5745317 -22.0685269)",
233549458,Rua Neuza Maria Gomes,residential,False,False,51.856,,,"LINESTRING (-46.57502 -22.0679639, -46.5746371 -22.0676613)",
233549175,Rua Eduardo Amaral,residential,True,False,70.539,,,"LINESTRING (-46.5708105 -22.0680928, -46.5713417 -22.0684929)",
617736707,Rua da Saudade,primary,True,False,84.361,,2,"LINESTRING (-46.5708105 -22.0680928, -46.5703508 -22.0686478, -46.570312 -22.0686946)",
617307064,Praça Coronel Luiz Venturelli,secondary,True,False,101.007,,,"LINESTRING (-46.5695383 -22.0681369, -46.5702617 -22.0686583, -46.570312 -22.0686946)",
617307074,Rua Padre Benatti,primary,True,False,87.76500000000001,BR-146,,"LINESTRING (-46.5695383 -22.0681369, -46.5695776 -22.0680897, -46.570029 -22.0675483, -46.570059 -22.0675123)",
233549566,Rua Aurélio Beraldo Ribeiro,residential,False,False,90.502,,,"LINESTRING (-46.574107 -22.0681884, -46.5734369 -22.0676623)",
976569990,Rua Aurélio Beraldo Ribeiro,residential,False,True,57.724,,,"LINESTRING (-46.574107 -22.0681884, -46.5745317 -22.0685269)",
976569991,Rua Professora Esmeralda Silva Atanasio,residential,False,True,80.12,,,"LINESTRING (-46.574107 -22.0681884, -46.5746371 -22.0676613)",
859535309,Avenida Doutor Bias Fortes,residential,False,True,118.75,,,"LINESTRING (-46.5679684 -22.0682539, -46.5688297 -22.0689634)",
859535309,Avenida Doutor Bias Fortes,residential,False,False,175.015,,,"LINESTRING (-46.5679684 -22.0682539, -46.5672557 -22.0676624, -46.5666882 -22.0672199)",
233549175,Rua Eduardo Amaral,residential,True,False,55.844,,,"LINESTRING (-46.5713417 -22.0684929, -46.5717615 -22.0688105)",
233549575,Rua Geraldo Calixto,residential,True,False,152.075,,,"LINESTRING (-46.5713417 -22.0684929, -46.5717717 -22.0679788, -46.5717899 -22.0679571, -46.572246 -22.0674121)",
233549180,Rua Padre Mariano Garzo,residential,False,False,80.319,,,"LINESTRING (-46.5745317 -22.0685269, -46.57502 -22.0679639)",
976569990,Rua Aurélio Beraldo Ribeiro,residential,False,False,57.724,,,"LINESTRING (-46.5745317 -22.0685269, -46.574107 -22.0681884)",
976569990,Rua Aurélio Beraldo Ribeiro,residential,False,True,80.353,,,"LINESTRING (-46.5745317 -22.0685269, -46.5751293 -22.0689911)",
233549180,Rua Padre Mariano Garzo,residential,False,True,206.99599999999998,,,"LINESTRING (-46.5745317 -22.0685269, -46.5736245 -22.0696172, -46.5733054 -22.0700013)",
233549258,Rua Fernando Avelino Andrade,residential,False,False,23.742,,,"LINESTRING (-46.5669639 -22.0686015, -46.567058 -22.0687964)",
233549175,Rua Eduardo Amaral,residential,True,False,59.322,,,"LINESTRING (-46.5717615 -22.0688105, -46.5722083 -22.0691469)",
233549346,Rua João Miranda da Silva,residential,False,False,152.188,,,"LINESTRING (-46.5717615 -22.0688105, -46.5717931 -22.068773, -46.5722563 -22.0682231, -46.5723057 -22.0681644, -46.5726702 -22.0677316)",
233549258,Rua Fernando Avelino Andrade,residential,False,False,82.155,,,"LINESTRING (-46.567058 -22.0687964, -46.5674652 -22.0694316)",
233549258,Rua Fernando Avelino Andrade,residential,False,True,23.742,,,"LINESTRING (-46.567058 -22.0687964, -46.5669639 -22.0686015)",
"[233549564, 617519253]","['Avenida Garibaldi Monteiro', 'Rua A']",residential,False,False,145.762,,,"LINESTRING (-46.567058 -22.0687964, -46.5665656 -22.0690738, -46.5665469 -22.0690893, -46.5665408 -22.0691148, -46.5665524 -22.0691603, -46.5669579 -22.0697279)",
517825916,Rua Padre Benatti,residential,False,True,63.758,,,"LINESTRING (-46.5688297 -22.0689634, -46.5692216 -22.0685197)",
859535309,Avenida Doutor Bias Fortes,residential,False,False,118.75,,,"LINESTRING (-46.5688297 -22.0689634, -46.5679684 -22.0682539)",
859535309,Avenida Doutor Bias Fortes,residential,False,True,95.096,,,"LINESTRING (-46.5688297 -22.0689634, -46.5695296 -22.0695208)",
976569990,Rua Aurélio Beraldo Ribeiro,residential,False,False,80.353,,,"LINESTRING (-46.5751293 -22.0689911, -46.5745317 -22.0685269)",
1163570806,Rua Marcelino Rodrigues Guilherme,residential,False,True,205.43300000000002,,,"LINESTRING (-46.5751293 -22.0689911, -46.5741375 -22.0701457, -46.5738827 -22.0704328)",
233549175,Rua Eduardo Amaral,residential,True,False,78.974,,,"LINESTRING (-46.5722083 -22.0691469, -46.5727998 -22.0695985)",
1065745222,Rua Maria Amélia Conceição,residential,False,False,84.198,,,"LINESTRING (-46.5722083 -22.0691469, -46.5717028 -22.0697418)",
1065745222,Rua Maria Amélia Conceição,residential,False,True,91.184,,,"LINESTRING (-46.5722083 -22.0691469, -46.5727427 -22.0684933)",
233549183,Avenida Garibaldi Monteiro,residential,False,False,61.896,,,"LINESTRING (-46.5664555 -22.0694125, -46.5665843 -22.0695939, -46.5667781 -22.069882)",
233549250,Rua Maestro Santos Stivanin,residential,False,True,61.792,,,"LINESTRING (-46.5674652 -22.0694316, -46.5669579 -22.0697279)",
233549258,Rua Fernando Avelino Andrade,residential,False,False,10.026,,,"LINESTRING (-46.5674652 -22.0694316, -46.567516 -22.0695085)",
233549258,Rua Fernando Avelino Andrade,residential,False,True,82.155,,,"LINESTRING (-46.5674652 -22.0694316, -46.567058 -22.0687964)",
233549565,Rua Marechal Deodoro da Fonseca,residential,False,False,59.108,,,"LINESTRING (-46.5695296 -22.0695208, -46.5691717 -22.0699362)",
859535309,Avenida Doutor Bias Fortes,residential,False,False,95.096,,,"LINESTRING (-46.5695296 -22.0695208, -46.5688297 -22.0689634)",
233549258,Rua Fernando Avelino Andrade,residential,False,False,107.98,,,"LINESTRING (-46.567516 -22.0695085, -46.5681231 -22.0703)",
233549258,Rua Fernando Avelino Andrade,residential,False,True,10.026,,,"LINESTRING (-46.567516 -22.0695085, -46.5674652 -22.0694316)",
"[233549520, 233549205]","['Rua Balbina Lopes Bragança', 'Rua Maestro Santos Stivanin']",residential,False,"[False, True]",171.583,,,"LINESTRING (-46.567516 -22.0695085, -46.5679865 -22.0691987, -46.568016 -22.0691968, -46.5680395 -22.0692067, -46.5680714 -22.0692451, -46.568477 -22.0698034, -46.5686186 -22.0699988)",
233549175,Rua Eduardo Amaral,residential,True,False,68.706,,,"LINESTRING (-46.5727998 -22.0695985, -46.5733054 -22.0700013)",
233549182,Rua Professora Esmeralda Silva Atanasio,residential,True,False,206.715,,,"LINESTRING (-46.5727998 -22.0695985, -46.5732966 -22.069057, -46.5740691 -22.068229, -46.574107 -22.0681884)",
233549250,Rua Maestro Santos Stivanin,residential,False,False,61.792,,,"LINESTRING (-46.5669579 -22.0697279, -46.5674652 -22.0694316)",
