osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref
224518017,Avenida Horminio Pereira Rocha,tertiary,40,False,False,96.815,"LINESTRING (-41.0049163 -15.7229849, -41.0041966 -15.7235123)",,
224518017,Avenida Horminio Pereira Rocha,tertiary,40,False,True,262.528,"LINESTRING (-41.0049163 -15.7229849, -41.0068426 -15.7215234)",,
246384089,Rua Deoclides Salomão,residential,,False,False,54.576,"LINESTRING (-41.0049163 -15.7229849, -41.0045977 -15.7226017)",,
224518017,Avenida Horminio Pereira Rocha,tertiary,40,False,True,113.155,"LINESTRING (-41.0022323 -15.7249519, -41.0030734 -15.7243354)",,
506250169,,tertiary,40,False,True,39.574,"LINESTRING (-41.0022323 -15.7249519, -41.001993 -15.7246806)",,
617821946,Praça Manfredo Ferreira de Souza,residential,40,False,True,128.99699999999999,"LINESTRING (-41.0022323 -15.7249519, -41.0016737 -15.7253648, -41.0012925 -15.7256776)",,
224518015,Rua Paulo Viana,secondary,40,True,False,37.156,"LINESTRING (-41.0008349 -15.7202083, -41.0006495 -15.7199258)",2,LMG-610
246384091,Rua Region Borges,residential,,False,False,85.325,"LINESTRING (-41.0008349 -15.7202083, -41.0012873 -15.7208401)",,
626298073,Rua Paulo Cesar Viana,secondary,40,False,True,24.857,"LINESTRING (-41.001353 -15.7205388, -41.0015527 -15.7206529)",2,LMG-610
224518015,Rua Paulo Viana,secondary,40,True,False,66.621,"LINESTRING (-41.001353 -15.7205388, -41.0010971 -15.7203946, -41.0008349 -15.7202083)",2,LMG-610
246384090,Rua Milton Campos,residential,,False,True,18.335,"LINESTRING (-41.0018024 -15.7207611, -41.0019124 -15.7208875)",,
626298073,Rua Paulo Cesar Viana,secondary,40,False,False,29.31,"LINESTRING (-41.0018024 -15.7207611, -41.0015527 -15.7206529)",2,LMG-610
626298073,Rua Paulo Cesar Viana,secondary,40,False,True,99.181,"LINESTRING (-41.0018024 -15.7207611, -41.0019653 -15.7208022, -41.0021154 -15.7208346, -41.0022852 -15.7208601, -41.0024436 -15.7208826, -41.0025724 -15.7208877, -41.0027159 -15.7208885)",2,LMG-610
279868882,Avenida Alberto Vicente Pereira,tertiary,40,True,False,82.74,"LINESTRING (-41.0029045 -15.7208701, -41.002336 -15.7213743)",1,
626298073,Rua Paulo Cesar Viana,secondary,40,False,False,20.29,"LINESTRING (-41.0029045 -15.7208701, -41.0027159 -15.7208885)",2,LMG-610
626298073,Rua Paulo Cesar Viana,secondary,40,False,True,24.12,"LINESTRING (-41.0029045 -15.7208701, -41.0031264 -15.7208323)",2,LMG-610
246384089,Rua Deoclides Salomão,residential,,False,True,125.637,"LINESTRING (-41.0031264 -15.7208323, -41.0038599 -15.7217144)",,
626298073,Rua Paulo Cesar Viana,secondary,40,False,False,24.12,"LINESTRING (-41.0031264 -15.7208323, -41.0029045 -15.7208701)",2,LMG-610
626298073,Rua Paulo Cesar Viana,secondary,40,False,True,6.469,"LINESTRING (-41.0031264 -15.7208323, -41.0031859 -15.7208221)",2,LMG-610
224518017,Avenida Horminio Pereira Rocha,tertiary,40,False,False,151.095,"LINESTRING (-41.0041966 -15.7235123, -41.0030734 -15.7243354)",,
224518017,Avenida Horminio Pereira Rocha,tertiary,40,False,True,96.815,"LINESTRING (-41.0041966 -15.7235123, -41.0049163 -15.7229849)",,
246384090,Rua Milton Campos,residential,,False,False,51.669,"LINESTRING (-41.0041966 -15.7235123, -41.0038866 -15.7231561)",,
285153390,Rua Milton Campos,residential,,False,False,60.96,"LINESTRING (-41.0041966 -15.7235123, -41.0045495 -15.7239426)",,
493732998,Rua Júlio Santos,residential,,False,True,35.217,"LINESTRING (-41.0015527 -15.7206529, -41.0012873 -15.7208401)",,
