osmid,oneway,name,highway,reversed,length,junction,geometry,ref,maxspeed
105854619,True,Avenida Bandeirantes,tertiary,False,143.288,,"LINESTRING (-51.5339285 -23.1093234, -51.5348286 -23.1103109)",,
105860545,False,Avenida Paraná,primary,False,10.724,,"LINESTRING (-51.5339285 -23.1093234, -51.5338429 -23.1093791)",,
105860545,False,Avenida Paraná,primary,True,32.271,,"LINESTRING (-51.5339285 -23.1093234, -51.5341734 -23.1091404)",,
105860535,True,,primary,False,24.785999999999998,roundabout,"LINESTRING (-51.5327614 -23.1099298, -51.5328012 -23.1099238, -51.5328413 -23.1099288, -51.532878 -23.1099442, -51.5329083 -23.1099689, -51.5329295 -23.1100005, -51.5329397 -23.1100364)",,
109839011,True,Rua Pará,residential,False,77.376,,"LINESTRING (-51.5327614 -23.1099298, -51.5327832 -23.1098356, -51.5329544 -23.1092571)",,
523551513,True,Avenida Manuel Ribas,tertiary,False,140.251,,"LINESTRING (-51.5329285 -23.110102, -51.5338167 -23.111063)",,
105860535,True,,primary,False,12.138000000000002,roundabout,"LINESTRING (-51.5329285 -23.110102, -51.5329093 -23.1101305, -51.5328898 -23.1101483, -51.5328669 -23.1101621, -51.5328415 -23.1101715)",,
109839033,False,Rua Doutor João Botelho,residential,True,85.599,,"LINESTRING (-51.5288421 -23.1130304, -51.5283397 -23.1124147)",,
452333541,True,Rua Rio Grande do Sul,tertiary,False,163.765,,"LINESTRING (-51.5288421 -23.1130304, -51.5292565 -23.1116078)",PR-340,50
452333546,False,Avenida Paraná,primary,False,48.489,,"LINESTRING (-51.5288421 -23.1130304, -51.5284799 -23.1133118)",PR-340,
452333546,False,Avenida Paraná,primary,True,132.484,,"LINESTRING (-51.5288421 -23.1130304, -51.5298711 -23.1123066)",PR-340,
452333730,False,Rua Anita Garibaldi,residential,False,147.744,,"LINESTRING (-51.5288421 -23.1130304, -51.5297754 -23.1140446)",,
105860535,True,,primary,False,11.124,roundabout,"LINESTRING (-51.5326916 -23.110124, -51.5326745 -23.1100946, -51.5326663 -23.1100621, -51.5326677 -23.1100288)",,
452333923,False,Avenida Paraná,primary,False,65.29,,"LINESTRING (-51.5313442 -23.1112059, -51.5308402 -23.1115663)",,
452333923,False,Avenida Paraná,primary,True,69.674,,"LINESTRING (-51.5313442 -23.1112059, -51.5318756 -23.1108138)",,
879344910,False,Avenida Minas Gerais,tertiary,True,47.393,,"LINESTRING (-51.5313442 -23.1112059, -51.5314712 -23.110796)",,
109839018,False,Rua Piauí,residential,False,8.709,,"LINESTRING (-51.5350693 -23.1125344, -51.5350062 -23.112587)",,
523551513,True,Avenida Manuel Ribas,tertiary,False,72.631,,"LINESTRING (-51.5350693 -23.1125344, -51.5355053 -23.11305)",,
105854619,True,Avenida Bandeirantes,tertiary,False,75.732,,"LINESTRING (-51.5348286 -23.1103109, -51.5352856 -23.1108468)",,
696211414,False,Rua Rio Grande do Norte,residential,False,110.494,,"LINESTRING (-51.5348286 -23.1103109, -51.5356716 -23.1096894)",,
696211414,False,Rua Rio Grande do Norte,residential,True,10.935,,"LINESTRING (-51.5348286 -23.1103109, -51.5347535 -23.1103809)",,
369382434,False,Rua Maranhão,residential,False,131.081,,"LINESTRING (-51.5375123 -23.109958, -51.536524 -23.1107086)",,
523552640,False,Rua Ponta Grossa,residential,True,143.685,,"LINESTRING (-51.5375123 -23.109958, -51.5364817 -23.1090798)",,40
523551513,True,Avenida Manuel Ribas,tertiary,False,71.93,,"LINESTRING (-51.5338167 -23.111063, -51.5342443 -23.1115766)",,
696211414,False,Rua Rio Grande do Norte,residential,False,122.196,,"LINESTRING (-51.5338167 -23.111063, -51.5347535 -23.1103809)",,
696211414,False,Rua Rio Grande do Norte,residential,True,9.665,,"LINESTRING (-51.5338167 -23.111063, -51.5337475 -23.1111222)",,
109839010,False,Rua Ceará,residential,False,98.109,,"LINESTRING (-51.5325606 -23.1073983, -51.5334848 -23.1076347)",,
109839010,False,Rua Ceará,residential,True,96.973,,"LINESTRING (-51.5325606 -23.1073983, -51.5316537 -23.1071438)",,
517441223,False,Avenida Minas Gerais,tertiary,False,94.73,,"LINESTRING (-51.5325606 -23.1073983, -51.5328075 -23.1065772)",,
517441223,False,Avenida Minas Gerais,tertiary,True,91.881,,"LINESTRING (-51.5325606 -23.1073983, -51.5323026 -23.1081898)",,
523551515,True,Rua São Sebastião,residential,False,94.087,,"LINESTRING (-51.5326677 -23.1100288, -51.5317955 -23.1097597)",,
105860535,True,,primary,False,15.301,roundabout,"LINESTRING (-51.5326677 -23.1100288, -51.532679 -23.109996, -51.5326995 -23.1099672, -51.5327276 -23.1099446, -51.5327614 -23.1099298)",,
289484315,False,Rua Acre,residential,False,95.599,,"LINESTRING (-51.5329473 -23.1061308, -51.5320569 -23.1058692)",,
289484315,False,Rua Acre,residential,True,25.203,,"LINESTRING (-51.5329473 -23.1061308, -51.5331823 -23.106199)",,
517441223,False,Avenida Minas Gerais,tertiary,True,51.656,,"LINESTRING (-51.5329473 -23.1061308, -51.5328075 -23.1065772)",,
109839032,False,Rua Bahia,residential,True,141.502,,"LINESTRING (-51.5317387 -23.112594, -51.5325973 -23.1135919)",,40
696211414,False,Rua Rio Grande do Norte,residential,False,132.202,,"LINESTRING (-51.5317387 -23.112594, -51.5322385 -23.1122555, -51.5327574 -23.1118628)",,
696211414,False,Rua Rio Grande do Norte,residential,True,130.042,,"LINESTRING (-51.5317387 -23.112594, -51.5310301 -23.1131228, -51.5307669 -23.1133474)",,
105860545,False,Avenida Paraná,primary,False,82.15,,"LINESTRING (-51.5354289 -23.108206, -51.5348049 -23.1086712)",,
105860545,False,Avenida Paraná,primary,True,149.791,,"LINESTRING (-51.5354289 -23.108206, -51.5365939 -23.1073896)",,
517418679,False,Rua Ceará,residential,True,73.171,,"LINESTRING (-51.5354289 -23.108206, -51.5347519 -23.1079932)",,
523552640,False,Rua Ponta Grossa,residential,False,145.031,,"LINESTRING (-51.5354289 -23.108206, -51.5364817 -23.1090798)",,40
109839018,False,Rua Piauí,residential,False,78.208,,"LINESTRING (-51.5340167 -23.1133173, -51.5334054 -23.1137399)",,
517441780,False,Rua Nemésio jacob,residential,True,64.793,,"LINESTRING (-51.5340167 -23.1133173, -51.5336158 -23.1128661)",,
109839018,False,Rua Piauí,residential,True,129.778,,"LINESTRING (-51.5340167 -23.1133173, -51.5345228 -23.1129283, -51.5348682 -23.1126854, -51.5350062 -23.112587)",,
935666113,False,Rua Ceará,residential,False,19.704,,"LINESTRING (-51.5296412 -23.1065322, -51.5298258 -23.1065829)",,
452333923,False,Avenida Paraná,primary,False,69.674,,"LINESTRING (-51.5318756 -23.1108138, -51.5313442 -23.1112059)",,
935666115,False,Avenida Paraná,primary,True,99.767,,"LINESTRING (-51.5318756 -23.1108138, -51.5326454 -23.1102627)",,
517441780,False,Rua Nemésio jacob,residential,False,147.472,,"LINESTRING (-51.5318756 -23.1108138, -51.5323533 -23.1113596, -51.5327574 -23.1118628)",,
452333730,False,Rua Anita Garibaldi,residential,True,147.744,,"LINESTRING (-51.5297754 -23.1140446, -51.5288421 -23.1130304)",,
696211414,False,Rua Rio Grande do Norte,residential,False,127.641,,"LINESTRING (-51.5297754 -23.1140446, -51.5307669 -23.1133474)",,
696211414,False,Rua Rio Grande do Norte,residential,True,50.299,,"LINESTRING (-51.5297754 -23.1140446, -51.5293875 -23.1143227)",,
374381970,False,Rua Rio Grande do Sul,tertiary,False,98.128,,"LINESTRING (-51.5300142 -23.10929, -51.5297379 -23.1101351)",PR-340,50
374381970,False,Rua Rio Grande do Sul,tertiary,True,91.943,,"LINESTRING (-51.5300142 -23.10929, -51.5302625 -23.1084953)",PR-340,50
640984173,False,Rua São Sebastião,residential,False,102.937,,"LINESTRING (-51.5300142 -23.10929, -51.5290511 -23.1090211)",,
640984173,False,Rua São Sebastião,residential,True,94.551,,"LINESTRING (-51.5300142 -23.10929, -51.5309047 -23.1095185)",,
109839018,False,Rua Piauí,residential,True,53.366,,"LINESTRING (-51.5329955 -23.1140369, -51.5334054 -23.1137399)",,
109839032,False,Rua Bahia,residential,False,64.085,,"LINESTRING (-51.5329955 -23.1140369, -51.5325973 -23.1135919)",,40
109839032,False,Rua Bahia,residential,True,79.578,,"LINESTRING (-51.5329955 -23.1140369, -51.5334653 -23.1146074)",,40
517441780,False,Rua Nemésio jacob,residential,False,141.961,,"LINESTRING (-51.5327574 -23.1118628, -51.5336158 -23.1128661)",,
696211414,False,Rua Rio Grande do Norte,residential,False,130.518,,"LINESTRING (-51.5327574 -23.1118628, -51.5337475 -23.1111222)",,
517441780,False,Rua Nemésio jacob,residential,True,147.472,,"LINESTRING (-51.5327574 -23.1118628, -51.5323533 -23.1113596, -51.5318756 -23.1108138)",,
696211414,False,Rua Rio Grande do Norte,residential,True,132.202,,"LINESTRING (-51.5327574 -23.1118628, -51.5322385 -23.1122555, -51.5317387 -23.112594)",,
523551515,True,Rua São Sebastião,residential,False,94.97,,"LINESTRING (-51.5317955 -23.1097597, -51.5309047 -23.1095185)",,
