osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,name,ref
157480602,1,primary,40,roundabout,True,False,3.042,"LINESTRING (-52.6718116 -26.2321857, -52.6718203 -26.2321745, -52.6718311 -26.2321648)",,
157753928,,residential,,,False,True,90.925,"LINESTRING (-52.6718116 -26.2321857, -52.6712065 -26.2318929, -52.6710008 -26.2318132)",Rua Xavantes,
157480602,1,primary,40,roundabout,True,False,10.3,"LINESTRING (-52.6719002 -26.2321483, -52.6719247 -26.2321556, -52.6719455 -26.2321693, -52.6719609 -26.2321879, -52.6719693 -26.2322098)",,
157480602,1,primary,40,roundabout,True,False,12.774999999999999,"LINESTRING (-52.6719693 -26.2322098, -52.67197 -26.2322328, -52.671963 -26.2322549, -52.6719491 -26.2322742, -52.6719294 -26.2322888, -52.6719057 -26.2322976)",,
157480602,1,primary,40,roundabout,True,False,7.338000000000001,"LINESTRING (-52.6718311 -26.2321648, -52.671852 -26.2321533, -52.6718757 -26.2321476, -52.6719002 -26.2321483)",,
157643806,2,primary,40,,True,False,173.94799999999998,"LINESTRING (-52.6718311 -26.2321648, -52.67182 -26.2321095, -52.6718003 -26.231909, -52.6716956 -26.2306055)",Avenida Tupi,
157480602,1,primary,40,roundabout,True,False,6.7780000000000005,"LINESTRING (-52.6718039 -26.2322448, -52.6718005 -26.2322247, -52.6718031 -26.2322045, -52.6718116 -26.2321857)",,
157965145,,tertiary,,,True,False,123.104,"LINESTRING (-52.6719186 -26.226639, -52.672189 -26.2255588)",Rua Tapajós,
157482052,1,primary,40,,True,False,49.38,"LINESTRING (-52.6719186 -26.226639, -52.6720954 -26.2266718, -52.6722526 -26.2267238, -52.6723129 -26.2267569, -52.6723587 -26.2268116)",Rua Iguaçu,
157480687,1,primary,40,roundabout,True,False,5.714,"LINESTRING (-52.6723112 -26.2269259, -52.6722993 -26.2269024, -52.6722971 -26.2268769)",,
157480687,1,primary,40,roundabout,True,False,2.876,"LINESTRING (-52.6724338 -26.2269405, -52.672409 -26.2269537)",,
157480595,1,primary,40,,True,False,95.225,"LINESTRING (-52.6722971 -26.2268769, -52.6722552 -26.2268374, -52.6721962 -26.2267755, -52.6720936 -26.2267351, -52.6719753 -26.2267103, -52.6718404 -26.226702, -52.6717096 -26.22671, -52.6715456 -26.2267369, -52.6714139 -26.2267691)",Rua Iguaçu,
157480687,1,primary,40,roundabout,True,False,10.041999999999998,"LINESTRING (-52.6722971 -26.2268769, -52.6723048 -26.2268519, -52.6723215 -26.2268308, -52.6723587 -26.2268116)",,
157480688,1,primary,,roundabout,True,False,9.936,"LINESTRING (-52.6713132 -26.2266855, -52.6713376 -26.2266652, -52.6713696 -26.2266574, -52.671402 -26.2266638)",,
1242349246,1,primary,40,,True,False,115.70100000000001,"LINESTRING (-52.6713132 -26.2266855, -52.6712957 -26.2265667, -52.6711568 -26.225763, -52.6711376 -26.225657)",Avenida Tupi,
157480688,1,primary,,roundabout,True,False,9.875,"LINESTRING (-52.6714316 -26.2266888, -52.6714399 -26.2267097, -52.6714395 -26.2267319, -52.6714304 -26.2267526, -52.6714139 -26.2267691)",,
157482052,1,primary,40,,True,False,48.936,"LINESTRING (-52.6714316 -26.2266888, -52.6715758 -26.2266738, -52.671688 -26.226655, -52.6717902 -26.2266474, -52.6719186 -26.226639)",Rua Iguaçu,
157480688,1,primary,,roundabout,True,False,6.748,"LINESTRING (-52.6713346 -26.2267728, -52.6713214 -26.2267633, -52.6713112 -26.2267512, -52.6713045 -26.2267372, -52.6713018 -26.2267223)",,
157480687,1,primary,40,roundabout,True,False,10.972999999999999,"LINESTRING (-52.672409 -26.2269537, -52.6723806 -26.2269584, -52.6723574 -26.2269556, -52.6723314 -26.2269444, -52.6723112 -26.2269259)",,
157742948,1,primary,40,,True,False,87.702,"LINESTRING (-52.672409 -26.2269537, -52.672304 -26.2271777, -52.6721873 -26.2274058, -52.6720915 -26.2275768, -52.6720364 -26.2276676)",Rua Guarani,
157480687,1,primary,40,roundabout,True,False,3.193,"LINESTRING (-52.6723587 -26.2268116, -52.6723732 -26.2268096, -52.6723904 -26.2268116)",,
