osmid,name,highway,oneway,reversed,length,ref,geometry,width,lanes,access
1068504180,Rua Vereador José Gomes de Avelar,tertiary,False,False,53.14,LMG-846,"LINESTRING (-46.428115 -21.1286911, -46.4279263 -21.1291354)",,,
1068504180,Rua Vereador José Gomes de Avelar,tertiary,False,True,49.135999999999996,LMG-846,"LINESTRING (-46.428115 -21.1286911, -46.4281811 -21.128515, -46.428232 -21.1283611, -46.4282508 -21.1282685)",,,
"[327787074, 327787076]","['Rua Aparecida Maria da Conceição', 'Rua João Pereira']",residential,False,True,105.735,,"LINESTRING (-46.4282508 -21.1282685, -46.4287497 -21.1283636, -46.4287913 -21.1283798, -46.4288087 -21.1284086, -46.4288087 -21.1284374, -46.4287712 -21.128625, -46.4287269 -21.1288014)",,,
1068504180,Rua Vereador José Gomes de Avelar,tertiary,False,False,49.135999999999996,LMG-846,"LINESTRING (-46.4282508 -21.1282685, -46.428232 -21.1283611, -46.4281811 -21.128515, -46.428115 -21.1286911)",,,
1068504180,Rua Vereador José Gomes de Avelar,tertiary,False,True,17.82,LMG-846,"LINESTRING (-46.4282508 -21.1282685, -46.4282629 -21.1281885, -46.4282594 -21.1281091)",,,
327787078,Rua José Roberto Madeira,residential,False,False,78.608,,"LINESTRING (-46.4283976 -21.1291861, -46.4281636 -21.1298585)",,,
327787078,Rua José Roberto Madeira,residential,False,True,80.805,,"LINESTRING (-46.4278914 -21.1305394, -46.4281636 -21.1298585)",,,
327787079,Rua Quinze de Novembro,residential,False,False,58.423,,"LINESTRING (-46.4286961 -21.1300298, -46.4281636 -21.1298585)",,,
327787074,Rua João Pereira,residential,False,False,138.08499999999998,,"LINESTRING (-46.4286961 -21.1300298, -46.4286867 -21.1298672, -46.4286652 -21.1296683, -46.4286344 -21.1295019, -46.4286277 -21.1293281, -46.4286304 -21.1292317, -46.4286478 -21.1291242, -46.4286907 -21.1289578, -46.4287269 -21.1288014)",,,
327787074,Rua João Pereira,residential,False,True,42.749,,"LINESTRING (-46.4286961 -21.1300298, -46.4287028 -21.1301812, -46.4287095 -21.1303025, -46.4287135 -21.1304139)",,,
327787078,Rua José Roberto Madeira,residential,False,False,80.805,,"LINESTRING (-46.4281636 -21.1298585, -46.4278914 -21.1305394)",,,
327787078,Rua José Roberto Madeira,residential,False,True,78.608,,"LINESTRING (-46.4281636 -21.1298585, -46.4283976 -21.1291861)",,,
327787079,Rua Quinze de Novembro,residential,False,False,51.022,,"LINESTRING (-46.4281636 -21.1298585, -46.4276983 -21.1297096)",,,
327787079,Rua Quinze de Novembro,residential,False,True,58.423,,"LINESTRING (-46.4281636 -21.1298585, -46.4286961 -21.1300298)",,,
327787080,Rua Eliseu Correia Maia,residential,False,False,68.839,,"LINESTRING (-46.4274918 -21.1289803, -46.4272437 -21.1295545)",,,
327787081,Rua Major Francisco Anacleto,residential,False,True,48.253,,"LINESTRING (-46.4274918 -21.1289803, -46.4279263 -21.1291354)",,,
327787081,Rua Major Francisco Anacleto,residential,False,False,56.466,,"LINESTRING (-46.4274918 -21.1289803, -46.4273603 -21.1289165, -46.4272061 -21.1288364, -46.4270331 -21.1287101)",,,
327787079,Rua Quinze de Novembro,residential,False,True,50.206,,"LINESTRING (-46.4272437 -21.1295545, -46.4276983 -21.1297096)",,,
327787080,Rua Eliseu Correia Maia,residential,False,False,99.085,,"LINESTRING (-46.4272437 -21.1295545, -46.4269084 -21.1303889)",,,
327787080,Rua Eliseu Correia Maia,residential,False,True,68.839,,"LINESTRING (-46.4272437 -21.1295545, -46.4274918 -21.1289803)",,,
327787079,Rua Quinze de Novembro,residential,False,False,79.041,,"LINESTRING (-46.4272437 -21.1295545, -46.4271471 -21.1294969, -46.4270331 -21.1294156, -46.4266442 -21.1291167)",,,
327778312,Rua Joaquim Beraldo Evangelista,residential,False,False,44.639,,"LINESTRING (-46.4269084 -21.1303889, -46.4266321 -21.1300811)",,,
327778312,Rua Joaquim Beraldo Evangelista,residential,False,True,58.739,,"LINESTRING (-46.4269084 -21.1303889, -46.4272584 -21.1308042)",,,
327787080,Rua Eliseu Correia Maia,residential,False,True,99.085,,"LINESTRING (-46.4269084 -21.1303889, -46.4272437 -21.1295545)",,,
327787081,Rua Major Francisco Anacleto,residential,False,False,48.253,,"LINESTRING (-46.4279263 -21.1291354, -46.4274918 -21.1289803)",,,
1068504180,Rua Vereador José Gomes de Avelar,tertiary,False,False,68.087,LMG-846,"LINESTRING (-46.4279263 -21.1291354, -46.4276983 -21.1297096)",,,
1068504180,Rua Vereador José Gomes de Avelar,tertiary,False,True,53.14,LMG-846,"LINESTRING (-46.4279263 -21.1291354, -46.428115 -21.1286911)",,,
327787070,Rua Barão do Rio Branco,residential,False,False,154.333,,"LINESTRING (-46.4270331 -21.1287101, -46.4272477 -21.1287339, -46.4273576 -21.1287339, -46.4274944 -21.1287239, -46.4276084 -21.1286776, -46.4277264 -21.1286113, -46.4278311 -21.1285362, -46.4279182 -21.1284712, -46.4280309 -21.1283761, -46.4281449 -21.128261, -46.4282594 -21.1281091)",,,
327787070,Rua Barão do Rio Branco,residential,False,True,60.592999999999996,,"LINESTRING (-46.4270331 -21.1287101, -46.4269097 -21.1288427, -46.4266442 -21.1291167)",,,
327787081,Rua Major Francisco Anacleto,residential,False,False,83.38,,"LINESTRING (-46.4270331 -21.1287101, -46.4267313 -21.1285162, -46.4265181 -21.1283924, -46.4263572 -21.1283048)",,,
327787081,Rua Major Francisco Anacleto,residential,False,True,56.466,,"LINESTRING (-46.4270331 -21.1287101, -46.4272061 -21.1288364, -46.4273603 -21.1289165, -46.4274918 -21.1289803)",,,
327787081,Rua Major Francisco Anacleto,residential,False,False,140.557,,"LINESTRING (-46.4258556 -21.1279971, -46.4257832 -21.127912, -46.4257108 -21.1278032, -46.4256357 -21.1277018, -46.4255646 -21.1276118, -46.4254721 -21.1275305, -46.4253634 -21.1274429, -46.4249986 -21.1271677, -46.4249142 -21.1271026)",,,
327787081,Rua Major Francisco Anacleto,residential,False,True,62.394999999999996,,"LINESTRING (-46.4258556 -21.1279971, -46.4259575 -21.1280771, -46.426093 -21.1281572, -46.4263572 -21.1283048)",,,
327789251,Rua Júlio Ferreira Cardoso,residential,False,False,47.529,,"LINESTRING (-46.4258556 -21.1279971, -46.4256947 -21.1280834, -46.4255579 -21.1281734, -46.4254747 -21.1282335)",,,
327789251,Rua Júlio Ferreira Cardoso,residential,False,True,40.086,,"LINESTRING (-46.4258556 -21.1279971, -46.4259495 -21.127942, -46.4260608 -21.1278782, -46.4261936 -21.1278241)",,,
839213880,Rua Quinze de Novembro,residential,True,False,122.138,,"LINESTRING (-46.424496 -21.1275083, -46.423573 -21.1268262)",,,
327787079,Rua Quinze de Novembro,residential,False,True,76.978,,"LINESTRING (-46.424496 -21.1275083, -46.4250268 -21.1278945, -46.4250804 -21.127935)",,,
327787084,Rua 7 de Setembro,residential,False,True,112.163,,"LINESTRING (-46.424496 -21.1275083, -46.4237741 -21.1281726, -46.4237269 -21.1282174)",,,
839213881,Rua 7 de Setembro,residential,False,False,62.594,,"LINESTRING (-46.424496 -21.1275083, -46.4248556 -21.1271649, -46.4249142 -21.1271026)",,,
839197924,Rua Delfim Moreira,secondary,True,False,38.502,MG-446,"LINESTRING (-46.4237269 -21.1282174, -46.4239906 -21.1284611)",,,
327787084,Rua 7 de Setembro,residential,False,False,112.163,,"LINESTRING (-46.4237269 -21.1282174, -46.4237741 -21.1281726, -46.424496 -21.1275083)",,,
327787085,Rua 13 de Maio,residential,False,False,59.63399999999999,,"LINESTRING (-46.4253862 -21.126651, -46.4252159 -21.1264709, -46.4250684 -21.1263283, -46.4249976 -21.1262559)",,,
327787085,Rua 13 de Maio,residential,False,True,86.44800000000001,,"LINESTRING (-46.4253862 -21.126651, -46.4256645 -21.1269317, -46.4259495 -21.127224)",,,
839213499,Rua 7 de Setembro,residential,False,False,90.82300000000001,,"LINESTRING (-46.4253862 -21.126651, -46.4256249 -21.1263683, -46.4259119 -21.125998)",,,
839213499,Rua 7 de Setembro,residential,False,True,70.131,,"LINESTRING (-46.4253862 -21.126651, -46.4249721 -21.1270475, -46.4249142 -21.1271026)",,,
839213499,Rua 7 de Setembro,residential,False,False,69.765,,"LINESTRING (-46.4259119 -21.125998, -46.4262769 -21.125471)",,,
839213499,Rua 7 de Setembro,residential,False,True,90.82300000000001,,"LINESTRING (-46.4259119 -21.125998, -46.4256249 -21.1263683, -46.4253862 -21.126651)",,,
967661100,Rua Eduardo Márcio de Resende,residential,False,False,57.753,,"LINESTRING (-46.4259119 -21.125998, -46.4258006 -21.1259092, -46.4254855 -21.125664)",,,
327787081,Rua Major Francisco Anacleto,residential,False,False,62.395,,"LINESTRING (-46.4263572 -21.1283048, -46.426093 -21.1281572, -46.4259575 -21.1280771, -46.4258556 -21.1279971)",,,
327787081,Rua Major Francisco Anacleto,residential,False,True,83.38,,"LINESTRING (-46.4263572 -21.1283048, -46.4265181 -21.1283924, -46.4267313 -21.1285162, -46.4270331 -21.1287101)",,,
327787085,Rua 13 de Maio,residential,False,False,56.08,,"LINESTRING (-46.4263572 -21.1283048, -46.4262982 -21.1281284, -46.4261936 -21.1278241)",,,
327797175,Rua Sebastião Alves Miranda,residential,False,True,79.191,,"LINESTRING (-46.4244407 -21.1257979, -46.4249048 -21.1252324)",,,
327787085,Rua 13 de Maio,residential,False,False,168.19,,"LINESTRING (-46.4244407 -21.1257979, -46.4236978 -21.1253125, -46.423101 -21.124946)",,,
327787085,Rua 13 de Maio,residential,False,True,77.089,,"LINESTRING (-46.4244407 -21.1257979, -46.4248015 -21.1260756, -46.4249557 -21.1262132, -46.4249976 -21.1262559)",,,
327797175,Rua Sebastião Alves Miranda,residential,False,False,82.032,,"LINESTRING (-46.4244407 -21.1257979, -46.4242262 -21.1260768, -46.4240827 -21.1262457, -46.4239633 -21.1263858)",,,
327787081,Rua Major Francisco Anacleto,residential,False,True,140.55700000000002,,"LINESTRING (-46.4249142 -21.1271026, -46.4249986 -21.1271677, -46.4253634 -21.1274429, -46.4254721 -21.1275305, -46.4255646 -21.1276118, -46.4256357 -21.1277018, -46.4257108 -21.1278032, -46.4257832 -21.127912, -46.4258556 -21.1279971)",,,
839213499,Rua 7 de Setembro,residential,False,False,70.131,,"LINESTRING (-46.4249142 -21.1271026, -46.4249721 -21.1270475, -46.4253862 -21.126651)",,,
839213881,Rua 7 de Setembro,residential,False,True,62.594,,"LINESTRING (-46.4249142 -21.1271026, -46.4248556 -21.1271649, -46.424496 -21.1275083)",,,
327787079,Rua Quinze de Novembro,residential,False,False,52.671,,"LINESTRING (-46.4254747 -21.1282335, -46.4250804 -21.127935)",,,
327787079,Rua Quinze de Novembro,residential,False,True,34.107,,"LINESTRING (-46.4254747 -21.1282335, -46.4257295 -21.1284274)",,,
327789251,Rua Júlio Ferreira Cardoso,residential,False,True,47.528999999999996,,"LINESTRING (-46.4254747 -21.1282335, -46.4255579 -21.1281734, -46.4256947 -21.1280834, -46.4258556 -21.1279971)",,,
327787085,Rua 13 de Maio,residential,False,False,71.862,,"LINESTRING (-46.4261936 -21.1278241, -46.426148 -21.1276631, -46.426101 -21.1275129, -46.4260528 -21.1273841, -46.4259495 -21.127224)",,,
327787085,Rua 13 de Maio,residential,False,True,56.08,,"LINESTRING (-46.4261936 -21.1278241, -46.4262982 -21.1281284, -46.4263572 -21.1283048)",,,
327789251,Rua Júlio Ferreira Cardoso,residential,False,False,40.086,,"LINESTRING (-46.4261936 -21.1278241, -46.4260608 -21.1278782, -46.4259495 -21.127942, -46.4258556 -21.1279971)",,,
327789251,Rua Júlio Ferreira Cardoso,residential,False,True,61.602999999999994,,"LINESTRING (-46.4261936 -21.1278241, -46.4263263 -21.1277944, -46.4264806 -21.1277619, -46.4265946 -21.1277331, -46.4266804 -21.1277043, -46.4267622 -21.1276693)",,,
327789251,Rua Júlio Ferreira Cardoso,residential,False,False,65.96,,"LINESTRING (-46.4273362 -21.1274141, -46.426852 -21.127633, -46.4267622 -21.1276693)",,,
327789251,Rua Júlio Ferreira Cardoso,residential,False,True,291.79499999999996,,"LINESTRING (-46.4273362 -21.1274141, -46.4274515 -21.1273616, -46.4275615 -21.127314, -46.4277037 -21.1272414, -46.4278663 -21.1271544, -46.4280318 -21.1270601, -46.4281391 -21.126979, -46.4288331 -21.1263423, -46.4289363 -21.1262554, -46.4290691 -21.126166, -46.4291526 -21.1260994, -46.4292399 -21.1260218, -46.4292892 -21.1259497, -46.4293153 -21.1258764, -46.4293386 -21.1258104, -46.4293449 -21.1257518, -46.4293478 -21.1256928)",,,
327789257,Rua Silvestre Batista Martins,residential,False,False,90.88399999999999,,"LINESTRING (-46.4273362 -21.1274141, -46.4273201 -21.1273291, -46.4272962 -21.1272344, -46.4271803 -21.1269619, -46.4270562 -21.1266416)",,,
327781560,Rua dos Saboritos,residential,False,True,129.91299999999998,,"LINESTRING (-46.4293478 -21.1256928, -46.429199 -21.1256703, -46.4290595 -21.1256478, -46.4289683 -21.1256302, -46.4288915 -21.1256066, -46.4288101 -21.1255727, -46.4287256 -21.1255252, -46.4286384 -21.1254764, -46.4285526 -21.1254251, -46.4284855 -21.1253763, -46.4283863 -21.1253025, -46.4283286 -21.1252587, -46.428279 -21.1252149, -46.4282496 -21.1251894)",,,
327789251,Rua Júlio Ferreira Cardoso,residential,False,False,291.795,,"LINESTRING (-46.4293478 -21.1256928, -46.4293449 -21.1257518, -46.4293386 -21.1258104, -46.4293153 -21.1258764, -46.4292892 -21.1259497, -46.4292399 -21.1260218, -46.4291526 -21.1260994, -46.4290691 -21.126166, -46.4289363 -21.1262554, -46.4288331 -21.1263423, -46.4281391 -21.126979, -46.4280318 -21.1270601, -46.4278663 -21.1271544, -46.4277037 -21.1272414, -46.4275615 -21.127314, -46.4274515 -21.1273616, -46.4273362 -21.1274141)",,,
327789251,Rua Júlio Ferreira Cardoso,residential,False,False,61.602999999999994,,"LINESTRING (-46.4267622 -21.1276693, -46.4266804 -21.1277043, -46.4265946 -21.1277331, -46.4264806 -21.1277619, -46.4263263 -21.1277944, -46.4261936 -21.1278241)",,,
327789251,Rua Júlio Ferreira Cardoso,residential,False,True,65.96,,"LINESTRING (-46.4267622 -21.1276693, -46.426852 -21.127633, -46.4273362 -21.1274141)",,,
863705842,Rua Eduardo Márcio de Resende,residential,False,False,88.227,,"LINESTRING (-46.4267622 -21.1276693, -46.4267357 -21.1275431, -46.4267205 -21.1274359, -46.4267001 -21.1273559, -46.4266724 -21.1272476, -46.4266287 -21.1271333, -46.4265415 -21.1269056)",,,
327789256,Rua Astolfo Pedro Gomes,residential,False,False,40.548,,"LINESTRING (-46.4263448 -21.1264503, -46.4259994 -21.1266211)",,,
863705842,Rua Eduardo Márcio de Resende,residential,False,False,25.291,,"LINESTRING (-46.4263448 -21.1264503, -46.4262464 -21.1262422)",,,
863705842,Rua Eduardo Márcio de Resende,residential,False,True,54.583,,"LINESTRING (-46.4263448 -21.1264503, -46.4265415 -21.1269056)",,,
863705842,Rua Eduardo Márcio de Resende,residential,False,True,25.291,,"LINESTRING (-46.4262464 -21.1262422, -46.4263448 -21.1264503)",,,
327789256,Rua Astolfo Pedro Gomes,residential,False,True,40.548,,"LINESTRING (-46.4259994 -21.1266211, -46.4263448 -21.1264503)",,,
839213499,Rua 7 de Setembro,residential,False,True,69.765,,"LINESTRING (-46.4262769 -21.125471, -46.4259119 -21.125998)",,,
327789257,Rua Silvestre Batista Martins,residential,False,True,161.393,,"LINESTRING (-46.4262769 -21.125471, -46.4264484 -21.1255014, -46.4265396 -21.1255652, -46.4265852 -21.1256165, -46.4266334 -21.1257015, -46.4270562 -21.1266416)",,,
"[327789258, 839213499]",Rua 7 de Setembro,residential,False,False,69.844,,"LINESTRING (-46.4262769 -21.125471, -46.4263481 -21.1253872, -46.426425 -21.1252629, -46.4265235 -21.1251549, -46.4265879 -21.125051, -46.4266482 -21.1249497)",,,
327789258,Rua 7 de Setembro,residential,False,False,109.274,,"LINESTRING (-46.4266482 -21.1249497, -46.4267059 -21.1248521, -46.4267796 -21.1247308, -46.4268614 -21.1245957, -46.4269432 -21.1244631, -46.4270546 -21.1242742, -46.4271538 -21.1240878)",,,
"[327789258, 839213499]",Rua 7 de Setembro,residential,False,True,69.844,,"LINESTRING (-46.4266482 -21.1249497, -46.4265879 -21.125051, -46.4265235 -21.1251549, -46.426425 -21.1252629, -46.4263481 -21.1253872, -46.4262769 -21.125471)",,,
"[907936360, 327791126]","['Rua João Ribeiro de Souza', 'Rua Jovita Maria de Souza']",residential,False,True,175.243,,"LINESTRING (-46.4266482 -21.1249497, -46.4271337 -21.1251173, -46.4272437 -21.1251399, -46.4273027 -21.1251298, -46.4273375 -21.1250923, -46.4277788 -21.1243117)",,,
327789258,Rua 7 de Setembro,residential,False,False,89.73599999999999,,"LINESTRING (-46.4271538 -21.1240878, -46.4272289 -21.1239614, -46.4273483 -21.1237413, -46.4274408 -21.1235836, -46.4275508 -21.123371)",,,
327789258,Rua 7 de Setembro,residential,False,True,109.274,,"LINESTRING (-46.4271538 -21.1240878, -46.4270546 -21.1242742, -46.4269432 -21.1244631, -46.4268614 -21.1245957, -46.4267796 -21.1247308, -46.4267059 -21.1248521, -46.4266482 -21.1249497)",,,
327791124,Rua Cândida Ornelas,residential,False,False,69.44399999999999,,"LINESTRING (-46.4271538 -21.1240878, -46.4274663 -21.1241998, -46.4277788 -21.1243117)",,,
327791124,Rua Cândida Ornelas,residential,False,True,107.97200000000001,,"LINESTRING (-46.4271538 -21.1240878, -46.426836 -21.1239802, -46.4265047 -21.1238639, -46.4261815 -21.1237413)",,,
327781560,Rua dos Saboritos,residential,False,False,18.079,,"LINESTRING (-46.4279504 -21.1243655, -46.4280027 -21.1245206)",,,
327791124,Rua Cândida Ornelas,residential,False,True,18.777,,"LINESTRING (-46.4279504 -21.1243655, -46.4277788 -21.1243117)",,,
327781560,Rua dos Saboritos,residential,False,True,43.114000000000004,,"LINESTRING (-46.4279504 -21.1243655, -46.4278941 -21.1242004, -46.4278312 -21.1239941)",,,
327791124,Rua Cândida Ornelas,residential,False,False,18.777,,"LINESTRING (-46.4277788 -21.1243117, -46.4279504 -21.1243655)",,,
327791124,Rua Cândida Ornelas,residential,False,True,69.44399999999999,,"LINESTRING (-46.4277788 -21.1243117, -46.4274663 -21.1241998, -46.4271538 -21.1240878)",,,
"[907936360, 327791126]","['Rua João Ribeiro de Souza', 'Rua Jovita Maria de Souza']",residential,False,False,175.243,,"LINESTRING (-46.4277788 -21.1243117, -46.4273375 -21.1250923, -46.4273027 -21.1251298, -46.4272437 -21.1251399, -46.4271337 -21.1251173, -46.4266482 -21.1249497)",,,
327781560,Rua dos Saboritos,residential,False,False,129.91299999999998,,"LINESTRING (-46.4282496 -21.1251894, -46.428279 -21.1252149, -46.4283286 -21.1252587, -46.4283863 -21.1253025, -46.4284855 -21.1253763, -46.4285526 -21.1254251, -46.4286384 -21.1254764, -46.4287256 -21.1255252, -46.4288101 -21.1255727, -46.4288915 -21.1256066, -46.4289683 -21.1256302, -46.4290595 -21.1256478, -46.429199 -21.1256703, -46.4293478 -21.1256928)",,,
327781560,Rua dos Saboritos,residential,False,True,19.897000000000002,,"LINESTRING (-46.4282496 -21.1251894, -46.4282158 -21.1251385, -46.4281858 -21.1250788, -46.4281651 -21.1250293)",,,
327791127,Rua Joaquim Martins Novais,residential,False,False,182.758,,"LINESTRING (-46.4282496 -21.1251894, -46.4281128 -21.1253333, -46.4280141 -21.1254492, -46.4279356 -21.1255434, -46.4278575 -21.1256559, -46.4277911 -21.1257685, -46.4277616 -21.1258308, -46.4277477 -21.1258694, -46.4277337 -21.1259397, -46.4277332 -21.1260071, -46.4277331 -21.1261039, -46.4277316 -21.1262014, -46.4277265 -21.1262387, -46.427717 -21.1262654, -46.4277058 -21.1262801, -46.4276488 -21.1263252, -46.4275795 -21.1263711, -46.4274855 -21.1264347, -46.427363 -21.1265125)",,,
327791127,Rua Joaquim Martins Novais,residential,False,False,70.879,,"LINESTRING (-46.4265415 -21.1269056, -46.4259495 -21.127224)",,,
327791127,Rua Joaquim Martins Novais,residential,False,True,60.924,,"LINESTRING (-46.4265415 -21.1269056, -46.4270562 -21.1266416)",,,
863705842,Rua Eduardo Márcio de Resende,residential,False,False,54.583,,"LINESTRING (-46.4265415 -21.1269056, -46.4263448 -21.1264503)",,,
863705842,Rua Eduardo Márcio de Resende,residential,False,True,88.227,,"LINESTRING (-46.4265415 -21.1269056, -46.4266287 -21.1271333, -46.4266724 -21.1272476, -46.4267001 -21.1273559, -46.4267205 -21.1274359, -46.4267357 -21.1275431, -46.4267622 -21.1276693)",,,
327791127,Rua Joaquim Martins Novais,residential,False,True,70.879,,"LINESTRING (-46.4259495 -21.127224, -46.4265415 -21.1269056)",,,
327787085,Rua 13 de Maio,residential,False,False,86.44800000000001,,"LINESTRING (-46.4259495 -21.127224, -46.4256645 -21.1269317, -46.4253862 -21.126651)",,,
327787085,Rua 13 de Maio,residential,False,True,71.862,,"LINESTRING (-46.4259495 -21.127224, -46.4260528 -21.1273841, -46.426101 -21.1275129, -46.426148 -21.1276631, -46.4261936 -21.1278241)",,,
327791130,Rua Gustavo Maurício Dias,residential,False,False,53.038000000000004,,"LINESTRING (-46.4292312 -21.1241141, -46.429199 -21.1240215, -46.4291561 -21.1238926, -46.4291118 -21.12378, -46.4290635 -21.1236637)",,,
327791130,Rua Gustavo Maurício Dias,residential,False,True,17.194,,"LINESTRING (-46.4292312 -21.1241141, -46.4292419 -21.1241779, -46.4292647 -21.1242654)",,,
327791130,Rua Gustavo Maurício Dias,residential,False,True,10.934,,"LINESTRING (-46.4290367 -21.1235686, -46.4290635 -21.1236637)",,,
327791130,Rua Gustavo Maurício Dias,residential,False,False,61.095,,"LINESTRING (-46.4290367 -21.1235686, -46.428979 -21.1234448, -46.4289294 -21.1233222, -46.4288798 -21.1232284, -46.4288369 -21.123157, -46.4287846 -21.1230732)",,,
327791130,Rua Gustavo Maurício Dias,residential,False,False,8.638,,"LINESTRING (-46.4287846 -21.1230732, -46.428739 -21.1230082)",,,
327791130,Rua Gustavo Maurício Dias,residential,False,True,61.095,,"LINESTRING (-46.4287846 -21.1230732, -46.4288369 -21.123157, -46.4288798 -21.1232284, -46.4289294 -21.1233222, -46.428979 -21.1234448, -46.4290367 -21.1235686)",,,
