osmid,oneway,ref,highway,reversed,length,geometry,junction,name,maxspeed,lanes
331236481,False,,residential,True,69.282,"LINESTRING (-39.7423643 -12.1586523, -39.74224 -12.1580412)",,Travessa Pergentino Dutra,,
812816382,True,,tertiary,False,142.28900000000002,"LINESTRING (-39.7423643 -12.1586523, -39.7424924 -12.1586108, -39.7436047 -12.1582435)",,Rua Valdomiro Lins,,
237317713,True,,tertiary,False,34.026,"LINESTRING (-39.7439674 -12.1583421, -39.7436656 -12.1584233)",,Rua Valdomiro Lins,,
331100107,False,,residential,False,60.694,"LINESTRING (-39.7439674 -12.1583421, -39.7444843 -12.1585485)",,Rua Cecilio Xavier Machado,,
407436892,False,,residential,False,23.291,"LINESTRING (-39.7439674 -12.1583421, -39.7438637 -12.1581588)",,,,
331092337,False,,residential,False,79.573,"LINESTRING (-39.7443442 -12.1577586, -39.7450215 -12.1580301)",,Rua José Luís dos Santos,,
331100116,False,,residential,False,14.063,"LINESTRING (-39.7443442 -12.1577586, -39.7442251 -12.1577092)",,Rua Pergentino Dutra,,
"[237317713, 813027430]",True,,tertiary,False,77.08300000000001,"LINESTRING (-39.7443442 -12.1577586, -39.7441055 -12.15811, -39.7440156 -12.1582922, -39.7439969 -12.1583175, -39.7439674 -12.1583421)",,Rua Valdomiro Lins,,
237317495,False,,secondary,False,147.438,"LINESTRING (-39.7419034 -12.1588625, -39.7428927 -12.1597696)",,Avenida Anísio Dutra,,
237317716,False,,secondary,True,45.74,"LINESTRING (-39.7419034 -12.1588625, -39.7415011 -12.1589831)",,Rua Valdomiro Lins,,
896480733,False,,tertiary,False,40.586,"LINESTRING (-39.7419034 -12.1588625, -39.7422582 -12.1587488)",,Rua Valdomiro Lins,,
331236421,False,,residential,False,42.002,"LINESTRING (-39.7377151 -12.1547144, -39.7376588 -12.1550881)",,,,
331236421,False,,residential,True,19.296,"LINESTRING (-39.7377151 -12.1547144, -39.7377487 -12.154544)",,,,
331090109,False,,residential,False,96.371,"LINESTRING (-39.7419195 -12.1568396, -39.7428046 -12.1568894)",,Rua Pedro Alves,,
330934594,False,,residential,False,103.62700000000001,"LINESTRING (-39.7419195 -12.1568396, -39.7417599 -12.1568501, -39.7415829 -12.1568783, -39.7409821 -12.1570022)",,Rua Goes Calmon,,
331100104,False,,residential,True,56.391000000000005,"LINESTRING (-39.7419195 -12.1568396, -39.7419611 -12.1566626, -39.7420415 -12.1563467)",,Rua Romeu Magalhães,,
331092329,False,,residential,False,128.943,"LINESTRING (-39.7376528 -12.1553641, -39.7388349 -12.1552677)",,Rua José Gabriel,,
386487081,False,,residential,False,6.827,"LINESTRING (-39.7376528 -12.1553641, -39.7376266 -12.1553083)",,Rua Eustaquio Cerqueira,,
763279198,False,,residential,True,54.613,"LINESTRING (-39.7376528 -12.1553641, -39.7379014 -12.1557909)",,Rua Nicanor Araujo,,
331086553,False,,residential,False,57.641,"LINESTRING (-39.7411805 -12.1577783, -39.7406651 -12.1579002)",,Praça São José,,
763279193,False,,residential,False,54.944,"LINESTRING (-39.7411805 -12.1577783, -39.7413066 -12.1582568)",,Travessa São José,,
763279193,False,,residential,True,49.804,"LINESTRING (-39.7411805 -12.1577783, -39.7410961 -12.1574925, -39.7410625 -12.1573457)",,Travessa São José,,
331100116,False,,residential,False,104.255,"LINESTRING (-39.74224 -12.1580412, -39.7413066 -12.1582568)",,Rua Pergentino Dutra,,
331236481,False,,residential,False,69.282,"LINESTRING (-39.74224 -12.1580412, -39.7423643 -12.1586523)",,Travessa Pergentino Dutra,,
331236481,False,,residential,True,71.841,"LINESTRING (-39.74224 -12.1580412, -39.7420818 -12.1574139)",,Travessa Pergentino Dutra,,
331100116,False,,residential,True,188.51,"LINESTRING (-39.74224 -12.1580412, -39.7437595 -12.1577265, -39.7437923 -12.1577108, -39.7438225 -12.1576879, -39.7438802 -12.1576007)",,Rua Pergentino Dutra,,
330934594,False,,residential,True,121.765,"LINESTRING (-39.7393097 -12.1573208, -39.7404067 -12.1570992)",,Rua Goes Calmon,,
331086551,False,,secondary,False,54.852,"LINESTRING (-39.7393097 -12.1573208, -39.7393298 -12.1578137)",,Avenida Cezar Cabral,,
331086551,False,,secondary,True,37.454,"LINESTRING (-39.7393097 -12.1573208, -39.7392815 -12.1569851)",,Avenida Cezar Cabral,,
331086551,False,,secondary,False,66.838,"LINESTRING (-39.739252 -12.1563847, -39.7392815 -12.1569851)",,Avenida Cezar Cabral,,
331086551,False,,secondary,True,13.202,"LINESTRING (-39.739252 -12.1563847, -39.7392386 -12.1562667)",,Avenida Cezar Cabral,,
331086565,False,,residential,False,129.925,"LINESTRING (-39.739252 -12.1563847, -39.7404027 -12.1560687)",,,,
331092329,False,,residential,False,67.853,"LINESTRING (-39.7411088 -12.1550632, -39.7417291 -12.154995)",,Rua José Gabriel,,
331092329,False,,residential,True,76.257,"LINESTRING (-39.7411088 -12.1550632, -39.7404134 -12.1551536)",,Rua José Gabriel,,
763279208,False,,residential,False,106.117,"LINESTRING (-39.7411088 -12.1550632, -39.7410612 -12.15411)",,Rua Antônio Pires,,
763279208,False,,residential,True,63.447,"LINESTRING (-39.7411088 -12.1550632, -39.7411354 -12.1556332)",,Rua Antônio Pires,,
331090109,False,,residential,True,20.711,"LINESTRING (-39.7438681 -12.15709, -39.7436813 -12.1570533)",,Rua Pedro Alves,,
331100077,False,,residential,False,41.41,"LINESTRING (-39.7438681 -12.15709, -39.7438708 -12.1574624)",,,,
331100077,False,,residential,True,18.198,"LINESTRING (-39.7438681 -12.15709, -39.7438755 -12.1569265)",,,,
330934594,False,,residential,False,121.765,"LINESTRING (-39.7404067 -12.1570992, -39.7393097 -12.1573208)",,Rua Goes Calmon,,
330934594,False,,residential,True,63.492000000000004,"LINESTRING (-39.7404067 -12.1570992, -39.7407836 -12.1570284, -39.7409821 -12.1570022)",,Rua Goes Calmon,,
407434650,False,,residential,False,114.945,"LINESTRING (-39.7404067 -12.1570992, -39.7403745 -12.15674, -39.7403651 -12.1565158, -39.7403719 -12.1563677, -39.7404027 -12.1560687)",,,,
331086541,False,,residential,True,18.777,"LINESTRING (-39.738554 -12.1569117, -39.7385828 -12.1570782)",,Rua Cruzador Bahia,,
331086541,False,,residential,False,65.111,"LINESTRING (-39.738554 -12.1569117, -39.7385667 -12.1567282, -39.738564 -12.156643, -39.7385305 -12.1563283)",,Rua Cruzador Bahia,,
763279198,False,,residential,False,71.716,"LINESTRING (-39.738554 -12.1569117, -39.7384694 -12.1567665, -39.7383843 -12.1566203, -39.7382276 -12.1563512)",,Rua Nicanor Araujo,,
331086551,False,,secondary,False,62.636,"LINESTRING (-39.7393768 -12.1586803, -39.7394277 -12.1592414)",,Avenida Cezar Cabral,,
331086551,False,,secondary,True,96.497,"LINESTRING (-39.7393768 -12.1586803, -39.7393298 -12.1578137)",,Avenida Cezar Cabral,,
331086568,False,,residential,True,49.426,"LINESTRING (-39.7393768 -12.1586803, -39.739818 -12.1585728)",,Rua Tiradentes,,
331100077,False,,residential,True,15.412,"LINESTRING (-39.7438802 -12.1576007, -39.7438708 -12.1574624)",,,,
331100116,False,,residential,True,39.384,"LINESTRING (-39.7438802 -12.1576007, -39.7442251 -12.1577092)",,Rua Pergentino Dutra,,
331100116,False,,residential,False,188.51,"LINESTRING (-39.7438802 -12.1576007, -39.7438225 -12.1576879, -39.7437923 -12.1577108, -39.7437595 -12.1577265, -39.74224 -12.1580412)",,Rua Pergentino Dutra,,
331086568,False,,residential,False,45.611,"LINESTRING (-39.7402257 -12.1584758, -39.739818 -12.1585728)",,Rua Tiradentes,,
331086568,False,,residential,True,58.836,"LINESTRING (-39.7402257 -12.1584758, -39.7407554 -12.158367)",,Rua Tiradentes,,
"[331086537, 331086553]",False,,residential,True,106.562,"LINESTRING (-39.7402257 -12.1584758, -39.740168 -12.1580477, -39.7401717 -12.1580245, -39.7401844 -12.1580094, -39.7402062 -12.1579973, -39.7406651 -12.1579002)",,"['Travessa Primeira Tiradentes', 'Praça São José']",,
331086565,False,,residential,True,19.803,"LINESTRING (-39.740577 -12.1560169, -39.7404027 -12.1560687)",,,,
331090106,False,,residential,False,118.079,"LINESTRING (-39.740577 -12.1560169, -39.7409821 -12.1570022)",,Rua Riachuelo,,
331090106,False,,residential,True,29.194,"LINESTRING (-39.740577 -12.1560169, -39.7405165 -12.1557611)",,Rua Riachuelo,,
331092329,False,,residential,False,47.714,"LINESTRING (-39.7388349 -12.1552677, -39.7392735 -12.1552507)",,Rua José Gabriel,,
331092329,False,,residential,True,128.943,"LINESTRING (-39.7388349 -12.1552677, -39.7376528 -12.1553641)",,Rua José Gabriel,,
763279197,False,,residential,True,54.221,"LINESTRING (-39.7388349 -12.1552677, -39.7387536 -12.1557488)",,Travessa Santana,,
331086533,False,,residential,False,61.558,"LINESTRING (-39.7394277 -12.1592414, -39.7388618 -12.1592624)",,Rua Guilhermino Cintra,,
331086551,False,,secondary,False,41.777,"LINESTRING (-39.7394277 -12.1592414, -39.7394477 -12.1596166)",,Avenida Cezar Cabral,,
331086551,False,,secondary,True,62.636,"LINESTRING (-39.7394277 -12.1592414, -39.7393768 -12.1586803)",,Avenida Cezar Cabral,,
331100104,False,,residential,False,27.062,"LINESTRING (-39.7421448 -12.155973, -39.7420848 -12.1562092)",,Rua Romeu Magalhães,,
331100104,False,,residential,True,11.933,"LINESTRING (-39.7421448 -12.155973, -39.7421783 -12.1558708)",,Rua Romeu Magalhães,,
763279194,False,,residential,False,37.654,"LINESTRING (-39.7421448 -12.155973, -39.7418055 -12.1559048)",,Rua Emidio Aquino,,
813024392,False,,residential,True,33.024,"LINESTRING (-39.7385305 -12.1563283, -39.7382276 -12.1563512)",,,,
331086541,False,,residential,True,65.111,"LINESTRING (-39.7385305 -12.1563283, -39.738564 -12.156643, -39.7385667 -12.1567282, -39.738554 -12.1569117)",,Rua Cruzador Bahia,,
813024392,False,,residential,False,59.474999999999994,"LINESTRING (-39.7385305 -12.1563283, -39.7386807 -12.1563073, -39.739067 -12.1562248)",,,,
407436888,False,,residential,True,140.398,"LINESTRING (-39.7392146 -12.1558616, -39.7404699 -12.1555644)",,Rua São João,,
1067726205,False,,secondary,False,68.23,"LINESTRING (-39.7392146 -12.1558616, -39.7392735 -12.1552507)",,Rua Coronel Marquês Leão,,2
1067726205,False,,secondary,True,45.153,"LINESTRING (-39.7392146 -12.1558616, -39.7392152 -12.1559612, -39.7392185 -12.1560576, -39.7392386 -12.1562667)",,Rua Coronel Marquês Leão,,2
331236440,False,,residential,True,151.396,"LINESTRING (-39.7405825 -12.1608501, -39.7408146 -12.1621926)",,Rua José Ângelo Lima,,
407434643,False,,residential,False,15.049,"LINESTRING (-39.7405825 -12.1608501, -39.7404461 -12.1608269)",,Rua Elziro Macedo,,
407434643,False,,residential,True,127.633,"LINESTRING (-39.7405825 -12.1608501, -39.7417372 -12.1610583)",,Rua Elziro Macedo,,
331086556,False,,residential,False,60.713,"LINESTRING (-39.737848 -12.1600792, -39.7373023 -12.1601956)",,Travessa Landulfo Alves,,
763279200,False,,residential,False,147.554,"LINESTRING (-39.737848 -12.1600792, -39.7380827 -12.1613862)",,Rua Landulfo Alves,,
763279200,False,,residential,True,92.353,"LINESTRING (-39.737848 -12.1600792, -39.737687 -12.1592637)",,Rua Landulfo Alves,,
840765943,False,,residential,True,163.654,"LINESTRING (-39.7395123 -12.1618478, -39.7380827 -12.1613862)",,Rua Landulfo Alves,,
840765944,False,,residential,False,53.286,"LINESTRING (-39.7395123 -12.1618478, -39.739981 -12.1619882)",,Rua Landulfo Alves,,
896480734,False,,residential,True,152.87,"LINESTRING (-39.7395123 -12.1618478, -39.7394645 -12.1604738)",,Avenida Cezar Cabral,,
331092315,False,,tertiary,True,105.142,"LINESTRING (-39.7393131 -12.1543211, -39.7402243 -12.1540039)",,Rua Adalbert Reis Santana,,
1067726205,False,,secondary,False,4.808,"LINESTRING (-39.7393131 -12.1543211, -39.7392963 -12.1542811)",,Rua Coronel Marquês Leão,,2
1067726205,False,,secondary,True,43.935,"LINESTRING (-39.7393131 -12.1543211, -39.7393338 -12.1547157)",,Rua Coronel Marquês Leão,,2
1067726205,False,,secondary,False,43.935,"LINESTRING (-39.7393338 -12.1547157, -39.7393131 -12.1543211)",,Rua Coronel Marquês Leão,,2
1067726205,False,,secondary,True,59.849,"LINESTRING (-39.7393338 -12.1547157, -39.7392735 -12.1552507)",,Rua Coronel Marquês Leão,,2
331090101,False,,residential,False,111.235,"LINESTRING (-39.7393338 -12.1547157, -39.7394197 -12.154721, -39.7394455 -12.154723, -39.7394721 -12.1547184, -39.7402968 -12.1544063)",,Rua Getúlio Vargas,,
331090101,False,,residential,True,187.547,"LINESTRING (-39.7393338 -12.1547157, -39.7390589 -12.1547203, -39.7389959 -12.1547282, -39.7389208 -12.1547498, -39.7376588 -12.1550881)",,Rua Getúlio Vargas,,
331092329,False,,residential,False,124.379,"LINESTRING (-39.7392735 -12.1552507, -39.7404134 -12.1551536)",,Rua José Gabriel,,
331092329,False,,residential,True,47.714,"LINESTRING (-39.7392735 -12.1552507, -39.7388349 -12.1552677)",,Rua José Gabriel,,
1067726205,False,,secondary,False,59.849,"LINESTRING (-39.7392735 -12.1552507, -39.7393338 -12.1547157)",,Rua Coronel Marquês Leão,,2
1067726205,False,,secondary,True,68.23,"LINESTRING (-39.7392735 -12.1552507, -39.7392146 -12.1558616)",,Rua Coronel Marquês Leão,,2
331236440,False,,residential,False,151.396,"LINESTRING (-39.7408146 -12.1621926, -39.7405825 -12.1608501)",,Rua José Ângelo Lima,,
840765944,False,,residential,True,93.419,"LINESTRING (-39.7408146 -12.1621926, -39.739981 -12.1619882)",,Rua Landulfo Alves,,
331236437,False,,residential,False,47.227,"LINESTRING (-39.7424333 -12.1612001, -39.7426617 -12.1615614)",,Rua Rafael Araujo,,
407434643,False,,residential,False,23.415,"LINESTRING (-39.7424333 -12.1612001, -39.7422228 -12.1611554)",,Rua Elziro Macedo,,
407434643,False,,residential,True,45.802,"LINESTRING (-39.7424333 -12.1612001, -39.7428468 -12.1612793)",,Rua Elziro Macedo,,
386487080,False,,residential,False,27.725,"LINESTRING (-39.7380827 -12.1613862, -39.7382065 -12.1611682)",,Rua Rui Barbosa,,
386487080,False,,residential,True,100.228,"LINESTRING (-39.7380827 -12.1613862, -39.7376117 -12.1621611)",,Rua Rui Barbosa,,
763279200,False,,residential,True,147.554,"LINESTRING (-39.7380827 -12.1613862, -39.737848 -12.1600792)",,Rua Landulfo Alves,,
840765943,False,,residential,False,163.654,"LINESTRING (-39.7380827 -12.1613862, -39.7395123 -12.1618478)",,Rua Landulfo Alves,,
331100087,False,,residential,True,64.607,"LINESTRING (-39.7374308 -12.1578032, -39.737342 -12.1572287)",,Rua Aida Cury,,
763279200,False,,residential,False,94.531,"LINESTRING (-39.7374308 -12.1578032, -39.737579 -12.1586409)",,Rua Landulfo Alves,,
1244149956,False,,residential,True,136.343,"LINESTRING (-39.7374308 -12.1578032, -39.7386754 -12.1576511)",,Praca José Leão Santos,,
331090101,False,,residential,True,84.457,"LINESTRING (-39.7426908 -12.1535752, -39.7419542 -12.1538168)",,Rua Getúlio Vargas,,
331100104,False,,residential,False,149.801,"LINESTRING (-39.7426908 -12.1535752, -39.7423969 -12.1548914)",,Rua Romeu Magalhães,,
331236445,False,,residential,False,68.347,"LINESTRING (-39.7447164 -12.1541218, -39.7442141 -12.1537521)",,Rua Daniel Ferreira,,
1001053326,False,,residential,True,52.101,"LINESTRING (-39.7447164 -12.1541218, -39.7451128 -12.1538584)",,Rua João Evangelista Sobrinho,,
331236445,False,,residential,True,135.397,"LINESTRING (-39.7447164 -12.1541218, -39.7450188 -12.1546948, -39.7450885 -12.1547944, -39.7451717 -12.1548783, -39.7452709 -12.1549557, -39.745452 -12.155071)",,Rua Daniel Ferreira,,
1001053326,False,,residential,False,98.16799999999999,"LINESTRING (-39.7447164 -12.1541218, -39.744202 -12.154504, -39.7439896 -12.1546454)",,Rua João Evangelista Sobrinho,,
331090106,False,,residential,True,118.079,"LINESTRING (-39.7409821 -12.1570022, -39.740577 -12.1560169)",,Rua Riachuelo,,
763279193,False,,residential,False,39.183,"LINESTRING (-39.7409821 -12.1570022, -39.7410625 -12.1573457)",,Travessa São José,,
330934594,False,,residential,False,63.492000000000004,"LINESTRING (-39.7409821 -12.1570022, -39.7407836 -12.1570284, -39.7404067 -12.1570992)",,Rua Goes Calmon,,
330934594,False,,residential,True,103.62700000000001,"LINESTRING (-39.7409821 -12.1570022, -39.7415829 -12.1568783, -39.7417599 -12.1568501, -39.7419195 -12.1568396)",,Rua Goes Calmon,,
331090101,False,,residential,False,58.142,"LINESTRING (-39.7410612 -12.15411, -39.7415682 -12.1539434)",,Rua Getúlio Vargas,,
331090101,False,,residential,True,89.386,"LINESTRING (-39.7410612 -12.15411, -39.7402968 -12.1544063)",,Rua Getúlio Vargas,,
763279208,False,,residential,False,41.14,"LINESTRING (-39.7410612 -12.15411, -39.7410464 -12.1537403)",,Rua Antônio Pires,,
763279208,False,,residential,True,106.117,"LINESTRING (-39.7410612 -12.15411, -39.7411088 -12.1550632)",,Rua Antônio Pires,,
331086541,False,,residential,False,64.494,"LINESTRING (-39.7386754 -12.1576511, -39.7385828 -12.1570782)",,Rua Cruzador Bahia,,
331086541,False,,residential,True,20.251,"LINESTRING (-39.7386754 -12.1576511, -39.7387092 -12.1578302)",,Rua Cruzador Bahia,,
1244149956,False,,residential,False,136.343,"LINESTRING (-39.7386754 -12.1576511, -39.7374308 -12.1578032)",,Praca José Leão Santos,,
331100104,False,,residential,False,55.618,"LINESTRING (-39.7423647 -12.1551504, -39.7422392 -12.1556353)",,Rua Romeu Magalhães,,
331100104,False,,residential,True,29.011,"LINESTRING (-39.7423647 -12.1551504, -39.7423969 -12.1548914)",,Rua Romeu Magalhães,,
331100068,False,,residential,True,83.138,"LINESTRING (-39.7423647 -12.1551504, -39.7429089 -12.155211, -39.742935 -12.1552212, -39.7429558 -12.1552392, -39.7429669 -12.1552585, -39.7430018 -12.1553896)",,,,
812771529,False,,residential,False,123.884,"LINESTRING (-39.7451128 -12.1538584, -39.7456064 -12.1548626)",,,,
1001053326,False,,residential,False,52.101,"LINESTRING (-39.7451128 -12.1538584, -39.7447164 -12.1541218)",,Rua João Evangelista Sobrinho,,
1001053326,False,,residential,True,73.07,"LINESTRING (-39.7451128 -12.1538584, -39.7456665 -12.1534858)",,Rua João Evangelista Sobrinho,,
331090106,False,,residential,False,46.09,"LINESTRING (-39.7404134 -12.1551536, -39.7404699 -12.1555644)",,Rua Riachuelo,,
331090106,False,,residential,True,84.057,"LINESTRING (-39.7404134 -12.1551536, -39.7402968 -12.1544063)",,Rua Riachuelo,,
331092329,False,,residential,False,76.257,"LINESTRING (-39.7404134 -12.1551536, -39.7411088 -12.1550632)",,Rua José Gabriel,,
331092329,False,,residential,True,124.379,"LINESTRING (-39.7404134 -12.1551536, -39.7392735 -12.1552507)",,Rua José Gabriel,,
331100068,False,,residential,True,32.747,"LINESTRING (-39.7430018 -12.1553896, -39.7430554 -12.1556794)",,,,
1001053326,False,,residential,True,83.038,"LINESTRING (-39.7430018 -12.1553896, -39.7436129 -12.1549415)",,Rua João Evangelista Sobrinho,,
331100068,False,,residential,False,83.138,"LINESTRING (-39.7430018 -12.1553896, -39.7429669 -12.1552585, -39.7429558 -12.1552392, -39.742935 -12.1552212, -39.7429089 -12.155211, -39.7423647 -12.1551504)",,,,
331236421,False,,residential,False,24.734,"LINESTRING (-39.7376588 -12.1550881, -39.7376266 -12.1553083)",,,,
331236421,False,,residential,True,42.002,"LINESTRING (-39.7376588 -12.1550881, -39.7377151 -12.1547144)",,,,
331090101,False,,residential,False,187.547,"LINESTRING (-39.7376588 -12.1550881, -39.7389208 -12.1547498, -39.7389959 -12.1547282, -39.7390589 -12.1547203, -39.7393338 -12.1547157)",,Rua Getúlio Vargas,,
331090101,False,,residential,False,89.386,"LINESTRING (-39.7402968 -12.1544063, -39.7410612 -12.15411)",,Rua Getúlio Vargas,,
331090106,False,,residential,False,84.057,"LINESTRING (-39.7402968 -12.1544063, -39.7404134 -12.1551536)",,Rua Riachuelo,,
331090106,False,,residential,True,45.434,"LINESTRING (-39.7402968 -12.1544063, -39.7402243 -12.1540039)",,Rua Riachuelo,,
331090101,False,,residential,True,111.235,"LINESTRING (-39.7402968 -12.1544063, -39.7394721 -12.1547184, -39.7394455 -12.154723, -39.7394197 -12.154721, -39.7393338 -12.1547157)",,Rua Getúlio Vargas,,
331100075,False,,residential,False,46.215,"LINESTRING (-39.7435516 -12.1560884, -39.7436036 -12.1565009)",,,,
331100099,False,,residential,False,178.406,"LINESTRING (-39.7435516 -12.1560884, -39.7445413 -12.1559075, -39.7451583 -12.1557633)",,Rua Benjamim Sampaio,,
331100099,False,,residential,True,101.222,"LINESTRING (-39.7435516 -12.1560884, -39.7427959 -12.1562182, -39.7427811 -12.1562234, -39.7427731 -12.1562316, -39.7427684 -12.1562461, -39.742755 -12.1563637)",,Rua Benjamim Sampaio,,
812771529,False,,residential,False,53.308,"LINESTRING (-39.7456064 -12.1548626, -39.745806 -12.1553005)",,,,
812771529,False,,residential,True,123.884,"LINESTRING (-39.7456064 -12.1548626, -39.7451128 -12.1538584)",,,,
814151203,False,,residential,False,72.721,"LINESTRING (-39.7456064 -12.1548626, -39.7461884 -12.1545401)",,Rua Emidio Aquino,,
814151203,False,,residential,True,28.613,"LINESTRING (-39.7456064 -12.1548626, -39.745452 -12.155071)",,Rua Emidio Aquino,,
331090106,False,,residential,False,45.434,"LINESTRING (-39.7402243 -12.1540039, -39.7402968 -12.1544063)",,Rua Riachuelo,,
331090106,False,,residential,True,60.653,"LINESTRING (-39.7402243 -12.1540039, -39.7401323 -12.1534659)",,Rua Riachuelo,,
331092315,False,,tertiary,False,105.142,"LINESTRING (-39.7402243 -12.1540039, -39.7393131 -12.1543211)",,Rua Adalbert Reis Santana,,
331092315,False,,tertiary,True,29.703,"LINESTRING (-39.7402243 -12.1540039, -39.7404778 -12.1539042)",,Rua Adalbert Reis Santana,,
331236421,False,,residential,False,19.296,"LINESTRING (-39.7377487 -12.154544, -39.7377151 -12.1547144)",,,,
331236421,False,,residential,True,40.73,"LINESTRING (-39.7377487 -12.154544, -39.7378398 -12.1541887)",,,,
763279195,False,,residential,True,76.448,"LINESTRING (-39.7377487 -12.154544, -39.738442 -12.1544286)",,Travessa Coronel Mendes de Leão,,
331090101,False,,residential,False,44.258,"LINESTRING (-39.7415682 -12.1539434, -39.7419542 -12.1538168)",,Rua Getúlio Vargas,,
331090101,False,,residential,True,58.142,"LINESTRING (-39.7415682 -12.1539434, -39.7410612 -12.15411)",,Rua Getúlio Vargas,,
331100108,False,,residential,True,118.234,"LINESTRING (-39.7415682 -12.1539434, -39.7417291 -12.154995)",,Rua Lúcio Invenção,,
763279208,False,,residential,True,41.14,"LINESTRING (-39.7410464 -12.1537403, -39.7410612 -12.15411)",,Rua Antônio Pires,,
1067715137,False,,residential,False,64.439,"LINESTRING (-39.7410464 -12.1537403, -39.7404778 -12.1539042)",,Rua Adalbert Reis Santana,,
331100068,False,,residential,False,32.747,"LINESTRING (-39.7430554 -12.1556794, -39.7430018 -12.1553896)",,,,
763279192,False,,residential,False,97.689,"LINESTRING (-39.7430554 -12.1556794, -39.7421783 -12.1558708)",,Rua Emidio Aquino,,
763279192,False,,residential,True,219.215,"LINESTRING (-39.7430554 -12.1556794, -39.7450241 -12.155252)",,Rua Emidio Aquino,,
331092306,False,,residential,False,130.239,"LINESTRING (-39.7461884 -12.1545401, -39.7456665 -12.1534858)",,Rua Emidio Aquino,,
814151203,False,,residential,True,72.721,"LINESTRING (-39.7461884 -12.1545401, -39.7456064 -12.1548626)",,Rua Emidio Aquino,,
331092324,False,,residential,False,47.31,"LINESTRING (-39.7446822 -12.1595233, -39.7443829 -12.1598322)",,Rua João 23,,
331092324,False,,residential,True,38.015,"LINESTRING (-39.7446822 -12.1595233, -39.7449034 -12.1592585)",,Rua João 23,,
