osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
625856344,MG-217,Rua Clemente Pego,primary,False,False,8.728,"LINESTRING (-42.0795397 -17.8384563, -42.0795498 -17.8385342)",,
404743015,,Rua Belo Horizonte,residential,False,False,4.523,"LINESTRING (-42.0809171 -17.8415125, -42.0809121 -17.8414721)",,
404743018,,Rua Minas Gerais,residential,False,False,54.504,"LINESTRING (-42.0809171 -17.8415125, -42.0804121 -17.8416083)",,
"[566478297, 404743015]",,Rua Belo Horizonte,residential,False,"[False, True]",542.808,"LINESTRING (-42.0809171 -17.8415125, -42.0809312 -17.8417043, -42.080964 -17.84175, -42.0809908 -17.8417755, -42.0810364 -17.8418087, -42.0811021 -17.8418215, -42.0812148 -17.8418253, -42.0813194 -17.8418061, -42.0814119 -17.8417806, -42.0814803 -17.84175, -42.0818518 -17.8414844, -42.0819323 -17.8414283, -42.0820329 -17.8413593, -42.0821428 -17.8412993, -42.0822407 -17.8412661, -42.0823561 -17.8412687, -42.0824969 -17.8412942, -42.082753 -17.8414015, -42.0828938 -17.8414781, -42.0830159 -17.8415393, -42.0831245 -17.8415712, -42.0832224 -17.8415853, -42.0833471 -17.8415827, -42.0835228 -17.8415495, -42.083724 -17.8415202, -42.0837721 -17.841536, -42.0838184 -17.8415544, -42.0838824 -17.8416089, -42.0838877 -17.8416507, -42.0839203 -17.8418215, -42.0839485 -17.8419285, -42.0839372 -17.8419925, -42.0838527 -17.8420653, -42.0837709 -17.8421049, -42.0833807 -17.8422402, -42.0832751 -17.8422881, -42.0831741 -17.842357, -42.08291 -17.842613)",,
404743011,,Rua Nicolas Mazzinghy,residential,False,True,283.294,"LINESTRING (-42.0798033 -17.8416734, -42.0797986 -17.8422517, -42.0797961 -17.8442211)",,
626025297,,Rua Minas Gerais,residential,False,False,81.347,"LINESTRING (-42.0798033 -17.8416734, -42.0792729 -17.8417168, -42.0790368 -17.8417225)",,
"[626025296, 626025297, 404743018]",,Rua Minas Gerais,residential,False,True,49.454,"LINESTRING (-42.0798033 -17.8416734, -42.080036 -17.8416561, -42.0801372 -17.8416458, -42.080268 -17.8416287)",yes,
625856344,MG-217,Rua Clemente Pego,primary,False,False,94.76400000000001,"LINESTRING (-42.0790368 -17.8417225, -42.0790246 -17.8419417, -42.079 -17.8423844, -42.0790011 -17.8425738)",,
625856344,MG-217,Rua Clemente Pego,primary,False,True,360.762,"LINESTRING (-42.0790368 -17.8417225, -42.0790415 -17.8414251, -42.0790543 -17.8412795, -42.0790771 -17.8411455, -42.079124 -17.8409623, -42.079187 -17.840737, -42.0793064 -17.8404185, -42.0793708 -17.8402302, -42.0793989 -17.8401217, -42.0794211 -17.8400093, -42.0794385 -17.8398951, -42.0794506 -17.8397865, -42.0794841 -17.8393563, -42.0795096 -17.8391476, -42.0795169 -17.8390499, -42.079523 -17.8389574, -42.0795304 -17.8388865, -42.0795364 -17.8388323, -42.0795471 -17.8387129, -42.0795511 -17.8386191, -42.0795498 -17.8385342)",,
626025297,,Rua Minas Gerais,residential,False,True,81.347,"LINESTRING (-42.0790368 -17.8417225, -42.0792729 -17.8417168, -42.0798033 -17.8416734)",,
404743018,,Rua Minas Gerais,residential,False,False,15.42,"LINESTRING (-42.0804121 -17.8416083, -42.080268 -17.8416287)",,
404743018,,Rua Minas Gerais,residential,False,True,54.504,"LINESTRING (-42.0804121 -17.8416083, -42.0809171 -17.8415125)",,
404743019,,Avenida Minas Gerais,residential,False,False,149.669,"LINESTRING (-42.0804121 -17.8416083, -42.0804095 -17.8415661, -42.0803578 -17.841164, -42.0802358 -17.8402729)",,
404743019,,Avenida Minas Gerais,residential,False,True,28.955999999999996,"LINESTRING (-42.0804121 -17.8416083, -42.080396 -17.8416619, -42.0803753 -17.8417149, -42.0803471 -17.8417825, -42.0803136 -17.8418508)",,
"[404743019, 820845183]",,Avenida Minas Gerais,residential,False,"[False, True]",53.80199999999999,"LINESTRING (-42.0802358 -17.8402729, -42.080216 -17.8401111, -42.0802153 -17.8400837, -42.0802163 -17.8400652, -42.0802254 -17.8400454, -42.0802365 -17.8400221, -42.0802559 -17.8399978, -42.0802948 -17.8399551, -42.0803471 -17.8399033, -42.0803806 -17.8398772, -42.0804061 -17.8398638)",,
404743019,,Avenida Minas Gerais,residential,False,True,149.66899999999998,"LINESTRING (-42.0802358 -17.8402729, -42.0803578 -17.841164, -42.0804095 -17.8415661, -42.0804121 -17.8416083)",,
404743020,,Rua Rio de Janeiro,residential,False,False,56.653,"LINESTRING (-42.0802358 -17.8402729, -42.0804919 -17.8402487, -42.0807682 -17.8402206)",,
404743015,,Rua Belo Horizonte,residential,False,False,138.93,"LINESTRING (-42.0807682 -17.8402206, -42.0807534 -17.8400138, -42.0807387 -17.8398172, -42.080736 -17.839664, -42.0807736 -17.8393678, -42.0808098 -17.8391929, -42.0808849 -17.8389899)",,
404743015,,Rua Belo Horizonte,residential,False,True,80.038,"LINESTRING (-42.0807682 -17.8402206, -42.0808058 -17.8406151, -42.0808433 -17.8409368)",,
404743020,,Rua Rio de Janeiro,residential,False,True,56.653,"LINESTRING (-42.0807682 -17.8402206, -42.0804919 -17.8402487, -42.0802358 -17.8402729)",,
404743015,,Rua Belo Horizonte,residential,False,True,59.967,"LINESTRING (-42.0808433 -17.8409368, -42.0809121 -17.8414721)",,
