osmid,name,highway,oneway,reversed,length,lanes,ref,geometry
249293687,Rua Mestre Félix,residential,False,False,80.47,,,"LINESTRING (-43.7458889 -19.5200655, -43.7452854 -19.5205129)"
249356655,Avenida Benedito Valadares,secondary,False,False,119.265,2,MG-020,"LINESTRING (-43.7458889 -19.5200655, -43.7460592 -19.519005)"
249356655,Avenida Benedito Valadares,secondary,False,True,7.809,2,MG-020,"LINESTRING (-43.7458889 -19.5200655, -43.7458782 -19.520135)"
249293686,Rua Leônidas Marques Afonso,residential,False,False,30.334,,,"LINESTRING (-43.7440543 -19.5195308, -43.7437938 -19.5194119)"
817819507,Rua Leônidas Marques Afonso,residential,False,True,126.024,,,"LINESTRING (-43.7440543 -19.5195308, -43.7449734 -19.5202616)"
249356655,Avenida Benedito Valadares,secondary,False,True,104.914,2,MG-020,"LINESTRING (-43.7462255 -19.5180746, -43.7460592 -19.519005)"
249356701,Rua Melo Viana,residential,False,True,60.078,,,"LINESTRING (-43.7462255 -19.5180746, -43.7465509 -19.5185194)"
384910699,Rua Melo Viana,tertiary,True,False,79.017,,,"LINESTRING (-43.7462255 -19.5180746, -43.7457806 -19.5175009)"
817819506,Rua Benedito Quintino,residential,True,False,92.776,,,"LINESTRING (-43.7462255 -19.5180746, -43.7455094 -19.5185651)"
249293688,Rua Santa Luzia,residential,False,False,61.554,,,"LINESTRING (-43.7454162 -19.5221012, -43.7449365 -19.5217818)"
"[490006704, 249356655]","['Avenida Benedito Valadares', 'Rodovia Prefeito Valério de Sales Costa Sobrinho - Leco']",secondary,False,False,141.714,2,MG-020,"LINESTRING (-43.7454162 -19.5221012, -43.7455215 -19.5220083, -43.7455845 -19.5219249, -43.7456247 -19.5218275, -43.7456985 -19.5213826, -43.7457602 -19.5209048)"
490006704,Rodovia Prefeito Valério de Sales Costa Sobrinho - Leco,secondary,False,True,25.72,2,MG-020,"LINESTRING (-43.7454162 -19.5221012, -43.745276 -19.5222137, -43.7452358 -19.5222573)"
249293684,Rua Doutor Valdir Moreira,residential,False,False,5.008,,,"LINESTRING (-43.7446839 -19.5243157, -43.7447315 -19.5243197)"
490006704,Rodovia Prefeito Valério de Sales Costa Sobrinho - Leco,secondary,False,False,18.212,2,MG-020,"LINESTRING (-43.7446839 -19.5243157, -43.7447095 -19.5241537)"
490006704,Rodovia Prefeito Valério de Sales Costa Sobrinho - Leco,secondary,False,True,141.205,2,MG-020,"LINESTRING (-43.7446839 -19.5243157, -43.7446149 -19.5245552, -43.7443983 -19.5251556, -43.7442937 -19.5255304)"
249356686,Rua José Luiz Marques,tertiary,False,True,29.894,,,"LINESTRING (-43.746819 -19.5176529, -43.747006 -19.5178559)"
384910695,Rua Benedito Quintino,tertiary,True,False,77.994,,,"LINESTRING (-43.746819 -19.5176529, -43.7465255 -19.5178834, -43.7462255 -19.5180746)"
249356686,Rua José Luiz Marques,tertiary,False,False,29.894,,,"LINESTRING (-43.747006 -19.5178559, -43.746819 -19.5176529)"
249356688,Rua José Luiz Marques,residential,False,True,73.205,,,"LINESTRING (-43.747006 -19.5178559, -43.7474439 -19.5183688)"
249356696,Rua João de Assis,residential,False,True,87.853,,,"LINESTRING (-43.747006 -19.5178559, -43.7465509 -19.5185194)"
249373064,Rua Bom Jesus,tertiary,False,False,226.274,,JBU-070,"LINESTRING (-43.747006 -19.5178559, -43.7472502 -19.5177988, -43.7477948 -19.5176803, -43.7478416 -19.5176818, -43.7478734 -19.5176932, -43.74791 -19.51771, -43.7479341 -19.5177264, -43.7479616 -19.5177524, -43.7486556 -19.5186264)"
249373064,Rua Bom Jesus,tertiary,False,False,62.946000000000005,,JBU-070,"LINESTRING (-43.7486556 -19.5186264, -43.7486992 -19.5186883, -43.7487622 -19.5188015, -43.7487944 -19.518883, -43.7488145 -19.518967, -43.7488405 -19.5191563)"
249373064,Rua Bom Jesus,tertiary,False,True,226.27399999999997,,JBU-070,"LINESTRING (-43.7486556 -19.5186264, -43.7479616 -19.5177524, -43.7479341 -19.5177264, -43.74791 -19.51771, -43.7478734 -19.5176932, -43.7478416 -19.5176818, -43.7477948 -19.5176803, -43.7472502 -19.5177988, -43.747006 -19.5178559)"
249373073,Rua Santa Cruz,residential,False,False,91.084,,,"LINESTRING (-43.7486556 -19.5186264, -43.7489004 -19.5184412, -43.749017 -19.5183609, -43.7491323 -19.5182937, -43.7492551 -19.5182377, -43.7493839 -19.518189)"
249373061,Rua José Pereira Marinho,residential,False,False,40.712,,,"LINESTRING (-43.7492564 -19.5210742, -43.7495405 -19.5213239)"
249288795,Avenida Ernestino Moreira Marques,tertiary,False,False,142.678,,JBU-070,"LINESTRING (-43.7492564 -19.5210742, -43.7494542 -19.5213858, -43.7496943 -19.5217188, -43.7499833 -19.5221587)"
249373064,Rua Bom Jesus,tertiary,False,True,171.258,,JBU-070,"LINESTRING (-43.7492564 -19.5210742, -43.7491786 -19.5209427, -43.7491183 -19.5207847, -43.7490338 -19.520494, -43.7489815 -19.5203057, -43.7489399 -19.520116, -43.7488461 -19.5195915)"
249288795,Avenida Ernestino Moreira Marques,tertiary,False,True,142.678,,JBU-070,"LINESTRING (-43.7499833 -19.5221587, -43.7496943 -19.5217188, -43.7494542 -19.5213858, -43.7492564 -19.5210742)"
249293686,Rua Leônidas Marques Afonso,residential,False,True,36.668,,,"LINESTRING (-43.743137 -19.5192957, -43.7434816 -19.5193527)"
384910697,Rua Dom Carlos Vasconcelos,tertiary,False,False,31.179,,JBU-030,"LINESTRING (-43.743137 -19.5192957, -43.7433549 -19.5191048)"
384910697,Rua Dom Carlos Vasconcelos,tertiary,False,True,23.468,,JBU-030,"LINESTRING (-43.743137 -19.5192957, -43.7429848 -19.5194505)"
249293686,Rua Leônidas Marques Afonso,residential,False,True,30.334,,,"LINESTRING (-43.7437938 -19.5194119, -43.7440543 -19.5195308)"
249293695,,residential,False,True,51.641,,,"LINESTRING (-43.7437938 -19.5194119, -43.7434709 -19.5197627)"
