osmid,name,highway,oneway,reversed,length,ref,lanes,geometry
110150249,Avenida Antônio Henrique Philippi,secondary,False,False,167.485,,,"LINESTRING (-52.1982221 -22.7524009, -52.1997665 -22.7519107)"
110150266,Rua João Aguilar Filho,residential,False,True,98.653,,,"LINESTRING (-52.1982221 -22.7524009, -52.198533 -22.7532405)"
190612629,Avenida Antônio Veiga Martins,unclassified,False,True,99.303,,,"LINESTRING (-52.1982221 -22.7524009, -52.1979158 -22.7515537)"
765291206,Rua Ronalde Gomes,secondary,False,True,99.683,,,"LINESTRING (-52.1982221 -22.7524009, -52.1973058 -22.7527003)"
765291207,Avenida Antônio Veiga Martins,secondary,False,True,127.089,PR-464,,"LINESTRING (-52.1982221 -22.7524009, -52.1977879 -22.7534714)"
110150266,Rua João Aguilar Filho,residential,False,False,78.679,,,"LINESTRING (-52.1993372 -22.755412, -52.1990892 -22.7547424)"
288363541,Rua São José,residential,False,False,168.933,,,"LINESTRING (-52.1993372 -22.755412, -52.2008984 -22.7549268)"
288363541,Rua São José,residential,False,True,288.572,,,"LINESTRING (-52.1993372 -22.755412, -52.1966676 -22.7562333)"
190612631,Rua João Batista de Lima,residential,False,False,192.873,,2,"LINESTRING (-52.1955891 -22.7532613, -52.1949842 -22.7516189)"
190612631,Rua João Batista de Lima,residential,False,True,30.176,,2,"LINESTRING (-52.1955891 -22.7532613, -52.1956833 -22.7535184)"
765291206,Rua Ronalde Gomes,secondary,False,False,94.474,,,"LINESTRING (-52.1955891 -22.7532613, -52.1964575 -22.7529775)"
110150243,,secondary,False,True,171.201,,,"LINESTRING (-52.1955891 -22.7532613, -52.1955266 -22.7532768, -52.1939985 -22.7528246)"
190612629,Avenida Antônio Veiga Martins,unclassified,False,False,80.136,,,"LINESTRING (-52.1971327 -22.7493874, -52.1973798 -22.7500711)"
288363539,Rua São Paulo,residential,False,False,163.469,,,"LINESTRING (-52.1971327 -22.7493874, -52.1986425 -22.7489156)"
288363539,Rua São Paulo,residential,False,True,97.211,,,"LINESTRING (-52.1971327 -22.7493874, -52.1962348 -22.7496678)"
190612631,Rua João Batista de Lima,residential,False,True,192.873,,2,"LINESTRING (-52.1949842 -22.7516189, -52.1955891 -22.7532613)"
288363558,Rua Santa Sofia,residential,False,False,95.31,,,"LINESTRING (-52.1949842 -22.7516189, -52.195857 -22.7513242)"
"[288363536, 728835531]","['Rua São Paulo', 'Rua João Batista de Lima']",unclassified,False,False,233.148,,,"LINESTRING (-52.1949842 -22.7516189, -52.1944726 -22.7502515, -52.1951351 -22.7500289)"
190612631,Rua João Batista de Lima,residential,False,False,187.468,,2,"LINESTRING (-52.1966676 -22.7562333, -52.1960894 -22.7546339)"
288363541,Rua São José,residential,False,False,288.572,,,"LINESTRING (-52.1966676 -22.7562333, -52.1993372 -22.755412)"
765291207,Avenida Antônio Veiga Martins,secondary,False,False,99.486,PR-464,,"LINESTRING (-52.1966676 -22.7562333, -52.1970075 -22.7553953)"
765291207,Avenida Antônio Veiga Martins,secondary,False,True,44.331,PR-464,,"LINESTRING (-52.1966676 -22.7562333, -52.1965141 -22.756606)"
288363537,,unclassified,False,False,25.279,,,"LINESTRING (-52.1951351 -22.7500289, -52.1950734 -22.7498088)"
728835531,Rua São Paulo,unclassified,False,False,61.326,,,"LINESTRING (-52.1951351 -22.7500289, -52.1957011 -22.7498508)"
"[288363536, 728835531]","['Rua São Paulo', 'Rua João Batista de Lima']",unclassified,False,True,233.148,,,"LINESTRING (-52.1951351 -22.7500289, -52.1944726 -22.7502515, -52.1949842 -22.7516189)"
288363538,Travessa Parigot de Souza,unclassified,False,False,159.366,,,"LINESTRING (-52.1957011 -22.7498508, -52.1962134 -22.7512039)"
288363539,Rua São Paulo,residential,False,False,58.389,,,"LINESTRING (-52.1957011 -22.7498508, -52.1962348 -22.7496678)"
728835531,Rua São Paulo,unclassified,False,True,61.326,,,"LINESTRING (-52.1957011 -22.7498508, -52.1951351 -22.7500289)"
288363537,,unclassified,False,True,25.279,,,"LINESTRING (-52.1950734 -22.7498088, -52.1951351 -22.7500289)"
288363538,Travessa Parigot de Souza,unclassified,False,True,159.366,,,"LINESTRING (-52.1962134 -22.7512039, -52.1957011 -22.7498508)"
288363558,Rua Santa Sofia,residential,False,False,55.676,,,"LINESTRING (-52.1962134 -22.7512039, -52.1967273 -22.7510423)"
288363558,Rua Santa Sofia,residential,False,True,38.918,,,"LINESTRING (-52.1962134 -22.7512039, -52.195857 -22.7513242)"
288363539,Rua São Paulo,residential,False,False,97.211,,,"LINESTRING (-52.1962348 -22.7496678, -52.1971327 -22.7493874)"
288363539,Rua São Paulo,residential,False,True,58.389,,,"LINESTRING (-52.1962348 -22.7496678, -52.1957011 -22.7498508)"
288363562,Rua Miguel Martins,residential,False,False,160.965,,,"LINESTRING (-52.1962348 -22.7496678, -52.1967273 -22.7510423)"
110150249,Avenida Antônio Henrique Philippi,secondary,False,True,165.262,,,"LINESTRING (-52.2012904 -22.751427, -52.1997665 -22.7519107)"
288363540,Rua Americo Lopes,residential,False,False,98.239,,,"LINESTRING (-52.2012904 -22.751427, -52.2015977 -22.7522638)"
288363540,Rua Americo Lopes,residential,False,True,98.912,,,"LINESTRING (-52.2012904 -22.751427, -52.2009809 -22.7505845)"
288363540,Rua Americo Lopes,residential,False,True,81.239,,,"LINESTRING (-52.2024039 -22.754459, -52.2021498 -22.753767)"
288363541,Rua São José,residential,False,True,162.903,,,"LINESTRING (-52.2024039 -22.754459, -52.2008984 -22.7549268)"
288363544,Rua Vereador Antônio Teodoro Silva,residential,False,True,19.218,,,"LINESTRING (-52.2022698 -22.7494476, -52.2022081 -22.7492844)"
288363544,Rua Vereador Antônio Teodoro Silva,residential,False,False,19.218,,,"LINESTRING (-52.2022081 -22.7492844, -52.2022698 -22.7494476)"
288363545,,unclassified,False,False,78.712,,,"LINESTRING (-52.2022081 -22.7492844, -52.2019675 -22.7486122)"
288363558,Rua Santa Sofia,residential,False,True,165.576,,,"LINESTRING (-52.2022081 -22.7492844, -52.2006851 -22.749779)"
288363540,Rua Americo Lopes,residential,False,False,60.529,,,"LINESTRING (-52.2002525 -22.7486009, -52.2004418 -22.7491165)"
288363545,,unclassified,False,True,78.712,,,"LINESTRING (-52.2019675 -22.7486122, -52.2022081 -22.7492844)"
288363548,,unclassified,False,False,166.199,,,"LINESTRING (-52.2019675 -22.7486122, -52.2004418 -22.7491165)"
288363540,Rua Americo Lopes,residential,False,False,77.777,,,"LINESTRING (-52.2004418 -22.7491165, -52.2006851 -22.749779)"
288363540,Rua Americo Lopes,residential,False,True,60.529,,,"LINESTRING (-52.2004418 -22.7491165, -52.2002525 -22.7486009)"
288363548,,unclassified,False,True,166.199,,,"LINESTRING (-52.2004418 -22.7491165, -52.2019675 -22.7486122)"
288363559,Rua Vereador Miguel Garcia,residential,False,False,55.954,,,"LINESTRING (-52.2004418 -22.7491165, -52.1999249 -22.7492777)"
288363540,Rua Americo Lopes,residential,False,False,81.239,,,"LINESTRING (-52.2021498 -22.753767, -52.2024039 -22.754459)"
288363540,Rua Americo Lopes,residential,False,True,82.016,,,"LINESTRING (-52.2021498 -22.753767, -52.2018932 -22.7530684)"
288363549,Rua São Tomé,residential,False,False,163.433,,,"LINESTRING (-52.2021498 -22.753767, -52.2006434 -22.7542471)"
110150266,Rua João Aguilar Filho,residential,False,False,82.11,,,"LINESTRING (-52.1990892 -22.7547424, -52.1988304 -22.7540436)"
110150266,Rua João Aguilar Filho,residential,False,True,78.679,,,"LINESTRING (-52.1990892 -22.7547424, -52.1993372 -22.755412)"
288363549,Rua São Tomé,residential,False,False,225.466,,,"LINESTRING (-52.1990892 -22.7547424, -52.1970075 -22.7553953)"
288363549,Rua São Tomé,residential,False,True,168.617,,,"LINESTRING (-52.1990892 -22.7547424, -52.2006434 -22.7542471)"
288363549,Rua São Tomé,residential,False,True,225.466,,,"LINESTRING (-52.1970075 -22.7553953, -52.1990892 -22.7547424)"
765291207,Avenida Antônio Veiga Martins,secondary,False,False,110.244,PR-464,,"LINESTRING (-52.1970075 -22.7553953, -52.1973868 -22.7544676)"
765291207,Avenida Antônio Veiga Martins,secondary,False,True,99.486,PR-464,,"LINESTRING (-52.1970075 -22.7553953, -52.1966676 -22.7562333)"
