osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,lanes,junction
143559205,Rua João Gualberto de Lemos,tertiary,False,True,35.283,"LINESTRING (-43.8061649 -20.2530931, -43.8060147 -20.2528088)",,,,
354583788,Rua do Rosário,residential,False,True,39.706,"LINESTRING (-43.8061649 -20.2530931, -43.8064508 -20.2529755, -43.8065164 -20.2529572)",,,,
354589106,Rua Antônio Carlos,tertiary,False,True,12.503,"LINESTRING (-43.8066886 -20.2517803, -43.8065717 -20.2518051)",,,,
354589105,Praça Dom Silvério,residential,False,False,106.702,"LINESTRING (-43.8066886 -20.2517803, -43.8068052 -20.2521254, -43.807016 -20.2526893)",,,,
354589106,Rua Antônio Carlos,tertiary,False,False,140.09799999999998,"LINESTRING (-43.8066886 -20.2517803, -43.8068239 -20.2517426, -43.8069063 -20.2516847, -43.806932 -20.2516171, -43.8069474 -20.2514867, -43.8069375 -20.2506588)",,,,
354590905,Rua Getúlio Vargas,residential,False,True,23.717,"LINESTRING (-43.8046658 -20.2536355, -43.8048143 -20.253474)",,,,
354590905,Rua Getúlio Vargas,residential,False,False,119.67,"LINESTRING (-43.8046658 -20.2536355, -43.8043833 -20.2539344, -43.803933 -20.2543166, -43.803879 -20.2544109)",,,,
354591489,Rua Carlos Michel,residential,True,False,128.416,"LINESTRING (-43.8046658 -20.2536355, -43.8044723 -20.2534034, -43.8043693 -20.2532103, -43.8041841 -20.2529206, -43.8039935 -20.2526717)",,,,
143559117,Rua José Sans,residential,False,True,40.636,"LINESTRING (-43.8041581 -20.2518474, -43.8045205 -20.2517134)",,,,
289267387,Rua Henrique Michel,residential,False,True,11.15,"LINESTRING (-43.8041581 -20.2518474, -43.8040607 -20.2518887)",,,,
289267387,Rua Henrique Michel,residential,False,False,208.936,"LINESTRING (-43.8041581 -20.2518474, -43.8056249 -20.2525344, -43.8059439 -20.2526977)",,,,
143559205,Rua João Gualberto de Lemos,tertiary,False,False,35.283,"LINESTRING (-43.8060147 -20.2528088, -43.8061649 -20.2530931)",,,,
143559205,Rua João Gualberto de Lemos,tertiary,False,True,14.393,"LINESTRING (-43.8060147 -20.2528088, -43.8059439 -20.2526977)",,,,
"[354590905, 143559133]","['Rua Getúlio Vargas', 'Ladeira São Francisco']",residential,False,False,172.575,"LINESTRING (-43.8060147 -20.2528088, -43.8055566 -20.2531988, -43.8052959 -20.252999, -43.8049127 -20.2533877, -43.8048143 -20.253474)",,,,
354583788,Rua do Rosário,residential,False,False,10.842,"LINESTRING (-43.807016 -20.2526893, -43.8069323 -20.2527471)",,,,
354583788,Rua do Rosário,residential,False,True,13.394,"LINESTRING (-43.807016 -20.2526893, -43.8071305 -20.2526348)",,,,
354589105,Praça Dom Silvério,residential,False,True,106.702,"LINESTRING (-43.807016 -20.2526893, -43.8068052 -20.2521254, -43.8066886 -20.2517803)",,,,
143559205,Rua João Gualberto de Lemos,tertiary,False,False,14.393,"LINESTRING (-43.8059439 -20.2526977, -43.8060147 -20.2528088)",,,,
"[354589106, 289267386]","['Ladeira Santa Efigênia', 'Rua Antônio Carlos']",tertiary,False,False,133.448,"LINESTRING (-43.8059439 -20.2526977, -43.8060965 -20.2523365, -43.8060677 -20.2521069, -43.8063521 -20.2518518, -43.8065717 -20.2518051)",,,,
289267387,Rua Henrique Michel,residential,False,True,208.936,"LINESTRING (-43.8059439 -20.2526977, -43.8056249 -20.2525344, -43.8041581 -20.2518474)",,,,
907270193,Rua João Gualberto de Lemos,residential,False,True,162.022,"LINESTRING (-43.8059439 -20.2526977, -43.8055992 -20.2522447, -43.8054603 -20.2518826, -43.805379 -20.2513726)",,,,
354590905,Rua Getúlio Vargas,residential,False,False,14.42,"LINESTRING (-43.803879 -20.2544109, -43.8038135 -20.2545251)",,,,
354590905,Rua Getúlio Vargas,residential,False,True,119.67,"LINESTRING (-43.803879 -20.2544109, -43.803933 -20.2543166, -43.8043833 -20.2539344, -43.8046658 -20.2536355)",,,,
144074706,Rua Manoel Antônio,residential,False,False,39.052,"LINESTRING (-43.8074737 -20.2480502, -43.8072803 -20.2483509)",,,,
505882417,Rua Permínio Baeta,residential,False,False,78.768,"LINESTRING (-43.8070437 -20.2476782, -43.8072803 -20.2483509)",,,,
902513543,Rua Agostinho Rodrigues,residential,False,False,51.666,"LINESTRING (-43.8070437 -20.2476782, -43.8065557 -20.2477574)",,,,
144074706,Rua Manoel Antônio,residential,False,True,39.052,"LINESTRING (-43.8072803 -20.2483509, -43.8074737 -20.2480502)",,,,
505882417,Rua Permínio Baeta,residential,False,True,78.768,"LINESTRING (-43.8072803 -20.2483509, -43.8070437 -20.2476782)",,,,
144074706,Rua Manoel Antônio,residential,False,False,71.581,"LINESTRING (-43.8072803 -20.2483509, -43.8070502 -20.2486993, -43.8069279 -20.2489031)",,,,
218015851,Rua Domingos Michel,residential,False,False,135.305,"LINESTRING (-43.8045857 -20.2477583, -43.8057731 -20.2482478)",,,,
229702443,Avenida Doutor Queiroz Júnior,secondary,True,False,51.244,"LINESTRING (-43.8045857 -20.2477583, -43.8043859 -20.2481793)",MG-030,,,
144074701,Rua Cornélio Pereira Lima,residential,False,False,19.195,"LINESTRING (-43.8065557 -20.2477574, -43.8065767 -20.2479289)",,,,
505882418,Rua Cornélio Pereira Lima,residential,False,False,46.756,"LINESTRING (-43.8065557 -20.2477574, -43.8061733 -20.2475381)",,,,
902513543,Rua Agostinho Rodrigues,residential,False,True,51.666,"LINESTRING (-43.8065557 -20.2477574, -43.8070437 -20.2476782)",,,,
144074701,Rua Cornélio Pereira Lima,residential,False,True,83.686,"LINESTRING (-43.8067777 -20.2486575, -43.8065767 -20.2479289)",,,,
218015851,Rua Domingos Michel,residential,False,True,114.276,"LINESTRING (-43.8067777 -20.2486575, -43.8057731 -20.2482478)",,,,
508242688,Rua Cornélio Pereira Lima,residential,False,False,31.486,"LINESTRING (-43.8067777 -20.2486575, -43.8069279 -20.2489031)",,,,
508242688,Rua Cornélio Pereira Lima,residential,False,False,50.902,"LINESTRING (-43.8069279 -20.2489031, -43.8072927 -20.2492071)",,,,
508242688,Rua Cornélio Pereira Lima,residential,False,True,31.486,"LINESTRING (-43.8069279 -20.2489031, -43.8067777 -20.2486575)",,,,
144074706,Rua Manoel Antônio,residential,False,True,71.581,"LINESTRING (-43.8069279 -20.2489031, -43.8070502 -20.2486993, -43.8072803 -20.2483509)",,,,
218015850,Praça das Bandeiras,secondary,True,False,35.229,"LINESTRING (-43.8028938 -20.2532149, -43.8028557 -20.2531383, -43.8028308 -20.2530851, -43.8028135 -20.2530519, -43.8027931 -20.2530134, -43.8027665 -20.2529735, -43.8027379 -20.2529347)",MG-030,,,
