osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,access
220066176,,Rua Monteiro Lobato,residential,False,True,149.325,"LINESTRING (-46.3453523 -23.5249333, -46.3461895 -23.5243349, -46.3464877 -23.5240862)",,,
172965363,,Rua Barão do Rio Branco,residential,False,False,15.986,"LINESTRING (-46.3472793 -23.5252255, -46.3471707 -23.5253292)",,,
172965363,,Rua Barão do Rio Branco,residential,False,True,71.16,"LINESTRING (-46.3472793 -23.5252255, -46.347753 -23.5247555)",,,
172965385,,Rua José Dias Martins,residential,False,True,119.42,"LINESTRING (-46.3472793 -23.5252255, -46.3471046 -23.5249617, -46.3469718 -23.5247895, -46.3468122 -23.5245965, -46.3467955 -23.5245602, -46.3467921 -23.5245172, -46.3468482 -23.5242933)",,,
172965363,,Rua Barão do Rio Branco,residential,False,True,15.986,"LINESTRING (-46.3471707 -23.5253292, -46.3472793 -23.5252255)",,,
172965418,,Rua Dario Carneiro,residential,False,False,63.524,"LINESTRING (-46.3471707 -23.5253292, -46.3476458 -23.5256988)",,,
"[172965363, 198929820]",,Rua Barão do Rio Branco,residential,False,"[False, True]",197.072,"LINESTRING (-46.3471707 -23.5253292, -46.3470858 -23.5253761, -46.3469759 -23.5254093, -46.3468739 -23.5254191, -46.3467492 -23.5254068, -46.3462059 -23.5252468, -46.3453523 -23.5249333)",,,
172965418,,Rua Dario Carneiro,residential,False,True,63.524,"LINESTRING (-46.3476458 -23.5256988, -46.3471707 -23.5253292)",,,
188077783,,Rua República Libanesa,residential,False,True,67.146,"LINESTRING (-46.3476458 -23.5256988, -46.3472361 -23.5261716)",,,
172965418,,Rua Dario Carneiro,residential,False,False,94.512,"LINESTRING (-46.3476458 -23.5256988, -46.347911 -23.5258805, -46.348404 -23.5261875)",,,
172965359,,Rua Rosa Ribas,residential,False,False,92.919,"LINESTRING (-46.3472361 -23.5261716, -46.3479374 -23.5267053)",,,
188077783,,Rua República Libanesa,residential,False,False,67.146,"LINESTRING (-46.3472361 -23.5261716, -46.3476458 -23.5256988)",,,
"[188077785, 188077783]",,"['Rua República Libanesa', 'Rua Ângelo Cristoforo']",residential,False,True,126.90700000000001,"LINESTRING (-46.3472361 -23.5261716, -46.3469946 -23.5264311, -46.3469671 -23.5264772, -46.3469611 -23.5265319, -46.3469739 -23.5265823, -46.3470094 -23.5266352, -46.347471 -23.52703)",,,
172965403,,Rua João Gabriel,residential,False,False,74.687,"LINESTRING (-46.348404 -23.5261875, -46.3479374 -23.5267053)",,,
172965418,,Rua Dario Carneiro,residential,False,False,82.236,"LINESTRING (-46.348404 -23.5261875, -46.3490958 -23.5265678)",,,
172965418,,Rua Dario Carneiro,residential,False,True,94.512,"LINESTRING (-46.348404 -23.5261875, -46.347911 -23.5258805, -46.3476458 -23.5256988)",,,
172965376,,Rua Igarata,residential,False,False,77.892,"LINESTRING (-46.3490958 -23.5265678, -46.3486777 -23.5271541)",,,
172965418,,Rua Dario Carneiro,residential,False,False,26.888,"LINESTRING (-46.3490958 -23.5265678, -46.3493146 -23.5267028)",,,
172965418,,Rua Dario Carneiro,residential,False,True,82.236,"LINESTRING (-46.3490958 -23.5265678, -46.348404 -23.5261875)",,,
172965418,,Rua Dario Carneiro,residential,False,True,26.888,"LINESTRING (-46.3493146 -23.5267028, -46.3490958 -23.5265678)",,,
172965359,,Rua Rosa Ribas,residential,False,False,90.481,"LINESTRING (-46.3479374 -23.5267053, -46.3486777 -23.5271541)",,,
172965359,,Rua Rosa Ribas,residential,False,True,92.919,"LINESTRING (-46.3479374 -23.5267053, -46.3472361 -23.5261716)",,,
172965403,,Rua João Gabriel,residential,False,False,35.641,"LINESTRING (-46.3479374 -23.5267053, -46.3477083 -23.5269474)",,,
172965403,,Rua João Gabriel,residential,False,True,74.687,"LINESTRING (-46.3479374 -23.5267053, -46.348404 -23.5261875)",,,
172965403,,Rua João Gabriel,residential,False,True,35.641,"LINESTRING (-46.3477083 -23.5269474, -46.3479374 -23.5267053)",,,
421664336,,Rua João Gabriel,residential,False,False,25.878,"LINESTRING (-46.3477083 -23.5269474, -46.347471 -23.52703)",,,
188077799,,Rua Tenente João Crivói,residential,False,False,173.998,"LINESTRING (-46.3477083 -23.5269474, -46.3488622 -23.5275818, -46.3489942 -23.5276435, -46.3491848 -23.5277308)",,,
172965359,,Rua Rosa Ribas,residential,False,True,90.481,"LINESTRING (-46.3486777 -23.5271541, -46.3479374 -23.5267053)",,,
172965376,,Rua Igarata,residential,False,True,77.892,"LINESTRING (-46.3486777 -23.5271541, -46.3490958 -23.5265678)",,,
172965359,,Rua Rosa Ribas,residential,False,False,67.691,"LINESTRING (-46.3486777 -23.5271541, -46.3490754 -23.5273736, -46.349251 -23.5274609)",,,
172965360,2,Avenida Padre Anchieta,secondary,False,False,303.801,"LINESTRING (-46.347065 -23.5272319, -46.3466826 -23.5270136, -46.3461908 -23.5267328, -46.3460882 -23.5266742, -46.3459457 -23.5265889, -46.3451378 -23.5261302, -46.3445414 -23.5257792)",,,
"[421664337, 421664339]",,Rua João Gabriel,residential,False,True,47.153,"LINESTRING (-46.347065 -23.5272319, -46.3473376 -23.5270846, -46.347471 -23.52703)",,,
188077764,,,residential,False,False,30.761,"LINESTRING (-46.349251 -23.5274609, -46.3491848 -23.5277308)",,,
172965359,,Rua Rosa Ribas,residential,False,True,67.691,"LINESTRING (-46.349251 -23.5274609, -46.3490754 -23.5273736, -46.3486777 -23.5271541)",,,
421494635,1,Avenida Leonor Bolsoni Marques da Silva,secondary,True,False,67.05000000000001,"LINESTRING (-46.3402748 -23.5222466, -46.3399716 -23.5219514, -46.3398256 -23.5218062)",,,
198921516,2,Rua Marina La Regina,residential,True,False,6.186,"LINESTRING (-46.3429135 -23.522658, -46.3428558 -23.5226408)",30,,
198921518,2,Rua Pedro Angel,residential,True,False,84.587,"LINESTRING (-46.3421874 -23.5236345, -46.3429682 -23.5233773)",40,,
421494638,1,Avenida Capitão Francisco Inácio,secondary,True,False,96.981,"LINESTRING (-46.3421874 -23.5236345, -46.3430385 -23.524024)",,,
172969325,1,,secondary_link,True,False,18.863,"LINESTRING (-46.3446651 -23.5253563, -46.3446219 -23.5253462, -46.344591 -23.5253395, -46.3444938 -23.5252949)",,,
221477696,1,Rua Marechal Floriano Peixoto,secondary,True,False,49.595,"LINESTRING (-46.3446651 -23.5253563, -46.3446336 -23.525443, -46.3446164 -23.5255192, -46.3446079 -23.5255825, -46.3446085 -23.525652, -46.3445994 -23.5256951, -46.3445782 -23.5257307, -46.3445414 -23.5257792)",40,,
172965360,2,Avenida Padre Anchieta,secondary,False,True,303.801,"LINESTRING (-46.3445414 -23.5257792, -46.3451378 -23.5261302, -46.3459457 -23.5265889, -46.3460882 -23.5266742, -46.3461908 -23.5267328, -46.3466826 -23.5270136, -46.347065 -23.5272319)",,,
219802003,1,Rua Herculano Duarte,secondary,True,False,21.85,"LINESTRING (-46.3445414 -23.5257792, -46.3444371 -23.5257131, -46.3443711 -23.5256604)",,,
632011613,2,Avenida Brasil,secondary,False,True,29.106,"LINESTRING (-46.3415564 -23.5245607, -46.3413196 -23.5244145)",40,,
220909829,,Avenida Prefeito Francisco Rodrigues Filho,residential,True,False,86.28399999999999,"LINESTRING (-46.3415564 -23.5245607, -46.3411666 -23.5250453, -46.3410344 -23.5251699)",,,
632011613,2,Avenida Brasil,secondary,False,False,125.043,"LINESTRING (-46.3415564 -23.5245607, -46.3422478 -23.5249841, -46.342576 -23.5251857)",40,,
221415231,1,Rua Deputado Cunha Bueno,tertiary,True,False,25.943,"LINESTRING (-46.3408163 -23.5250573, -46.341016 -23.5252019)",,,
630790355,1,Rua José Lourenço Marques da Silva,tertiary,True,False,42.150000000000006,"LINESTRING (-46.3408163 -23.5250573, -46.3409594 -23.5250245, -46.3410341 -23.5249949, -46.3410837 -23.524958, -46.3411635 -23.524875)",,,
630782247,2,Avenida Prefeito Francisco Rodrigues Filho,tertiary,True,False,84.024,"LINESTRING (-46.341016 -23.5252019, -46.3405761 -23.5258409)",40,,
630782248,,Rua Deputado Cunha Bueno,residential,True,False,127.905,"LINESTRING (-46.341016 -23.5252019, -46.3415314 -23.5255164, -46.3420529 -23.5258493)",,,
1173576290,2,Avenida Brasil,secondary,False,True,45.251,"LINESTRING (-46.3429477 -23.5254081, -46.342576 -23.5251857)",40,,
1173576290,2,Avenida Brasil,secondary,False,False,68.339,"LINESTRING (-46.3429477 -23.5254081, -46.3434319 -23.5257023, -46.3434702 -23.5257266, -46.343506 -23.5257482)",40,,
630782247,2,Avenida Prefeito Francisco Rodrigues Filho,tertiary,True,False,93.196,"LINESTRING (-46.3405761 -23.5258409, -46.3400553 -23.5265297)",40,,
172983103,,Rua José de Oliveira Gomes,residential,False,True,86.942,"LINESTRING (-46.3424346 -23.5260918, -46.3419444 -23.5267316)",30,,
587908182,,Rua José de Oliveira Gomes,residential,True,False,92.283,"LINESTRING (-46.3424346 -23.5260918, -46.3429477 -23.5254081)",30,,
587908183,,Rua Deputado Cunha Bueno,residential,True,False,69.491,"LINESTRING (-46.3424346 -23.5260918, -46.3429951 -23.5264474)",,,
172983257,,Rua Coronel Izidoro Dias Lopes,residential,False,True,170.802,"LINESTRING (-46.3400553 -23.5265297, -46.3414378 -23.5273973)",,,
630782247,2,Avenida Prefeito Francisco Rodrigues Filho,tertiary,True,False,70.752,"LINESTRING (-46.3400553 -23.5265297, -46.3396793 -23.5270645)",40,,
172983103,,Rua José de Oliveira Gomes,residential,False,False,86.942,"LINESTRING (-46.3419444 -23.5267316, -46.3424346 -23.5260918)",30,,
172983103,,Rua José de Oliveira Gomes,residential,False,True,90.26,"LINESTRING (-46.3419444 -23.5267316, -46.3414378 -23.5273973)",30,,
951225407,,Rua Marta Janoni Novazzi,residential,True,False,47.158,"LINESTRING (-46.3419444 -23.5267316, -46.3415653 -23.5264886)",,,
172980139,2,Avenida Prefeito Jorge Francisco Correia Allen,secondary,False,False,204.268,"LINESTRING (-46.3456456 -23.5268091, -46.3468325 -23.5275031, -46.3473406 -23.5277885)",,,
"[172980139, 945595315]",2,Avenida Prefeito Jorge Francisco Correia Allen,secondary,False,True,189.92899999999997,"LINESTRING (-46.3456456 -23.5268091, -46.3453075 -23.5266129, -46.3447972 -23.5263306, -46.3446115 -23.5262024, -46.3445391 -23.5261679, -46.34446 -23.5261446, -46.3443425 -23.5261156, -46.344014 -23.5260103)",,,
387576401,1,Rua Orlando Barrento,residential,False,True,44.761,"LINESTRING (-46.3396793 -23.5270645, -46.3400403 -23.5272936)",,,
172983159,,Rua Deputado Porfírio da Paz,residential,True,False,89.198,"LINESTRING (-46.3424926 -23.5270871, -46.3419969 -23.5277481)",,,
951225407,,Rua Marta Janoni Novazzi,residential,True,False,68.457,"LINESTRING (-46.3424926 -23.5270871, -46.3419444 -23.5267316)",,,
172983102,,Rua Marta Janoni Novazzi,residential,False,True,103.356,"LINESTRING (-46.3424926 -23.5270871, -46.3428386 -23.5273299, -46.342978 -23.5274726, -46.3431108 -23.527646, -46.3431779 -23.5277566)",,,
172983103,,Rua José de Oliveira Gomes,residential,False,False,90.26,"LINESTRING (-46.3414378 -23.5273973, -46.3419444 -23.5267316)",30,,
172983257,,Rua Coronel Izidoro Dias Lopes,residential,False,False,170.802,"LINESTRING (-46.3414378 -23.5273973, -46.3400553 -23.5265297)",,,
172983257,,Rua Coronel Izidoro Dias Lopes,residential,False,True,69.07,"LINESTRING (-46.3414378 -23.5273973, -46.3419969 -23.5277481)",,,
172983103,,Rua José de Oliveira Gomes,residential,False,True,180.103,"LINESTRING (-46.3414378 -23.5273973, -46.3410261 -23.5279551, -46.340444 -23.5287364)",30,,
172983115,,Rua Manoel Pinto da Fonseca,residential,True,False,105.671,"LINESTRING (-46.3448831 -23.5274528, -46.3455529 -23.5268879, -46.3456456 -23.5268091)",30,,
587908179,2,Rua Vinte e Seis de Março,secondary,True,False,143.469,"LINESTRING (-46.3448831 -23.5274528, -46.3448254 -23.5273577, -46.3445605 -23.5269045, -46.3443284 -23.5265128, -46.3442784 -23.5264267, -46.3442149 -23.5263173)",,,
172983102,,Rua Marta Janoni Novazzi,residential,False,True,91.169,"LINESTRING (-46.3431779 -23.5277566, -46.3436633 -23.5284452)",,,
172983106,,Avenida Deputado Joviano Alvim,residential,False,False,67.231,"LINESTRING (-46.3431779 -23.5277566, -46.3428097 -23.5282582)",,,
172983102,,Rua Marta Janoni Novazzi,residential,False,False,103.356,"LINESTRING (-46.3431779 -23.5277566, -46.3431108 -23.527646, -46.342978 -23.5274726, -46.3428386 -23.5273299, -46.3424926 -23.5270871)",,,
172983257,,Rua Coronel Izidoro Dias Lopes,residential,False,False,69.07,"LINESTRING (-46.3419969 -23.5277481, -46.3414378 -23.5273973)",,,
172983257,,Rua Coronel Izidoro Dias Lopes,residential,False,True,10.058,"LINESTRING (-46.3419969 -23.5277481, -46.3420783 -23.5277992)",,,
421660643,2,Avenida Prefeito Jorge Francisco Correia Alien,secondary,False,False,77.224,"LINESTRING (-46.3473406 -23.5277885, -46.3479785 -23.528163)",,,
172980139,2,Avenida Prefeito Jorge Francisco Correia Allen,secondary,False,True,204.268,"LINESTRING (-46.3473406 -23.5277885, -46.3468325 -23.5275031, -46.3456456 -23.5268091)",,,
172983218,2,Rua Deputado Guaracy Silveira,residential,True,False,57.804,"LINESTRING (-46.3473406 -23.5277885, -46.347205 -23.5278971, -46.3469136 -23.5281305)",,,
172983203,,Rua Miguel Comitre,residential,False,False,69.546,"LINESTRING (-46.3420783 -23.5277992, -46.3417067 -23.5283237)",,,
172983257,,Rua Coronel Izidoro Dias Lopes,residential,False,False,10.058,"LINESTRING (-46.3420783 -23.5277992, -46.3419969 -23.5277481)",,,
172983257,,Rua Coronel Izidoro Dias Lopes,residential,False,True,90.361,"LINESTRING (-46.3420783 -23.5277992, -46.3428097 -23.5282582)",,,
587908180,,Rua Alberto Rossi,residential,False,True,99.856,"LINESTRING (-46.3443811 -23.5278342, -46.3436633 -23.5284452)",30,,
950188077,,Rua Alberto Rossi,residential,True,False,66.468,"LINESTRING (-46.3443811 -23.5278342, -46.3448831 -23.5274528)",30,,
172983106,,Avenida Deputado Joviano Alvim,residential,False,False,68.877,"LINESTRING (-46.3428097 -23.5282582, -46.3424309 -23.5287711)",,,
172983106,,Avenida Deputado Joviano Alvim,residential,False,True,67.231,"LINESTRING (-46.3428097 -23.5282582, -46.3431779 -23.5277566)",,,
172983257,,Rua Coronel Izidoro Dias Lopes,residential,False,False,90.361,"LINESTRING (-46.3428097 -23.5282582, -46.3420783 -23.5277992)",,,
172983136,,Avenida Engenheiro Adolfo Graziani,residential,False,False,89.029,"LINESTRING (-46.3417067 -23.5283237, -46.3424309 -23.5287711)",,,
172983203,,Rua Miguel Comitre,residential,False,False,110.195,"LINESTRING (-46.3417067 -23.5283237, -46.3411178 -23.5291547)",,,
172983203,,Rua Miguel Comitre,residential,False,True,69.546,"LINESTRING (-46.3417067 -23.5283237, -46.3420783 -23.5277992)",,,
172983218,2,Rua Deputado Guaracy Silveira,residential,True,False,49.641,"LINESTRING (-46.3466378 -23.5283514, -46.3462711 -23.5286451)",,,
950120507,,Rua Ana Nery,residential,False,False,96.264,"LINESTRING (-46.3466378 -23.5283514, -46.3471621 -23.5290714)",,,
172983102,,Rua Marta Janoni Novazzi,residential,False,False,91.169,"LINESTRING (-46.3436633 -23.5284452, -46.3431779 -23.5277566)",,,
