osmid,oneway,ref,highway,reversed,length,geometry,maxspeed,name,junction
154784736,True,BR-010,trunk,False,70.46000000000001,"LINESTRING (-47.5039471 -4.9546605, -47.5037499 -4.954393, -47.5036325 -4.9542532, -47.5035478 -4.9541686)",,,
1198427583,False,BR-010,trunk,True,146.002,"LINESTRING (-47.5039471 -4.9546605, -47.5040479 -4.9548482, -47.5041425 -4.9550242, -47.5046414 -4.9557751)",80,,
154784719,False,,residential,True,83.08,"LINESTRING (-47.5009011 -4.9471546, -47.5013074 -4.9477826)",,Rua Sete de Setembro,
773673331,False,,residential,False,110.291,"LINESTRING (-47.5009011 -4.9471546, -47.5000548 -4.947677)",,Rua Rio Grande,
154784667,False,,secondary,False,91.881,"LINESTRING (-47.4993052 -4.9471921, -47.4997745 -4.9478734)",,Avenida Desembargador Tacito de Caldas,
1160552666,True,,secondary,False,38.401,"LINESTRING (-47.4993052 -4.9471921, -47.4990187 -4.9473865)",,Rua Goiás,
1035239571,True,,primary,False,99.412,"LINESTRING (-47.4985649 -4.9476944, -47.4990436 -4.9484506)",,Rua São Francisco,
1168161864,True,,secondary,False,101.26,"LINESTRING (-47.4985649 -4.9476944, -47.4978125 -4.9482115)",,Rua Goiás,
154784667,False,,secondary,False,5.244,"LINESTRING (-47.4997745 -4.9478734, -47.4997999 -4.9479132)",,Avenida Desembargador Tacito de Caldas,
154784667,False,,secondary,True,91.881,"LINESTRING (-47.4997745 -4.9478734, -47.4993052 -4.9471921)",,Avenida Desembargador Tacito de Caldas,
773673331,False,,residential,True,37.962,"LINESTRING (-47.4997745 -4.9478734, -47.5000548 -4.947677)",,Rua Rio Grande,
1035239571,True,,primary,False,101.554,"LINESTRING (-47.4990436 -4.9484506, -47.4995372 -4.9492202)",,Rua São Francisco,
1160552660,True,,secondary,False,63.835,"LINESTRING (-47.4990436 -4.9484506, -47.499517 -4.9481233)",,Rua Rio Grande do Norte,
154784719,False,,residential,False,75.76,"LINESTRING (-47.5018707 -4.94877, -47.5015368 -4.9481754)",,Rua Sete de Setembro,
217277975,True,,tertiary,False,105.538,"LINESTRING (-47.5018707 -4.94877, -47.5010486 -4.9492496)",,Rua Duque de Caxias,
