osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,ref
397940870,Rua Elias Leal,residential,False,False,114.005,"LINESTRING (-39.5484424 -14.6417167, -39.5474363 -14.6420386)",,,
397940870,Rua Elias Leal,residential,False,True,72.763,"LINESTRING (-39.5484424 -14.6417167, -39.5490909 -14.6415309)",,,
398179410,Rua Santa Helena,residential,False,False,76.831,"LINESTRING (-39.5484424 -14.6417167, -39.5482438 -14.641053)",,,
398179410,Rua Santa Helena,residential,False,True,65.578,"LINESTRING (-39.5484424 -14.6417167, -39.5486345 -14.6422764)",,,
384977187,Rua Pio XII,residential,False,False,36.092,"LINESTRING (-39.5496698 -14.6432245, -39.5495741 -14.6429134)",,,
384977187,Rua Pio XII,residential,False,True,15.008,"LINESTRING (-39.5496698 -14.6432245, -39.5497105 -14.6433536)",,,
396924541,Rua Duque de Caxias,residential,False,False,78.95,"LINESTRING (-39.5496698 -14.6432245, -39.5489717 -14.6434434)",,,
396924541,Rua Duque de Caxias,residential,False,True,57.127,"LINESTRING (-39.5496698 -14.6432245, -39.5501905 -14.6431238)",,,
397940880,Rua Silvério de Assunção,residential,False,False,104.717,"LINESTRING (-39.5531195 -14.6382104, -39.5531416 -14.6372689)",,,
1071777548,Avenida Almerinda Carvalho Santos,tertiary,False,False,48.644,"LINESTRING (-39.5531195 -14.6382104, -39.5535587 -14.6381065)",,,
1071777548,Avenida Almerinda Carvalho Santos,tertiary,False,True,70.548,"LINESTRING (-39.5531195 -14.6382104, -39.5528915 -14.6382304, -39.552689 -14.6382336, -39.552465 -14.6382228)",,,
396924549,Rua Afrânio Peixoto,residential,False,False,67.1,"LINESTRING (-39.5541105 -14.6368881, -39.5539583 -14.6374733)",,,
396924549,Rua Afrânio Peixoto,residential,False,True,59.921,"LINESTRING (-39.5541105 -14.6368881, -39.5542145 -14.6363587)",,,
398179917,Rua José Oliveira Araújo,residential,False,False,55.227,"LINESTRING (-39.5541105 -14.6368881, -39.5536056 -14.6367985)",,,
396924559,Rua Santa Rita,residential,False,True,113.062,"LINESTRING (-39.5455556 -14.6452944, -39.5465635 -14.6450064)",,,
396924534,Rua Bela Vista,residential,False,True,70.763,"LINESTRING (-39.5455556 -14.6452944, -39.5454561 -14.6449852, -39.54536 -14.6446868)",,,
1022376368,Avenida Joana Angélica,secondary,False,True,11.149,"LINESTRING (-39.5511437 -14.638669, -39.5510403 -14.6386623)",2,,
"[814904568, 814904569, 814878395]",Rua Jaime Dias Galvão,secondary,False,True,58.436,"LINESTRING (-39.5511437 -14.638669, -39.5511368 -14.6385204, -39.5511219 -14.6381987, -39.5511119 -14.6381448)",2,yes,
847399698,Avenida Joana Angélica,residential,False,False,77.523,"LINESTRING (-39.5511437 -14.638669, -39.5512858 -14.6386781, -39.5518628 -14.6387135)",2,,
397940885,Rua Antônio Sérvulo Sacramento,residential,False,False,58.981,"LINESTRING (-39.5488875 -14.637863, -39.5494008 -14.6376767)",,,
682313887,Rua Presidente Dutra,residential,False,False,22.085,"LINESTRING (-39.5488875 -14.637863, -39.5489528 -14.6380513)",,,
682313887,Rua Presidente Dutra,residential,False,True,40.65,"LINESTRING (-39.5488875 -14.637863, -39.5487582 -14.6375195)",,,
396924544,,residential,False,True,65.435,"LINESTRING (-39.547291 -14.6440895, -39.5471249 -14.6435234)",,,
1022352080,,residential,False,True,71.891,"LINESTRING (-39.547291 -14.6440895, -39.5473406 -14.6442316, -39.5475009 -14.6447033)",,,
1071777544,Rua São Francisco,residential,False,False,106.386,"LINESTRING (-39.547291 -14.6440895, -39.5469671 -14.6441875, -39.5463476 -14.6443763)",,,
396924547,Rua Jorge Muniz Cardoso,residential,False,False,49.996,"LINESTRING (-39.5531671 -14.6363372, -39.5536318 -14.6363392)",,,
396924547,Rua Jorge Muniz Cardoso,residential,False,True,45.424,"LINESTRING (-39.5531671 -14.6363372, -39.5527454 -14.6363172)",,,
397940880,Rua Silvério de Assunção,residential,False,True,103.637,"LINESTRING (-39.5531671 -14.6363372, -39.5531416 -14.6372689)",,,
396924559,Rua Santa Rita,residential,False,False,113.062,"LINESTRING (-39.5465635 -14.6450064, -39.5455556 -14.6452944)",,,
396924559,Rua Santa Rita,residential,False,True,106.331,"LINESTRING (-39.5465635 -14.6450064, -39.5475009 -14.6447033)",,,
396924563,Rua São Cristovão,residential,False,True,73.814,"LINESTRING (-39.5465635 -14.6450064, -39.5463476 -14.6443763)",,,
847399699,Praça Nelson Moura,secondary,False,True,55.99,"LINESTRING (-39.5481017 -14.6405686, -39.5482438 -14.641053)",2,,
396924554,Rua Francisco Andrade,secondary,False,False,131.46500000000003,"LINESTRING (-39.5481017 -14.6405686, -39.548156 -14.6403961, -39.5481996 -14.640302, -39.5482653 -14.6402034, -39.5483371 -14.6400924, -39.5483927 -14.6400217, -39.5484578 -14.6399555, -39.5485228 -14.6399088, -39.5488564 -14.6396863)",2,,
396924554,Rua Francisco Andrade,secondary,False,True,92.898,"LINESTRING (-39.5481017 -14.6405686, -39.5480327 -14.6407308, -39.5479998 -14.6408139, -39.5479609 -14.640895, -39.5478771 -14.6410286, -39.5476913 -14.6412998)",2,,
397940885,Rua Antônio Sérvulo Sacramento,residential,False,True,69.15,"LINESTRING (-39.5509751 -14.6371458, -39.550358 -14.6373197)",,,
500186183,Praça João XXIII,secondary,False,True,6.06,"LINESTRING (-39.5509751 -14.6371458, -39.5509751 -14.6370913)",2,,
1022375157,Praça João XXIII,residential,False,False,39.648,"LINESTRING (-39.5509751 -14.6371458, -39.551341 -14.6371033)",,,
814878395,Rua Jaime Dias Galvão,secondary,False,False,112.06,"LINESTRING (-39.5509751 -14.6371458, -39.5510166 -14.6374837, -39.5511119 -14.6381448)",2,,
1022356073,Avenida Juracy Magalhães,primary,False,True,38.277,"LINESTRING (-39.5476913 -14.6412998, -39.5473634 -14.6414334)",2,,BA-262
1252675737,Avenida Juracy Magalhães,secondary,False,False,65.47,"LINESTRING (-39.5476913 -14.6412998, -39.5482438 -14.641053)",2,,
396924554,Rua Francisco Andrade,secondary,False,False,92.89800000000001,"LINESTRING (-39.5476913 -14.6412998, -39.5478771 -14.6410286, -39.5479609 -14.640895, -39.5479998 -14.6408139, -39.5480327 -14.6407308, -39.5481017 -14.6405686)",2,,
