osmid,oneway,name,highway,reversed,length,lanes,geometry,maxspeed,junction
108057906,True,Rua Álvares Cabral,secondary,False,7.612,,"LINESTRING (-49.9479457 -22.2212194, -49.9478745 -22.2212009)",,
128754098,True,Rua Nove de Julho,primary,False,120.511,2,"LINESTRING (-49.9476022 -22.2173805, -49.9476602 -22.2173912, -49.9486439 -22.2175982, -49.9487435 -22.2176216)",,
995564927,True,Avenida Carlos Gomes,secondary,False,119.467,,"LINESTRING (-49.9476022 -22.2173805, -49.9475925 -22.2174249, -49.9473639 -22.2183661, -49.947349 -22.218429)",,
109621211,True,Avenida Gonçalves Dias,residential,False,29.709,,"LINESTRING (-49.9462404 -22.2182066, -49.9462499 -22.2181764, -49.9464561 -22.2180381)",,
995573216,True,Rua Maranhão,primary,False,46.603,,"LINESTRING (-49.9462404 -22.2182066, -49.9461925 -22.218197, -49.9458874 -22.2181375, -49.9458515 -22.2181139, -49.9458121 -22.2180887)",,
995549140,True,Avenida Sampaio Vidal,primary,False,29.285,,"LINESTRING (-49.9483951 -22.2194305, -49.9483203 -22.2196846)",,
"[396274012, 885764525]",True,,residential,False,11.928,,"LINESTRING (-49.9483951 -22.2194305, -49.9484453 -22.2194175, -49.9485085 -22.2194098)",,
1082371044,True,Rua Nove de Julho,secondary,False,76.815,2,"LINESTRING (-49.945461 -22.216208, -49.9460537 -22.2166277)",,
119219397,True,Rua Quatro de Abril,residential,False,94.92899999999999,,"LINESTRING (-49.9493138 -22.2177807, -49.9492901 -22.2178378, -49.9490209 -22.2185203, -49.9489954 -22.2185819)",,
1084683174,True,Rua Nove de Julho,tertiary,False,95.93,,"LINESTRING (-49.9493138 -22.2177807, -49.9493847 -22.2178057, -49.9501881 -22.2180793)",,
119219386,True,Rua Coronel Galdino de Almeida,residential,False,101.647,,"LINESTRING (-49.9495445 -22.2197429, -49.9504692 -22.2200636)",,
126576860,True,Rua São Luiz,residential,False,99.347,,"LINESTRING (-49.9495445 -22.2197429, -49.9498703 -22.2189019)",30,
119219394,True,Rua Dom Pedro II,residential,False,100.361,,"LINESTRING (-49.9507754 -22.2192374, -49.9498703 -22.2189019)",,
128498008,True,Rua Quinze de Novembro,residential,False,97.126,,"LINESTRING (-49.9507754 -22.2192374, -49.9504692 -22.2200636)",,
633133089,False,Avenida Sampaio Vidal,primary,False,26.564,4,"LINESTRING (-49.9491793 -22.2157705, -49.9492323 -22.2155367)",40,
