osmid,oneway,name,highway,reversed,length,geometry,ref,bridge,maxspeed
222935181,False,,residential,True,55.723,"LINESTRING (-60.1623418 4.596733, -60.1621514 4.5962692)",,,
222935169,False,Rua Julio Pereira,residential,True,68.108,"LINESTRING (-60.1623418 4.596733, -60.162661 4.5966442, -60.1627284 4.5966318, -60.1627797 4.5966301, -60.1628397 4.5966499, -60.1628963 4.5967321)",,,
222935180,False,Avenida Ceci Mota,residential,False,85.651,"LINESTRING (-60.1634341 4.5944251, -60.1640846 4.5940093)",,,
222935171,False,,residential,False,58.405,"LINESTRING (-60.1634341 4.5944251, -60.1635386 4.5946603, -60.1636634 4.5948977)",,,
222935180,False,Avenida Ceci Mota,residential,True,127.73700000000001,"LINESTRING (-60.1634341 4.5944251, -60.1629125 4.594754, -60.1624632 4.595044)",,,
222935177,False,,residential,True,44.642,"LINESTRING (-60.1618805 4.5964042, -60.1617055 4.5960426)",,,
222939560,False,Rua Manoel Vieira,residential,True,33.569,"LINESTRING (-60.1618805 4.5964042, -60.1621514 4.5962692)",,,
222939560,False,Rua Manoel Vieira,residential,False,65.719,"LINESTRING (-60.1618805 4.5964042, -60.1616243 4.5965266, -60.1613474 4.5966629)",,,
222935177,False,,residential,False,44.642,"LINESTRING (-60.1617055 4.5960426, -60.1618805 4.5964042)",,,
602209592,False,,residential,True,52.09,"LINESTRING (-60.1617055 4.5960426, -60.1621082 4.5958011)",,,
602209592,False,,residential,False,65.765,"LINESTRING (-60.1617055 4.5960426, -60.1614426 4.5962017, -60.1611952 4.5963443)",,,
222935173,False,,residential,True,117.563,"LINESTRING (-60.1603201 4.5959905, -60.1607588 4.5969531)",,,
222935175,False,Avenida Ceci Mota,residential,False,84.483,"LINESTRING (-60.1603201 4.5959905, -60.1595584 4.5959624)",,,
222935175,False,Avenida Ceci Mota,residential,True,77.535,"LINESTRING (-60.1603201 4.5959905, -60.1605803 4.5959985, -60.1608003 4.5960092, -60.161014 4.5959617)",,,
222935175,False,Avenida Ceci Mota,residential,False,71.333,"LINESTRING (-60.1595584 4.5959624, -60.158916 4.5959236)",,,
222935175,False,Avenida Ceci Mota,residential,True,84.483,"LINESTRING (-60.1595584 4.5959624, -60.1603201 4.5959905)",,,
"[222935170, 602209590]",False,Rua Manoel Vieira,residential,"[False, True]",237.041,"LINESTRING (-60.1595584 4.5959624, -60.1601183 4.597268, -60.1607588 4.5969531)",,,
222935168,False,,residential,True,34.268,"LINESTRING (-60.1612718 4.596697, -60.1613916 4.5969811)",,,
602209589,False,,residential,True,9.197,"LINESTRING (-60.1612718 4.596697, -60.1613474 4.5966629)",,,
602209590,False,Rua Manoel Vieira,residential,False,63.592,"LINESTRING (-60.1612718 4.596697, -60.1607588 4.5969531)",,,
161255363,False,,residential,True,39.238,"LINESTRING (-60.1611952 4.5963443, -60.1613474 4.5966629)",,,
602209591,False,,residential,False,47.046,"LINESTRING (-60.1611952 4.5963443, -60.161014 4.5959617)",,,
602209592,False,,residential,True,65.765,"LINESTRING (-60.1611952 4.5963443, -60.1614426 4.5962017, -60.1617055 4.5960426)",,,
222935171,False,,residential,False,62.362,"LINESTRING (-60.1636634 4.5948977, -60.1638968 4.595408)",,,
234677536,False,Avenida Victo Mota,residential,True,138.81,"LINESTRING (-60.1636634 4.5948977, -60.1647395 4.5942591)",,,
222935171,False,,residential,True,58.405,"LINESTRING (-60.1636634 4.5948977, -60.1635386 4.5946603, -60.1634341 4.5944251)",,,
234677536,False,Avenida Victo Mota,residential,False,126.099,"LINESTRING (-60.1636634 4.5948977, -60.1632596 4.5951427, -60.1626978 4.5954973)",,,
222935181,False,,residential,False,55.723,"LINESTRING (-60.1621514 4.5962692, -60.1623418 4.596733)",,,
222939560,False,Rua Manoel Vieira,residential,False,33.569,"LINESTRING (-60.1621514 4.5962692, -60.1618805 4.5964042)",,,
222939560,False,Rua Manoel Vieira,residential,True,19.713,"LINESTRING (-60.1621514 4.5962692, -60.1623117 4.5961924)",,,
234677536,False,Avenida Victo Mota,residential,True,57.161,"LINESTRING (-60.1622345 4.5957231, -60.1626978 4.5954973)",,,
234677559,False,,residential,False,50.629,"LINESTRING (-60.1622345 4.5957231, -60.1619724 4.5953502)",,,
602209592,False,,residential,False,16.468,"LINESTRING (-60.1622345 4.5957231, -60.1621082 4.5958011)",,,
222935172,False,Avenida Ceci Mota,residential,False,126.125,"LINESTRING (-60.161014 4.5959617, -60.1619724 4.5953502)",,,
602209591,False,,residential,True,47.046,"LINESTRING (-60.161014 4.5959617, -60.1611952 4.5963443)",,,
222935175,False,Avenida Ceci Mota,residential,False,77.535,"LINESTRING (-60.161014 4.5959617, -60.1608003 4.5960092, -60.1605803 4.5959985, -60.1603201 4.5959905)",,,
222935173,False,,residential,False,117.563,"LINESTRING (-60.1607588 4.5969531, -60.1603201 4.5959905)",,,
602209590,False,Rua Manoel Vieira,residential,True,63.592,"LINESTRING (-60.1607588 4.5969531, -60.1612718 4.596697)",,,
"[222935170, 602209590]",False,Rua Manoel Vieira,residential,"[False, True]",237.041,"LINESTRING (-60.1607588 4.5969531, -60.1601183 4.597268, -60.1595584 4.5959624)",,,
222939560,False,Rua Manoel Vieira,residential,False,136.639,"LINESTRING (-60.1649932 4.5948462, -60.1638968 4.595408)",,,
222939563,False,,residential,True,71.081,"LINESTRING (-60.1649932 4.5948462, -60.1647395 4.5942591)",,,
222939560,False,Rua Manoel Vieira,residential,True,124.432,"LINESTRING (-60.1649932 4.5948462, -60.1651998 4.5945976, -60.1653539 4.5944237, -60.1654774 4.5942707, -60.1655631 4.5940936, -60.1656255 4.5939341)",,,
222939563,False,,residential,False,123.279,"LINESTRING (-60.1649932 4.5948462, -60.1653251 4.595431, -60.1653325 4.5954651, -60.1653332 4.5955072, -60.1653197 4.5955614, -60.1652795 4.5956389, -60.1652674 4.5956931, -60.1652721 4.5957592, -60.1652943 4.5958515)",,,
222939562,False,Rua Jatobá,residential,False,53.647,"LINESTRING (-60.1641738 4.5931574, -60.1637748 4.5934305)",,,
222935180,False,Avenida Ceci Mota,residential,False,53.687,"LINESTRING (-60.1640846 4.5940093, -60.1644949 4.5937527)",,,
222935180,False,Avenida Ceci Mota,residential,True,85.651,"LINESTRING (-60.1640846 4.5940093, -60.1634341 4.5944251)",,,
222935184,False,,residential,False,72.947,"LINESTRING (-60.1640846 4.5940093, -60.1637748 4.5934305)",,,
222939558,False,,residential,False,80.108,"LINESTRING (-60.1621119 4.5944144, -60.1624632 4.595044)",,,
222939562,False,Rua Jatobá,residential,False,75.528,"LINESTRING (-60.1621119 4.5944144, -60.1618194 4.5945908, -60.1615153 4.5947414)",,,
222939562,False,Rua Jatobá,residential,True,214.344,"LINESTRING (-60.1621119 4.5944144, -60.1628494 4.5939693, -60.1637748 4.5934305)",,,
222939562,False,Rua Jatobá,residential,True,75.528,"LINESTRING (-60.1615153 4.5947414, -60.1618194 4.5945908, -60.1621119 4.5944144)",,,
"[222935176, 222935178, 222935179, 742010382]",False,"['Estrada Uiramutã', 'Uiramutã']",secondary,False,111.178,"LINESTRING (-60.1615153 4.5947414, -60.1614667 4.5946715, -60.1612932 4.5943482, -60.1612527 4.5942624, -60.1611932 4.5940414, -60.161169 4.5938182)",RR-407,yes,60
742010382,False,,secondary,True,84.589,"LINESTRING (-60.1615153 4.5947414, -60.1616834 4.5949829, -60.1619724 4.5953502)",RR-407,,
222935175,False,Avenida Ceci Mota,residential,True,77.722,"LINESTRING (-60.1582167 4.5958719, -60.158916 4.5959236)",,,
161255363,False,,residential,False,39.238,"LINESTRING (-60.1613474 4.5966629, -60.1611952 4.5963443)",,,
602209589,False,,residential,False,9.197,"LINESTRING (-60.1613474 4.5966629, -60.1612718 4.596697)",,,
222939560,False,Rua Manoel Vieira,residential,True,65.719,"LINESTRING (-60.1613474 4.5966629, -60.1616243 4.5965266, -60.1618805 4.5964042)",,,
222935184,False,,residential,True,72.947,"LINESTRING (-60.1637748 4.5934305, -60.1640846 4.5940093)",,,
222939562,False,Rua Jatobá,residential,True,53.647,"LINESTRING (-60.1637748 4.5934305, -60.1641738 4.5931574)",,,
222939562,False,Rua Jatobá,residential,False,214.344,"LINESTRING (-60.1637748 4.5934305, -60.1628494 4.5939693, -60.1621119 4.5944144)",,,
222939560,False,Rua Manoel Vieira,residential,False,11.423,"LINESTRING (-60.1657804 4.593643, -60.1657432 4.5937388)",,,
222935180,False,Avenida Ceci Mota,residential,True,22.060000000000002,"LINESTRING (-60.1657804 4.593643, -60.1657602 4.5935293, -60.1657186 4.5934575)",,,
222939558,False,,residential,False,56.717,"LINESTRING (-60.1624632 4.595044, -60.1626978 4.5954973)",,,
222939558,False,,residential,True,80.108,"LINESTRING (-60.1624632 4.595044, -60.1621119 4.5944144)",,,
222935180,False,Avenida Ceci Mota,residential,False,127.73700000000001,"LINESTRING (-60.1624632 4.595044, -60.1629125 4.594754, -60.1634341 4.5944251)",,,
222935180,False,Avenida Ceci Mota,residential,True,64.517,"LINESTRING (-60.1624632 4.595044, -60.1622097 4.595167, -60.1619724 4.5953502)",,,
222939560,False,Rua Manoel Vieira,residential,True,12.579,"LINESTRING (-60.1637949 4.5954578, -60.1638968 4.595408)",,,
222939560,False,Rua Manoel Vieira,residential,False,111.649,"LINESTRING (-60.1637949 4.5954578, -60.1633161 4.5956944, -60.1628923 4.5959036)",,,
222939564,False,,residential,True,106.651,"LINESTRING (-60.1637949 4.5954578, -60.1640223 4.5959166, -60.1642033 4.596326)",,,
222935169,False,Rua Julio Pereira,residential,False,152.171,"LINESTRING (-60.1642033 4.596326, -60.1639344 4.5964517, -60.1636179 4.5965493, -60.1632853 4.5966281, -60.1628963 4.5967321)",,,
222939564,False,,residential,False,106.651,"LINESTRING (-60.1642033 4.596326, -60.1640223 4.5959166, -60.1637949 4.5954578)",,,
222939564,False,,residential,True,74.938,"LINESTRING (-60.1642033 4.596326, -60.164337 4.5966054, -60.1643391 4.5966398, -60.1643233 4.5966729, -60.1642951 4.596703, -60.1640794 4.5968346)",,,
222935176,False,Estrada Uiramutã,secondary,False,211.72799999999998,"LINESTRING (-60.161169 4.5938182, -60.1611368 4.5934359, -60.16111 4.5930455, -60.161051 4.5924065, -60.160992 4.5919226)",RR-407,,60
"[222935176, 222935178, 222935179, 742010382]",False,"['Estrada Uiramutã', 'Uiramutã']",secondary,True,111.178,"LINESTRING (-60.161169 4.5938182, -60.1611932 4.5940414, -60.1612527 4.5942624, -60.1612932 4.5943482, -60.1614667 4.5946715, -60.1615153 4.5947414)",RR-407,yes,60
222935169,False,Rua Julio Pereira,residential,False,68.108,"LINESTRING (-60.1628963 4.5967321, -60.1628397 4.5966499, -60.1627797 4.5966301, -60.1627284 4.5966318, -60.162661 4.5966442, -60.1623418 4.596733)",,,
222935169,False,Rua Julio Pereira,residential,True,152.171,"LINESTRING (-60.1628963 4.5967321, -60.1632853 4.5966281, -60.1636179 4.5965493, -60.1639344 4.5964517, -60.1642033 4.596326)",,,
222935174,False,,residential,True,57.173,"LINESTRING (-60.1628963 4.5967321, -60.1629856 4.5970248, -60.1630521 4.5972222)",,,
222935171,False,,residential,True,62.362,"LINESTRING (-60.1638968 4.595408, -60.1636634 4.5948977)",,,
222939560,False,Rua Manoel Vieira,residential,False,12.579,"LINESTRING (-60.1638968 4.595408, -60.1637949 4.5954578)",,,
222939560,False,Rua Manoel Vieira,residential,True,136.639,"LINESTRING (-60.1638968 4.595408, -60.1649932 4.5948462)",,,
222939563,False,,residential,False,71.081,"LINESTRING (-60.1647395 4.5942591, -60.1649932 4.5948462)",,,
222939563,False,,residential,True,62.496,"LINESTRING (-60.1647395 4.5942591, -60.1644949 4.5937527)",,,
234677536,False,Avenida Victo Mota,residential,False,138.81,"LINESTRING (-60.1647395 4.5942591, -60.1636634 4.5948977)",,,
234677536,False,Avenida Victo Mota,residential,True,125.845,"LINESTRING (-60.1647395 4.5942591, -60.1656919 4.5937433, -60.1657432 4.5937388)",,,
222935180,False,Avenida Ceci Mota,residential,True,53.687,"LINESTRING (-60.1644949 4.5937527, -60.1640846 4.5940093)",,,
222939563,False,,residential,False,62.496,"LINESTRING (-60.1644949 4.5937527, -60.1647395 4.5942591)",,,
222935180,False,Avenida Ceci Mota,residential,False,145.826,"LINESTRING (-60.1644949 4.5937527, -60.1649717 4.5934746, -60.1650696 4.5934198, -60.1652011 4.5934151, -60.1653727 4.5934346, -60.1657186 4.5934575)",,,
222939564,False,,residential,False,74.938,"LINESTRING (-60.1640794 4.5968346, -60.1642951 4.596703, -60.1643233 4.5966729, -60.1643391 4.5966398, -60.164337 4.5966054, -60.1642033 4.596326)",,,
234677515,False,,residential,False,40.293,"LINESTRING (-60.1629332 4.5996639, -60.162781 4.5995784, -60.1626193 4.5994812)",,,
234677515,False,,residential,True,36.823,"LINESTRING (-60.1629332 4.5996639, -60.1631036 4.5996493, -60.1632531 4.5997094)",,,
809327142,False,,residential,False,53.224000000000004,"LINESTRING (-60.1629332 4.5996639, -60.1631377 4.5998191, -60.1632866 4.5999848)",,,
234677513,False,,residential,True,65.955,"LINESTRING (-60.1631513 4.5991251, -60.1631875 4.5993644, -60.1632531 4.5997094)",,,
222939560,False,Rua Manoel Vieira,residential,False,19.713,"LINESTRING (-60.1623117 4.5961924, -60.1621514 4.5962692)",,,
222939560,False,Rua Manoel Vieira,residential,True,71.92,"LINESTRING (-60.1623117 4.5961924, -60.1628923 4.5959036)",,,
234677526,False,,residential,False,49.009,"LINESTRING (-60.1623117 4.5961924, -60.1621082 4.5958011)",,,
234677513,False,,residential,True,30.847,"LINESTRING (-60.1632531 4.5997094, -60.1632866 4.5999848)",,,
234677513,False,,residential,False,65.955,"LINESTRING (-60.1632531 4.5997094, -60.1631875 4.5993644, -60.1631513 4.5991251)",,,
234677515,False,,residential,False,36.823,"LINESTRING (-60.1632531 4.5997094, -60.1631036 4.5996493, -60.1629332 4.5996639)",,,
742010394,False,,residential,True,367.325,"LINESTRING (-60.1582629 4.5994702, -60.1585834 4.5995156, -60.158857 4.599529, -60.1592045 4.5995043, -60.1594216 4.5994889, -60.1604985 4.59941, -60.1610678 4.5993512, -60.161273 4.5993231, -60.1614406 4.5993004, -60.161562 4.5992884)",,,
222935174,False,,residential,False,57.173,"LINESTRING (-60.1630521 4.5972222, -60.1629856 4.5970248, -60.1628963 4.5967321)",,,
234677526,False,,residential,True,49.009,"LINESTRING (-60.1621082 4.5958011, -60.1623117 4.5961924)",,,
602209592,False,,residential,False,52.09,"LINESTRING (-60.1621082 4.5958011, -60.1617055 4.5960426)",,,
602209592,False,,residential,True,16.468,"LINESTRING (-60.1621082 4.5958011, -60.1622345 4.5957231)",,,
"[293860272, 223535884, 293860278]",False,Vicinal Caracanã,"['unclassified', 'residential']",False,182.76100000000002,"LINESTRING (-60.161562 4.5992884, -60.1615468 4.5984967, -60.161541 4.5982294, -60.1614925 4.597647)",,yes,
742010394,False,,residential,False,367.325,"LINESTRING (-60.161562 4.5992884, -60.1614406 4.5993004, -60.161273 4.5993231, -60.1610678 4.5993512, -60.1604985 4.59941, -60.1594216 4.5994889, -60.1592045 4.5995043, -60.158857 4.599529, -60.1585834 4.5995156, -60.1582629 4.5994702)",,,
"[234677515, 742010394, 742010395]",False,,residential,True,121.988,"LINESTRING (-60.161562 4.5992884, -60.1619827 4.5992787, -60.1620837 4.5992813, -60.1622127 4.5992953, -60.1623291 4.5993339, -60.1623708 4.5993477, -60.1625732 4.5994595, -60.1626193 4.5994812)",,,
222935175,False,Avenida Ceci Mota,residential,False,77.722,"LINESTRING (-60.158916 4.5959236, -60.1582167 4.5958719)",,,
222935175,False,Avenida Ceci Mota,residential,True,71.333,"LINESTRING (-60.158916 4.5959236, -60.1595584 4.5959624)",,,
669596992,False,,residential,False,81.139,"LINESTRING (-60.158916 4.5959236, -60.1588127 4.5952012)",,,
669596992,False,,residential,True,81.139,"LINESTRING (-60.1588127 4.5952012, -60.158916 4.5959236)",,,
222939563,False,,residential,True,123.279,"LINESTRING (-60.1652943 4.5958515, -60.1652721 4.5957592, -60.1652674 4.5956931, -60.1652795 4.5956389, -60.1653197 4.5955614, -60.1653332 4.5955072, -60.1653325 4.5954651, -60.1653251 4.595431, -60.1649932 4.5948462)",,,
222935176,False,Estrada Uiramutã,secondary,True,211.728,"LINESTRING (-60.160992 4.5919226, -60.161051 4.5924065, -60.16111 4.5930455, -60.1611368 4.5934359, -60.161169 4.5938182)",RR-407,,60
222939560,False,Rua Manoel Vieira,residential,False,25.334,"LINESTRING (-60.1657432 4.5937388, -60.1656255 4.5939341)",,,
222939560,False,Rua Manoel Vieira,residential,True,11.423,"LINESTRING (-60.1657432 4.5937388, -60.1657804 4.593643)",,,
234677536,False,Avenida Victo Mota,residential,True,28.718,"LINESTRING (-60.1657432 4.5937388, -60.1660003 4.5937708)",,,
234677536,False,Avenida Victo Mota,residential,False,125.845,"LINESTRING (-60.1657432 4.5937388, -60.1656919 4.5937433, -60.1647395 4.5942591)",,,
234677536,False,Avenida Victo Mota,residential,False,28.718,"LINESTRING (-60.1660003 4.5937708, -60.1657432 4.5937388)",,,
777686499,False,,residential,False,45.337,"LINESTRING (-60.1660003 4.5937708, -60.1656255 4.5939341)",,,
234677513,False,,residential,False,30.847,"LINESTRING (-60.1632866 4.5999848, -60.1632531 4.5997094)",,,
234677513,False,,residential,True,483.151,"LINESTRING (-60.1632866 4.5999848, -60.1633349 4.6002615, -60.1634221 4.6005757, -60.1635146 4.6008404, -60.1635857 4.600962, -60.1636836 4.6011091, -60.1637506 4.6012514, -60.1637637 4.6013209, -60.1637563 4.6013701, -60.1637289 4.6014115, -60.1636665 4.6014466, -60.1634536 4.6015054, -60.1633235 4.6015489, -60.1632223 4.601586, -60.1631837 4.6015946, -60.1631492 4.6015903, -60.1631217 4.6015736, -60.1630942 4.6015385, -60.163072 4.601477, -60.1630174 4.6012858, -60.1629058 4.6009373, -60.1627924 4.6006439, -60.1627247 4.6004667, -60.1627032 4.6003872, -60.1626845 4.6002709, -60.162663 4.6001078, -60.1626523 4.5999614, -60.1626382 4.5997175, -60.1626248 4.5995664, -60.1626193 4.5994812)",,,
809327142,False,,residential,True,53.224000000000004,"LINESTRING (-60.1632866 4.5999848, -60.1631377 4.5998191, -60.1629332 4.5996639)",,,
293860278,False,,residential,False,75.156,"LINESTRING (-60.1614925 4.597647, -60.1614694 4.5973776, -60.1614549 4.5972147, -60.1613916 4.5969811)",,,
"[293860272, 223535884, 293860278]",False,Vicinal Caracanã,"['residential', 'unclassified']",True,182.76100000000002,"LINESTRING (-60.1614925 4.597647, -60.161541 4.5982294, -60.1615468 4.5984967, -60.161562 4.5992884)",,yes,
776752771,False,,residential,True,81.173,"LINESTRING (-60.1614925 4.597647, -60.1617355 4.5976235, -60.1619777 4.5975935, -60.1622191 4.597557)",,,
776752771,False,,residential,False,81.173,"LINESTRING (-60.1622191 4.597557, -60.1619777 4.5975935, -60.1617355 4.5976235, -60.1614925 4.597647)",,,
222939560,False,Rua Manoel Vieira,residential,True,25.334,"LINESTRING (-60.1656255 4.5939341, -60.1657432 4.5937388)",,,
777686499,False,,residential,True,45.337,"LINESTRING (-60.1656255 4.5939341, -60.1660003 4.5937708)",,,
222939560,False,Rua Manoel Vieira,residential,False,124.432,"LINESTRING (-60.1656255 4.5939341, -60.1655631 4.5940936, -60.1654774 4.5942707, -60.1653539 4.5944237, -60.1651998 4.5945976, -60.1649932 4.5948462)",,,
234677513,False,,residential,False,483.15099999999995,"LINESTRING (-60.1626193 4.5994812, -60.1626248 4.5995664, -60.1626382 4.5997175, -60.1626523 4.5999614, -60.162663 4.6001078, -60.1626845 4.6002709, -60.1627032 4.6003872, -60.1627247 4.6004667, -60.1627924 4.6006439, -60.1629058 4.6009373, -60.1630174 4.6012858, -60.163072 4.601477, -60.1630942 4.6015385, -60.1631217 4.6015736, -60.1631492 4.6015903, -60.1631837 4.6015946, -60.1632223 4.601586, -60.1633235 4.6015489, -60.1634536 4.6015054, -60.1636665 4.6014466, -60.1637289 4.6014115, -60.1637563 4.6013701, -60.1637637 4.6013209, -60.1637506 4.6012514, -60.1636836 4.6011091, -60.1635857 4.600962, -60.1635146 4.6008404, -60.1634221 4.6005757, -60.1633349 4.6002615, -60.1632866 4.5999848)",,,
"[742010395, 742010394, 234677515]",False,,residential,False,121.988,"LINESTRING (-60.1626193 4.5994812, -60.1625732 4.5994595, -60.1623708 4.5993477, -60.1623291 4.5993339, -60.1622127 4.5992953, -60.1620837 4.5992813, -60.1619827 4.5992787, -60.161562 4.5992884)",,,
234677515,False,,residential,True,40.293,"LINESTRING (-60.1626193 4.5994812, -60.162781 4.5995784, -60.1629332 4.5996639)",,,
222935180,False,Avenida Ceci Mota,residential,False,22.060000000000002,"LINESTRING (-60.1657186 4.5934575, -60.1657602 4.5935293, -60.1657804 4.593643)",,,
222935180,False,Avenida Ceci Mota,residential,True,145.826,"LINESTRING (-60.1657186 4.5934575, -60.1653727 4.5934346, -60.1652011 4.5934151, -60.1650696 4.5934198, -60.1649717 4.5934746, -60.1644949 4.5937527)",,,
