osmid,lanes,ref,highway,oneway,reversed,length,name,geometry
31558786,2,BR-430;BA-464,secondary,False,True,91.481,,"LINESTRING (-44.5364821 -12.3099237, -44.5364177 -12.3091034)"
363432348,,,residential,False,True,64.136,Rua Eupidio Joaquim da Silva,"LINESTRING (-44.5404209 -12.3092397, -44.5404799 -12.3086658)"
363432383,,,residential,False,False,75.621,Rua Maximínio Cirilo da Silva,"LINESTRING (-44.5404209 -12.3092397, -44.5410684 -12.3094893)"
708323404,,,residential,False,True,117.574,Rua Eurípido Joaquim da Silva,"LINESTRING (-44.5404209 -12.3092397, -44.5403914 -12.3094546, -44.5403445 -12.3097992, -44.540317 -12.3099342, -44.5402674 -12.3100992, -44.5401983 -12.3102696)"
230274747,,,residential,False,False,120.652,Rua Juvenal Domingos dos Passos,"LINESTRING (-44.5410684 -12.3094893, -44.5406824 -12.3105067)"
363432383,,,residential,False,False,61.874,Rua Maximínio Cirilo da Silva,"LINESTRING (-44.5410684 -12.3094893, -44.5415982 -12.3096935)"
363432383,,,residential,False,True,75.621,Rua Maximínio Cirilo da Silva,"LINESTRING (-44.5410684 -12.3094893, -44.5404209 -12.3092397)"
230274747,,,residential,False,True,62.656000000000006,Rua Juvenal Domingos dos Passos,"LINESTRING (-44.5410684 -12.3094893, -44.5412081 -12.3091388, -44.5412712 -12.3089619)"
230275577,,,residential,False,False,118.795,Rua Corcino Gomes da Silva,"LINESTRING (-44.5415982 -12.3096935, -44.5412222 -12.3106967)"
363432383,,,residential,False,False,63.323,Rua Maximínio Cirilo da Silva,"LINESTRING (-44.5415982 -12.3096935, -44.5421404 -12.3099025)"
363432383,,,residential,False,True,61.874,Rua Maximínio Cirilo da Silva,"LINESTRING (-44.5415982 -12.3096935, -44.5410684 -12.3094893)"
299674273,,,residential,False,False,61.691,Rua Ângelo Febronio dos Santos,"LINESTRING (-44.5421404 -12.3099025, -44.5423682 -12.3093943)"
299674273,,,residential,False,True,59.981,Rua Ângelo Febronio dos Santos,"LINESTRING (-44.5421404 -12.3099025, -44.541935 -12.3104032)"
363432383,,,residential,False,False,63.367,Rua Maximínio Cirilo da Silva,"LINESTRING (-44.5421404 -12.3099025, -44.542683 -12.3101116)"
363432383,,,residential,False,True,63.323,Rua Maximínio Cirilo da Silva,"LINESTRING (-44.5421404 -12.3099025, -44.5415982 -12.3096935)"
708323405,2,,tertiary,False,True,85.049,Rua 7 de Setembro,"LINESTRING (-44.534504 -12.3088905, -44.5345268 -12.3088198, -44.5347132 -12.3081535)"
708323408,2,,tertiary,False,False,209.26299999999998,Rua 2 de Julho,"LINESTRING (-44.534504 -12.3088905, -44.5346723 -12.3089161, -44.5364177 -12.3091034)"
31558786,2,BR-430;BA-464,secondary,False,False,91.481,,"LINESTRING (-44.5364177 -12.3091034, -44.5364821 -12.3099237)"
708323408,2,,tertiary,False,False,58.508,Rua 2 de Julho,"LINESTRING (-44.5364177 -12.3091034, -44.5369542 -12.3091493)"
31558691,,,secondary,False,False,201.13899999999998,Rua 15 de Novembro,"LINESTRING (-44.5364177 -12.3091034, -44.5363949 -12.3089731, -44.5363621 -12.3088591, -44.5362668 -12.3086861, -44.5355373 -12.3075257)"
708323408,2,,tertiary,False,True,209.26299999999998,Rua 2 de Julho,"LINESTRING (-44.5364177 -12.3091034, -44.5346723 -12.3089161, -44.534504 -12.3088905)"
824124979,,,residential,False,True,41.212,Rua 2 de Julho,"LINESTRING (-44.5376448 -12.3092567, -44.538023 -12.3092279)"
708323408,2,,tertiary,False,False,57.282,Rua 2 de Julho,"LINESTRING (-44.5376448 -12.3092567, -44.5377461 -12.3093151, -44.5378319 -12.3093806, -44.5380726 -12.3095568)"
708323408,2,,tertiary,False,True,31.711,Rua 2 de Julho,"LINESTRING (-44.5376448 -12.3092567, -44.537555 -12.3092305, -44.5374396 -12.3092096, -44.5373592 -12.3092017)"
706279454,,,tertiary,True,False,36.967,,"LINESTRING (-44.5380726 -12.3095568, -44.538023 -12.3092279)"
708323408,2,,tertiary,False,False,17.109,Rua 2 de Julho,"LINESTRING (-44.5380726 -12.3095568, -44.538196 -12.3096524)"
708323408,2,,tertiary,False,True,57.282,Rua 2 de Julho,"LINESTRING (-44.5380726 -12.3095568, -44.5378319 -12.3093806, -44.5377461 -12.3093151, -44.5376448 -12.3092567)"
708323408,2,,tertiary,False,False,10.366,Rua 2 de Julho,"LINESTRING (-44.5386708 -12.3099879, -44.5387506 -12.310039)"
708323408,2,,tertiary,False,True,63.658,Rua 2 de Julho,"LINESTRING (-44.5386708 -12.3099879, -44.538196 -12.3096524)"
708323400,,,residential,True,False,119.281,Ria Sabino Dourado,"LINESTRING (-44.5386708 -12.3099879, -44.5386359 -12.3097166, -44.538542 -12.3089226)"
708323408,2,,tertiary,False,False,99.563,Rua 2 de Julho,"LINESTRING (-44.5396753 -12.3105985, -44.5404893 -12.3110099)"
