osmid,name,highway,oneway,reversed,length,geometry,bridge,junction
322249224,Rua Milton Campos,residential,False,False,75.824,"LINESTRING (-46.9009208 -17.9896242, -46.9005597 -17.9902133)",,
322249224,Rua Milton Campos,residential,False,True,73.345,"LINESTRING (-46.9009208 -17.9896242, -46.9012658 -17.989052)",,
681879525,Rua Osório Soares,residential,False,False,78.477,"LINESTRING (-46.9009208 -17.9896242, -46.9002875 -17.9892564)",,
681879525,Rua Osório Soares,residential,False,True,91.206,"LINESTRING (-46.9009208 -17.9896242, -46.9016638 -17.9900406)",,
322452883,Rua Leolina Eufrasia de Jesus,residential,False,False,147.069,"LINESTRING (-46.9025458 -17.9870742, -46.9012461 -17.9875445)",,
322452883,Rua Leolina Eufrasia de Jesus,residential,False,True,84.831,"LINESTRING (-46.9025458 -17.9870742, -46.9032923 -17.9867951)",,
688129275,,residential,False,True,78.40800000000002,"LINESTRING (-46.9025458 -17.9870742, -46.9027463 -17.9875621, -46.9027738 -17.9876188, -46.902802 -17.9876526, -46.9028644 -17.9876996)",,
128821504,Rua Doutor Américo Alves Correa,residential,False,False,36.897,"LINESTRING (-46.8999642 -17.9913083, -46.8996437 -17.9914394)",,
"[322249224, 322454404]","['Avenida Castelo Branco', 'Rua Milton Campos']",residential,False,"[False, True]",65.831,"LINESTRING (-46.8999642 -17.9913083, -46.8999528 -17.9912503, -46.8999635 -17.991205, -46.899983 -17.9911534, -46.9002161 -17.9907829)",,
322454404,Avenida Castelo Branco,residential,False,True,93.733,"LINESTRING (-46.8999642 -17.9913083, -46.9000286 -17.9914965, -46.9000655 -17.9915622, -46.9001044 -17.9916004, -46.9005672 -17.9918723)",,
128821507,Rua Mariana Pereira,residential,False,False,7.51,"LINESTRING (-46.9035999 -17.9936406, -46.9035322 -17.9936202)",,
322451858,,tertiary,True,False,30.96,"LINESTRING (-46.9035999 -17.9936406, -46.9034658 -17.9938881)",,
128821507,Rua Mariana Pereira,residential,False,True,7.51,"LINESTRING (-46.9035322 -17.9936202, -46.9035999 -17.9936406)",,
128821507,Rua Mariana Pereira,residential,False,False,96.977,"LINESTRING (-46.9035322 -17.9936202, -46.9033197 -17.9937082, -46.9031842 -17.9937599, -46.9026706 -17.9939161)",,
"[681875138, 439928250, 681875140]",Avenida Paracatu,tertiary,True,False,122.14399999999999,"LINESTRING (-46.9035322 -17.9936202, -46.9038353 -17.9931272, -46.9039229 -17.9929772, -46.9040048 -17.9928416, -46.9041072 -17.9926676)",yes,
128821406,Avenida Presidente Tancredo de Almeida Neves,secondary,True,False,127.11,"LINESTRING (-46.9040744 -17.9873504, -46.9031336 -17.9877028, -46.9029558 -17.9877685)",,
322061641,,secondary,True,False,10.788,"LINESTRING (-46.9040744 -17.9873504, -46.9040609 -17.9873207, -46.9040582 -17.9872885, -46.9040664 -17.9872571)",,roundabout
128821407,Rua Dona Inha,residential,False,False,114.09,"LINESTRING (-46.9047677 -17.9876185, -46.904216 -17.9885002)",,
298469668,Rua João Vieira,residential,False,False,62.292,"LINESTRING (-46.9047677 -17.9876185, -46.9042494 -17.9873524)",,
128821406,Avenida Presidente Tancredo de Almeida Neves,secondary,True,False,125.687,"LINESTRING (-46.9029558 -17.9877685, -46.9018448 -17.9881698)",,
128821410,Rua João Cláudio,residential,False,True,8.995,"LINESTRING (-46.9029558 -17.9877685, -46.9030273 -17.9878123)",,
688129275,,residential,False,False,12.334,"LINESTRING (-46.9029558 -17.9877685, -46.9028644 -17.9876996)",,
128821410,Rua João Cláudio,residential,False,False,73.361,"LINESTRING (-46.9036183 -17.9881577, -46.9030273 -17.9878123)",,
128821410,Rua João Cláudio,residential,False,True,73.799,"LINESTRING (-46.9036183 -17.9881577, -46.904216 -17.9885002)",,
322061638,Rua Dona Sebastiana,residential,False,False,131.313,"LINESTRING (-46.9036183 -17.9881577, -46.9029971 -17.9891802)",,
322061638,Rua Dona Sebastiana,residential,False,True,100.745,"LINESTRING (-46.9036183 -17.9881577, -46.9040972 -17.9873745)",,
128821409,Avenida Guimarães Rosa,residential,True,False,12.991,"LINESTRING (-46.901372 -17.9883374, -46.9012666 -17.9882774)",,
128821406,Avenida Presidente Tancredo de Almeida Neves,secondary,True,False,92.64500000000001,"LINESTRING (-46.901372 -17.9883374, -46.9008068 -17.988565, -46.9007145 -17.9885993, -46.9005622 -17.9886549)",,
128821407,Rua Dona Inha,residential,False,False,130.736,"LINESTRING (-46.904216 -17.9885002, -46.9035957 -17.9895172)",,
128821407,Rua Dona Inha,residential,False,True,114.09,"LINESTRING (-46.904216 -17.9885002, -46.9047677 -17.9876185)",,
128821410,Rua João Cláudio,residential,False,False,73.799,"LINESTRING (-46.904216 -17.9885002, -46.9036183 -17.9881577)",,
128821410,Rua João Cláudio,residential,False,True,74.607,"LINESTRING (-46.904216 -17.9885002, -46.9048283 -17.9888334)",,
128821404,Rua Inácio Carneiro de Mendonça,residential,False,True,8.455,"LINESTRING (-46.9005622 -17.9886549, -46.9006321 -17.9886918)",,
128821406,Avenida Presidente Tancredo de Almeida Neves,secondary,True,False,96.353,"LINESTRING (-46.9005622 -17.9886549, -46.8997056 -17.98895)",,
128821410,Rua João Cláudio,residential,False,False,74.607,"LINESTRING (-46.9048283 -17.9888334, -46.904216 -17.9885002)",,
128821411,Rua Alves Rosa,residential,False,False,132.788,"LINESTRING (-46.9048283 -17.9888334, -46.904186 -17.9898595)",,
128821406,Avenida Presidente Tancredo de Almeida Neves,secondary,True,False,69.654,"LINESTRING (-46.8997056 -17.98895, -46.8990991 -17.9891942)",,
681879525,Rua Osório Soares,residential,False,False,12.647,"LINESTRING (-46.8997056 -17.98895, -46.8996066 -17.9888862)",,
681879525,Rua Osório Soares,residential,False,True,61.728,"LINESTRING (-46.8997056 -17.98895, -46.9002183 -17.9892153)",,
128821409,Avenida Guimarães Rosa,residential,True,False,73.558,"LINESTRING (-46.9029584 -17.9892409, -46.9023619 -17.9889007)",,
322061638,Rua Dona Sebastiana,residential,False,False,73.189,"LINESTRING (-46.9029584 -17.9892409, -46.9025944 -17.9898007)",,
