osmid,oneway,name,highway,reversed,length,geometry,bridge,junction,maxspeed
31588655,True,Avenida Quinze de Novembro,secondary,False,45.711,"LINESTRING (-47.2468385 -21.8233155, -47.2470163 -21.823692)",,,
837020925,False,,secondary_link,False,28.505,"LINESTRING (-47.2468385 -21.8233155, -47.2465801 -21.8234059)",,,
866838607,False,Rua Santa Cruz,secondary,False,8.981,"LINESTRING (-47.2493586 -21.8241368, -47.2494352 -21.8240985)",,,
1003959264,False,Rua Santa Cruz,secondary,True,136.994,"LINESTRING (-47.2493586 -21.8241368, -47.2499295 -21.825249)",,,
383109353,False,Rua Dom Bosco,residential,True,95.77,"LINESTRING (-47.2519217 -21.8243557, -47.2523222 -21.8251326)",,,
1003959263,True,Rua Monteiro de Barros,residential,False,126.782,"LINESTRING (-47.2519217 -21.8243557, -47.2508182 -21.8248563)",,,
383109353,False,Rua Dom Bosco,residential,False,67.536,"LINESTRING (-47.2519217 -21.8243557, -47.2518875 -21.8242844, -47.2518244 -21.8241571, -47.2516628 -21.823798)",,,
184341940,False,Rua Santa Cruz,tertiary,True,106.086,"LINESTRING (-47.2499295 -21.825249, -47.2503612 -21.8261148)",,,
383109323,True,Rua Monteiro de Barros,secondary,False,101.716,"LINESTRING (-47.2499295 -21.825249, -47.249037 -21.8256367)",,,
1003959264,False,Rua Santa Cruz,secondary,False,136.994,"LINESTRING (-47.2499295 -21.825249, -47.2493586 -21.8241368)",,,
31588655,True,Avenida Quinze de Novembro,secondary,False,116.318,"LINESTRING (-47.2481484 -21.8260015, -47.248622 -21.8269507)",,,
383109323,True,Rua Monteiro de Barros,secondary,False,12.253,"LINESTRING (-47.2481484 -21.8260015, -47.2480424 -21.8260511)",,,
31588655,True,Avenida Quinze de Novembro,secondary,False,53.699,"LINESTRING (-47.2464338 -21.8224459, -47.2466536 -21.8228836)",,,
249186754,False,Rua Aurora Enrique Posse,residential,True,13.239,"LINESTRING (-47.2464338 -21.8224459, -47.2463132 -21.8224864)",,,
249186754,False,Rua Aurora Enrique Posse,residential,False,274.159,"LINESTRING (-47.2464338 -21.8224459, -47.2467041 -21.8223401, -47.2469488 -21.8222093, -47.2471634 -21.8220724, -47.2486869 -21.8214474, -47.2488262 -21.8213861)",,,
383109348,False,Avenida do Café,residential,True,13.614,"LINESTRING (-47.2488958 -21.8214901, -47.2488262 -21.8213861)",,,
383109348,False,Avenida do Café,residential,False,211.964,"LINESTRING (-47.2488958 -21.8214901, -47.249674 -21.8228106, -47.2498885 -21.8231587)",,,
402964650,False,Rua Lourdes,residential,False,83.627,"LINESTRING (-47.2488958 -21.8214901, -47.2490334 -21.8213839, -47.2494205 -21.8210807, -47.2495164 -21.8210067)",,,
249186761,False,Rua Coronel Penteado,residential,False,111.266,"LINESTRING (-47.249037 -21.8256367, -47.2494848 -21.8265469)",,,
249186761,False,Rua Coronel Penteado,residential,True,136.163,"LINESTRING (-47.249037 -21.8256367, -47.2484399 -21.8245448)",,,
383109323,True,Rua Monteiro de Barros,secondary,False,100.294,"LINESTRING (-47.249037 -21.8256367, -47.2481484 -21.8260015)",,,
31588655,True,Avenida Quinze de Novembro,secondary,False,51.679,"LINESTRING (-47.2466536 -21.8228836, -47.2468385 -21.8233155)",,,
295416008,False,Rua Rui Barbosa,residential,True,22.751,"LINESTRING (-47.2466536 -21.8228836, -47.2464502 -21.8229624)",,,
"[249186760, 249186761]",False,"['Rua Coronel Penteado', 'Rua Rui Barbosa']",residential,False,178.433,"LINESTRING (-47.2466536 -21.8228836, -47.2473733 -21.8226152, -47.2474178 -21.8226202, -47.2474471 -21.8226414, -47.2478261 -21.8233694)",,,
837020926,True,Rua Tiradentes,secondary,False,100.528,"LINESTRING (-47.2474377 -21.8263343, -47.2471822 -21.8254619)",,,
383109323,True,Rua Monteiro de Barros,secondary,False,42.443,"LINESTRING (-47.2474377 -21.8263343, -47.2471317 -21.8264717, -47.2470671 -21.8264996)",,,
295416008,False,Rua Rui Barbosa,residential,False,22.751,"LINESTRING (-47.2464502 -21.8229624, -47.2466536 -21.8228836)",,,
339457851,True,Rua Tiradentes,secondary,False,54.786,"LINESTRING (-47.2464502 -21.8229624, -47.2463132 -21.8224864)",,,
"[295416008, 295416005]",False,"['Rua Rui Barbosa', 'Rua Treze de Maio']",residential,True,207.59699999999998,"LINESTRING (-47.2464502 -21.8229624, -47.2454944 -21.8233186, -47.2454759 -21.8233399, -47.245477 -21.8233784, -47.2458783 -21.8241368)",,,
383109355,False,Rua Angelo Sassai,residential,True,6.65,"LINESTRING (-47.252258 -21.8236903, -47.2522375 -21.8236336)",,,
383109330,True,Avenida Costantino Stocco,secondary,False,62.596999999999994,"LINESTRING (-47.252258 -21.8236903, -47.2519264 -21.8237488, -47.2516628 -21.823798)",,,
383109346,False,Rua Roberto Frisanco,tertiary,True,6.8,"LINESTRING (-47.2495224 -21.824098, -47.2495177 -21.824037)",,,
866939368,True,Rua Santa Cruz,secondary,False,9.001,"LINESTRING (-47.2495224 -21.824098, -47.2494352 -21.8240985)",,,
866838607,False,Rua Santa Cruz,secondary,True,8.981,"LINESTRING (-47.2494352 -21.8240985, -47.2493586 -21.8241368)",,,
866939369,True,Rua Santa Cruz,secondary,False,10.922,"LINESTRING (-47.2494352 -21.8240985, -47.2495177 -21.824037)",,,
836660228,False,,residential,True,7.036,"LINESTRING (-47.2445235 -21.8271146, -47.2445009 -21.8270549)",,,
"[836660227, 570138833, 377625539]",True,Avenida Armando Penteado,secondary,False,100.23100000000001,"LINESTRING (-47.2445235 -21.8271146, -47.2438853 -21.8272213, -47.2436542 -21.8272619, -47.2435688 -21.8272789)",yes,,
570138831,False,Rua Campos Salles,residential,False,108.144,"LINESTRING (-47.248984 -21.8277707, -47.2499316 -21.8273559)",,,
570138831,False,Rua Campos Salles,residential,True,7.027,"LINESTRING (-47.248984 -21.8277707, -47.2489223 -21.8277974)",,,
249186761,False,Rua Coronel Penteado,residential,True,101.091,"LINESTRING (-47.2499316 -21.8273559, -47.2494848 -21.8265469)",,,
570138831,False,Rua Campos Salles,residential,False,100.806,"LINESTRING (-47.2499316 -21.8273559, -47.2508177 -21.8269748)",,,
570138831,False,Rua Campos Salles,residential,True,108.144,"LINESTRING (-47.2499316 -21.8273559, -47.248984 -21.8277707)",,,
184341940,False,Rua Santa Cruz,tertiary,False,106.607,"LINESTRING (-47.2508177 -21.8269748, -47.2503612 -21.8261148)",,,
570138831,False,Rua Campos Salles,residential,False,102.593,"LINESTRING (-47.2508177 -21.8269748, -47.2517057 -21.8265604)",,,
570138831,False,Rua Campos Salles,residential,True,100.806,"LINESTRING (-47.2508177 -21.8269748, -47.2499316 -21.8273559)",,,
184341940,False,Rua Santa Cruz,tertiary,True,106.10499999999999,"LINESTRING (-47.2508177 -21.8269748, -47.251055 -21.8274151, -47.2512676 -21.8278327)",,,
295416005,False,Rua Treze de Maio,residential,False,122.683,"LINESTRING (-47.247575 -21.8274971, -47.2470671 -21.8264996)",,,
383109311,False,Rua Prudente de Morais,residential,False,113.159,"LINESTRING (-47.247575 -21.8274971, -47.2485306 -21.8269984)",,,
31588655,True,Avenida Quinze de Novembro,secondary,False,98.54,"LINESTRING (-47.248622 -21.8269507, -47.248984 -21.8277707)",,,
383109311,False,Rua Prudente de Morais,residential,False,99.74,"LINESTRING (-47.248622 -21.8269507, -47.2494848 -21.8265469)",,,
383109311,False,Rua Prudente de Morais,residential,True,10.823,"LINESTRING (-47.248622 -21.8269507, -47.2485306 -21.8269984)",,,
249186761,False,Rua Coronel Penteado,residential,False,101.091,"LINESTRING (-47.2494848 -21.8265469, -47.2499316 -21.8273559)",,,
249186761,False,Rua Coronel Penteado,residential,True,111.266,"LINESTRING (-47.2494848 -21.8265469, -47.249037 -21.8256367)",,,
383109311,False,Rua Prudente de Morais,residential,False,102.433,"LINESTRING (-47.2494848 -21.8265469, -47.2503612 -21.8261148)",,,
383109311,False,Rua Prudente de Morais,residential,True,99.74,"LINESTRING (-47.2494848 -21.8265469, -47.248622 -21.8269507)",,,
184341940,False,Rua Santa Cruz,tertiary,False,106.086,"LINESTRING (-47.2503612 -21.8261148, -47.2499295 -21.825249)",,,
184341940,False,Rua Santa Cruz,tertiary,True,106.607,"LINESTRING (-47.2503612 -21.8261148, -47.2508177 -21.8269748)",,,
383109311,False,Rua Prudente de Morais,residential,False,104.918,"LINESTRING (-47.2503612 -21.8261148, -47.2512528 -21.8256618)",,,
