osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,tunnel
357494652,Rua Barão de Piumhi,secondary,False,False,104.442,"LINESTRING (-45.4268223 -20.4659637, -45.4258384 -20.4657834)",,,
357494652,Rua Barão de Piumhi,secondary,False,True,55.887,"LINESTRING (-45.4268223 -20.4659637, -45.4273492 -20.4660582)",,,
357494663,Rua Carlos Camarão,residential,False,True,98.389,"LINESTRING (-45.4268223 -20.4659637, -45.4267314 -20.4666501, -45.4267006 -20.4668411)",,,
139429239,Rua Professor Joaquim Rodarte,residential,False,False,24.608,"LINESTRING (-45.4313303 -20.4691407, -45.4312151 -20.4689475)",,,
344289612,Rua Doutor Newton Pires,residential,False,True,199.093,"LINESTRING (-45.4282362 -20.4673639, -45.4299584 -20.4665877)",,,
344289614,Rua Lassance Cunha,residential,True,False,129.716,"LINESTRING (-45.4282362 -20.4673639, -45.4281431 -20.4662006)",,,
344289635,Rua 13 de Maio,residential,False,False,68.374,"LINESTRING (-45.4282362 -20.4673639, -45.4275886 -20.4672639)",,,
"[344289616, 425958298, 425958299]",Rua Lassance Cunha,residential,False,True,42.99400000000001,"LINESTRING (-45.4282362 -20.4673639, -45.4282455 -20.4674379, -45.4282731 -20.4676519, -45.4282911 -20.467747)",,yes,
357494663,Rua Carlos Camarão,residential,False,False,67.43,"LINESTRING (-45.4265977 -20.4674398, -45.4267006 -20.4668411)",,,
357494663,Rua Carlos Camarão,residential,False,True,132.963,"LINESTRING (-45.4265977 -20.4674398, -45.4254936 -20.4680397)",,,
357494666,,residential,False,False,29.883,"LINESTRING (-45.4265977 -20.4674398, -45.426609 -20.4675695, -45.4266295 -20.4676389, -45.4266597 -20.4676992)",,,
357494659,Rua Shirley de Faria Oliveira,residential,False,True,42.285,"LINESTRING (-45.4246728 -20.4684016, -45.4245179 -20.4680501)",,,
357494665,Avenida Rodolfo Barbosa de Freitas,residential,False,False,14.418,"LINESTRING (-45.4246728 -20.4684016, -45.4248083 -20.4683752)",,,
357494665,Avenida Rodolfo Barbosa de Freitas,residential,False,True,58.787,"LINESTRING (-45.4246728 -20.4684016, -45.4245501 -20.4684135, -45.4244515 -20.4684122, -45.4241114 -20.4683756)",,,
139429205,Rua João Vicente,residential,True,False,151.223,"LINESTRING (-45.4281704 -20.4645141, -45.4292943 -20.4653748)",,,
1067190462,Praça São Vicente Férrer,residential,True,False,88.32,"LINESTRING (-45.4281704 -20.4645141, -45.4276377 -20.4650428, -45.4275864 -20.4650898)",,,
357494659,Rua Shirley de Faria Oliveira,residential,False,False,113.117,"LINESTRING (-45.423306 -20.4669372, -45.424013 -20.4677093)",,,
357494661,Rua Sete de Setembro,secondary,False,False,99.018,"LINESTRING (-45.423306 -20.4669372, -45.422646 -20.467578)",,,
31589583,Rua Sete de Setembro,secondary,False,True,53.189,"LINESTRING (-45.423306 -20.4669372, -45.4235028 -20.4667545, -45.4236554 -20.4665889)",,,
"[139429209, 684449727]","['Rua Almeida Pererira', 'Rua Almeida Pereira']",residential,False,"[False, True]",253.24699999999999,"LINESTRING (-45.423306 -20.4669372, -45.4231916 -20.4668069, -45.4231806 -20.466353, -45.423205 -20.4662274, -45.4235692 -20.4647389)",,,
"[344301615, 344289639]",Rua Franco Messias,residential,True,False,187.48399999999998,"LINESTRING (-45.4235248 -20.4645889, -45.4232948 -20.4644764, -45.4231345 -20.4643709, -45.4230233 -20.4642615, -45.4228817 -20.4640499, -45.4228676 -20.4640033, -45.4228737 -20.46396, -45.422985 -20.4637696, -45.4230072 -20.4633908, -45.4229952 -20.4632211)",,,
344301613,Praça José Barbosa Júnior,residential,True,False,73.467,"LINESTRING (-45.4235248 -20.4645889, -45.4236154 -20.4645543, -45.4237025 -20.4645204, -45.4242063 -20.4644295)",,,
372825134,Rua Barão de Piumhi,secondary,False,True,24.99,"LINESTRING (-45.4292943 -20.4653748, -45.429373 -20.4651625)",,,
357494652,Rua Barão de Piumhi,secondary,False,False,53.956,"LINESTRING (-45.4292943 -20.4653748, -45.4291508 -20.4657216, -45.4290924 -20.4658208)",,,
139429244,Praça Doutor Olinto Fonseca,residential,False,True,41.702,"LINESTRING (-45.4254252 -20.4653145, -45.4258235 -20.4652771)",,,
1067190460,Rua Sete de Setembro,residential,False,False,6.518,"LINESTRING (-45.4254252 -20.4653145, -45.4253637 -20.4653253)",,,
344301639,Praça Doutor Olinto Fonseca,residential,True,False,71.491,"LINESTRING (-45.4254252 -20.4653145, -45.4257095 -20.4651147, -45.4257879 -20.4650468, -45.4259227 -20.4648791)",,,
357494659,Rua Shirley de Faria Oliveira,residential,False,True,22.072,"LINESTRING (-45.4241618 -20.4678506, -45.424013 -20.4677093)",,,
357494669,Rua 13 de Maio,residential,False,True,111.743,"LINESTRING (-45.4241618 -20.4678506, -45.4250671 -20.4673116)",,,
357494659,Rua Shirley de Faria Oliveira,residential,False,False,47.401,"LINESTRING (-45.4241618 -20.4678506, -45.4243121 -20.4680227, -45.4243533 -20.4680498, -45.4244096 -20.4680633, -45.4245179 -20.4680501)",,,
31589583,Rua Sete de Setembro,secondary,False,False,59.047,"LINESTRING (-45.4240443 -20.4662026, -45.4236554 -20.4665889)",,,
139429219,Rua Judite Estér da Costa,residential,False,False,118.723,"LINESTRING (-45.4240443 -20.4662026, -45.4248177 -20.4669868)",,,
31589583,Rua Sete de Setembro,secondary,False,True,91.141,"LINESTRING (-45.4240443 -20.4662026, -45.4240962 -20.4661446, -45.4243583 -20.4658604, -45.4244877 -20.4657756, -45.4246986 -20.4656779)",,,
357494663,Rua Carlos Camarão,residential,False,False,132.963,"LINESTRING (-45.4254936 -20.4680397, -45.4265977 -20.4674398)",,,
357494663,Rua Carlos Camarão,residential,False,True,80.56700000000001,"LINESTRING (-45.4254936 -20.4680397, -45.4250684 -20.4682558, -45.4248083 -20.4683752)",,,
357494667,Rua Judite Estér da Costa,residential,False,True,92.358,"LINESTRING (-45.4254936 -20.4680397, -45.4252253 -20.4675723, -45.4250671 -20.4673116)",,,
344289613,Rua Professor Joaquim Rodarte,residential,True,False,124.141,"LINESTRING (-45.4290924 -20.4658208, -45.4299584 -20.4665877)",,,
357494652,Rua Barão de Piumhi,secondary,False,False,113.036,"LINESTRING (-45.4290924 -20.4658208, -45.42894 -20.4659688, -45.4287283 -20.4661129, -45.4285392 -20.4661902, -45.4284085 -20.4662078, -45.4281431 -20.4662006)",,,
357494652,Rua Barão de Piumhi,secondary,False,True,53.956,"LINESTRING (-45.4290924 -20.4658208, -45.4291508 -20.4657216, -45.4292943 -20.4653748)",,,
357494659,Rua Shirley de Faria Oliveira,residential,False,False,22.072,"LINESTRING (-45.424013 -20.4677093, -45.4241618 -20.4678506)",,,
357494659,Rua Shirley de Faria Oliveira,residential,False,True,113.117,"LINESTRING (-45.424013 -20.4677093, -45.423306 -20.4669372)",,,
"[357494673, 357494671]","['Rua Júlio Oliveira', 'Rua Francisco Rodrigues Nunes']",residential,False,"[False, True]",196.243,"LINESTRING (-45.424013 -20.4677093, -45.4237823 -20.4678274, -45.4230945 -20.4681772, -45.4230106 -20.4681829, -45.4229386 -20.4681435, -45.422646 -20.467578)",,,
139429219,Rua Judite Estér da Costa,residential,False,True,45.414,"LINESTRING (-45.425115 -20.4672855, -45.4248177 -20.4669868)",,,
344289635,Rua 13 de Maio,residential,False,False,5.773,"LINESTRING (-45.425115 -20.4672855, -45.4250671 -20.4673116)",,,
344289635,Rua 13 de Maio,residential,False,True,96.16,"LINESTRING (-45.425115 -20.4672855, -45.4258999 -20.4668304)",,,
357494659,Rua Shirley de Faria Oliveira,residential,False,False,42.285,"LINESTRING (-45.4245179 -20.4680501, -45.4246728 -20.4684016)",,,
357494664,Travessa Shirley de Faria Oliveira,residential,False,False,48.295,"LINESTRING (-45.4245179 -20.4680501, -45.4249597 -20.4679185)",,,
357494659,Rua Shirley de Faria Oliveira,residential,False,True,47.400999999999996,"LINESTRING (-45.4245179 -20.4680501, -45.4244096 -20.4680633, -45.4243533 -20.4680498, -45.4243121 -20.4680227, -45.4241618 -20.4678506)",,,
139429239,Rua Professor Joaquim Rodarte,residential,False,True,65.255,"LINESTRING (-45.4299584 -20.4665877, -45.4302417 -20.4671111)",,,
344289612,Rua Doutor Newton Pires,residential,False,False,199.093,"LINESTRING (-45.4299584 -20.4665877, -45.4282362 -20.4673639)",,,
344301581,Rua Doutor Newton Pires,residential,False,True,160.278,"LINESTRING (-45.4299584 -20.4665877, -45.431346 -20.4659651)",,,
344301588,Avenida Paulo Lins,secondary,False,True,141.774,"LINESTRING (-45.4303169 -20.4627761, -45.4307829 -20.4629184, -45.431098 -20.4630579, -45.431212 -20.4631295, -45.4312992 -20.4632074, -45.4314548 -20.4634078)",AMG-2035,,
"[852345072, 357494646, 852345071]",Rua Barão de Piumhi,secondary,True,False,57.99999999999999,"LINESTRING (-45.4303169 -20.4627761, -45.4303437 -20.4627086, -45.4304992 -20.4623084, -45.4305086 -20.4622864)",,yes,
357494647,Avenida Rio Branco,secondary,False,False,138.58100000000002,"LINESTRING (-45.4303169 -20.4627761, -45.4299983 -20.4626897, -45.429541 -20.4625025, -45.4293667 -20.4624007, -45.429136 -20.4622298)",AMG-2035,,
344301593,Avenida Juca Pedro,secondary,False,True,109.479,"LINESTRING (-45.4313917 -20.4628141, -45.431086 -20.4625917, -45.4308392 -20.4624434, -45.4305086 -20.4622864)",AMG-2035,,
327084347,Avenida Paulo de Brito,residential,False,False,71.384,"LINESTRING (-45.4301591 -20.4680242, -45.4294981 -20.467855)",,,
327084345,Rua Benvindo Mateus Oliveira,residential,False,True,162.934,"LINESTRING (-45.4294981 -20.467855, -45.4296832 -20.46931)",,,
327084347,Avenida Paulo de Brito,residential,False,False,63.64,"LINESTRING (-45.4294981 -20.467855, -45.4289027 -20.4677269)",,,
327084347,Avenida Paulo de Brito,residential,False,True,71.384,"LINESTRING (-45.4294981 -20.467855, -45.4301591 -20.4680242)",,,
327084347,Avenida Paulo de Brito,residential,False,False,63.753,"LINESTRING (-45.4289027 -20.4677269, -45.4282911 -20.467747)",,,
327084347,Avenida Paulo de Brito,residential,False,True,63.64,"LINESTRING (-45.4289027 -20.4677269, -45.4294981 -20.467855)",,,
327084347,Avenida Paulo de Brito,residential,False,True,63.753,"LINESTRING (-45.4282911 -20.467747, -45.4289027 -20.4677269)",,,
344289634,Avenida Paulo de Brito,residential,False,False,55.429,"LINESTRING (-45.4282911 -20.467747, -45.42776 -20.4677771)",,,
"[344289616, 425958298, 425958299]",Rua Lassance Cunha,residential,False,False,42.994,"LINESTRING (-45.4282911 -20.467747, -45.4282731 -20.4676519, -45.4282455 -20.4674379, -45.4282362 -20.4673639)",,yes,
344289605,Avenida Guiomar Garcia Soares,residential,True,False,30.949,"LINESTRING (-45.4311421 -20.4676551, -45.431415 -20.4675451)",,,
344289610,Rua Renato Rodarte,residential,False,False,34.161,"LINESTRING (-45.4311421 -20.4676551, -45.4310005 -20.467378)",,,
344289607,Avenida Augusto Souza Júnior,residential,True,False,18.776,"LINESTRING (-45.431415 -20.4675451, -45.4313829 -20.4676041, -45.4313676 -20.4676326, -45.4313371 -20.4676973)",,,
357499404,,residential,True,False,16.528,"LINESTRING (-45.4313371 -20.4676973, -45.431195 -20.4677634)",,,
344301581,Rua Doutor Newton Pires,residential,False,False,160.278,"LINESTRING (-45.431346 -20.4659651, -45.4299584 -20.4665877)",,,
344301580,,secondary,True,False,19.134999999999998,"LINESTRING (-45.431346 -20.4659651, -45.4313061 -20.4659043, -45.4312542 -20.4658161)",,,
139429239,Rua Professor Joaquim Rodarte,residential,False,False,65.255,"LINESTRING (-45.4302417 -20.4671111, -45.4299584 -20.4665877)",,,
139429239,Rua Professor Joaquim Rodarte,residential,False,True,16.164,"LINESTRING (-45.4302417 -20.4671111, -45.430306 -20.4672434)",,,
344289609,Rua Professor Eunara Barreiro,residential,False,True,56.451,"LINESTRING (-45.4302417 -20.4671111, -45.4307296 -20.4668902)",,,
344289609,Rua Professor Eunara Barreiro,residential,False,False,56.451,"LINESTRING (-45.4307296 -20.4668902, -45.4302417 -20.4671111)",,,
344289610,Rua Renato Rodarte,residential,False,True,61.143,"LINESTRING (-45.4307296 -20.4668902, -45.4310005 -20.467378)",,,
344289610,Rua Renato Rodarte,residential,False,False,61.143,"LINESTRING (-45.4310005 -20.467378, -45.4307296 -20.4668902)",,,
344289610,Rua Renato Rodarte,residential,False,True,34.161,"LINESTRING (-45.4310005 -20.467378, -45.4311421 -20.4676551)",,,
344289634,Avenida Paulo de Brito,residential,False,True,55.429,"LINESTRING (-45.42776 -20.4677771, -45.4282911 -20.467747)",,,
344289634,Avenida Paulo de Brito,residential,False,False,143.071,"LINESTRING (-45.42776 -20.4677771, -45.4273376 -20.4678814, -45.4269071 -20.4680824, -45.4265276 -20.4683185)",,,
344289634,Avenida Paulo de Brito,residential,False,False,89.76,"LINESTRING (-45.4228983 -20.4686001, -45.422037 -20.4686224)",,,
344289634,Avenida Paulo de Brito,residential,False,True,119.286,"LINESTRING (-45.4228983 -20.4686001, -45.423211 -20.4686084, -45.4234799 -20.4686288, -45.4240377 -20.4686965)",,,
344289634,Avenida Paulo de Brito,residential,False,True,89.76,"LINESTRING (-45.422037 -20.4686224, -45.4228983 -20.4686001)",,,
344282227,Rua do Expedicionário,secondary,False,False,60.805,"LINESTRING (-45.422037 -20.4686224, -45.4219979 -20.4688776, -45.4219598 -20.4691644)",,,
"[344282227, 425958300, 425958301]",Rua do Expedicionário,secondary,False,True,22.053,"LINESTRING (-45.422037 -20.4686224, -45.4220464 -20.468561, -45.4220618 -20.4684578, -45.4220689 -20.4684264)",,yes,
344289635,Rua 13 de Maio,residential,False,False,24.047,"LINESTRING (-45.4275886 -20.4672639, -45.4273657 -20.4672077)",,,
344289635,Rua 13 de Maio,residential,False,True,68.374,"LINESTRING (-45.4275886 -20.4672639, -45.4282362 -20.4673639)",,,
357494665,Avenida Rodolfo Barbosa de Freitas,residential,False,True,51.826,"LINESTRING (-45.4275886 -20.4672639, -45.4274355 -20.4673713, -45.4271785 -20.4675273)",,,
344289635,Rua 13 de Maio,residential,False,True,80.389,"LINESTRING (-45.4267006 -20.4668411, -45.4273657 -20.4672077)",,,
357494663,Rua Carlos Camarão,residential,False,True,67.43,"LINESTRING (-45.4267006 -20.4668411, -45.4265977 -20.4674398)",,,
344289635,Rua 13 de Maio,residential,False,False,90.19200000000001,"LINESTRING (-45.4267006 -20.4668411, -45.4262178 -20.4666928, -45.4261614 -20.4666922, -45.4261098 -20.4667091, -45.4258999 -20.4668304)",,,
357494663,Rua Carlos Camarão,residential,False,False,98.389,"LINESTRING (-45.4267006 -20.4668411, -45.4267314 -20.4666501, -45.4268223 -20.4659637)",,,
344289635,Rua 13 de Maio,residential,False,False,96.16,"LINESTRING (-45.4258999 -20.4668304, -45.425115 -20.4672855)",,,
344289636,Rua Joaquim Sudário Silva,residential,False,False,116.597,"LINESTRING (-45.4258999 -20.4668304, -45.4258384 -20.4657834)",,,
344289635,Rua 13 de Maio,residential,False,True,90.19200000000001,"LINESTRING (-45.4258999 -20.4668304, -45.4261098 -20.4667091, -45.4261614 -20.4666922, -45.4262178 -20.4666928, -45.4267006 -20.4668411)",,,
139429244,Praça Doutor Olinto Fonseca,residential,False,False,41.702,"LINESTRING (-45.4258235 -20.4652771, -45.4254252 -20.4653145)",,,
344289636,Rua Joaquim Sudário Silva,residential,False,True,56.319,"LINESTRING (-45.4258235 -20.4652771, -45.4258384 -20.4657834)",,,
139429244,Praça Doutor Olinto Fonseca,residential,False,True,15.779,"LINESTRING (-45.4258235 -20.4652771, -45.4258952 -20.4652711, -45.4259744 -20.4652648)",,,
344289638,Rua Silviano Brandão,residential,True,False,41.407,"LINESTRING (-45.428495 -20.4642992, -45.4281704 -20.4645141)",,,
344301609,Rua Monsenhor João Ivo,residential,True,False,124.202,"LINESTRING (-45.428495 -20.4642992, -45.4276155 -20.4635451)",,,
344289642,Rua do Rosário,residential,False,True,19.346,"LINESTRING (-45.4229889 -20.4647863, -45.4231696 -20.4647462)",,,
403182635,Rua dos Vicentinos,residential,False,False,103.067,"LINESTRING (-45.4229889 -20.4647863, -45.4227981 -20.4656958)",,,
344289642,Rua do Rosário,residential,False,False,63.727000000000004,"LINESTRING (-45.4229889 -20.4647863, -45.4228061 -20.4648434, -45.4226059 -20.464941, -45.4225058 -20.4649977, -45.4224344 -20.4650231)",,,
344282224,Rua Barão de Piumhi,secondary,True,False,38.93300000000001,"LINESTRING (-45.4299447 -20.4637354, -45.4299581 -20.4637056, -45.4300892 -20.4634125)",,,
344289643,Rua Pio XII,residential,True,False,87.873,"LINESTRING (-45.4306588 -20.464156, -45.4299447 -20.4637354)",,,
344301575,Rua dos Viajantes,residential,False,False,9.91,"LINESTRING (-45.4306588 -20.464156, -45.4306763 -20.4642436)",,,
344301574,Rua dos Viajantes,residential,True,False,117.844,"LINESTRING (-45.4314548 -20.4634078, -45.4313193 -20.4634951, -45.4311369 -20.4636622, -45.430803 -20.464004, -45.4306588 -20.464156)",,,
344301588,Avenida Paulo Lins,secondary,False,False,141.774,"LINESTRING (-45.4314548 -20.4634078, -45.4312992 -20.4632074, -45.431212 -20.4631295, -45.431098 -20.4630579, -45.4307829 -20.4629184, -45.4303169 -20.4627761)",AMG-2035,,
344301579,Rua Coronel José Gonçalves Damarante,secondary,True,False,97.122,"LINESTRING (-45.4302443 -20.4654732, -45.429373 -20.4651625)",,,
344301582,Rua Coronel José Gonçalves Damarante,secondary,False,False,40.051,"LINESTRING (-45.4302443 -20.4654732, -45.4306092 -20.4655866)",,,
344301575,Rua dos Viajantes,residential,False,True,9.91,"LINESTRING (-45.4306763 -20.4642436, -45.4306588 -20.464156)",,,
344301576,Rua Jofre Faria,residential,False,False,45.481,"LINESTRING (-45.4306763 -20.4642436, -45.4309586 -20.4645556)",,,
344301583,Rua dos Viajantes,residential,True,False,144.025,"LINESTRING (-45.4306763 -20.4642436, -45.4305971 -20.4644192, -45.4302443 -20.4654732)",,,
344301576,Rua Jofre Faria,residential,False,True,45.481,"LINESTRING (-45.4309586 -20.4645556, -45.4306763 -20.4642436)",,,
344301577,,residential,True,False,120.282,"LINESTRING (-45.4306092 -20.4655866, -45.4309586 -20.4645556)",,,
344301582,Rua Coronel José Gonçalves Damarante,secondary,False,False,71.877,"LINESTRING (-45.4306092 -20.4655866, -45.4312542 -20.4658161)",,,
344301582,Rua Coronel José Gonçalves Damarante,secondary,False,True,40.051,"LINESTRING (-45.4306092 -20.4655866, -45.4302443 -20.4654732)",,,
344289644,Rua Barão de Piumhi,secondary,True,False,169.495,"LINESTRING (-45.429373 -20.4651625, -45.4299447 -20.4637354)",,,
372825134,Rua Barão de Piumhi,secondary,False,False,24.99,"LINESTRING (-45.429373 -20.4651625, -45.4292943 -20.4653748)",,,
344301582,Rua Coronel José Gonçalves Damarante,secondary,False,True,71.877,"LINESTRING (-45.4312542 -20.4658161, -45.4306092 -20.4655866)",,,
344301584,Rua Coronel José Gonçalves Damarante,secondary,True,False,8.913,"LINESTRING (-45.4312542 -20.4658161, -45.4313346 -20.4658435)",,,
344301600,,residential,True,False,11.539,"LINESTRING (-45.4252495 -20.4642769, -45.4252755 -20.4642972, -45.4252938 -20.4643089, -45.4253129 -20.464319, -45.4253284 -20.4643263, -45.4253424 -20.4643325)",,,
347364887,Praça Olegário Maciel,residential,True,False,43.734,"LINESTRING (-45.4252495 -20.4642769, -45.4253169 -20.4642644, -45.4256607 -20.4641977)",,,
344301602,Rua Doutor Teixeira Soares,residential,True,False,9.692,"LINESTRING (-45.4251936 -20.4639802, -45.4252074 -20.4640664)",,,
344301607,Rua Doutor Teixeira Soares,residential,False,False,62.295,"LINESTRING (-45.4251936 -20.4639802, -45.4251947 -20.463922, -45.4251953 -20.4637964, -45.4251998 -20.46342)",,,
344301607,Rua Doutor Teixeira Soares,residential,False,False,113.984,"LINESTRING (-45.425214 -20.4623263, -45.425228 -20.4613013)",,,
344301607,Rua Doutor Teixeira Soares,residential,False,True,87.783,"LINESTRING (-45.425214 -20.4623263, -45.4252087 -20.462937, -45.4252052 -20.4631157)",,,
403182633,,residential,False,False,284.6410000000001,"LINESTRING (-45.425214 -20.4623263, -45.4259583 -20.4623291, -45.4260374 -20.4623134, -45.4260877 -20.4622807, -45.4261246 -20.4622267, -45.4261809 -20.4618014, -45.42625 -20.4616262, -45.4265939 -20.4611926, -45.4266327 -20.461173, -45.4266939 -20.4611725, -45.4267535 -20.4611907, -45.4270962 -20.4613358)",,,
344301607,Rua Doutor Teixeira Soares,residential,False,False,33.671,"LINESTRING (-45.425228 -20.4613013, -45.4252307 -20.4609985)",,,
344301607,Rua Doutor Teixeira Soares,residential,False,True,113.984,"LINESTRING (-45.425228 -20.4613013, -45.425214 -20.4623263)",,,
344301632,Rua Doutor Rodolfo Almeida,residential,False,True,111.285,"LINESTRING (-45.425228 -20.4613013, -45.4241598 -20.4612994)",,,
344301606,Rua Doutor Teixeira Soares,residential,True,False,28.581,"LINESTRING (-45.4251603 -20.464293, -45.4251721 -20.4640362)",,,
347364887,Praça Olegário Maciel,residential,True,False,9.464,"LINESTRING (-45.4251603 -20.464293, -45.4252072 -20.4642851, -45.4252495 -20.4642769)",,,
344301607,Rua Doutor Teixeira Soares,residential,False,False,87.783,"LINESTRING (-45.4252052 -20.4631157, -45.4252087 -20.462937, -45.425214 -20.4623263)",,,
344301607,Rua Doutor Teixeira Soares,residential,False,True,33.841,"LINESTRING (-45.4252052 -20.4631157, -45.4252006 -20.4633541, -45.4251998 -20.46342)",,,
344301608,Rua Doutor Ênio José Batista,residential,False,False,151.288,"LINESTRING (-45.4252052 -20.4631157, -45.4259187 -20.4630855, -45.4259908 -20.4630742, -45.4260552 -20.4630509, -45.4265638 -20.4627601)",,,
344301635,Rua Seis de Junho,residential,False,False,87.055,"LINESTRING (-45.4276155 -20.4635451, -45.4273248 -20.4642791)",,,
344301609,Rua Monsenhor João Ivo,residential,True,False,89.947,"LINESTRING (-45.4276155 -20.4635451, -45.4270801 -20.4633632, -45.4269829 -20.4633085, -45.4268672 -20.4631787)",,,
344301635,Rua Seis de Junho,residential,False,True,124.91499999999999,"LINESTRING (-45.4276155 -20.4635451, -45.4276595 -20.4634103, -45.4276782 -20.4633217, -45.4277706 -20.4624338)",,,
344301612,Praça José Barbosa Júnior,residential,True,False,17.309,"LINESTRING (-45.4235692 -20.4647389, -45.4235248 -20.4645889)",,,
684449731,Rua do Rosário,residential,True,False,41.637,"LINESTRING (-45.4235692 -20.4647389, -45.4231696 -20.4647462)",,,
"[139429209, 684449727]","['Rua Almeida Pererira', 'Rua Almeida Pereira']",residential,False,"[False, True]",253.24699999999999,"LINESTRING (-45.4235692 -20.4647389, -45.423205 -20.4662274, -45.4231806 -20.466353, -45.4231916 -20.4668069, -45.423306 -20.4669372)",,,
344301618,Rua Francisco Frade,residential,False,False,24.742,"LINESTRING (-45.4229952 -20.4632211, -45.4227745 -20.4633033)",,,
344301618,Rua Francisco Frade,residential,False,True,51.92,"LINESTRING (-45.4229952 -20.4632211, -45.4234527 -20.4630359)",,,
403182638,,residential,False,False,42.633,"LINESTRING (-45.4229952 -20.4632211, -45.4226617 -20.4629989)",,,
344301617,Rua Benjamin Constant,residential,False,False,51.951,"LINESTRING (-45.4234527 -20.4630359, -45.4233156 -20.4625867)",,,
