osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,bridge,maxspeed
215294827,2,Avenida Marciano Xavier de Oliveira,secondary,False,True,128.327,"LINESTRING (-47.1290319 -23.3118521, -47.1292674 -23.3115237, -47.1296692 -23.3110076, -47.129749 -23.3109046)",,,
659549722,,Avenida Major Antônio da Silveira Camargo,primary,False,False,26.992999999999995,"LINESTRING (-47.1290319 -23.3118521, -47.1289916 -23.3118161, -47.1289033 -23.3117391, -47.1288427 -23.3116826)",SP-312,,
75639824,,Avenida Major Antônio da Silveira Camargo,primary,True,False,24.724,"LINESTRING (-47.1288427 -23.3116826, -47.1286748 -23.3115224)",SP-312,,
659549722,,Avenida Major Antônio da Silveira Camargo,primary,False,True,26.993,"LINESTRING (-47.1288427 -23.3116826, -47.1289033 -23.3117391, -47.1289916 -23.3118161, -47.1290319 -23.3118521)",SP-312,,
"[345584025, 482163668, 345583972]",2,,primary,False,True,28.248,"LINESTRING (-47.1311164 -23.3062037, -47.1311533 -23.3062693, -47.1312027 -23.3063783, -47.1312267 -23.3064364)",,yes,
715390190,2,Rodovia Vereador José de Moraes,primary,False,False,324.22299999999996,"LINESTRING (-47.1311164 -23.3062037, -47.1309188 -23.3058564, -47.1308255 -23.3056634, -47.1307321 -23.3054704, -47.13069 -23.3053927, -47.13062 -23.305291, -47.1305405 -23.3052066, -47.1304439 -23.3051281, -47.1299479 -23.3047546, -47.1295182 -23.3044176, -47.1291912 -23.3041738, -47.1291017 -23.3041063, -47.1290544 -23.3040604)",SPA-085/300,,60
"[1108014949, 482163670]",,Avenida Major Antônio da Silveira Camargo,primary,True,False,487.522,"LINESTRING (-47.1311164 -23.3062037, -47.1312059 -23.3061647, -47.1318278 -23.3056691, -47.13197 -23.3055598, -47.1320125 -23.3055266, -47.1320615 -23.3054883, -47.1320814 -23.3054726, -47.1321832 -23.3053973, -47.1322574 -23.3053424, -47.1323084 -23.3053112, -47.1324152 -23.3052636, -47.1324748 -23.3052464, -47.1325085 -23.3052396, -47.1325393 -23.3052334, -47.1326261 -23.3052225, -47.1327132 -23.3052135, -47.1341432 -23.3051723, -47.1342971 -23.305168, -47.1344221 -23.3051781, -47.1345177 -23.3051994, -47.1346141 -23.3052399, -47.1346926 -23.305291, -47.1347741 -23.3053671, -47.1348305 -23.3054521, -47.134862 -23.3055199, -47.1350015 -23.3058965, -47.1350196 -23.3059501)",SP-312,,
409869320,2,Rua Cônego Motta,primary,False,True,3.057,"LINESTRING (-47.1350196 -23.3059501, -47.1349912 -23.3059588)",SP-312,,60
1078879072,2,Rua Cônego Motta,primary,True,False,94.802,"LINESTRING (-47.1350196 -23.3059501, -47.135097 -23.3059252, -47.1358983 -23.3056751)",SP-312,,60
715390190,2,Rodovia Vereador José de Moraes,primary,False,True,10.392,"LINESTRING (-47.1289881 -23.3039895, -47.1290544 -23.3040604)",SPA-085/300,,60
215294786,,Rua Hermogenes Godoi,residential,False,True,187.795,"LINESTRING (-47.1293975 -23.3046788, -47.1278704 -23.3056197)",,,
215294830,,Rua Arminda da Costa Soares,residential,False,True,55.676,"LINESTRING (-47.1293975 -23.3046788, -47.1297962 -23.3050203)",,,
215294830,,Rua Arminda da Costa Soares,residential,False,False,83.22800000000001,"LINESTRING (-47.1293975 -23.3046788, -47.1290248 -23.3042376, -47.1290092 -23.3041969, -47.129005 -23.3041618, -47.1290264 -23.3041046, -47.1290544 -23.3040604)",,,
215294801,,Rua Vitorio Mori,residential,False,False,52.503,"LINESTRING (-47.1297962 -23.3050203, -47.1293718 -23.3052868)",,,
215294830,,Rua Arminda da Costa Soares,residential,False,False,55.676,"LINESTRING (-47.1297962 -23.3050203, -47.1293975 -23.3046788)",,,
215294830,,Rua Arminda da Costa Soares,residential,False,True,74.079,"LINESTRING (-47.1297962 -23.3050203, -47.1303498 -23.3054508)",,,
215294782,,Rua Idalina Russo Camara,residential,False,True,80.305,"LINESTRING (-47.1293718 -23.3052868, -47.1298786 -23.305839)",,,
215294801,,Rua Vitorio Mori,residential,False,False,148.744,"LINESTRING (-47.1293718 -23.3052868, -47.128146 -23.3060093)",,,
215294801,,Rua Vitorio Mori,residential,False,True,52.503,"LINESTRING (-47.1293718 -23.3052868, -47.1297962 -23.3050203)",,,
215294795,,Rua Egidio Mori,residential,False,True,25.38,"LINESTRING (-47.1277317 -23.3054303, -47.1278704 -23.3056197)",,,
482163669,,Avenida Major Antônio da Silveira Camargo,primary,True,False,78.817,"LINESTRING (-47.133578 -23.3053927, -47.1328068 -23.3054204)",SP-312,,
848054859,,Travessa Lauro Amirat,residential,False,False,109.615,"LINESTRING (-47.133578 -23.3053927, -47.1336674 -23.3056535, -47.1336668 -23.3056839, -47.1336511 -23.3057045, -47.133626 -23.3057156, -47.1335496 -23.3057309, -47.1329721 -23.3059088)",,,
215294820,,Rua Mansueto Mesquita Togni,residential,False,True,56.871,"LINESTRING (-47.1328068 -23.3054204, -47.1328269 -23.3054799, -47.1329721 -23.3059088)",,,
