osmid,oneway,ref,name,highway,reversed,length,lanes,geometry,bridge
195092741,True,RN-064,Avenida General João Varela,secondary,False,7.885,,"LINESTRING (-35.4233482 -5.6379193, -35.4233945 -5.6379732)",
500287813,False,RN-064,Avenida General João Varela,secondary,True,129.97,2,"LINESTRING (-35.4233482 -5.6379193, -35.4231196 -5.6371242, -35.4231086 -5.6370777, -35.4230489 -5.6368258, -35.4230407 -5.6367915)",
196803579,False,,Rua Engenheiro Marcelo Eustáquio de Barros,residential,True,67.777,,"LINESTRING (-35.421459 -5.6378666, -35.4214524 -5.6372571)",
196803720,False,,Rua Doutor José Pacheco Dantas,residential,True,53.196,,"LINESTRING (-35.4218231 -5.6371635, -35.4217122 -5.636698)",
500287814,False,,Rua 9 de Julhio,residential,False,42.32,,"LINESTRING (-35.4218231 -5.6371635, -35.4214524 -5.6372571)",
500287806,False,,Praça Onofre José Soares,residential,False,8.622,2,"LINESTRING (-35.4238861 -5.6366362, -35.4238345 -5.6365781)",
196858798,False,,Travessa São Paulo,residential,True,76.65599999999999,,"LINESTRING (-35.4238861 -5.6366362, -35.4239166 -5.6366278, -35.4245539 -5.6364529)",
196858832,False,,Rua Sebastião Araújo,residential,False,99.367,,"LINESTRING (-35.427652 -5.6373167, -35.4267553 -5.6372692)",
196858832,False,,Rua Sebastião Araújo,residential,True,86.692,,"LINESTRING (-35.427652 -5.6373167, -35.4284345 -5.6372787)",
503456616,False,,Rua Oscar Brandão,tertiary,True,177.81799999999998,,"LINESTRING (-35.427652 -5.6373167, -35.4275662 -5.6362884, -35.4275259 -5.6357225)",
196859019,False,,Rua Francisco Sobral,residential,True,109.27,,"LINESTRING (-35.4247972 -5.6375356, -35.4245817 -5.6365766)",
503456620,False,,Rua José Eustáquio Ferreira,residential,True,98.64,,"LINESTRING (-35.4247972 -5.6375356, -35.425171 -5.6374662, -35.4256721 -5.6373658)",
196859019,False,,Rua Francisco Sobral,residential,False,14.095,,"LINESTRING (-35.4245539 -5.6364529, -35.4245817 -5.6365766)",
196859019,False,,Rua Francisco Sobral,residential,True,54.545,,"LINESTRING (-35.4245539 -5.6364529, -35.4244423 -5.6359751)",
196858798,False,,Travessa São Paulo,residential,False,76.65599999999999,,"LINESTRING (-35.4245539 -5.6364529, -35.4239166 -5.6366278, -35.4238861 -5.6366362)",
196859019,False,,Rua Francisco Sobral,residential,False,109.27,,"LINESTRING (-35.4245817 -5.6365766, -35.4247972 -5.6375356)",
196859019,False,,Rua Francisco Sobral,residential,True,14.095,,"LINESTRING (-35.4245817 -5.6365766, -35.4245539 -5.6364529)",
196859512,False,,Rua Frei Sarafim Cantãndia,residential,True,92.63,1,"LINESTRING (-35.4245817 -5.6365766, -35.4249906 -5.6364479, -35.4253727 -5.6363049)",
196615003,False,,Rua Doutor Meira e Sá,residential,False,122.531,2,"LINESTRING (-35.4253727 -5.6363049, -35.4256721 -5.6373658)",
196615003,False,,Rua Doutor Meira e Sá,residential,True,61.379,2,"LINESTRING (-35.4253727 -5.6363049, -35.4252518 -5.6358433, -35.4252351 -5.6357702)",
196859512,False,,Rua Frei Sarafim Cantãndia,residential,False,92.63,1,"LINESTRING (-35.4253727 -5.6363049, -35.4249906 -5.6364479, -35.4245817 -5.6365766)",
196803579,False,,Rua Engenheiro Marcelo Eustáquio de Barros,residential,False,54.211,,"LINESTRING (-35.4214296 -5.6367701, -35.4214524 -5.6372571)",
500287812,False,,Rua José Olimpio Alves Pereira,residential,True,32.283,,"LINESTRING (-35.4214296 -5.6367701, -35.4217122 -5.636698)",
500287812,False,,Rua José Olimpio Alves Pereira,residential,False,63.658,,"LINESTRING (-35.4214296 -5.6367701, -35.421243 -5.6368176, -35.4208723 -5.6369121)",
196903070,False,,Rua Arnaldo Eloi de Souza,residential,True,89.10900000000001,,"LINESTRING (-35.4208723 -5.6369121, -35.4208736 -5.6364701, -35.4208737 -5.6363388, -35.4208926 -5.6361115)",
500287812,False,,Rua José Olimpio Alves Pereira,residential,True,63.658,,"LINESTRING (-35.4208723 -5.6369121, -35.421243 -5.6368176, -35.4214296 -5.6367701)",
196859019,False,,Rua Francisco Sobral,residential,False,54.545,,"LINESTRING (-35.4244423 -5.6359751, -35.4245539 -5.6364529)",
500290333,True,,Rua Boa Ventura de Sá,residential,False,52.627,,"LINESTRING (-35.4244423 -5.6359751, -35.4249032 -5.6358584)",
196859850,False,,Rua Boa Ventura de Sá,residential,True,38.014,,"LINESTRING (-35.4249032 -5.6358584, -35.4252351 -5.6357702)",
500524770,False,,Rua Simião Barreto,residential,True,160.926,,"LINESTRING (-35.4249032 -5.6358584, -35.4248066 -5.6354949, -35.424727 -5.6351958, -35.4246432 -5.6348805, -35.4245312 -5.6344593)",
196862990,False,,Rua Miguel Dantas,residential,True,44.088,,"LINESTRING (-35.4223467 -5.6338302, -35.4227346 -5.6337397)",
