osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,access,width
737463049,True,Rua Barão de Santa Tecla,residential,40,False,119.343,,"LINESTRING (-52.3458515 -31.7678275, -52.3454645 -31.7668059)",,
1144546178,True,Rua Marechal Floriano Peixoto,tertiary,60,False,107.787,3,"LINESTRING (-52.3436915 -31.7684798, -52.3447639 -31.7681506)",,
785410588,True,Rua General Osório,secondary,40,False,118.912,3,"LINESTRING (-52.3436915 -31.7684798, -52.3432786 -31.7675393, -52.3432517 -31.7674779)",,
736382244,True,Rua Princesa Isabel,residential,,False,91.539,2,"LINESTRING (-52.3389146 -31.7697563, -52.3398412 -31.7695173)",,
155081944,True,Rua Gonçalves Chaves,tertiary,,False,87.221,2,"LINESTRING (-52.3389146 -31.7697563, -52.3390478 -31.770111, -52.3392039 -31.7705011)",,
1144826180,True,Rua Voluntários da Pátria,tertiary,,False,107.908,2,"LINESTRING (-52.342456 -31.7656179, -52.3413821 -31.7659467)",,
155081927,True,Rua Padre Anchieta,residential,,False,101.245,2,"LINESTRING (-52.3389185 -31.7657331, -52.3392912 -31.7665867)",,
736385246,True,Rua Doutor Cassiano,residential,,False,56.56100000000001,,"LINESTRING (-52.3383495 -31.7658901, -52.3388196 -31.7657575, -52.3389185 -31.7657331)",,
155081969,True,Rua Marechal Deodoro,tertiary,40,False,115.513,3,"LINESTRING (-52.3439544 -31.7661766, -52.344319 -31.7670853, -52.3443489 -31.7671598)",,
736384722,True,Rua General Neto,tertiary,,False,112.37599999999999,2,"LINESTRING (-52.3439544 -31.7661766, -52.3450317 -31.7658454, -52.3450724 -31.7658333)",,
736385246,True,Rua Doutor Cassiano,residential,,False,94.04,,"LINESTRING (-52.3374127 -31.7661745, -52.3383495 -31.7658901)",,
1144544325,True,Rua Gonçalves Chaves,tertiary,,False,103.388,2,"LINESTRING (-52.3374127 -31.7661745, -52.3377675 -31.767054)",,
"[1135254627, 1135254628]",True,Rua Voluntários da Pátria,tertiary,,False,108.506,2,"LINESTRING (-52.3403709 -31.7662557, -52.3396096 -31.7664891, -52.3392912 -31.7665867)",,
333558174,True,Rua Santa Cruz,residential,,False,88.505,2,"LINESTRING (-52.3366122 -31.7664028, -52.3363034 -31.7656514)",,
736385246,True,Rua Doutor Cassiano,residential,,False,79.827,,"LINESTRING (-52.3366122 -31.7664028, -52.3372781 -31.7662097, -52.3374127 -31.7661745)",,
736384722,True,Rua General Neto,tertiary,,False,111.097,2,"LINESTRING (-52.3428527 -31.7665243, -52.3439544 -31.7661766)",,
1136281883,True,Rua General Osório,secondary,40,False,107.539,3,"LINESTRING (-52.3428527 -31.7665243, -52.342456 -31.7656179)",,
1144826179,True,Rua Voluntários da Pátria,tertiary,,False,58.297,2,"LINESTRING (-52.3392912 -31.7665867, -52.3387058 -31.7667515)",,
"[1135254626, 155081927]",True,Rua Padre Anchieta,residential,,False,106.666,2,"LINESTRING (-52.3392912 -31.7665867, -52.3394538 -31.7670207, -52.3395792 -31.7672992, -52.3396656 -31.7674912)",,
737463049,True,Rua Barão de Santa Tecla,residential,40,False,114.325,,"LINESTRING (-52.3454645 -31.7668059, -52.3450724 -31.7658333)",,
155081928,True,Rua Sete de Setembro,residential,,False,112.56900000000002,,"LINESTRING (-52.3454645 -31.7668059, -52.3447952 -31.7670182, -52.344441 -31.7671306, -52.3443489 -31.7671598)",,
1137394974,True,Rua Felix da Cunha,tertiary,,False,101.534,2,"LINESTRING (-52.3387058 -31.7667515, -52.3383495 -31.7658901)",,
1144826178,True,Rua Voluntários da Pátria,tertiary,,False,94.868,2,"LINESTRING (-52.3387058 -31.7667515, -52.3377675 -31.767054)",,
155081944,True,Rua Gonçalves Chaves,tertiary,,False,107.338,2,"LINESTRING (-52.3377675 -31.767054, -52.3381635 -31.7679587)",,
736384720,True,Rua Voluntários da Pátria,tertiary,,False,76.26,2,"LINESTRING (-52.3377675 -31.767054, -52.3370787 -31.767265, -52.3370086 -31.7672865)",,
"[736384722, 155081924]",True,Rua General Neto,tertiary,,False,208.77499999999998,2,"LINESTRING (-52.3407773 -31.7671652, -52.3417414 -31.7668507, -52.3417603 -31.7668447, -52.3428527 -31.7665243)",,
333559076,True,Rua Quinze de Novembro,residential,,False,108.21199999999999,,"LINESTRING (-52.3407773 -31.7671652, -52.3403911 -31.766316, -52.3403709 -31.7662557)",,
"[463899281, 225680593]",True,"['Rua Quinze de Novembro', 'Rua Sete de Setembro']",residential,,False,222.644,,"LINESTRING (-52.3407773 -31.7671652, -52.3411616 -31.7680984, -52.3401507 -31.7683918, -52.3400334 -31.7684259)",,
155081928,True,Rua Sete de Setembro,residential,,False,109.591,,"LINESTRING (-52.3443489 -31.7671598, -52.3432517 -31.7674779)",,
155081969,True,Rua Marechal Deodoro,tertiary,40,False,116.949,3,"LINESTRING (-52.3443489 -31.7671598, -52.3447639 -31.7681506)",,
333558174,True,Rua Santa Cruz,residential,,False,105.167,2,"LINESTRING (-52.3370086 -31.7672865, -52.3366122 -31.7664028)",,
