osmid,name,highway,oneway,reversed,length,bridge,geometry,ref,lanes
161101209,Rua Carlos A de Freitas,residential,False,True,13.297,,"LINESTRING (-61.7686541 -11.7280027, -61.7686609 -11.7281221)",,
240528337,Avenida Maceió,residential,True,False,224.42,,"LINESTRING (-61.7686541 -11.7280027, -61.7707152 -11.7279752)",,
"[240393720, 161101209, 240393718]","['Travessa Altenir Tavares de Oliveira', 'Rua Carlos A de Freitas']",residential,False,False,114.673,yes,"LINESTRING (-61.7686541 -11.7280027, -61.7686563 -11.7273191, -61.7686293 -11.7271341, -61.7685938 -11.7269771)",,
240393720,Travessa Altenir Tavares de Oliveira,residential,False,False,95.694,,"LINESTRING (-61.7685938 -11.7269771, -61.7685475 -11.7261177)",,
"[240393720, 161101209, 240393718]","['Travessa Altenir Tavares de Oliveira', 'Rua Carlos A de Freitas']",residential,False,True,114.673,yes,"LINESTRING (-61.7685938 -11.7269771, -61.7686293 -11.7271341, -61.7686563 -11.7273191, -61.7686541 -11.7280027)",,
240981647,Avenida Aracaju,residential,False,False,196.228,,"LINESTRING (-61.7685938 -11.7269771, -61.7678256 -11.7269928, -61.7677411 -11.7269928, -61.7676982 -11.7269849, -61.7676567 -11.7269639, -61.7676352 -11.7269297, -61.7676312 -11.7261287)",,
240981647,Avenida Aracaju,residential,False,True,183.855,,"LINESTRING (-61.7685938 -11.7269771, -61.7693082 -11.7269448, -61.7693659 -11.7269409, -61.7694068 -11.7269311, -61.7694283 -11.7269094, -61.7694524 -11.7268575, -61.7694584 -11.7267833, -61.769448 -11.7260897)",,
161101209,Rua Carlos A de Freitas,residential,False,False,97.244,,"LINESTRING (-61.7686766 -11.7289965, -61.7686609 -11.7281221)",,
161101209,Rua Carlos A de Freitas,residential,False,True,13.089,,"LINESTRING (-61.7686766 -11.7289965, -61.7686783 -11.7291142)",,
240527638,Avenida Macapá,residential,True,False,222.049,,"LINESTRING (-61.7686766 -11.7289965, -61.7707157 -11.7289562)",,
240393720,Travessa Altenir Tavares de Oliveira,residential,False,False,82.411,,"LINESTRING (-61.7685475 -11.7261177, -61.7685038 -11.7253778)",,
240393720,Travessa Altenir Tavares de Oliveira,residential,False,True,95.694,,"LINESTRING (-61.7685475 -11.7261177, -61.7685938 -11.7269771)",,
682182846,Avenida 25 de Agosto,primary,True,False,99.769,,"LINESTRING (-61.7685475 -11.7261177, -61.7676312 -11.7261287)",RO-010,
240393720,Travessa Altenir Tavares de Oliveira,residential,False,True,82.411,,"LINESTRING (-61.7685038 -11.7253778, -61.7685475 -11.7261177)",,
765856820,Travessa Altenir Tavares,residential,False,False,97.032,,"LINESTRING (-61.7685038 -11.7253778, -61.7684673 -11.7245059)",,
"[682182848, 250718378, 682182847]",Avenida 25 de Agosto,primary,True,False,234.128,yes,"LINESTRING (-61.7685038 -11.7253778, -61.769532 -11.7253533, -61.7698821 -11.7253505, -61.7706539 -11.7253444)",RO-010,
