osmid,oneway,lanes,name,highway,width,reversed,length,geometry,maxspeed,junction
605896430,True,1,Rua São José,tertiary,5,False,14.316,"LINESTRING (-47.7433175 -23.1652735, -47.7433699 -23.1652758, -47.743412 -23.1652675, -47.743456 -23.1652613)",,
605896431,True,1,,secondary_link,,False,20.972,"LINESTRING (-47.7433175 -23.1652735, -47.7433598 -23.1653301, -47.7433768 -23.1653641, -47.7433809 -23.1654092, -47.7433761 -23.1654462)",,
180709437,True,2,Avenida Doutor Vinícius Gagliard,tertiary,,False,80.913,"LINESTRING (-47.7388939 -23.1628517, -47.7389942 -23.1635735)",,
180709442,False,,Rua Paraná,tertiary,10,False,10.21,"LINESTRING (-47.7388939 -23.1628517, -47.7387949 -23.1628638)",,
180759274,True,1,,secondary_link,,False,48.60699999999999,"LINESTRING (-47.7436229 -23.1656444, -47.7434897 -23.1654458, -47.7434353 -23.16536, -47.7434278 -23.1653347, -47.7434339 -23.165307, -47.743456 -23.1652613)",,
242390415,True,1,Rua Antônio Costa Magueta,secondary,8,False,33.515,"LINESTRING (-47.7436229 -23.1656444, -47.7434381 -23.1655012, -47.7433761 -23.1654462)",,
180758678,False,2,Avenida Corradi Segundo,tertiary,,True,127.24000000000001,"LINESTRING (-47.7464377 -23.1619253, -47.7465682 -23.1623343, -47.7466112 -23.1625012, -47.7466407 -23.1626657, -47.7466935 -23.1630424)",,
431779838,True,,Avenida Corradi Segundo,tertiary,,False,38.123999999999995,"LINESTRING (-47.7464377 -23.1619253, -47.7463467 -23.1617723, -47.7462991 -23.1617063, -47.7462391 -23.1616361)",,
180758683,False,,Travessa Cobrasil,residential,,False,22.808999999999997,"LINESTRING (-47.7476163 -23.1621368, -47.7476043 -23.1622185, -47.7475866 -23.1623401)",,
180758682,False,,Rua Dom Pedro Segundo,residential,,False,124.271,"LINESTRING (-47.747765 -23.1637743, -47.7478798 -23.1648869)",,
605896432,False,,Rua São José,tertiary,,True,98.685,"LINESTRING (-47.747765 -23.1637743, -47.7469262 -23.1638386, -47.7468026 -23.1638387)",,
180806319,False,,Rua Carlos de Campos,residential,,True,111.674,"LINESTRING (-47.7444622 -23.1630153, -47.745547 -23.1628973)",,
687858666,False,,Rua Ângelo Luvizotto,residential,,True,12.444,"LINESTRING (-47.7444622 -23.1630153, -47.7444495 -23.162904)",,
687858666,False,,Rua Ângelo Luvizotto,residential,,False,110.283,"LINESTRING (-47.7444622 -23.1630153, -47.7445631 -23.1639427, -47.7445703 -23.1640021)",,
687858668,True,,Rua do Ipê,residential,,False,258.586,"LINESTRING (-47.7444622 -23.1630153, -47.7443784 -23.1630699, -47.7441294 -23.1633281, -47.7436124 -23.1638639, -47.7428779 -23.1646253, -47.7428136 -23.164692, -47.7427682 -23.1647391)",,
180806319,False,,Rua Carlos de Campos,residential,,False,111.674,"LINESTRING (-47.745547 -23.1628973, -47.7444622 -23.1630153)",,
180806319,False,,Rua Carlos de Campos,residential,,True,96.046,"LINESTRING (-47.745547 -23.1628973, -47.74648 -23.1627959)",,
1126460874,False,,Rua Achiles Audi,residential,,False,114.652,"LINESTRING (-47.745547 -23.1628973, -47.7456863 -23.1639204)",,
180758762,False,,Rua da Independência,residential,,True,79.932,"LINESTRING (-47.7474943 -23.1629735, -47.7482761 -23.1629639)",,
180758683,False,,Travessa Cobrasil,residential,,True,65.414,"LINESTRING (-47.7474943 -23.1629735, -47.7475701 -23.1624536, -47.7475773 -23.1624028, -47.7475791 -23.1623904)",,
180758762,False,,Rua da Independência,residential,,False,82.29,"LINESTRING (-47.7474943 -23.1629735, -47.7474188 -23.1629741, -47.7473505 -23.1629746, -47.7468066 -23.1630307, -47.7466935 -23.1630424)",,
180758762,False,,Rua da Independência,residential,,False,79.932,"LINESTRING (-47.7482761 -23.1629639, -47.7474943 -23.1629735)",,
180758678,False,2,Avenida Corradi Segundo,tertiary,,False,72.419,"LINESTRING (-47.7470512 -23.1656076, -47.7469562 -23.1649622)",,
892614360,True,,Rua Duque de Caxias,residential,,False,115.152,"LINESTRING (-47.7470512 -23.1656076, -47.7459351 -23.1657474)",,
1126460877,True,,Rua Duque de Caxias,residential,,False,91.895,"LINESTRING (-47.7470512 -23.1656076, -47.747946 -23.1655287)",,
180758678,False,2,Avenida Corradi Segundo,tertiary,,True,169.037,"LINESTRING (-47.7470512 -23.1656076, -47.7472474 -23.1671071, -47.7472487 -23.1671169)",,
180758678,False,2,Avenida Corradi Segundo,tertiary,,True,68.692,"LINESTRING (-47.7466935 -23.1630424, -47.7467776 -23.1636553)",,
180758678,False,2,Avenida Corradi Segundo,tertiary,,False,127.24000000000001,"LINESTRING (-47.7466935 -23.1630424, -47.7466407 -23.1626657, -47.7466112 -23.1625012, -47.7465682 -23.1623343, -47.7464377 -23.1619253)",,
180758762,False,,Rua da Independência,residential,,True,82.29,"LINESTRING (-47.7466935 -23.1630424, -47.7468066 -23.1630307, -47.7473505 -23.1629746, -47.7474188 -23.1629741, -47.7474943 -23.1629735)",,
180758678,False,2,Avenida Corradi Segundo,tertiary,,True,72.419,"LINESTRING (-47.7469562 -23.1649622, -47.7470512 -23.1656076)",,
180759276,False,,Rua Rotary Clube,residential,,True,94.79,"LINESTRING (-47.7469562 -23.1649622, -47.7478798 -23.1648869)",,
180758678,False,2,Avenida Corradi Segundo,tertiary,,False,125.91,"LINESTRING (-47.7469562 -23.1649622, -47.7468186 -23.1639556, -47.7468026 -23.1638387)",,
605896433,True,1,,tertiary_link,,False,16.725,"LINESTRING (-47.74445 -23.1642398, -47.7445127 -23.1642356, -47.7445583 -23.1642418, -47.7446033 -23.1642703)",,
687858672,True,1,Rua São José,tertiary,10,False,29.415,"LINESTRING (-47.74445 -23.1642398, -47.7445346 -23.1641141, -47.7445703 -23.1640021)",,
687858664,True,,Rua Achiles Audi,residential,,False,112.835,"LINESTRING (-47.7459351 -23.1657474, -47.7460555 -23.1665847, -47.74607 -23.1666858, -47.7460797 -23.1667534)",,
687858672,True,1,Rua São José,tertiary,10,False,152.407,"LINESTRING (-47.743456 -23.1652613, -47.7437553 -23.1649537, -47.7441327 -23.1645659, -47.7442905 -23.1644037, -47.7444144 -23.1642764, -47.74445 -23.1642398)",,
687858666,False,,Rua Ângelo Luvizotto,residential,,False,30.013,"LINESTRING (-47.7445703 -23.1640021, -47.7446033 -23.1642703)",,
687858666,False,,Rua Ângelo Luvizotto,residential,,True,110.283,"LINESTRING (-47.7445703 -23.1640021, -47.7445631 -23.1639427, -47.7444622 -23.1630153)",,
1126460875,True,1,Rua São José,tertiary,8,False,114.45100000000001,"LINESTRING (-47.7445703 -23.1640021, -47.7446504 -23.1639962, -47.7456863 -23.1639204)",,
180758682,False,,Rua Dom Pedro Segundo,residential,,True,71.685,"LINESTRING (-47.747946 -23.1655287, -47.7478798 -23.1648869)",,
180758678,False,2,Avenida Corradi Segundo,tertiary,,False,20.553,"LINESTRING (-47.7468026 -23.1638387, -47.7467945 -23.163779, -47.7467776 -23.1636553)",,
180758678,False,2,Avenida Corradi Segundo,tertiary,,True,125.91,"LINESTRING (-47.7468026 -23.1638387, -47.7468186 -23.1639556, -47.7469562 -23.1649622)",,
605896432,False,,Rua São José,tertiary,,False,98.685,"LINESTRING (-47.7468026 -23.1638387, -47.7469262 -23.1638386, -47.747765 -23.1637743)",,
242390415,True,1,Rua Antônio Costa Magueta,secondary,8,False,143.544,"LINESTRING (-47.7448506 -23.1662684, -47.7439114 -23.1658185, -47.7436229 -23.1656444)",,
687858665,True,,Rua Ângelo Luvizotto,residential,,False,95.481,"LINESTRING (-47.7448506 -23.1662684, -47.744843 -23.1662025, -47.7447453 -23.1654152)",,
242390415,True,1,Rua Antônio Costa Magueta,secondary,8,False,136.739,"LINESTRING (-47.7460797 -23.1667534, -47.7450105 -23.1663333, -47.744905 -23.1662919, -47.7448506 -23.1662684)",,
1126460874,False,,Rua Achiles Audi,residential,,True,114.652,"LINESTRING (-47.7456863 -23.1639204, -47.745547 -23.1628973)",,
687858670,True,,Rua Achiles Audi,residential,,False,154.889,"LINESTRING (-47.7456863 -23.1639204, -47.7457668 -23.1645115, -47.7458508 -23.1651281, -47.7458741 -23.1653026)",,
892610149,True,1,Rua São José,tertiary,8,False,114.481,"LINESTRING (-47.7456863 -23.1639204, -47.7467277 -23.1638442, -47.7468026 -23.1638387)",,
430666897,True,1,Rua Antônio Costa Magueta,secondary,10,False,10.239,"LINESTRING (-47.7433761 -23.1654462, -47.7433074 -23.1653792)",,
