osmid,oneway,ref,name,highway,reversed,length,geometry,junction
260221710,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,90.32900000000001,"LINESTRING (-46.6109443 -20.7140528, -46.6110617 -20.7140846, -46.6117786 -20.7142785)",
513442837,True,,,secondary_link,False,13.679,"LINESTRING (-46.6109443 -20.7140528, -46.6109506 -20.7140666, -46.6109536 -20.7140934, -46.6109456 -20.7141194, -46.6109276 -20.7141405, -46.6109024 -20.7141537)",
513442846,False,,Rua Doutor Sepúlveda,residential,False,77.809,"LINESTRING (-46.6117786 -20.7142785, -46.6120169 -20.7136152)",
260221710,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,109.31700000000001,"LINESTRING (-46.6117786 -20.7142785, -46.6119426 -20.7143315, -46.6120566 -20.7143767, -46.6121813 -20.7144425, -46.6122604 -20.7145015, -46.6123644 -20.7145912, -46.6126104 -20.7148471)",
513414781,False,,Rua Santo Antônio,residential,True,114.298,"LINESTRING (-46.6117468 -20.7143723, -46.6114007 -20.7153479)",
260221693,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,91.569,"LINESTRING (-46.6117468 -20.7143723, -46.6110145 -20.7141549, -46.6109024 -20.7141537)",
260221693,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,46.62100000000001,"LINESTRING (-46.6121498 -20.7145491, -46.6120807 -20.7145046, -46.6120331 -20.7144745, -46.6119412 -20.714435, -46.6118567 -20.7144042, -46.6117468 -20.7143723)",
513442844,True,,,secondary_link,False,51.29099999999999,"LINESTRING (-46.6121498 -20.7145491, -46.6121317 -20.7145096, -46.6121095 -20.7144801, -46.6120519 -20.7144394, -46.6119419 -20.7143905, -46.611844 -20.7143497, -46.6117971 -20.714323, -46.6117867 -20.7143099, -46.611779 -20.7142929, -46.6117786 -20.7142785)",
513442849,True,,Avenida Comendador Francisco Avelino Maia,secondary,False,7.509,"LINESTRING (-46.6131404 -20.7164176, -46.6131519 -20.7164336, -46.6131586 -20.7164566, -46.613158 -20.716481)",
260221693,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,239.825,"LINESTRING (-46.6130028 -20.7164264, -46.6130168 -20.7162551, -46.6130195 -20.7159685, -46.6130195 -20.7157383, -46.6130108 -20.7156423, -46.612986 -20.7155552, -46.6129491 -20.7154655, -46.6128954 -20.7153708, -46.6127948 -20.715246, -46.6124099 -20.7148144, -46.6122571 -20.7146526, -46.6121498 -20.7145491)",
260221705,True,,,secondary_link,False,16.635,"LINESTRING (-46.6130028 -20.7164264, -46.6130245 -20.7164044, -46.6130534 -20.7163915, -46.6130853 -20.7163894, -46.6131158 -20.7163986, -46.6131404 -20.7164176)",
436259027,True,,Rua da Praia,residential,False,126.598,"LINESTRING (-46.613158 -20.716481, -46.6143744 -20.7165228)",
513442852,True,,Avenida Comendador Francisco Avelino Maia,secondary,False,3.019,"LINESTRING (-46.613158 -20.716481, -46.6131493 -20.7165069)",
513414778,False,,Praça Brandina de Andrade,residential,False,12.032,"LINESTRING (-46.6129923 -20.7164868, -46.6128767 -20.7164909)",
436765480,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,6.962,"LINESTRING (-46.6129923 -20.7164868, -46.6129901 -20.716466, -46.6129936 -20.7164454, -46.6130028 -20.7164264)",
260221689,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,65.832,"LINESTRING (-46.6131493 -20.7165069, -46.6131516 -20.7166847, -46.6131663 -20.7170987)",
436765487,True,,,secondary_link,False,16.748,"LINESTRING (-46.6131493 -20.7165069, -46.6131287 -20.71653, -46.6131003 -20.7165442, -46.6130683 -20.7165476, -46.6130373 -20.7165396, -46.6130116 -20.7165213)",
436765480,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,4.33,"LINESTRING (-46.6130116 -20.7165213, -46.6129923 -20.7164868)",
260221689,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,26.094,"LINESTRING (-46.6131666 -20.7175254, -46.6131787 -20.7177598)",
513442855,False,,,residential,False,13.728,"LINESTRING (-46.6131666 -20.7175254, -46.6130349 -20.7175337)",
260762610,True,,Travessa dos Inconfidentes,residential,False,104.064,"LINESTRING (-46.6130349 -20.7175337, -46.6120348 -20.7175049)",
513442855,False,,,residential,True,13.728,"LINESTRING (-46.6130349 -20.7175337, -46.6131666 -20.7175254)",
436765390,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,112.61,"LINESTRING (-46.6130349 -20.7175337, -46.6130198 -20.7166662, -46.6130116 -20.7165213)",
260221689,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,22.131999999999998,"LINESTRING (-46.6131787 -20.7177598, -46.6131744 -20.7178607, -46.6131683 -20.7179586)",
261320944,False,,Praça Amador Pimentel,residential,False,78.786,"LINESTRING (-46.6131787 -20.7177598, -46.613285 -20.7178149, -46.6138085 -20.7181527)",
260221689,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,84.72500000000001,"LINESTRING (-46.6131683 -20.7179586, -46.6131422 -20.7180759, -46.613114 -20.7182088, -46.6130282 -20.7184572, -46.6129537 -20.7186927)",
261320961,False,,Praça Amador Pimentel,residential,True,56.022999999999996,"LINESTRING (-46.6131683 -20.7179586, -46.6132176 -20.7179865, -46.6132525 -20.7180147, -46.6132783 -20.7180376, -46.6135547 -20.7183072)",
"[260221722, 436765390]",True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,130.02100000000002,"LINESTRING (-46.6128371 -20.7186786, -46.6128756 -20.7185281, -46.6129645 -20.7182596, -46.6130081 -20.7181179, -46.6130282 -20.7179981, -46.6130356 -20.7178764, -46.6130409 -20.7177497, -46.6130349 -20.7175337)",
513414785,True,,,secondary_link,False,13.439,"LINESTRING (-46.6128371 -20.7186786, -46.6128662 -20.7186655, -46.6128984 -20.7186636, -46.6129291 -20.7186731, -46.6129537 -20.7186927)",
260221694,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,8.162,"LINESTRING (-46.6129537 -20.7186927, -46.6129667 -20.7187139, -46.6129721 -20.7187378, -46.6129694 -20.7187622)",
436765483,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,3.383,"LINESTRING (-46.6128152 -20.7187011, -46.6128371 -20.7186786)",
261320038,False,,Rua Bonsucesso,residential,False,204.38,"LINESTRING (-46.6129694 -20.7187622, -46.6147477 -20.7195444)",
260221694,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,5.207000000000001,"LINESTRING (-46.6129694 -20.7187622, -46.6129596 -20.7187837, -46.6129434 -20.7188016)",
436765483,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,10.578,"LINESTRING (-46.6128209 -20.7187908, -46.6128085 -20.71877, -46.6128032 -20.7187468, -46.6128055 -20.7187231, -46.6128152 -20.7187011)",
260221711,True,BR-146,Avenida Comendador Francisco Avelino Maia,secondary,False,201.40099999999998,"LINESTRING (-46.6129434 -20.7188016, -46.6129377 -20.7188925, -46.612937 -20.7189458, -46.6129491 -20.7190317, -46.6129772 -20.719127, -46.6130175 -20.7192155, -46.6130785 -20.7193146, -46.6131281 -20.7193898, -46.6131925 -20.7194563, -46.6132951 -20.7195203, -46.6134339 -20.7195874, -46.6135794 -20.7196714, -46.6136451 -20.7197316, -46.6137148 -20.719805, -46.6137765 -20.7199003, -46.6138101 -20.7199869, -46.6138315 -20.7200734, -46.6138396 -20.7201638, -46.6138402 -20.7202679)",
513414784,True,,,secondary_link,False,14.227,"LINESTRING (-46.6129434 -20.7188016, -46.6129136 -20.7188174, -46.6128797 -20.7188209, -46.612847 -20.7188115, -46.6128209 -20.7187908)",
